Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
12,A General Two-Step Approach to Learning-Based Hashing,,Guosheng Lin;Chunhua Shen;David Suter;Anton van den Hengel;,University of Adelaide;,Australia;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Lin_A_General_Two-Step_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Lin_A_General_Two-Step_2013_ICCV_paper.pdf,,
13,A Generalized Iterated Shrinkage Algorithm for Non-convex Sparse Coding,,Wangmeng Zuo;Deyu Meng;Lei Zhang;Xiangchu Feng;David Zhang;,Harbin Institute of Technology;Hong Kong Polytechnic University;Xi'an Jiao Tong University;Xidian University;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Zuo_A_Generalized_Iterated_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Zuo_A_Generalized_Iterated_2013_ICCV_paper.pdf,,
14,A Generalized Low-Rank Appearance Model for Spatio-temporally Correlated Rain Streaks,,Yi-Lei Chen;Chiou-Ting Hsu;,National Tsing Hua University;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Chen_A_Generalized_Low-Rank_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Chen_A_Generalized_Low-Rank_2013_ICCV_paper.pdf,,
15,A Generic Deformation Model for Dense Non-rigid Surface Registration: A Higher-Order MRF-Based Approach,,Yun Zeng;Chaohui Wang;Xianfeng Gu;Dimitris Samaras;Nikos Paragios;,,,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Zeng_A_Generic_Deformation_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Zeng_A_Generic_Deformation_2013_ICCV_paper.pdf,,
16,A Global Linear Method for Camera Pose Registration,,Nianjuan Jiang;Zhaopeng Cui;Ping Tan;,Advanced Digital Sciences Center;National University of Singapore;,Singapore;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Jiang_A_Global_Linear_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Jiang_A_Global_Linear_2013_ICCV_paper.pdf,,
17,A Joint Intensity and Depth Co-sparse Analysis Model for Depth Map Super-resolution,,Martin Kiechle;Simon Hawe;Martin Kleinsteuber;,Technische Universität München;,Germany;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Kiechle_A_Joint_Intensity_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Kiechle_A_Joint_Intensity_2013_ICCV_paper.pdf,,
18,A Learning-Based Approach to Reduce JPEG Artifacts in Image Matting,,Inchang Choi;Sunyeong Kim;Michael S. Brown;Yu-Wing Tai;,,,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Choi_A_Learning-Based_Approach_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Choi_A_Learning-Based_Approach_2013_ICCV_paper.pdf,,
19,A Max-Margin Perspective on Sparse Representation-Based Classification,,Zhaowen Wang;Jianchao Yang;Nasser Nasrabadi;Thomas Huang;,University of Illinois Urbana-Champaign;Adobe;U.S. Army Research Laboratory;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Wang_A_Max-Margin_Perspective_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Wang_A_Max-Margin_Perspective_2013_ICCV_paper.pdf,,
20,A Method of Perceptual-Based Shape Decomposition,,Chang Ma;Zhongqian Dong;Tingting Jiang;Yizhou Wang;Wen Gao;,Peking University;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Ma_A_Method_of_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Ma_A_Method_of_2013_ICCV_paper.pdf,,
21,A New Adaptive Segmental Matching Measure for Human Activity Recognition,,Shahriar Shariat;Vladimir Pavlovic;,,,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Shariat_A_New_Adaptive_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Shariat_A_New_Adaptive_2013_ICCV_paper.pdf,,
22,A New Image Quality Metric for Image Auto-denoising,,Xiangfei Kong;Kuan Li;Qingxiong Yang;Liu Wenyin;Ming-Hsuan Yang;,,,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Kong_A_New_Image_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Kong_A_New_Image_2013_ICCV_paper.pdf,,
23,A Non-parametric Bayesian Network Prior of Human Pose,,Andreas M. Lehrmann;Peter V. Gehler;Sebastian Nowozin;,Max Planck Institute for Intelligent Systems;Microsoft;,Germany;United Kingdom;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Lehrmann_A_Non-parametric_Bayesian_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Lehrmann_A_Non-parametric_Bayesian_2013_ICCV_paper.pdf,,
24,A Novel Earth Mover's Distance Methodology for Image Matching with Gaussian Mixture Models,,Peihua Li;Qilong Wang;Lei Zhang;,Dalian University of Technology;Heilongjiang University;Hong Kong Polytechnic University;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Li_A_Novel_Earth_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Li_A_Novel_Earth_2013_ICCV_paper.pdf,,
25,A Practical Transfer Learning Algorithm for Face Verification,,Xudong Cao;David Wipf;Fang Wen;Genquan Duan;Jian Sun;,Microsoft;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Cao_A_Practical_Transfer_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Cao_A_Practical_Transfer_2013_ICCV_paper.pdf,,
26,A Robust Analytical Solution to Isometric Shape-from-Template with Focal Length Calibration,,Adrien Bartoli;Daniel Pizarro;Toby Collins;,,,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Bartoli_A_Robust_Analytical_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Bartoli_A_Robust_Analytical_2013_ICCV_paper.pdf,,
27,A Rotational Stereo Model Based on XSlit Imaging,,Jinwei Ye;Yu Ji;Jingyi Yu;,University of Delaware;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Ye_A_Rotational_Stereo_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Ye_A_Rotational_Stereo_2013_ICCV_paper.pdf,,
28,A Scalable Unsupervised Feature Merging Approach to Efficient Dimensionality Reduction of High-Dimensional Visual Data,,Lingqiao Liu;Lei Wang;,Australian National University;University of Wollongong;,Australia;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Liu_A_Scalable_Unsupervised_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Liu_A_Scalable_Unsupervised_2013_ICCV_paper.pdf,,
29,A Simple Model for Intrinsic Image Decomposition with Depth Cues,,Qifeng Chen;Vladlen Koltun;,Stanford University;Adobe;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Chen_A_Simple_Model_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Chen_A_Simple_Model_2013_ICCV_paper.pdf,,
30,A Unified Probabilistic Approach Modeling Relationships between Attributes and Objects,,Xiaoyang Wang;Qiang Ji;,,,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Wang_A_Unified_Probabilistic_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Wang_A_Unified_Probabilistic_2013_ICCV_paper.pdf,,
31,A Unified Rolling Shutter and Motion Blur Model for 3D Visual Registration,,Maxime Meilland;Tom Drummond;Andrew I. Comport;,University of Nice Sophia Antipolis;Monash University;,France;Australia;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Meilland_A_Unified_Rolling_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Meilland_A_Unified_Rolling_2013_ICCV_paper.pdf,,
32,"A Unified Video Segmentation Benchmark: Annotation, Metrics and Analysis",,Fabio Galasso;Naveen Shankar Nagaraja;Tatiana Jimenez Cardenas;Thomas Brox;Bernt Schiele;,Max Planck Institute for Informatics;University of Freiburg;,Germany;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Galasso_A_Unified_Video_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Galasso_A_Unified_Video_2013_ICCV_paper.pdf,,
33,Abnormal Event Detection at 150 FPS in MATLAB,,Cewu Lu;Jianping Shi;Jiaya Jia;,Chinese University of Hong Kong;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Lu_Abnormal_Event_Detection_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Lu_Abnormal_Event_Detection_2013_ICCV_paper.pdf,,
34,Accurate and Robust 3D Facial Capture Using a Single RGBD Camera,,Yen-Lin Chen;Hsiang-Tao Wu;Fuhao Shi;Xin Tong;Jinxiang Chai;,Texas A&M University;Microsoft;,United States;China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Chen_Accurate_and_Robust_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Chen_Accurate_and_Robust_2013_ICCV_paper.pdf,,
35,Accurate Blur Models vs. Image Priors in Single Image Super-resolution,,Netalee Efrat;Daniel Glasner;Alexander Apartsin;Boaz Nadler;Anat Levin;,Weizmann Institute of Science;,Israel;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Efrat_Accurate_Blur_Models_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Efrat_Accurate_Blur_Models_2013_ICCV_paper.pdf,,
36,Action and Event Recognition with Fisher Vectors on a Compact Feature Set,,Dan Oneata;Jakob Verbeek;Cordelia Schmid;,INRIA Grenoble – Rhône-Alpes;Laboratoire Jean Kuntzmann;,France;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Oneata_Action_and_Event_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Oneata_Action_and_Event_2013_ICCV_paper.pdf,,
37,Action Recognition and Localization by Hierarchical Space-Time Segments,,Shugao Ma;Jianming Zhang;Nazli Ikizler-Cinbis;Stan Sclaroff;,Boston University;Hacettepe University;,United States;Türkiye;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Ma_Action_Recognition_and_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Ma_Action_Recognition_and_2013_ICCV_paper.pdf,,
38,Action Recognition with Actons,,Jun Zhu;Baoyuan Wang;Xiaokang Yang;Wenjun Zhang;Zhuowen Tu;,"Shanghai Jiao Tong University;Shanghai Key Lab of Digital Media Processing and Transmission;Microsoft;University of California, San Diego;",China;United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Zhu_Action_Recognition_with_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Zhu_Action_Recognition_with_2013_ICCV_paper.pdf,,
39,Action Recognition with Improved Trajectories,,Heng Wang;Cordelia Schmid;,INRIA;,France;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Wang_Action_Recognition_with_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Wang_Action_Recognition_with_2013_ICCV_paper.pdf,,
40,Active Learning of an Action Detector from Untrimmed Videos,,Sunil Bandla;Kristen Grauman;,University of Texas at Austin;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Bandla_Active_Learning_of_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Bandla_Active_Learning_of_2013_ICCV_paper.pdf,,
41,Active MAP Inference in CRFs for Efficient Semantic Segmentation,,Gemma Roig;Xavier Boix;Roderick De Nijs;Sebastian Ramos;Koljia Kuhnlenz;Luc Van Gool;,ETH Zurich;Technical University of Munich;CVC Barcelona;KU Leuven;,Switzerland;Germany;Spain;Belgium;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Roig_Active_MAP_Inference_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Roig_Active_MAP_Inference_2013_ICCV_paper.pdf,,
42,Active Visual Recognition with Expertise Estimation in Crowdsourcing,,Chengjiang Long;Gang Hua;Ashish Kapoor;,Stevens Institute of Technology;Microsoft;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Long_Active_Visual_Recognition_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Long_Active_Visual_Recognition_2013_ICCV_paper.pdf,,
43,ACTIVE: Activity Concept Transitions in Video Event Classification,,Chen Sun;Ram Nevatia;,,,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Sun_ACTIVE_Activity_Concept_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Sun_ACTIVE_Activity_Concept_2013_ICCV_paper.pdf,,
44,Adapting Classification Cascades to New Domains,,Vidit Jain;Sachin Sudhakar Farfade;,Yahoo! Labs;,India;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Jain_Adapting_Classification_Cascades_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Jain_Adapting_Classification_Cascades_2013_ICCV_paper.pdf,,
45,Affine-Constrained Group Sparse Coding and Its Application to Image-Based Classifications,,Yu-Tseh Chi;Mohsen Ali;Muhammad Rushdi;Jeffrey Ho;,University of Florida;Cairo University;,United States;Egypt;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Chi_Affine-Constrained_Group_Sparse_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Chi_Affine-Constrained_Group_Sparse_2013_ICCV_paper.pdf,,
46,Allocentric Pose Estimation,,M. Jose Antonio;Luc De Raedt;Tinne Tuytelaars;,,,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Antonio_Allocentric_Pose_Estimation_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Antonio_Allocentric_Pose_Estimation_2013_ICCV_paper.pdf,,
47,Alternating Regression Forests for Object Detection and Pose Estimation,,Samuel Schulter;Christian Leistner;Paul Wohlhart;Peter M. Roth;Horst Bischof;,Graz University of Technology;Microsoft;,Austria;United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Schulter_Alternating_Regression_Forests_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Schulter_Alternating_Regression_Forests_2013_ICCV_paper.pdf,,
48,An Adaptive Descriptor Design for Object Recognition in the Wild,,Zhenyu Guo;Z. Jane Wang;,University of British Columbia;,Canada;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Guo_An_Adaptive_Descriptor_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Guo_An_Adaptive_Descriptor_2013_ICCV_paper.pdf,,
49,An Enhanced Structure-from-Motion Paradigm Based on the Absolute Dual Quadric and Images of Circular Points,,Lilian Calvet;Pierre Gurdjos;,Institut de Recherche en Informatique de Toulouse (IRIT);,France;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Calvet_An_Enhanced_Structure-from-Motion_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Calvet_An_Enhanced_Structure-from-Motion_2013_ICCV_paper.pdf,,
50,"Analysis of Scores, Datasets, and Models in Visual Saliency Prediction",,Ali Borji;Hamed R. Tavakoli;Dicky N. Sihite;Laurent Itti;,,,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Borji_Analysis_of_Scores_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Borji_Analysis_of_Scores_2013_ICCV_paper.pdf,,
51,Anchored Neighborhood Regression for Fast Example-Based Super-Resolution,,Radu Timofte;Vincent De Smet;Luc Van Gool;,,,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Timofte_Anchored_Neighborhood_Regression_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Timofte_Anchored_Neighborhood_Regression_2013_ICCV_paper.pdf,,
52,Attribute Adaptation for Personalized Image Search,,Adriana Kovashka;Kristen Grauman;,University of Texas at Austin;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Kovashka_Attribute_Adaptation_for_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Kovashka_Attribute_Adaptation_for_2013_ICCV_paper.pdf,,
53,Attribute Dominance: What Pops Out?,,Naman Turakhia;Devi Parikh;,Georgia Institute of Technology;Virginia Tech;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Turakhia_Attribute_Dominance_What_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Turakhia_Attribute_Dominance_What_2013_ICCV_paper.pdf,,
54,Attribute Pivots for Guiding Relevance Feedback in Image Search,,Adriana Kovashka;Kristen Grauman;,University of Texas at Austin;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Kovashka_Attribute_Pivots_for_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Kovashka_Attribute_Pivots_for_2013_ICCV_paper.pdf,,
55,Automatic Kronecker Product Model Based Detection of Repeated Patterns in 2D Urban Images,,Juan Liu;Emmanouil Psarakis;Ioannis Stamos;,"City University of New York;University of Patras;Hunter College and Graduate Center, City University of New York;",United States;Greece;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Liu_Automatic_Kronecker_Product_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Liu_Automatic_Kronecker_Product_2013_ICCV_paper.pdf,,
56,Automatic Registration of RGB-D Scans via Salient Directions,,Bernhard Zeisl;Kevin Koser;Marc Pollefeys;,ETH Zurich;GEOMAR Helmholtz Centre for Ocean Research Kiel;,Switzerland;Germany;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Zeisl_Automatic_Registration_of_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Zeisl_Automatic_Registration_of_2013_ICCV_paper.pdf,,
57,Bayesian 3D Tracking from Monocular Video,,Ernesto Brau;Jinyan Guan;Kyle Simek;Luca Del Pero;Colin Reimer Dawson;Kobus Barnard;,Computer Science;School of Information;School of Informatics;,,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Brau_Bayesian_3D_Tracking_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Brau_Bayesian_3D_Tracking_2013_ICCV_paper.pdf,,
58,Bayesian Joint Topic Modelling for Weakly Supervised Object Localisation,,Zhiyuan Shi;Timothy M. Hospedales;Tao Xiang;,"Queen Mary, University of London;",United Kingdom;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Shi_Bayesian_Joint_Topic_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Shi_Bayesian_Joint_Topic_2013_ICCV_paper.pdf,,
59,Bayesian Robust Matrix Factorization for Image and Video Processing,,Naiyan Wang;Dit-Yan Yeung;,Hong Kong University of Science and Technology;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Wang_Bayesian_Robust_Matrix_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Wang_Bayesian_Robust_Matrix_2013_ICCV_paper.pdf,,
60,Beyond Hard Negative Mining: Efficient Detector Learning via Block-Circulant Decomposition,,Joao F. Henriques;Joao Carreira;Rui Caseiro;Jorge Batista;,University of Coimbra;,Portugal;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Henriques_Beyond_Hard_Negative_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Henriques_Beyond_Hard_Negative_2013_ICCV_paper.pdf,,
61,Bird Part Localization Using Exemplar-Based Models with Enforced Pose and Subcategory Consistency,,Jiongxin Liu;Peter N. Belhumeur;,Columbia University;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Liu_Bird_Part_Localization_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Liu_Bird_Part_Localization_2013_ICCV_paper.pdf,,
62,BOLD Features to Detect Texture-less Objects,,Federico Tombari;Alessandro Franchi;Luigi Di Stefano;,University of Bologna;Datalogic;,Italy;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Tombari_BOLD_Features_to_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Tombari_BOLD_Features_to_2013_ICCV_paper.pdf,,
63,Bounded Labeling Function for Global Segmentation of Multi-part Objects with Geometric Constraints,,Masoud S. Nosrati;Shawn Andrews;Ghassan Hamarneh;,Simon Fraser University;,Canada;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Nosrati_Bounded_Labeling_Function_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Nosrati_Bounded_Labeling_Function_2013_ICCV_paper.pdf,,
64,Box in the Box: Joint 3D Layout and Object Reasoning from Single Images,,Alexander G. Schwing;Sanja Fidler;Marc Pollefeys;Raquel Urtasun;,ETH Zurich;Toyota Technological Institute at Chicago;,Switzerland;United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Schwing_Box_in_the_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Schwing_Box_in_the_2013_ICCV_paper.pdf,,
65,Breaking the Chain: Liberation from the Temporal Markov Assumption for Tracking Human Poses,,Ryan Tokola;Wongun Choi;Silvio Savarese;,Oak Ridge National Laboratory;NEC Research Institute;Stanford University;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Tokola_Breaking_the_Chain_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Tokola_Breaking_the_Chain_2013_ICCV_paper.pdf,,
66,Building Part-Based Object Detectors via 3D Geometry,,Abhinav Shrivastava;Abhinav Gupta;,Carnegie Mellon University;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Shrivastava_Building_Part-Based_Object_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Shrivastava_Building_Part-Based_Object_2013_ICCV_paper.pdf,,
67,Calibration-Free Gaze Estimation Using Human Gaze Patterns,,Fares Alnajar;Theo Gevers;Roberto Valenti;Sennay Ghebreab;,University of Amsterdam;,Netherlands;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Alnajar_Calibration-Free_Gaze_Estimation_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Alnajar_Calibration-Free_Gaze_Estimation_2013_ICCV_paper.pdf,,
68,Camera Alignment Using Trajectory Intersections in Unsynchronized Videos,,Thomas Kuo;Santhoshkumar Sunderrajan;B.S. Manjunath;,"University of California, Santa Barbara;",United States;,Poster,http://openaccess.thecvf.com/content_iccv_2013/html/Kuo_Camera_Alignment_Using_2013_ICCV_paper.html,http://openaccess.thecvf.com/content_iccv_2013/papers/Kuo_Camera_Alignment_Using_2013_ICCV_paper.pdf,,
