Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
134,,"optimization, segmentation, and recognition",Cewu Lu;Shu Liu;Jiaya Jia;Chi-Keung Tang;,,,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Lu_Contour_Box_Rejecting_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Lu_Contour_Box_Rejecting_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Lu_Contour_Box_Rejecting_ICCV_2015_paper.html,
135,,"optimization, segmentation, and recognition",Yuanqi Su;Yuehu Liu;Bonan Cuan;Nanning Zheng;,Xi'an Jiao Tong University;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Su_Contour_Guided_Hierarchical_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Su_Contour_Guided_Hierarchical_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Su_Contour_Guided_Hierarchical_ICCV_2015_paper.html,
136,,"optimization, segmentation, and recognition",Shuhang Gu;Wangmeng Zuo;Qi Xie;Deyu Meng;Xiangchu Feng;Lei Zhang;,,,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Gu_Convolutional_Sparse_Coding_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Gu_Convolutional_Sparse_Coding_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Gu_Convolutional_Sparse_Coding_ICCV_2015_paper.html,
137,,"optimization, segmentation, and recognition",Yonglong Tian;Ping Luo;Xiaogang Wang;Xiaoou Tang;,Chinese University of Hong Kong;Shenzhen Institute of Advanced Technology;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Tian_Deep_Learning_Strong_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Tian_Deep_Learning_Strong_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Tian_Deep_Learning_Strong_ICCV_2015_paper.html,
138,,"optimization, segmentation, and recognition",James S. Supancic III;Gregory Rogez;Yi Yang;Jamie Shotton;Deva Ramanan;,"University of California, Irvine;INRIA;Baidu;Microsoft;Carnegie Mellon University;",United States;France;China;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Supancic_Depth-Based_Hand_Pose_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Supancic_Depth-Based_Hand_Pose_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Supancic_Depth-Based_Hand_Pose_ICCV_2015_paper.html,
139,,"optimization, segmentation, and recognition",Ching L. Teo;Cornelia Fermuller;Yiannis Aloimonos;,University of Maryland;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Teo_Detection_and_Segmentation_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Teo_Detection_and_Segmentation_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Teo_Detection_and_Segmentation_ICCV_2015_paper.html,
140,,"optimization, segmentation, and recognition",Margret Keuper;Evgeny Levinkov;Nicolas Bonneel;Guillaume Lavoue;Thomas Brox;Bjorn Andres;,University of Freiburg;Max Planck Institute for Informatics;CNRS;,Germany;France;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Keuper_Efficient_Decomposition_of_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Keuper_Efficient_Decomposition_of_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Keuper_Efficient_Decomposition_of_ICCV_2015_paper.html,
141,,"optimization, segmentation, and recognition",Gellert Mattyus;Shenlong Wang;Sanja Fidler;Raquel Urtasun;,German Aerospace Center;University of Toronto;,Germany;Canada;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Mattyus_Enhancing_Road_Maps_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Mattyus_Enhancing_Road_Maps_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Mattyus_Enhancing_Road_Maps_ICCV_2015_paper.html,
142,,"optimization, segmentation, and recognition",Mohamed Souiai;Martin R. Oswald;Youngwook Kee;Junmo Kim;Marc Pollefeys;Daniel Cremers;,Technical University of Munich;ETH Zurich;Korea Advanced Institute of Science and Technology;,Germany;Switzerland;South Korea;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Souiai_Entropy_Minimization_for_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Souiai_Entropy_Minimization_for_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Souiai_Entropy_Minimization_for_ICCV_2015_paper.html,
143,,"optimization, segmentation, and recognition",Donghoon Lee;Ming-Hsuan Yang;Songhwai Oh;,"Seoul National University;University of California, Merced;",South Korea;United States;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Lee_Fast_and_Accurate_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Lee_Fast_and_Accurate_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Lee_Fast_and_Accurate_ICCV_2015_paper.html,
144,,"optimization, segmentation, and recognition",Tomas Pfister;James Charles;Andrew Zisserman;,University of Oxford;University of Leeds;,United Kingdom;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Pfister_Flowing_ConvNets_for_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Pfister_Flowing_ConvNets_for_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Pfister_Flowing_ConvNets_for_ICCV_2015_paper.html,
145,,"optimization, segmentation, and recognition",Jian Zhang;Josip Djolonga;Andreas Krause;,ETH Zurich;,Switzerland;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Zhang_Higher-Order_Inference_for_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Zhang_Higher-Order_Inference_for_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Zhang_Higher-Order_Inference_for_ICCV_2015_paper.html,
146,,"optimization, segmentation, and recognition",Dong Zhang;Mubarak Shah;,,,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Zhang_Human_Pose_Estimation_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Zhang_Human_Pose_Estimation_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Zhang_Human_Pose_Estimation_ICCV_2015_paper.html,
147,,"optimization, segmentation, and recognition",Alexander Kirillov;Bogdan Savchynskyy;Dmitrij Schlesinger;Dmitry Vetrov;Carsten Rother;,Technische Universität Dresden;Skolkovo Institute of Science and Technology;,Germany;Russian Federation;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Kirillov_Inferring_M-Best_Diverse_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Kirillov_Inferring_M-Best_Diverse_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Kirillov_Inferring_M-Best_Diverse_ICCV_2015_paper.html,
148,,"optimization, segmentation, and recognition",Peng Wang;Xiaohui Shen;Zhe Lin;Scott Cohen;Brian Price;Alan L. Yuille;,"University of California, Los Angeles;Adobe;",United States;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Wang_Joint_Object_and_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Wang_Joint_Object_and_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Wang_Joint_Object_and_ICCV_2015_paper.html,
149,,"optimization, segmentation, and recognition",Ekaterina Lobacheva;Olga Veksler;Yuri Boykov;,National Research University Higher School of Economics;University of Western Ontario;,Russian Federation;Canada;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Lobacheva_Joint_Optimization_of_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Lobacheva_Joint_Optimization_of_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Lobacheva_Joint_Optimization_of_ICCV_2015_paper.html,
150,,"optimization, segmentation, and recognition",Hyeonwoo Noh;Seunghoon Hong;Bohyung Han;,POSTECH;,South Korea;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Noh_Learning_Deconvolution_Network_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Noh_Learning_Deconvolution_Network_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Noh_Learning_Deconvolution_Network_ICCV_2015_paper.html,
151,,"optimization, segmentation, and recognition",Wanli Ouyang;Hongyang Li;Xingyu Zeng;Xiaogang Wang;,Chinese University of Hong Kong;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Ouyang_Learning_Deep_Representation_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Ouyang_Learning_Deep_Representation_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Ouyang_Learning_Deep_Representation_ICCV_2015_paper.html,
152,,"optimization, segmentation, and recognition",Tom Lee;Sanja Fidler;Sven Dickinson;,University of Toronto;,Canada;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Lee_Learning_to_Combine_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Lee_Learning_to_Combine_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Lee_Learning_to_Combine_ICCV_2015_paper.html,
153,,"optimization, segmentation, and recognition",Sven Bambach;Stefan Lee;David J. Crandall;Chen Yu;,Indiana University;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Bambach_Lending_A_Hand_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Bambach_Lending_A_Hand_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Bambach_Lending_A_Hand_ICCV_2015_paper.html,
154,,"optimization, segmentation, and recognition",Changqing Zhang;Huazhu Fu;Si Liu;Guangcan Liu;Xiaochun Cao;,"Tianjin University;Agency for Science, Technology and Research;Chinese Academy of Sciences;Nanjing University of Information Science and Technology;",China;Singapore;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Zhang_Low-Rank_Tensor_Constrained_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Zhang_Low-Rank_Tensor_Constrained_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Zhang_Low-Rank_Tensor_Constrained_ICCV_2015_paper.html,
155,,"optimization, segmentation, and recognition",Faruk Ahmed;Dany Tarlow;Dhruv Batra;,Université de Montréal;Microsoft;Virginia Tech;,Canada;United States;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Ahmed_Optimizing_Expected_Intersection-Over-Union_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Ahmed_Optimizing_Expected_Intersection-Over-Union_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Ahmed_Optimizing_Expected_Intersection-Over-Union_ICCV_2015_paper.html,
156,,"optimization, segmentation, and recognition",Puneet K. Dokania;M. Pawan Kumar;,CentraleSupélec;,France;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Dokania_Parsimonious_Labeling_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Dokania_Parsimonious_Labeling_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Dokania_Parsimonious_Labeling_ICCV_2015_paper.html,
157,,"optimization, segmentation, and recognition",Yusuke Matsui;Toshihiko Yamasaki;Kiyoharu Aizawa;,University of Tokyo;,Japan;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Matsui_PQTable_Fast_Exact_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Matsui_PQTable_Fast_Exact_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Matsui_PQTable_Fast_Exact_ICCV_2015_paper.html,
158,,"optimization, segmentation, and recognition",Julia Kruger;Jan Ehrhardt;Heinz Handels;,University of Lubeck;,Germany;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Kruger_Probabilistic_Appearance_Models_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Kruger_Probabilistic_Appearance_Models_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Kruger_Probabilistic_Appearance_Models_ICCV_2015_paper.html,
159,,"optimization, segmentation, and recognition",Jianlong Fu;Yue Wu;Tao Mei;Jinqiao Wang;Hanqing Lu;Yong Rui;,Chinese Academy of Sciences;Microsoft;University of Science and Technology of China;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Fu_Relaxing_From_Vocabulary_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Fu_Relaxing_From_Vocabulary_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Fu_Relaxing_From_Vocabulary_ICCV_2015_paper.html,
160,,"optimization, segmentation, and recognition",Xiang Fu;Chien-Yi Wang;Chen Chen;Changhu Wang;C.-C. Jay Kuo;,University of Southern California;Microsoft;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Fu_Robust_Image_Segmentation_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Fu_Robust_Image_Segmentation_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Fu_Robust_Image_Segmentation_ICCV_2015_paper.html,
161,,"optimization, segmentation, and recognition",Meng Tang;Ismail Ben Ayed;Dmitrii Marin;Yuri Boykov;,University of Western Ontario;University of Quebec;,Canada;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Tang_Secrets_of_GrabCut_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Tang_Secrets_of_GrabCut_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Tang_Secrets_of_GrabCut_ICCV_2015_paper.html,
162,,"optimization, segmentation, and recognition",Zhuo Deng;Sinisa Todorovic;Longin Jan Latecki;,Temple University;Oregon State University;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Deng_Semantic_Segmentation_of_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Deng_Semantic_Segmentation_of_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Deng_Semantic_Segmentation_of_ICCV_2015_paper.html,
163,,"optimization, segmentation, and recognition",Selene E. Chew;Nathan D. Cahill;,Rochester Institute of Technology;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Chew_Semi-Supervised_Normalized_Cuts_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Chew_Semi-Supervised_Normalized_Cuts_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Chew_Semi-Supervised_Normalized_Cuts_ICCV_2015_paper.html,
164,,"optimization, segmentation, and recognition",Chao Zhang;Behrend Heeren;Martin Rumpf;William A. P. Smith;,University of York;University of Bonn;,United Kingdom;Germany;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Zhang_Shell_PCA_Statistical_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Zhang_Shell_PCA_Statistical_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Zhang_Shell_PCA_Statistical_ICCV_2015_paper.html,
165,,"optimization, segmentation, and recognition",Damian Mrowca;Marcus Rohrbach;Judy Hoffman;Ronghang Hu;Kate Saenko;Trevor Darrell;,,,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Mrowca_Spatial_Semantic_Regularisation_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Mrowca_Spatial_Semantic_Regularisation_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Mrowca_Spatial_Semantic_Regularisation_ICCV_2015_paper.html,
166,,"optimization, segmentation, and recognition",Ran Ju;Tongwei Ren;Gangshan Wu;,,,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Ju_StereoSnakes_Contour_Based_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Ju_StereoSnakes_Contour_Based_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Ju_StereoSnakes_Contour_Based_ICCV_2015_paper.html,
167,,"optimization, segmentation, and recognition",Ahmad Humayun;Fuxin Li;James M. Rehg;,Georgia Institute of Technology;Oregon State University;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Humayun_The_Middle_Child_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Humayun_The_Middle_Child_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Humayun_The_Middle_Child_ICCV_2015_paper.html,
168,,"optimization, segmentation, and recognition",Mikael Nilsson;,Lund University;,Sweden;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Nilsson_The_One_Triangle_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Nilsson_The_One_Triangle_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Nilsson_The_One_Triangle_ICCV_2015_paper.html,
169,,"optimization, segmentation, and recognition",Dongjin Song;Wei Liu;Rongrong Ji;David A. Meyer;John R. Smith;,"University of California, San Diego;Xidian University;IBM;Xiamen University;",United States;China;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Song_Top_Rank_Supervised_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Song_Top_Rank_Supervised_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Song_Top_Rank_Supervised_ICCV_2015_paper.html,
170,,"optimization, segmentation, and recognition",Mihai Marian Puscas;Enver Sangineto;Dubravko Culibrk;Nicu Sebe;,University of Trento;University of Novi Sad;,Italy;Serbia;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Puscas_Unsupervised_Tube_Extraction_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Puscas_Unsupervised_Tube_Extraction_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Puscas_Unsupervised_Tube_Extraction_ICCV_2015_paper.html,
171,,"optimization, segmentation, and recognition",Dongqing Zou;Xiaowu Chen;Guangying Cao;Xiaogang Wang;,State Key Laboratory of Virtual Reality Technology and Systems;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Zou_Video_Matting_via_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Zou_Video_Matting_via_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Zou_Video_Matting_via_ICCV_2015_paper.html,
172,,"optimization, segmentation, and recognition",Vijay Kumar;Anoop Namboodiri;C. V. Jawahar;,,,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Kumar_Visual_Phrases_for_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Kumar_Visual_Phrases_for_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Kumar_Visual_Phrases_for_ICCV_2015_paper.html,
173,,"optimization, segmentation, and recognition",Yuri Boykov;Hossam Isack;Carl Olsson;Ismail Ben Ayed;,University of Western Ontario;Lund University;University of Quebec;,Canada;Sweden;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Boykov_Volumetric_Bias_in_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Boykov_Volumetric_Bias_in_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Boykov_Volumetric_Bias_in_ICCV_2015_paper.html,
174,,"optimization, segmentation, and recognition",George Papandreou;Liang-Chieh Chen;Kevin P. Murphy;Alan L. Yuille;,"Google;University of California, Los Angeles;",United States;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Papandreou_Weakly-_and_Semi-Supervised_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Papandreou_Weakly-_and_Semi-Supervised_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Papandreou_Weakly-_and_Semi-Supervised_ICCV_2015_paper.html,
175,,plenary session,Steven Diamond;Stephen Boyd;,Stanford University;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Diamond_Convex_Optimization_With_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Diamond_Convex_Optimization_With_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Diamond_Convex_Optimization_With_ICCV_2015_paper.html,
176,[From Oral 1B] 3D Time-Lapse Reconstruction From Internet Photos-,recognition and 3d computer vision i,"Ricardo Martin-Brualla, David Gallup, Steven M. Seitz;",,,Poster,,,,
177,"[From Oral 1B] Global, Dense Multiscale Reconstruction for a Billion Points-",recognition and 3d computer vision i,"Benjamin Ummenhofer, Thomas Brox;",,,Poster,,,,
178,[From Oral 1B] On the Visibility of Point Clouds-,recognition and 3d computer vision i,"Sagi Katz, Ayellet Tal;",,,Poster,,,,
179,[From Oral 1B] Structured Indoor Modeling-,recognition and 3d computer vision i,"Satoshi Ikehata, Hang Yang, Yasutaka Furukawa;",,,Poster,,,,
180,,recognition and 3d computer vision i,Peiyi Li;Haibin Ling;Xi Li;Chunyuan Liao;,HiScene Information Technologies;Temple University;Zhejiang University;,China;United States;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Li_3D_Hand_Pose_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Li_3D_Hand_Pose_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Li_3D_Hand_Pose_ICCV_2015_paper.html,
181,,recognition and 3d computer vision i,Dimitrios Tzionas;Juergen Gall;,University of Bonn;Max Planck Institute for Intelligent Systems;,Germany;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Tzionas_3D_Object_Reconstruction_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Tzionas_3D_Object_Reconstruction_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Tzionas_3D_Object_Reconstruction_ICCV_2015_paper.html,
182,,recognition and 3d computer vision i,Matea Donlic;Tomislav Petkovic;Tomislav Pribanic;,University of Zagreb;,Croatia;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Donlic_3D_Surface_Profilometry_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Donlic_3D_Surface_Profilometry_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Donlic_3D_Surface_Profilometry_ICCV_2015_paper.html,
183,,recognition and 3d computer vision i,Zhuoyuan Chen;Xun Sun;Liang Wang;Yinan Yu;Chang Huang;,Baidu;Horizon Robotics;,China;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Chen_A_Deep_Visual_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Chen_A_Deep_Visual_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Chen_A_Deep_Visual_ICCV_2015_paper.html,
184,,recognition and 3d computer vision i,David Joseph Tan;Federico Tombari;Slobodan Ilic;Nassir Navab;,,,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Tan_A_Versatile_Learning-Based_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Tan_A_Versatile_Learning-Based_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Tan_A_Versatile_Learning-Based_ICCV_2015_paper.html,
185,,recognition and 3d computer vision i,Helge Rhodin;Nadia Robertini;Christian Richardt;Hans-Peter Seidel;Christian Theobalt;,Max Planck Institute for Informatics;Intel;,Germany;United States;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Rhodin_A_Versatile_Scene_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Rhodin_A_Versatile_Scene_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Rhodin_A_Versatile_Scene_ICCV_2015_paper.html,
186,,recognition and 3d computer vision i,Hyowon Ha;Yunsu Bok;Kyungdon Joo;Jiyoung Jung;In So Kweon;,KAIST;,South Korea;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Ha_Accurate_Camera_Calibration_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Ha_Accurate_Camera_Calibration_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Ha_Accurate_Camera_Calibration_ICCV_2015_paper.html,
187,,recognition and 3d computer vision i,Fatih Cakir;Stan Sclaroff;,Boston University;,United States;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Cakir_Adaptive_Hashing_for_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Cakir_Adaptive_Hashing_for_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Cakir_Adaptive_Hashing_for_ICCV_2015_paper.html,
188,,recognition and 3d computer vision i,Artem Babenko;Victor Lempitsky;,Yandex;Moscow Institute of Physics and Technology;Skolkovo Institute of Science and Technology;,Russian Federation;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Babenko_Aggregating_Local_Deep_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Babenko_Aggregating_Local_Deep_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Babenko_Aggregating_Local_Deep_ICCV_2015_paper.html,
189,,recognition and 3d computer vision i,Jonathan Ventura;Clemens Arth;Vincent Lepetit;,University of Colorado Colorado Springs;Graz University of Technology;,United States;Austria;,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Ventura_An_Efficient_Minimal_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Ventura_An_Efficient_Minimal_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Ventura_An_Efficient_Minimal_ICCV_2015_paper.html,
190,,recognition and 3d computer vision i,Shaifali Parashar;Daniel Pizarro;Adrien Bartoli;Toby Collins;,,,Poster,http://openaccess.thecvf.com/content_iccv_2015/papers/Parashar_As-Rigid-As-Possible_Volumetric_Shape-From-Template_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/papers/Parashar_As-Rigid-As-Possible_Volumetric_Shape-From-Template_ICCV_2015_paper.pdf,http://openaccess.thecvf.com/content_iccv_2015/html/Parashar_As-Rigid-As-Possible_Volumetric_Shape-From-Template_ICCV_2015_paper.html,
