Index,Title,Session/Area,Authors,Affiliation,Status,OpenReview URL,PDF URL
29,Algorithmic Stability and Hypothesis Complexity,,Tongliang Liu;Gábor Lugosi;Gergely Neu;Dacheng Tao;,University of Sydney;Institució Catalana de Recerca i Estudis Avançats;Pompeu Fabra University;Barcelona Graduate School of Economics;Universitat Pompeu Fabra;,Poster,,http://proceedings.mlr.press/v70/liu17c/liu17c.pdf
30,Algorithms for $\ell_p$ Low-Rank Approximation,,Flavio Chierichetti;Sreenivas Gollapudi;Ravi Kumar;Silvio Lattanzi;Rina Panigrahy;David P. Woodruff;,Sapienza University;Google;IBM;,Poster,,http://proceedings.mlr.press/v70/chierichetti17a/chierichetti17a.pdf
31,An Adaptive Test of Independence with Analytic Kernel Embeddings,,Wittawat Jitkrittum;Zoltán Szabó;Arthur Gretton;,University College London;Ecole Polytechnique;,Poster,,http://proceedings.mlr.press/v70/jitkrittum17a/jitkrittum17a.pdf
32,An Alternative Softmax Operator for Reinforcement Learning,,Kavosh Asadi;Michael L. Littman;,Brown University;,Poster,,http://proceedings.mlr.press/v70/asadi17a/asadi17a.pdf
33,An Analytical Formula of Population Gradient for two-layered ReLU network and its Applications in Convergence and Critical Point Analysis,,Yuandong Tian;,Meta;,Poster,,http://proceedings.mlr.press/v70/tian17a/tian17a.pdf
34,"An Efficient, Sparsity-Preserving, Online Algorithm for Low-Rank Approximation",,David Anderson;Ming Gu;,"University of California, Berkeley;",Poster,,http://proceedings.mlr.press/v70/anderson17a/anderson17a.pdf
35,An Infinite Hidden Markov Model With Similarity-Biased Transitions,,Colin Reimer Dawson;Chaofan Huang;Clayton T. Morrison;,Oberlin College;University of Arizona;,Poster,,http://proceedings.mlr.press/v70/dawson17a/dawson17a.pdf
36,Analogical Inference for Multi-relational Embeddings,,Hanxiao Liu;Yuexin Wu;Yiming Yang;,Carnegie Mellon University;,Poster,,http://proceedings.mlr.press/v70/liu17d/liu17d.pdf
37,Analysis and Optimization of Graph Decompositions by Lifted Multicuts,,Andrea Horňáková;Jan-Hendrik Lange;Bjoern Andres;,Max Planck Institute for Informatics;,Poster,,http://proceedings.mlr.press/v70/hornakova17a/hornakova17a.pdf
38,Analytical Guarantees on Numerical Precision of Deep Neural Networks,,Charbel Sakr;Yongjune Kim;Naresh Shanbhag;,University of Illinois Urbana-Champaign;,Poster,,http://proceedings.mlr.press/v70/sakr17a/sakr17a.pdf
39,Approximate Newton Methods and Their Local Convergence,,Haishan Ye;Luo Luo;Zhihua Zhang;,Shanghai Jiao Tong University;Peking University;,Poster,,http://proceedings.mlr.press/v70/ye17a/ye17a.pdf
40,Approximate Steepest Coordinate Descent,,Sebastian U. Stich;Anant Raj;Martin Jaggi;,EPFL;Max Planck Institute for Intelligent Systems;,Poster,,http://proceedings.mlr.press/v70/stich17a/stich17a.pdf
41,Asymmetric Tri-training for Unsupervised Domain Adaptation,,Kuniaki Saito;Yoshitaka Ushiku;Tatsuya Harada;,University of Tokyo;RIKEN;,Poster,,http://proceedings.mlr.press/v70/saito17a/saito17a.pdf
42,Asynchronous Distributed Variational Gaussian Process for Regression,,Hao Peng;Shandian Zhe;Xiao Zhang;Yuan Qi;,Purdue University;Ant Financial;,Poster,,http://proceedings.mlr.press/v70/peng17a/peng17a.pdf
43,Asynchronous Stochastic Gradient Descent with Delay Compensation,,Shuxin Zheng;Qi Meng;Taifeng Wang;Wei Chen;Nenghai Yu;Zhi-Ming Ma;Tie-Yan Liu;,University of Science and Technology of China;Peking University;Microsoft;Chinese Academy of Sciences;,Poster,,http://proceedings.mlr.press/v70/zheng17b/zheng17b.pdf
44,Attentive Recurrent Comparators,,Pranav Shyam;Shubham Gupta;Ambedkar Dukkipati;,Rashtreeya Vidyalaya College of Engineering;Indian Institute of Science;,Poster,,http://proceedings.mlr.press/v70/shyam17a/shyam17a.pdf
45,Automated Curriculum Learning for Neural Networks,,Alex Graves;Marc G. Bellemare;Jacob Menick;Rémi Munos;Koray Kavukcuoglu;,DeepMind;,Poster,,http://proceedings.mlr.press/v70/graves17a/graves17a.pdf
46,Automatic Discovery of the Statistical Types of Variables in a Dataset,,Isabel Valera;Zoubin Ghahramani;,University of Cambridge;Uber;,Poster,,http://proceedings.mlr.press/v70/valera17a/valera17a.pdf
47,Averaged-DQN: Variance Reduction and Stabilization for Deep Reinforcement Learning,,Oron Anschel;Nir Baram;Nahum Shimkin;,Technion - Israel Institute of Technology;,Poster,,http://proceedings.mlr.press/v70/anschel17a/anschel17a.pdf
48,Axiomatic Attribution for Deep Networks,,Mukund Sundararajan;Ankur Taly;Qiqi Yan;,Google;,Poster,,http://proceedings.mlr.press/v70/sundararajan17a/sundararajan17a.pdf
49,Batched High-dimensional Bayesian Optimization via Structural Kernel Learning,,Zi Wang;Chengtao Li;Stefanie Jegelka;Pushmeet Kohli;,Massachusetts Institute of Technology;DeepMind;,Poster,,http://proceedings.mlr.press/v70/wang17h/wang17h.pdf
50,Bayesian Boolean Matrix Factorisation,,Tammo Rukat;Chris C. Holmes;Michalis K. Titsias;Christopher Yau;,University of Oxford;Athens University of Economics and Business;University of Birmingham;,Poster,,http://proceedings.mlr.press/v70/rukat17a/rukat17a.pdf
51,Bayesian inference on random simple graphs with power law degree distributions,,Juho Lee;Creighton Heaukulani;Zoubin Ghahramani;Lancelot F. James;Seungjin Choi;,Pohang University of Science and Technology;University of Cambridge;Uber AI Labs;Hong Kong University of Science and Technology;,Poster,,http://proceedings.mlr.press/v70/lee17a/lee17a.pdf
52,Bayesian Models of Data Streams with Hierarchical Power Priors,,Andrés Masegosa;Thomas D. Nielsen;Helge Langseth;Darı́o Ramos-López;Antonio Salmerón;Anders L. Madsen;,,Poster,,http://proceedings.mlr.press/v70/masegosa17a/masegosa17a.pdf
53,Bayesian Optimization with Tree-structured Dependencies,,Rodolphe Jenatton;Cedric Archambeau;Javier González;Matthias Seeger;,Amazon;,Poster,,http://proceedings.mlr.press/v70/jenatton17a/jenatton17a.pdf
54,Being Robust (in High Dimensions) Can Be Practical,,Ilias Diakonikolas;Gautam Kamath;Daniel M. Kane;Jerry Li;Ankur Moitra;Alistair Stewart;,"University of Southern California;Massachusetts Institute of Technology;University of California, San Diego;",Poster,,http://proceedings.mlr.press/v70/diakonikolas17a/diakonikolas17a.pdf
55,Beyond Filters: Compact Feature Map for Portable Deep Model,,Yunhe Wang;Chang Xu;Chao Xu;Dacheng Tao;,Peking University;University of Sydney;,Poster,,http://proceedings.mlr.press/v70/wang17m/wang17m.pdf
56,Bidirectional Learning for Time-series Models with Hidden Units,,Takayuki Osogami;Hiroshi Kajino;Taro Sekiyama;,IBM;,Poster,,http://proceedings.mlr.press/v70/osogami17a/osogami17a.pdf
57,Boosted Fitted Q-Iteration,,Samuele Tosatto;Matteo Pirotta;Carlo D’Eramo;Marcello Restelli;,Politecnico di Milano;INRIA Lille - Nord Europe;,Poster,,http://proceedings.mlr.press/v70/tosatto17a/tosatto17a.pdf
58,Bottleneck Conditional Density Estimation,,Rui Shu;Hung H. Bui;Mohammad Ghavamzadeh;,Stanford University;Adobe;DeepMind;,Poster,,http://proceedings.mlr.press/v70/shu17a/shu17a.pdf
59,Breaking Locality Accelerates Block Gauss-Seidel,,Stephen Tu;Shivaram Venkataraman;Ashia C. Wilson;Alex Gittens;Michael I. Jordan;Benjamin Recht;,"University of California, Berkeley;Rensselaer Polytechnic Institute;",Poster,,http://proceedings.mlr.press/v70/tu17a/tu17a.pdf
60,Canopy  Fast Sampling with Cover Trees,,Manzil Zaheer;Satwik Kottur;Amr Ahmed;José Moura;Alex Smola;,Carnegie Mellon University;Amazon;Google;,Poster,,http://proceedings.mlr.press/v70/zaheer17b/zaheer17b.pdf
61,Capacity Releasing Diffusion for Speed and Locality,,Di Wang;Kimon Fountoulakis;Monika Henzinger;Michael W. Mahoney;Satish Rao;,"University of California, Berkeley;University of Vienna;",Poster,,http://proceedings.mlr.press/v70/wang17b/wang17b.pdf
62,ChoiceRank: Identifying Preferences from Node Traffic in Networks,,Lucas Maystre;Matthias Grossglauser;,EPFL;,Poster,,http://proceedings.mlr.press/v70/maystre17b/maystre17b.pdf
63,"Clustering by Sum of Norms: Stochastic Incremental Algorithm, Convergence and Cluster Recovery",,Ashkan Panahi;Devdatt Dubhashi;Fredrik D. Johansson;Chiranjib Bhattacharyya;,North Carolina State University;Chalmers University of Technology;Massachusetts Institute of Technology;Indian Institute of Science;,Poster,,http://proceedings.mlr.press/v70/panahi17a/panahi17a.pdf
64,Clustering High Dimensional Dynamic Data Streams,,Vladimir Braverman;Gereon Frahling;Harry Lang;Christian Sohler;Lin F. Yang;,Johns Hopkins University;Linguee;Technische Universität Dortmund;,Poster,,http://proceedings.mlr.press/v70/braverman17a/braverman17a.pdf
65,Co-clustering through Optimal Transport,,Charlotte Laclau;Ievgen Redko;Basarab Matei;Younès Bennani;Vincent Brault;,CNRS;CNRS UMR 5220;Université Grenoble-Alpes;,Poster,,http://proceedings.mlr.press/v70/laclau17a/laclau17a.pdf
66,Cognitive Psychology for Deep Neural Networks: A Shape Bias Case Study,,Samuel Ritter;David G. T. Barrett;Adam Santoro;Matt M. Botvinick;,DeepMind;,Poster,,http://proceedings.mlr.press/v70/ritter17a/ritter17a.pdf
67,"Coherence Pursuit: Fast, Simple, and Robust Subspace Recovery",,Mostafa Rahmani;George Atia;,University of Central Florida;,Poster,,http://proceedings.mlr.press/v70/rahmani17a/rahmani17a.pdf
68,Coherent Probabilistic Forecasts for Hierarchical Time Series,,Souhaib Ben Taieb;James W. Taylor;Rob J. Hyndman;,Monash University;University of Oxford;,Poster,,http://proceedings.mlr.press/v70/taieb17a/taieb17a.pdf
69,"Collect at Once, Use Effectively: Making Non-interactive Locally Private Learning Possible",,Kai Zheng;Wenlong Mou;Liwei Wang;,Peking University;,Poster,,http://proceedings.mlr.press/v70/zheng17c/zheng17c.pdf
70,Combined Group and Exclusive Sparsity for Deep Neural Networks,,Jaehong Yoon;Sung Ju Hwang;,Ulsan National Institute of Science and Technology;AITRICS;,Poster,,http://proceedings.mlr.press/v70/yoon17a/yoon17a.pdf
71,Combining Model-Based and Model-Free Updates for Trajectory-Centric Reinforcement Learning,,Yevgen Chebotar;Karol Hausman;Marvin Zhang;Gaurav Sukhatme;Stefan Schaal;Sergey Levine;,"University of Southern California;Max Planck Institute for Intelligent Systems;University of California, Berkeley;",Poster,,http://proceedings.mlr.press/v70/chebotar17a/chebotar17a.pdf
72,Communication-efficient Algorithms for Distributed Stochastic Principal Component Analysis,,Dan Garber;Ohad Shamir;Nathan Srebro;,Technion - Israel Institute of Technology;Weizmann Institute of Science;Toyota Technological Institute at Chicago;,Poster,,http://proceedings.mlr.press/v70/garber17a/garber17a.pdf
73,Composing Tree Graphical Models with Persistent Homology Features for Clustering Mixed-Type Data,,Xiuyan Ni;Novi Quadrianto;Yusu Wang;Chao Chen;,City University of New York;University of Sussex;National Research University Higher School of Economics;Ohio State University;,Poster,,http://proceedings.mlr.press/v70/ni17a/ni17a.pdf
74,Compressed Sensing using Generative Models,,Ashish Bora;Ajil Jalal;Eric Price;Alexandros G. Dimakis;,University of Texas at Austin;,Poster,,http://proceedings.mlr.press/v70/bora17a/bora17a.pdf
75,Conditional Accelerated Lazy Stochastic Gradient Descent,,Guanghui Lan;Sebastian Pokutta;Yi Zhou;Daniel Zink;,Georgia Institute of Technology;,Poster,,http://proceedings.mlr.press/v70/lan17a/lan17a.pdf
76,Conditional Image Synthesis with Auxiliary Classifier GANs,,Augustus Odena;Christopher Olah;Jonathon Shlens;,Google;,Poster,,http://proceedings.mlr.press/v70/odena17a/odena17a.pdf
77,Confident Multiple Choice Learning,,Kimin Lee;Changho Hwang;KyoungSoo Park;Jinwoo Shin;,Korea Advanced Institute of Science and Technology;,Poster,,http://proceedings.mlr.press/v70/lee17b/lee17b.pdf
78,Connected Subgraph Detection with Mirror Descent on SDPs,,Cem Aksoylar;Lorenzo Orecchia;Venkatesh Saligrama;,Boston University;,Poster,,http://proceedings.mlr.press/v70/aksoylar17a/aksoylar17a.pdf
79,Consistency Analysis for Binary Classification Revisited,,Krzysztof Dembczyński;Wojciech Kotłowski;Oluwasanmi Koyejo;Nagarajan Natarajan;,Poznan University of Technology;University of Illinois Urbana-Champaign;Microsoft;,Poster,,http://proceedings.mlr.press/v70/dembczynski17a/dembczynski17a.pdf
80,Consistent k-Clustering,,Silvio Lattanzi;Sergei Vassilvitskii;,Google;,Poster,,http://proceedings.mlr.press/v70/lattanzi17a/lattanzi17a.pdf
81,Consistent On-Line Off-Policy Evaluation,,Assaf Hallak;Shie Mannor;,Technion;,Poster,,http://proceedings.mlr.press/v70/hallak17a/hallak17a.pdf
82,Constrained Policy Optimization,,Joshua Achiam;David Held;Aviv Tamar;Pieter Abbeel;,"University of California, Berkeley;OpenAI;",Poster,,http://proceedings.mlr.press/v70/achiam17a/achiam17a.pdf
83,Contextual Decision Processes with low Bellman rank are PAC-Learnable,,Nan Jiang;Akshay Krishnamurthy;Alekh Agarwal;John Langford;Robert E. Schapire;,University of Michigan;University of Massachusetts Amherst;Microsoft;,Poster,,http://proceedings.mlr.press/v70/jiang17c/jiang17c.pdf
84,Continual Learning Through Synaptic Intelligence,,Friedemann Zenke;Ben Poole;Surya Ganguli;,Stanford University;,Poster,,http://proceedings.mlr.press/v70/zenke17a/zenke17a.pdf
85,Convergence Analysis of Proximal Gradient with Momentum for Nonconvex Optimization,,Qunwei Li;Yi Zhou;Yingbin Liang;Pramod K. Varshney;,Syracuse University;,Poster,,http://proceedings.mlr.press/v70/li17g/li17g.pdf
86,Convex Phase Retrieval without Lifting via PhaseMax,,Tom Goldstein;Christoph Studer;,University of Maryland;Cornell University;,Poster,,http://proceedings.mlr.press/v70/goldstein17a/goldstein17a.pdf
87,Convexified Convolutional Neural Networks,,Yuchen Zhang;Percy Liang;Martin J. Wainwright;,"Stanford University;University of California, Berkeley;",Poster,,http://proceedings.mlr.press/v70/zhang17f/zhang17f.pdf
88,Convolutional Sequence to Sequence Learning,,Jonas Gehring;Michael Auli;David Grangier;Denis Yarats;Yann N. Dauphin;,Meta;,Poster,,http://proceedings.mlr.press/v70/gehring17a/gehring17a.pdf
89,Coordinated Multi-Agent Imitation Learning,,Hoang M. Le;Yisong Yue;Peter Carr;Patrick Lucey;,California Institute of Technology;Disney Research;STATS LLC;,Poster,,http://proceedings.mlr.press/v70/le17a/le17a.pdf
90,Coresets for Vector Summarization with Applications to Network Graphs,,Dan Feldman;Sedat Ozer;Daniela Rus;,University of Haifa;Massachusetts Institute of Technology;,Poster,,http://proceedings.mlr.press/v70/feldman17a/feldman17a.pdf
91,Cost-Optimal Learning of Causal Graphs,,Murat Kocaoglu;Alex Dimakis;Sriram Vishwanath;,University of Texas at Austin;,Poster,,http://proceedings.mlr.press/v70/kocaoglu17a/kocaoglu17a.pdf
92,Count-Based Exploration with Neural Density Models,,Georg Ostrovski;Marc G. Bellemare;Aäron Oord;Rémi Munos;,DeepMind;,Poster,,http://proceedings.mlr.press/v70/ostrovski17a/ostrovski17a.pdf
93,Counterfactual Data-Fusion for Online Reinforcement Learners,,Andrew Forney;Judea Pearl;Elias Bareinboim;,"University of California, Los Angeles;Purdue University;",Poster,,http://proceedings.mlr.press/v70/forney17a/forney17a.pdf
94,Coupling Distributed and Symbolic Execution for Natural Language Queries,,Lili Mou;Zhengdong Lu;Hang Li;Zhi Jin;,,Poster,,http://proceedings.mlr.press/v70/mou17a/mou17a.pdf
95,Curiosity-driven Exploration by Self-supervised Prediction,,Deepak Pathak;Pulkit Agrawal;Alexei A. Efros;Trevor Darrell;,"University of California, Berkeley;",Poster,,http://proceedings.mlr.press/v70/pathak17a/pathak17a.pdf
96,Dance Dance Convolution,,Chris Donahue;Zachary C. Lipton;Julian McAuley;,"University of California, San Diego;",Poster,,http://proceedings.mlr.press/v70/donahue17a/donahue17a.pdf
97,DARLA: Improving Zero-Shot Transfer in Reinforcement Learning,,Irina Higgins;Arka Pal;Andrei Rusu;Loic Matthey;Christopher Burgess;Alexander Pritzel;Matthew Botvinick;Charles Blundell;Alexander Lerchner;,DeepMind;,Poster,,http://proceedings.mlr.press/v70/higgins17a/higgins17a.pdf
98,Data-Efficient Policy Evaluation Through Behavior Policy Search,,Josiah P. Hanna;Philip S. Thomas;Peter Stone;Scott Niekum;,University of Texas at Austin;University of Massachusetts Amherst;Carnegie Mellon University;,Poster,,http://proceedings.mlr.press/v70/hanna17a/hanna17a.pdf
99,Deciding How to Decide: Dynamic Routing in Artificial Neural Networks,,Mason McGill;Pietro Perona;,California Institute of Technology;,Poster,,http://proceedings.mlr.press/v70/mcgill17a/mcgill17a.pdf
100,Decoupled Neural Interfaces using Synthetic Gradients,,Max Jaderberg;Wojciech Marian Czarnecki;Simon Osindero;Oriol Vinyals;Alex Graves;David Silver;Koray Kavukcuoglu;,DeepMind;,Poster,,http://proceedings.mlr.press/v70/jaderberg17a/jaderberg17a.pdf
101,Deep Bayesian Active Learning with Image Data,,Yarin Gal;Riashat Islam;Zoubin Ghahramani;,University of Cambridge;Alan Turing Institute;Uber;,Poster,,http://proceedings.mlr.press/v70/gal17a/gal17a.pdf
102,Deep Decentralized Multi-task Multi-Agent Reinforcement Learning under Partial Observability,,Shayegan Omidshafiei;Jason Pazis;Christopher Amato;Jonathan P. How;John Vian;,Massachusetts Institute of Technology;Northeastern University;Boeing Research & Technology;,Poster,,http://proceedings.mlr.press/v70/omidshafiei17a/omidshafiei17a.pdf
103,Deep Generative Models for Relational Data with Side Information,,Changwei Hu;Piyush Rai;Lawrence Carin;,Yahoo! Research;Duke University;Indian Institute of Technology Kanpur;,Poster,,http://proceedings.mlr.press/v70/hu17d/hu17d.pdf
104,Deep IV: A Flexible Approach for Counterfactual Prediction,,Jason Hartford;Greg Lewis;Kevin Leyton-Brown;Matt Taddy;,University of British Columbia;Microsoft;,Poster,,http://proceedings.mlr.press/v70/hartford17a/hartford17a.pdf
105,Deep Latent Dirichlet Allocation with Topic-Layer-Adaptive Stochastic Gradient Riemannian MCMC,,Yulai Cong;Bo Chen;Hongwei Liu;Mingyuan Zhou;,Xidian University;University of Texas at Austin;,Poster,,http://proceedings.mlr.press/v70/cong17a/cong17a.pdf
106,Deep Spectral Clustering Learning,,Marc T. Law;Raquel Urtasun;Richard S. Zemel;,University of Toronto;CIFAR;,Poster,,http://proceedings.mlr.press/v70/law17a/law17a.pdf
107,Deep Tensor Convolution on Multicores,,David Budden;Alexander Matveev;Shibani Santurkar;Shraman Ray Chaudhuri;Nir Shavit;,Massachusetts Institute of Technology;,Poster,,http://proceedings.mlr.press/v70/budden17a/budden17a.pdf
108,Deep Transfer Learning with Joint Adaptation Networks,,Mingsheng Long;Han Zhu;Jianmin Wang;Michael I. Jordan;,,Poster,,http://proceedings.mlr.press/v70/long17a/long17a.pdf
109,Deep Value Networks Learn to Evaluate and Iteratively Refine Structured Outputs,,Michael Gygli;Mohammad Norouzi;Anelia Angelova;,ETH Zurich;Google;,Poster,,http://proceedings.mlr.press/v70/gygli17a/gygli17a.pdf
110,Deep Voice: Real-time Neural Text-to-Speech,,Sercan Ö. Arık;Mike Chrzanowski;Adam Coates;Gregory Diamos;Andrew Gibiansky;Yongguo Kang;Xian Li;John Miller;Andrew Ng;Jonathan Raiman;Shubho Sengupta;Mohammad Shoeybi;,Baidu;,Poster,,http://proceedings.mlr.press/v70/arik17a/arik17a.pdf
111,DeepBach: a Steerable Model for Bach Chorales Generation,,Gaëtan Hadjeres;François Pachet;Frank Nielsen;,Universit ´e Pierre et Marie Curie;Sony Computer Science Laboratories;,Poster,,http://proceedings.mlr.press/v70/hadjeres17a/hadjeres17a.pdf
112,Deeply AggreVaTeD: Differentiable Imitation Learning for Sequential Prediction,,Wen Sun;Arun Venkatraman;Geoffrey J. Gordon;Byron Boots;J. Andrew Bagnell;,Carnegie Mellon University;Georgia Institute of Technology;,Poster,,http://proceedings.mlr.press/v70/sun17d/sun17d.pdf
113,Deletion-Robust Submodular Maximization: Data Summarization with “the Right to be Forgotten”,,Baharan Mirzasoleiman;Amin Karbasi;Andreas Krause;,ETH Zurich;Yale University;,Poster,,http://proceedings.mlr.press/v70/mirzasoleiman17a/mirzasoleiman17a.pdf
114,Delta Networks for Optimized Recurrent Network Computation,,Daniel Neil;Jun Haeng Lee;Tobi Delbruck;Shih-Chii Liu;,University of Zurich and ETH Zurich;Samsung;,Poster,,http://proceedings.mlr.press/v70/neil17a/neil17a.pdf
115,Density Level Set Estimation on Manifolds with DBSCAN,,Heinrich Jiang;,Google;,Poster,,http://proceedings.mlr.press/v70/jiang17a/jiang17a.pdf
116,Depth-Width Tradeoffs in Approximating Natural Functions with Neural Networks,,Itay Safran;Ohad Shamir;,Weizmann Institute of Science;,Poster,,http://proceedings.mlr.press/v70/safran17a/safran17a.pdf
