Index,Title,Session/Area,Authors,Affiliation,Status,OpenReview URL,PDF URL
1,An analytic theory of creativity in convolutional diffusion models,deep learning->theory,Mason Kamb;Surya Ganguli;,Stanford University;,Oral,https://openreview.net/forum?id=ilpL2qACla,https://openreview.net/pdf?id=ilpL2qACla
2,Strategy Coopetition Explains the Emergence and Transience of In-Context Learning,deep learning->attention mechanisms,Aaditya K Singh;Ted Moskovitz;Sara Dragutinović;Felix Hill;Stephanie C.Y. Chan;Andrew M Saxe;,;University College London;University of Oxford;Google;,Oral,https://openreview.net/forum?id=esBoQFmD7v,https://openreview.net/pdf?id=esBoQFmD7v
3,Model Immunization from a Condition Number Perspective,general machine learning->transfer multitask and metalearning,Amber Yijia Zheng;Site Bai;Brian Bullins;Raymond A. Yeh;,;Purdue University;,Oral,https://openreview.net/forum?id=uitj69FqD5,https://openreview.net/pdf?id=uitj69FqD5
4,Flowing Datasets with Wasserstein over Wasserstein Gradient Flows,probabilistic methods->everything else,Clément Bonet;Christophe Vauthier;Anna Korba;,Ecole Nationale de la Statistique et de l'Administration Economique;Université Paris-Saclay;ENSAE ParisTech;,Oral,https://openreview.net/forum?id=I1OHPb4zWo,https://openreview.net/pdf?id=I1OHPb4zWo
5,Learning with Expected Signatures: Theory and Applications,theory->probabilistic methods,Lorenzo Lucchese;Mikko S. Pakkanen;Almut E. D. Veraart;,GSA Capital;Imperial College London;,Oral,https://openreview.net/forum?id=yDTwamN4LQ,https://openreview.net/pdf?id=yDTwamN4LQ
6,AutoML-Agent: A Multi-Agent LLM Framework for Full-Pipeline AutoML,applications,Patara Trirat;Wonyong Jeong;Sung Ju Hwang;,DeepAuto.ai;Korea Advanced Institute of Science and Technology;;,Poster,https://openreview.net/forum?id=p1UBWkOvZm,https://openreview.net/pdf?id=p1UBWkOvZm
7,Learning Smooth and Expressive Interatomic Potentials for Physical Property Prediction,applications->chemistry physics and earth sciences,Xiang Fu;Brandon M Wood;Luis Barroso-Luque;Daniel S. Levine;Meng Gao;Misko Dzamba;C. Lawrence Zitnick;,Meta;;,Oral,https://openreview.net/forum?id=R0PBjxIbgm,https://openreview.net/pdf?id=R0PBjxIbgm
8,AutoGFM: Automated Graph Foundation Model with Adaptive Architecture Customization,deep learning->graph neural networks,Haibo Chen;Xin Wang;Zeyang Zhang;Haoyang Li;Ling Feng;Wenwu Zhu;,Tsinghua University;Cornell University;,Oral,https://openreview.net/forum?id=fCPB0qRJT2,https://openreview.net/pdf?id=fCPB0qRJT2
9,EmbodiedBench: Comprehensive Benchmarking Multi-modal Large Language Models for Vision-Driven Embodied Agents,deep learning->large language models,Rui Yang;Hanyang Chen;Junyu Zhang;Mark Zhao;Cheng Qian;Kangrui Wang;Qineng Wang;Teja Venkat Koripella;Marziyeh Movahedi;Manling Li;Heng Ji;Huan Zhang;Tong Zhang;,University of Illinois Urbana-Champaign;University of Toronto;;Northwestern University;Stanford University;University of Texas at Arlington;University of Illinois;,Oral,https://openreview.net/forum?id=DgGF2LEBPS,https://openreview.net/pdf?id=DgGF2LEBPS
10,Multi-agent Architecture Search via Agentic Supernet,deep learning->large language models,Guibin Zhang;Luyang Niu;Junfeng Fang;Kun Wang;LEI BAI;Xiang Wang;,;Tongji University;National University of Singapore;Nanyang Technological University;Shanghai AI Laboratory;University of Science and Technology of China;,Oral,https://openreview.net/forum?id=imcyVlzpXh,https://openreview.net/pdf?id=imcyVlzpXh
11,FedSSI: Rehearsal-Free Continual Federated Learning with Synergistic Synaptic Intelligence,general machine learning,Yichen Li;Yuying Wang;Haozhao Wang;Yining Qi;Tianzhe Xiao;Ruixuan Li;,Huazhong University of Science and Technology;;,Spotlight,https://openreview.net/forum?id=9hFQvmCl7P,https://openreview.net/pdf?id=9hFQvmCl7P
12,Towards Universal Offline Black-Box Optimization via Learning Language Model Embeddings,optimization->zeroorder and blackbox optimization,Rong-Xi Tan;Ming Chen;Ke Xue;Yao Wang;Yaoyuan Wang;Fu Sheng;Chao Qian;,;Nanjing University;Huawei;,Poster,https://openreview.net/forum?id=NOV32X1Rq3,https://openreview.net/pdf?id=NOV32X1Rq3
13,The dark side of the forces: assessing non-conservative force models for atomistic machine learning,applications->chemistry physics and earth sciences,Filippo Bigi;Marcel F. Langer;Michele Ceriotti;,EPFL;,Oral,https://openreview.net/forum?id=OEl3L8osas,https://openreview.net/pdf?id=OEl3L8osas
14,Emergent Response Planning in LLMs,deep learning->large language models,Zhichen Dong;Zhanhui Zhou;Zhixuan Liu;Chao Yang;Chaochao Lu;,"Shanghai Jiao Tong University;University of California, Berkeley;Shanghai AI Laboratory;;",Poster,https://openreview.net/forum?id=Ce79P8ULPY,https://openreview.net/pdf?id=Ce79P8ULPY
15,Mastering Board Games by External and Internal Planning with Language Models,deep learning->large language models,John Schultz;Jakub Adamek;Matej Jusup;Marc Lanctot;Michael Kaisers;Sarah Perrin;Daniel Hennes;Jeremy Shar;Cannada A. Lewis;Anian Ruoss;Tom Zahavy;Petar Veličković;Laurel Prince;Satinder Singh;Eric Malmi;Nenad Tomasev;,Google;ETH Zurich;;University of Cambridge;,Spotlight,https://openreview.net/forum?id=KKwBo3u3IW,https://openreview.net/pdf?id=KKwBo3u3IW
16,Roll the dice & look before you leap: Going beyond the creative limits of next-token prediction,deep learning->large language models,Vaishnavh Nagarajan;Chen Henry Wu;Charles Ding;Aditi Raghunathan;,;Carnegie Mellon University;,Oral,https://openreview.net/forum?id=Hi0SyHMmkd,https://openreview.net/pdf?id=Hi0SyHMmkd
17,ABKD: Pursuing a Proper Allocation of the Probability Mass in Knowledge Distillation via $\alpha$-$\beta$-Divergence,general machine learning,Guanghui Wang;Zhiyong Yang;Zitai Wang;Shi Wang;Qianqian Xu;Qingming Huang;,Jiangxi University of Finance and Economics;University of Chinese Academy of Sciences;Chinese Academy of Sciences;,Oral,https://openreview.net/forum?id=vt65VjJakt,https://openreview.net/pdf?id=vt65VjJakt
18,Conformal Anomaly Detection in Event Sequences,general machine learning->sequential network and time series modeling,Shuai Zhang;Chuan Zhou;Yang Liu;Peng Zhang;Xixun Lin;Shirui Pan;,Chinese Academy of Sciences;;Guangzhou University;Griffith University;,Poster,https://openreview.net/forum?id=Cq7XU5tmP8,https://openreview.net/pdf?id=Cq7XU5tmP8
19,Beyond Self-Repellent Kernels: History-Driven Target Towards Efficient Nonlinear MCMC on General Graphs,probabilistic methods->monte carlo and sampling methods,Jie Hu;Yi-Ting Ma;Do Young Eun;,North Carolina State University;,Oral,https://openreview.net/forum?id=0yzOEMbShU,https://openreview.net/pdf?id=0yzOEMbShU
20,Towards flexible perception with visual memory,social aspects->accountability transparency and interpretability,Robert Geirhos;Priyank Jaini;Austin Stone;Sourabh Medapati;Xi Yi;George Toderici;Abhijit Ogale;Jonathon Shlens;,Google;DeepMind;;,Poster,https://openreview.net/forum?id=dMYL47aQwb,https://openreview.net/pdf?id=dMYL47aQwb
21,Suitability Filter: A Statistical Framework for Classifier Evaluation in Real-World Deployment Settings,social aspects->everything else,Angéline Pouget;Mohammad Yaghini;Stephan Rabanser;Nicolas Papernot;,Google;;University of Toronto;,Oral,https://openreview.net/forum?id=V0w8Kj3K6L,https://openreview.net/pdf?id=V0w8Kj3K6L
22,Expected Variational Inequalities,theory->optimization,Brian Hu Zhang;Ioannis Anagnostides;Emanuel Tewolde;Ratip Emin Berker;Gabriele Farina;Vincent Conitzer;Tuomas Sandholm;,Carnegie Mellon University;Massachusetts Institute of Technology;University of Oxford;,Oral,https://openreview.net/forum?id=LCbHsdtvOR,https://openreview.net/pdf?id=LCbHsdtvOR
23,Orthogonal Subspace Decomposition for Generalizable AI-Generated Image Detection,applications->computer vision,Zhiyuan Yan;Jiangming Wang;Peng Jin;Ke-Yue Zhang;Chengchun Liu;Shen Chen;Taiping Yao;Shouhong Ding;Baoyuan Wu;Li Yuan;,Peking University;Tencent;;Chinese University of Hong Kong;,Oral,https://openreview.net/forum?id=GFpjO8S8Po,https://openreview.net/pdf?id=GFpjO8S8Po
24,VideoRoPE: What Makes for Good Video Rotary Position Embedding?,applications->computer vision,Xilin Wei;Xiaoran Liu;Yuhang Zang;Xiaoyi Dong;Pan Zhang;Yuhang Cao;Jian Tong;Haodong Duan;Qipeng Guo;Jiaqi Wang;Xipeng Qiu;Dahua Lin;,Fudan University;Shanghai AI Laboratory;;Chinese University of Hong Kong;,Oral,https://openreview.net/forum?id=tO7OVZkCo1,https://openreview.net/pdf?id=tO7OVZkCo1
25,Feedforward Few-shot Species Range Estimation,applications->everything else,Christian Lange;Max Hamilton;Elijah Cole;Alexander Shepard;Samuel Heinrich;Angela Zhu;Subhransu Maji;Grant Van Horn;Oisin Mac Aodha;,University of Edinburgh;University of Massachusetts Amherst;GenBio AI;iNaturalist;Cornell University;;,Poster,https://openreview.net/forum?id=u08HAb5WyC,https://openreview.net/pdf?id=u08HAb5WyC
