Index,Title,Session/Area,Authors,Affiliation,Status,OpenReview URL,PDF URL
18,A Personalized Affective Memory Model for Improving Emotion Recognition,,Pablo Barros;German Parisi;Stefan Wermter;,University of Hamburg;Apprente Inc;,Oral,,http://proceedings.mlr.press/v97/barros19a/barros19a.pdf
19,A Polynomial Time MCMC Method for Sampling from Continuous Determinantal Point Processes,,Alireza Rezaei;Shayan Oveis Gharan;,University of Washington;,Oral,,http://proceedings.mlr.press/v97/rezaei19a/rezaei19a.pdf
20,A Quantitative Analysis of the Effect of Batch Normalization on Gradient Descent,,Yongqiang Cai;Qianxiao Li;Zuowei Shen;,National University of Singapore;A*STAR Institute of High Performance Computing;,Oral,,http://proceedings.mlr.press/v97/cai19a/cai19a.pdf
21,A Recurrent Neural Cascade-based Model for Continuous-Time Diffusion,,Sylvain Lamprier;,Sorbonne Université;,Oral,,http://proceedings.mlr.press/v97/lamprier19a/lamprier19a.pdf
22,A Statistical Investigation of Long Memory in Language and Music,,Alexander Greaves-Tunnell;Zaid Harchaoui;,University of Washington;,Oral,,http://proceedings.mlr.press/v97/greaves-tunnell19a/greaves-tunnell19a.pdf
23,A Tail-Index Analysis of Stochastic Gradient Noise in Deep Neural Networks,,Umut Simsekli;Levent Sagun;Mert Gurbuzbalaban;,Télécom ParisTech;EPFL;Rutgers Business School;,Oral,,http://proceedings.mlr.press/v97/simsekli19a/simsekli19a.pdf
24,A Theoretical Analysis of Contrastive Unsupervised Representation Learning,,Nikunj Saunshi;Orestis Plevrakis;Sanjeev Arora;Mikhail Khodak;Hrishikesh Khandeparkar;,Princeton University;Carnegie Mellon University;,Oral,,http://proceedings.mlr.press/v97/saunshi19a/saunshi19a.pdf
25,A Theory of Regularized Markov Decision Processes,,Matthieu Geist;Bruno Scherrer;Olivier Pietquin;,Google;Université de Lorraine;,Oral,,http://proceedings.mlr.press/v97/geist19a/geist19a.pdf
26,A Tree-Based Method for Fast Repeated Sampling of Determinantal Point Processes,,Jennifer Gillenwater;Alex Kulesza;Zelda Mariet;Sergei Vassilvtiskii;,Google;Massachusetts Institute of Technology;,Oral,,http://proceedings.mlr.press/v97/gillenwater19a/gillenwater19a.pdf
27,A Wrapped Normal Distribution on Hyperbolic Space for Gradient-Based Learning,,Yoshihiro Nagano;Shoichiro Yamaguchi;Yasuhiro Fujita;Masanori Koyama;,"University of Tokyo;Preferred Networks, Inc.;",Oral,,http://proceedings.mlr.press/v97/nagano19a/nagano19a.pdf
28,Accelerated Flow for Probability Distributions,,Amirhossein Taghvaei;Prashant Mehta;,University of Illinois Urbana-Champaign;,Oral,,http://proceedings.mlr.press/v97/taghvaei19a/taghvaei19a.pdf
29,Accelerated Linear Convergence of Stochastic Momentum Methods in Wasserstein Distances,,Bugra Can;Mert Gurbuzbalaban;Lingjiong Zhu;,Rutgers Business School;Florida State University;,Oral,,http://proceedings.mlr.press/v97/can19a/can19a.pdf
30,Acceleration of SVRG and Katyusha X by Inexact Preconditioning,,Yanli Liu;Fei Feng;Wotao Yin;,"University of California, Los Angeles;",Oral,,http://proceedings.mlr.press/v97/liu19a/liu19a.pdf
31,Action Robust Reinforcement Learning and Applications in Continuous Control,,Chen Tessler;Yonathan Efroni;Shie Mannor;,Technion Institute of Technology;,Oral,,http://proceedings.mlr.press/v97/tessler19a/tessler19a.pdf
32,Active Embedding Search via Noisy Paired Comparisons,,Gregory Canal;Andy Massimino;Mark Davenport;Christopher Rozell;,Georgia Institute of Technology;,Oral,,http://proceedings.mlr.press/v97/canal19a/canal19a.pdf
33,Active Learning for Decision-Making from Imbalanced Observational Data,,Iiris Sundin;Peter Schulam;Eero Siivola;Aki Vehtari;Suchi Saria;Samuel Kaski;,,Oral,,http://proceedings.mlr.press/v97/sundin19a/sundin19a.pdf
34,Active Learning for Probabilistic Structured Prediction of Cuts and Matchings,,Sima Behpour;Anqi Liu;Brian Ziebart;,University of Pennsylvania;University of Illinois at Chicago;California Institute of Technology;,Oral,,http://proceedings.mlr.press/v97/behpour19a/behpour19a.pdf
35,Active Learning with Disagreement Graphs,,Corinna Cortes;Giulia Desalvo;Mehryar Mohri;Ningshan Zhang;Claudio Gentile;,Google;Courant Institute of Mathematical Sciences;New York University;,Oral,,http://proceedings.mlr.press/v97/cortes19b/cortes19b.pdf
36,Active Manifolds: A non-linear analogue to Active Subspaces,,Robert Bridges;Anthony Gruber;Christopher Felder;Miki Verma;Chelsey Hoff;,Oak Ridge National Laboratory;Texas Tech University;Washington University in St. Louis;,Oral,,http://proceedings.mlr.press/v97/bridges19a/bridges19a.pdf
37,Actor-Attention-Critic for Multi-Agent Reinforcement Learning,,Shariq Iqbal;Fei Sha;,University of Southern California;Google;,Oral,,http://proceedings.mlr.press/v97/iqbal19a/iqbal19a.pdf
38,AdaGrad Stepsizes: Sharp Convergence Over Nonconvex Landscapes,,Rachel Ward;Xiaoxia Wu;Leon Bottou;,University of Texas at Austin;Meta;,Oral,,http://proceedings.mlr.press/v97/ward19a/ward19a.pdf
39,Adaptive and Safe Bayesian Optimization in High Dimensions via One-Dimensional Subspaces,,Johannes Kirschner;Mojmir Mutny;Nicole Hiller;Rasmus Ischebeck;Andreas Krause;,ETH Zurich;Paul Scherrer Institut;,Oral,,http://proceedings.mlr.press/v97/kirschner19a/kirschner19a.pdf
40,Adaptive Antithetic Sampling for Variance Reduction,,Hongyu Ren;Shengjia Zhao;Stefano Ermon;,,Oral,,http://proceedings.mlr.press/v97/ren19b/ren19b.pdf
41,Adaptive Monte Carlo Multiple Testing via Multi-Armed Bandits,,Martin Zhang;James Zou;David Tse;,,Oral,,http://proceedings.mlr.press/v97/zhang19t/zhang19t.pdf
42,Adaptive Neural Trees,,Ryutaro Tanno;Kai Arulkumaran;Daniel Alexander;Antonio Criminisi;Aditya Nori;,University College London;Imperial College London;Microsoft;,Oral,,http://proceedings.mlr.press/v97/tanno19a/tanno19a.pdf
43,Adaptive Regret of Convex and Smooth Functions,,Lijun Zhang;Tie-Yan Liu;Zhi-Hua Zhou;,Nanjing University;Microsoft;,Oral,,http://proceedings.mlr.press/v97/zhang19j/zhang19j.pdf
44,Adaptive Scale-Invariant Online Algorithms for Learning Linear Models,,Michal Kempka;Wojciech Kotlowski;Manfred K. Warmuth;,Poznan University of Technology;Google;,Oral,,http://proceedings.mlr.press/v97/kempka19a/kempka19a.pdf
45,Adaptive Sensor Placement for Continuous Spaces,,James Grant;Alexis Boukouvalas;Ryan-Rhys Griffiths;David Leslie;Sattar Vakili;Enrique Munoz De Cote;,,Oral,,http://proceedings.mlr.press/v97/grant19a/grant19a.pdf
46,Adaptive Stochastic Natural Gradient Method for One-Shot Neural Architecture Search,,Youhei Akimoto;Shinichi Shirakawa;Nozomu Yoshinari;Kento Uchida;Shota Saito;Kouhei Nishida;,University of Tsukuba;Yokohama National University;SkillUp AI;Shinshu University;,Oral,,http://proceedings.mlr.press/v97/akimoto19a/akimoto19a.pdf
47,Addressing the Loss-Metric Mismatch with Adaptive Loss Alignment,,Chen Huang;Shuangfei Zhai;Walter Talbott;Miguel Bautista Martin;Shih-Yu Sun;Carlos Guestrin;Josh Susskind;,Apple;,Oral,,http://proceedings.mlr.press/v97/huang19f/huang19f.pdf
48,Adjustment Criteria for Generalizing Experimental Findings,,Juan Correa;Jin Tian;Elias Bareinboim;,Purdue University;Iowa State University;,Oral,,http://proceedings.mlr.press/v97/correa19a/correa19a.pdf
49,Adversarial Attacks on Node Embeddings via Graph Poisoning,,Aleksandar Bojchevski;Stephan Günnemann;,Technical University of Munich;,Oral,,http://proceedings.mlr.press/v97/bojchevski19a/bojchevski19a.pdf
50,Adversarial camera stickers: A physical camera-based attack on deep learning systems,,Juncheng Li;Frank Schmidt;Zico Kolter;,Bosch Center for Arti?cial Intelligence;Carnegie Mellon University;,Oral,,http://proceedings.mlr.press/v97/li19j/li19j.pdf
51,Adversarial Examples Are a Natural Consequence of Test Error in Noise,,Justin Gilmer;Nicolas Ford;Nicholas Carlini;Ekin Cubuk;,Google;,Oral,,http://proceedings.mlr.press/v97/gilmer19a/gilmer19a.pdf
52,Adversarial examples from computational constraints,,Sebastien Bubeck;Yin Tat Lee;Eric Price;Ilya Razenshteyn;,Microsoft;University of Washington;University of Texas at Austin;,Oral,,http://proceedings.mlr.press/v97/bubeck19a/bubeck19a.pdf
53,Adversarial Generation of Time-Frequency Features with application in audio synthesis,,Andrés Marafioti;Nathanaël Perraudin;Nicki Holighaus;Piotr Majdak;,Austrian Academy of Sciences;ETH Zurich;,Oral,,http://proceedings.mlr.press/v97/marafioti19a/marafioti19a.pdf
54,Adversarial Online Learning with noise,,Alon Resler;Yishay Mansour;,Tel Aviv University;Google;,Oral,,http://proceedings.mlr.press/v97/resler19a/resler19a.pdf
55,Adversarially Learned Representations for Information Obfuscation and Inference,,Martin Bertran;Natalia Martinez;Afroditi Papadaki;Qiang Qiu;Miguel Rodrigues;Galen Reeves;Guillermo Sapiro;,Duke University;University College London;,Oral,,http://proceedings.mlr.press/v97/bertran19a/bertran19a.pdf
56,Agnostic Federated Learning,,Mehryar Mohri;Gary Sivek;Ananda Theertha Suresh;,Google;Courant Institute of Mathematical Sciences;,Oral,,http://proceedings.mlr.press/v97/mohri19a/mohri19a.pdf
57,Almost surely constrained convex optimization,,Olivier Fercoq;Ahmet Alacaoglu;Ion Necoara;Volkan Cevher;,Télécom ParisTech;EPFL;University Politehnica Bucharest;,Oral,,http://proceedings.mlr.press/v97/fercoq19a/fercoq19a.pdf
58,Almost Unsupervised Text to Speech and Automatic Speech Recognition,,Yi Ren;Xu Tan;Tao Qin;Sheng Zhao;Zhou Zhao;Tie-Yan Liu;,Zhejiang University;Microsoft;,Oral,,http://proceedings.mlr.press/v97/ren19a/ren19a.pdf
59,Alternating Minimizations Converge to Second-Order Optimal Solutions,,Qiuwei Li;Zhihui Zhu;Gongguo Tang;,Colorado School of Mines;Johns Hopkins University;,Oral,,http://proceedings.mlr.press/v97/li19n/li19n.pdf
60,Amortized Monte Carlo Integration,,Adam Golinski;Frank Wood;Tom Rainforth;,University of Oxford;University of British Columbia;,Oral,,http://proceedings.mlr.press/v97/golinski19a/golinski19a.pdf
61,An Instability in Variational Inference for Topic Models,,Behrooz Ghorbani;Hamid Javadi;Andrea Montanari;,Stanford University;Rice University;,Oral,,http://proceedings.mlr.press/v97/ghorbani19a/ghorbani19a.pdf
62,An Investigation into Neural Net Optimization via Hessian Eigenvalue Density,,Behrooz Ghorbani;Shankar Krishnan;Ying Xiao;,Stanford University;Google;,Oral,,http://proceedings.mlr.press/v97/ghorbani19b/ghorbani19b.pdf
63,An Investigation of Model-Free Planning,,Arthur Guez;Mehdi Mirza;Karol Gregor;Rishabh Kabra;Sebastien Racaniere;Theophane Weber;David Raposo;Adam Santoro;Laurent Orseau;Tom Eccles;Greg Wayne;David Silver;Timothy Lillicrap;,DeepMind;,Oral,,http://proceedings.mlr.press/v97/guez19a/guez19a.pdf
64,An Optimal Private Stochastic-MAB Algorithm based on Optimal Private Stopping Rule,,Touqir Sajed;Or Sheffet;,University of Alberta;,Oral,,http://proceedings.mlr.press/v97/sajed19a/sajed19a.pdf
65,Analogies Explained: Towards Understanding Word Embeddings,,Carl Allen;Timothy Hospedales;,University of Edinburgh;,Oral,,http://proceedings.mlr.press/v97/allen19a/allen19a.pdf
66,Analyzing and Improving Representations with the Soft Nearest Neighbor Loss,,Nicholas Frosst;Nicolas Papernot;Geoffrey Hinton;,Google;,Oral,,http://proceedings.mlr.press/v97/frosst19a/frosst19a.pdf
67,Analyzing Federated Learning through an Adversarial Lens,,Arjun Nitin Bhagoji;Supriyo Chakraborty;Prateek Mittal;Seraphin Calo;,Princeton University;IBM;,Oral,,http://proceedings.mlr.press/v97/bhagoji19a/bhagoji19a.pdf
68,Anomaly Detection With Multiple-Hypotheses Predictions,,Duc Tam Nguyen;Zhongyu Lou;Michael Klar;Thomas Brox;,University of Freiburg;Robert Bosch GmbH;,Oral,,http://proceedings.mlr.press/v97/nguyen19b/nguyen19b.pdf
69,"Anytime Online-to-Batch, Optimism and Acceleration",,Ashok Cutkosky;,Google;,Oral,,http://proceedings.mlr.press/v97/cutkosky19a/cutkosky19a.pdf
70,Approximated Oracle Filter Pruning for Destructive CNN Width Optimization,,Xiaohan Ding;Guiguang Ding;Yuchen Guo;Jungong Han;Chenggang Yan;,,Oral,,http://proceedings.mlr.press/v97/ding19a/ding19a.pdf
71,Approximating Orthogonal Matrices with Effective Givens Factorization,,Thomas Frerix;Joan Bruna;,Technical University of Munich;New York University;,Oral,,http://proceedings.mlr.press/v97/frerix19a/frerix19a.pdf
72,Approximation and non-parametric estimation of ResNet-type convolutional neural networks,,Kenta Oono;Taiji Suzuki;,"University of Tokyo;Preferred Networks, Inc.;RIKEN;",Oral,,http://proceedings.mlr.press/v97/oono19a/oono19a.pdf
73,Are Generative Classifiers More Robust to Adversarial Attacks?,,Yingzhen Li;John Bradshaw;Yash Sharma;,Microsoft;University of Cambridge;Max Planck Institute for Intelligent Systems;Eberhard Karls University of Tübingen;,Oral,,http://proceedings.mlr.press/v97/li19a/li19a.pdf
74,Area Attention,,Yang Li;Lukasz Kaiser;Samy Bengio;Si Si;,Google;,Oral,,http://proceedings.mlr.press/v97/li19e/li19e.pdf
75,AReS and MaRS Adversarial and MMD-Minimizing Regression for SDEs,,Gabriele Abbati;Philippe Wenk;Michael A. Osborne;Andreas Krause;Bernhard Schölkopf;Stefan Bauer;,University of Oxford;ETH Zurich;Max Planck ETH Center for Learning Systems;Max Planck Institute for Intelligent Systems;,Oral,,http://proceedings.mlr.press/v97/abbati19a/abbati19a.pdf
76,ARSM: Augment-REINFORCE-Swap-Merge Estimator for Gradient Backpropagation Through Categorical Variables,,Mingzhang Yin;Yuguang Yue;Mingyuan Zhou;,University of Texas at Austin;,Oral,,http://proceedings.mlr.press/v97/yin19c/yin19c.pdf
77,Asynchronous Batch Bayesian Optimisation with Improved Local Penalisation,,Ahsan Alvi;Binxin Ru;Jan-Peter Calliess;Stephen Roberts;Michael A. Osborne;,University of Oxford;Mind Foundry Ltd.;,Oral,,http://proceedings.mlr.press/v97/alvi19a/alvi19a.pdf
78,AUCμ: A Performance Metric for Multi-Class Machine Learning Models,,Ross Kleiman;David Page;,University of Wisconsin-Madison;,Oral,,http://proceedings.mlr.press/v97/kleiman19a/kleiman19a.pdf
79,Automated Model Selection with Bayesian Quadrature,,Henry Chai;Jean-Francois Ton;Michael A. Osborne;Roman Garnett;,Washington University in St. Louis;University of Oxford;Mind Foundry;,Oral,,http://proceedings.mlr.press/v97/chai19a/chai19a.pdf
80,Automatic Classifiers as Scientific Instruments: One Step Further Away from Ground-Truth,,Jacob Whitehill;Anand Ramakrishnan;,Worcester Polytechnic Institute;,Oral,,http://proceedings.mlr.press/v97/whitehill19a/whitehill19a.pdf
81,Automatic Posterior Transformation for Likelihood-Free Inference,,David Greenberg;Marcel Nonnenmacher;Jakob Macke;,Technical University of Munich;,Oral,,http://proceedings.mlr.press/v97/greenberg19a/greenberg19a.pdf
82,Autoregressive Energy Machines,,Charlie Nash;Conor Durkan;,University of Edinburgh;,Oral,,http://proceedings.mlr.press/v97/durkan19a/durkan19a.pdf
83,AutoVC: Zero-Shot Voice Style Transfer with Only Autoencoder Loss,,Kaizhi Qian;Yang Zhang;Shiyu Chang;Xuesong Yang;Mark Hasegawa-Johnson;,University of Illinois Urbana-Champaign;IBM;,Oral,,http://proceedings.mlr.press/v97/qian19c/qian19c.pdf
84,Band-limited Training and Inference for Convolutional Neural Networks,,Adam Dziedzic;John Paparrizos;Sanjay Krishnan;Aaron Elmore;Michael Franklin;,University of Chicago;,Oral,,http://proceedings.mlr.press/v97/dziedzic19a/dziedzic19a.pdf
85,Bandit Multiclass Linear Classification: Efficient Algorithms for the Separable Case,,Alina Beygelzimer;David Pal;Balazs Szorenyi;Devanathan Thiruvenkatachari;Chen-Yu Wei;Chicheng Zhang;,Yahoo;New York University;University of Southern California;Microsoft;,Oral,,http://proceedings.mlr.press/v97/beygelzimer19a/beygelzimer19a.pdf
86,Batch Policy Learning under Constraints,,Hoang Le;Cameron Voloshin;Yisong Yue;,California Institute of Technology;,Oral,,http://proceedings.mlr.press/v97/le19a/le19a.pdf
87,Bayesian Action Decoder for Deep Multi-Agent Reinforcement Learning,,Jakob Foerster;Francis Song;Edward Hughes;Neil Burch;Iain Dunning;Shimon Whiteson;Matthew Botvinick;Michael Bowling;,,Oral,,http://proceedings.mlr.press/v97/foerster19a/foerster19a.pdf
88,Bayesian Counterfactual Risk Minimization,,Ben London;Ted Sandler;,Amazon;,Oral,,http://proceedings.mlr.press/v97/london19a/london19a.pdf
89,Bayesian Deconditional Kernel Mean Embeddings,,Kelvin Hsu;Fabio Ramos;,University of Sydney;Commonwealth Scientific and Industrial Research Organisation;NVIDIA;,Oral,,http://proceedings.mlr.press/v97/hsu19a/hsu19a.pdf
90,Bayesian Generative Active Deep Learning,,Toan Tran;Thanh-Toan Do;Ian Reid;Gustavo Carneiro;,University of Adelaide;University of Liverpool;,Oral,,http://proceedings.mlr.press/v97/tran19a/tran19a.pdf
91,Bayesian Joint Spike-and-Slab Graphical Lasso,,Zehang Li;Tyler Mccormick;Samuel Clark;,Yale School of Public Health;University of Washington;Ohio State University;,Oral,,http://proceedings.mlr.press/v97/li19h/li19h.pdf
92,Bayesian leave-one-out cross-validation for large data,,Måns Magnusson;Michael Andersen;Johan Jonasson;Aki Vehtari;,Aalto University;Technical University of Denmark;Chalmers University of Technology;,Oral,,http://proceedings.mlr.press/v97/magnusson19a/magnusson19a.pdf
93,Bayesian Nonparametric Federated Learning of Neural Networks,,Mikhail Yurochkin;Mayank Agarwal;Soumya Ghosh;Kristjan Greenewald;Nghia Hoang;Yasaman Khazaeni;,IBM;Massachusetts Institute of Technology;Center for Computational Health;,Oral,,http://proceedings.mlr.press/v97/yurochkin19a/yurochkin19a.pdf
94,Bayesian Optimization Meets Bayesian Optimal Stopping,,Zhongxiang Dai;Haibin Yu;Bryan Kian Hsiang Low;Patrick Jaillet;,National University of Singapore;Massachusetts Institute of Technology;,Oral,,http://proceedings.mlr.press/v97/dai19a/dai19a.pdf
95,Bayesian Optimization of Composite Functions,,Raul Astudillo;Peter Frazier;,Cornell University;Uber;,Oral,,http://proceedings.mlr.press/v97/astudillo19a/astudillo19a.pdf
96,BayesNAS: A Bayesian Approach for Neural Architecture Search,,Hongpeng Zhou;Minghao Yang;Jun Wang;Wei Pan;,Delft University of Technology;University College London;,Oral,,http://proceedings.mlr.press/v97/zhou19e/zhou19e.pdf
97,Beating Stochastic and Adversarial Semi-bandits Optimally and Simultaneously,,Julian Zimmert;Haipeng Luo;Chen-Yu Wei;,University of Copenhagen;University of Southern California;,Oral,,http://proceedings.mlr.press/v97/zimmert19a/zimmert19a.pdf
98,Benefits and Pitfalls of the Exponential Mechanism with Applications to Hilbert Spaces and Functional PCA,,Jordan Awan;Ana Kenney;Matthew Reimherr;Aleksandra Slavković;,Pennsylvania State University;,Oral,,http://proceedings.mlr.press/v97/awan19a/awan19a.pdf
99,BERT and PALs: Projected Attention Layers for Efficient Adaptation in Multi-Task Learning,,Asa Cooper Stickland;Iain Murray;,University of Edinburgh;,Oral,,http://proceedings.mlr.press/v97/stickland19a/stickland19a.pdf
100,Better generalization with less data using robust gradient descent,,Matthew Holland;Kazushi Ikeda;,Osaka University;Nara Institute of Science and Technology;,Oral,,http://proceedings.mlr.press/v97/holland19a/holland19a.pdf
101,Beyond Adaptive Submodularity: Approximation Guarantees of Greedy Policy with Adaptive Submodularity Ratio,,Kaito Fujii;Shinsaku Sakaue;,University of Tokyo;NTT Communication Science Laboratories;,Oral,,http://proceedings.mlr.press/v97/fujii19a/fujii19a.pdf
102,Beyond Backprop: Online Alternating Minimization with Auxiliary Variables,,Anna Choromanska;Benjamin Cowen;Sadhana Kumaravel;Ronny Luss;Mattia Rigotti;Irina Rish;Paolo Diachille;Viatcheslav Gurev;Brian Kingsbury;Ravi Tejwani;Djallel Bouneffouf;,New York University Tandon School of Engineering;IBM;Massachusetts Institute of Technology;,Oral,,http://proceedings.mlr.press/v97/choromanska19a/choromanska19a.pdf
103,Beyond the Chinese Restaurant and Pitman-Yor processes: Statistical Models with double power-law behavior,,Fadhel Ayed;Juho Lee;Francois Caron;,University of Oxford;AITRICS;,Oral,,http://proceedings.mlr.press/v97/ayed19a/ayed19a.pdf
104,Bias Also Matters: Bias Attribution for Deep Neural Network Explanation,,Shengjie Wang;Tianyi Zhou;Jeff Bilmes;,University of Washington;,Oral,,http://proceedings.mlr.press/v97/wang19p/wang19p.pdf
105,Bilinear Bandits with Low-rank Structure,,Kwang-Sung Jun;Rebecca Willett;Stephen Wright;Robert Nowak;,Boston University;University of Chicago;University of Wisconsin-Madison;,Oral,,http://proceedings.mlr.press/v97/jun19a/jun19a.pdf
106,Bit-Swap: Recursive Bits-Back Coding for Lossless Compression with Hierarchical Latent Variables,,Friso Kingma;Pieter Abbeel;Jonathan Ho;,"University of California, Berkeley;",Oral,,http://proceedings.mlr.press/v97/kingma19a/kingma19a.pdf
107,Blended Conditonal Gradients,,Gábor Braun;Sebastian Pokutta;Dan Tu;Stephen Wright;,Georgia Institute of Technology;University of Wisconsin;,Oral,,http://proceedings.mlr.press/v97/braun19a/braun19a.pdf
108,Boosted Density Estimation Remastered,,Zac Cranko;Richard Nock;,Australian National University;University of Sydney;,Oral,,http://proceedings.mlr.press/v97/cranko19b/cranko19b.pdf
109,Bounding User Contributions: A Bias-Variance Trade-off in Differential Privacy,,Kareem Amin;Alex Kulesza;Andres Munoz;Sergei Vassilvtiskii;,Google;,Oral,,http://proceedings.mlr.press/v97/amin19a/amin19a.pdf
110,Breaking Inter-Layer Co-Adaptation by Classifier Anonymization,,Ikuro Sato;Kohta Ishikawa;Guoqing Liu;Masayuki Tanaka;,"Denso IT Laboratory, Inc.;National Institute of Advanced Industrial Science and Technology;",Oral,,http://proceedings.mlr.press/v97/sato19a/sato19a.pdf
111,Breaking the gridlock in Mixture-of-Experts: Consistent and Efficient Algorithms,,Ashok Makkuva;Pramod Viswanath;Sreeram Kannan;Sewoong Oh;,University of Illinois Urbana-Champaign;University of Washington;,Oral,,http://proceedings.mlr.press/v97/makkuva19a/makkuva19a.pdf
112,Breaking the Softmax Bottleneck via Learnable Monotonic Pointwise Non-linearities,,Octavian Ganea;Sylvain Gelly;Gary Becigneul;Aliaksei Severyn;,ETH Zurich;Google;,Oral,,http://proceedings.mlr.press/v97/ganea19a/ganea19a.pdf
113,Bridging Theory and Algorithm for Domain Adaptation,,Yuchen Zhang;Tianle Liu;Mingsheng Long;Michael Jordan;,"School of Software;BNRist;Tsinghua University;University of California, Berkeley;",Oral,,http://proceedings.mlr.press/v97/zhang19i/zhang19i.pdf
114,CAB: Continuous Adaptive Blending for Policy Evaluation and Learning,,Yi Su;Lequn Wang;Michele Santacatterina;Thorsten Joachims;,Cornell University;,Oral,,http://proceedings.mlr.press/v97/su19a/su19a.pdf
115,Calibrated Approximate Bayesian Inference,,Hanwen Xing;Geoff Nicholls;Jeong Lee;,University of Oxford;University of Auckland;,Oral,,http://proceedings.mlr.press/v97/xing19a/xing19a.pdf
116,Calibrated Model-Based Deep Reinforcement Learning,,Ali Malik;Volodymyr Kuleshov;Jiaming Song;Danny Nemer;Harlan Seymour;Stefano Ermon;,Stanford University;Afresh Technologies;,Oral,,http://proceedings.mlr.press/v97/malik19a/malik19a.pdf
