Index,Title,Session/Area,Authors,Affiliation,Status,OpenReview URL,PDF URL
11,A Probabilistic Theory of Supervised Similarity Learning for Pointwise ROC Curve Optimization,,Robin Vogel;Aurélien Bellet;Stéphan Clémençon;,Télécom ParisTech;IDEMIA;INRIA;,Oral,,http://proceedings.mlr.press/v80/vogel18a/vogel18a.pdf
12,A Progressive Batching L-BFGS Method for Machine Learning,,Raghu Bollapragada;Jorge Nocedal;Dheevatsa Mudigere;Hao-Jun Shi;Ping Tak Peter Tang;,Northwestern University;Intel;,Oral,,http://proceedings.mlr.press/v80/bollapragada18a/bollapragada18a.pdf
13,A Reductions Approach to Fair Classification,,Alekh Agarwal;Alina Beygelzimer;Miroslav Dudik;John Langford;Hanna Wallach;,Microsoft;Yahoo! Research;,Oral,,http://proceedings.mlr.press/v80/agarwal18a/agarwal18a.pdf
14,A Robust Approach to Sequential Information Theoretic Planning,,Sue Zheng;Jason Pacheco;John Fisher;,Massachusetts Institute of Technology;,Oral,,http://proceedings.mlr.press/v80/zheng18b/zheng18b.pdf
15,A Semantic Loss Function for Deep Learning with Symbolic Knowledge,,Jingyi Xu;Zilu Zhang;Tal Friedman;Yitao Liang;Guy Broeck;,"University of California, Los Angeles;Peking University;",Oral,,http://proceedings.mlr.press/v80/xu18h/xu18h.pdf
16,A Simple Stochastic Variance Reduced Algorithm with Fast Convergence Rates,,Kaiwen Zhou;Fanhua Shang;James Cheng;,Chinese University of Hong Kong;Xidian University;,Oral,,http://proceedings.mlr.press/v80/zhou18c/zhou18c.pdf
17,A Spectral Approach to Gradient Estimation for Implicit Distributions,,Jiaxin Shi;Shengyang Sun;Jun Zhu;,Tsinghua University;University of Toronto;,Oral,,http://proceedings.mlr.press/v80/shi18a/shi18a.pdf
18,A Spline Theory of Deep Learning,,Randall Balestriero;baraniuk;,Rice University;,Oral,,http://proceedings.mlr.press/v80/balestriero18b/balestriero18b.pdf
19,A Theoretical Explanation for Perplexing Behaviors of Backpropagation-based Visualizations,,Weili Nie;Yang Zhang;Ankit Patel;,Rice University;Baylor College of Medicine;,Oral,,http://proceedings.mlr.press/v80/nie18a/nie18a.pdf
20,A Two-Step Computation of the Exact GAN Wasserstein Distance,,Huidong Liu;Xianfeng GU;Dimitris Samaras;,Stony Brook University;,Oral,,http://proceedings.mlr.press/v80/liu18d/liu18d.pdf
21,A Unified Framework for Structured Low-rank Matrix Learning,,Pratik Jawanpuria;Bamdev Mishra;,Microsoft;,Oral,,http://proceedings.mlr.press/v80/jawanpuria18a/jawanpuria18a.pdf
22,Accelerated Spectral Ranking,,Arpit Agarwal;Prathamesh Patil;Shivani Agarwal;,University of Pennsylvania;,Oral,,http://proceedings.mlr.press/v80/agarwal18b/agarwal18b.pdf
23,Accelerating Greedy Coordinate Descent Methods,,Haihao Lu;Robert Freund;Vahab Mirrokni;,Massachusetts Institute of Technology;Google;,Oral,,http://proceedings.mlr.press/v80/lu18b/lu18b.pdf
24,Accelerating Natural Gradient with Higher-Order Invariance,,Yang Song;Jiaming Song;Stefano Ermon;,Stanford University;,Oral,,http://proceedings.mlr.press/v80/song18a/song18a.pdf
25,Accurate Inference for Adaptive Linear Models,,Yash Deshpande;Lester Mackey;Vasilis Syrgkanis;Matt Taddy;,,Oral,,http://proceedings.mlr.press/v80/deshpande18a/deshpande18a.pdf
26,Accurate Uncertainties for Deep Learning Using Calibrated Regression,,Volodymyr Kuleshov;Nathan Fenner;Stefano Ermon;,Stanford University;Afresh Technologies;,Oral,,http://proceedings.mlr.press/v80/kuleshov18a/kuleshov18a.pdf
27,Active Learning with Logged Data,,Songbai Yan;Kamalika Chaudhuri;Tara Javidi;,"University of California, San Diego;",Oral,,http://proceedings.mlr.press/v80/yan18a/yan18a.pdf
28,Active Testing: An Efficient and Robust Framework for Estimating Accuracy,,Phuc Nguyen;Deva Ramanan;Charless Fowlkes;,"University of California, Irvine;Carnegie Mellon University;",Oral,,http://proceedings.mlr.press/v80/nguyen18d/nguyen18d.pdf
29,Adafactor: Adaptive Learning Rates with Sublinear Memory Cost,,Noam Shazeer;Mitchell Stern;,"Google;University of California, Berkeley;",Oral,,http://proceedings.mlr.press/v80/shazeer18a/shazeer18a.pdf
30,Adaptive Exploration-Exploitation Tradeoff for Opportunistic Bandits,,Huasen Wu;Xueying Guo;Xin Liu;,"Twitter Inc.;University of California, Davis;",Oral,,http://proceedings.mlr.press/v80/wu18b/wu18b.pdf
31,Adaptive Sampled Softmax with Kernel Based Sampling,,Guy Blanc;Steffen Rendle;,Google;;,Oral,,http://proceedings.mlr.press/v80/blanc18a/blanc18a.pdf
32,Adaptive Three Operator Splitting,,Fabian Pedregosa;Gauthier Gidel;,"University of California, Berkeley;ETH Zurich;Université de Montréal;",Oral,,http://proceedings.mlr.press/v80/pedregosa18a/pedregosa18a.pdf
33,Addressing Function Approximation Error in Actor-Critic Methods,,Scott Fujimoto;Herke Hoof;David Meger;,McGill University;University of Amsterdam;,Oral,,http://proceedings.mlr.press/v80/fujimoto18a/fujimoto18a.pdf
34,ADMM and Accelerated ADMM as Continuous Dynamical Systems,,Guilherme Franca;Daniel Robinson;Rene Vidal;,Johns Hopkins University;,Oral,,http://proceedings.mlr.press/v80/franca18a/franca18a.pdf
35,Adversarial Attack on Graph Structured Data,,Hanjun Dai;Hui Li;Tian Tian;Xin Huang;Lin Wang;Jun Zhu;Le Song;,Georgia Institute of Technology;Ant Financial;Tsinghua University;,Oral,,http://proceedings.mlr.press/v80/dai18b/dai18b.pdf
36,Adversarial Learning with Local Coordinate Coding,,Jiezhang Cao;Yong Guo;Qingyao Wu;Chunhua Shen;Junzhou Huang;Mingkui Tan;,South China University of Technology;University of Adelaide;Tencent;University of Texas at Arlington;,Oral,,http://proceedings.mlr.press/v80/cao18a/cao18a.pdf
37,Adversarial Regression with Multiple Learners,,Liang Tong;Sixie Yu;Scott Alfeld;vorobeychik;,Vanderbilt University;Amherst College;,Oral,,http://proceedings.mlr.press/v80/tong18a/tong18a.pdf
38,Adversarial Risk and the Dangers of Evaluating Against Weak Attacks,,Jonathan Uesato;Brendan O’Donoghue;Pushmeet Kohli;Aaron Oord;,DeepMind;,Oral,,http://proceedings.mlr.press/v80/uesato18a/uesato18a.pdf
39,Adversarial Time-to-Event Modeling,,Paidamoyo Chapfuwa;Chenyang Tao;Chunyuan Li;Courtney Page;Benjamin Goldstein;Lawrence Carin Duke;Ricardo Henao;,Duke University;,Oral,,http://proceedings.mlr.press/v80/chapfuwa18a/chapfuwa18a.pdf
40,Adversarially Regularized Autoencoders,,Junbo Zhao;Yoon Kim;Kelly Zhang;Alexander Rush;Yann LeCun;,New York University;Meta;Harvard University;,Oral,,http://proceedings.mlr.press/v80/zhao18b/zhao18b.pdf
41,Alternating Randomized Block Coordinate Descent,,Jelena Diakonikolas;Lorenzo Orecchia;,Boston University;,Oral,,http://proceedings.mlr.press/v80/diakonikolas18a/diakonikolas18a.pdf
42,An Algorithmic Framework of Variable Metric Over-Relaxed Hybrid Proximal Extra-Gradient Method,,Li Shen;Peng Sun;Yitong Wang;Wei Liu;Tong Zhang;,Tencent;,Oral,,http://proceedings.mlr.press/v80/shen18b/shen18b.pdf
43,An Alternative View: When Does SGD Escape Local Minima?,,Bobby Kleinberg;Yuanzhi Li;Yang Yuan;,Cornell University;Princeton University;,Oral,,http://proceedings.mlr.press/v80/kleinberg18a/kleinberg18a.pdf
44,An Efficient Semismooth Newton based Algorithm for Convex Clustering,,Yancheng Yuan;Defeng Sun;Kim-Chuan Toh;,National University of Singapore;Hong Kong Polytechnic University;,Oral,,http://proceedings.mlr.press/v80/yuan18a/yuan18a.pdf
45,"An Efficient, Generalized Bellman Update For Cooperative Inverse Reinforcement Learning",,Dhruv Malik;Malayandi Palaniappan;Jaime Fisac;Dylan Hadfield-Menell;Stuart Russell;Anca Dragan;,"University of California, Berkeley;",Oral,,http://proceedings.mlr.press/v80/malik18a/malik18a.pdf
46,An Estimation and Analysis Framework for the Rasch Model,,Andrew Lan;Mung Chiang;Christoph Studer;,Princeton University;Purdue University;Cornell University;,Oral,,http://proceedings.mlr.press/v80/lan18a/lan18a.pdf
47,An Inference-Based Policy Gradient Method for Learning Options,,Matthew Smith;Herke Hoof;Joelle Pineau;,McGill University;University of Amsterdam;,Oral,,http://proceedings.mlr.press/v80/smith18a/smith18a.pdf
48,"An Iterative, Sketching-based Framework for Ridge Regression",,Agniva Chowdhury;Jiasen Yang;Petros Drineas;,Purdue University;,Oral,,http://proceedings.mlr.press/v80/chowdhury18a/chowdhury18a.pdf
49,An Optimal Control Approach to Deep Learning and Applications to Discrete-Weight Neural Networks,,Qianxiao Li;Shuji Hao;,Institute of High Performance Computing;,Oral,,http://proceedings.mlr.press/v80/li18b/li18b.pdf
50,Analysis of Minimax Error Rate for Crowdsourcing and Its Application to Worker Clustering Model,,Hideaki Imamura;Issei Sato;Masashi Sugiyama;,University of Tokyo;RIKEN;,Oral,,http://proceedings.mlr.press/v80/imamura18a/imamura18a.pdf
51,Analyzing the Robustness of Nearest Neighbors to Adversarial Examples,,Yizhen Wang;Somesh Jha;Kamalika Chaudhuri;,"University of California, San Diego;University of Wisconsin-Madison;",Oral,,http://proceedings.mlr.press/v80/wang18c/wang18c.pdf
52,Analyzing Uncertainty in Neural Machine Translation,,Myle Ott;Michael Auli;David Grangier;Marc’Aurelio Ranzato;,Meta;,Oral,,http://proceedings.mlr.press/v80/ott18a/ott18a.pdf
53,Anonymous Walk Embeddings,,Sergey Ivanov;Evgeny Burnaev;,Skolkovo Institute of Science and Technology;Criteo Research;,Oral,,http://proceedings.mlr.press/v80/ivanov18a/ivanov18a.pdf
54,Approximate Leave-One-Out for Fast Parameter Tuning in High Dimensions,,Shuaiwen Wang;Wenda Zhou;Haihao Lu;Arian Maleki;Vahab Mirrokni;,Columbia University;Massachusetts Institute of Technology;Google;,Oral,,http://proceedings.mlr.press/v80/wang18m/wang18m.pdf
55,Approximate message passing for amplitude based optimization,,Junjie Ma;Ji Xu;Arian Maleki;,Columbia University;,Oral,,http://proceedings.mlr.press/v80/ma18e/ma18e.pdf
56,Approximation Algorithms for Cascading Prediction Models,,Matthew Streeter;,Google;,Oral,,http://proceedings.mlr.press/v80/streeter18a/streeter18a.pdf
57,Approximation Guarantees for Adaptive Sampling,,Eric Balkanski;Yaron Singer;,Harvard University;,Oral,,http://proceedings.mlr.press/v80/balkanski18a/balkanski18a.pdf
58,Asynchronous Byzantine Machine Learning (the case of SGD),,Georgios Damaskinos;El Mahdi El Mhamdi;Rachid Guerraoui;Rhicheek Patra;Mahsa Taziki;,EPFL;,Oral,,http://proceedings.mlr.press/v80/damaskinos18a/damaskinos18a.pdf
59,Asynchronous Decentralized Parallel Stochastic Gradient Descent,,Xiangru Lian;Wei Zhang;Ce Zhang;Ji Liu;,University of Rochester;IBM;ETH Zurich;Tencent;,Oral,,http://proceedings.mlr.press/v80/lian18a/lian18a.pdf
60,Asynchronous Stochastic Quasi-Newton MCMC for Non-Convex Optimization,,Umut Simsekli;Cagatay Yildiz;Than Huy Nguyen;Taylan Cemgil;Gael Richard;,Télécom ParisTech;Aalto University;Bogazici University;,Oral,,http://proceedings.mlr.press/v80/simsekli18a/simsekli18a.pdf
61,Attention-based Deep Multiple Instance Learning,,Maximilian Ilse;Jakub Tomczak;Max Welling;,University of Amsterdam;,Oral,,http://proceedings.mlr.press/v80/ilse18a/ilse18a.pdf
62,Augment and Reduce: Stochastic Inference for Large Categorical Distributions,,Francisco Ruiz;Michalis Titsias;Adji Bousso Dieng;David Blei;,,Oral,,http://proceedings.mlr.press/v80/ruiz18a/ruiz18a.pdf
63,Augmented CycleGAN: Learning Many-to-Many Mappings from Unpaired Data,,Amjad Almahairi;Sai Rajeshwar;Alessandro Sordoni;Philip Bachman;Aaron Courville;,Montreal Institute for Learning Algorithms;Microsoft;CIFAR;,Oral,,http://proceedings.mlr.press/v80/almahairi18a/almahairi18a.pdf
64,Automatic Goal Generation for Reinforcement Learning Agents,,Carlos Florensa;David Held;Xinyang Geng;Pieter Abbeel;,"University of California, Berkeley;International Computer Science Institute;Carnegie Mellon University;",Oral,,http://proceedings.mlr.press/v80/florensa18a/florensa18a.pdf
65,AutoPrognosis: Automated Clinical Prognostic Modeling via Bayesian Optimization with Structured Kernel Learning,,Ahmed Alaa;Mihaela Schaar;,"University of California, Los Angeles;University of Oxford;Alan Turing Institute;",Oral,,http://proceedings.mlr.press/v80/alaa18b/alaa18b.pdf
66,Autoregressive Convolutional Neural Networks for Asynchronous Time Series,,Mikolaj Binkowski;Gautier Marti;Philippe Donnat;,Imperial College London;Hellebore Capital Limited;Ecole Polytechnique;,Oral,,http://proceedings.mlr.press/v80/binkowski18a/binkowski18a.pdf
67,Autoregressive Quantile Networks for Generative Modeling,,Georg Ostrovski;Will Dabney;Remi Munos;,DeepMind;,Oral,,http://proceedings.mlr.press/v80/ostrovski18a/ostrovski18a.pdf
68,"Bandits with Delayed, Aggregated Anonymous Feedback",,Ciara Pike-Burke;Shipra Agrawal;Csaba Szepesvari;Steffen Grunewalder;,Lancaster University;Columbia University;DeepMind;University of Alberta;,Oral,,http://proceedings.mlr.press/v80/pike-burke18a/pike-burke18a.pdf
69,Batch Bayesian Optimization via Multi-objective Acquisition Ensemble for Automated Analog Circuit Design,,Wenlong Lyu;Fan Yang;Changhao Yan;Dian Zhou;Xuan Zeng;,,Oral,,http://proceedings.mlr.press/v80/lyu18a/lyu18a.pdf
70,Bayesian Coreset Construction via Greedy Iterative Geodesic Ascent,,Trevor Campbell;Tamara Broderick;,Massachusetts Institute of Technology;,Oral,,http://proceedings.mlr.press/v80/campbell18a/campbell18a.pdf
71,Bayesian Model Selection for Change Point Detection and Clustering,,Othmane Mazhar;Cristian Rojas;Carlo Fischione;Mohammad Reza Hesamzadeh;,KTH Royal Institute of Technology;,Oral,,http://proceedings.mlr.press/v80/mazhar18a/mazhar18a.pdf
72,Bayesian Optimization of Combinatorial Structures,,Ricardo Baptista;Matthias Poloczek;,Massachusetts Institute of Technology;University of Arizona;,Oral,,http://proceedings.mlr.press/v80/baptista18a/baptista18a.pdf
73,Bayesian Quadrature for Multiple Related Integrals,,Xiaoyue Xi;Francois-Xavier Briol;Mark Girolami;,Imperial College London;University of Warwick;Alan Turing Institute;,Oral,,http://proceedings.mlr.press/v80/xi18a/xi18a.pdf
74,Bayesian Uncertainty Estimation for Batch Normalized Deep Networks,,Mattias Teye;Hossein Azizpour;Kevin Smith;,KTH Royal Institute of Technology;Electronic Arts;Science for Life Laboratory;,Oral,,http://proceedings.mlr.press/v80/teye18a/teye18a.pdf
75,"Been There, Done That: Meta-Learning with Episodic Recall",,Samuel Ritter;Jane Wang;Zeb Kurth-Nelson;Siddhant Jayakumar;Charles Blundell;Razvan Pascanu;Matthew Botvinick;,DeepMind;Princeton University;University College London;,Oral,,http://proceedings.mlr.press/v80/ritter18a/ritter18a.pdf
76,Best Arm Identification in Linear Bandits with Linear Dimension Dependency,,Chao Tao;Saúl Blanco;Yuan Zhou;,Indiana University;Shanghai University of Finance and Economics;University of Illinois Urbana-Champaign;,Oral,,http://proceedings.mlr.press/v80/tao18a/tao18a.pdf
77,Beyond 1/2-Approximation for Submodular Maximization on Massive Data Streams,,Ashkan Norouzi-Fard;Jakub Tarnawski;Slobodan Mitrovic;Amir Zandieh;Aidasadat Mousavifar;Ola Svensson;,Ecole Polytechnique Federale de Lausanne (EPFL);,Oral,,http://proceedings.mlr.press/v80/norouzi-fard18a/norouzi-fard18a.pdf
78,Beyond Finite Layer Neural Networks: Bridging Deep Architectures and Numerical Differential Equations,,Yiping Lu;Aoxiao Zhong;Quanzheng Li;Bin Dong;,Peking University;Massachusetts General Hospital;Beijing Institute of Big Data Research;,Oral,,http://proceedings.mlr.press/v80/lu18d/lu18d.pdf
79,Beyond the One-Step Greedy Approach in Reinforcement Learning,,Yonathan Efroni;Gal Dalal;Bruno Scherrer;Shie Mannor;,Israel Institute of Technology;INRIA;,Oral,,http://proceedings.mlr.press/v80/efroni18a/efroni18a.pdf
80,Bilevel Programming for Hyperparameter Optimization and Meta-Learning,,Luca Franceschi;Paolo Frasconi;Saverio Salzo;Riccardo Grazzi;Massimiliano Pontil;,Istituto Italiano di Tecnologia;University College London;Università degli Studi di Firenze;,Oral,,http://proceedings.mlr.press/v80/franceschi18a/franceschi18a.pdf
81,"Binary Classification with Karmic, Threshold-Quasi-Concave Metrics",,Bowei Yan;Sanmi Koyejo;Kai Zhong;Pradeep Ravikumar;,University of Texas at Austin;University of Illinois Urbana-Champaign;Carnegie Mellon University;,Oral,,http://proceedings.mlr.press/v80/yan18b/yan18b.pdf
82,Binary Partitions with Approximate Minimum Impurity,,Eduardo Laber;Marco Molinaro;Felipe Mello Pereira;,Pontifícia Universidade Católica do Rio de Janeiro;,Oral,,http://proceedings.mlr.press/v80/laber18a/laber18a.pdf
83,Black Box FDR,,Wesley Tansey;Yixin Wang;David Blei;Raul Rabadan;,Columbia University;Columbia University Medical Center;,Oral,,http://proceedings.mlr.press/v80/tansey18a/tansey18a.pdf
84,Black-box Adversarial Attacks with Limited Queries and Information,,Andrew Ilyas;Logan Engstrom;Anish Athalye;Jessy Lin;,Massachusetts Institute of Technology;LabSix;,Oral,,http://proceedings.mlr.press/v80/ilyas18a/ilyas18a.pdf
85,Black-Box Variational Inference for Stochastic Differential Equations,,Tom Ryder;Andrew Golightly;A. Stephen McGough;Dennis Prangle;,Newcastle University;,Oral,,http://proceedings.mlr.press/v80/ryder18a/ryder18a.pdf
86,Blind Justice: Fairness with Encrypted Sensitive Attributes,,Niki Kilbertus;Adria Gascon;Matt Kusner;Michael Veale;Krishna Gummadi;Adrian Weller;,Max Planck Institute for Intelligent Systems;University of Cambridge;Alan Turing Institute;University of Warwick;University College London;Max Planck Institute for Software Systems;,Oral,,http://proceedings.mlr.press/v80/kilbertus18a/kilbertus18a.pdf
87,BOCK : Bayesian Optimization with Cylindrical Kernels,,ChangYong Oh;Efstratios Gavves;Max Welling;,University of Amsterdam;Canadian Institute for Advanced Research;,Oral,,http://proceedings.mlr.press/v80/oh18a/oh18a.pdf
88,BOHB: Robust and Efficient Hyperparameter Optimization at Scale,,Stefan Falkner;Aaron Klein;Frank Hutter;,University of Freiburg;,Oral,,http://proceedings.mlr.press/v80/falkner18a/falkner18a.pdf
89,Born Again Neural Networks,,Tommaso Furlanello;Zachary Lipton;Michael Tschannen;Laurent Itti;Anima Anandkumar;,,Oral,,http://proceedings.mlr.press/v80/furlanello18a/furlanello18a.pdf
90,Bounding and Counting Linear Regions of Deep Neural Networks,,Thiago Serra;Christian Tjandraatmadja;Srikumar Ramalingam;,Carnegie Mellon University;University of Utah;,Oral,,http://proceedings.mlr.press/v80/serra18b/serra18b.pdf
91,Bounds on the Approximation Power of Feedforward Neural Networks,,Mohammad Mehrabi;Aslan Tchamkerten;MANSOOR YOUSEFI;,Sharif University of Technology;Telecom ParisTech;,Oral,,http://proceedings.mlr.press/v80/mehrabi18a/mehrabi18a.pdf
92,Bucket Renormalization for Approximate Inference,,Sungsoo Ahn;Michael Chertkov;Adrian Weller;Jinwoo Shin;,KAIST;Los Alamos National Laboratory;Skolkovo Institute of Science and Technology;University of Cambridge;Alan Turing Institute;AITRICS;,Oral,,http://proceedings.mlr.press/v80/ahn18a/ahn18a.pdf
93,Budgeted Experiment Design for Causal Structure Learning,,AmirEmad Ghassami;Saber Salehkaleybar;Negar Kiyavash;Elias Bareinboim;,University of Illinois Urbana-Champaign;Sharif University of Technology;Purdue University;,Oral,,http://proceedings.mlr.press/v80/ghassami18a/ghassami18a.pdf
94,Byzantine-Robust Distributed Learning: Towards Optimal Statistical Rates,,Dong Yin;Yudong Chen;Ramchandran Kannan;Peter Bartlett;,"University of California, Berkeley;Cornell University;",Oral,,http://proceedings.mlr.press/v80/yin18a/yin18a.pdf
95,Can Deep Reinforcement Learning Solve Erdos-Selfridge-Spencer Games?,,Maithra Raghu;Alex Irpan;Jacob Andreas;Bobby Kleinberg;Quoc Le;Jon Kleinberg;,"Google;Cornell University;University of California, Berkeley;",Oral,,http://proceedings.mlr.press/v80/raghu18a/raghu18a.pdf
96,Candidates vs. Noises Estimation for Large Multi-Class Classification Problem,,Lei Han;Yiheng Huang;Tong Zhang;,Tencent;,Oral,,http://proceedings.mlr.press/v80/han18a/han18a.pdf
97,Canonical Tensor Decomposition for Knowledge Base Completion,,Timothee Lacroix;Nicolas Usunier;Guillaume Obozinski;,Meta;Université Paris-Est;,Oral,,http://proceedings.mlr.press/v80/lacroix18a/lacroix18a.pdf
98,Causal Bandits with Propagating Inference,,Akihiro Yabe;Daisuke Hatano;Hanna Sumita;Shinji Ito;Naonori Kakimura;Takuro Fukunaga;Ken-ichi Kawarabayashi;,NEC Corporation;RIKEN AIP;Tokyo Metropolitan University;Keio University;National Institute of Informatics;,Oral,,http://proceedings.mlr.press/v80/yabe18a/yabe18a.pdf
99,Celer: a Fast Solver for the Lasso with Dual Extrapolation,,Mathurin MASSIAS;Alexandre Gramfort;Joseph Salmon;,INRIA;Télécom ParisTech;,Oral,,http://proceedings.mlr.press/v80/massias18a/massias18a.pdf
100,Characterizing and Learning Equivalence Classes of Causal DAGs under Interventions,,Karren Yang;Abigail Katcoff;Caroline Uhler;,Massachusetts Institute of Technology;,Oral,,http://proceedings.mlr.press/v80/yang18a/yang18a.pdf
101,Characterizing Implicit Bias in Terms of Optimization Geometry,,Suriya Gunasekar;Jason Lee;Daniel Soudry;Nathan Srebro;,Toyota Technological Institute at Chicago;University of Southern California;Technion - Israel Institute of Technology;,Oral,,http://proceedings.mlr.press/v80/gunasekar18a/gunasekar18a.pdf
102,Chi-square Generative Adversarial Network,,Chenyang Tao;Liqun Chen;Ricardo Henao;Jianfeng Feng;Lawrence Carin Duke;,Duke University;Fudan University;,Oral,,http://proceedings.mlr.press/v80/tao18b/tao18b.pdf
103,Classification from Pairwise Similarity and Unlabeled Data,,Han Bao;Gang Niu;Masashi Sugiyama;,University of Tokyo;RIKEN;,Oral,,http://proceedings.mlr.press/v80/bao18a/bao18a.pdf
104,Clipped Action Policy Gradient,,Yasuhiro Fujita;Shin-ichi Maeda;,"Preferred Networks, Inc.;",Oral,,http://proceedings.mlr.press/v80/fujita18a/fujita18a.pdf
105,Closed-form Marginal Likelihood in Gamma-Poisson Matrix Factorization,,Louis Filstroff;Alberto Lumbreras;Cédric Févotte;,Université de Toulouse;,Oral,,http://proceedings.mlr.press/v80/filstroff18a/filstroff18a.pdf
106,Clustering Semi-Random Mixtures of Gaussians,,Aravindan Vijayaraghavan;Pranjal Awasthi;,Rutgers University;Northwestern University;,Oral,,http://proceedings.mlr.press/v80/vijayaraghavan18a/vijayaraghavan18a.pdf
107,Coded Sparse Matrix Multiplication,,Sinong Wang;Jiashang Liu;Ness Shroff;,Ohio State University;,Oral,,http://proceedings.mlr.press/v80/wang18e/wang18e.pdf
108,Communication-Computation Efficient Gradient Coding,,Min Ye;Emmanuel Abbe;,Princeton University;,Oral,,http://proceedings.mlr.press/v80/ye18a/ye18a.pdf
109,Comparing Dynamics: Deep Neural Networks versus Glassy Systems,,Marco Baity-Jesi;Levent Sagun;Mario Geiger;Stefano Spigler;Gerard Ben Arous;Chiara Cammarota;Yann LeCun;Matthieu Wyart;Giulio Biroli;,Columbia University;Université Paris Saclay;EPFL;New York University;King's College London;Meta;École Normale Supérieure;,Oral,,http://proceedings.mlr.press/v80/baity-jesi18a/baity-jesi18a.pdf
110,Comparison-Based Random Forests,,Siavash Haghiri;Damien Garreau;Ulrike Luxburg;,University of Tübingen;Max Planck Institute for Intelligent Systems;,Oral,,http://proceedings.mlr.press/v80/haghiri18a/haghiri18a.pdf
111,Competitive Caching with Machine Learned Advice,,Thodoris Lykouris;Sergei Vassilvtiskii;,Cornell University;Google;,Oral,,http://proceedings.mlr.press/v80/lykouris18a/lykouris18a.pdf
112,Competitive Multi-agent Inverse Reinforcement Learning with Sub-optimal Demonstrations,,Xingyu Wang;Diego Klabjan;,Northwestern University;,Oral,,http://proceedings.mlr.press/v80/wang18d/wang18d.pdf
113,Compiling Combinatorial Prediction Games,,Frederic Koriche;,Université d’Artois;,Oral,,http://proceedings.mlr.press/v80/koriche18a/koriche18a.pdf
114,Composable Planning with Attributes,,Amy Zhang;Sainbayar Sukhbaatar;Adam Lerer;Arthur Szlam;Rob Fergus;,Meta;New York University;,Oral,,http://proceedings.mlr.press/v80/zhang18k/zhang18k.pdf
115,Composite Functional Gradient Learning of Generative Adversarial Models,,Rie Johnson;Tong Zhang;,RJ Research Consulting;Tencent;,Oral,,http://proceedings.mlr.press/v80/johnson18a/johnson18a.pdf
116,Composite Marginal Likelihood Methods for Random Utility Models,,Zhibing Zhao;Lirong Xia;,Rensselaer Polytechnic Institute;,Oral,,http://proceedings.mlr.press/v80/zhao18d/zhao18d.pdf
