Index,Title,Session/Area,Authors,Affiliation,Status,OpenReview URL,PDF URL
18,A Single-Pass Algorithm for Efficiently Recovering Sparse Cluster Centers of High-dimensional Data,,Jinfeng Yi;Lijun Zhang;Jun Wang;Rong Jin;Anil Jain;,IBM;Nanjing University;Michigan State University;,Poster,,http://proceedings.mlr.press/v32/yib14.pdf
19,A Statistical Convergence Perspective of Algorithms for Rank Aggregation from Pairwise Data,,Arun Rajkumar;Shivani Agarwal;,Indian Institute of Science;,Poster,,http://proceedings.mlr.press/v32/rajkumar14.pdf
20,A Statistical Perspective on Algorithmic Leveraging,,Ping Ma;Michael Mahoney;Bin Yu;,"University of Georgia;University of California, Berkeley;",Poster,,http://proceedings.mlr.press/v32/ma14.pdf
21,A Unified Framework for Consistency of Regularized Loss Minimizers,,Jean Honorio;Tommi Jaakkola;,Massachusetts Institute of Technology;,Poster,,http://proceedings.mlr.press/v32/honorio14.pdf
22,A Unifying View of Representer Theorems,,Andreas Argyriou;Francesco Dinuzzo;,Ecole Centrale Paris;IBM;Max Planck Institute for Intelligent Systems;,Poster,,http://proceedings.mlr.press/v32/argyriou14.pdf
23,Accelerated Proximal Stochastic Dual Coordinate Ascent for Regularized Loss Minimization,,Shai Shalev-Shwartz;Tong Zhang;,Hebrew University;Rutgers University;Baidu;,Poster,,http://proceedings.mlr.press/v32/shalev-shwartz14.pdf
24,Active Detection via Adaptive Submodularity,,Yuxin Chen;Hiroaki Shioi;Cesar Fuentes Montesinos;Lian Pin Koh;Serge Wich;Andreas Krause;,ETH Zurich;University of Tokyo;Liverpool John Moores University;,Poster,,http://proceedings.mlr.press/v32/chena14.pdf
25,Active Learning of Parameterized Skills,,Bruno Da Silva;George Konidaris;Andrew Barto;,University of Massachusetts Amherst;Massachusetts Institute of Technology;,Poster,,http://proceedings.mlr.press/v32/silva14.pdf
26,Active Transfer Learning under Model Shift,,Xuezhi Wang;Tzu-Kuo Huang;Jeff Schneider;,Carnegie Mellon University;,Poster,,http://proceedings.mlr.press/v32/wangi14.pdf
27,Adaptive Monte Carlo via Bandit Allocation,,James Neufeld;Andras Gyorgy;Csaba Szepesvari;Dale Schuurmans;,University of Alberta;,Poster,,http://proceedings.mlr.press/v32/neufeld14.pdf
28,Adaptivity and Optimism: An Improved Exponentiated Gradient Algorithm,,Jacob Steinhardt;Percy Liang;,Stanford University;,Poster,,http://proceedings.mlr.press/v32/steinhardtb14.pdf
29,Admixture of Poisson MRFs: A Topic Model with Word Dependencies,,David Inouye;Pradeep Ravikumar;Inderjit Dhillon;,University of Texas at Austin;,Poster,,http://proceedings.mlr.press/v32/inouye14.pdf
30,Affinity Weighted Embedding,,Jason Weston;Ron Weiss;Hector Yee;,Google;,Poster,,http://proceedings.mlr.press/v32/weston14.pdf
31,Aggregating  Ordinal Labels from Crowds by Minimax Conditional Entropy,,Dengyong Zhou;Qiang Liu;John Platt;Christopher Meek;,"Microsoft;University of California, Irvine;",Poster,,http://proceedings.mlr.press/v32/zhouc14.pdf
32,Agnostic Bayesian Learning of Ensembles,,Alexandre Lacoste;Mario Marchand;François Laviolette;Hugo Larochelle;,Université Laval;Université de Sherbrooke;,Poster,,http://proceedings.mlr.press/v32/lacoste14.pdf
33,Alternating Minimization for Mixed Linear Regression,,Xinyang Yi;Constantine Caramanis;Sujay Sanghavi;,University of Texas at Austin;,Poster,,http://proceedings.mlr.press/v32/yia14.pdf
34,An Adaptive Accelerated Proximal Gradient Method and its Homotopy Continuation for Sparse Optimization,,Qihang Lin;Lin Xiao;,University of Iowa;Microsoft;,Poster,,http://proceedings.mlr.press/v32/lin14.pdf
35,An Analysis of State-Relevance Weights and Sampling Distributions on L1-Regularized Approximate Linear Programming Approximation Accuracy,,Gavin Taylor;Connor Geer;David Piekut;,United States Naval Academy;,Poster,,http://proceedings.mlr.press/v32/taylor14.pdf
36,An Asynchronous Parallel Stochastic Coordinate Descent Algorithm,,Ji Liu;Steve Wright;Christopher Re;Victor Bittorf;Srikrishna Sridhar;,University of Wisconsin-Madison;Stanford University;,Poster,,http://proceedings.mlr.press/v32/liud14.pdf
37,An Efficient Approach for Assessing Hyperparameter Importance,,Frank Hutter;Holger Hoos;Kevin Leyton-Brown;,University of Freiburg;University of British Columbia;,Poster,,http://proceedings.mlr.press/v32/hutter14.pdf
38,An Information Geometry of Statistical Manifold Learning,,Ke Sun;Stéphane Marchand-Maillet;,University of Geneva;,Poster,,http://proceedings.mlr.press/v32/suna14.pdf
39,Anomaly Ranking as Supervised Bipartite Ranking,,Stephan Clémençon;Sylvain Robbiano;,Telecom ParisTech;Universidad de Valparaiso;,Poster,,http://proceedings.mlr.press/v32/clemencon14.pdf
40,"Anti-differentiating approximation algorithms:A case study with min-cuts, spectral, and flow",,David Gleich;Michael Mahoney;,"Purdue University;University of California, Berkeley;",Poster,,http://proceedings.mlr.press/v32/gleich14.pdf
41,Approximate Policy Iteration Schemes: A Comparison,,Bruno Scherrer;,INRIA;Université de Lorraine;,Poster,,http://proceedings.mlr.press/v32/scherrer14.pdf
42,Approximation Analysis of Stochastic Gradient Langevin Dynamics  by using Fokker-Planck Equation and Ito Process,,Issei Sato;Hiroshi Nakagawa;,University of Tokyo;,Poster,,http://proceedings.mlr.press/v32/satoa14.pdf
43,Asymptotically consistent estimation of the number of change points in highly dependent time series,,Azadeh Khaleghi;Daniil Ryabko;,MINES ParisTech;INRIA Lille - Nord Europe;,Poster,,http://proceedings.mlr.press/v32/khaleghi14.pdf
44,Asynchronous Distributed ADMM for Consensus Optimization,,Ruiliang Zhang;James Kwok;,Hong Kong University of Science and Technology;,Poster,,http://proceedings.mlr.press/v32/zhange14.pdf
45,Austerity in MCMC Land: Cutting the Metropolis-Hastings Budget,,Anoop Korattikara;Yutian Chen;Max Welling;,"University of California, Irvine;University of Cambridge;University of Amsterdam;",Poster,,http://proceedings.mlr.press/v32/korattikara14.pdf
46,Automated inference of point of view from user interactions in collective intelligence venues,,Sanmay Das;Allen Lavoie;,Washington University in St. Louis;,Poster,,http://proceedings.mlr.press/v32/das14.pdf
47,Bayesian Max-margin Multi-Task Learning with Data Augmentation,,Chengtao Li;Jun Zhu;Jianfei Chen;,Tsinghua University;,Poster,,http://proceedings.mlr.press/v32/lic14.pdf
48,Bayesian Nonparametric Multilevel Clustering with Group-Level Contexts,,Tien Vu Nguyen;Dinh Phung;Xuanlong Nguyen;Swetha Venkatesh;Hung Bui;,Deakin University;University of Michigan;Nuance Communications;,Poster,,http://proceedings.mlr.press/v32/nguyenb14.pdf
49,Bayesian Optimization with Inequality Constraints,,Jacob Gardner;Matt Kusner;Zhixiang;Kilian Weinberger;John Cunningham;,Washington University in St. Louis;Columbia University;,Poster,,http://proceedings.mlr.press/v32/gardner14.pdf
50,Beta Diffusion Trees,,Creighton Heaukulani;David Knowles;Zoubin Ghahramani;,University of Cambridge;Stanford University;,Poster,,http://proceedings.mlr.press/v32/heaukulani14.pdf
51,Bias in Natural Actor-Critic Algorithms,,Philip Thomas;,University of Massachusetts Amherst;,Poster,,http://proceedings.mlr.press/v32/thomas14.pdf
52,Boosting multi-step autoregressive forecasts,,Souhaib Ben Taieb;Rob Hyndman;,Université Libre de Bruxelles;Monash University;,Poster,,http://proceedings.mlr.press/v32/taieb14.pdf
53,Boosting with Online Binary Learners for the Multiclass Bandit Problem,,Shang-Tse Chen;Hsuan-Tien Lin;Chi-Jen Lu;,Georgia Institute of Technology;National Taiwan University;Academia Sinica;,Poster,,http://proceedings.mlr.press/v32/chenb14.pdf
54,Buffer k-d Trees: Processing Massive Nearest Neighbor Queries on GPUs,,Fabian Gieseke;Justin Heinermann;Cosmin Oancea;Christian Igel;,University of Copenhagen;University of Oldenburg;,Poster,,http://proceedings.mlr.press/v32/gieseke14.pdf
55,Circulant Binary Embedding,,Felix Yu;Sanjiv Kumar;Yunchao Gong;Shih-Fu Chang;,Columbia University;Google;University of North Carolina;,Poster,,http://proceedings.mlr.press/v32/yub14.pdf
56,Clustering in the Presence of Background Noise,,Shai Ben-David;Nika Haghtalab;,University of Waterloo;Carnegie Mellon University;,Poster,,http://proceedings.mlr.press/v32/ben-david14.pdf
57,Coding for Random Projections,,Ping Li;Michael Mitzenmacher;Anshumali Shrivastava;,Rutgers University;Harvard University;Cornell University;,Poster,,http://proceedings.mlr.press/v32/lie14.pdf
58,Coherent Matrix Completion,,Yudong Chen;Srinadh Bhojanapalli;Sujay Sanghavi;Rachel Ward;,"University of California, Berkeley;University of Texas at Austin;",Poster,,http://proceedings.mlr.press/v32/chenc14.pdf
59,Cold-start Active Learning with Robust Ordinal Matrix Factorization,,Neil Houlsby;Jose Miguel Hernandez-Lobato;Zoubin Ghahramani;,University of Cambridge;,Poster,,http://proceedings.mlr.press/v32/houlsby14.pdf
60,Combinatorial Partial Monitoring Game with Linear Feedback and Its Applications,,Tian Lin;Bruno Abrahao;Robert Kleinberg;John Lui;Wei Chen;,Tsinghua University;Cornell University;Chinese University of Hong Kong;Microsoft;,Poster,,http://proceedings.mlr.press/v32/lind14.pdf
61,Communication-Efficient Distributed Optimization using an Approximate Newton-type Method,,Ohad Shamir;Nati Srebro;Tong Zhang;,Weizmann Institute of Science;Toyota Technological Institute at Chicago;Rutgers University;Baidu;,Poster,,http://proceedings.mlr.press/v32/shamir14.pdf
62,Compact Random Feature Maps,,Raffay Hamid;Ying Xiao;Alex Gittens;Dennis Decoste;,eBay;Georgia Institute of Technology;,Poster,,http://proceedings.mlr.press/v32/hamid14.pdf
63,Composite Quantization for Approximate Nearest Neighbor Search,,Ting Zhang;Chao Du;Jingdong Wang;,University of Science and Technology of China;Microsoft;Tsinghua University;,Poster,,http://proceedings.mlr.press/v32/zhangd14.pdf
64,Compositional Morphology for Word Representations and Language Modelling,,Jan Botha;Phil Blunsom;,University of Oxford;,Poster,,http://proceedings.mlr.press/v32/botha14.pdf
65,Computing Parametric Ranking Models via Rank-Breaking,,Hossein Azari Soufiani;David Parkes;Lirong Xia;,Harvard University;Rensselaer Polytechnic Institute;,Poster,,http://proceedings.mlr.press/v32/soufiani14.pdf
66,Concentration in unbounded metric spaces and algorithmic stability,,Aryeh Kontorovich;,Ben-Gurion University;,Poster,,http://proceedings.mlr.press/v32/kontorovicha14.pdf
67,Concept Drift Detection Through Resampling,,Maayan Harel;Shie Mannor;Ran El-Yaniv;Koby Crammer;,Technion - Israel Institute of Technology;,Poster,,http://proceedings.mlr.press/v32/harel14.pdf
68,Condensed Filter Tree for Cost-Sensitive Multi-Label Classification,,Chun-Liang Li;Hsuan-Tien Lin;,National Taiwan University;,Poster,,http://proceedings.mlr.press/v32/lia14.pdf
69,Consistency of Causal Inference under the Additive Noise Model,,Samory Kpotufe;Eleni Sgouritsa;Dominik Janzing;Bernhard Schölkopf;,Toyota Technological Institute;Max Planck Institute for Intelligent Systems;,Poster,,http://proceedings.mlr.press/v32/kpotufe14.pdf
70,Convergence rates for persistence diagram estimation in Topological Data Analysis,,Frédéric Chazal;Marc Glisse;Catherine Labruère;Bertrand Michel;,INRIA;Institut de Mathématiques de Bourgogne;Université Pierre et Marie Curie;,Poster,,http://proceedings.mlr.press/v32/chazal14.pdf
71,Convex Total Least Squares,,Dmitry Malioutov;Nikolai Slavov;,IBM;Massachusetts Institute of Technology;,Poster,,http://proceedings.mlr.press/v32/malioutov14.pdf
72,Coordinate-descent for learning orthogonal matrices through Givens rotations,,Uri Shalit;Gal Chechik;,Hebrew University of Jerusalem;Bar-Ilan University;,Poster,,http://proceedings.mlr.press/v32/shalit14.pdf
73,Coupled Group Lasso for Web-Scale CTR Prediction in Display Advertising,,Ling Yan;Wu-Jun Li;Gui-Rong Xue;Dingyi Han;,Shanghai Jiao Tong University;Nanjing University;Alibaba Group;,Poster,,http://proceedings.mlr.press/v32/yan14.pdf
74,Covering Number for Efficient Heuristic-based POMDP Planning,,Zongzhang Zhang;David Hsu;Wee Sun Lee;,National University of Singapore;,Poster,,http://proceedings.mlr.press/v32/zhanga14.pdf
75,DeCAF: A Deep Convolutional Activation Feature for Generic Visual Recognition,,Jeff Donahue;Yangqing Jia;Oriol Vinyals;Judy Hoffman;Ning Zhang;Eric Tzeng;Trevor Darrell;,"University of California, Berkeley;",Poster,,http://proceedings.mlr.press/v32/donahue14.pdf
76,Deep AutoRegressive Networks,,Karol Gregor;Ivo Danihelka;Andriy Mnih;Charles Blundell;Daan Wierstra;,Google;,Poster,,http://proceedings.mlr.press/v32/gregor14.pdf
77,Deep Boosting,,Corinna Cortes;Mehryar Mohri;Umar Syed;,Google;Courant Institute of Mathematical Sciences;,Poster,,http://proceedings.mlr.press/v32/cortesb14.pdf
78,Deep Generative Stochastic Networks Trainable by Backprop,,Yoshua Bengio;Eric Laufer;Guillaume Alain;Jason Yosinski;,Universit´e de Montr´eal;Cornell University;,Poster,,http://proceedings.mlr.press/v32/bengio14.pdf
79,Deep Supervised and Convolutional Generative Stochastic Network for Protein Secondary Structure Prediction,,Jian Zhou;Olga Troyanskaya;,Princeton University;,Poster,,http://proceedings.mlr.press/v32/zhou14.pdf
80,Demystifying Information-Theoretic Clustering,,Greg Ver Steeg;Aram Galstyan;Fei Sha;Simon DeDeo;,University of Southern California;Santa Fe Institute;Indiana University;,Poster,,http://proceedings.mlr.press/v32/steeg14.pdf
81,Densifying One Permutation Hashing via Rotation for Fast Near Neighbor Search,,Anshumali Shrivastava;Ping Li;,Cornell University;Rutgers University;,Poster,,http://proceedings.mlr.press/v32/shrivastava14.pdf
82,Deterministic Anytime Inference for Stochastic Continuous-Time Markov Processes,,E. Busra Celikkaya;Christian Shelton;,"University of California, Riverside;",Poster,,http://proceedings.mlr.press/v32/celikkaya14.pdf
83,Deterministic Policy Gradient Algorithms,,David Silver;Guy Lever;Nicolas Heess;Thomas Degris;Daan Wierstra;Martin Riedmiller;,,Poster,,http://proceedings.mlr.press/v32/silver14.pdf
84,Diagnosis determination: decision trees optimizing simultaneously worst and expected testing cost,,Ferdinando Cicalese;Eduardo Laber;Aline Medeiros Saettler;,University of Salerno;Pontifical Catholic University of Rio de Janeiro;,Poster,,http://proceedings.mlr.press/v32/cicalese14.pdf
85,Dimension-free Concentration Bounds on Hankel Matrices for Spectral Learning,,François Denis;Mattias Gybels;Amaury Habrard;,Aix Marseille University;Université Jean Monnet de Saint-Etienne;,Poster,,http://proceedings.mlr.press/v32/denis14.pdf
86,Discovering Latent Network Structure in Point Process Data,,Scott Linderman;Ryan Adams;,Harvard University;,Poster,,http://proceedings.mlr.press/v32/linderman14.pdf
87,Discrete Chebyshev Classifiers,,Elad Eban;Elad Mezuman;Amir Globerson;,Hebrew University of Jerusalem;,Poster,,http://proceedings.mlr.press/v32/eban14.pdf
88,Discriminative Features via Generalized Eigenvectors,,Nikos Karampatziakis;Paul Mineiro;,Microsoft;,Poster,,http://proceedings.mlr.press/v32/karampatziakis14.pdf
89,Distributed Representations of Sentences and Documents,,Quoc Le;Tomas Mikolov;,Google;,Poster,,http://proceedings.mlr.press/v32/le14.pdf
90,Distributed Stochastic Gradient MCMC,,Sungjin Ahn;Babak Shahbaba;Max Welling;,"University of California, Irvine;University of Amsterdam;",Poster,,http://proceedings.mlr.press/v32/ahn14.pdf
91,Doubly Stochastic Variational Bayes for non-Conjugate Inference,,Michalis Titsias;Miguel Lázaro-Gredilla;,Athens University of Economics and Business;Universidad Carlos III de Madrid;,Poster,,http://proceedings.mlr.press/v32/titsias14.pdf
92,Dual Query: Practical Private Query Release for High Dimensional Data,,Marco Gaboardi;Emilio Jesus Gallego Arias;Justin Hsu;Aaron Roth;Zhiwei Steven Wu;,University of Dundee;University of Pennsylvania;,Poster,,http://proceedings.mlr.press/v32/gaboardi14.pdf
93,Dynamic Programming Boosting for Discriminative Macro-Action Discovery,,Leonidas Lefakis;Francois Fleuret;,Idiap Research Institute;EPFL;,Poster,,http://proceedings.mlr.press/v32/lefakis14.pdf
94,Effective Bayesian Modeling of Groups of Related Count Time Series,,Nicolas Chapados;,ApSTAT Technologies Inc.;,Poster,,http://proceedings.mlr.press/v32/chapados14.pdf
95,Efficient Algorithms for Robust One-bit Compressive Sensing,,Lijun Zhang;Jinfeng Yi;Rong Jin;,Nanjing University;IBM;Michigan State University;,Poster,,http://proceedings.mlr.press/v32/zhangc14.pdf
96,Efficient Approximation of Cross-Validation for Kernel Methods using Bouligand Influence Function,,Yong Liu;Shali Jiang;Shizhong Liao;,Tianjin University;,Poster,,http://proceedings.mlr.press/v32/liua14.pdf
97,Efficient Continuous-Time Markov Chain Estimation,,Monir Hajiaghayi;Bonnie Kirkpatrick;Liangliang Wang;Alexandre Bouchard-Côté;,University of British Columbia;University of Miami;Simon Fraser University;,Poster,,http://proceedings.mlr.press/v32/hajiaghayi14.pdf
98,Efficient Dimensionality Reduction for High-Dimensional Network Estimation,,Safiye Celik;Benjamin Logsdon;Su-In Lee;,University of Washington;,Poster,,http://proceedings.mlr.press/v32/celik14.pdf
99,Efficient Gradient-Based Inference through Transformations between Bayes Nets and Neural Nets,,Diederik Kingma;Max Welling;,University of Amsterdam;,Poster,,http://proceedings.mlr.press/v32/kingma14.pdf
100,Efficient Label Propagation,,Yasuhiro Fujiwara;Go Irie;,NTT Software Innovation Center;NTT Media Intelligence Laboratories;,Poster,,http://proceedings.mlr.press/v32/fujiwara14.pdf
101,Efficient Learning of Mahalanobis Metrics for Ranking,,Daryl Lim;Gert Lanckriet;,"University of California, San Diego;",Poster,,http://proceedings.mlr.press/v32/lim14.pdf
102,Elementary Estimators for High-Dimensional Linear Regression,,Eunho Yang;Aurelie Lozano;Pradeep Ravikumar;,University of Texas at Austin;IBM;,Poster,,http://proceedings.mlr.press/v32/yangc14.pdf
103,Elementary Estimators for Sparse Covariance Matrices and other Structured Moments,,Eunho Yang;Aurelie Lozano;Pradeep Ravikumar;,University of Texas at Austin;IBM;,Poster,,http://proceedings.mlr.press/v32/yangd14.pdf
104,Ensemble Methods for Structured Prediction,,Corinna Cortes;Vitaly Kuznetsov;Mehryar Mohri;,Google;Courant Institute of Mathematical Sciences;Courant Institute;,Poster,,http://proceedings.mlr.press/v32/cortesa14.pdf
105,Ensemble-Based Tracking: Aggregating Crowdsourced Structured Time Series Data,,Naiyan Wang;Dit-Yan Yeung;,Hong Kong University of Science and Technology;,Poster,,http://proceedings.mlr.press/v32/wangg14.pdf
106,"Estimating Diffusion Network Structures: Recovery Conditions, Sample Complexity & Soft-thresholding Algorithm",,Hadi Daneshmand;Manuel Gomez-Rodriguez;Le Song;Bernhard Schoelkopf;,Max Planck Institute for Intelligent Systems;Georgia Institute of Technology;,Poster,,http://proceedings.mlr.press/v32/daneshmand14.pdf
107,Estimating Latent-Variable Graphical Models using Moments and Likelihoods,,Arun Tejasvi Chaganty;Percy Liang;,Stanford University;,Poster,,http://proceedings.mlr.press/v32/chaganty14.pdf
108,Exchangeable Variable Models,,Mathias Niepert;Pedro Domingos;,University of Washington;,Poster,,http://proceedings.mlr.press/v32/niepert14.pdf
109,Exponential Family Matrix Completion under Structural Constraints,,Suriya Gunasekar;Pradeep Ravikumar;Joydeep Ghosh;,University of Texas at Austin;,Poster,,http://proceedings.mlr.press/v32/gunasekar14.pdf
110,Factorized Point Process Intensities: A Spatial Analysis of Professional Basketball,,Andrew Miller;Luke Bornn;Ryan Adams;Kirk Goldsberry;,Harvard University;,Poster,,http://proceedings.mlr.press/v32/miller14.pdf
111,Fast Allocation of Gaussian Process Experts,,Trung Nguyen;Edwin Bonilla;,Australian National University;National Information and Communications Technology Australia;,Poster,,http://proceedings.mlr.press/v32/nguyena14.pdf
112,Fast Computation of Wasserstein Barycenters,,Marco Cuturi;Arnaud Doucet;,Kyoto University;University of Oxford;,Poster,,http://proceedings.mlr.press/v32/cuturi14.pdf
113,Fast large-scale optimization by unifying stochastic gradient and quasi-Newton methods,,Jascha Sohl-Dickstein;Ben Poole;Surya Ganguli;,Stanford University;,Poster,,http://proceedings.mlr.press/v32/sohl-dicksteinb14.pdf
114,Fast Multi-stage Submodular Maximization,,Kai Wei;Rishabh Iyer;Jeff Bilmes;,University of Washington;,Poster,,http://proceedings.mlr.press/v32/wei14.pdf
115,Fast Stochastic Alternating Direction Method of Multipliers,,Wenliang Zhong;James Kwok;,Hong Kong University of Science and Technology;,Poster,,http://proceedings.mlr.press/v32/zhong14.pdf
116,Filtering with Abstract Particles,,Jacob Steinhardt;Percy Liang;,Stanford University;,Poster,,http://proceedings.mlr.press/v32/steinhardt14.pdf
117,Finding Dense Subgraphs via Low-Rank Bilinear Optimization,,Dimitris Papailiopoulos;Ioannis Mitliagkas;Alexandros Dimakis;Constantine Caramanis;,University of Texas at Austin;,Poster,,http://proceedings.mlr.press/v32/papailiopoulos14.pdf
118,"Finito: A faster, permutable incremental gradient method for big data problems",,Aaron Defazio;Justin Domke;Caetano;,Australian National University;,Poster,,http://proceedings.mlr.press/v32/defazio14.pdf
119,Forward-Backward Greedy Algorithms for General Convex Smooth Functions over A Cardinality Constraint,,Ji Liu;Jieping Ye;Ryohei Fujimaki;,"University of Wisconsin-Madison;NEC Lab America, Inc.;Arizona State University;",Poster,,http://proceedings.mlr.press/v32/liub14.pdf
120,Gaussian Approximation of Collective Graphical Models,,Liping Liu;Daniel Sheldon;Thomas Dietterich;,Oregon State University;University of Massachusetts Amherst;,Poster,,http://proceedings.mlr.press/v32/liuf14.pdf
121,Gaussian Process Classification and Active Learning with Multiple Annotators,,Filipe Rodrigues;Francisco Pereira;Bernardete Ribeiro;,University of Coimbra;Singapore-MIT Alliance for Research and Technology;,Poster,,http://proceedings.mlr.press/v32/rodrigues14.pdf
122,Gaussian Process Optimization with Mutual Information,,Emile Contal;Vianney Perchet;Nicolas Vayatis;,ENS Cachan;Université Paris Diderot;,Poster,,http://proceedings.mlr.press/v32/contal14.pdf
123,Gaussian Processes for Bayesian Estimation in Ordinary Differential Equations,,David Barber;Yali Wang;,Laval University;University College London;,Poster,,http://proceedings.mlr.press/v32/barber14.pdf
124,Generalized Exponential Concentration Inequality for Renyi Divergence Estimation,,Shashank Singh;Barnabas Poczos;,Carnegie Mellon University;,Poster,,http://proceedings.mlr.press/v32/singh14.pdf
125,GeNGA: A Generalization of Natural Gradient Ascent with Positive and Negative Convergence Results,,Philip Thomas;,University of Massachusetts Amherst;,Poster,,http://proceedings.mlr.press/v32/thomasb14.pdf
126,Geodesic Distance Function Learning via Heat Flow on Vector Fields,,Binbin Lin;Ji Yang;Xiaofei He;Jieping Ye;,Arizona State University;Zhejiang University;,Poster,,http://proceedings.mlr.press/v32/linb14.pdf
127,GEV-Canonical Regression for Accurate Binary Class Probability Estimation when One Class is Rare,,Arpit Agarwal;Harikrishna Narasimhan;Shivaram Kalyanakrishnan;Shivani Agarwal;,Indian Institute of Science;Yahoo Labs;,Poster,,http://proceedings.mlr.press/v32/agarwalc14.pdf
128,Global graph kernels using geometric embeddings,,Fredrik Johansson;Vinay Jethava;Devdatt Dubhashi;Chiranjib Bhattacharyya;,Chalmers University of Technology;Indian Institute of Science;,Poster,,http://proceedings.mlr.press/v32/johansson14.pdf
129,Globally Convergent Parallel MAP LP Relaxation Solver using the Frank-Wolfe Algorithm,,Alexander Schwing;Tamir Hazan;Marc Pollefeys;Raquel Urtasun;,University of Toronto;University of Haifa;ETH Zurich;,Poster,,http://proceedings.mlr.press/v32/schwing14.pdf
130,Gradient Hard Thresholding Pursuit for Sparsity-Constrained Optimization,,Xiaotong Yuan;Ping Li;Tong Zhang;,Cornell University;Rutgers University;,Poster,,http://proceedings.mlr.press/v32/yuan14.pdf
131,Graph-based Semi-supervised Learning: Realizing Pointwise Smoothness Probabilistically,,Yuan Fang;Kevin Chang;Hady Lauw;,University of Illinois Urbana-Champaign;Advanced Digital Sciences Center;Singapore Management University;,Poster,,http://proceedings.mlr.press/v32/fang14.pdf
132,Guess-Averse Loss Functions For Cost-Sensitive Multiclass Boosting,,Oscar Beijbom;Mohammad Saberian;David Kriegman;Nuno Vasconcelos;,"University of California, San Diego;",Poster,,http://proceedings.mlr.press/v32/beijbom14.pdf
133,Hamiltonian Monte Carlo Without Detailed Balance,,Jascha Sohl-Dickstein;Mayur Mudigonda;Michael DeWeese;,"Stanford University;Khan Academy;University of California, Berkeley;",Poster,,http://proceedings.mlr.press/v32/sohl-dickstein14.pdf
