Index,Title,Session/Area,Authors,Affiliation,Status,OpenReview URL,PDF URL
265,Double Reinforcement Learning for Efficient and Robust Off-Policy Evaluation,,Nathan Kallus;Masatoshi Uehara;,Cornell University;Harvard University;,Poster,,http://proceedings.mlr.press/v119/kallus20b/kallus20b.pdf
266,Double Trouble in Double Descent: Bias and Variance(s) in the Lazy Regime,,Stéphane D’Ascoli;Maria Refinetti;Giulio Biroli;Florent Krzakala;,Ecole Normale Supérieure;,Poster,,http://proceedings.mlr.press/v119/d-ascoli20a/d-ascoli20a.pdf
267,Double-Loop Unadjusted Langevin Algorithm,,Paul Rolland;Armin Eftekhari;Ali Kavis;Volkan Cevher;,EPFL;Umea University;,Poster,,http://proceedings.mlr.press/v119/rolland20a/rolland20a.pdf
268,Doubly robust off-policy evaluation with shrinkage,,Yi Su;Maria Dimakopoulou;Akshay Krishnamurthy;Miroslav Dudik;,Cornell University;Netflix;Microsoft;,Poster,,http://proceedings.mlr.press/v119/su20a/su20a.pdf
269,Doubly Stochastic Variational Inference for Neural Processes with Hierarchical Latent Variables,,Qi Wang;Herke Van Hoof;,University of Amsterdam;,Poster,,http://proceedings.mlr.press/v119/wang20s/wang20s.pdf
270,DROCC: Deep Robust One-Class Classification,,Sachin Goyal;Aditi Raghunathan;Moksh Jain;Harsha Vardhan Simhadri;Prateek Jain;,"Microsoft;Stanford University;National Institute of Technology, Karnataka;",Poster,,http://proceedings.mlr.press/v119/goyal20c/goyal20c.pdf
271,DropNet: Reducing Neural Network Complexity via Iterative Pruning,,Chong Min John Tan;Mehul Motani;,National University of Singapore;,Poster,,http://proceedings.mlr.press/v119/tan20a/tan20a.pdf
272,DRWR: A Differentiable Renderer without Rendering for Unsupervised 3D Structure Learning from Silhouette Images,,Zhizhong Han;Chao Chen;Yu-Shen Liu;Matthias Zwicker;,"Tsinghua University;University of Maryland, College Park;",Poster,,http://proceedings.mlr.press/v119/han20b/han20b.pdf
273,Dual Mirror Descent for Online Allocation Problems,,Santiago Balseiro;Haihao Lu;Vahab Mirrokni;,Columbia University;Google;,Poster,,http://proceedings.mlr.press/v119/balseiro20a/balseiro20a.pdf
274,Dual-Path Distillation: A Unified Framework to Improve Black-Box Attacks,,Yonggang Zhang;Ya Li;Tongliang Liu;Xinmei Tian;,,Poster,,http://proceedings.mlr.press/v119/zhang20o/zhang20o.pdf
275,Duality in RKHSs with Infinite Dimensional Outputs: Application to Robust Losses,,Pierre Laforgue;Alex Lambert;Luc Brogat-Motte;Florence D’Alché-Buc;,Télécom Paris;,Poster,,http://proceedings.mlr.press/v119/laforgue20a/laforgue20a.pdf
276,Dynamic Knapsack Optimization Towards Efficient Multi-Channel Sequential Advertising,,Xiaotian Hao;Zhaoqing Peng;Yi Ma;Guan Wang;Junqi Jin;Jianye Hao;Shan Chen;Rongquan Bai;Mingzhou Xie;Miao Xu;Zhenzhe Zheng;Chuan Yu;Han Li;Jian Xu;Kun Gai;,Tianjin University;Alibaba Group;Tsinghua University;Shanghai Jiao Tong University;,Poster,,http://proceedings.mlr.press/v119/hao20b/hao20b.pdf
277,Dynamics of Deep Neural Networks and Neural Tangent Hierarchy,,Jiaoyang Huang;Horng-Tzer Yau;,Institute for Advanced Study;Harvard University;,Poster,,http://proceedings.mlr.press/v119/huang20l/huang20l.pdf
278,ECLIPSE: An Extreme-Scale Linear Program Solver for Web-Applications,,Kinjal Basu;Amol Ghoting;Rahul Mazumder;Yao Pan;,LinkedIn Corporation;Massachusetts Institute of Technology;,Poster,,http://proceedings.mlr.press/v119/basu20a/basu20a.pdf
279,Educating Text Autoencoders: Latent Representation Guidance via Denoising,,Tianxiao Shen;Jonas Mueller;Dr.Regina Barzilay;Tommi Jaakkola;,Massachusetts Institute of Technology;Amazon;,Poster,,http://proceedings.mlr.press/v119/shen20c/shen20c.pdf
280,Efficient and Scalable Bayesian Neural Nets with Rank-1 Factors,,Michael Dusenberry;Ghassen Jerfel;Yeming Wen;Yian Ma;Jasper Snoek;Katherine Heller;Balaji Lakshminarayanan;Dustin Tran;,"Google;Duke University;University of Toronto;University of California, San Diego;",Poster,,http://proceedings.mlr.press/v119/dusenberry20a/dusenberry20a.pdf
281,Efficient Continuous Pareto Exploration in Multi-Task Learning,,Pingchuan Ma;Tao Du;Wojciech Matusik;,Massachusetts Institute of Technology;,Poster,,http://proceedings.mlr.press/v119/ma20a/ma20a.pdf
282,Efficient Domain Generalization via Common-Specific Low-Rank Decomposition,,Vihari Piratla;Praneeth Netrapalli;Sunita Sarawagi;,Indian Institute of Technology;Microsoft;,Poster,,http://proceedings.mlr.press/v119/piratla20a/piratla20a.pdf
283,Efficient Identification in Linear Structural Causal Models with Auxiliary Cutsets,,Daniel Kumor;Carlos Cinelli;Elias Bareinboim;,"Purdue University;University of California, Los Angeles;Columbia University;",Poster,,http://proceedings.mlr.press/v119/kumor20a/kumor20a.pdf
284,Efficient Intervention Design for Causal Discovery with Latents,,Raghavendra Addanki;Shiva Kasiviswanathan;Andrew Mcgregor;Cameron Musco;,University of Massachusetts Amherst;Amazon;,Poster,,http://proceedings.mlr.press/v119/addanki20a/addanki20a.pdf
285,Efficient Non-conjugate Gaussian Process Factor Models for Spike Count Data using Polynomial Approximations,,Stephen Keeley;David Zoltowski;Yiyi Yu;Spencer Smith;Jonathan Pillow;,,Poster,,http://proceedings.mlr.press/v119/keeley20a/keeley20a.pdf
286,Efficient nonparametric statistical inference on population feature importance using Shapley values,,Brian Williamson;Jean Feng;,Fred Hutchinson Cancer Research Center;University of Washington;,Poster,,http://proceedings.mlr.press/v119/williamson20a/williamson20a.pdf
287,Efficient Optimistic Exploration in Linear-Quadratic Regulators via Lagrangian Relaxation,,Marc Abeille;Alessandro Lazaric;,Criteo;Meta;,Poster,,http://proceedings.mlr.press/v119/abeille20a/abeille20a.pdf
288,Efficient Policy Learning from Surrogate-Loss Classification Reductions,,Andrew Bennett;Nathan Kallus;,Cornell University;,Poster,,http://proceedings.mlr.press/v119/bennett20a/bennett20a.pdf
289,Efficient Proximal Mapping of the 1-path-norm of Shallow Networks,,Fabian Latorre;Paul Rolland;Nadav Hallak;Volkan Cevher;,EPFL;,Poster,,http://proceedings.mlr.press/v119/latorre20a/latorre20a.pdf
290,"Efficient Robustness Certificates for Discrete Data: Sparsity-Aware Randomized Smoothing for Graphs, Images and More",,Aleksandar Bojchevski;Johannes Gasteiger;Stephan Günnemann;,Technical University of Munich;,Poster,,http://proceedings.mlr.press/v119/bojchevski20a/bojchevski20a.pdf
291,Efficiently Learning Adversarially Robust Halfspaces with Noise,,Omar Montasser;Surbhi Goel;Ilias Diakonikolas;Nathan Srebro;,Toyota Technological Institute at Chicago;University of Texas at Austin;University of Wisconsin-Madison;,Poster,,http://proceedings.mlr.press/v119/montasser20a/montasser20a.pdf
292,Efficiently sampling functions from Gaussian process posteriors,,James Wilson;Viacheslav Borovitskiy;Alexander Terenin;Peter Mostowsky;Marc Deisenroth;,Imperial College London;St. Petersburg State University;Steklov Mathematical Institute of Russian Academy of Sciences;University College London;,Poster,,http://proceedings.mlr.press/v119/wilson20a/wilson20a.pdf
293,Efficiently Solving MDPs with Stochastic Mirror Descent,,Yujia Jin;Aaron Sidford;,Stanford University;,Poster,,http://proceedings.mlr.press/v119/jin20f/jin20f.pdf
294,Einsum Networks: Fast and Scalable Learning of Tractable Probabilistic Circuits,,Robert Peharz;Steven Lang;Antonio Vergari;Karl Stelzner;Alejandro Molina;Martin Trapp;Guy Van Den Broeck;Kristian Kersting;Zoubin Ghahramani;,"Eindhoven University of Technology;Technical University of Darmstadt;University of California, Los Angeles;Graz University of Technology;University of Cambridge;",Poster,,http://proceedings.mlr.press/v119/peharz20a/peharz20a.pdf
295,Eliminating the Invariance on the Loss Landscape of Linear Autoencoders,,Reza Oftadeh;Jiayi Shen;Zhangyang Wang;Dylan Shell;,Texas A&M University;,Poster,,http://proceedings.mlr.press/v119/oftadeh20a/oftadeh20a.pdf
296,Emergence of Separable Manifolds in Deep Language Representations,,Jonathan Mamou;Hang Le;Miguel Del Rio;Cory Stephenson;Hanlin Tang;Yoon Kim;Sueyeon Chung;,Intel;Massachusetts Institute of Technology;Harvard University;Columbia University;,Poster,,http://proceedings.mlr.press/v119/mamou20a/mamou20a.pdf
297,Empirical Study of the Benefits of Overparameterization in Learning Latent Variable Models,,Rares-Darius Buhai;Yoni Halpern;Yoon Kim;Andrej Risteski;David Sontag;,Massachusetts Institute of Technology;Google;Harvard University;Carnegie Mellon University;,Poster,,http://proceedings.mlr.press/v119/buhai20a/buhai20a.pdf
298,Encoding Musical Style with Transformer Autoencoders,,Kristy Choi;Curtis Hawthorne;Ian Simon;Monica Dinculescu;Jesse Engel;,Stanford University;Google;,Poster,,http://proceedings.mlr.press/v119/choi20b/choi20b.pdf
299,Energy-Based Processes for Exchangeable Data,,Mengjiao Yang;Bo Dai;Hanjun Dai;Dale Schuurmans;,Google;University of Alberta;,Poster,,http://proceedings.mlr.press/v119/yang20b/yang20b.pdf
300,Enhanced POET: Open-ended Reinforcement Learning through Unbounded Invention of Learning Challenges and their Solutions,,Rui Wang;Joel Lehman;Aditya Rawal;Jiale Zhi;Yulun Li;Jeffrey Clune;Kenneth Stanley;,Uber;OpenAI;,Poster,,http://proceedings.mlr.press/v119/wang20l/wang20l.pdf
301,Enhancing Simple Models by Exploiting What They Already Know,,Amit Dhurandhar;Karthikeyan Shanmugam;Ronny Luss;,IBM;,Poster,,http://proceedings.mlr.press/v119/dhurandhar20a/dhurandhar20a.pdf
302,Entropy Minimization In Emergent Languages,,Eugene Kharitonov;Rahma Chaabouni;Diane Bouchacourt;Marco Baroni;,Meta;École Normale Supérieure;Catalan Institute for Research and Advanced Studies;,Poster,,http://proceedings.mlr.press/v119/kharitonov20a/kharitonov20a.pdf
303,Equivariant Flows: Exact Likelihood Generative Learning for Symmetric Densities,,Jonas Köhler;Leon Klein;Frank Noe;,,Poster,,http://proceedings.mlr.press/v119/kohler20a/kohler20a.pdf
304,Equivariant Neural Rendering,,Emilien Dupont;Miguel Bautista Martin;Alex Colburn;Aditya Sankar;Josh Susskind;Qi Shan;,University of Oxford;Apple;,Poster,,http://proceedings.mlr.press/v119/dupont20a/dupont20a.pdf
305,Error Estimation for Sketched SVD via the Bootstrap,,Miles Lopes;N. Benjamin Erichson;Michael Mahoney;,"University of California, Davis;University of California, Berkeley;",Poster,,http://proceedings.mlr.press/v119/lopes20a/lopes20a.pdf
306,Error-Bounded Correction of Noisy Labels,,Songzhu Zheng;Pengxiang Wu;Aman Goswami;Mayank Goswami;Dimitris Metaxas;Chao Chen;,Stony Brook University;Rutgers University;Bain & Company;City University of New York;,Poster,,http://proceedings.mlr.press/v119/zheng20c/zheng20c.pdf
307,Estimating Generalization under Distribution Shifts via Domain-Invariant Representations,,Ching-Yao Chuang;Antonio Torralba;Stefanie Jegelka;,Massachusetts Institute of Technology;,Poster,,http://proceedings.mlr.press/v119/chuang20a/chuang20a.pdf
308,Estimating Model Uncertainty of Neural Networks in Sparse Information Form,,Jongseok Lee;Matthias Humt;Jianxiang Feng;Rudolph Triebel;,German Aerospace Center;Technical University of Munich;,Poster,,http://proceedings.mlr.press/v119/lee20b/lee20b.pdf
309,"Estimating Q(s,s’) with Deep Deterministic Dynamics Gradients",,Ashley Edwards;Himanshu Sahni;Rosanne Liu;Jane Hung;Ankit Jain;Rui Wang;Adrien Ecoffet;Thomas Miconi;Charles Isbell;Jason Yosinski;,,Poster,,http://proceedings.mlr.press/v119/edwards20a/edwards20a.pdf
310,Estimating the Error of Randomized Newton Methods: A Bootstrap Approach,,Jessie X.T. Chen;Miles Lopes;,"University of California, Davis;",Poster,,http://proceedings.mlr.press/v119/chen20o/chen20o.pdf
311,Estimating the Number and Effect Sizes of Non-null Hypotheses,,Jennifer Brennan;Ramya Korlakai Vinayak;Kevin Jamieson;,University of Washington;,Poster,,http://proceedings.mlr.press/v119/brennan20a/brennan20a.pdf
312,Estimation of Bounds on Potential Outcomes For Decision Making,,Maggie Makar;Fredrik Johansson;John Guttag;David Sontag;,Massachusetts Institute of Technology;Chalmers University of Technology;,Poster,,http://proceedings.mlr.press/v119/makar20a/makar20a.pdf
313,Evaluating Lossy Compression Rates of Deep Generative Models,,Sicong Huang;Alireza Makhzani;Yanshuai Cao;Roger Grosse;,University of Toronto;Vector Institute for Artificial Intelligence;Borealis AI;,Poster,,http://proceedings.mlr.press/v119/huang20c/huang20c.pdf
314,Evaluating Machine Accuracy on ImageNet,,Vaishaal Shankar;Rebecca Roelofs;Horia Mania;Alex Fang;Benjamin Recht;Ludwig Schmidt;,"University of California, Berkeley;Google;",Poster,,http://proceedings.mlr.press/v119/shankar20c/shankar20c.pdf
315,Evaluating the Performance of Reinforcement Learning Algorithms,,Scott Jordan;Yash Chandak;Daniel Cohen;Mengxue Zhang;Philip Thomas;,University of Massachusetts;,Poster,,http://proceedings.mlr.press/v119/jordan20a/jordan20a.pdf
316,Evolutionary Reinforcement Learning for Sample-Efficient Multiagent Coordination,,Somdeb Majumdar;Shauharda Khadka;Santiago Miret;Stephen Mcaleer;Kagan Tumer;,"Intel;University of California, Irvine;Oregon State University;",Poster,,http://proceedings.mlr.press/v119/majumdar20a/majumdar20a.pdf
317,Evolutionary Topology Search for Tensor Network Decomposition,,Chao Li;Zhun Sun;,RIKEN Institute;,Poster,,http://proceedings.mlr.press/v119/li20l/li20l.pdf
318,"Expert Learning through Generalized Inverse Multiobjective Optimization: Models, Insights, and Algorithms",,Chaosheng Dong;Bo Zeng;,University of Pittsburgh;,Poster,,http://proceedings.mlr.press/v119/dong20f/dong20f.pdf
319,Explainable and Discourse Topic-aware Neural Language Understanding,,Yatin Chaudhary;Hinrich Schuetze;Pankaj Gupta;,Siemens AG;University of Munich (LMU);,Poster,,http://proceedings.mlr.press/v119/chaudhary20a/chaudhary20a.pdf
320,Explainable k-Means and k-Medians Clustering,,Michal Moshkovitz;Sanjoy Dasgupta;Cyrus Rashtchian;Nave Frost;,"University of California, San Diego;Tel Aviv University;",Poster,,http://proceedings.mlr.press/v119/moshkovitz20a/moshkovitz20a.pdf
321,Explaining Groups of Points in Low-Dimensional Representations,,Gregory Plumb;Jonathan Terhorst;Sriram Sankararaman;Ameet Talwalkar;,"Carnegie Mellon University;University of Michigan;University of California, Los Angeles;Determined AI;",Poster,,http://proceedings.mlr.press/v119/plumb20a/plumb20a.pdf
322,Explicit Gradient Learning for Black-Box Optimization,,Elad Sarafian;Mor Sinay;Yoram Louzoun;Noa Agmon;Sarit Kraus;,Bar-Ilan University;,Poster,,http://proceedings.mlr.press/v119/sarafian20a/sarafian20a.pdf
323,Exploration Through Reward Biasing: Reward-Biased Maximum Likelihood Estimation for Stochastic Multi-Armed Bandits,,Xi Liu;Ping-Chun Hsieh;Yu Heng Hung;Anirban Bhattacharya;P. Kumar;,Texas A&M University;National Chiao Tung University;,Poster,,http://proceedings.mlr.press/v119/liu20g/liu20g.pdf
324,"Explore, Discover and Learn: Unsupervised Discovery of State-Covering Skills",,Victor Campos;Alexander Trott;Caiming Xiong;Richard Socher;Xavier Giro-I-Nieto;Jordi Torres;,Barcelona Supercomputing Center;Salesforce;Universitat Politècnica de Catalunya;,Poster,,http://proceedings.mlr.press/v119/campos20a/campos20a.pdf
325,Extra-gradient with player sampling for faster convergence in n-player games,,Samy Jelassi;Carles Domingo-Enrich;Damien Scieur;Arthur Mensch;Joan Bruna;,,Poster,,http://proceedings.mlr.press/v119/jelassi20a/jelassi20a.pdf
326,Extrapolation for Large-batch Training in Deep Learning,,Tao Lin;Lingjing Kong;Sebastian Stich;Martin Jaggi;,EPFL;,Poster,,http://proceedings.mlr.press/v119/lin20b/lin20b.pdf
327,Extreme Multi-label Classification from Aggregated Labels,,Yanyao Shen;Hsiang-Fu Yu;Sujay Sanghavi;Inderjit Dhillon;,University of Texas at Austin;Amazon;,Poster,,http://proceedings.mlr.press/v119/shen20f/shen20f.pdf
328,FACT: A Diagnostic for Group Fairness Trade-offs,,Joon Sik Kim;Jiahao Chen;Ameet Talwalkar;,Carnegie Mellon University;Determined AI;JP Morgan;,Poster,,http://proceedings.mlr.press/v119/kim20a/kim20a.pdf
329,Fair Generative Modeling via Weak Supervision,,Kristy Choi;Aditya Grover;Trisha Singh;Rui Shu;Stefano Ermon;,Stanford University;,Poster,,http://proceedings.mlr.press/v119/choi20a/choi20a.pdf
330,Fair k-Centers via Maximum Matching,,Matthew Jones;Huy Nguyen;Thy Nguyen;,,Poster,,http://proceedings.mlr.press/v119/jones20a/jones20a.pdf
331,Fair Learning with Private Demographic Data,,Hussein Mozannar;Mesrob Ohannessian;Nathan Srebro;,Massachusetts Institute of Technology;University of Illinois at Chicago;Toyota Technological Institute;,Poster,,http://proceedings.mlr.press/v119/mozannar20a/mozannar20a.pdf
332,Fairwashing explanations with off-manifold detergent,,Christopher Anders;Plamen Pasliev;Ann-Kathrin Dombrowski;Klaus-Robert Müller;Pan Kessel;,Technische Universität Berlin;Max-Planck-Institut für Informatik;Korea University;,Poster,,http://proceedings.mlr.press/v119/anders20a/anders20a.pdf
333,Familywise Error Rate Control by Interactive Unmasking,,Boyan Duan;Aaditya Ramdas;Larry Wasserman;,Carnegie Mellon University;,Poster,,http://proceedings.mlr.press/v119/duan20d/duan20d.pdf
334,Fast Adaptation to New Environments via Policy-Dynamics Value Functions,,Roberta Raileanu;Max Goldstein;Arthur Szlam;Rob Fergus;,New York University;Meta;,Poster,,http://proceedings.mlr.press/v119/raileanu20a/raileanu20a.pdf
335,Fast and Consistent Learning of Hidden Markov Models by Incorporating Non-Consecutive Correlations,,Robert Mattila;Cristian Rojas;Eric Moulines;Vikram Krishnamurthy;Bo Wahlberg;,KTH Royal Institute of Technology;Ecole Polytechnique;HSE University;Cornell University;,Poster,,http://proceedings.mlr.press/v119/mattila20a/mattila20a.pdf
336,Fast and Private Submodular and $k$-Submodular Functions Maximization with Matroid Constraints,,Akbar Rafiey;Yuichi Yoshida;,Simon Fraser University;National Institute of Informatics;,Poster,,http://proceedings.mlr.press/v119/rafiey20a/rafiey20a.pdf
337,Fast and Three-rious: Speeding Up Weak Supervision with Triplet Methods,,Daniel Fu;Mayee Chen;Frederic Sala;Sarah Hooper;Kayvon Fatahalian;Christopher Re;,Stanford University;,Poster,,http://proceedings.mlr.press/v119/fu20a/fu20a.pdf
338,Fast computation of Nash Equilibria in Imperfect Information Games,,Remi Munos;Julien Perolat;Jean-Baptiste Lespiau;Mark Rowland;Bart De Vylder;Marc Lanctot;Finbarr Timbers;Daniel Hennes;Shayegan Omidshafiei;Audrunas Gruslys;Mohammad Gheshlaghi Azar;Edward Lockhart;Karl Tuyls;,DeepMind;,Poster,,http://proceedings.mlr.press/v119/munos20a/munos20a.pdf
339,Fast Deterministic CUR Matrix Decomposition with Accuracy Assurance,,Yasutoshi Ida;Sekitoshi Kanai;Yasuhiro Fujiwara;Tomoharu Iwata;Koh Takeuchi;Hisashi Kashima;,NTT Software Innovation Center;Kyoto University;NTT Communication Science Laboratories;RIKEN Center for Advanced Intelligence Project;,Poster,,http://proceedings.mlr.press/v119/ida20a/ida20a.pdf
340,Fast Differentiable Sorting and Ranking,,Mathieu Blondel;Olivier Teboul;Quentin Berthet;Josip Djolonga;,Google;,Poster,,http://proceedings.mlr.press/v119/blondel20a/blondel20a.pdf
341,Fast Learning of Graph Neural Networks with Guaranteed Generalizability: One-hidden-layer Case,,Shuai Zhang;Meng Wang;Sijia Liu;Pin-Yu Chen;Jinjun Xiong;,Rensselaer Polytechnic Institute;IBM;,Poster,,http://proceedings.mlr.press/v119/zhang20y/zhang20y.pdf
342,Fast OSCAR and OWL Regression via Safe Screening Rules,,Runxue Bao;Bin Gu;Heng Huang;,University of Pittsburgh;JD;,Poster,,http://proceedings.mlr.press/v119/bao20b/bao20b.pdf
343,Faster Graph Embeddings via Coarsening,,Matthew Fahrbach;Gramoz Goranci;Richard Peng;Sushant Sachdeva;Chi Wang;,Google;University of Toronto;Georgia Institute of Technology;Microsoft;,Poster,,http://proceedings.mlr.press/v119/fahrbach20a/fahrbach20a.pdf
344,Feature Noise Induces Loss Discrepancy Across Groups,,Fereshte Khani;Percy Liang;,Stanford University;,Poster,,http://proceedings.mlr.press/v119/khani20a/khani20a.pdf
345,Feature Quantization Improves GAN Training,,Yang Zhao;Chunyuan Li;Ping Yu;Jianfeng Gao;Changyou Chen;,University at Buffalo;Microsoft;,Poster,,http://proceedings.mlr.press/v119/zhao20d/zhao20d.pdf
346,Feature Selection using Stochastic Gates,,Yutaro Yamada;Ofir Lindenbaum;Sahand Negahban;Yuval Kluger;,Yale University;,Poster,,http://proceedings.mlr.press/v119/yamada20a/yamada20a.pdf
347,Feature-map-level Online Adversarial Knowledge Distillation,,Inseop Chung;Seonguk Park;Jangho Kim;Nojun Kwak;,Seoul National University;,Poster,,http://proceedings.mlr.press/v119/chung20a/chung20a.pdf
348,FedBoost: A Communication-Efficient Algorithm for Federated Learning,,Jenny Hamer;Mehryar Mohri;Ananda Theertha Suresh;,Google;Courant Institute of Mathematical Sciences;,Poster,,http://proceedings.mlr.press/v119/hamer20a/hamer20a.pdf
349,Federated Learning with Only Positive Labels,,Felix Yu;Ankit Singh Rawat;Aditya Menon;Sanjiv Kumar;,Google;,Poster,,http://proceedings.mlr.press/v119/yu20f/yu20f.pdf
350,FetchSGD: Communication-Efficient Federated Learning with Sketching,,Daniel Rothchild;Ashwinee Panda;Enayat Ullah;Nikita Ivkin;Ion Stoica;Vladimir Braverman;Joseph Gonzalez;Raman Arora;,"University of California, Berkeley;Johns Hopkins University;Amazon;",Poster,,http://proceedings.mlr.press/v119/rothchild20a/rothchild20a.pdf
351,Few-shot Domain Adaptation by Causal Mechanism Transfer,,Takeshi Teshima;Issei Sato;Masashi Sugiyama;,University of Tokyo;RIKEN;,Poster,,http://proceedings.mlr.press/v119/teshima20a/teshima20a.pdf
352,Few-shot Relation Extraction via Bayesian Meta-learning on Relation Graphs,,Meng Qu;Tianyu Gao;Louis-Pascal Xhonneux;Jian Tang;,Quebec AI Institute;University of Montreal;Tsinghua University;HEC Montreal;CIFAR;,Poster,,http://proceedings.mlr.press/v119/qu20a/qu20a.pdf
353,Fiduciary Bandits,,Gal Bahar;Omer Ben-Porat;Kevin Leyton-Brown;Moshe Tennenholtz;,Technion – Israel Institute of Technology;University of British Columbia;,Poster,,http://proceedings.mlr.press/v119/bahar20a/bahar20a.pdf
354,Fiedler Regularization: Learning Neural Networks with Graph Sparsity,,Edric Tam;David Dunson;,Duke University;,Poster,,http://proceedings.mlr.press/v119/tam20a/tam20a.pdf
355,Finding trainable sparse networks through Neural Tangent Transfer,,Tianlin Liu;Friedemann Zenke;,Friedrich Miescher Institute for Biomedical Research;University of Basel;,Poster,,http://proceedings.mlr.press/v119/liu20o/liu20o.pdf
356,Fine-Grained Analysis of Stability and Generalization for Stochastic Gradient Descent,,Yunwen Lei;Yiming Ying;,University of Kaiserslautern;University of Birmingham;State University of New York at Albany;,Poster,,http://proceedings.mlr.press/v119/lei20c/lei20c.pdf
357,Finite-Time Convergence in Continuous-Time Optimization,,Orlando Romero;Mouhacine Benosman;,University of Pennsylvania;Mitsubishi Electric Research Laboratories;,Poster,,http://proceedings.mlr.press/v119/romero20b/romero20b.pdf
358,Finite-Time Last-Iterate Convergence for Multi-Agent Learning in Games,,Tianyi Lin;Zhengyuan Zhou;Panayotis Mertikopoulos;Michael Jordan;,"University of California, Berkeley;New York University;Universite Grenoble Alpes;",Poster,,http://proceedings.mlr.press/v119/lin20h/lin20h.pdf
359,Flexible and Efficient Long-Range Planning Through Curious Exploration,,Aidan Curtis;Minjian Xin;Dilip Arumugam;Kevin Feigelis;Daniel Yamins;,Rice University;Shanghai Jiao Tong University;Stanford University;,Poster,,http://proceedings.mlr.press/v119/curtis20a/curtis20a.pdf
360,Forecasting Sequential Data Using Consistent Koopman Autoencoders,,Omri Azencot;N. Benjamin Erichson;Vanessa Lin;Michael Mahoney;,"University of California, Los Angeles;University of California, Berkeley;",Poster,,http://proceedings.mlr.press/v119/azencot20a/azencot20a.pdf
361,FormulaZero: Distributionally Robust Online Adaptation via Offline Population Synthesis,,Aman Sinha;Matthew O’Kelly;Hongrui Zheng;Rahul Mangharam;John Duchi;Russ Tedrake;,Stanford University;University of Pennsylvania;Massachusetts Institute of Technology;,Poster,,http://proceedings.mlr.press/v119/sinha20a/sinha20a.pdf
362,FR-Train: A Mutual Information-Based Approach to Fair and Robust Training,,Yuji Roh;Kangwook Lee;Steven Whang;Changho Suh;,Korea Advanced Institute of Science and Technology;University of Wisconsin-Madison;,Poster,,http://proceedings.mlr.press/v119/roh20a/roh20a.pdf
363,Fractal Gaussian Networks: A sparse random graph model based on Gaussian Multiplicative Chaos,,Subhroshekhar Ghosh;Krishna Balasubramanian;Xiaochuan Yang;,"National University of Singapore;University of California, Davis;University of Luxembourg;",Poster,,http://proceedings.mlr.press/v119/ghosh20a/ghosh20a.pdf
364,Fractional Underdamped Langevin Dynamics: Retargeting SGD with Momentum under Heavy-Tailed Gradient Noise,,Umut Simsekli;Lingjiong Zhu;Yee Whye Teh;Mert Gurbuzbalaban;,Télécom Paris;University of Oxford;Florida State University;Rutgers Business School;,Poster,,http://proceedings.mlr.press/v119/simsekli20a/simsekli20a.pdf
365,Frequency Bias in Neural Networks for Input of Non-Uniform Density,,Ronen Basri;Meirav Galun;Amnon Geifman;David Jacobs;Yoni Kasten;Shira Kritchman;,Weizmann Institute of Science;University of Maryland;,Poster,,http://proceedings.mlr.press/v119/basri20a/basri20a.pdf
366,Frequentist Uncertainty in Recurrent Neural Networks via Blockwise Influence Functions,,Ahmed Alaa;Mihaela Van Der Schaar;,"University of California, Los Angeles;University of Cambridge;",Poster,,http://proceedings.mlr.press/v119/alaa20b/alaa20b.pdf
367,From Chaos to Order: Symmetry and Conservation Laws in Game Dynamics,,Sai Ganesh Nagarajan;David Balduzzi;Georgios Piliouras;,Singapore University of Technology and Design;Google;,Poster,,http://proceedings.mlr.press/v119/nagarajan20a/nagarajan20a.pdf
368,From ImageNet to Image Classification: Contextualizing Progress on Benchmarks,,Dimitris Tsipras;Shibani Santurkar;Logan Engstrom;Andrew Ilyas;Aleksander Madry;,Massachusetts Institute of Technology;,Poster,,http://proceedings.mlr.press/v119/tsipras20a/tsipras20a.pdf
369,From Importance Sampling to Doubly Robust Policy Gradient,,Jiawei Huang;Nan Jiang;,University of Illinois Urbana-Champaign;,Poster,,http://proceedings.mlr.press/v119/huang20b/huang20b.pdf
370,From Local SGD to Local Fixed-Point Methods for Federated Learning,,Grigory Malinovskiy;Dmitry Kovalev;Elnur Gasanov;Laurent Condat;Peter Richtarik;,Moscow Institute of Physics and Technology;King Abdullah University of Science and Technology;,Poster,,http://proceedings.mlr.press/v119/malinovskiy20a/malinovskiy20a.pdf
371,From PAC to Instance-Optimal Sample Complexity in the Plackett-Luce Model,,Aadirupa Saha;Aditya Gopalan;,Indian Institute of Science;,Poster,,http://proceedings.mlr.press/v119/saha20b/saha20b.pdf
372,From Sets to Multisets: Provable Variational Inference for Probabilistic Integer Submodular Models,,Aytunc Sahin;Yatao Bian;Joachim Buhmann;Andreas Krause;,ETH Zurich;Tencent;,Poster,,http://proceedings.mlr.press/v119/sahin20a/sahin20a.pdf
373,Frustratingly Simple Few-Shot Object Detection,,Xin Wang;Thomas Huang;Joseph Gonzalez;Trevor Darrell;Fisher Yu;,"University of California, Berkeley;University of Michigan;",Poster,,http://proceedings.mlr.press/v119/wang20j/wang20j.pdf
374,Full Law Identification in Graphical Models of Missing Data: Completeness Results,,Razieh Nabi;Rohit Bhattacharya;Ilya Shpitser;,Johns Hopkins University;,Poster,,http://proceedings.mlr.press/v119/nabi20a/nabi20a.pdf
