Index,Title,Session/Area,Authors,Affiliation,Status,OpenReview URL,PDF URL
11,A Convergence Theory for SVGD in the Population Limit under Talagrand’s Inequality T1,,Adil Salim;Lukang Sun;Peter Richtarik;,Microsoft;King Abdullah University of Science and Technology;,Spotlight,,https://proceedings.mlr.press/v162/salim22a/salim22a.pdf
12,A Convergent and Dimension-Independent Min-Max Optimization Algorithm,,Vijay Keswani;Oren Mangoubi;Sushant Sachdeva;Nisheeth K. Vishnoi;,Yale University;Worcester Polytechnic Institute;University of Toronto;,Oral,,https://proceedings.mlr.press/v162/keswani22a/keswani22a.pdf
13,A data-driven approach for learning to control computers,,Peter C Humphreys;David Raposo;Tobias Pohlen;Gregory Thornton;Rachita Chhaparia;Alistair Muldal;Josh Abramson;Petko Georgiev;Adam Santoro;Timothy Lillicrap;,DeepMind;,Spotlight,,https://proceedings.mlr.press/v162/humphreys22a/humphreys22a.pdf
14,A deep convolutional neural network that is invariant to time rescaling,,Brandon G Jacques;Zoran Tiganj;Aakash Sarkar;Marc Howard;Per Sederberg;,University of Virginia;Indiana University;Boston University;,Spotlight,,https://proceedings.mlr.press/v162/jacques22a/jacques22a.pdf
15,A Deep Learning Approach for the Segmentation of Electroencephalography Data in Eye Tracking Applications,,Lukas Wolf;Ard Kastrati;Martyna B Plomecka;Jie-Ming Li;Dustin Klebe;Alexander Veicht;Roger Wattenhofer;Nicolas Langer;,,Spotlight,,https://proceedings.mlr.press/v162/wolf22a/wolf22a.pdf
16,A Difference Standardization Method for Mutual Transfer Learning,,Haoqing Xu;Meng Wang;Beilun Wang;,Southeast University;,Spotlight,,https://proceedings.mlr.press/v162/xu22j/xu22j.pdf
17,A Differential Entropy Estimator for Training Neural Networks,,Georg Pichler;Pierre Jean A. Colombo;Malik Boudiaf;Günther Koliander;Pablo Piantanida;,TU Wien;CentraleSupélec;École de technologie supérieure;Austrian Academy of Sciences;Université McGill;,Spotlight,,https://proceedings.mlr.press/v162/pichler22a/pichler22a.pdf
18,A Dynamical System Perspective for Lipschitz Neural Networks,,Laurent Meunier;Blaise J Delattre;Alexandre Araujo;Alexandre Allauzen;,Université Paris-Dauphine;Meta;Foxstream;INRIA;Ecole Supérieure de Physique et de Chimie Industrielles;,Oral,,https://proceedings.mlr.press/v162/meunier22a/meunier22a.pdf
19,A Framework for Learning to Request Rich and Contextually Useful Information from Humans,,Khanh X Nguyen;Yonatan Bisk;Hal Daumé Iii;,University of Maryland;Carnegie Mellon University;Microsoft;,Spotlight,,https://proceedings.mlr.press/v162/nguyen22a/nguyen22a.pdf
20,A Functional Information Perspective on Model Interpretation,,Itai Gat;Nitay Calderon;Roi Reichart;Tamir Hazan;,Technion - Israel Institute of Technology;,Spotlight,,https://proceedings.mlr.press/v162/gat22a/gat22a.pdf
21,A General Recipe for Likelihood-free Bayesian Optimization,,Jiaming Song;Lantao Yu;Willie Neiswanger;Stefano Ermon;,Stanford University;,Oral,,https://proceedings.mlr.press/v162/song22b/song22b.pdf
22,A Hierarchical Bayesian Approach to Inverse Reinforcement Learning with Symbolic Reward Machines,,Weichao Zhou;Wenchao Li;,Boston University;,Spotlight,,https://proceedings.mlr.press/v162/zhou22b/zhou22b.pdf
23,A Hierarchical Transitive-Aligned Graph Kernel for Un-attributed Graphs,,Lu Bai;Lixin Cui;Hancock Edwin;,Beijing Normal University;Central University of Finance and Economics;University of York;,Spotlight,,https://proceedings.mlr.press/v162/bai22a/bai22a.pdf
24,A Joint Exponential Mechanism For Differentially Private Top-$k$,,Jennifer Gillenwater;Matthew Joseph;Andres Munoz;Monica Ribero Diaz;,Google;University of Texas at Austin;,Spotlight,,https://proceedings.mlr.press/v162/gillenwater22a/gillenwater22a.pdf
25,A Langevin-like Sampler for Discrete Distributions,,Ruqi Zhang;Xingchao Liu;Qiang Liu;,University of Texas at Austin;,Spotlight,,https://proceedings.mlr.press/v162/zhang22t/zhang22t.pdf
26,"A Marriage between Adversarial Team Games and 2-player Games: Enabling Abstractions, No-regret Learning, and Subgame Solving",,Luca Carminati;Federico Cacciamani;Marco Ciccone;Nicola Gatti;,Politecnico di Milano;Politecnico di Torino;,Spotlight,,https://proceedings.mlr.press/v162/carminati22a/carminati22a.pdf
27,A Minimax Learning Approach to Off-Policy Evaluation in Confounded Partially Observable Markov Decision Processes,,Chengchun Shi;Masatoshi Uehara;Jiawei Huang;Nan Jiang;,,Oral,,https://proceedings.mlr.press/v162/shi22f/shi22f.pdf
28,A Model-Agnostic Randomized Learning Framework based on Random Hypothesis Subspace Sampling,,Yiting Cao;Chao Lan;,University of Oklahoma;,Spotlight,,https://proceedings.mlr.press/v162/cao22a/cao22a.pdf
29,A Modern Self-Referential Weight Matrix That Learns to Modify Itself,,Kazuki Irie;Imanol Schlag;Róbert Csordás;Jürgen Schmidhuber;,Swiss AI Lab IDSIA;King Abdullah University of Science and Technology;,Spotlight,,https://proceedings.mlr.press/v162/irie22b/irie22b.pdf
30,A Multi-objective / Multi-task Learning Framework Induced by Pareto Stationarity,,Michinari Momma;Chaosheng Dong;Jia Liu;,Amazon;Ohio State University;,Spotlight,,https://proceedings.mlr.press/v162/momma22a/momma22a.pdf
31,A Natural Actor-Critic Framework for Zero-Sum Markov Games,,Ahmet Alacaoglu;Luca Viano;Niao He;Volkan Cevher;,University of Wisconsin-Madison;EPFL;ETH Zurich;,Spotlight,,https://proceedings.mlr.press/v162/alacaoglu22a/alacaoglu22a.pdf
32,A Neural Tangent Kernel Perspective of GANs,,Jean-Yves Franceschi;Emmanuel De Bézenac;Ibrahim Ayed;Mickael Chen;Sylvain Lamprier;Patrick Gallinari;,,Spotlight,,https://proceedings.mlr.press/v162/franceschi22a/franceschi22a.pdf
33,A New Perspective on the Effects of Spectrum in Graph Neural Networks,,Mingqi Yang;Yanming Shen;Rui Li;Heng Qi;Qiang Zhang;Baocai Yin;,Dalian University of Technology;Pengcheng Laboratory;,Spotlight,,https://proceedings.mlr.press/v162/yang22n/yang22n.pdf
34,A new similarity measure for covariate shift with applications to nonparametric regression,,Reese Pathak;Cong Ma;Martin Wainwright;,"University of California, Berkeley;University of Chicago;",Oral,,https://proceedings.mlr.press/v162/pathak22a/pathak22a.pdf
35,A Parametric Class of Approximate Gradient Updates for Policy Optimization,,Ramki Gummadi;Saurabh Kumar;Junfeng Wen;Dale Schuurmans;,Google;Stanford University;Layer 6 AI;University of Alberta;,Spotlight,,https://proceedings.mlr.press/v162/gummadi22a/gummadi22a.pdf
36,A Psychological Theory of Explainability,,Scott Cheng-Hsin Yang;Nils Erik Tomas Folke;Patrick Shafto;,Rutgers University–Newark;Institute for Advanced Study;,Spotlight,,https://proceedings.mlr.press/v162/yang22c/yang22c.pdf
37,A query-optimal algorithm for finding counterfactuals,,Guy Blanc;Caleb Koch;Jane Lange;Li-Yang Tan;,Stanford University;Massachusetts Institute of Technology;,Spotlight,,https://proceedings.mlr.press/v162/blanc22a/blanc22a.pdf
38,A Random Matrix Analysis of Data Stream Clustering: Coping With Limited Memory Resources,,Hugo Lebeau;Romain Couillet;Florent Chatelain;,Universite Grenoble Alpes;,Spotlight,,https://proceedings.mlr.press/v162/lebeau22a/lebeau22a.pdf
39,A Reduction from Linear Contextual Bandits Lower Bounds to Estimations Lower Bounds,,Jiahao He;Jiheng Zhang;Rachel Q. Zhang;,Hong Kong University of Science and Technology;,Spotlight,,https://proceedings.mlr.press/v162/he22e/he22e.pdf
40,A Regret Minimization Approach to Multi-Agent Control,,Udaya Ghai;Udari Madhushani;Naomi Leonard;Elad Hazan;,Princeton University;Google;,Spotlight,,https://proceedings.mlr.press/v162/ghai22a/ghai22a.pdf
41,A Resilient Distributed Boosting Algorithm,,Yuval Filmus;Idan Mehalel;Shay Moran;,Technion;Google;,Spotlight,,https://proceedings.mlr.press/v162/filmus22a/filmus22a.pdf
42,A Rigorous Study of Integrated Gradients Method and Extensions to Internal Neuron Attributions,,Daniel D Lundstrom;Tianjian Huang;Meisam Razaviyayn;,University of Southern California;,Spotlight,,https://proceedings.mlr.press/v162/lundstrom22a/lundstrom22a.pdf
43,A Self-Play Posterior Sampling Algorithm for Zero-Sum Markov Games,,Wei Xiong;Han Zhong;Chengshuai Shi;Cong Shen;Tong Zhang;,Hong Kong University of Science and Technology;Peking University;University of Virginia;Google;,Spotlight,,https://proceedings.mlr.press/v162/xiong22b/xiong22b.pdf
44,A Simple Guard for Learned Optimizers,,Isabeau Prémont-Schwarz;Jaroslav Vı́tků;Jan Feyereisl;,Good AI;,Spotlight,,https://proceedings.mlr.press/v162/premont-schwarz22a/premont-schwarz22a.pdf
45,A Simple Reward-free Approach to Constrained Reinforcement Learning,,Sobhan Miryoosefi;Chi Jin;,Princeton University;,Spotlight,,https://proceedings.mlr.press/v162/miryoosefi22a/miryoosefi22a.pdf
46,A Simple Unified Framework for High Dimensional Bandit Problems,,Wenjie Li;Adarsh Barik;Jean Honorio;,Purdue University;,Spotlight,,https://proceedings.mlr.press/v162/li22a/li22a.pdf
47,A Simple yet Universal Strategy for Online Convex Optimization,,Lijun Zhang;Guanghui Wang;Jinfeng Yi;Tianbao Yang;,Nanjing University;Pengcheng Laboratory;Frontis.AI;University of Iowa;,Oral,,https://proceedings.mlr.press/v162/zhang22af/zhang22af.pdf
48,A Single-Loop Gradient Descent and Perturbed Ascent Algorithm for Nonconvex Functional Constrained Optimization,,Songtao Lu;,IBM;,Spotlight,,https://proceedings.mlr.press/v162/lu22a/lu22a.pdf
49,A State-Distribution Matching Approach to Non-Episodic Reinforcement Learning,,Archit Sharma;Rehaan Ahmad;Chelsea Finn;,Stanford University;,Spotlight,,https://proceedings.mlr.press/v162/sharma22a/sharma22a.pdf
50,A Statistical Manifold Framework for Point Cloud Data,,Yonghyeon Lee;Seungyeon Kim;Jinwon Choi;Frank Park;,Seoul National University;Kakao Enterprise;Saige Research;,Spotlight,,https://proceedings.mlr.press/v162/lee22d/lee22d.pdf
51,A Stochastic Multi-Rate Control Framework For Modeling Distributed Optimization Algorithms,,Xinwei Zhang;Mingyi Hong;Sairaj Dhople;Nicola Elia;,University of Minnesota;,Spotlight,,https://proceedings.mlr.press/v162/zhang22j/zhang22j.pdf
52,A Study of Face Obfuscation in ImageNet,,Kaiyu Yang;Jacqueline H. Yau;Li Fei-Fei;Jia Deng;Olga Russakovsky;,Princeton University;Stanford University;,Spotlight,,https://proceedings.mlr.press/v162/yang22q/yang22q.pdf
53,A Study on the Ramanujan Graph Property of Winning Lottery Tickets,,Bithika Pal;Arindam Biswas;Sudeshna Kolay;Pabitra Mitra;Biswajit Basu;,Indian Institute of Technology Kharagpur;University of Copenhagen;Trinity College Dublin;,Spotlight,,https://proceedings.mlr.press/v162/pal22a/pal22a.pdf
54,A Temporal-Difference Approach to Policy Gradient Estimation,,Samuele Tosatto;Andrew Patterson;Martha White;Rupam Mahmood;,University of Alberta;Alberta Machine Intelligence Institute;,Spotlight,,https://proceedings.mlr.press/v162/tosatto22a/tosatto22a.pdf
55,A Theoretical Analysis on Independence-driven Importance Weighting for Covariate-shift Generalization,,Renzhe Xu;Xingxuan Zhang;Zheyan Shen;Tong Zhang;Peng Cui;,Tsinghua University;Hong Kong University of Science and Technology;,Spotlight,,https://proceedings.mlr.press/v162/xu22o/xu22o.pdf
56,A Theoretical Comparison of Graph Neural Network Extensions,,Pál András Papp;Roger Wattenhofer;,ETH Zurich;,Spotlight,,https://proceedings.mlr.press/v162/papp22a/papp22a.pdf
57,"A Tighter Analysis of Spectral Clustering, and Beyond",,Peter Macgregor;He Sun;,University of Edinburgh;,Spotlight,,https://proceedings.mlr.press/v162/macgregor22a/macgregor22a.pdf
58,A Tree-based Model Averaging Approach for Personalized Treatment Effect Estimation from Heterogeneous Data Sources,,Xiaoqing Tan;Chung-Chou H. Chang;Ling Zhou;Lu Tang;,University of Pittsburgh;Southwestern University of Finance and Economics;,Spotlight,,https://proceedings.mlr.press/v162/tan22a/tan22a.pdf
59,A Unified View on PAC-Bayes Bounds for Meta-Learning,,Arezou Rezazadeh;,Chalmers University of Technology;,Spotlight,,https://proceedings.mlr.press/v162/rezazadeh22a/rezazadeh22a.pdf
60,A Unified Weight Initialization Paradigm for Tensorial Convolutional Neural Networks,,Yu Pan;Zeyong Su;Ao Liu;Wang Jingquan;Nannan Li;Zenglin Xu;,,Spotlight,,https://proceedings.mlr.press/v162/pan22b/pan22b.pdf
61,A$^3$T: Alignment-Aware Acoustic and Text Pretraining for Speech Synthesis and Editing,,He Bai;Renjie Zheng;Junkun Chen;Mingbo Ma;Xintong Li;Liang Huang;,University of Waterloo;Baidu;Oregon State University;,Spotlight,,https://proceedings.mlr.press/v162/bai22d/bai22d.pdf
62,Accelerated Federated Learning with Decoupled Adaptive Optimization,,Jiayin Jin;Jiaxiang Ren;Yang Zhou;Lingjuan Lyu;Ji Liu;Dejing Dou;,Auburn University;Sony AI;Baidu;University of Oregon;,Spotlight,,https://proceedings.mlr.press/v162/jin22e/jin22e.pdf
63,Accelerated Gradient Methods for Geodesically Convex Optimization: Tractable Algorithms and Convergence Analysis,,Jungbin Kim;Insoon Yang;,Seoul National University;,Spotlight,,https://proceedings.mlr.press/v162/kim22k/kim22k.pdf
64,"Accelerated, Optimal and Parallel: Some results on model-based stochastic optimization",,Karan Chadha;Gary Cheng;John Duchi;,Stanford University;,Spotlight,,https://proceedings.mlr.press/v162/chadha22a/chadha22a.pdf
65,Accelerating Bayesian Optimization for Biological Sequence Design with Denoising Autoencoders,,Samuel Stanton;Wesley Maddox;Nate Gruver;Phillip Maffettone;Emily Delaney;Peyton Greenside;Andrew Gordon Wilson;,New York University;BigHat Biosciences;,Spotlight,,https://proceedings.mlr.press/v162/stanton22a/stanton22a.pdf
66,Accelerating Shapley Explanation via Contributive Cooperator Selection,,Guanchu Wang;Yu-Neng Chuang;Mengnan Du;Fan Yang;Quan Zhou;Pushkar Tripathi;Xuanting Cai;Xia Hu;,Rice University;Texas A&M University;Meta;,Spotlight,,https://proceedings.mlr.press/v162/wang22b/wang22b.pdf
67,Accurate Quantization of Measures via Interacting Particle-based Optimization,,Lantian Xu;Anna Korba;Dejan Slepcev;,Carnegie Mellon University;CREST;,Spotlight,,https://proceedings.mlr.press/v162/xu22d/xu22d.pdf
68,Achieving Fairness at No Utility Cost via Data Reweighing with Influence,,Peizhao Li;Hongfu Liu;,Brandeis University;,Spotlight,,https://proceedings.mlr.press/v162/li22p/li22p.pdf
69,Achieving Minimax Rates in Pool-Based Batch Active Learning,,Claudio Gentile;Zhilei Wang;Tong Zhang;,Google;Citadel Securities;Hong Kong University of Science and Technology;,Spotlight,,https://proceedings.mlr.press/v162/gentile22a/gentile22a.pdf
70,Action-Sufficient State Representation Learning for Control with Structural Constraints,,Biwei Huang;Chaochao Lu;Liu Leqi;Jose Miguel Hernandez-Lobato;Clark Glymour;Bernhard Schölkopf;Kun Zhang;,Carnegie Mellon University;University of Cambridge;Max Planck Institute for Intelligent Systems;Mohamed bin Zayed University of Artificial Intelligence;,Spotlight,,https://proceedings.mlr.press/v162/huang22f/huang22f.pdf
71,Active fairness auditing,,Tom Yan;Chicheng Zhang;,Carnegie Mellon University;University of Arizona;,Oral,,https://proceedings.mlr.press/v162/yan22c/yan22c.pdf
72,Active Learning on a Budget: Opposite Strategies Suit High and Low Budgets,,Guy Hacohen;Avihu Dekel;Daphna Weinshall;,Hebrew University of Jerusalem;,Spotlight,,https://proceedings.mlr.press/v162/hacohen22a/hacohen22a.pdf
73,Active Multi-Task Representation Learning,,Yifang Chen;Kevin Jamieson;Simon Du;,University of Washington;,Spotlight,,https://proceedings.mlr.press/v162/chen22j/chen22j.pdf
74,Active Nearest Neighbor Regression Through Delaunay Refinement,,Alexander Kravberg;Giovanni Luca Marchetti;Vladislav Polianskii;Anastasiia Varava;Florian T. Pokorny;Danica Kragic;,Royal Institute of Technology (KTH);,Spotlight,,https://proceedings.mlr.press/v162/kravberg22a/kravberg22a.pdf
75,Active Sampling for Min-Max Fairness,,Jacob D Abernethy;Pranjal Awasthi;Matthäus Kleindessner;Jamie Morgenstern;Chris Russell;Jie Zhang;,Georgia Institute of Technology;Google;Amazon;University of Washington;,Spotlight,,https://proceedings.mlr.press/v162/abernethy22a/abernethy22a.pdf
76,ActiveHedge: Hedge meets Active Learning,,Bhuvesh Kumar;Jacob D Abernethy;Venkatesh Saligrama;,Georgia Institute of Technology;Boston University;,Spotlight,,https://proceedings.mlr.press/v162/kumar22a/kumar22a.pdf
77,Actor-Critic based Improper Reinforcement Learning,,Mohammadi Zaki;Avi Mohan;Aditya Gopalan;Shie Mannor;,Indian Institute of Science;Boston University;Technion;NVIDIA;,Spotlight,,https://proceedings.mlr.press/v162/zaki22a/zaki22a.pdf
78,AdaGrad Avoids Saddle Points,,Kimon Antonakopoulos;Panayotis Mertikopoulos;Georgios Piliouras;Xiao Wang;,EPFL;Universite Grenoble Alpes;Criteo;Singapore University of Technology and Design;Shanghai University of Finance and Economics;,Spotlight,,https://proceedings.mlr.press/v162/antonakopoulos22a/antonakopoulos22a.pdf
79,Adapting k-means Algorithms for Outliers,,Christoph Grunau;Václav Rozhoň;,ETH Zurich;,Spotlight,,https://proceedings.mlr.press/v162/grunau22a/grunau22a.pdf
80,Adapting the Linearised Laplace Model Evidence for Modern Deep Learning,,Javier Antoran;David Janz;James U Allingham;Erik Daxberger;Riccardo Rb Barbano;Eric Nalisnick;Jose Miguel Hernandez-Lobato;,,Spotlight,,https://proceedings.mlr.press/v162/antoran22a/antoran22a.pdf
81,Adapting to Mixing Time in Stochastic Optimization with Markovian Data,,Ron Dorfman;Kfir Yehuda Levy;,Technion;University of Southern California;,Oral,,https://proceedings.mlr.press/v162/dorfman22a/dorfman22a.pdf
82,Adaptive Accelerated (Extra-)Gradient Methods with Variance Reduction,,Zijian Liu;Ta Duy Nguyen;Alina Ene;Huy Nguyen;,Boston University;Northeastern University;,Spotlight,,https://proceedings.mlr.press/v162/liu22o/liu22o.pdf
83,Adaptive Best-of-Both-Worlds Algorithm for Heavy-Tailed Multi-Armed Bandits,,Jiatai Huang;Yan Dai;Longbo Huang;,Tsinghua University;,Spotlight,,https://proceedings.mlr.press/v162/huang22c/huang22c.pdf
84,Adaptive Conformal Predictions for Time Series,,Margaux Zaffran;Olivier Feron;Yannig Goude;Julie Josse;Aymeric Dieuleveut;,Electricité de France;INRIA;Ecole Polytechnique;Université Paris-Dauphine;Université Paris-Saclay;Institut de Recherche pour le Developpement;,Spotlight,,https://proceedings.mlr.press/v162/zaffran22a/zaffran22a.pdf
85,Adaptive Data Analysis with Correlated Observations,,Aryeh Kontorovich;Menachem Sadigurschi;Uri Stemmer;,Ben-Gurion University;Tel Aviv University;Google;,Spotlight,,https://proceedings.mlr.press/v162/kontorovich22a/kontorovich22a.pdf
86,Adaptive Gaussian Process Change Point Detection,,Edoardo Caldarelli;Philippe Wenk;Stefan Bauer;Andreas Krause;,Institut de Robòtica i Informàtica Industrial;ETH Zurich;KTH Royal Institute of Technology;,Spotlight,,https://proceedings.mlr.press/v162/caldarelli22a/caldarelli22a.pdf
87,Adaptive Inertia: Disentangling the Effects of Adaptive Learning Rate and Momentum,,Zeke Xie;Xinrui Wang;Huishuai Zhang;Issei Sato;Masashi Sugiyama;,University of Tokyo;Microsoft;RIKEN;,Oral,,https://proceedings.mlr.press/v162/xie22d/xie22d.pdf
88,Adaptive Model Design for Markov Decision Process,,Siyu Chen;Donglin Yang;Jiayang Li;Senmiao Wang;Zhuoran Yang;Zhaoran Wang;,Tsinghua University;Northwestern University;Yale University;,Spotlight,,https://proceedings.mlr.press/v162/chen22ab/chen22ab.pdf
89,Adaptive Random Walk Gradient Descent for Decentralized Optimization,,Tao Sun;Dongsheng Li;Bao Wang;,,Spotlight,,https://proceedings.mlr.press/v162/sun22b/sun22b.pdf
90,Adaptive Second Order Coresets for Data-efficient Machine Learning,,Omead Pooladzandi;David Davini;Baharan Mirzasoleiman;,"University of California, Los Angeles;",Spotlight,,https://proceedings.mlr.press/v162/pooladzandi22a/pooladzandi22a.pdf
91,AdAUC: End-to-end Adversarial AUC Optimization Against Long-tail Problems,,Wenzheng Hou;Qianqian Xu;Zhiyong Yang;Shilong Bao;Yuan He;Qingming Huang;,,Spotlight,,https://proceedings.mlr.press/v162/hou22b/hou22b.pdf
92,Additive Gaussian Processes Revisited,,Xiaoyu Lu;Alexis Boukouvalas;James Hensman;,Amazon;,Spotlight,,https://proceedings.mlr.press/v162/lu22b/lu22b.pdf
93,Addressing Optimism Bias in Sequence Modeling for Reinforcement Learning,,Adam R Villaflor;Zhe Huang;Swapnil Pande;John M Dolan;Jeff Schneider;,Carnegie Mellon University;,Spotlight,,https://proceedings.mlr.press/v162/villaflor22a/villaflor22a.pdf
94,Adversarial Attack and Defense for Non-Parametric Two-Sample Tests,,Xilie Xu;Jingfeng Zhang;Feng Liu;Masashi Sugiyama;Mohan Kankanhalli;,National University of Singapore;RIKEN;University of Melbourne;University of Tokyo;,Spotlight,,https://proceedings.mlr.press/v162/xu22m/xu22m.pdf
95,Adversarial Attacks on Gaussian Process Bandits,,Eric Han;Jonathan Scarlett;,National University of Singapore;,Spotlight,,https://proceedings.mlr.press/v162/han22f/han22f.pdf
96,Adversarial Masking for Self-Supervised Learning,,Yuge Shi;N Siddharth;Philip Torr;Adam R Kosiorek;,University of Oxford;University of Edinburgh;DeepMind;,Spotlight,,https://proceedings.mlr.press/v162/shi22d/shi22d.pdf
97,Adversarial Robustness against Multiple and Single $l_p$-Threat Models via Quick Fine-Tuning of Robust Classifiers,,Francesco Croce;Matthias Hein;,University of Tübingen;,Spotlight,,https://proceedings.mlr.press/v162/croce22b/croce22b.pdf
98,Adversarial Vulnerability of Randomized Ensembles,,Hassan Dbouk;Naresh Shanbhag;,University of Illinois Urbana-Champaign;,Spotlight,,https://proceedings.mlr.press/v162/dbouk22a/dbouk22a.pdf
99,Adversarially Robust Models may not Transfer Better: Sufficient Conditions for Domain Transferability from the View of Regularization,,Xiaojun Xu;Jacky Y Zhang;Evelyn Ma;Hyun Ho Son;Sanmi Koyejo;Bo Li;,University of Illinois Urbana-Champaign;,Spotlight,,https://proceedings.mlr.press/v162/xu22n/xu22n.pdf
100,Adversarially Trained Actor Critic for Offline Reinforcement Learning,,Ching-An Cheng;Tengyang Xie;Nan Jiang;Alekh Agarwal;,Microsoft;University of Illinois Urbana-Champaign;Google;,Oral,,https://proceedings.mlr.press/v162/cheng22b/cheng22b.pdf
101,Adversarially trained neural representations are already as robust as biological neural representations,,Chong Guo;Michael Lee;Guillaume Leclerc;Joel Dapello;Yug Rao;Aleksander Madry;James Dicarlo;,Massachusetts Institute of Technology;Harvard University;Purdue University;,Oral,,https://proceedings.mlr.press/v162/guo22d/guo22d.pdf
102,AGNAS: Attention-Guided Micro and Macro-Architecture Search,,Zihao Sun;Yu Hu;Shun Lu;Longxing Yang;Jilin Mei;Yinhe Han;Xiaowei Li;,,Spotlight,,https://proceedings.mlr.press/v162/sun22a/sun22a.pdf
103,Agnostic Learnability of Halfspaces via Logistic Loss,,Ziwei Ji;Kwangjun Ahn;Pranjal Awasthi;Satyen Kale;Stefani Karp;,,Oral,,https://proceedings.mlr.press/v162/ji22a/ji22a.pdf
104,Algorithms for the Communication of Samples,,Lucas Theis;Noureldin Y Ahmed;,Google;,Spotlight,,https://proceedings.mlr.press/v162/theis22a/theis22a.pdf
105,Align-RUDDER: Learning From Few Demonstrations by Reward Redistribution,,Vihang Patil;Markus Hofmarcher;Marius-Constantin Dinu;Matthias Dorfer;Patrick M Blies;Johannes Brandstetter;José Arjona-Medina;Sepp Hochreiter;,Johannes Kepler University Linz;Dynatrace;enliteAI;Microsoft;Institute of Advanced Research in Artificial Intelligence;,Oral,,https://proceedings.mlr.press/v162/patil22a/patil22a.pdf
106,An Analytical Update Rule for General Policy Optimization,,Hepeng Li;Nicholas Clavette;Haibo He;,University of Rhode Island;,Oral,,https://proceedings.mlr.press/v162/li22d/li22d.pdf
107,An Asymptotic Test for Conditional Independence using Analytic Kernel Embeddings,,Meyer Scetbon;Laurent Meunier;Yaniv Romano;,CREST;Meta;Université Paris-Dauphine;Technion;,Spotlight,,https://proceedings.mlr.press/v162/scetbon22a/scetbon22a.pdf
108,An Equivalence Between Data Poisoning and Byzantine Gradient Attacks,,Sadegh Farhadkhani;Rachid Guerraoui;Lê Nguyên Hoang;Oscar Villemaud;,EPFL;,Spotlight,,https://proceedings.mlr.press/v162/farhadkhani22b/farhadkhani22b.pdf
109,An Exact Symbolic Reduction of Linear Smart Predict+Optimize to Mixed Integer Linear Programming,,Jihwan Jeong;Parth Jaggi;Andrew Butler;Scott Sanner;,University of Toronto;Vector Institute;,Spotlight,,https://proceedings.mlr.press/v162/jeong22a/jeong22a.pdf
