Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL
160,Prompt Learns Prompt: Exploring Knowledge-Aware Generative Prompt Collaboration For Video Captioning,Computer Vision,Liqi Yan;Cheng Han;Zenglin Xu;Dongfang Liu;Qifan Wang;,Fudan University;Rochester Institute of Technology;Harbin Institute of Technology;Meta;,China;United States;,Poster,https://www.ijcai.org/proceedings/2023/180,https://www.ijcai.org/proceedings/2023/0180.pdf
161,Pyramid Diffusion Models for Low-light Image Enhancement,Computer Vision,Dewei Zhou;Zongxin Yang;Yi Yang;,Zhejiang University;,China;,Poster,https://www.ijcai.org/proceedings/2023/199,https://www.ijcai.org/proceedings/2023/0199.pdf
162,RaMLP: Vision MLP via Region-aware Mixing,Computer Vision,Shenqi Lai;Xi Du;Jia Guo;Kaipeng Zhang;,InsightFace.AI;Kiwi Tech;Shanghai AI Laboratory;,China;New Zealand;,Poster,https://www.ijcai.org/proceedings/2023/111,https://www.ijcai.org/proceedings/2023/0111.pdf
163,RaSa: Relation and Sensitivity Aware Representation Learning for Text-based Person Search,Computer Vision,Yang Bai;Min Cao;Daming Gao;Ziqiang Cao;Chen Chen;Zhenfeng Fan;Liqiang Nie;Min Zhang;,Soochow University;Chinese Academy of Sciences;Harbin Institute of Technology;,China;,Poster,https://www.ijcai.org/proceedings/2023/62,https://www.ijcai.org/proceedings/2023/0062.pdf
164,Reconstruction-Aware Prior Distillation for Semi-supervised Point Cloud Completion,Computer Vision,Zhaoxin Fan;Yulin He;Zhicheng Wang;Kejian Wu;Hongyan Liu;Jun He;,Renmin University of China;Nreal;Tsinghua University;,China;,Poster,https://www.ijcai.org/proceedings/2023/81,https://www.ijcai.org/proceedings/2023/0081.pdf
165,RePaint-NeRF: NeRF Editting via Semantic Masks and Diffusion Models,Computer Vision,Xingchen Zhou;Ying He;F. Richard Yu;Jianqiang Li;You Li;,Shenzhen University;Guangdong Laboratory of Artificial Intelligence and Digital Economy;,China;,Poster,https://www.ijcai.org/proceedings/2023/201,https://www.ijcai.org/proceedings/2023/0201.pdf
166,RFENet: Towards Reciprocal Feature Evolution for Glass Segmentation,Computer Vision,Ke Fan;Changan Wang;Yabiao Wang;Chengjie Wang;Ran Yi;Lizhuang Ma;,Shanghai Jiao Tong University;Tencent;,China;,Poster,https://www.ijcai.org/proceedings/2023/80,https://www.ijcai.org/proceedings/2023/0080.pdf
167,Robust Image Ordinal Regression with Controllable Image Generation,Computer Vision,Yi Cheng;Haochao Ying;Renjun Hu;Jinhong Wang;Wenhao Zheng;Xiao Zhang;Danny Chen;Jian Wu;,Zhejiang University;Alibaba Group;Shandong University;University of Notre Dame;Second Affiliated Hospital;,China;United States;,Poster,https://www.ijcai.org/proceedings/2023/70,https://www.ijcai.org/proceedings/2023/0070.pdf
168,RuleMatch: Matching Abstract Rules for Semi-supervised Learning of Human Standard Intelligence Tests,Computer Vision,Yunlong Xu;Lingxiao Yang;Hongzhi You;Zonglei Zhen;Da-Hui Wang;Xiaohong Wan;Xiaohua Xie;Ru-Yuan Zhang;,Shanghai Jiao Tong University;Sun Yat-sen University;University of Electronic Science and Technology of China;Beijing Normal University;,China;,Poster,https://www.ijcai.org/proceedings/2023/179,https://www.ijcai.org/proceedings/2023/0179.pdf
169,RZCR: Zero-shot Character Recognition via Radical-based Reasoning,Computer Vision,Xiaolei Diao;Daqian Shi;Hao Tang;Qiang Shen;Yanzeng Li;Lei Wu;Hao Xu;,Jilin University;University of Trento;ETH Zurich;,China;Italy;Switzerland;,Poster,https://www.ijcai.org/proceedings/2023/73,https://www.ijcai.org/proceedings/2023/0073.pdf
170,Self-Supervised Neuron Segmentation with Multi-Agent Reinforcement Learning,Computer Vision,Yinda Chen;Wei Huang;Shenglong Zhou;Qi Chen;Zhiwei Xiong;,University of Science and Technology of China;Hefei Comprehensive National Science Center;,China;,Poster,https://www.ijcai.org/proceedings/2023/68,https://www.ijcai.org/proceedings/2023/0068.pdf
171,Semantic-Aware Generation of Multi-View Portrait Drawings,Computer Vision,Biao Ma;Fei Gao;Chang Jiang;Nannan Wang;Gang Xu;,Hangzhou Dianzi University;Xidian University;,China;,Poster,https://www.ijcai.org/proceedings/2023/140,https://www.ijcai.org/proceedings/2023/0140.pdf
172,Semi-supervised Domain Adaptation via Prototype-based Multi-level Learning,Computer Vision,Xinyang Huang;Chuang Zhu;Wenkai Chen;,Beijing University of Posts and Telecommunications;Xidian University;,China;,Poster,https://www.ijcai.org/proceedings/2023/98,https://www.ijcai.org/proceedings/2023/0098.pdf
173,SGAT4PASS: Spherical Geometry-Aware Transformer for PAnoramic Semantic Segmentation,Computer Vision,Xuewei Li;Tao Wu;Zhongang Qi;Gaoang Wang;Ying Shan;Xi Li;,Zhejiang University;Tencent;Zhejiang - Singapore Innovation and AI Joint Research Lab;,China;,Poster,https://www.ijcai.org/proceedings/2023/125,https://www.ijcai.org/proceedings/2023/0125.pdf
174,"Shaken, and Stirred: Long-Range Dependencies Enable Robust Outlier Detection with PixelCNN++",Computer Vision,Barath Mohan Umapathi;Kushal Chauhan;Pradeep Shenoy;Devarajan Sridharan;,Indian Institute of Science;Google;,India;United States;,Poster,https://www.ijcai.org/proceedings/2023/160,https://www.ijcai.org/proceedings/2023/0160.pdf
175,SLViT: Scale-Wise Language-Guided Vision Transformer for Referring Image Segmentation,Computer Vision,Shuyi Ouyang;Hongyi Wang;Shiao Xie;Ziwei Niu;Ruofeng Tong;Yen-Wei Chen;Lanfen Lin;,Zhejiang University;Zhejiang Lab;Ritsumeikan University;,China;Japan;,Poster,https://www.ijcai.org/proceedings/2023/144,https://www.ijcai.org/proceedings/2023/0144.pdf
176,Spatially Constrained Adversarial Attack Detection and Localization in the Representation Space of Optical Flow Networks,Computer Vision,Hannah Kim;Celia Cintas;Girmaw Abebe Tadesse;Skyler Speakman;,Duke University;IBM;,United States;Unknown;,Poster,https://www.ijcai.org/proceedings/2023/107,https://www.ijcai.org/proceedings/2023/0107.pdf
177,Spatially Covariant Lesion Segmentation,Computer Vision,Hang Zhang;Rongguang Wang;Jinwei Zhang;Dongdong Liu;Chao Li;Jiahao Li;,Cornell University;University of Pennsylvania;New York University;,United States;,Poster,https://www.ijcai.org/proceedings/2023/190,https://www.ijcai.org/proceedings/2023/0190.pdf
178,Sph2Pob: Boosting Object Detection on Spherical Images with Planar Oriented Boxes Methods,Computer Vision,Xinyuan Liu;Hang Xu;Bin Chen;Qiang Zhao;Yike Ma;Chenggang Yan;Feng Dai;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;Hangzhou Dianzi University;,China;,Poster,https://www.ijcai.org/proceedings/2023/137,https://www.ijcai.org/proceedings/2023/0137.pdf
179,SS-BSN: Attentive Blind-Spot Network for Self-Supervised Denoising with Nonlocal Self-Similarity,Computer Vision,Young-Joo Han;Ha-Jin Yu;,University of Seoul;Vieworks;,South Korea;,Poster,https://www.ijcai.org/proceedings/2023/89,https://www.ijcai.org/proceedings/2023/0089.pdf
180,StackFLOW: Monocular Human-Object Reconstruction by Stacked Normalizing Flow with Offset,Computer Vision,Chaofan Huo;Ye Shi;Yuexin Ma;Lan Xu;Jingyi Yu;Jingya Wang;,ShanghaiTech University;Shanghai Engineering Research Center of Intelligent Vision and Imaging;,China;,Poster,https://www.ijcai.org/proceedings/2023/100,https://www.ijcai.org/proceedings/2023/0100.pdf
181,Strip Attention for Image Restoration,Computer Vision,Yuning Cui;Yi Tao;Luoxi Jing;Alois Knoll;,Technical University of Munich;Massachusetts Institute of Technology;Peking University;,Germany;United States;China;,Poster,https://www.ijcai.org/proceedings/2023/72,https://www.ijcai.org/proceedings/2023/0072.pdf
182,STS-GAN: Can We Synthesize Solid Texture with High Fidelity from Arbitrary 2D Exemplar?,Computer Vision,Xin Zhao;Jifeng Guo;Lin Wang;Fanqi Li;Jiahao Li;Junteng Zheng;Bo Yang;,"University of Jinan;South China University of Technology;Quan Cheng Laboratory;Shandong Qiuqi Analysis Instrument Co., Ltd.;University of Waterloo;",China;Canada;,Poster,https://www.ijcai.org/proceedings/2023/196,https://www.ijcai.org/proceedings/2023/0196.pdf
183,Sub-Band Based Attention for Robust Polyp Segmentation,Computer Vision,Xianyong Fang;Yuqing Shi;Qingqing Guo;Linbo Wang;Zhengyi Liu;,Anhui University;,China;,Poster,https://www.ijcai.org/proceedings/2023/82,https://www.ijcai.org/proceedings/2023/0082.pdf
184,SWAT: Spatial Structure Within and Among Tokens,Computer Vision,Kumara Kahatapitiya;Michael S. Ryoo;,Stony Brook University;,United States;,Poster,https://www.ijcai.org/proceedings/2023/106,https://www.ijcai.org/proceedings/2023/0106.pdf
185,Teaching What You Should Teach: A Data-Based Distillation Method,Computer Vision,Shitong Shao;Huanran Chen;Zhen Huang;Linrui Gong;Shuai Wang;Xinxiao Wu;,Beijing Institute of Technology;University of Science and Technology of China;Hunan University;Tsinghua University;,China;,Poster,https://www.ijcai.org/proceedings/2023/150,https://www.ijcai.org/proceedings/2023/0150.pdf
186,Temporal Constrained Feasible Subspace Learning for Human Pose Forecasting,Computer Vision,Gaoang Wang;Mingli Song;,Zhejiang University;,China;,Poster,https://www.ijcai.org/proceedings/2023/161,https://www.ijcai.org/proceedings/2023/0161.pdf
187,Text-Video Retrieval with Disentangled Conceptualization and Set-to-Set Alignment,Computer Vision,Peng Jin;Hao Li;Zesen Cheng;Jinfa Huang;Zhennan Wang;Li Yuan;Chang Liu;Jie Chen;,Peking University;Pengcheng Laboratory;Tsinghua University;,China;,Poster,https://www.ijcai.org/proceedings/2023/104,https://www.ijcai.org/proceedings/2023/0104.pdf
188,TG-VQA: Ternary Game of Video Question Answering,Computer Vision,Hao Li;Peng Jin;Zesen Cheng;Songyang Zhang;Kai Chen;Zhennan Wang;Chang Liu;Jie Chen;,Peking University;Shanghai AI Laboratory;Pengcheng Laboratory;Tsinghua University;,China;,Poster,https://www.ijcai.org/proceedings/2023/116,https://www.ijcai.org/proceedings/2023/0116.pdf
189,Timestamp-Supervised Action Segmentation from the Perspective of Clustering,Computer Vision,Dazhao Du;Enhan Li;Lingyu Si;Fanjiang Xu;Fuchun Sun;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;Tsinghua University;,China;,Poster,https://www.ijcai.org/proceedings/2023/77,https://www.ijcai.org/proceedings/2023/0077.pdf
190,Towards Accurate Video Text Spotting with Text-wise Semantic Reasoning,Computer Vision,Xinyan Zu;Haiyang Yu;Bin Li;Xiangyang Xue;,Shanghai Key Laboratory of Intelligent Information Processing;Fudan University;,China;,Poster,https://www.ijcai.org/proceedings/2023/206,https://www.ijcai.org/proceedings/2023/0206.pdf
191,Towards Robust Scene Text Image Super-resolution via Explicit Location Enhancement,Computer Vision,Hang Guo;Tao Dai;Guanghao Meng;Shu-Tao Xia;,Tsinghua University;Shenzhen University;Pengcheng Laboratory;,China;,Poster,https://www.ijcai.org/proceedings/2023/87,https://www.ijcai.org/proceedings/2023/0087.pdf
192,TPS++: Attention-Enhanced Thin-Plate Spline for Scene Text Recognition,Computer Vision,Tianlun Zheng;Zhineng Chen;Jinfeng Bai;Hongtao Xie;Yu-Gang Jiang;,Fudan University;Tomorrow Advance Life;University of Science and Technology of China;,China;,Poster,https://www.ijcai.org/proceedings/2023/197,https://www.ijcai.org/proceedings/2023/0197.pdf
193,Tracking Different Ant Species: An Unsupervised Domain Adaptation Framework and a Dataset for Multi-object Tracking,Computer Vision,Chamath Abeysinghe;Chris Reid;Hamid Rezatofighi;Bernd Meyer;,Monash University;Macquarie University;,Australia;,Poster,https://www.ijcai.org/proceedings/2023/61,https://www.ijcai.org/proceedings/2023/0061.pdf
194,U-Match: Two-view Correspondence Learning with Hierarchy-aware Local Context Aggregation,Computer Vision,Zizhuo Li;Shihua Zhang;Jiayi Ma;,Wuhan University;,China;,Poster,https://www.ijcai.org/proceedings/2023/130,https://www.ijcai.org/proceedings/2023/0130.pdf
195,Universal Adaptive Data Augmentation,Computer Vision,Xiaogang Xu;Hengshuang Zhao;,Zhejiang Lab;University of Hong Kong;,China;,Poster,https://www.ijcai.org/proceedings/2023/177,https://www.ijcai.org/proceedings/2023/0177.pdf
196,VGOS: Voxel Grid Optimization for View Synthesis from Sparse Inputs,Computer Vision,Jiakai Sun;Zhanjie Zhang;Jiafu Chen;Guangyuan Li;Boyan Ji;Lei Zhao;Wei Xing;,Zhejiang University;,China;,Poster,https://www.ijcai.org/proceedings/2023/157,https://www.ijcai.org/proceedings/2023/0157.pdf
197,Video Diffusion Models with Local-Global Context Guidance,Computer Vision,Siyuan Yang;Lu Zhang;Yu Liu;Zhizhuo Jiang;You He;,Tsinghua University;Dalian University of Technology;,China;,Poster,https://www.ijcai.org/proceedings/2023/182,https://www.ijcai.org/proceedings/2023/0182.pdf
198,Video Frame Interpolation with Densely Queried Bilateral Correlation,Computer Vision,Chang Zhou;Jie Liu;Jie Tang;Gangshan Wu;,Nanjing University;,China;,Poster,https://www.ijcai.org/proceedings/2023/198,https://www.ijcai.org/proceedings/2023/0198.pdf
199,Video Object Segmentation in Panoptic Wild Scenes,Computer Vision,Yuanyou Xu;Zongxin Yang;Yi Yang;,Zhejiang University;Baidu;,China;,Poster,https://www.ijcai.org/proceedings/2023/178,https://www.ijcai.org/proceedings/2023/0178.pdf
200,Vision Language Navigation with Knowledge-driven Environmental Dreamer,Computer Vision,Fengda Zhu;Vincent CS Lee;Xiaojun Chang;Xiaodan Liang;,Monash University;University of Technology Sydney;Sun Yat-sen University;Mohamed bin Zayed University of Artificial Intelligence;,Australia;China;United Arab Emirates;,Poster,https://www.ijcai.org/proceedings/2023/204,https://www.ijcai.org/proceedings/2023/0204.pdf
201,ViT-CX: Causal Explanation of Vision Transformers,Computer Vision,Weiyan Xie;Xiao-Hui Li;Caleb Chen Cao;Nevin L. Zhang;,Hong Kong University of Science and Technology;Huawei;,China;,Poster,https://www.ijcai.org/proceedings/2023/174,https://www.ijcai.org/proceedings/2023/0174.pdf
202,ViT-P3DE∗: Vision Transformer Based Multi-Camera Instance Association with Pseudo 3D Position Embeddings,Computer Vision,Minseok Seo;Hyuk-Jae Lee;Xuan Truong Nguyen;,Inter-University Semiconductor Research Center;Seoul National University;,United States;South Korea;,Poster,https://www.ijcai.org/proceedings/2023/149,https://www.ijcai.org/proceedings/2023/0149.pdf
203,VS-Boost: Boosting Visual-Semantic Association for Generalized  Zero-Shot Learning,Computer Vision,Xiaofan Li;Yachao Zhang;Shiran Bian;Yanyun Qu;Yuan Xie;Zhongchao Shi;Jianping Fan;,Xiamen University;Tsinghua University;East China Normal University;Lenovo Research;,China;,Poster,https://www.ijcai.org/proceedings/2023/123,https://www.ijcai.org/proceedings/2023/0123.pdf
204,WBFlow: Few-shot White Balance for sRGB Images via Reversible Neural Flows,Computer Vision,Chunxiao Li;Xuejing Kang;Anlong Ming;,Beijing University of Posts and Telecommunications;,China;,Poster,https://www.ijcai.org/proceedings/2023/114,https://www.ijcai.org/proceedings/2023/0114.pdf
205,WiCo: Win-win Cooperation of Bottom-up and Top-down Referring Image Segmentation,Computer Vision,Zesen Cheng;Peng Jin;Hao Li;Kehan Li;Siheng Li;Xiangyang Ji;Chang Liu;Jie Chen;,Peking University;Pengcheng Laboratory;Tsinghua University;,China;,Poster,https://www.ijcai.org/proceedings/2023/71,https://www.ijcai.org/proceedings/2023/0071.pdf
206,XFormer: Fast and Accurate Monocular 3D Body Capture,Computer Vision,Lihui Qian;Xintong Han;Faqiang Wang;Hongyu Liu;Haoye Dong;Zhiwen Li;Huawei Wei;Zhe Lin;Cheng-Bin Jin;,Huya Inc;Hong Kong University of Science and Technology;Carnegie Mellon University;Tencent;,China;United States;,Poster,https://www.ijcai.org/proceedings/2023/148,https://www.ijcai.org/proceedings/2023/0148.pdf
207,A Bitwise GAC Algorithm for Alldifferent Constraints,Constraint Satisfaction and Optimization,Zhe Li;Yaohua Wang;Zhanshan Li;,National University of Defense Technology;Jilin University;,China;,Poster,https://www.ijcai.org/proceedings/2023/221,https://www.ijcai.org/proceedings/2023/0221.pdf
208,A Fast Algorithm for Consistency Checking Partially Ordered Time,Constraint Satisfaction and Optimization,Leif Eriksson;Victor Lagerkvist;,Linköping University;,Sweden;,Poster,https://www.ijcai.org/proceedings/2023/212,https://www.ijcai.org/proceedings/2023/0212.pdf
209,A New Variable Ordering for In-processing Bounded Variable Elimination in SAT Solvers,Constraint Satisfaction and Optimization,Shuolin Li;Chu-Min Li;Mao Luo;Jordi Coll;Djamal Habet;Felip Manyà;,Aix Marseille University;Université de Picardie Jules Verne;Hubei University of Technology;Artificial Intelligence Research Institute;,France;China;Spain;,Poster,https://www.ijcai.org/proceedings/2023/220,https://www.ijcai.org/proceedings/2023/0220.pdf
210,A Regular Matching Constraint for String Variables,Constraint Satisfaction and Optimization,Roberto Amadini;Peter J. Stuckey;,University of Bologna;Monash University;OPTIMA ARC Industrial Transformation and Training Centre;,Italy;Australia;,Poster,https://www.ijcai.org/proceedings/2023/207,https://www.ijcai.org/proceedings/2023/0207.pdf
211,Backpropagation of Unrolled Solvers with Folded Optimization,Constraint Satisfaction and Optimization,James Kotary;My H Dinh;Ferdinando Fioretto;,University of Virginia;,United States;,Poster,https://www.ijcai.org/proceedings/2023/218,https://www.ijcai.org/proceedings/2023/0218.pdf
212,Co-Certificate Learning with SAT Modulo Symmetries,Constraint Satisfaction and Optimization,Markus Kirchweger;Tomáš Peitl;Stefan Szeider;,TU Wien;,Austria;,Poster,https://www.ijcai.org/proceedings/2023/216,https://www.ijcai.org/proceedings/2023/0216.pdf
213,Computing Twin-width with SAT and Branch & Bound,Constraint Satisfaction and Optimization,André Schidler;Stefan Szeider;,TU Wien;,Austria;,Poster,https://www.ijcai.org/proceedings/2023/224,https://www.ijcai.org/proceedings/2023/0224.pdf
214,Constraints First: A New MDD-based Model to Generate Sentences Under Constraints,Constraint Satisfaction and Optimization,Alexandre Bonlarron;Aurélie Calabrèse;Pierre Kornprobst;Jean-Charles Régin;,Université Côte d’Azur;Université Aix-Marseille;,France;,Poster,https://www.ijcai.org/proceedings/2023/210,https://www.ijcai.org/proceedings/2023/0210.pdf
215,Differentiable Model Selection for Ensemble Learning,Constraint Satisfaction and Optimization,James Kotary;Vincenzo Di Vito;Ferdinando Fioretto;,University of Virginia;,United States;,Poster,https://www.ijcai.org/proceedings/2023/217,https://www.ijcai.org/proceedings/2023/0217.pdf
216,Eliminating the Computation of Strongly Connected Components in Generalized Arc Consistency Algorithm for AllDifferent Constraint,Constraint Satisfaction and Optimization,Luhan Zhen;Zhanshan Li;Yanzhi Li;Hongbo Li;,Jilin University;Northeast Normal University;,China;,Poster,https://www.ijcai.org/proceedings/2023/228,https://www.ijcai.org/proceedings/2023/0228.pdf
217,Engineering an Efficient Approximate DNF-Counter,Constraint Satisfaction and Optimization,Mate Soos;Divesh Aggarwal;Sourav Chakraborty;Kuldeep S. Meel;Maciej Obremski;,National University of Singapore;Indian Statistical Institute;,Singapore;India;,Poster,https://www.ijcai.org/proceedings/2023/226,https://www.ijcai.org/proceedings/2023/0226.pdf
218,Fast Algorithms for SAT with Bounded Occurrences of Variables,Constraint Satisfaction and Optimization,Junqiang Peng;Mingyu Xiao;,University of Electronic Science and Technology of China;,China;,Poster,https://www.ijcai.org/proceedings/2023/223,https://www.ijcai.org/proceedings/2023/0223.pdf
219,Faster Exact MPE and Constrained Optimization with Deterministic Finite State Automata,Constraint Satisfaction and Optimization,Filippo Bistaffa;,Instituto de Investigación en Ingeniería del Conocimiento y Tecnología (IIIA);,Spain;,Poster,https://www.ijcai.org/proceedings/2023/209,https://www.ijcai.org/proceedings/2023/0209.pdf
220,Flaws of Termination and Optimality in ADOPT-based Algorithms,Constraint Satisfaction and Optimization,Koji Noshiro;Koji Hasebe;,University of Tsukuba;,Japan;,Poster,https://www.ijcai.org/proceedings/2023/222,https://www.ijcai.org/proceedings/2023/0222.pdf
221,Improved Algorithms for Allen's Interval Algebra by Dynamic Programming with Sublinear Partitioning,Constraint Satisfaction and Optimization,Leif Eriksson;Victor Lagerkvist;,Linköping University;,Sweden;,Poster,https://www.ijcai.org/proceedings/2023/213,https://www.ijcai.org/proceedings/2023/0213.pdf
222,Learning Constraint Networks over Unknown Constraint Languages,Constraint Satisfaction and Optimization,Christian Bessiere;Clément Carbonnel;Areski Himeur;,University of Montpellier;,France;,Poster,https://www.ijcai.org/proceedings/2023/208,https://www.ijcai.org/proceedings/2023/0208.pdf
223,Learning When to Use Automatic Tabulation in Constraint Model Reformulation,Constraint Satisfaction and Optimization,Carlo Cena;Özgür Akgün;Zeynep Kiziltan;Ian Miguel;Peter Nightingale;Felix Ulrich-Oltean;,University of Bologna;University of St Andrews;University of York;,Italy;United Kingdom;,Poster,https://www.ijcai.org/proceedings/2023/211,https://www.ijcai.org/proceedings/2023/0211.pdf
224,New Bounds and Constraint Programming Models for the Weighted Vertex Coloring Problem,Constraint Satisfaction and Optimization,Olivier Goudet;Cyril Grelier;David Lesaint;,Université d’Angers;,France;,Poster,https://www.ijcai.org/proceedings/2023/214,https://www.ijcai.org/proceedings/2023/0214.pdf
225,Optimal Decision Trees For Interpretable Clustering with Constraints,Constraint Satisfaction and Optimization,Pouya Shati;Eldan Cohen;Sheila McIlraith;,University of Toronto;Vector Institute;,Canada;,Poster,https://www.ijcai.org/proceedings/2023/225,https://www.ijcai.org/proceedings/2023/0225.pdf
226,Solving Quantum-Inspired  Perfect Matching Problems via Tutte-Theorem-Based Hybrid Boolean  Constraints,Constraint Satisfaction and Optimization,Moshe Y. Vardi;Zhiwei Zhang;,Rice University;,United States;,Poster,https://www.ijcai.org/proceedings/2023/227,https://www.ijcai.org/proceedings/2023/0227.pdf
227,Solving the Identifying Code Set Problem with Grouped Independent Support,Constraint Satisfaction and Optimization,Anna L.D. Latour;Arunabha Sen;Kuldeep S. Meel;,National University of Singapore;Arizona State University;,Singapore;United States;,Poster,https://www.ijcai.org/proceedings/2023/219,https://www.ijcai.org/proceedings/2023/0219.pdf
228,Unifying Core-Guided and Implicit Hitting Set Based Optimization,Constraint Satisfaction and Optimization,Hannes Ihalainen;Jeremias Berg;Matti Järvisalo;,University of Helsinki;,Finland;,Poster,https://www.ijcai.org/proceedings/2023/215,https://www.ijcai.org/proceedings/2023/0215.pdf
229,A Canonicalization-Enhanced Known Fact-Aware Framework For Open Knowledge Graph Link Prediction,Data Mining,Yilin Wang;Minghao Hu;Zhen Huang;Dongsheng Li;Wei Luo;Dong Yang;Xicheng Lu;,National University of Defense Technology;Information Research Center of Military Science;,China;;,Poster,https://www.ijcai.org/proceedings/2023/259,https://www.ijcai.org/proceedings/2023/0259.pdf
230,A Symbolic Approach to Computing Disjunctive Association Rules from Data,Data Mining,Said Jabbour;Badran Raddaoui;Lakhdar Sais;,Université d’Artois;Télécom SudParis;Ruhr University Bochum;,France;Germany;,Poster,https://www.ijcai.org/proceedings/2023/237,https://www.ijcai.org/proceedings/2023/0237.pdf
231,Adaptive Path-Memory Network for Temporal Knowledge Graph Reasoning,Data Mining,Hao Dong;Zhiyuan Ning;Pengyang Wang;Ziyue Qiao;Pengfei Wang;Yuanchun Zhou;Yanjie Fu;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;University of Macau;Hong Kong University of Science and Technology;University of Central Florida;,China;United States;,Poster,https://www.ijcai.org/proceedings/2023/232,https://www.ijcai.org/proceedings/2023/0232.pdf
232,Basket Representation Learning by Hypergraph Convolution on Repeated Items for Next-basket Recommendation,Data Mining,Yalin Yu;Enneng Yang;Guibing Guo;Linying Jiang;Xingwei Wang;,Northeastern University;,China;,Poster,https://www.ijcai.org/proceedings/2023/268,https://www.ijcai.org/proceedings/2023/0268.pdf
233,Beyond Homophily: Robust Graph Anomaly Detection via Neural Sparsification,Data Mining,Zheng Gong;Guifeng Wang;Ying Sun;Qi Liu;Yuting Ning;Hui Xiong;Jingyu Peng;,University of Science and Technology of China;State Key Laboratory of Cognitive Intelligence;Huawei;Hong Kong University of Science and Technology;,China;,Poster,https://www.ijcai.org/proceedings/2023/234,https://www.ijcai.org/proceedings/2023/0234.pdf
234,Capturing the Long-Distance Dependency in the Control Flow Graph via Structural-Guided Attention for Bug Localization,Data Mining,Yi-Fan Ma;Yali Du;Ming Li;,Nanjing University;,China;,Poster,https://www.ijcai.org/proceedings/2023/249,https://www.ijcai.org/proceedings/2023/0249.pdf
235,Causal-Based Supervision of Attention in Graph Neural Network: A Better and Simpler Choice towards Powerful Attention,Data Mining,Hongjun Wang;Jiyuan Chen;Lun Du;Qiang Fu;Shi Han;Xuan Song;,Southern University of Science and Technology;Microsoft;,China;,Poster,https://www.ijcai.org/proceedings/2023/257,https://www.ijcai.org/proceedings/2023/0257.pdf
236,Commonsense Knowledge Enhanced Sentiment Dependency Graph for Sarcasm Detection,Data Mining,Zhe Yu;Di Jin;Xiaobao Wang;Yawen Li;Longbiao Wang;Jianwu Dang;,"Tianjin University;Beijing University of Posts and Telecommunications;Huiyan Technology (Tianjin) Co., Ltd;Pengcheng Laboratory;",China;,Poster,https://www.ijcai.org/proceedings/2023/269,https://www.ijcai.org/proceedings/2023/0269.pdf
237,Computing (1+epsilon)-Approximate Degeneracy in Sublinear Time,Data Mining,Valerie King;Alex Thomo;Quinton Yong;,University of Victoria;,Canada;,Poster,https://www.ijcai.org/proceedings/2023/240,https://www.ijcai.org/proceedings/2023/0240.pdf
238,CONGREGATE: Contrastive Graph Clustering in Curvature Spaces,Data Mining,Li Sun;Feiyang Wang;Junda Ye;Hao Peng;Philip S. Yu;,North China Electric Power University;Beijing University of Posts and Telecommunications;Beihang University;University of Illinois at Chicago;,China;United States;,Poster,https://www.ijcai.org/proceedings/2023/255,https://www.ijcai.org/proceedings/2023/0255.pdf
239,Continuous-Time Graph Learning for Cascade Popularity Prediction,Data Mining,Xiaodong Lu;Shuo Ji;Le Yu;Leilei Sun;Bowen Du;Tongyu Zhu;,Beihang University;,China;,Poster,https://www.ijcai.org/proceedings/2023/247,https://www.ijcai.org/proceedings/2023/0247.pdf
240,CSGCL: Community-Strength-Enhanced Graph Contrastive Learning,Data Mining,Han Chen;Ziwen Zhao;Yuhua Li;Yixiong Zou;Ruixuan Li;Rui Zhang;,Huazhong University of Science and Technology;Tsinghua University;,China;,Poster,https://www.ijcai.org/proceedings/2023/229,https://www.ijcai.org/proceedings/2023/0229.pdf
241,Curriculum Multi-Level Learning for Imbalanced Live-Stream Recommendation,Data Mining,Shuodian Yu;Junqi Jin;Li Ma;Xiaofeng Gao;Xiaopeng Wu;Haiyang Xu;Jian Xu;,Shanghai Jiao Tong University;Alibaba Group;,China;,Poster,https://www.ijcai.org/proceedings/2023/267,https://www.ijcai.org/proceedings/2023/0267.pdf
242,Denoised Self-Augmented Learning for Social Recommendation,Data Mining,Tianle Wang;Lianghao Xia;Chao Huang;,University of Hong Kong;,China;,Poster,https://www.ijcai.org/proceedings/2023/258,https://www.ijcai.org/proceedings/2023/0258.pdf
243,Discriminative-Invariant Representation Learning for Unbiased Recommendation,Data Mining,Hang Pan;Jiawei Chen;Fuli Feng;Wentao Shi;Junkang Wu;Xiangnan He;,University of Science and Technology of China;Zhejiang University;Yahoo!;Institute of Dataspace;,China;United States;;,Poster,https://www.ijcai.org/proceedings/2023/252,https://www.ijcai.org/proceedings/2023/0252.pdf
244,Do We Need an Encoder-Decoder to Model Dynamical Systems on Networks?,Data Mining,Bing Liu;Wei Luo;Gang Li;Jing Huang;Bo Yang;,Jilin University;Key Laboratory of Symbolic Computation and Knowledge Engineering;Deakin University;,China;Australia;,Poster,https://www.ijcai.org/proceedings/2023/242,https://www.ijcai.org/proceedings/2023/0242.pdf
