Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL
20,Langshaw: Declarative Interaction Protocols Based on Sayso and Conflict,Agent-based and Multi-agent Systems,Munindar P. Singh;Samuel H. Christie V.;Amit K. Chopra;,North Carolina State University;Lancaster University;,United States;United Kingdom;,Poster,https://www.ijcai.org/proceedings/2024/23,https://www.ijcai.org/proceedings/2024/0023.pdf
21,Learning Fair Cooperation in Mixed-Motive Games with Indirect Reciprocity,Agent-based and Multi-agent Systems,Martin Smit;Fernando P. Santos;,University of Amsterdam;,Netherlands;,Poster,https://www.ijcai.org/proceedings/2024/25,https://www.ijcai.org/proceedings/2024/0025.pdf
22,Learning Translations: Emergent Communication Pretraining for Cooperative Language Acquisition,Agent-based and Multi-agent Systems,Dylan Cope;Peter McBurney;,King's College London;,United Kingdom;,Poster,https://www.ijcai.org/proceedings/2024/5,https://www.ijcai.org/proceedings/2024/0005.pdf
23,MGCBS: An Optimal and Efficient Algorithm for Solving Multi-Goal Multi-Agent Path Finding Problem,Agent-based and Multi-agent Systems,Mingkai Tang;Yuanhang Li;Hongji Liu;Yingbing Chen;Ming Liu;Lujia Wang;,Hong Kong University of Science and Technology;,China;,Poster,https://www.ijcai.org/proceedings/2024/28,https://www.ijcai.org/proceedings/2024/0028.pdf
24,MuEP: A Multimodal Benchmark for Embodied Planning with Foundation Models,Agent-based and Multi-agent Systems,Kanxue Li;Baosheng Yu;Qi Zheng;Yibing Zhan;Yuhui Zhang;Tianle Zhang;Yijun Yang;Yue Chen;Lei Sun;Qiong Cao;Li Shen;Lusong Li;Dapeng Tao;Xiaodong He;,Yunnan University;Yunnan Key Laboratory of Media Convergence;University of Sydney;Shenzhen University;JD;University of Technology Sydney;,China;Australia;;,Poster,https://www.ijcai.org/proceedings/2024/15,https://www.ijcai.org/proceedings/2024/0015.pdf
25,Parameterized Complexity of Kidney Exchange Revisited,Agent-based and Multi-agent Systems,Úrsula Hébert-Johnson;Daniel Lokshtanov;Chinmay Sonar;Vaishali Surianarayanan;,"University of California, Santa Barbara;",United States;,Poster,https://www.ijcai.org/proceedings/2024/9,https://www.ijcai.org/proceedings/2024/0009.pdf
26,Population-Based Diverse Exploration for Sparse-Reward Multi-Agent Tasks,Agent-based and Multi-agent Systems,Pei Xu;Junge Zhang;Kaiqi Huang;,Chinese Academy of Sciences;,China;,Poster,https://www.ijcai.org/proceedings/2024/32,https://www.ijcai.org/proceedings/2024/0032.pdf
27,PTDE: Personalized Training with Distilled Execution for Multi-Agent Reinforcement Learning,Agent-based and Multi-agent Systems,Yiqun Chen;Hangyu Mao;Jiaxin Mao;Shiguang Wu;Tianle Zhang;Bin Zhang;Wei Yang;Hongxing Chang;,Renmin University of China;SenseTime;Huawei;JD;Chinese Academy of Sciences;,China;;,Poster,https://www.ijcai.org/proceedings/2024/4,https://www.ijcai.org/proceedings/2024/0004.pdf
28,Reinforcement Nash Equilibrium Solver,Agent-based and Multi-agent Systems,Xinrun Wang;Chang Yang;Shuxin Li;Pengdeng Li;Xiao Huang;Hau Chan;Bo An;,Nanyang Technological University;Hong Kong Polytechnic University;University of Nebraska-Lincoln;Skywork AI;,Singapore;China;United States;,Poster,https://www.ijcai.org/proceedings/2024/30,https://www.ijcai.org/proceedings/2024/0030.pdf
29,Safety Constrained Multi-Agent Reinforcement Learning for Active Voltage Control,Agent-based and Multi-agent Systems,Yang Qu;Jinming Ma;Feng Wu;,University of Science and Technology of China;,China;,Poster,https://www.ijcai.org/proceedings/2024/21,https://www.ijcai.org/proceedings/2024/0021.pdf
30,Scalable Mechanism Design for Multi-Agent Path Finding,Agent-based and Multi-agent Systems,Paul Friedrich;Yulun Zhang;Michael Curry;Ludwig Dierks;Stephen McAleer;Jiaoyang Li;Tuomas Sandholm;Sven Seuken;,"ETH Zurich;University of Zurich;Carnegie Mellon University;Harvard University;University of Illinois at Chicago;Strategy Robot, Inc.;Strategic Machine, Inc.;Optimized Markets, Inc.;",Switzerland;United States;,Poster,https://www.ijcai.org/proceedings/2024/7,https://www.ijcai.org/proceedings/2024/0007.pdf
31,Self-adaptive PSRO: Towards an Automatic Population-based Game Solver,Agent-based and Multi-agent Systems,Pengdeng Li;Shuxin Li;Chang Yang;Xinrun Wang;Xiao Huang;Hau Chan;Bo An;,Nanyang Technological University;Hong Kong Polytechnic University;University of Nebraska-Lincoln;Skywork AI;,Singapore;China;United States;,Poster,https://www.ijcai.org/proceedings/2024/16,https://www.ijcai.org/proceedings/2024/0016.pdf
32,STAR: Spatio-Temporal State Compression for Multi-Agent Tasks with Rich Observations,Agent-based and Multi-agent Systems,Chao Li;Yujing Hu;Shangdong Yang;Tangjie Lv;Changjie Fan;Wenbin Li;Chongjie Zhang;Yang Gao;,Nanjing University;Netease;Nanjing University of Posts and Telecommunications;Washington University in St. Louis;,China;United States;,Poster,https://www.ijcai.org/proceedings/2024/14,https://www.ijcai.org/proceedings/2024/0014.pdf
33,"To Promote Full Cooperation in Social Dilemmas, Agents Need to Unlearn Loyalty",Agent-based and Multi-agent Systems,Chin-wing Leung;Tom Lenaerts;Paolo Turrini;,"University of Warwick;Université Libre de Bruxelles;Vrije Universiteit Brussel;University of California, Berkeley;",United Kingdom;Belgium;United States;,Poster,https://www.ijcai.org/proceedings/2024/13,https://www.ijcai.org/proceedings/2024/0013.pdf
34,Towards a Pretrained Model for Restless Bandits via Multi-arm Generalization,Agent-based and Multi-agent Systems,Yunfan Zhao;Nikhil Behari;Edward Hughes;Edwin Zhang;Dheeraj Nagaraj;Karl Tuyls;Aparna Taneja;Milind Tambe;,Harvard University;Google;,United States;,Poster,https://www.ijcai.org/proceedings/2024/36,https://www.ijcai.org/proceedings/2024/0036.pdf
35,"Truth Table Net: Scalable, Compact & Verifiable Neural Networks with a Dual Convolutional Small Boolean Circuit Networks Form",Agent-based and Multi-agent Systems,Adrien Benamira;Thomas Peyrin;Trevor Yap;Tristan Guérand;Bryan Hooi;,Nanyang Technological University;National University of Singapore;,Singapore;,Poster,https://www.ijcai.org/proceedings/2024/2,https://www.ijcai.org/proceedings/2024/0002.pdf
36,X-Light: Cross-City Traffic Signal Control Using Transformer on Transformer as Meta Multi-Agent Reinforcement Learner,Agent-based and Multi-agent Systems,Haoyuan Jiang;Ziyue Li;Hua Wei;Xuantang Xiong;Jingqing Ruan;Jiaming Lu;Hangyu Mao;Rui Zhao;,Baidu;University of Cologne;Arizona State University;Chinese Academy of Sciences;Fudan University;SenseTime Research;,China;Germany;United States;,Poster,https://www.ijcai.org/proceedings/2024/11,https://www.ijcai.org/proceedings/2024/0011.pdf
37,A General Black-box Adversarial Attack on Graph-based Fake News Detectors,"AI Ethics, Trust, Fairness",Peican Zhu;Zechen Pan;Yang Liu;Jiwei Tian;Keke Tang;Zhen Wang;,Northwestern Polytechnical University;Air Force Engineering University;Guangzhou University;,China;,Poster,https://www.ijcai.org/proceedings/2024/63,https://www.ijcai.org/proceedings/2024/0063.pdf
38,A Self-explaining Neural Architecture for Generalizable Concept Learning,"AI Ethics, Trust, Fairness",Sanchit Sinha;Guangzhi Xiong;Aidong Zhang;,University of Virginia;,United States;,Poster,https://www.ijcai.org/proceedings/2024/56,https://www.ijcai.org/proceedings/2024/0056.pdf
39,Are Logistic Models Really Interpretable?,"AI Ethics, Trust, Fairness",Danial Dervovic;Freddy Lecue;Nicolas Marchesotti;Daniele Magazzeni;,JP Morgan AI Research;,United Kingdom;United States;,Poster,https://www.ijcai.org/proceedings/2024/41,https://www.ijcai.org/proceedings/2024/0041.pdf
40,Attribution Quality Metrics with Magnitude Alignment,"AI Ethics, Trust, Fairness",Chase Walker;Dominic Simon;Kenny Chen;Rickard Ewetz;,University of Central Florida;Lockheed Martin;,United States;,Poster,https://www.ijcai.org/proceedings/2024/59,https://www.ijcai.org/proceedings/2024/0059.pdf
41,BADFSS: Backdoor Attacks on Federated Self-Supervised Learning,"AI Ethics, Trust, Fairness",Jiale Zhang;Chengcheng Zhu;Di Wu;Xiaobing Sun;Jianming Yong;Guodong Long;,Yangzhou University;University of Southern Queensland;University of Technology Sydney;,China;Australia;,Poster,https://www.ijcai.org/proceedings/2024/61,https://www.ijcai.org/proceedings/2024/0061.pdf
42,BadFusion: 2D-Oriented Backdoor Attacks against 3D Object Detection,"AI Ethics, Trust, Fairness",Saket S. Chaturvedi;Lan Zhang;Wenbin Zhang;Pan He;Xiaoyong Yuan;,Clemson University;Florida International University;Auburn University;,United States;,Poster,https://www.ijcai.org/proceedings/2024/39,https://www.ijcai.org/proceedings/2024/0039.pdf
43,By Fair Means or Foul: Quantifying Collusion in a Market Simulation with Deep Reinforcement Learning,"AI Ethics, Trust, Fairness",Michael Schlechtinger;Damaris Kosack;Franz Krause;Heiko Paulheim;,University of Mannheim;,Germany;,Poster,https://www.ijcai.org/proceedings/2024/54,https://www.ijcai.org/proceedings/2024/0054.pdf
44,CMACE: CMAES-based Counterfactual Explanations for Black-box Models,"AI Ethics, Trust, Fairness",Xudong Yin;Yao Yang;,Ant Group;Zhejiang Lab;,China;,Poster,https://www.ijcai.org/proceedings/2024/60,https://www.ijcai.org/proceedings/2024/0060.pdf
45,Detecting and Understanding Vulnerabilities in Language Models via Mechanistic Interpretability,"AI Ethics, Trust, Fairness",Jorge García-Carrasco;Alejandro Maté;Juan Trujillo;,University of Alicante;,Spain;,Poster,https://www.ijcai.org/proceedings/2024/43,https://www.ijcai.org/proceedings/2024/0043.pdf
46,Discriminative Feature Decoupling Enhancement for Speech Forgery Detection,"AI Ethics, Trust, Fairness",Yijun Bei;Xing Zhou;Erteng Liu;Yang Gao;Sen Lin;Kewei Gao;Zunlei Feng;,Zhejiang University;Hangzhou High-Tech Zone Institute of Blockchain and Data Security;Ningbo Donghai Group;,China;,Poster,https://www.ijcai.org/proceedings/2024/38,https://www.ijcai.org/proceedings/2024/0038.pdf
47,EAB-FL: Exacerbating Algorithmic Bias through Model Poisoning Attacks in Federated Learning,"AI Ethics, Trust, Fairness",Syed Irfan Ali Meerza;Jian Liu;,University of Tennessee;,United States;,Poster,https://www.ijcai.org/proceedings/2024/51,https://www.ijcai.org/proceedings/2024/0051.pdf
48,FairGT: A Fairness-aware Graph Transformer,"AI Ethics, Trust, Fairness",Renqiang Luo;Huafei Huang;Shuo Yu;Xiuzhen Zhang;Feng Xia;,Dalian University of Technology;RMIT University;,China;Australia;,Poster,https://www.ijcai.org/proceedings/2024/50,https://www.ijcai.org/proceedings/2024/0050.pdf
49,Formalisation and Evaluation of Properties for Consequentialist Machine Ethics,"AI Ethics, Trust, Fairness",Raynaldio Limarga;Yang Song;Abhaya Nayak;David Rajaratnam;Maurice Pagnucco;,University of New South Wales;Macquarie University;,Australia;,Poster,https://www.ijcai.org/proceedings/2024/49,https://www.ijcai.org/proceedings/2024/0049.pdf
50,Machine Unlearning via Null Space Calibration,"AI Ethics, Trust, Fairness",Huiqiang Chen;Tianqing Zhu;Xin Yu;Wanlei Zhou;,University of Technology Sydney;City University of Macau;University of Queensland;,Australia;China;,Poster,https://www.ijcai.org/proceedings/2024/40,https://www.ijcai.org/proceedings/2024/0040.pdf
51,Normative Testimony and Belief Functions: A Formal Theory of Norm Learning,"AI Ethics, Trust, Fairness",Taylor Olson;Kenneth D. Forbus;,Northwestern University;,United States;,Poster,https://www.ijcai.org/proceedings/2024/53,https://www.ijcai.org/proceedings/2024/0053.pdf
52,On the Effects of Fairness to Adversarial Vulnerability,"AI Ethics, Trust, Fairness",Cuong Tran;Keyu Zhu;Pascal Van Hentenryck;Ferdinando Fioretto;,University of Virginia;Georgia Institute of Technology;,United States;,Poster,https://www.ijcai.org/proceedings/2024/58,https://www.ijcai.org/proceedings/2024/0058.pdf
53,Online Combinatorial Optimization with Group Fairness Constraints,"AI Ethics, Trust, Fairness",Negin Golrezaei;Rad Niazadeh;Kumar Kshitij Patel;Fransisca Susan;,Massachusetts Institute of Technology;University of Chicago;Toyota Technological Institute at Chicago;,United States;,Poster,https://www.ijcai.org/proceedings/2024/44,https://www.ijcai.org/proceedings/2024/0044.pdf
54,Pluggable Watermarking of Deepfake Models for Deepfake Detection,"AI Ethics, Trust, Fairness",Han Bao;Xuhong Zhang;Qinying Wang;Kangming Liang;Zonghui Wang;Shouling Ji;Wenzhi Chen;,Zhejiang University;,China;,Poster,https://www.ijcai.org/proceedings/2024/37,https://www.ijcai.org/proceedings/2024/0037.pdf
55,PRASS: Probabilistic Risk-averse Robust Learning with Stochastic Search,"AI Ethics, Trust, Fairness",Tianle Zhang;Yanghao Zhang;Ronghui Mu;Jiaxu Liu;Jonathan Fieldsend;Wenjie Ruan;,University of Liverpool;University of Exeter;,United Kingdom;,Poster,https://www.ijcai.org/proceedings/2024/62,https://www.ijcai.org/proceedings/2024/0062.pdf
56,Protecting Object Detection Models from Model Extraction Attack via Feature Space Coverage,"AI Ethics, Trust, Fairness",Zeyu Li;Yuwen Pu;Xuhong Zhang;Yu Li;Jinbao Li;Shouling Ji;,Zhejiang University;Harbin Institute of Technology;Qilu University of Technology;,China;,Poster,https://www.ijcai.org/proceedings/2024/48,https://www.ijcai.org/proceedings/2024/0048.pdf
57,Relevant Irrelevance: Generating Alterfactual Explanations for Image Classifiers,"AI Ethics, Trust, Fairness",Silvan Mertes;Tobias Huber;Christina Karle;Katharina Weitz;Ruben Schlagowski;Cristina Conati;Elisabeth André;,University of Augsburg;Fraunhofer Heinrich Hertz Institute;University of British Columbia;,Germany;Canada;,Poster,https://www.ijcai.org/proceedings/2024/52,https://www.ijcai.org/proceedings/2024/0052.pdf
58,Speech-Forensics: Towards Comprehensive Synthetic Speech Dataset Establishment and Analysis,"AI Ethics, Trust, Fairness",Zhoulin Ji;Chenhao Lin;Hang Wang;Chao Shen;,Xi'an Jiao Tong University;Hong Kong Polytechnic University;,China;,Poster,https://www.ijcai.org/proceedings/2024/46,https://www.ijcai.org/proceedings/2024/0046.pdf
59,SwiftThief: Enhancing Query Efficiency of Model Stealing by Contrastive Learning,"AI Ethics, Trust, Fairness",Jeonghyun Lee;Sungmin Han;Sangkyun Lee;,Korea University;,South Korea;,Poster,https://www.ijcai.org/proceedings/2024/47,https://www.ijcai.org/proceedings/2024/0047.pdf
60,Ten Words Only Still Help: Improving Black-Box AI-Generated Text Detection via Proxy-Guided Efficient Re-Sampling,"AI Ethics, Trust, Fairness",Yuhui Shi;Qiang Sheng;Juan Cao;Hao Mi;Beizhe Hu;Danding Wang;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;,China;,Poster,https://www.ijcai.org/proceedings/2024/55,https://www.ijcai.org/proceedings/2024/0055.pdf
61,The Impact of Features Used by Algorithms on Perceptions of Fairness,"AI Ethics, Trust, Fairness",Andrew Estornell;Tina Zhang;Sanmay Das;Chien-Ju Ho;Brendan Juba;Yevgeniy Vorobeychik;,Washington University in St. Louis;Amherst College;George Mason University;,United States;,Poster,https://www.ijcai.org/proceedings/2024/42,https://www.ijcai.org/proceedings/2024/0042.pdf
62,Updates on the Complexity of SHAP Scores,"AI Ethics, Trust, Fairness",Xuanxiang Huang;Joao Marques-Silva;,CNRS;University of Lleida;,Singapore;Spain;,Poster,https://www.ijcai.org/proceedings/2024/45,https://www.ijcai.org/proceedings/2024/0045.pdf
63,When Fairness Meets Privacy: Exploring Privacy Threats in Fair Binary Classifiers via Membership Inference Attacks,"AI Ethics, Trust, Fairness",Huan Tian;Guangsheng Zhang;Bo Liu;Tianqing Zhu;Ming Ding;Wanlei Zhou;,University of Technology Sydney;City University of Macau;CSIRO;,Australia;China;,Poster,https://www.ijcai.org/proceedings/2024/57,https://www.ijcai.org/proceedings/2024/0057.pdf
64,1DFormer: A Transformer Architecture Learning 1D Landmark Representations for Facial Landmark Tracking,Computer Vision,Shi Yin;Shijie Huang;Shangfei Wang;Jinshui Hu;Tao Guo;Bing Yin;Baocai Yin;Cong Liu;,iFLYTEK;Hefei Comprehensive National Science Center;University of Science and Technology of China;,China;,Poster,https://www.ijcai.org/proceedings/2024/176,https://www.ijcai.org/proceedings/2024/0176.pdf
65,3D Vision and Language Pretraining with Large-Scale Synthetic Data,Computer Vision,Dejie Yang;Zhu Xu;Wentao Mo;Qingchao Chen;Siyuan Huang;Yang Liu;,Peking University;State Key Laboratory of General Artificial Intelligence;,China;,Poster,https://www.ijcai.org/proceedings/2024/172,https://www.ijcai.org/proceedings/2024/0172.pdf
66,3DBench: A Scalable 3D Benchmark and Instruction-Tuning Dataset,Computer Vision,Junjie Zhang;Tianci Hu;Xiaoshui Huang;Yongshun Gong;Dan Zeng;,Shanghai University;Shanghai AI Laboratory;Shandong University;,China;,Poster,https://www.ijcai.org/proceedings/2024/189,https://www.ijcai.org/proceedings/2024/0189.pdf
67,A Coarse-to-Fine Fusion Network for Event-Based Image Deblurring,Computer Vision,Huan Li;Hailong Shi;Xingyu Gao;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;,China;,Poster,https://www.ijcai.org/proceedings/2024/108,https://www.ijcai.org/proceedings/2024/0108.pdf
68,A Consistency and Integration Model with Adaptive Thresholds for Weakly Supervised Object Localization,Computer Vision,Hao Su;Meng Yang;,Sun Yat-sen University;Xidian University;,China;,Poster,https://www.ijcai.org/proceedings/2024/142,https://www.ijcai.org/proceedings/2024/0142.pdf
69,A Dataset and Model for Realistic License Plate Deblurring,Computer Vision,Haoyan Gong;Yuzheng Feng;Zhenrong Zhang;Xianxu Hou;Jingxin Liu;Siqi Huang;Hongbin Liu;,Xi'an Jiao Tong-Liverpool University;,China;,Poster,https://www.ijcai.org/proceedings/2024/86,https://www.ijcai.org/proceedings/2024/0086.pdf
70,A Fourier Perspective of Feature Extraction and Adversarial Robustness,Computer Vision,Liangqi Zhang;Yihao Luo;Haibo Shen;Tianjiang Wang;,Huazhong University of Science and Technology;Yichang Testing Technique R&D Institute;,China;,Poster,https://www.ijcai.org/proceedings/2024/190,https://www.ijcai.org/proceedings/2024/0190.pdf
71,A Lightweight U-like Network Utilizing Neural Memory Ordinary Differential Equations for Slimming the Decoder,Computer Vision,Quansong He;Xiaojun Yao;Jun Wu;Zhang Yi;Tao He;,Sichuan University;Public Health Clinical Center of Chengdu;,China;,Poster,https://www.ijcai.org/proceedings/2024/91,https://www.ijcai.org/proceedings/2024/0091.pdf
72,A Transformer-Based Adaptive Prototype Matching Network for Few-Shot Semantic Segmentation,Computer Vision,Sihan Chen;Yadang Chen;Yuhui Zheng;Zhi-Xin Yang;Enhua Wu;,Nanjing University of Information Science and Technology;Qinghai Normal University;University of Macau;Chinese Academy of Sciences;,China;,Poster,https://www.ijcai.org/proceedings/2024/73,https://www.ijcai.org/proceedings/2024/0073.pdf
73,ABM: Attention before Manipulation,Computer Vision,Fan Zhuo;Ying He;Fei Yu;Pengteng Li;Zheyi Zhao;Xilong Sun;,Guangdong Laboratory of Artificial Intelligence and Digital Economy;Shenzhen University;,China;,Poster,https://www.ijcai.org/proceedings/2024/201,https://www.ijcai.org/proceedings/2024/0201.pdf
74,Accelerating Diffusion Models for Inverse Problems through Shortcut Sampling,Computer Vision,Gongye Liu;Haoze Sun;Jiayi Li;Fei Yin;Yujiu Yang;,Tsinghua University;,China;,Poster,https://www.ijcai.org/proceedings/2024/122,https://www.ijcai.org/proceedings/2024/0122.pdf
75,Advancing Generalized Transfer Attack with Initialization Derived Bilevel Optimization and Dynamic Sequence Truncation,Computer Vision,Yaohua Liu;Jiaxin Gao;Xuan Liu;Xianghao Jiao;Xin Fan;Risheng Liu;,Dalian University of Technology;CRRC Qingdao Sifang Rolling Stock Research Institute;Pazhou Laboratory;,China;,Poster,https://www.ijcai.org/proceedings/2024/126,https://www.ijcai.org/proceedings/2024/0126.pdf
76,Advancing Medical Image Segmentation via Self-supervised Instance-adaptive Prototype Learning,Computer Vision,Guoyan Liang;Qin Zhou;Jingyuan Chen;Zhe Wang;Chang Yao;,Zhejiang University;East China University of Science and Technology;,China;,Poster,https://www.ijcai.org/proceedings/2024/117,https://www.ijcai.org/proceedings/2024/0117.pdf
77,Aggregation and Purification: Dual Enhancement Network for Point Cloud Few-shot Segmentation,Computer Vision,Guoxin Xiong;Yuan Wang;Zhaoyang Li;Wenfei Yang;Tianzhu Zhang;Xu Zhou;Shifeng Zhang;Yongdong Zhang;,University of Science and Technology of China;Hefei Comprehensive National Science Center;Deep Space Exploration Lab;Sangfor Technologies;,China;;,Poster,https://www.ijcai.org/proceedings/2024/164,https://www.ijcai.org/proceedings/2024/0164.pdf
78,AK4Prompts: Aesthetics-driven Automatically Keywords-Ranking for Prompts in Text-To-Image Models,Computer Vision,Haiyang Zhang;Mengchao Wang;Shuai He;Anlong Ming;,Beijing University of Posts and Telecommunications;,China;,Poster,https://www.ijcai.org/proceedings/2024/184,https://www.ijcai.org/proceedings/2024/0184.pdf
