Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL
15,Efficient Multi-Agent Communication via Shapley Message Value,Agent-based and Multi-agent Systems,Di Xue;Lei Yuan;Zongzhang Zhang;Yang Yu;,Nanjing University;Polixir Technologies;Pengcheng Laboratory;,China;,Poster,https://www.ijcai.org/proceedings/2022/82,https://www.ijcai.org/proceedings/2022/0082.pdf
16,Efficient Resource Allocation with Secretive Agents,Agent-based and Multi-agent Systems,Soroush Ebadian;Rupert Freeman;Nisarg Shah;,University of Toronto;University of Virginia;,Canada;United States;,Poster,https://www.ijcai.org/proceedings/2022/39,https://www.ijcai.org/proceedings/2022/0039.pdf
17,Environment Design for Biased Decision Makers,Agent-based and Multi-agent Systems,Guanghui Yu;Chien-Ju Ho;,Washington University in St. Louis;,United States;,Poster,https://www.ijcai.org/proceedings/2022/84,https://www.ijcai.org/proceedings/2022/0084.pdf
18,Envy-Free and Pareto-Optimal Allocations for Agents with Asymmetric Random Valuations,Agent-based and Multi-agent Systems,Yushi Bai;Paul Gölz;,Tsinghua University;Carnegie Mellon University;,China;United States;,Poster,https://www.ijcai.org/proceedings/2022/8,https://www.ijcai.org/proceedings/2022/0008.pdf
19,Evolutionary Approach to Security Games with Signaling,Agent-based and Multi-agent Systems,Adam Żychowski;Jacek Mańdziuk;Elizabeth Bondi;Aravind Venugopal;Milind Tambe;Balaraman Ravindran;,Warsaw University of Technology;Harvard University;Indian Institute of Technology Madras;IIT Madras;,Poland;United States;India;,Poster,https://www.ijcai.org/proceedings/2022/88,https://www.ijcai.org/proceedings/2022/0088.pdf
20,Explaining Preferences by Multiple Patterns in Voters’ Behavior,Agent-based and Multi-agent Systems,Sonja Kraiczy;Edith Elkind;,University of Oxford;,United Kingdom;,Poster,https://www.ijcai.org/proceedings/2022/53,https://www.ijcai.org/proceedings/2022/0053.pdf
21,Exploring the Benefits of Teams in Multiagent Learning,Agent-based and Multi-agent Systems,David Radke;Kate Larson;Tim Brecht;,University of Waterloo;,Canada;,Poster,https://www.ijcai.org/proceedings/2022/65,https://www.ijcai.org/proceedings/2022/0065.pdf
22,Fair Equilibria in Sponsored Search Auctions: The Advertisers’ Perspective,Agent-based and Multi-agent Systems,Georgios Birmpas;Andrea Celli;Riccardo Colini-Baldeschi;Stefano Leonardi;,Sapienza University;Bocconi University;Meta;,Italy;United Kingdom;,Poster,https://www.ijcai.org/proceedings/2022/14,https://www.ijcai.org/proceedings/2022/0014.pdf
23,"Fair, Individually Rational and Cheap Adjustment",Agent-based and Multi-agent Systems,Gleb Polevoy;Marcin Dziubiński;,Paderborn University;University of Warsaw;,Germany;Poland;,Poster,https://www.ijcai.org/proceedings/2022/64,https://www.ijcai.org/proceedings/2022/0064.pdf
24,Fast and Fine-grained Autoscaler for Streaming Jobs with Reinforcement Learning,Agent-based and Multi-agent Systems,Mingzhe Xing;Hangyu Mao;Zhen Xiao;,Peking University;Huawei;,China;,Poster,https://www.ijcai.org/proceedings/2022/80,https://www.ijcai.org/proceedings/2022/0080.pdf
25,Fixing Knockout Tournaments With Seeds,Agent-based and Multi-agent Systems,Pasin Manurangsi;Warut Suksompong;,Google;National University of Singapore;,United States;Singapore;,Poster,https://www.ijcai.org/proceedings/2022/59,https://www.ijcai.org/proceedings/2022/0059.pdf
26,Forgiving Debt in Financial Network Games,Agent-based and Multi-agent Systems,Panagiotis Kanellopoulos;Maria Kyropoulou;Hao Zhou;,University of Essex;,United Kingdom;,Poster,https://www.ijcai.org/proceedings/2022/48,https://www.ijcai.org/proceedings/2022/0048.pdf
27,Fourier Analysis-based Iterative Combinatorial Auctions,Agent-based and Multi-agent Systems,Jakob Weissteiner;Chris Wendler;Sven Seuken;Ben Lubin;Markus Püschel;,University of Zurich;ETH Zurich;Boston University;,Switzerland;United States;,Poster,https://www.ijcai.org/proceedings/2022/78,https://www.ijcai.org/proceedings/2022/0078.pdf
28,General Opinion Formation Games with Social Group Membership,Agent-based and Multi-agent Systems,Vittorio Bilò;Diodato Ferraioli;Cosimo Vinci;,University of Salento;University of Salerno;Gran Sasso Science Institute;,Italy;,Poster,https://www.ijcai.org/proceedings/2022/13,https://www.ijcai.org/proceedings/2022/0013.pdf
29,Goal Consistency: An Effective Multi-Agent Cooperative Method for Multistage Tasks,Agent-based and Multi-agent Systems,Xinning Chen;Xuan Liu;Shigeng Zhang;Bo Ding;Kenli Li;,Hunan University;Central South University;National University of Defense Technology;,China;,Poster,https://www.ijcai.org/proceedings/2022/25,https://www.ijcai.org/proceedings/2022/0025.pdf
30,Group Wisdom at a Price: Jury Theorems with Costly Information,Agent-based and Multi-agent Systems,Matteo Michelini;Adrian Haret;Davide Grossi;,Eindhoven University of Technology;University of Amsterdam;University of Groningen;,Netherlands;,Poster,https://www.ijcai.org/proceedings/2022/60,https://www.ijcai.org/proceedings/2022/0060.pdf
31,How Should We Vote? A Comparison of Voting Systems within Social Networks,Agent-based and Multi-agent Systems,Shiri Alouf-Heffetz;Ben Armstrong;Kate Larson;Nimrod Talmon;,TwoFiveOne Research;Ben-Gurion University of the Negev;University of Waterloo;,;Israel;Canada;,Poster,https://www.ijcai.org/proceedings/2022/5,https://www.ijcai.org/proceedings/2022/0005.pdf
32,How to Sample Approval Elections?,Agent-based and Multi-agent Systems,Stanisław Szufa;Piotr Faliszewski;Łukasz Janeczko;Martin Lackner;Arkadii Slinko;Krzysztof Sornat;Nimrod Talmon;,AGH University of Science and Technology;Technical University of Vienna;University of Auckland;Ben-Gurion University of the Negev;,Poland;Austria;New Zealand;Israel;,Poster,https://www.ijcai.org/proceedings/2022/71,https://www.ijcai.org/proceedings/2022/0071.pdf
33,I Will Have Order! Optimizing Orders for Fair Reviewer Assignment,Agent-based and Multi-agent Systems,Justin Payan;Yair Zick;,University of Massachusetts Amherst;,United States;,Poster,https://www.ijcai.org/proceedings/2022/63,https://www.ijcai.org/proceedings/2022/0063.pdf
34,Incentives in Social Decision Schemes with Pairwise Comparison Preferences,Agent-based and Multi-agent Systems,Felix Brandt;Patrick Lederer;Warut Suksompong;,Technische Universität München;National University of Singapore;,Germany;Singapore;,Poster,https://www.ijcai.org/proceedings/2022/19,https://www.ijcai.org/proceedings/2022/0019.pdf
35,Insight into Voting Problem Complexity Using Randomized Classes,Agent-based and Multi-agent Systems,Zack Fitzsimmons;Edith Hemaspaandra;,College of the Holy Cross;Rochester Institute of Technology;,United States;,Poster,https://www.ijcai.org/proceedings/2022/42,https://www.ijcai.org/proceedings/2022/0042.pdf
36,Invasion Dynamics in the Biased Voter Process,Agent-based and Multi-agent Systems,Loke Durocher;Panagiotis Karras;Andreas Pavlogiannis;Josef Tkadlec;,Aarhus University;Harvard University;,Denmark;United States;,Poster,https://www.ijcai.org/proceedings/2022/38,https://www.ijcai.org/proceedings/2022/0038.pdf
37,Let’s Agree to Agree: Targeting Consensus for Incomplete Preferences through Majority Dynamics,Agent-based and Multi-agent Systems,Sirin Botan;Simon Rey;Zoi Terzopoulou;,University of New South Wales;University of Amsterdam;Université Paris Dauphine-PSL;,Australia;Netherlands;France;,Poster,https://www.ijcai.org/proceedings/2022/18,https://www.ijcai.org/proceedings/2022/0018.pdf
38,Light Agents Searching for Hot Information,Agent-based and Multi-agent Systems,Dariusz R. Kowalski;Dominik Pajak;,Augusta University;Wroc?aw University of Science and Technology;,United States;Poland;,Poster,https://www.ijcai.org/proceedings/2022/52,https://www.ijcai.org/proceedings/2022/0052.pdf
39,Manipulating Elections by Changing Voter Perceptions,Agent-based and Multi-agent Systems,Junlin Wu;Andrew Estornell;Lecheng Kong;Yevgeniy Vorobeychik;,Washington University in St. Louis;,United States;,Poster,https://www.ijcai.org/proceedings/2022/79,https://www.ijcai.org/proceedings/2022/0079.pdf
40,Max-Sum with Quadtrees for Decentralized Coordination in Continuous Domains,Agent-based and Multi-agent Systems,Dimitrios Troullinos;Georgios Chalkiadakis;Vasilis Samoladas;Markos Papageorgiou;,Technical University of Crete;,Greece;,Poster,https://www.ijcai.org/proceedings/2022/74,https://www.ijcai.org/proceedings/2022/0074.pdf
41,Maxmin Participatory Budgeting,Agent-based and Multi-agent Systems,Gogulapati Sreedurga;Mayank Ratan Bhardwaj;Yadati Narahari;,Indian Institute of Science;,India;,Poster,https://www.ijcai.org/proceedings/2022/70,https://www.ijcai.org/proceedings/2022/0070.pdf
42,Mechanism Design with Predictions,Agent-based and Multi-agent Systems,Chenyang Xu;Pinyan Lu;,Zhejiang University;Shanghai University of Finance and Economics;Huawei;,China;,Poster,https://www.ijcai.org/proceedings/2022/81,https://www.ijcai.org/proceedings/2022/0081.pdf
43,Mixed Strategies for Security Games with General Defending Requirements,Agent-based and Multi-agent Systems,Rufan Bai;Haoxing Lin;Xinyu Yang;Xiaowei Wu;Minming Li;Weijia Jia;,University of Macau;National University of Singapore;City University of Hong Kong;Beijing Normal University - University of International Business and Economics;Beijing Normal University;,China;Singapore;,Poster,https://www.ijcai.org/proceedings/2022/7,https://www.ijcai.org/proceedings/2022/0007.pdf
44,Modelling the Dynamics of Multi-Agent Q-learning: The Stochastic Effects of Local Interaction and Incomplete Information,Agent-based and Multi-agent Systems,Chin-wing Leung;Shuyue Hu;Ho-fung Leung;,Chinese University of Hong Kong;Shanghai Artificial Intelligence Laboratory;,China;,Poster,https://www.ijcai.org/proceedings/2022/55,https://www.ijcai.org/proceedings/2022/0055.pdf
45,Modelling the Dynamics of Regret Minimization in Large Agent Populations: a Master Equation Approach,Agent-based and Multi-agent Systems,Zhen Wang;Chunjiang Mu;Shuyue Hu;Chen Chu;Xuelong Li;,Northwestern Polytechnical University;Shanghai Artificial Intelligence Laboratory;Yunnan University of Finance and Economics;,China;,Poster,https://www.ijcai.org/proceedings/2022/76,https://www.ijcai.org/proceedings/2022/0076.pdf
46,Monotone-Value Neural Networks: Exploiting Preference Monotonicity in Combinatorial Assignment,Agent-based and Multi-agent Systems,Jakob Weissteiner;Jakob Heiss;Julien Siems;Sven Seuken;,University of Zurich;ETH Zurich;,Switzerland;,Poster,https://www.ijcai.org/proceedings/2022/77,https://www.ijcai.org/proceedings/2022/0077.pdf
47,Multi-Agent Concentrative Coordination with Decentralized Task Representation,Agent-based and Multi-agent Systems,Lei Yuan;Chenghe Wang;Jianhao Wang;Fuxiang Zhang;Feng Chen;Cong Guan;Zongzhang Zhang;Chongjie Zhang;Yang Yu;,Nanjing University;Polixir Technologies;Tsinghua University;Pengcheng Laboratory;,China;United States;,Poster,https://www.ijcai.org/proceedings/2022/85,https://www.ijcai.org/proceedings/2022/0085.pdf
48,Multi-Agent Intention Progression with Reward Machines,Agent-based and Multi-agent Systems,Michael Dann;Yuan Yao;Natasha Alechina;Brian Logan;John Thangarajah;,RMIT University;University of Nottingham;Utrecht University;University of Aberdeen;,Australia;China;Netherlands;United Kingdom;,Poster,https://www.ijcai.org/proceedings/2022/31,https://www.ijcai.org/proceedings/2022/0031.pdf
49,Multiwinner Elections under Minimax Chamberlin-Courant Rule in Euclidean Space,Agent-based and Multi-agent Systems,Chinmay Sonar;Subhash Suri;Jie Xue;,"University of California, Santa Barbara;New York University;",United States;,Poster,https://www.ijcai.org/proceedings/2022/68,https://www.ijcai.org/proceedings/2022/0068.pdf
50,Near-Tight Algorithms for the Chamberlin-Courant and Thiele Voting Rules,Agent-based and Multi-agent Systems,Krzysztof Sornat;Virginia Vassilevska Williams;Yinzhan Xu;,AGH University of Science and Technology;Massachusetts Institute of Technology;,Poland;United States;,Poster,https://www.ijcai.org/proceedings/2022/69,https://www.ijcai.org/proceedings/2022/0069.pdf
51,Network Creation with Homophilic Agents,Agent-based and Multi-agent Systems,Martin Bullinger;Pascal Lenzner;Anna Melnichenko;,Technical University of Munich;Hasso Plattner Institute;,Germany;,Poster,https://www.ijcai.org/proceedings/2022/22,https://www.ijcai.org/proceedings/2022/0022.pdf
52,On Discrete Truthful Heterogeneous Two-Facility Location,Agent-based and Multi-agent Systems,Panagiotis Kanellopoulos;Alexandros A. Voudouris;Rongsen Zhang;,University of Essex;,United Kingdom;,Poster,https://www.ijcai.org/proceedings/2022/49,https://www.ijcai.org/proceedings/2022/0049.pdf
53,On the Complexity of Calculating Approval-Based Winners in Candidates-Embedded Metrics,Agent-based and Multi-agent Systems,Yongjie Yang;,Saarland University;,Germany;,Poster,https://www.ijcai.org/proceedings/2022/83,https://www.ijcai.org/proceedings/2022/0083.pdf
54,On the Convergence of Fictitious Play: A Decomposition Approach,Agent-based and Multi-agent Systems,Yurong Chen;Xiaotie Deng;Chenchen Li;David Mguni;Jun Wang;Xiang Yan;Yaodong Yang;,Peking University;JD.com;Huawei;University College London;,China;United Kingdom;,Poster,https://www.ijcai.org/proceedings/2022/26,https://www.ijcai.org/proceedings/2022/0026.pdf
55,On the Ordinal Invariance of Power Indices on Coalitional Games,Agent-based and Multi-agent Systems,Jean-Paul Doignon;Stefano Moretti;Meltem Ozturk;,Universit u00e9 Libre de Bruxelles;Université Paris Dauphine;,Belgium;France;,Poster,https://www.ijcai.org/proceedings/2022/37,https://www.ijcai.org/proceedings/2022/0037.pdf
56,Online Approval Committee Elections,Agent-based and Multi-agent Systems,Virginie Do;Matthieu Hervouin;Jérôme Lang;Piotr Skowron;,Meta;Université Paris Dauphine;CNRS;University of Warsaw;,France;Poland;,Poster,https://www.ijcai.org/proceedings/2022/36,https://www.ijcai.org/proceedings/2022/0036.pdf
57,Optimal Anonymous Independent Reward Scheme Design,Agent-based and Multi-agent Systems,Mengjing Chen;Pingzhong Tang;Zihe Wang;Shenke Xiao;Xiwang Yang;,Tsinghua University;Renmin University of China;Beijing Key Laboratory of Big Data Management and Analysis Methods;ByteDance;,China;,Poster,https://www.ijcai.org/proceedings/2022/24,https://www.ijcai.org/proceedings/2022/0024.pdf
58,Parameterized Algorithms for Kidney Exchange,Agent-based and Multi-agent Systems,Arnab Maiti;Palash Dey;,Indian Institute of Technology Kharagpur;,India;,Poster,https://www.ijcai.org/proceedings/2022/58,https://www.ijcai.org/proceedings/2022/0058.pdf
59,Parameterized Complexity of Hotelling-Downs with Party Nominees,Agent-based and Multi-agent Systems,Argyrios Deligkas;Eduard Eiben;Tiger-Lily Goldsmith;,University of London;,United Kingdom;,Poster,https://www.ijcai.org/proceedings/2022/35,https://www.ijcai.org/proceedings/2022/0035.pdf
60,Phragmén Rules for Degressive and Regressive Proportionality,Agent-based and Multi-agent Systems,Michał Jaworski;Piotr Skowron;,University of Warsaw;,Poland;,Poster,https://www.ijcai.org/proceedings/2022/47,https://www.ijcai.org/proceedings/2022/0047.pdf
61,Picking the Right Winner: Why Tie-Breaking  in Crowdsourcing Contests Matters,Agent-based and Multi-agent Systems,Coral Haggiag;Sigal Oren;Ella Segev;,Ben-Gurion University of the Negev;,Israel;,Poster,https://www.ijcai.org/proceedings/2022/44,https://www.ijcai.org/proceedings/2022/0044.pdf
62,Plurality Veto: A Simple Voting Rule Achieving Optimal Metric Distortion,Agent-based and Multi-agent Systems,Fatih Erdem Kizilkaya;David Kempe;,University of Southern California;,United States;,Poster,https://www.ijcai.org/proceedings/2022/50,https://www.ijcai.org/proceedings/2022/0050.pdf
63,Preserving Consistency in Multi-Issue Liquid Democracy,Agent-based and Multi-agent Systems,Rachael Colley;Umberto Grandi;,University of Toulouse;,France;,Poster,https://www.ijcai.org/proceedings/2022/29,https://www.ijcai.org/proceedings/2022/0029.pdf
64,Proportional Budget Allocations: Towards a Systematization,Agent-based and Multi-agent Systems,Maaike Los;Zoé Christoff;Davide Grossi;,University of Groningen;University of Amsterdam;,Netherlands;,Poster,https://www.ijcai.org/proceedings/2022/57,https://www.ijcai.org/proceedings/2022/0057.pdf
65,Propositional Gossip Protocols under Fair Schedulers,Agent-based and Multi-agent Systems,Joseph Livesey;Dominik Wojtczak;,University of Liverpool;,United Kingdom;,Poster,https://www.ijcai.org/proceedings/2022/56,https://www.ijcai.org/proceedings/2022/0056.pdf
66,Public Signaling in Bayesian Ad Auctions,Agent-based and Multi-agent Systems,Francesco Bacchiocchi;Matteo Castiglioni;Alberto Marchesi;Giulia Romano;Nicola Gatti;,Politecnico di Milano;,Italy;,Poster,https://www.ijcai.org/proceedings/2022/6,https://www.ijcai.org/proceedings/2022/0006.pdf
67,Real-Time BDI Agents: A Model and Its Implementation,Agent-based and Multi-agent Systems,Andrea Traldi;Francesco Bruschetti;Marco Robol;Marco Roveri;Paolo Giorgini;,University of Trento;,Italy;,Poster,https://www.ijcai.org/proceedings/2022/73,https://www.ijcai.org/proceedings/2022/0073.pdf
68,Representation Matters: Characterisation and Impossibility Results for Interval Aggregation,Agent-based and Multi-agent Systems,Ulle Endriss;Arianna Novaro;Zoi Terzopoulou;,University of Amsterdam;University of Paris 1 Panthéon-Sorbonne;Université Paris Dauphine-PSL;,Netherlands;France;,Poster,https://www.ijcai.org/proceedings/2022/41,https://www.ijcai.org/proceedings/2022/0041.pdf
69,Robust Solutions for Multi-Defender Stackelberg Security Games,Agent-based and Multi-agent Systems,Dolev Mutzari;Yonatan Aumann;Sarit Kraus;,Bar-Ilan University;,Israel;,Poster,https://www.ijcai.org/proceedings/2022/62,https://www.ijcai.org/proceedings/2022/0062.pdf
70,Search-Based Testing of Reinforcement Learning,Agent-based and Multi-agent Systems,Martin Tappler;Filip Cano Córdoba;Bernhard K. Aichernig;Bettina Könighofer;,Graz University of Technology;Technical University of Graz;Lamarr Security Research;,Austria;United States;,Poster,https://www.ijcai.org/proceedings/2022/72,https://www.ijcai.org/proceedings/2022/0072.pdf
71,Single-Peaked Opinion Updates,Agent-based and Multi-agent Systems,Robert Bredereck;Anne-Marie George;Jonas Israel;Leon Kellerhals;,Technische Universität Clausthal;Humboldt-Universität zu Berlin;University of Oslo;Technische Universitaet Berlin;Technische Universität Berlin;,Germany;Norway;,Poster,https://www.ijcai.org/proceedings/2022/20,https://www.ijcai.org/proceedings/2022/0020.pdf
72,Socially Intelligent Genetic Agents for the Emergence of Explicit Norms,Agent-based and Multi-agent Systems,Rishabh Agrawal;Nirav Ajmeri;Munindar Singh;,North Carolina State University;University of Bristol;,United States;United Kingdom;,Poster,https://www.ijcai.org/proceedings/2022/2,https://www.ijcai.org/proceedings/2022/0002.pdf
73,Strategy Proof Mechanisms for Facility Location with Capacity Limits,Agent-based and Multi-agent Systems,Toby Walsh;,University of New South Wales;CSIRO;,Australia;,Poster,https://www.ijcai.org/proceedings/2022/75,https://www.ijcai.org/proceedings/2022/0075.pdf
74,Strategyproof Mechanisms for Group-Fair Facility Location Problems,Agent-based and Multi-agent Systems,Houyu Zhou;Minming Li;Hau Chan;,City University of Hong Kong;University of Nebraska-Lincoln;,China;United States;,Poster,https://www.ijcai.org/proceedings/2022/87,https://www.ijcai.org/proceedings/2022/0087.pdf
75,The Complexity of Envy-Free Graph Cutting,Agent-based and Multi-agent Systems,Argyrios Deligkas;Eduard Eiben;Robert Ganian;Thekla Hamm;Sebastian Ordyniak;,University of London;Technische Universität Wien;University of Leeds;,United Kingdom;Austria;,Poster,https://www.ijcai.org/proceedings/2022/34,https://www.ijcai.org/proceedings/2022/0034.pdf
76,The Dichotomous Affiliate Stable Matching Problem: Approval-Based Matching with Applicant-Employer Relations,Agent-based and Multi-agent Systems,Marina Knittel;Samuel Dooley;John Dickerson;,University of Maryland;,United States;,Poster,https://www.ijcai.org/proceedings/2022/51,https://www.ijcai.org/proceedings/2022/0051.pdf
77,The Power of Media Agencies in Ad Auctions: Improving Utility through Coordinated Bidding,Agent-based and Multi-agent Systems,Giulia Romano;Matteo Castiglioni;Alberto Marchesi;Nicola Gatti;,Politecnico di Milano;,Italy;,Poster,https://www.ijcai.org/proceedings/2022/66,https://www.ijcai.org/proceedings/2022/0066.pdf
78,Time-Constrained Participatory Budgeting Under Uncertain Project Costs,Agent-based and Multi-agent Systems,Dorothea Baumeister;Linus Boes;Christian Laußmann;,Heinrich-Heine University;,Germany;,Poster,https://www.ijcai.org/proceedings/2022/11,https://www.ijcai.org/proceedings/2022/0011.pdf
79,Tolerance is Necessary for Stability: Single-Peaked Swap Schelling Games,Agent-based and Multi-agent Systems,Davide Bilò;Vittorio Bilò;Pascal Lenzner;Louise Molitor;,University of Sassari;University of Salento;Hasso Plattner Institute;,Italy;Germany;,Poster,https://www.ijcai.org/proceedings/2022/12,https://www.ijcai.org/proceedings/2022/0012.pdf
80,Toward Policy Explanations for Multi-Agent Reinforcement Learning,Agent-based and Multi-agent Systems,Kayla Boggess;Sarit Kraus;Lu Feng;,University of Virginia;Bar-Ilan University;,United States;Israel;,Poster,https://www.ijcai.org/proceedings/2022/16,https://www.ijcai.org/proceedings/2022/0016.pdf
81,Transfer Learning Based Adaptive Automated Negotiating Agent Framework,Agent-based and Multi-agent Systems,Ayan Sengupta;Shinji Nakadai;Yasser Mohammad;,NEC Corporation;National Institute of Advanced Industrial Science and Technology;Assiut University;,Japan;Egypt;,Poster,https://www.ijcai.org/proceedings/2022/67,https://www.ijcai.org/proceedings/2022/0067.pdf
82,"Transparency, Detection and Imitation in Strategic Classification",Agent-based and Multi-agent Systems,Flavia Barsotti;Ruya Gokhan Kocer;Fernando P. Santos;,ING Analytics;University of Amsterdam;TU Delft;,Netherlands;,Poster,https://www.ijcai.org/proceedings/2022/10,https://www.ijcai.org/proceedings/2022/0010.pdf
83,Two for One & One for All: Two-Sided Manipulation in Matching Markets,Agent-based and Multi-agent Systems,Hadi Hosseini;Fatima Umar;Rohit Vaish;,Pennsylvania State University;Rochester Institute of Technology;Indian Institute of Technology Delhi;,United States;India;,Poster,https://www.ijcai.org/proceedings/2022/46,https://www.ijcai.org/proceedings/2022/0046.pdf
84,Two-Sided Matching over Social Networks,Agent-based and Multi-agent Systems,Sung-Ho Cho;Taiki Todo;Makoto Yokoo;,Kyushu University;,Japan;,Poster,https://www.ijcai.org/proceedings/2022/27,https://www.ijcai.org/proceedings/2022/0027.pdf
85,Understanding Distance Measures Among Elections,Agent-based and Multi-agent Systems,Niclas Boehmer;Piotr Faliszewski;Rolf Niedermeier;Stanisław Szufa;Tomasz Wąs;,Technische Universität Berlin;AGH University of Science and Technology;University of Warsaw;,Germany;Poland;,Poster,https://www.ijcai.org/proceedings/2022/15,https://www.ijcai.org/proceedings/2022/0015.pdf
86,VidyutVanika21: An Autonomous Intelligent Broker for Smart-grids,Agent-based and Multi-agent Systems,Sanjay Chandlekar;Bala Suraj Pedasingu;Easwar Subramanian;Sanjay Bhat;Praveen Paruchuri;Sujit Gujar;,International Institute of Information Technology;Tata Consultancy Services;,India;,Poster,https://www.ijcai.org/proceedings/2022/23,https://www.ijcai.org/proceedings/2022/0023.pdf
87,Voting in Two-Crossing Elections,Agent-based and Multi-agent Systems,Andrei Constantinescu;Roger Wattenhofer;,ETH Zurich;,Switzerland;,Poster,https://www.ijcai.org/proceedings/2022/30,https://www.ijcai.org/proceedings/2022/0030.pdf
88,When Votes Change and Committees Should (Not),Agent-based and Multi-agent Systems,Robert Bredereck;Till Fluschnik;Andrzej Kaczmarczyk;,Technische Universität Clausthal;Humboldt-Universität zu Berlin;Technische Universität Berlin;AGH University of Science and Technology;,Germany;Poland;,Poster,https://www.ijcai.org/proceedings/2022/21,https://www.ijcai.org/proceedings/2022/0021.pdf
