Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
11,Understanding the Role of Input Token Characters in Language Models: How Does Information Loss Affect Performance?,,Ahmed Alajrami;Katerina Margatina;Nikolaos Aletras;,University of Sheffield;Amazon;,United Kingdom;United States;,Long Main,https://openreview.net/forum?id=Ra6gfR3XuI,,,
12,A Fair and In-Depth Evaluation of Existing End-to-End Entity Linking Systems,,Hannah Bast;Matthias Hertel;Natalie Prange;,University of Freiburg;Karlsruher Institut für Technologie;,Germany;,Long Main,https://openreview.net/forum?id=b3lGS64ZZK,,,
13,Adaptive Policy with Wait-k Model for Simultaneous Translation,,Libo Zhao;Kai Fan;Wei Luo;Wu Jing;Shushu Wang;Ziqian Zeng;Zhongqiang Huang;,Alibaba Group;Zhejiang University;South China University of Technology;,China;,Long Main,https://openreview.net/forum?id=i0vMIpaEn4,,,
14,Advancements in Arabic Grammatical Error Detection and Correction: An Empirical Investigation,,Bashar Alhafni;Go Inoue;Christian Khairallah;Nizar Habash;,New York University;Mohamed bin Zayed University of Artificial Intelligence;,United States;United Arab Emirates;,Long Main,https://openreview.net/forum?id=cBhzqp8WlV,,,
15,Code-Switching Metrics Using Intonation Units,,Rebecca Pattichis;Dora LaCasse;Sonya Mitrovich Trawick;Rena Torres Cacoullos;,"University of California, Los Angeles;University of Montana;Pennsylvania State University;",United States;,Long Main,https://openreview.net/forum?id=6pPCKWzYw4,,,
16,Conversational Semantic Parsing using Dynamic Context Graphs,,Parag Jain;Mirella Lapata;,University of Edinburgh;,United Kingdom;,Long Main,https://openreview.net/forum?id=TnpFFjHCcw,,,
17,CoSyn: Detecting Implicit Hate Speech in Online Conversations Using a Context Synergized Hyperbolic Network,,Sreyan Ghosh;Manan Suri;Purva Chiniya;Utkarsh Tyagi;Sonal Kumar;Dinesh Manocha;,University of Maryland;Netaji Subhas Institute of Technology;,United States;India;,Long Main,https://openreview.net/forum?id=di1Foopybz,,,
18,Detection of Multiple Mental Disorders from Social Media with Two-Stream Psychiatric Experts,,Siyuan Chen;Zhiling Zhang;Mengyue Wu;Kenny Q. Zhu;,Shanghai Jiao Tong University;,China;,Long Main,https://openreview.net/forum?id=RcvJnskt0n,,,
19,DialCoT Meets PPO: Decomposing and Exploring Reasoning Paths in Smaller Language Models,,Chengcheng Han;Xiaowei Du;Che Zhang;Yixin Lian;Xiang Li;Ming Gao;Baoyuan Wang;,East China Normal University;Xiaobing Technology Company;Xiaobing;Xiaobing.AI;,China;;,Long Main,https://openreview.net/forum?id=VyjNXY2wgi,,,
20,Elaborative Simplification as Implicit Questions Under Discussion,,Yating Wu;William Berkeley Sheffield;Kyle Mahowald;Junyi Jessy Li;,University of Texas at Austin;,United States;,Long Main,https://openreview.net/forum?id=fwA8iKyIlk,,,
21,Evaluating Object Hallucination in Large Vision-Language Models,,Yifan Li;Yifan Du;Kun Zhou;Jinpeng Wang;Xin Zhao;Ji-Rong Wen;,Beijing Institute of Technology;Renmin University of China;,China;,Long Main,https://openreview.net/forum?id=xozJw0kZXF,,,
22,Faster Minimum Bayes Risk Decoding with Confidence-based Pruning,,Julius Cheng;Andreas Vlachos;,University of Cambridge;,United Kingdom;,Short Main,https://openreview.net/forum?id=DzCc4mpH1m,,,
23,GD-COMET: A Geo-Diverse Commonsense Inference Model,,Mehar Bhatia;Vered Shwartz;,University of British Columbia;,Canada;,Short Main,https://openreview.net/forum?id=WEHwc4hSQR,,,
24,Generating Summaries with Controllable Readability Levels,,Leonardo F. R. Ribeiro;Mohit Bansal;Markus Dreyer;,University of North Carolina;Amazon;,United States;,Long Main,https://openreview.net/forum?id=IFNbElsnCi,,,
25,Ignore This Title and HackAPrompt: Exposing Systemic Vulnerabilities of LLMs Through a Global Prompt Hacking Competition,,Sander V Schulhoff;Jeremy Pinto;Anaum Khan;Louis-François Bouchard;Chenglei Si;Svetlina Anati;Valen Tagliabue;Anson Liu Kost;Christopher R Carnahan;Jordan Lee Boyd-Graber;,University of Maryland;University of Montreal;Stanford University;New York University;,United States;Canada;,Long Main,https://openreview.net/forum?id=hcDE6sOEfu,,,
26,Larger Probes Tell a Different Story: Extending Psycholinguistic Datasets Via In-Context Learning,,Namrata Shivagunde;Vladislav Lialin;Anna Rumshisky;,University of Massachusetts at Lowell;University of Massachusetts Lowell;,United States;,Short Main,https://openreview.net/forum?id=rIc17Kziiq,,,
27,Learning to Predict Task Transferability via Soft Prompt,,Lingyun Feng;,,,Long Main,https://openreview.net/forum?id=ShQoWnMu1b,,,
28,On the Challenges of Using Black-Box APIs for Toxicity Evaluation in Research,,Luiza Amador Pozzobon;Beyza Ermis;Patrick Lewis;Sara Hooker;,Cohere;Cohere AI;,United States;Canada;,Long Main,https://openreview.net/forum?id=Y6w2prqvjM,,,
29,PIEClass: Weakly-Supervised Text Classification with Prompting and Noise-Robust Iterative Ensemble Training,,Yunyi Zhang;Minhao Jiang;Yu Meng;Yu Zhang;Jiawei Han;,University of Illinois Urbana-Champaign;,United States;,Long Main,https://openreview.net/forum?id=DDvcWpZNgl,,,
30,PRESTO: A Multilingual Dataset for Parsing Realistic Task-Oriented Dialogs,,Rahul Goel;Waleed Ammar;Aditya Gupta;Siddharth Vashishtha;Motoki Sano;Faiz Surani;Max Chang;HyunJeong Choe;David Greene;Chuan He;Rattima Nitisaroj;Anna Trukhina;Shachi Paul;Pararth Shah;Rushin Shah;Zhou Yu;,";Google;University of Rochester;University of California, Santa Barbara;Korea University;Columbia University;",;United States;South Korea;,Long Main,https://openreview.net/forum?id=LRRThBBiov,,,
31,PreWoMe: Exploiting Presuppositions as Working Memory for Long Form Question Answering,,Wookje Han;Jinsol Park;Kyungjae Lee;,Seoul National University;,South Korea;,Short Main,https://openreview.net/forum?id=UmKaHvjkiu,,,
32,Primacy Effect of ChatGPT,,Yiwei Wang;Yujun Cai;Muhao Chen;Yuxuan Liang;Bryan Hooi;,National University of Singapore;Meta;University of Southern California;Hong Kong University of Science and Technology;,Singapore;United States;China;,Short Main,https://openreview.net/forum?id=zEJFYWWmbG,,,
33,q2d: Turning Questions into Dialogs to Teach Models How to Search,,Yonatan Bitton;Shlomi Cohen-Ganor;Ido Hakimi;Yoad Lewenberg;Roee Aharoni;Enav Weinreb;,Hebrew University of Jerusalem;Google;,Israel;United States;,Long Main,https://openreview.net/forum?id=8iB0FJmOfV,,,
34,RoBoCoP: A Comprehensive ROmance BOrrowing COgnate Package and Benchmark for Multilingual Cognate Identification,,Liviu P Dinu;Ana Sabina Uban;Alina Maria Cristea;Anca Daniela Dinu;Ioan-Bogdan Iordache;Simona Georgescu;Laurentiu Zoicas;,University of Bucharest;,Romania;,Long Main,https://openreview.net/forum?id=Y28GzovPql,,,
35,Sparse Low-rank Adaptation of Pre-trained Language Models,,Ning Ding;Xingtai Lv;Qiaosen Wang;Yulin Chen;Bowen Zhou;Zhiyuan Liu;Maosong Sun;,Tsinghua University;University of Chicago;JD.com;,China;United States;,Long Main,https://openreview.net/forum?id=jxgz7FEqWq,,,
36,Superlim: A Swedish Language Understanding Evaluation Benchmark,,Aleksandrs Berdicevskis;Gerlof Bouma;Robin Kurtz;Felix Morger;Joey Öhman;Yvonne Adesam;Lars Borin;Dana Dannélls;Markus Forsberg;Tim Isbister;Anna Lindahl;Martin Malmsten;Faton Rekathati;Magnus Sahlgren;Elena Volodina;Love Börjeson;Simon Hengchen;Nina Tahmasebi;,Gothenburg University;University of Gothenburg;National Library of Sweden;AI Sweden;University of Geneva;Språkbanken;,Sweden;Switzerland;,Long Main,https://openreview.net/forum?id=VacjehPkIU,,,
37,Syllogistic Reasoning for Legal Judgment Analysis,,Wentao Deng;Jiahuan Pei;Keyi Kong;Zhe Chen;Furu Wei;Yujun Li;Zhaochun Ren;Zhumin Chen;Pengjie Ren;,Shandong University;Amazon;Microsoft;,China;United States;,Long Main,https://openreview.net/forum?id=7Jis2yiiEZ,,,
38,TempTabQA: Temporal Question Answering for Semi-Structured Tables,,Vivek Gupta;Pranshu Kandoi;Mahek Bhavesh Vora;Shuo Zhang;Yujie He;Ridho Reinanda;Vivek Srikumar;,University of Utah;Indian Institute of Technology Guwahati;Bloomberg;,United States;India;,Long Main,https://openreview.net/forum?id=q8aTDcIXnO,,,
39,"The Troubling Emergence of Hallucination in Large Language Models - An Extensive Definition, Quantification, and Prescriptive Remediations",,Vipula Rawte;SWAGATA CHAKRABORTY;Agnibh Pathak;ANUBHAV SARKAR;S.M Towhidul Islam Tonmoy;Aman Chadha;Amit P. Sheth;Amitava Das;,University of South Carolina;Christ University;Amazon;,United States;India;,Long Main,https://openreview.net/forum?id=ppaIkXurvg,,,
40,This is not a Dataset: A Large Negation Benchmark to Challenge Large Language Models,,Iker García-Ferrero;Begoña Altuna;Javier Alvez;Itziar Gonzalez-Dios;German Rigau;,University of Pennsylvania;University of the Basque Country;Universidad del País Vasco;,United States;Spain;,Long Main,https://openreview.net/forum?id=TubO0kgAeL,,,
41,Three Stream Based Multi-level Event Contrastive Learning for Text-Video Event Extraction,,Jiaqi Li;Chuanyi Zhang;Miaozeng Du;Dehai Min;Yongrui Chen;Guilin Qi;,Southeast University;Nanjing University of Science and Technology;Huaihua University;Monash University;,China;Australia;,Long Main,https://openreview.net/forum?id=sVSeGRCZT8,,,
42,Turn-Level Active Learning for Dialogue State Tracking,,Zihan Zhang;Meng Fang;Fanghua Ye;Ling Chen;Mohammad Reza Namazi Rad;,University of Technology Sydney;Eindhoven University of Technology;University College London;,Australia;Netherlands;United Kingdom;,Long Main,https://openreview.net/forum?id=XpK2LCt8iM,,,
43,Understanding Computational Models of Semantic Change: New Insights from the Speech Community,,Filip Miletic;Anne PRZEWOZNY;Ludovic Tanguy;,University of Stuttgart;Université de Toulouse;University of Toulouse;,Germany;France;,Short Main,https://openreview.net/forum?id=RJRCWXGtds,,,
44,Large Language Models Can Self-Improve,,Jiaxin Huang;Shixiang Shane Gu;Le Hou;Yuexin Wu;Xuezhi Wang;Hongkun Yu;Jiawei Han;,University of Illinois Urbana-Champaign;Google;OpenAI;,United States;United Kingdom;,Long Main,https://openreview.net/forum?id=uuUQraD4XX,,,
45,SAMRank: Unsupervised Keyphrase Extraction using Self-Attention Map in BERT and GPT-2,,Byungha Kang;Youhyun Shin;,Incheon National University;,South Korea;,Long Main,https://openreview.net/forum?id=NfN3ZDCcsO,,,
46,$k$NN-LM Does Not Improve Open-ended Text Generation,,Shufan Wang;Yixiao Song;Andrew Drozdov;Aparna Garimella;Varun Manjunatha;Mohit Iyyer;,University of Massachusetts Amherst;Adobe;,United States;,Long Main,https://openreview.net/forum?id=3FNrGv5MKb,,,
47,3DRP-Net: 3D Relative Position-aware Network for 3D Visual Grounding,,Zehan Wang;Haifeng Huang;Yang Zhao;Linjun Li;Xize Cheng;Yichen Zhu;Aoxiong Yin;Zhou Zhao;,Zhejiang University;,China;,Long Main,https://openreview.net/forum?id=MSQrAoa7iy,,,
48,A Self-enhancement Multitask Framework for Unsupervised Aspect Category Detection,,Thi-Nhung Nguyen;Hoang Ngo;Kiem-Hieu Nguyen;Tuan-Dung Cao;,VinAI Research;Hanoi University of Science and Technology;,Vietnam;,Long Main,https://openreview.net/forum?id=W0WeKrnfbX,,,
49,A Suite of Generative Tasks for Multi-Level Multimodal Webpage Understanding,,Andrea Burns;Krishna Srinivasan;Joshua Ainslie;Geoff Brown;Bryan A. Plummer;Kate Saenko;Jianmo Ni;Mandy Guo;,Boston University;Google;,United States;,Long Main,https://openreview.net/forum?id=rwcLHjtUmn,,,
50,Active Retrieval Augmented Generation,,Zhengbao Jiang;Frank F. Xu;Luyu Gao;Zhiqing Sun;Qian Liu;Jane Dwivedi-Yu;Yiming Yang;Jamie Callan;Graham Neubig;,Carnegie Mellon University;Sea AI Lab;Meta;,United States;;,Long Main,https://openreview.net/forum?id=WLZX3et7VT,,,
51,Addressing Linguistic Bias through a Contrastive Analysis of Academic Writing in the NLP Domain,,Robert Ridley;Zhen Wu;Jianbing Zhang;Shujian Huang;Xinyu Dai;,Nanjing University;,China;,Long Main,https://openreview.net/forum?id=VJenYElbmY,,,
52,Analyzing Cognitive Plausibility of Subword Tokenization,,Lisa Beinborn;Yuval Pinter;,Vrije Universiteit Amsterdam;Amazon;,Netherlands;United States;,Short Main,https://openreview.net/forum?id=j9E9xLlTmB,,,
53,Analyzing Film Adaptation through Narrative Alignment,,Tanzir Pial;Shahreen Salim Aunti;Charuta Pethe;Allen Kim;Steven Skiena;,State University of New York at Stony Brook;,United States;,Long Main,https://openreview.net/forum?id=19uudhc1s8,,,
54,Analyzing Norm Violations in Live-Stream Chat,,Jihyung Moon;Dong-Ho Lee;Hyundong Justin Cho;Woojeong Jin;Chan Young Park;Minwoo Kim;Jonathan May;Jay Pujara;Sungjoon Park;,Snap Inc.;University of Southern California;Carnegie Mellon University;DATUMO Inc.;Korea Advanced Institute of Science and Technology;,United States;South Korea;,Long Main,https://openreview.net/forum?id=vgg3dKoyDH,,,
55,Beyond Factuality: A Comprehensive Evaluation of Large Language Models as Knowledge Generators,,Liang CHEN;Yang Deng;Yatao Bian;Zeyu Qin;Bingzhe Wu;Tat-Seng Chua;Kam-Fai Wong;,Chinese University of Hong Kong;Hong Kong University of Science and Technology;Tencent;National University of Singapore;,China;Singapore;,Long Main,https://openreview.net/forum?id=clTPP37Rpu,,,
56,Can Language Models Understand Physical Concepts?,,Lei Li;Jingjing Xu;Qingxiu Dong;Ce Zheng;Xu Sun;Lingpeng Kong;Qi Liu;,Peking University;University of Hong Kong;,China;,Long Main,https://openreview.net/forum?id=HaSS8a3Oe7,,,
57,Can You Follow Me? Testing Situational Understanding for ChatGPT,,Chenghao Yang;Allyson Ettinger;,Google;University of Chicago;,United States;,Long Main,https://openreview.net/forum?id=cFXHe1mW7V,,,
58,CAR: Conceptualization-Augmented Reasoner for Zero-Shot Commonsense Question Answering,,Weiqi Wang;Tianqing Fang;Wenxuan Ding;Baixuan Xu;Xin Liu;Yangqiu Song;Antoine Bosselut;,Hong Kong University of Science and Technology;Swiss Federal Institute of Technology Lausanne;,China;Switzerland;,Long Findings,https://openreview.net/forum?id=9EYS2EEqFq,,,
59,CLAD-ST: Contrastive Learning with Adversarial Data for Robust Speech Translation,,Sathish Reddy Indurthi;Shamil Chollampatt;Ravi Agrawal;Marco Turchi;,Zoom Video Communications;Zoom Video Communications Inc.;,United States;,Short Main,https://openreview.net/forum?id=Rn1k3Na4Cn,,,
60,CoAnnotating: Uncertainty-Guided Work Allocation between Human and Large Language Models for Data Annotation,,Minzhi Li;Taiwei Shi;Caleb Ziems;Min-Yen Kan;Nancy F. Chen;Zhengyuan Liu;Diyi Yang;,A*STAR;Georgia Institute of Technology;National University of Singapore;Institute for Infocomm Research;Stanford University;,Singapore;United States;,Long Main,https://openreview.net/forum?id=tL7hS11keH,,,
61,COHESENTIA: A Novel Benchmark of Incremental versus Holistic Assessment of Coherence in Generated Texts,,Aviya Maimon;Reut Tsarfaty;,Bar-Ilan University;,Israel;,Long Main,https://openreview.net/forum?id=gUKVyjoQBG,,,
62,Conceptual structure coheres in human cognition but not in large language models,,Siddharth Suresh;Kushin Mukherjee;Xizheng Yu;Wei-Chun Huang;Lisa Padua;Timothy T. Rogers;,University of Wisconsin-Madison;University of Wisconsin;Albany State University;,United States;,Long Main,https://openreview.net/forum?id=wFaBjgGqaL,,,
63,Condensing Multilingual Knowledge with Lightweight Language-Specific Modules,,Haoran Xu;Weiting Tan;Shuyue Stella Li;Yunmo Chen;Benjamin Van Durme;Philipp Koehn;Kenton Murray;,Johns Hopkins University;,United States;,Long Main,https://openreview.net/forum?id=siiVduxdRz,,,
64,COVID-19 Vaccine Misinformation in Middle Income Countries,,Jongin Kim;Byeo Rhee Bak;Aditya Agrawal;Jiaxi Wu;Veronika J. Wirtz;Traci Hong;Derry Wijaya;,Boston University;National Institute of Public Health;,United States;Netherlands;,Long Main,https://openreview.net/forum?id=kZob2CsZXm,,,
65,CP-BCS: Binary Code Summarization Guided by Control Flow Graph and Pseudo Code,,Tong Ye;Lingfei Wu;Tengfei Ma;Xuhong Zhang;Yangkai Du;Peiyu Liu;Shouling Ji;Wenhai Wang;,Zhejiang University;Pinterest;International Business Machines Corporation;,China;United States;,Long Main,https://openreview.net/forum?id=4AcHxGE6M4,,,
66,Cross-Document Event Coreference Resolution on Discourse Structure,,Xinyu Chen;Sheng Xu;PEIFENG LI;Qiaoming Zhu;,Soochow University;,China;,Long Main,https://openreview.net/forum?id=htulPWUheU,,,
67,CRT-QA: A Dataset of Complex Reasoning Question Answering over Tabular Data,,Zhehao Zhang;Xitao Li;Yan Gao;Jian-Guang Lou;,Shanghai Jiao Tong University;Xi'an Jiao Tong University;Microsoft;,China;,Long Main,https://openreview.net/forum?id=rG3QZA7JXV,,,
68,CRUSH4SQL: Collective Retrieval Using Schema Hallucination For Text2SQL,,Mayank Kothyari;Dhruva Dhingra;Sunita Sarawagi;Soumen Chakrabarti;,Indian Institute of Technology Bombay;,India;,Long Main,https://openreview.net/forum?id=7Gy8FXaTv6,,,
69,Deciphering Stereotypes in Pre-Trained Language Models,,Weicheng Ma;Henry Scheible;Brian C Wang;Goutham Veeramachaneni;Pratim Chowdhary;Alan Sun;Andrew Koulogeorge;Lili Wang;Diyi Yang;Soroush Vosoughi;,Dartmouth College;Stanford University;,United States;,Long Main,https://openreview.net/forum?id=IwI7Wpkzm7,,,
70,DecipherPref: Analyzing Influential Factors in Human Preference Judgments via GPT-4,,Yebowen Hu;Kaiqiang Song;Sangwoo Cho;Xiaoyang Wang;Hassan Foroosh;Fei Liu;,University of Central Florida;Tencent;Emory University;,United States;China;,Long Main,https://openreview.net/forum?id=Ue9i6qgiCw,,,
71,Dialogue Chain-of-Thought Distillation for Commonsense-aware Conversational Agents,,Hyungjoo Chae;Yongho Song;Kai Tzu-iunn Ong;Taeyoon Kwon;Minjin Kim;Youngjae Yu;Dongha Lee;Dongyeop Kang;Jinyoung Yeo;,Yonsei University;Allen Institute for Artificial Intelligence;University of Illinois Urbana-Champaign;University of Minnesota;,South Korea;United States;,Long Main,https://openreview.net/forum?id=flkXLt9WKn,,,
72,Do Language Models Have a Common Sense regarding Time? Revisiting Temporal Commonsense Reasoning in the Era of Large Language Models,,Raghav Jain;Daivik Sojitra;Arkadeep Acharya;Sriparna Saha;Adam Jatowt;Sandipan Dandapat;,Indian Institute of Technology Patna;Microsoft;University of Innsbruck;,India;United States;Austria;,Long Main,https://openreview.net/forum?id=akJUrevmwI,,,
73,Document-Level Machine Translation with Large Language Models,,Longyue Wang;Chenyang Lyu;Tianbo Ji;Zhirui Zhang;Dian Yu;Shuming Shi;Zhaopeng Tu;,Tencent;Dublin City University;Nantong University;,China;Ireland;,Long Main,https://openreview.net/forum?id=sXErPfdA7Q,,,
74,Enhancing Biomedical Lay Summarisation with External Knowledge Graphs,,Tomas Goldsack;Zhihao Zhang;Chen Tang;Carolina Scarton;Chenghua Lin;,University of Sheffield;Beihang University;,United Kingdom;China;,Long Main,https://openreview.net/forum?id=WAhhZcaA3R,,,
75,Enhancing the Ranking Context of Dense Retrieval through Reciprocal Nearest Neighbors,,George Zerveas;Navid Rekabsaz;Carsten Eickhoff;,Brown University;Johannes Kepler University;Eberhard Karls University of Tübingen;,United States;Austria;Germany;,Long Main,https://openreview.net/forum?id=LawAC9vh8q,,,
76,Evaluating the Rationale Understanding of Critical Reasoning in Logical Reading Comprehension,,Akira Kawabata;Saku Sugawara;,Nara Institute of Science and Technology;National Institute of Informatics;,Japan;,Long Main,https://openreview.net/forum?id=zByqDt16qZ,,,
77,Explanation Selection Using Unlabeled Data for Chain-of-Thought Prompting,,Xi Ye;Greg Durrett;,University of Texas at Austin;,United States;,Long Main,https://openreview.net/forum?id=wcgfB88Slx,,,
78,Exploring the Impact of Model Scaling on Parameter-Efficient Tuning,,Yusheng Su;Chi-Min Chan;Jiali Cheng;Yujia Qin;Yankai Lin;Shengding Hu;Zonghan Yang;Ning Ding;Xingzhi Sun;Guotong Xie;Zhiyuan Liu;Maosong Sun;,Tsinghua University;Renmin University of China;,China;,Long Main,https://openreview.net/forum?id=3CIQIYNGlp,,,
79,FFAEval: Evaluating Dialogue System via Free-For-All Ranking,,Zeyao Ma;Zijun Yao;Jing Zhang;Jifan Yu;Xiaohan Zhang;Juanzi Li;Jie Tang;,"Beijing University of Posts and Telecommunications;Tsinghua University;Renmin University of China;Beijing Knowledge Atlas Technology Co., Ltd.;",China;,Long Findings,https://openreview.net/forum?id=0bderX6zwr,,,
80,GEM: Gestalt Enhanced Markup Language Model for Web Understanding via Render Tree,,Zirui Shao;Feiyu Gao;Zhongda QI;Hangdi Xing;Jiajun Bu;Zhi Yu;Qi Zheng;Xiaozhong Liu;,Zhejiang University;Alibaba Group;Worcester Polytechnic Institute;,China;United States;,Long Main,https://openreview.net/forum?id=dnIfD7RJLU,,,
81,Generative Adversarial Training with Perturbed Token Detection for Model Robustness,,Jiahao Zhao;Wenji Mao;,Chinese Academy of Sciences;,China;,Long Main,https://openreview.net/forum?id=BFbdO9GwTZ,,,
82,GLEN: General-Purpose Event Detection for Thousands of Types,,Sha Li;Qiusi Zhan;Kathryn Conger;Martha Palmer;Heng Ji;Jiawei Han;,University of Illinois Urbana-Champaign;University of Colorado;University of Illinois;,United States;,Long Main,https://openreview.net/forum?id=ovkb6woHvT,,,
83,GLEN: Generative Retrieval via Lexical Index Learning,,Sunkyung Lee;Minjin Choi;Jongwuk Lee;,Sungkyunkwan University;,South Korea;,Long Main,https://openreview.net/forum?id=Xqhdpk0Qrj,,,
84,GlobalBench: A Benchmark for Global Progress in Natural Language Processing,,Yueqi Song;Simran Khanuja;Pengfei Liu;Fahim Faisal;Alissa Ostapenko;Genta Indra Winata;Alham Fikri Aji;Samuel Cahyawijaya;Yulia Tsvetkov;Antonios Anastasopoulos;Graham Neubig;,Carnegie Mellon University;George Mason University;Bloomberg;Amazon;Hong Kong University of Science and Technology;University of Washington;,United States;China;,Long Main,https://openreview.net/forum?id=6mPs06irie,,,
85,GPTAraEval: A Comprehensive Evaluation of ChatGPT on Arabic NLP,,Md Tawkat Islam Khondaker;Abdul Waheed;El Moatez Billah Nagoudi;Muhammad Abdul-Mageed;,University of British Columbia;Mohamed bin Zayed University of Artificial Intelligence;,Canada;United Arab Emirates;,Long Main,https://openreview.net/forum?id=y5ctUSk99X,,,
86,Harnessing the Power of Large Language Models for Empathetic Response Generation: Empirical Investigations and Improvements,,Yushan Qian;Weinan Zhang;Ting Liu;,Harbin Institute of Technology;,China;,Long Findings,https://openreview.net/forum?id=cMMxJxzYkZ,,,
87,Have LLMs Advanced Enough? A Challenging Problem Solving Benchmark For Large Language Models,,Daman Arora;Himanshu Gaurav Singh;Mausam .;,Indian Institute of Technology Delhi;,India;,Long Main,https://openreview.net/forum?id=YHWXlESeS8,,,
88,Hierarchical Pretraining on Multimodal Electronic Health Records,,Xiaochen Wang;Junyu Luo;Jiaqi Wang;Ziyi Yin;Suhan Cui;Yuan Zhong;Yaqing Wang;Fenglong Ma;,Pennsylvania State University;Google;,United States;,Long Main,https://openreview.net/forum?id=oueo4cEgSJ,,,
89,Ideology Takes Multiple Looks: A High-Quality Dataset for Multifaceted Ideology Detection,,Songtao Liu;Ziling Luo;Minghua Xu;LiXiao Wei;Ziyao Wei;Han Yu;Wei Xiang;Bang Wang;,Huazhong University of Science and Technology;,China;,Long Main,https://openreview.net/forum?id=jqOymNqzuB,,,
90,Incorporating Structured Representations into Pretrained Vision \& Language Models Using Scene Graphs,,Roei Herzig;Alon Mendelson;Leonid Karlinsky;Assaf Arbelle;Rogerio Feris;Trevor Darrell;Amir Globerson;,Tel Aviv University;International Business Machines Corporation;Electrical Engineering & Computer Science Department;,Israel;United States;;,Long Main,https://openreview.net/forum?id=7DueCuvmgM,,,
91,It Ain't Over: A Multi-aspect Diverse Math Word Problem Dataset,,Jiwoo Kim;Youngbin Kim;Ilwoong Baek;JinYeong Bak;Jongwuk Lee;,Sungkyunkwan University;,South Korea;,Long Main,https://openreview.net/forum?id=3LIUMrCKrv,,,
92,Knowledge Distillation ≈ Label Smoothing: Fact or Fallacy?,,Md Arafat Sultan;,International Business Machines Corporation;,United States;,Short Main,https://openreview.net/forum?id=j9e3WVc49w,,,
93,Language Models with Rationality,,Nora Kassner;Oyvind Tafjord;Ashish Sabharwal;Kyle Richardson;Hinrich Schuetze;Peter Clark;,Allen Institute for Artificial Intelligence;Allen Institute for AI;Center for Information and Language Processing;,United States;;,Long Main,https://openreview.net/forum?id=6j7JZnEzf4,,,
94,Large Language Models: The Need for Nuance in Current Debates and a Pragmatic Perspective on Understanding,,Bram Van Dijk;Tom Kouwenhoven;Marco Spruit;Max Johannes van Duijn;,Leiden University;,Netherlands;,Long Main,https://openreview.net/forum?id=DOlbbJhJ1A,,,
95,Learning to Rank Generation with Pairwise Partial Rewards,,Youngwon Lee;Jinu Lee;seung-won hwang;,Seoul National University;,South Korea;,Long Main,https://openreview.net/forum?id=e3eIqCPCT9,,,
