Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
1,"‘Just What do You Think You’re Doing, Dave?’ A Checklist for Responsible Data Use in NLP",,Anna Rogers;Timothy Baldwin;Kobi Leins;,University of Copenhagen;University of Melbourne;King's College London;,Denmark;Australia;United Kingdom;,finding,https://aclanthology.org/2021.findings-emnlp.414/,https://aclanthology.org/2021.findings-emnlp.414.pdf,,
2,“Average” Approximates “First Principal Component”? An Empirical Analysis on Representations from Neural Language Models,,Zihan Wang;Chengyu Dong;Jingbo Shang;,"University of California, San Diego;",United States;,Main,https://aclanthology.org/2021.emnlp-main.453/,https://aclanthology.org/2021.emnlp-main.453.pdf,,
3,“Be nice to your wife! The restaurants are closed”: Can Gender Stereotype Detection Improve Sexism Classification?,,Patricia Chiril;Farah Benamara;Véronique Moriceau;,Université de Toulouse;,France;,finding,https://aclanthology.org/2021.findings-emnlp.242/,https://aclanthology.org/2021.findings-emnlp.242.pdf,,
4,“It doesn’t look good for a date”: Transforming Critiques into Preferences for Conversational Recommendation Systems,,Victor Bursztyn;Jennifer Healey;Nedim Lipka;Eunyee Koh;Doug Downey;Larry Birnbaum;,Northwestern University;Allen Institute for Artificial Intelligence;Adobe;,United States;,Main,https://aclanthology.org/2021.emnlp-main.145/,https://aclanthology.org/2021.emnlp-main.145.pdf,,
5,“Let Your Characters Tell Their Story”: A Dataset for Character-Centric Narrative Understanding,,Faeze Brahman;Meng Huang;Oyvind Tafjord;Chao Zhao;Mrinmaya Sachan;Snigdha Chaturvedi;,"University of California, Santa Cruz;University of Chicago;Allen Institute for AI;University of North Carolina at Chapel Hill;ETH Zurich;",United States;Switzerland;,finding,https://aclanthology.org/2021.findings-emnlp.150/,https://aclanthology.org/2021.findings-emnlp.150.pdf,,
6,“So You Think You’re Funny?”: Rating the Humour Quotient in Standup Comedy,,Anirudh Mittal;Pranav Jeevan P;Prerak Gandhi;Diptesh Kanojia;Pushpak Bhattacharyya;,Indian Institute of Technology Bombay;University of Surrey;,India;United Kingdom;,Main,https://aclanthology.org/2021.emnlp-main.789/,https://aclanthology.org/2021.emnlp-main.789.pdf,,
7,“Was it “stated” or was it “claimed”?: How linguistic bias affects generative language models,,Roma Patel;Ellie Pavlick;,Brown University;,United States;,Main,https://aclanthology.org/2021.emnlp-main.790/,https://aclanthology.org/2021.emnlp-main.790.pdf,,
8,“Wikily” Supervised Neural Translation Tailored to Cross-Lingual Tasks,,Mohammad Sadegh Rasooli;Chris Callison-Burch;Derry Tanti Wijaya;,Microsoft;University of Pennsylvania;Boston University;,United States;,Main,https://aclanthology.org/2021.emnlp-main.124/,https://aclanthology.org/2021.emnlp-main.124.pdf,,
9,(Mis)alignment Between Stance Expressed in Social Media Data and Public Opinion Surveys,,Kenneth Joseph;Sarah Shugars;Ryan Gallagher;Jon Green;Alexi Quintana Mathé;Zijian An;David Lazer;,University at Buffalo;New York University;Northeastern University;,United States;,Main,https://aclanthology.org/2021.emnlp-main.27/,https://aclanthology.org/2021.emnlp-main.27.pdf,,
10,#HowYouTagTweets: Learning User Hashtagging Preferences via Personalized Topic Attention,,Yuji Zhang;Yubo Zhang;Chunpu Xu;Jing Li;Ziyan Jiang;Baolin Peng;,Hong Kong Polytechnic University;Amazon;Microsoft;,China;United States;,Main,https://aclanthology.org/2021.emnlp-main.616/,https://aclanthology.org/2021.emnlp-main.616.pdf,,
11,A Bag of Tricks for Dialogue Summarization,,Muhammad Khalifa;Miguel Ballesteros;Kathleen McKeown;,Cairo University;Amazon;Columbia University;,Egypt;United States;,Main,https://aclanthology.org/2021.emnlp-main.631/,https://aclanthology.org/2021.emnlp-main.631.pdf,,
12,A Bayesian Framework for Information-Theoretic Probing,,Tiago Pimentel;Ryan Cotterell;,University of Cambridge;ETH Zurich;,United Kingdom;Switzerland;,Main,https://aclanthology.org/2021.emnlp-main.229/,https://aclanthology.org/2021.emnlp-main.229.pdf,,
13,A Collaborative Multi-agent Reinforcement Learning Framework for Dialog Action Decomposition,,Huimin Wang;Kam-Fai Wong;,Chinese University of Hong Kong;,China;,Main,https://aclanthology.org/2021.emnlp-main.621/,https://aclanthology.org/2021.emnlp-main.621.pdf,,
14,A Comprehensive Comparison of Word Embeddings in Event & Entity Coreference Resolution.,,Judicael Poumay;Ashwin Ittoo;,University of Liege;,Belgium;,finding,https://aclanthology.org/2021.findings-emnlp.235/,https://aclanthology.org/2021.findings-emnlp.235.pdf,,
15,A Computational Exploration of Pejorative Language in Social Media,,Liviu P. Dinu;Ioan-Bogdan Iordache;Ana Sabina Uban;Marcos Zampieri;,University of Bucharest;Rochester Institute of Technology;,Romania;United States;,finding,https://aclanthology.org/2021.findings-emnlp.296/,https://aclanthology.org/2021.findings-emnlp.296.pdf,,
16,A Conditional Generative Matching Model for Multi-lingual Reply Suggestion,,Budhaditya Deb;Guoqing Zheng;Milad Shokouhi;Ahmed Hassan Awadallah;,,,finding,https://aclanthology.org/2021.findings-emnlp.134/,https://aclanthology.org/2021.findings-emnlp.134.pdf,,
17,A Corpus-based Syntactic Analysis of Two-termed Unlike Coordination,,Julie Kallini;Christiane Fellbaum;,Princeton University;,United States;,finding,https://aclanthology.org/2021.findings-emnlp.335/,https://aclanthology.org/2021.findings-emnlp.335.pdf,,
18,A Deep Decomposable Model for Disentangling Syntax and Semantics in Sentence Representation,,Dingcheng Li;Hongliang Fei;Shaogang Ren;Ping Li;,,,finding,https://aclanthology.org/2021.findings-emnlp.364/,https://aclanthology.org/2021.findings-emnlp.364.pdf,,
19,A Differentiable Relaxation of Graph Segmentation and Alignment for AMR Parsing,,Chunchuan Lyu;Shay B. Cohen;Ivan Titov;,University of Edinburgh;University of Amsterdam;,United Kingdom;Netherlands;,Main,https://aclanthology.org/2021.emnlp-main.714/,https://aclanthology.org/2021.emnlp-main.714.pdf,,
20,A Discourse-Aware Graph Neural Network for Emotion Recognition in Multi-Party Conversation,,Yang Sun;Nan Yu;Guohong Fu;,Soochow University;,China;,finding,https://aclanthology.org/2021.findings-emnlp.252/,https://aclanthology.org/2021.findings-emnlp.252.pdf,,
21,A Divide-And-Conquer Approach for Multi-label Multi-hop Relation Detection in Knowledge Base Question Answering,,Deyu Zhou;Yanzheng Xiang;Linhai Zhang;Chenchen Ye;Qian-Wen Zhang;Yunbo Cao;,Southeast University;Tencent;,China;,finding,https://aclanthology.org/2021.findings-emnlp.412/,https://aclanthology.org/2021.findings-emnlp.412.pdf,,
22,A Fine-Grained Domain Adaption Model for Joint Word Segmentation and POS Tagging,,Peijie Jiang;Dingkun Long;Yueheng Sun;Meishan Zhang;Guangwei Xu;Pengjun Xie;,Tianjin University;,China;,Main,https://aclanthology.org/2021.emnlp-main.291/,https://aclanthology.org/2021.emnlp-main.291.pdf,,
23,A Finer-grain Universal Dialogue Semantic Structures based Model For Abstractive Dialogue Summarization,,Yuejie Lei;Fujia Zheng;Yuanmeng Yan;Keqing He;Weiran Xu;,Beijing University of Posts and Telecommunications;Meituan Inc.;,China;,finding,https://aclanthology.org/2021.findings-emnlp.117/,https://aclanthology.org/2021.findings-emnlp.117.pdf,,
24,A Generative Framework for Simultaneous Machine Translation,,Yishu Miao;Phil Blunsom;Lucia Specia;,Imperial College London;ByteDance;University of Oxford;DeepMind;University of Sheffield;,United Kingdom;China;,Main,https://aclanthology.org/2021.emnlp-main.536/,https://aclanthology.org/2021.emnlp-main.536.pdf,,
25,A Graph-Based Neural Model for End-to-End Frame Semantic Parsing,,ZhiChao Lin;Yueheng Sun;Meishan Zhang;,Tianjin University;,China;,Main,https://aclanthology.org/2021.emnlp-main.314/,https://aclanthology.org/2021.emnlp-main.314.pdf,,
26,A Label-Aware BERT Attention Network for Zero-Shot Multi-Intent Detection in Spoken Language Understanding,,Ting-Wei Wu;Ruolin Su;Biing Juang;,Georgia Institute of Technology;,United States;,Main,https://aclanthology.org/2021.emnlp-main.399/,https://aclanthology.org/2021.emnlp-main.399.pdf,,
27,A Language Model-based Generative Classifier for Sentence-level Discourse Parsing,,Ying Zhang;Hidetaka Kamigaito;Manabu Okumura;,Tokyo Institute of Technology;,Japan;,Main,https://aclanthology.org/2021.emnlp-main.188/,https://aclanthology.org/2021.emnlp-main.188.pdf,,
28,A Large-Scale Dataset for Empathetic Response Generation,,Anuradha Welivita;Yubo Xie;Pearl Pu;,,,Main,https://aclanthology.org/2021.emnlp-main.96/,https://aclanthology.org/2021.emnlp-main.96.pdf,,
29,A Large-Scale Study of Machine Translation in Turkic Languages,,Jamshidbek Mirzakhalov;Anoop Babu;Duygu Ataman;Sherzod Kariev;Francis Tyers;Otabek Abduraufov;Mammad Hajili;Sardana Ivanova;Abror Khaytbaev;Antonio Laverghetta Jr.;Bekhzodbek Moydinboyev;Esra Onal;Shaxnoza Pulatova;Ahsan Wahab;Orhan Firat;Sriram Chellappan;,Turkic Interlingua;University of South Florida;New York University;Indiana University;EPFL;University of Helsinki;Namangan State University;Google;,;United States;Switzerland;Finland;Uzbekistan;,Main,https://aclanthology.org/2021.emnlp-main.475/,https://aclanthology.org/2021.emnlp-main.475.pdf,,
30,A Massively Multilingual Analysis of Cross-linguality in Shared Embedding Space,,Alexander Jones;William Yang Wang;Kyle Mahowald;,"Dartmouth College;University of California, Santa Barbara;University of Texas at Austin;",United States;,Main,https://aclanthology.org/2021.emnlp-main.471/,https://aclanthology.org/2021.emnlp-main.471.pdf,,
31,A Model of Cross-Lingual Knowledge-Grounded Response Generation for Open-Domain Dialogue Systems,,San Kim;Jin Yea Jang;Minyoung Jung;Saim Shin;,Korea Electronics Technology Institute;Seoul National University;,South Korea;,finding,https://aclanthology.org/2021.findings-emnlp.33/,https://aclanthology.org/2021.findings-emnlp.33.pdf,,
32,A Multi-label Multi-hop Relation Detection Model based on Relation-aware Sequence Generation,,Linhai Zhang;Deyu Zhou;Chao Lin;Yulan He;,Southeast University;University of Warwick;,China;United Kingdom;,finding,https://aclanthology.org/2021.findings-emnlp.404/,https://aclanthology.org/2021.findings-emnlp.404.pdf,,
33,A multilabel approach to morphosyntactic probing,,Naomi Shapiro;Amandalynne Paullada;Shane Steinert-Threlkeld;,University of Washington;,United States;,finding,https://aclanthology.org/2021.findings-emnlp.382/,https://aclanthology.org/2021.findings-emnlp.382.pdf,,
34,A Neural Graph-based Local Coherence Model,,Mohsen Mesgar;Leonardo F. R. Ribeiro;Iryna Gurevych;,,,finding,https://aclanthology.org/2021.findings-emnlp.199/,https://aclanthology.org/2021.findings-emnlp.199.pdf,,
35,A New Representation for Span-based CCG Parsing,,Yoshihide Kato;Shigeki Matsubara;,Nagoya University;,Japan;,Main,https://aclanthology.org/2021.emnlp-main.826/,https://aclanthology.org/2021.emnlp-main.826.pdf,,
36,A Novel Global Feature-Oriented Relational Triple Extraction Model based on Table Filling,,Feiliang Ren;Longhui Zhang;Shujuan Yin;Xiaofeng Zhao;Shilei Liu;Bochao Li;Yaduo Liu;,University Affiliation Not Specified;Northeastern University;,;China;,Main,https://aclanthology.org/2021.emnlp-main.208/,https://aclanthology.org/2021.emnlp-main.208.pdf,,
37,A Partition Filter Network for Joint Entity and Relation Extraction,,Zhiheng Yan;Chong Zhang;Jinlan Fu;Qi Zhang;Zhongyu Wei;,Fudan University;National University of Singapore;,China;Singapore;,Main,https://aclanthology.org/2021.emnlp-main.17/,https://aclanthology.org/2021.emnlp-main.17.pdf,,
38,A Plug-and-Play Method for Controlled Text Generation,,Damian Pascual;Beni Egressy;Clara Meister;Ryan Cotterell;Roger Wattenhofer;,ETH Zurich;University of Cambridge;,Switzerland;United Kingdom;,finding,https://aclanthology.org/2021.findings-emnlp.334/,https://aclanthology.org/2021.findings-emnlp.334.pdf,,
39,A Pretraining Numerical Reasoning Model for Ordinal Constrained Question Answering on Knowledge Base,,Yu Feng;Jing Zhang;Gaole He;Wayne Xin Zhao;Lemao Liu;Quan Liu;Cuiping Li;Hong Chen;,,,finding,https://aclanthology.org/2021.findings-emnlp.159/,https://aclanthology.org/2021.findings-emnlp.159.pdf,,
40,A Relation-Oriented Clustering Method for Open Relation Extraction,,Jun Zhao;Tao Gui;Qi Zhang;Yaqian Zhou;,Fudan University;,China;,Main,https://aclanthology.org/2021.emnlp-main.765/,https://aclanthology.org/2021.emnlp-main.765.pdf,,
41,A Role-Selected Sharing Network for Joint Machine-Human Chatting Handoff and Service Satisfaction Analysis,,Jiawei Liu;Kaisong Song;Yangyang Kang;Guoxiu He;Zhuoren Jiang;Changlong Sun;Wei Lu;Xiaozhong Liu;,Wuhan University;Northeastern University;Alibaba Group;East China Normal University;Zhejiang University;Worcester Polytechnic Institute;,China;United States;,Main,https://aclanthology.org/2021.emnlp-main.767/,https://aclanthology.org/2021.emnlp-main.767.pdf,,
42,A Root of a Problem: Optimizing Single-Root Dependency Parsing,,Miloš Stanojević;Shay B. Cohen;,University of Edinburgh;,United Kingdom;,Main,https://aclanthology.org/2021.emnlp-main.823/,https://aclanthology.org/2021.emnlp-main.823.pdf,,
43,A Scalable Framework for Learning From Implicit User Feedback to Improve Natural Language Understanding in Large-Scale Conversational AI Systems,,Sunghyun Park;Han Li;Ameen Patel;Sidharth Mudgal;Sungjin Lee;Young-Bum Kim;Spyros Matsoukas;Ruhi Sarikaya;,Amazon;,United States;,Main,https://aclanthology.org/2021.emnlp-main.489/,https://aclanthology.org/2021.emnlp-main.489.pdf,,
44,A Secure and Efficient Federated Learning Framework for NLP,,Chenghong Wang;Jieren Deng;Xianrui Meng;Yijue Wang;Ji Li;Sheng Lin;Shuo Han;Fei Miao;Sanguthevar Rajasekaran;Caiwen Ding;,University of Connecticut;Duke University;Meta;Microsoft;Northeastern University;University of Illinois at Chicago;,United States;,Main,https://aclanthology.org/2021.emnlp-main.606/,https://aclanthology.org/2021.emnlp-main.606.pdf,,
45,A Semantic Feature-Wise Transformation Relation Network for Automatic Short Answer Grading,,Zhaohui Li;Yajur Tomar;Rebecca J. Passonneau;,Pennsylvania State University;,United States;,Main,https://aclanthology.org/2021.emnlp-main.487/,https://aclanthology.org/2021.emnlp-main.487.pdf,,
46,A Semantic Filter Based on Relations for Knowledge Graph Completion,,Zongwei Liang;Junan Yang;Hui Liu;Keju Huang;,National University of Defense Technology;,China;,Main,https://aclanthology.org/2021.emnlp-main.625/,https://aclanthology.org/2021.emnlp-main.625.pdf,,
47,A Simple and Effective Method To Eliminate the Self Language Bias in Multilingual Representations,,Ziyi Yang;Yinfei Yang;Daniel Cer;Eric Darve;,Stanford University;Google;,United States;,Main,https://aclanthology.org/2021.emnlp-main.470/,https://aclanthology.org/2021.emnlp-main.470.pdf,,
48,A Simple and Effective Positional Encoding for Transformers,,Pu-Chin Chen;Henry Tsai;Srinadh Bhojanapalli;Hyung Won Chung;Yin-Wen Chang;Chun-Sung Ferng;,Google;,United States;,Main,https://aclanthology.org/2021.emnlp-main.236/,https://aclanthology.org/2021.emnlp-main.236.pdf,,
49,A Simple Geometric Method for Cross-Lingual Linguistic Transformations with Pre-trained Autoencoders,,Maarten De Raedt;Fréderic Godin;Pieter Buteneers;Chris Develder;Thomas Demeester;,Sinch;Ghent University;,Sweden;Belgium;,Main,https://aclanthology.org/2021.emnlp-main.792/,https://aclanthology.org/2021.emnlp-main.792.pdf,,
50,A Strong Baseline for Query Efficient Attacks in a Black Box Setting,,Rishabh Maheshwary;Saket Maheshwary;Vikram Pudi;,International Institute of Information Technology;,India;,Main,https://aclanthology.org/2021.emnlp-main.661/,https://aclanthology.org/2021.emnlp-main.661.pdf,,
51,A surprisal–duration trade-off across and within the world’s languages,,Tiago Pimentel;Clara Meister;Elizabeth Salesky;Simone Teufel;Damián Blasi;Ryan Cotterell;,University of Cambridge;ETH Zurich;Johns Hopkins University;Harvard University;Max Planck Institute for the Science of Human History;Higher School of Economics;,United Kingdom;Switzerland;United States;Germany;Russian Federation;,Main,https://aclanthology.org/2021.emnlp-main.73/,https://aclanthology.org/2021.emnlp-main.73.pdf,,
52,A Thorough Evaluation of Task-Specific Pretraining for Summarization,,Sascha Rothe;Joshua Maynez;Shashi Narayan;,Google;,United States;,Main,https://aclanthology.org/2021.emnlp-main.12/,https://aclanthology.org/2021.emnlp-main.12.pdf,,
53,A Three-Stage Learning Framework for Low-Resource Knowledge-Grounded Dialogue Generation,,Shilei Liu;Xiaofeng Zhao;Bochao Li;Feiliang Ren;Longhui Zhang;Shujuan Yin;,University Affiliation Not Specified;Ministry of Education;Northeastern University;,;China;,Main,https://aclanthology.org/2021.emnlp-main.173/,https://aclanthology.org/2021.emnlp-main.173.pdf,,
54,A Unified Encoding of Structures in Transition Systems,,Tao Ji;Yong Jiang;Tao Wang;Zhongqiang Huang;Fei Huang;Yuanbin Wu;Xiaoling Wang;,East China Normal University;Alibaba Group;,China;,Main,https://aclanthology.org/2021.emnlp-main.339/,https://aclanthology.org/2021.emnlp-main.339.pdf,,
55,A Unified Speaker Adaptation Approach for ASR,,Yingzhu Zhao;Chongjia Ni;Cheung-Chi Leung;Shafiq Joty;Eng Siong Chng;Bin Ma;,Nanyang Technological University;Alibaba Group;,Singapore;China;,Main,https://aclanthology.org/2021.emnlp-main.737/,https://aclanthology.org/2021.emnlp-main.737.pdf,,
56,A Web Scale Entity Extraction System,,Xuanting Cai;Quanbin Ma;Jianyu Liu;Pan Li;Qi Zeng;Zhengkan Yang;Pushkar Tripathi;,Meta;,United States;,finding,https://aclanthology.org/2021.findings-emnlp.7/,https://aclanthology.org/2021.findings-emnlp.7.pdf,,
57,"Abstract, Rationale, Stance: A Joint Model for Scientific Claim Verification",,Zhiwei Zhang;Jiyi Li;Fumiyo Fukumoto;Yanming Ye;,Hangzhou Dianzi University;University of Yamanashi;,China;Japan;,Main,https://aclanthology.org/2021.emnlp-main.290/,https://aclanthology.org/2021.emnlp-main.290.pdf,,
58,Achieving Model Robustness through Discrete Adversarial Training,,Maor Ivgi;Jonathan Berant;,Tel Aviv University;Allen Institute for AI;,Israel;United States;,Main,https://aclanthology.org/2021.emnlp-main.115/,https://aclanthology.org/2021.emnlp-main.115.pdf,,
59,Active Learning by Acquiring Contrastive Examples,,Katerina Margatina;Giorgos Vernikos;Loïc Barrault;Nikolaos Aletras;,University of Sheffield;EPFL;Haute Ecole d'Ingénierie et de Gestion du Canton de Vaud;,United Kingdom;Switzerland;,Main,https://aclanthology.org/2021.emnlp-main.51/,https://aclanthology.org/2021.emnlp-main.51.pdf,,
60,Active Learning for Rumor Identification on Social Media,,Parsa Farinneya;Mohammad Mahdi Abdollah Pour;Sardar Hamidian;Mona Diab;,Amirkabir University of Technology;George Washington University;Meta;,Iran;United States;,finding,https://aclanthology.org/2021.findings-emnlp.387/,https://aclanthology.org/2021.findings-emnlp.387.pdf,,
61,ActiveEA: Active Learning for Neural Entity Alignment,,Bing Liu;Harrisen Scells;Guido Zuccon;Wen Hua;Genghong Zhao;,University of Queensland;Neusoft Research of Intelligent Healthcare Technology;,Australia;China;,Main,https://aclanthology.org/2021.emnlp-main.270/,https://aclanthology.org/2021.emnlp-main.270.pdf,,
62,AdapterDrop: On the Efficiency of Adapters in Transformers,,Andreas Rücklé;Gregor Geigle;Max Glockner;Tilman Beck;Jonas Pfeiffer;Nils Reimers;Iryna Gurevych;,Ubiquitous Knowledge Processing Lab;Technische Universität Darmstadt;,Germany;,Main,https://aclanthology.org/2021.emnlp-main.626/,https://aclanthology.org/2021.emnlp-main.626.pdf,,
63,Adapting Entities across Languages and Cultures,,Denis Peskov;Viktor Hangya;Jordan Boyd-Graber;Alexander Fraser;,University of Maryland;LMU Munich;,United States;Germany;,finding,https://aclanthology.org/2021.findings-emnlp.315/,https://aclanthology.org/2021.findings-emnlp.315.pdf,,
64,Adapting Language Models for Zero-shot Learning by Meta-tuning on Dataset and Prompt Collections,,Ruiqi Zhong;Kristy Lee;Zheng Zhang;Dan Klein;,"University of California, Berkeley;",United States;,finding,https://aclanthology.org/2021.findings-emnlp.244/,https://aclanthology.org/2021.findings-emnlp.244.pdf,,
65,Adaptive Bridge between Training and Inference for Dialogue Generation,,Haoran Xu;Hainan Zhang;Yanyan Zou;Hongshen Chen;Zhuoye Ding;Yanyan Lan;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;JD.com;Tsinghua University;,China;,Main,https://aclanthology.org/2021.emnlp-main.198/,https://aclanthology.org/2021.emnlp-main.198.pdf,,
66,Adaptive Information Seeking for Open-Domain Question Answering,,Yunchang Zhu;Liang Pang;Yanyan Lan;Huawei Shen;Xueqi Cheng;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;Tsinghua University;,China;,Main,https://aclanthology.org/2021.emnlp-main.293/,https://aclanthology.org/2021.emnlp-main.293.pdf,,
67,Adaptive Proposal Generation Network for Temporal Sentence Localization in Videos,,Daizong Liu;Xiaoye Qu;Jianfeng Dong;Pan Zhou;,Huazhong University of Science and Technology;Huawei;Zhejiang Gongshang University;,China;,Main,https://aclanthology.org/2021.emnlp-main.732/,https://aclanthology.org/2021.emnlp-main.732.pdf,,
68,Adversarial Attack against Cross-lingual Knowledge Graph Alignment,,Zeru Zhang;Zijie Zhang;Yang Zhou;Lingfei Wu;Sixing Wu;Xiaoying Han;Dejing Dou;Tianshi Che;Da Yan;,Auburn University;JD.com;Peking University;University of Oregon;Baidu;University of Alabama at Birmingham;,United States;China;,Main,https://aclanthology.org/2021.emnlp-main.432/,https://aclanthology.org/2021.emnlp-main.432.pdf,,
69,Adversarial Attacks on Knowledge Graph Embeddings via Instance Attribution Methods,,Peru Bhardwaj;John Kelleher;Luca Costabello;Declan O’Sullivan;,Trinity College Dublin;TU Dublin;Accenture Labs;,Ireland;,Main,https://aclanthology.org/2021.emnlp-main.648/,https://aclanthology.org/2021.emnlp-main.648.pdf,,
70,Adversarial Examples for Evaluating Math Word Problem Solvers,,Vivek Kumar;Rishabh Maheshwary;Vikram Pudi;,International Institute of Information Technology;,India;,finding,https://aclanthology.org/2021.findings-emnlp.230/,https://aclanthology.org/2021.findings-emnlp.230.pdf,,
71,Adversarial Mixing Policy for Relaxing Locally Linear Constraints in Mixup,,Guang Liu;Yuzhao Mao;Huang Hailong;Gao Weiguo;Li Xuan;,PingAn Life Insurance Company of China;,China;,Main,https://aclanthology.org/2021.emnlp-main.238/,https://aclanthology.org/2021.emnlp-main.238.pdf,,
72,Adversarial Regularization as Stackelberg Game: An Unrolled Optimization Approach,,Simiao Zuo;Chen Liang;Haoming Jiang;Xiaodong Liu;Pengcheng He;Jianfeng Gao;Weizhu Chen;Tuo Zhao;,Georgia Institute of Technology;Amazon;Microsoft;,United States;,Main,https://aclanthology.org/2021.emnlp-main.527/,https://aclanthology.org/2021.emnlp-main.527.pdf,,
73,Adversarial Scrubbing of Demographic Information for Text Classification,,Somnath Basu Roy Chowdhury;Sayan Ghosh;Yiyuan Li;Junier Oliva;Shashank Srivastava;Snigdha Chaturvedi;,University of North Carolina at Chapel Hill;,United States;,Main,https://aclanthology.org/2021.emnlp-main.43/,https://aclanthology.org/2021.emnlp-main.43.pdf,,
74,AEDA: An Easier Data Augmentation Technique for Text Classification,,Akbar Karimi;Leonardo Rossi;Andrea Prati;,University of Parma;,Italy;,finding,https://aclanthology.org/2021.findings-emnlp.234/,https://aclanthology.org/2021.findings-emnlp.234.pdf,,
75,AESOP: Paraphrase Generation with Adaptive Syntactic Control,,Jiao Sun;Xuezhe Ma;Nanyun Peng;,"University of Southern California;University of California, Los Angeles;",United States;,Main,https://aclanthology.org/2021.emnlp-main.420/,https://aclanthology.org/2021.emnlp-main.420.pdf,,
76,AfroMT: Pretraining Strategies and Reproducible Benchmarks for Translation of 8 African Languages,,Machel Reid;Junjie Hu;Graham Neubig;Yutaka Matsuo;,University of Tokyo;Carnegie Mellon University;,Japan;United States;,Main,https://aclanthology.org/2021.emnlp-main.99/,https://aclanthology.org/2021.emnlp-main.99.pdf,,
77,Agreeing to Disagree: Annotating Offensive Language Datasets with Annotators’ Disagreement,,Elisa Leonardelli;Stefano Menini;Alessio Palmero Aprosio;Marco Guerini;Sara Tonelli;,Fondazione Bruno Kessler;,Italy;,Main,https://aclanthology.org/2021.emnlp-main.822/,https://aclanthology.org/2021.emnlp-main.822.pdf,,
78,AligNART: Non-autoregressive Neural Machine Translation by Jointly Learning to Estimate Alignment and Translate,,Jongyoon Song;Sungwon Kim;Sungroh Yoon;,Seoul National University;Kakao Enterprise;,South Korea;,Main,https://aclanthology.org/2021.emnlp-main.1/,https://aclanthology.org/2021.emnlp-main.1.pdf,,
79,Aligning Actions Across Recipe Graphs,,Lucia Donatelli;Theresa Schmidt;Debanjali Biswas;Arne Köhn;Fangzhou Zhai;Alexander Koller;,Saarland University;,Germany;,Main,https://aclanthology.org/2021.emnlp-main.554/,https://aclanthology.org/2021.emnlp-main.554.pdf,,
80,Aligning Cross-lingual Sentence Representations with Dual Momentum Contrast,,Liang Wang;Wei Zhao;Jingming Liu;,Yuanfudao;,China;,Main,https://aclanthology.org/2021.emnlp-main.309/,https://aclanthology.org/2021.emnlp-main.309.pdf,,
81,Aligning Multidimensional Worldviews and Discovering Ideological Differences,,Jeremiah Milbauer;Adarsh Mathew;James Evans;,Carnegie Mellon University;University of Chicago;,United States;,Main,https://aclanthology.org/2021.emnlp-main.396/,https://aclanthology.org/2021.emnlp-main.396.pdf,,
82,All Bark and No Bite: Rogue Dimensions in Transformer Language Models Obscure Representational Quality,,William Timkey;Marten van Schijndel;,Cornell University;,United States;,Main,https://aclanthology.org/2021.emnlp-main.372/,https://aclanthology.org/2021.emnlp-main.372.pdf,,
83,Allocating Large Vocabulary Capacity for Cross-Lingual Language Model Pre-Training,,Bo Zheng;Li Dong;Shaohan Huang;Saksham Singhal;Wanxiang Che;Ting Liu;Xia Song;Furu Wei;,Harbin Institute of Technology;Microsoft;,China;United States;,Main,https://aclanthology.org/2021.emnlp-main.257/,https://aclanthology.org/2021.emnlp-main.257.pdf,,
84,AM2iCo: Evaluating Word Meaning in Context across Low-Resource Languages with Adversarial Examples,,Qianchu Liu;Edoardo Maria Ponti;Diana McCarthy;Ivan Vulić;Anna Korhonen;,University of Cambridge;McGill University;,United Kingdom;Canada;,Main,https://aclanthology.org/2021.emnlp-main.571/,https://aclanthology.org/2021.emnlp-main.571.pdf,,
85,AMuSE-WSD: An All-in-one Multilingual System for Easy Word Sense Disambiguation,,Riccardo Orlando;Simone Conia;Fabrizio Brignone;Francesco Cecconi;Roberto Navigli;,Babelscape;Sapienza University of Rome;,Italy;,System Demonstrations,https://aclanthology.org/2021.emnlp-demo.34/,https://aclanthology.org/2021.emnlp-demo.34.pdf,,
86,An Alignment-Agnostic Model for Chinese Text Error Correction,,Liying Zheng;Yue Deng;Weishun Song;Liang Xu;Jing Xiao;,,,finding,https://aclanthology.org/2021.findings-emnlp.30/,https://aclanthology.org/2021.findings-emnlp.30.pdf,,
87,An Analysis of Euclidean vs. Graph-Based Framing for Bilingual Lexicon Induction from Word Embedding Spaces,,Kelly Marchisio;Youngser Park;Ali Saad-Eldin;Anton Alyakin;Kevin Duh;Carey Priebe;Philipp Koehn;,Computer Science Department;Center for Imaging Science;Human Language Technology Center of Excellence;Biomedical Engineering;Applied Mathematics and Statistics;,;United States;,finding,https://aclanthology.org/2021.findings-emnlp.64/,https://aclanthology.org/2021.findings-emnlp.64.pdf,,
88,An animated picture says at least a thousand words: Selecting Gif-based Replies in Multimodal Dialog,,Xingyao Wang;David Jurgens;,University of Michigan;,United States;,finding,https://aclanthology.org/2021.findings-emnlp.276/,https://aclanthology.org/2021.findings-emnlp.276.pdf,,
