Index,Title,Authors,Affiliation,Status,Link
142,Integrated Non-Factorized Variational Inference,"Shaobo Han, Xuejun Liao, Lawrence Carin",Duke University,Poster,https://nips.cc/virtual/2013/poster/4010
143,Inverse Density as an Inverse Problem: the Fredholm Equation Approach,"Qichao Que, Mikhail Belkin","University of California, San Diego",Spotlight,https://nips.cc/virtual/2013/poster/3899
144,It is all in the noise: Efficient multi-task Gaussian process inference with structured residuals,"Barbara Rakitsch, Christoph Lippert, Karsten Borgwardt, Oliver Stegle",Max Planck Institute for Biological Cybernetics; Microsoft; Eberhard Karls University of Tübingen; European Molecular Biology Laboratory,Poster,https://nips.cc/virtual/2013/poster/3897
145,k-Prototype Learning for 3D Rigid Structures,"Hu Ding, Ronald Berezney, Jinhui Xu",State University of New York at Buffalo,Poster,https://nips.cc/virtual/2013/poster/4022
146,Large Scale Distributed Sparse Precision Estimation,"Huahua Wang, Arindam Banerjee, Cho-Jui Hsieh, Pradeep K Ravikumar, Inderjit S Dhillon",University of Minnesota; University of Texas at Austin,Poster,https://nips.cc/virtual/2013/poster/3799
147,Lasso Screening Rules via Dual Polytope Projection,"Jie Wang, Jiayu Zhou, Peter Wonka, Jieping Ye",Arizona State University,Spotlight,https://nips.cc/virtual/2013/poster/4168
148,Latent Maximum Margin Clustering,"Guang-Tong Zhou, Tian Lan, Arash Vahdat, Greg Mori",School of Computing Science,Poster,https://nips.cc/virtual/2013/poster/3737
149,Latent Structured Active Learning,"Wenjie Luo, Alex Schwing, Raquel Urtasun",Toyota Technological Institute at Chicago; ETH Zurich,Poster,https://nips.cc/virtual/2013/poster/3816
150,Learning a Deep Compact Image Representation for Visual Tracking,"Naiyan Wang, Dit-Yan Yeung",Hong Kong University of Science and Technology,Poster,https://nips.cc/virtual/2013/poster/3825
151,Learning Adaptive Value of Information for Structured Prediction,"David J Weiss, Ben Taskar",University of Pennsylvania; University of Washington,Poster,https://nips.cc/virtual/2013/poster/3841
152,Learning and using language via recursive pragmatic reasoning about other agents,"Nathaniel J Smith, Noah Goodman, Michael Frank",University of Edinburgh; Stanford University,Poster,https://nips.cc/virtual/2013/poster/4072
153,Learning Chordal Markov Networks by Constraint Satisfaction,"Jukka Corander, Tomi Janhunen, Jussi Rintanen, Henrik Nyman, Johan Pensar",University of Helsinki; Aalto University; Helsinki Institute of Information Technology; Griffith University; Abo Akademi University,Poster,https://nips.cc/virtual/2013/poster/3884
154,Learning Efficient Random Maximum A-Posteriori Predictors with Non-Decomposable Loss Functions,"Tamir Hazan, Subhransu Maji, Joseph Keshet, Tommi Jaakkola",,Poster,https://nips.cc/virtual/2013/poster/3944
155,Learning Feature Selection Dependencies in Multi-task Learning,"Daniel Hernández-Lobato, José Miguel Hernández-Lobato",Universidad Autónoma de Madrid; University of Cambridge,Poster,https://nips.cc/virtual/2013/poster/3818
156,Learning from Limited Demonstrations,"Beomjoon Kim, Amir-massoud Farahmand, Joelle Pineau, Doina Precup",,Spotlight,https://nips.cc/virtual/2013/poster/4052
157,Learning Gaussian Graphical Models with Observed or Latent FVSs,"Ying Liu, Alan Willsky",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2013/poster/3938
158,Learning Hidden Markov Models from Non-sequence Data via Tensor Decomposition,"Tzu-Kuo Huang, Jeff Schneider",Carnegie Mellon University,Poster,https://nips.cc/virtual/2013/poster/3771
159,Learning invariant representations and applications to face verification,"Qianli Liao, Joel Z. Leibo, Tomaso Poggio","Center for Brains, Minds and Machines",Poster,https://nips.cc/virtual/2013/poster/4074
160,Learning Kernels Using Local Rademacher Complexity,"Corinna Cortes, Marius Kloft, Mehryar Mohri",Google; Courant Institute of Mathematical Sciences,Spotlight,https://nips.cc/virtual/2013/poster/4041
161,Learning Multi-level Sparse Representations,"Ferran Diego Andilla, Fred A. Hamprecht",Heidelberg Collaboratory for Image Processing; University of Heidelberg,Poster,https://nips.cc/virtual/2013/poster/3826
162,Learning Multiple Models via Regularized Weighting,"Daniel Vainsencher, Shie Mannor, Huan Xu",Technion; National University of Singapore,Poster,https://nips.cc/virtual/2013/poster/3954
163,Learning Prices for Repeated Auctions with Strategic Buyers,"Kareem Amin, Afshin Rostamizadeh, Umar Syed",University of Pennsylvania; Google,Poster,https://nips.cc/virtual/2013/poster/3864
164,Learning Stochastic Feedforward Neural Networks,"Charlie Tang, Ruslan Salakhutdinov",University of Toronto,Poster,https://nips.cc/virtual/2013/poster/3793
165,Learning Stochastic Inverses,"Andreas Stuhlmüller, Jacob Taylor, Noah Goodman",,Poster,https://nips.cc/virtual/2013/poster/4073
166,Learning the Local Statistics of Optical Flow,"Dan Rosenbaum, Daniel Zoran, Yair Weiss",CSE; Ecole des Louvre,Poster,https://nips.cc/virtual/2013/poster/3998
167,Learning to Pass Expectation Propagation Messages,"Nicolas Heess, Daniel Tarlow, John Winn",DeepMind; Microsoft,Poster,https://nips.cc/virtual/2013/poster/4092
168,Learning to Prune in Metric and Non-Metric Spaces,"Leonid Boytsov, Bilegsaikhan Naidan",Carnegie Mellon University; Norwegian University of Science and Technology,Poster,https://nips.cc/virtual/2013/poster/3909
169,Learning Trajectory Preferences for  Manipulators via Iterative Improvement,"Ashesh Jain, Brian Wojcik, Thorsten Joachims, Ashutosh Saxena",Cornell University,Poster,https://nips.cc/virtual/2013/poster/3798
170,Learning with Invariance via Linear Functionals on Reproducing Kernel Hilbert Space,"Xinhua Zhang, Wee Sun Lee, Yee Whye Teh",National ICT Australia; National University of Singapore; University of Oxford,Spotlight,https://nips.cc/virtual/2013/poster/3960
171,Learning with Noisy Labels,"Nagarajan Natarajan, Inderjit S Dhillon, Pradeep K Ravikumar, Ambuj Tewari",University of Texas at Austin; University of Michigan,Poster,https://nips.cc/virtual/2013/poster/3867
172,Learning word embeddings efficiently with noise-contrastive estimation,"Andriy Mnih, Koray Kavukcuoglu",DeepMind Technologies,Poster,https://nips.cc/virtual/2013/poster/3986
173,Least Informative Dimensions,"Fabian Sinz, Anna Stockl, Jan Grewe, Jan Benda",Eberhard Karls University Tübingen; Lund University,Poster,https://nips.cc/virtual/2013/poster/3780
174,Lexical and Hierarchical Topic Regression,"Viet-An Nguyen, Jordan L Ying, Philip Resnik",University of Maryland,Poster,https://nips.cc/virtual/2013/poster/3857
175,Linear Convergence with Condition Number Independent Access of Full Gradients,"Lijun Zhang, Mehrdad Mahdavi, Rong Jin",Michigan State University,Poster,https://nips.cc/virtual/2013/poster/3844
176,Linear decision rule as aspiration for simple decision heuristics,Ozgur Simsek,Max Planck Institute for Human Development,Spotlight,https://nips.cc/virtual/2013/poster/4057
177,Local Privacy and Minimax Bounds: Sharp Rates for Probability Estimation,"John Duchi, Martin J. Wainwright, Michael I Jordan",Massachusetts Institute of Technology; University Affiliation Not Specified,Poster,https://nips.cc/virtual/2013/poster/3904
178,Locally Adaptive Bayesian Multivariate Time Series,"Daniele Durante, Bruno Scarpa, David B Dunson",University of Padua; Duke University,Poster,https://nips.cc/virtual/2013/poster/3919
179,Low-Rank Matrix and Tensor Completion via Adaptive Sampling,"Akshay Krishnamurthy, Aarti Singh",Carnegie Mellon University,Poster,https://nips.cc/virtual/2013/poster/3828
180,Low-rank matrix reconstruction and clustering via approximate message passing,"Ryosuke Matsushita, Toshiyuki Tanaka",NTT DATA Mathematical Systems Inc.; Kyoto University,Poster,https://nips.cc/virtual/2013/poster/3837
181,Machine Teaching for Bayesian Learners in the Exponential Family,Xiaojin Zhu,University of Wisconsin-Madison,Poster,https://nips.cc/virtual/2013/poster/3946
182,Manifold-based Similarity Adaptation for Label Propagation,"Masayuki Karasuyama, Hiroshi Mamitsuka",Kyoto University,Poster,https://nips.cc/virtual/2013/poster/3906
183,Mapping paradigm ontologies to and from the brain,"Yannick Schwartz, Bertrand Thirion, Gael Varoquaux",INRIA,Poster,https://nips.cc/virtual/2013/poster/3920
184,Marginals-to-Models Reducibility,"Tim Roughgarden, Michael Kearns",Stanford University; University of Pennsylvania,Poster,https://nips.cc/virtual/2013/poster/3851
185,Matrix Completion From any Given Set of Observations,"Troy Lee, Adi Shraibman",Nanyang Technological University; National University of Singapore; Tel Aviv-Yaffo Academic College,Spotlight,https://nips.cc/virtual/2013/poster/3932
186,Matrix factorization with binary components,"Martin Slawski, Matthias Hein, Pavlo Lutsik",Saarland University,Spotlight,https://nips.cc/virtual/2013/poster/4091
187,Memoized Online Variational Inference for Dirichlet Process Mixture Models,"Michael C Hughes, Erik Sudderth",Brown University,Poster,https://nips.cc/virtual/2013/poster/3860
188,"Memory Limited, Streaming PCA","Ioannis Mitliagkas, Constantine Caramanis, Prateek Jain",University of Texas at Austin; Microsoft,Poster,https://nips.cc/virtual/2013/poster/4055
189,Message Passing Inference with Chemical Reaction Networks,"Nils E Napp, Ryan P. Adams",Harvard University,Oral,https://nips.cc/virtual/2013/poster/3984
190,Mid-level Visual Element Discovery as Discriminative Mode Seeking,"Carl Doersch, Abhinav Gupta, Alexei A Efros","Carnegie Mellon University; University of California, Berkeley",Poster,https://nips.cc/virtual/2013/poster/3789
191,Minimax Optimal Algorithms for Unconstrained Linear Optimization,"Brendan McMahan, Jacob Abernethy",Google; University of Michigan; University of Pennsylvania,Poster,https://nips.cc/virtual/2013/poster/4037
192,Minimax Theory for High-dimensional Gaussian Mixtures with Sparse Mean Separation,"Martin Azizyan, Aarti Singh, Larry Wasserman",Carnegie Mellon University,Poster,https://nips.cc/virtual/2013/poster/3972
193,Mixed Optimization for Smooth Functions,"Mehrdad Mahdavi, Lijun Zhang, Rong Jin",Michigan State University,Poster,https://nips.cc/virtual/2013/poster/3810
194,Model Selection for High-Dimensional Regression under the Generalized Irrepresentability Condition,"Adel Javanmard, Andrea Montanari",Stanford University,Poster,https://nips.cc/virtual/2013/poster/4069
195,Modeling Clutter Perception using Parametric Proto-object Partitioning,"Chen-Ping Yu, Wen-Yu Hua, Dimitris Samaras, Greg Zelinsky",Stony Brook University; Pennsylvania State University,Poster,https://nips.cc/virtual/2013/poster/3747
196,Modeling Overlapping Communities with Node Popularities,"Prem Gopalan, Chong Wang, David Blei",Princeton University; Carnegie Mellon University,Poster,https://nips.cc/virtual/2013/poster/4051
197,Moment-based Uniform Deviation Bounds for $k$-means and Friends,"Matus J Telgarsky, Sanjoy Dasgupta","University of California, San Diego",Poster,https://nips.cc/virtual/2013/poster/4061
198,More data speeds up training time in learning halfspaces over sparse vectors,"Amit Daniely, Nati Linial, Shai Shalev-Shwartz",,Spotlight,https://nips.cc/virtual/2013/poster/3750
199,More Effective Distributed ML via a Stale Synchronous Parallel Parameter Server,"Qirong Ho, James Cipar, Henggang Cui, Seunghak Lee, Jin Kyu Kim, Phillip B. Gibbons, Garth A Gibson, Greg Ganger, Eric P Xing",Carnegie Mellon University; Intel,Oral,https://nips.cc/virtual/2013/poster/3870
200,Multi-Prediction Deep Boltzmann Machines,"Ian Goodfellow, Mehdi Mirza, Aaron Courville, Yoshua Bengio",Université de Montréal,Poster,https://nips.cc/virtual/2013/poster/3795
201,Multi-Task Bayesian Optimization,"Kevin Swersky, Jasper Snoek, Ryan P. Adams",University of Toronto; Harvard University,Poster,https://nips.cc/virtual/2013/poster/3957
202,Multiclass Total Variation Clustering,"Xavier Bresson, Thomas Laurent, David Uminsky, James von Brecht","University of Lausanne; Loyola Marymount University; University of San Francisco; University of California, Los Angeles",Poster,https://nips.cc/virtual/2013/poster/3892
203,Multilinear Dynamical Systems for Tensor Time Series,"Mark Rogers, Lei Li, Stuart Russell","University of California, Berkeley",Poster,https://nips.cc/virtual/2013/poster/4027
204,Multiscale Dictionary Learning for Estimating Conditional Distributions,"Francesca Petralia, Joshua T Vogelstein, David B Dunson",Icahn School of Medicine at Mount Sinai; Duke University,Poster,https://nips.cc/virtual/2013/poster/3934
205,"Multisensory Encoding, Decoding, and Identification","Aurel A. Lazar, Yevgeniy Slutskiy",Columbia University,Poster,https://nips.cc/virtual/2013/poster/4088
206,Near-optimal Anomaly Detection in Graphs using Lovasz Extended Scan Statistic,"James L Sharpnack, Akshay Krishnamurthy, Aarti Singh",Carnegie Mellon University,Poster,https://nips.cc/virtual/2013/poster/3952
207,Near-Optimal Entrywise Sampling for Data Matrices,"Dimitris Achlioptas, Zohar S Karnin, Edo Liberty","University of California, Santa Cruz; Yahoo",Poster,https://nips.cc/virtual/2013/poster/3908
208,Neural representation of action sequences: how far can a simple snippet-matching model take us?,"Cheston Tan, Jedediah M Singer, Thomas Serre, David Sheinberg, Tomaso Poggio",Institute for Infocomm Research; Boston Children's Hospital; Brown University; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2013/poster/3800
209,New Subsampling Algorithms for Fast Least Squares Regression,"Paramveer Dhillon, Yichao Lu, Dean P. Foster, Lyle Ungar",Computer & Information Science; Wharton School,Poster,https://nips.cc/virtual/2013/poster/3774
210,Noise-Enhanced Associative Memories,"Amin Karbasi, Amir Hesam Salavati, Amin Shokrollahi, Lav R. Varshney",Swiss Federal Institute of Technology Zurich; Ecole Polytechnique Federale de Lausanne; IBM,Spotlight,https://nips.cc/virtual/2013/poster/3921
211,Non-Linear Domain Adaptation with Boosting,"Carlos J Becker, Christos M Christoudias, Pascal Fua",EPFL,Poster,https://nips.cc/virtual/2013/poster/3788
212,Non-strongly-convex smooth stochastic approximation with convergence rate O(1/n),"Francis Bach, Eric Moulines",,Spotlight,https://nips.cc/virtual/2013/poster/3821
213,Non-Uniform Camera Shake Removal Using a Spatially-Adaptive Sparse Penalty,"Haichao Zhang, David Wipf",Northwestern Polytechnical University; Duke University; Microsoft,Oral,https://nips.cc/virtual/2013/poster/3907
214,Nonparametric Multi-group Membership Model for Dynamic Networks,"Myunghwan Kim, Jure Leskovec",Stanford University,Poster,https://nips.cc/virtual/2013/poster/3888
215,On Algorithms for Sparse Multi-factor NMF,"Siwei Lyu, Xin Wang",,Poster,https://nips.cc/virtual/2013/poster/3801
216,On Decomposing the Proximal Map,Yao-Liang Yu,University of Alberta,Oral,https://nips.cc/virtual/2013/poster/3744
217,On Flat versus Hierarchical Classification in Large-Scale Taxonomies,"Rohit Babbar, Ioannis Partalas, Eric Gaussier, Massih R. Amini",Université Joseph Fourier,Poster,https://nips.cc/virtual/2013/poster/3937
218,On model selection consistency of penalized M-estimators: a geometric theory,"Jason Lee, Yuekai Sun, Jonathan E Taylor",Stanford University,Poster,https://nips.cc/virtual/2013/poster/3772
219,On Poisson Graphical Models,"Eunho Yang, Pradeep K Ravikumar, Genevera I Allen, Zhandong Liu",University of Texas at Austin; Rice University; Baylor College of Medicine,Poster,https://nips.cc/virtual/2013/poster/3925
220,On Sampling from the Gibbs Distribution with Random Maximum A-Posteriori Perturbations,"Tamir Hazan, Subhransu Maji, Tommi Jaakkola",,Poster,https://nips.cc/virtual/2013/poster/3875
221,On the Complexity and Approximation of Binary Evidence in Lifted Inference,"Guy Van den Broeck, Adnan Darwiche","University of California, Los Angeles",Spotlight,https://nips.cc/virtual/2013/poster/4053
222,On the Linear Convergence of the Proximal Gradient Method for Trace Norm Regularization,"Ke Hou, Zirui Zhou, Anthony Man-Cho So, Zhi-Quan Luo",Chinese University of Hong Kong; University of Minnesota,Poster,https://nips.cc/virtual/2013/poster/3814
223,"On the Relationship Between Binary Classification, Bipartite Ranking, and Binary Class Probability Estimation","Harikrishna Narasimhan, Shivani Agarwal",Indian Institute of Science,Spotlight,https://nips.cc/virtual/2013/poster/4058
224,On the Representational Efficiency of Restricted Boltzmann Machines,"James Martens, Arkadev Chattopadhya, Toni Pitassi, Richard Zemel",University of Toronto; Tata Institute of Fundamental Research,Poster,https://nips.cc/virtual/2013/poster/4054
225,On the Sample Complexity of Subspace Learning,"Alessandro Rudi, Guillermo D Canas, Lorenzo Rosasco",Istituto Italiano di Tecnologia; Massachusetts Institute of Technology; Universita’ degli studi di Genova,Poster,https://nips.cc/virtual/2013/poster/3964
226,One-shot learning and big data with n=2,"Lee H Dicker, Dean P. Foster",Rutgers University; University of Pennsylvania,Poster,https://nips.cc/virtual/2013/poster/3764
227,One-shot learning by inverting a compositional causal process,"Brenden M Lake, Ruslan Salakhutdinov, Josh Tenenbaum",Massachusetts Institute of Technology; University of Toronto,Poster,https://nips.cc/virtual/2013/poster/4015
228,Online learning in episodic Markovian decision processes by relative entropy policy search,"Alexander Zimin, Gergely Neu",Institute of Science and Technology Austria; INRIA; Budapest University of Technology and Economics; Hungarian Academy of Sciences,Poster,https://nips.cc/virtual/2013/poster/3910
229,Online Learning in Markov Decision Processes with Adversarially Chosen Transition Probability Distributions,"Yasin Abbasi Yadkori, Peter L Bartlett, Varun Kanade, Yevgeny Seldin, Csaba Szepesvari","Queensland University of Technology; University of California, Berkeley; University of Alberta",Poster,https://nips.cc/virtual/2013/poster/4013
230,Online Learning of Dynamic Parameters in Social Networks,"Shahin Shahrampour, Sasha Rakhlin, Ali Jadbabaie",University of Pennsylvania; University Affiliation Not Specified,Poster,https://nips.cc/virtual/2013/poster/3958
231,Online Learning of Nonparametric Mixture Models via Sequential Variational Approximation,Dahua Lin,Toyota Technological Institute at Chicago,Poster,https://nips.cc/virtual/2013/poster/3778
232,Online Learning with Costly Features and Labels,"Navid Zolghadr, Gabor Bartok, Russell Greiner, András György, Csaba Szepesvari",University of Alberta; ETH Zurich,Poster,https://nips.cc/virtual/2013/poster/3872
233,Online Learning with Switching Costs and Other Adaptive Adversaries,"Nicolò Cesa-Bianchi, Ofer Dekel, Ohad Shamir",,Poster,https://nips.cc/virtual/2013/poster/3863
234,Online PCA for Contaminated Data,"Jiashi Feng, Huan Xu, Shie Mannor, Shuicheng Yan",National University of Singapore; Technion,Poster,https://nips.cc/virtual/2013/poster/3820
235,Online Robust PCA via Stochastic Optimization,"Jiashi Feng, Huan Xu, Shuicheng Yan",National University of Singapore,Poster,https://nips.cc/virtual/2013/poster/3779
236,Online Variational Approximations to non-Exponential Family Change Point Models: With Application to Radar Tracking,"Ryan D Turner, Steven Bottone, Clay J Stanek",Northrop Grumman Corporation,Poster,https://nips.cc/virtual/2013/poster/3768
237,Optimal integration of visual speed across different spatiotemporal frequency channels,"Matjaz Jogan, Alan Stocker",University of Pennsylvania,Poster,https://nips.cc/virtual/2013/poster/4090
238,Optimal Neural Population Codes for High-dimensional Stimulus Variables,"Zhuo Wang, Alan Stocker, Daniel D Lee",University of Pennsylvania,Poster,https://nips.cc/virtual/2013/poster/3767
239,Optimistic Concurrency Control for Distributed Unsupervised Learning,"Xinghao Pan, Joseph E Gonzalez, Stefanie Jegelka, Tamara Broderick, Michael I Jordan",Massachusetts Institute of Technology; University Affiliation Not Specified,Poster,https://nips.cc/virtual/2013/poster/3890
240,Optimistic policy iteration and natural actor-critic: A unifying view and a non-optimality result,Paul Wagner,Aalto University,Poster,https://nips.cc/virtual/2013/poster/3911
241,"Optimization, Learning, and Games with Predictable Sequences","Sasha Rakhlin, Karthik Sridharan",University of Pennsylvania,Poster,https://nips.cc/virtual/2013/poster/4075
242,Optimizing Instructional Policies,"Robert Lindsey, Michael Mozer, William J Huggins, Harold Pashler",,Oral,https://nips.cc/virtual/2013/poster/4043
243,PAC-Bayes-Empirical-Bernstein Inequality,"Ilya O Tolstikhin, Yevgeny Seldin","Russian Academy of Sciences; Queensland University of Technology; University of California, Berkeley",Spotlight,https://nips.cc/virtual/2013/poster/3746
244,Parallel Sampling of DP Mixture Models using Sub-Cluster Splits,"Jason Chang, John W. Fisher III",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2013/poster/3804
245,Parametric Task Learning,"Ichiro Takeuchi, Tatsuya Hongo, Masashi Sugiyama, Shinichi Nakajima",Nagoya Institute of Technology; Tokyo Institute of Technology; Nikon Corporation,Poster,https://nips.cc/virtual/2013/poster/3885
246,Pass-efficient unsupervised feature selection,"Crystal Maung, Haim Schweitzer",University of Texas at Dallas,Poster,https://nips.cc/virtual/2013/poster/3915
247,Perfect Associative Learning with Spike-Timing-Dependent Plasticity,"Christian Albers, Maren Westkott, Klaus Pawelzik",University of Bremen,Poster,https://nips.cc/virtual/2013/poster/3924
248,Phase Retrieval using Alternating Minimization,"Praneeth Netrapalli, Prateek Jain, Sujay Sanghavi",University of Texas at Austin; Microsoft,Poster,https://nips.cc/virtual/2013/poster/4045
249,Point Based Value Iteration with Optimal Belief Compression for Dec-POMDPs,"Liam C MacDermed, Charles L Isbell",Georgia Institute of Technology,Poster,https://nips.cc/virtual/2013/poster/3745
250,Polar Operators for Structured Sparse Estimation,"Xinhua Zhang, Yao-Liang Yu, Dale Schuurmans",National ICT Australia; University of Alberta,Poster,https://nips.cc/virtual/2013/poster/3743
251,Policy Shaping: Integrating Human Feedback with Reinforcement Learning,"Shane Griffith, Kaushik Subramanian, Jonathan Scholz, Charles L Isbell, Andrea L Thomaz",Georgia Institute of Technology,Poster,https://nips.cc/virtual/2013/poster/4026
252,Predicting Parameters in Deep Learning,"Misha Denil, Babak Shakibi, Laurent Dinh, Marc'Aurelio Ranzato, Nando de Freitas",University of Oxford; University of British Columbia; Université de Montréal; Meta,Poster,https://nips.cc/virtual/2013/poster/3973
253,Predictive PAC Learning and Process Decompositions,"Cosma Shalizi, Aryeh Kontorovich",Carnegie Mellon University; Ben Gurion University,Poster,https://nips.cc/virtual/2013/poster/3914
254,Prior-free and prior-dependent regret bounds for Thompson Sampling,"Sebastien Bubeck, Che-Yu Liu",Princeton University,Poster,https://nips.cc/virtual/2013/poster/3806
255,Probabilistic Low-Rank Matrix Completion with Adaptive Spectral Regularization Algorithms,"Adrien Todeschini, François Caron, Marie Chavent",INRIA; University of Oxford; University of Bordeaux,Poster,https://nips.cc/virtual/2013/poster/3829
256,Probabilistic Movement Primitives,"Alexandros Paraschos, Christian Daniel, Jan R Peters, Gerhard Neumann",,Poster,https://nips.cc/virtual/2013/poster/4025
257,Probabilistic Principal Geodesic Analysis,"Miaomiao Zhang, Tom Fletcher",University of Utah,Poster,https://nips.cc/virtual/2013/poster/3865
258,Projected Natural Actor-Critic,"Philip S. Thomas, William C Dabney, Stephen Giguere, Sridhar Mahadevan",University of Massachusetts Amherst,Poster,https://nips.cc/virtual/2013/poster/3994
259,Projecting Ising Model Parameters for Fast Mixing,"Justin Domke, Xianghang Liu",Australian National University; University of New South Wales,Poster,https://nips.cc/virtual/2013/poster/3809
260,Provable Subspace Clustering: When LRR meets SSC,"Yu-Xiang Wang, Huan Xu, Chenlei Leng",Carnegie Mellon University; National University of Singapore; University of Warwick,Spotlight,https://nips.cc/virtual/2013/poster/3741
261,q-OCSVM: A q-Quantile Estimator for High-Dimensional Distributions,"Assaf Glazer, Michael Lindenbaum, Shaul Markovitch",Technion - Israel Institute of Technology,Poster,https://nips.cc/virtual/2013/poster/3790
262,Rapid Distance-Based Outlier Detection via Sampling,"Mahito Sugiyama, Karsten Borgwardt",Max Planck Institute for Biological Cybernetics; Eberhard Karls Universität Tübingen,Poster,https://nips.cc/virtual/2013/poster/3786
263,Real-Time Inference for a Gamma Process Model of Neural Spiking,"David E Carlson, Vinayak Rao, Joshua T Vogelstein, Lawrence Carin",Duke University,Poster,https://nips.cc/virtual/2013/poster/4046
264,Reasoning With Neural Tensor Networks for Knowledge Base Completion,"Richard Socher, Danqi Chen, Christopher D. Manning, Andrew Ng",Stanford University,Poster,https://nips.cc/virtual/2013/poster/3838
265,Reciprocally Coupled Local Estimators Implement Bayesian Information Integration Distributively,"Wen-Hao Zhang, Si Wu",Beijing Normal University; Chinese Academy of Sciences; University of Chinese Academy of Sciences,Poster,https://nips.cc/virtual/2013/poster/3736
266,"Reconciling ""priors"" & ""priors"" without prejudice?","Remi Gribonval, Pierre Machart",INRIA; Institut de Recherche en Informatique et Systèmes Aléatoires,Spotlight,https://nips.cc/virtual/2013/poster/3978
267,Recurrent linear models of simultaneously-recorded neural   populations,"Marius Pachitariu, Biljana Petreska, Maneesh Sahani",University College London,Spotlight,https://nips.cc/virtual/2013/poster/4083
268,Recurrent networks of coupled Winner-Take-All oscillators for solving constraint satisfaction problems,"Hesham Mostafa, Lorenz. K Mueller, Giacomo Indiveri",University of Zurich,Poster,https://nips.cc/virtual/2013/poster/3815
269,Reflection methods for user-friendly submodular optimization,"Stefanie Jegelka, Francis Bach, Suvrit Sra",,Poster,https://nips.cc/virtual/2013/poster/3880
270,Regression-tree Tuning in a Streaming Setting,"Samory Kpotufe, Francesco Orabona",Toyota Technological Institute at Chicago,Spotlight,https://nips.cc/virtual/2013/poster/3933
271,Regret based Robust Solutions for Uncertain Markov Decision Processes,"Asrar Ahmed, Pradeep Varakantham, Yossiri Adulyasak, Patrick Jaillet",Singapore Management University; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2013/poster/3833
272,Regularized M-estimators with nonconvexity: Statistical and algorithmic theory for local optima,"Po-Ling Loh, Martin J. Wainwright","University of California, Berkeley",Spotlight,https://nips.cc/virtual/2013/poster/3787
273,Regularized Spectral Clustering under the Degree-Corrected Stochastic Blockmodel,"Tai Qin, Karl Rohe",University of Wisconsin-Madison,Poster,https://nips.cc/virtual/2013/poster/4081
274,Reinforcement Learning in Robust Markov Decision Processes,"Shiau Hong Lim, Huan Xu, Shie Mannor",National University of Singapore; Technion,Poster,https://nips.cc/virtual/2013/poster/3813
275,Relevance Topic Model for Unstructured Social Group Activity Recognition,"Fang Zhao, Yongzhen Huang, Liang Wang, Tieniu Tan",,Poster,https://nips.cc/virtual/2013/poster/4021
276,Reservoir Boosting : Between Online and Offline Ensemble Learning,"Leonidas Lefakis, François Fleuret",Idiap Research Institute,Poster,https://nips.cc/virtual/2013/poster/3891
277,Reshaping Visual Datasets for Domain Adaptation,"Boqing Gong, Kristen Grauman, Fei Sha",University of Southern California; University of Texas at Austin,Poster,https://nips.cc/virtual/2013/poster/3877
278,Restricting exchangeable nonparametric distributions,"Sinead A Williamson, Steve N MacEachern, Eric P Xing",,Spotlight,https://nips.cc/virtual/2013/poster/4023
279,Reward Mapping for Transfer in Long-Lived Agents,"Xiaoxiao Guo, Satinder Singh, Richard L. Lewis",University of Michigan,Poster,https://nips.cc/virtual/2013/poster/3971
280,RNADE: The real-valued neural autoregressive density-estimator,"Benigno Uria, Iain Murray, Hugo Larochelle",University of Edinburgh; Universit u00e9 de Sherbrooke,Poster,https://nips.cc/virtual/2013/poster/3976
281,Robust Bloom Filters for Large MultiLabel Classification Tasks,"Moustapha M Cisse, Nicolas Usunier, Thierry Artières, Patrick Gallinari",,Poster,https://nips.cc/virtual/2013/poster/3940
282,Robust Data-Driven Dynamic Programming,"Grani Adiwena Hanasusanto, Daniel Huhn",Imperial College London; EPFL,Poster,https://nips.cc/virtual/2013/poster/3827
283,Robust Image Denoising with Multi-Column Deep Neural Networks,"Forest Agostinelli, Michael R Anderson, Honglak Lee",,Poster,https://nips.cc/virtual/2013/poster/3900
284,Robust learning of low-dimensional dynamics from large neural ensembles,"David Pfau, Eftychios A Pnevmatikakis, Liam Paninski",Center for Theoretical Neuroscience; University Affiliation Not Specified; Columbia University,Poster,https://nips.cc/virtual/2013/poster/4000
285,Robust Low Rank Kernel Embeddings of Multivariate Distributions,"Le Song, Bo Dai",Georgia Institute of Technology,Poster,https://nips.cc/virtual/2013/poster/4093
286,Robust Multimodal Graph Matching: Sparse Coding Meets Graph Matching,"Marcelo Fiori, Pablo Sprechmann, Joshua Vogelstein, Pablo Muse, Guillermo Sapiro",Universidad de la República; Duke University,Spotlight,https://nips.cc/virtual/2013/poster/3748
287,Robust Sparse Principal Component Regression under the High Dimensional Elliptical Model,"Fang Han, Han Liu",Johns Hopkins University; Princeton University,Spotlight,https://nips.cc/virtual/2013/poster/3950
288,Robust Spatial Filtering with Beta Divergence,"Wojciech Samek, Duncan Blythe, Klaus-Robert Müller, Motoaki Kawanabe",,Spotlight,https://nips.cc/virtual/2013/poster/3847
