Index,Title,Authors,Affiliation,Status,Link
49,Actor-Critic Policy Optimization in Partially Observable Multiagent Environments,"Sriram Srinivasan, Marc Lanctot, Vinicius Zambaldi, Julien Perolat, Karl Tuyls, Remi Munos, Michael Bowling",DeepMind,Poster,https://nips.cc/virtual/2018/poster/11344
50,Adaptation to Easy Data in Prediction with Limited Advice,"Tobias Sommer Thune, Yevgeny Seldin",University of Copenhagen,Poster,https://nips.cc/virtual/2018/poster/11297
51,Adapted Deep Embeddings: A Synthesis of Methods for k-Shot Inductive Transfer Learning,"Tyler Scott, Karl Ridgeway, Michael Mozer",University of Colorado,Spotlight,https://nips.cc/virtual/2018/poster/11035
52,Adaptive Learning with Unknown Information Flows,"Yonatan Gur, Ahmadreza Momeni",Stanford University,Poster,https://nips.cc/virtual/2018/poster/11719
53,Adaptive Methods for Nonconvex Optimization,"Manzil Zaheer, Sashank Reddi, Devendra Sachan, Satyen Kale, Sanjiv Kumar",Google; Carnegie Mellon University,Poster,https://nips.cc/virtual/2018/poster/11930
54,Adaptive Negative Curvature Descent with Applications in Non-convex Optimization,"Mingrui Liu, Zhe Li, Xiaoyu Wang, Jinfeng Yi, Tianbao Yang",University of Iowa; Intellifusion; JD,Poster,https://nips.cc/virtual/2018/poster/11476
55,Adaptive Online Learning in Dynamic Environments,"Lijun Zhang, Shiyin Lu, Zhi-Hua Zhou",Nanjing University,Poster,https://nips.cc/virtual/2018/poster/11149
56,Adaptive Path-Integral Autoencoders: Representation Learning and Planning for Dynamical Systems,"Jung-Su Ha, Young-Jin Park, Hyeok-Joo Chae, Soon-Seo Park, Han-Lim Choi",KAIST,Poster,https://nips.cc/virtual/2018/poster/11852
57,Adaptive Sampling Towards Fast Graph Representation Learning,"Wenbing Huang, Tong Zhang, Yu Rong, Junzhou Huang",Tencent; Australian National University,Poster,https://nips.cc/virtual/2018/poster/11449
58,Adaptive Skip Intervals: Temporal Abstraction for Recurrent Dynamical Models,"Alexander Neitz, Giambattista Parascandolo, Stefan Bauer, Bernhard Schölkopf",Max Planck Institute for Intelligent Systems; Max Planck ETH Center for Learning Systems,Poster,https://nips.cc/virtual/2018/poster/11932
59,Adding One Neuron Can Eliminate All Bad Local Minima,"SHIYU LIANG, Ruoyu Sun, Jason Lee, R. Srikant",University of Illinois Urbana-Champaign; University of Southern California,Poster,https://nips.cc/virtual/2018/poster/11430
60,Adversarial Attacks on Stochastic Bandits,"Kwang-Sung Jun, Lihong Li, Yuzhe Ma, Xiaojin Zhu",Boston University; Google; University of Wisconsin-Madison,Poster,https://nips.cc/virtual/2018/poster/11364
61,Adversarial Examples that Fool both Computer Vision and Time-Limited Humans,"Gamaleldin Elsayed, Shreya Shankar, Brian Cheung, Nicolas Papernot, Alexey Kurakin, Ian Goodfellow, Jascha Sohl-Dickstein","Google; Stanford University; University of California, Berkeley; Pennsylvania State University",Poster,https://nips.cc/virtual/2018/poster/11389
62,Adversarial Multiple Source Domain Adaptation,"Han Zhao, Shanghang Zhang, Guanhang Wu, José M. F. Moura, Joao P. Costeira, Geoffrey J. Gordon",Carnegie Mellon University; Instituto Superior Técnico,Poster,https://nips.cc/virtual/2018/poster/11818
63,Adversarial Regularizers in Inverse Problems,"Sebastian Lunz, Ozan Öktem, Carola-Bibiane Schönlieb",University of Cambridge; KTH - Royal Institute of Technology,Poster,https://nips.cc/virtual/2018/poster/11813
64,Adversarial Risk and Robustness: General Definitions and Implications for the Uniform Distribution,"Dimitrios Diochnos, Saeed Mahloujifar, Mohammad Mahmoody",University of Virginia,Poster,https://nips.cc/virtual/2018/poster/11980
65,Adversarial Scene Editing: Automatic Object Removal from Weak Supervision,"Rakshith R Shetty, Mario Fritz, Bernt Schiele",Max Planck Institute for Informatics; CISPA Helmholtz Center,Poster,https://nips.cc/virtual/2018/poster/11740
66,Adversarial Text Generation via Feature-Mover's Distance,"Liqun Chen, Shuyang Dai, Chenyang Tao, Haichao Zhang, Zhe Gan, Dinghan Shen, Yizhe Zhang, Guoyin Wang, Ruiyi Zhang, Lawrence Carin",,Poster,https://nips.cc/virtual/2018/poster/11459
67,Adversarial vulnerability for any classifier,"Alhussein Fawzi, Hamza Fawzi, Omar Fawzi",DeepMind; University of Cambridge; École Normale Supérieure de Lyon,Poster,https://nips.cc/virtual/2018/poster/11136
68,Adversarially Robust Generalization Requires More Data,"Ludwig Schmidt, Shibani Santurkar, Dimitris Tsipras, Kunal Talwar, Aleksander Madry","University of California, Berkeley; Massachusetts Institute of Technology; Google",Spotlight,https://nips.cc/virtual/2018/poster/11491
69,Adversarially Robust Optimization with Gaussian Processes,"Ilija Bogunovic, Jonathan Scarlett, Stefanie Jegelka, Volkan Cevher",EPFL; National University of Singapore; Massachusetts Institute of Technology,Spotlight,https://nips.cc/virtual/2018/poster/11561
70,Algebraic tests of general Gaussian latent tree models,"Dennis Leung, Mathias Drton",University of Southern California; University of Washington; University of Copenhagen,Poster,https://nips.cc/virtual/2018/poster/11610
71,Algorithmic Assurance: An Active Approach to Algorithmic Testing using Bayesian Optimisation,"Shivapratap Gopakumar, Sunil Gupta, Santu Rana, Vu Nguyen, Svetha Venkatesh",Deakin University,Poster,https://nips.cc/virtual/2018/poster/11534
72,Algorithmic Linearly Constrained Gaussian Processes,Markus Lange-Hegermann,Ostwestfalen-Lippe University of Applied Sciences,Poster,https://nips.cc/virtual/2018/poster/11225
73,Algorithmic Regularization in Learning Deep Homogeneous Models: Layers are Automatically Balanced,"Simon S Du, Wei Hu, Jason Lee",Carnegie Mellon University; Princeton University; University of Southern California,Poster,https://nips.cc/virtual/2018/poster/11063
74,Algorithms and Theory for Multiple-Source Adaptation,"Judy Hoffman, Mehryar Mohri, Ningshan Zhang","University of California, Berkeley; Courant Institute of Mathematical Sciences; New York University",Poster,https://nips.cc/virtual/2018/poster/11789
75,Almost Optimal Algorithms for Linear Stochastic Bandits with Heavy-Tailed Payoffs,"Han Shao, Xiaotian Yu, Irwin King, Michael R Lyu",Chinese University of Hong Kong,Spotlight,https://nips.cc/virtual/2018/poster/11805
76,"Alternating optimization of decision trees, with application to learning sparse oblique trees","Miguel A. Carreira-Perpinan, Pooya Tavallali","University of California, Merced",Poster,https://nips.cc/virtual/2018/poster/11139
77,Amortized Inference Regularization,"Rui Shu, Hung H Bui, Shengjia Zhao, Mykel J Kochenderfer, Stefano Ermon",Stanford University; DeepMind,Poster,https://nips.cc/virtual/2018/poster/11434
78,An Efficient Pruning Algorithm for Robust Isotonic Regression,Cong Han Lim,,Poster,https://nips.cc/virtual/2018/poster/11048
79,An Improved Analysis of Alternating Minimization for Structured Multi-Response Regression,"Sheng Chen, Arindam Banerjee",Voleon Group; University of Minnesota,Poster,https://nips.cc/virtual/2018/poster/11639
80,An Information-Theoretic Analysis for Thompson Sampling with Many Actions,"Shi Dong, Benjamin Van Roy",Stanford University,Poster,https://nips.cc/virtual/2018/poster/11412
81,An intriguing failing of convolutional neural networks and the CoordConv solution,"Rosanne Liu, Joel Lehman, Piero Molino, Felipe Petroski Such, Eric Frank, Alex Sergeev, Jason Yosinski",Uber AI Labs; Uber Technologies,Poster,https://nips.cc/virtual/2018/poster/11913
82,An Off-policy Policy Gradient Theorem Using Emphatic Weightings,"Ehsan Imani, Eric Graves, Martha White",University of Alberta,Poster,https://nips.cc/virtual/2018/poster/11037
83,Analysis of Krylov Subspace Solutions of  Regularized Non-Convex Quadratic Problems,"Yair Carmon, John C. Duchi",Stanford University,Oral,https://nips.cc/virtual/2018/poster/12012
84,Analytic solution and stationary phase approximation for the Bayesian lasso and elastic net,Tom Michoel,University of Edinburgh; University of Bergen,Poster,https://nips.cc/virtual/2018/poster/11284
85,Answerer in Questioner's Mind: Information Theoretic Approach to Goal-Oriented Visual Dialog,"Sang-Woo Lee, Yu-Jung Heo, Byoung-Tak Zhang",Naver Corp; Seoul National University; Surromind Robotics,Spotlight,https://nips.cc/virtual/2018/poster/11266
86,Approximate Knowledge Compilation by Online Collapsed Importance Sampling,"Tal Friedman, Guy Van den Broeck","University of California, Los Angeles",Oral,https://nips.cc/virtual/2018/poster/11769
87,Approximating Real-Time Recurrent Learning with Random Kronecker Factors,"Asier Mujika, Florian Meier, Angelika Steger",ETH Zurich,Poster,https://nips.cc/virtual/2018/poster/11637
88,Approximation algorithms for stochastic clustering,"David Harris, Shi Li, Aravind Srinivasan, Khoa Trinh, Thomas Pensyl","University of Maryland; University at Buffalo; Bandwidth, Inc.; Google",Poster,https://nips.cc/virtual/2018/poster/11586
89,Are GANs Created Equal? A Large-Scale Study,"Mario Lucic, Karol Kurach, Marcin Michalski, Sylvain Gelly, Olivier Bousquet",Google,Poster,https://nips.cc/virtual/2018/poster/11092
90,Are ResNets Provably Better than Linear Predictors?,Ohad Shamir,Weizmann Institute of Science,Poster,https://nips.cc/virtual/2018/poster/11074
91,Assessing Generative Models via Precision and Recall,"Mehdi S. M. Sajjadi, Olivier Bachem, Mario Lucic, Olivier Bousquet, Sylvain Gelly",Max Planck Institute for Intelligent Systems; Google,Poster,https://nips.cc/virtual/2018/poster/11511
92,Assessing the Scalability of Biologically-Motivated Deep Learning Algorithms and Architectures,"Sergey Bartunov, Adam Santoro, Blake Richards, Luke Marris, Geoffrey E. Hinton, Timothy Lillicrap",DeepMind; University of Toronto; Google; University College London,Poster,https://nips.cc/virtual/2018/poster/11892
93,Asymptotic optimality of adaptive importance sampling,"François Portier, Bernard Delyon",University of Rennes 1; Télécom ParisTech,Poster,https://nips.cc/virtual/2018/poster/11318
94,ATOMO: Communication-efficient Learning via Atomic Sparsification,"Hongyi Wang, Scott Sievert, Shengchao Liu, Zachary Charles, Dimitris Papailiopoulos, Stephen Wright",University of Wisconsin-Madison; Unknown Institution,Poster,https://nips.cc/virtual/2018/poster/11935
95,Attacks Meet Interpretability: Attribute-steered Detection of Adversarial Samples,"Guanhong Tao, Shiqing Ma, Yingqi Liu, Xiangyu Zhang",Purdue University,Spotlight,https://nips.cc/virtual/2018/poster/11741
96,Attention in Convolutional LSTM for Gesture Recognition,"Liang Zhang, Guangming Zhu, Lin Mei, Peiyi Shen, Syed Afaq Ali Shah, Mohammed Bennamoun",Xidian University; Central Queensland University; University of Western Australia,Poster,https://nips.cc/virtual/2018/poster/11207
97,Autoconj: Recognizing and Exploiting Conjugacy Without a Domain-Specific Language,"Matthew D. Hoffman, Matthew J Johnson, Dustin Tran",Google,Poster,https://nips.cc/virtual/2018/poster/12013
98,Automatic differentiation in ML: Where we are and where we should be going,"Bart van Merrienboer, Olivier Breuleux, Arnaud Bergeron, Pascal Lamblin",Mila,Spotlight,https://nips.cc/virtual/2018/poster/11836
99,Automatic Program Synthesis of Long Programs with a Learned Garbage Collector,"Amit Zohar, Lior Wolf",Tel Aviv University; Meta,Poster,https://nips.cc/virtual/2018/poster/11221
100,Automating Bayesian optimization with Bayesian optimization,"Gustavo Malkomes, Roman Garnett",Washington University in St. Louis,Poster,https://nips.cc/virtual/2018/poster/11581
101,Backpropagation with Callbacks: Foundations for Efficient and Expressive Differentiable Programming,"Fei Wang, James Decker, Xilun Wu, Gregory Essertel, Tiark Rompf",Purdue University,Poster,https://nips.cc/virtual/2018/poster/11965
102,Balanced Policy Evaluation and Learning,Nathan Kallus,Cornell University,Poster,https://nips.cc/virtual/2018/poster/11849
103,Banach Wasserstein GAN,"Jonas Adler, Sebastian Lunz",KTH - Royal Institute of Technology; Elekta; University of Cambridge,Poster,https://nips.cc/virtual/2018/poster/11652
104,Bandit Learning in Concave N-Person Games,"Mario Bravo, David Leslie, Panayotis Mertikopoulos",Universidad de Santiago de Chile; Lancaster University; Universite Grenoble Alpes,Poster,https://nips.cc/virtual/2018/poster/11552
105,Bandit Learning with Implicit Feedback,"Yi Qi, Qingyun Wu, Hongning Wang, Jie Tang, Maosong Sun",Tsinghua University; University of Virginia,Poster,https://nips.cc/virtual/2018/poster/11701
106,Bandit Learning with Positive Externalities,"Virag Shah, Jose Blanchet, Ramesh Johari",Stanford University,Poster,https://nips.cc/virtual/2018/poster/11482
107,Batch-Instance Normalization for Adaptively Style-Invariant Neural Networks,"Hyeonseob Nam, Hyo-Eun Kim",Lunit Inc.,Poster,https://nips.cc/virtual/2018/poster/11264
108,Bayesian Adversarial Learning,"Nanyang Ye, Zhanxing Zhu",,Poster,https://nips.cc/virtual/2018/poster/11664
109,Bayesian Alignments of Warped Multi-Output Gaussian Processes,"Markus Kaiser, Clemens Otte, Thomas Runkler, Carl Henrik Ek",Siemens AG; Technical University of Munich; University of Bristol,Poster,https://nips.cc/virtual/2018/poster/11674
110,Bayesian Control of Large MDPs with Unknown Dynamics in Data-Poor Environments,"Mahdi Imani, Seyede Fatemeh Ghoreishi, Ulisses M. Braga-Neto",Texas A&M University,Poster,https://nips.cc/virtual/2018/poster/11780
111,Bayesian Distributed Stochastic Gradient Descent,"Michael Teng, Frank Wood",University of Oxford; University of British Columbia,Poster,https://nips.cc/virtual/2018/poster/11617
112,Bayesian Inference of Temporal Task Specifications from Demonstrations,"Ankit Shah, Pritish Kamath, Julie A Shah, Shen Li",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2018/poster/11379
113,Bayesian Model Selection Approach to Boundary Detection with Non-Local Priors,"Fei Jiang, Guosheng Yin, Francesca Dominici",University of Hong Kong; Harvard University,Poster,https://nips.cc/virtual/2018/poster/11210
114,Bayesian Model-Agnostic Meta-Learning,"Jaesik Yoon, Taesup Kim, Ousmane Dia, Sungwoong Kim, Yoshua Bengio, Sungjin Ahn",SAP SE; Université de Montréal; Element AI; Kakao Brain; CIFAR; Rutgers University,Spotlight,https://nips.cc/virtual/2018/poster/11706
115,Bayesian multi-domain learning for cancer subtype discovery from next-generation sequencing count data,"Ehsan Hajiramezanali, Siamak Zamani Dadaneh, Alireza Karbalayghareh, Mingyuan Zhou, Xiaoning Qian",Texas A&M University; University of Texas at Austin,Poster,https://nips.cc/virtual/2018/poster/11869
116,Bayesian Nonparametric Spectral Estimation,Felipe Tobar,Universidad de Chile,Spotlight,https://nips.cc/virtual/2018/poster/11960
117,Bayesian Pose Graph Optimization via Bingham Distributions and Tempered Geodesic MCMC,"Tolga Birdal, Umut Simsekli, Mustafa Onur Eken, Slobodan Ilic",,Poster,https://nips.cc/virtual/2018/poster/11056
118,Bayesian Semi-supervised Learning with Graph Gaussian Processes,"Yin Cheng Ng, Nicolò Colombo, Ricardo Silva",University College London; Alan Turing Institute,Poster,https://nips.cc/virtual/2018/poster/11182
119,Bayesian Structure Learning by Recursive Bootstrap,"Raanan Y. Rohekar, Yaniv Gurwicz, Shami Nisimov, Guy Koren, Gal Novik",Intel,Poster,https://nips.cc/virtual/2018/poster/11995
120,Beauty-in-averageness and its contextual modulations: A Bayesian statistical account,"Chaitanya Ryali, Angela J. Yu","University of California, San Diego",Poster,https://nips.cc/virtual/2018/poster/11405
121,Benefits of over-parameterization with EM,"Ji Xu, Daniel J. Hsu, Arian Maleki",Columbia University,Poster,https://nips.cc/virtual/2018/poster/12008
122,Beyond Grids: Learning Graph Representations for Visual Recognition,"Yin Li, Abhinav Gupta",University of Wisconsin-Madison; University of Wisconsin–Madison; Carnegie Mellon University,Poster,https://nips.cc/virtual/2018/poster/11879
123,Beyond Log-concavity: Provable Guarantees for Sampling Multi-modal Distributions using Simulated Tempering Langevin Monte Carlo,"Holden Lee, Andrej Risteski, Rong Ge",Duke University; Princeton University; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2018/poster/11753
124,Bias and Generalization in Deep Generative Models: An Empirical Study,"Shengjia Zhao, Hongyu Ren, Arianna Yuan, Jiaming Song, Noah Goodman, Stefano Ermon",Stanford University,Spotlight,https://nips.cc/virtual/2018/poster/12020
125,Bilevel Distance Metric Learning for Robust Image Recognition,"Jie Xu, Lei Luo, Cheng Deng, Heng Huang",Xidian University; University of Pittsburgh; JDD Global,Poster,https://nips.cc/virtual/2018/poster/11416
126,Bilevel learning of the Group Lasso structure,"Jordan Frecon, Saverio Salzo, Massimiliano Pontil",Istituto Italiano di Tecnologia; University College London,Spotlight,https://nips.cc/virtual/2018/poster/11794
127,Bilinear Attention Networks,"Jin-Hwa Kim, Jaehyun Jun, Byoung-Tak Zhang",SK T-Brain; Seoul National University; Surromind Robotics,Poster,https://nips.cc/virtual/2018/poster/11171
128,Binary Classification from Positive-Confidence Data,"Takashi Ishida, Gang Niu, Masashi Sugiyama",University of Tokyo; RIKEN,Spotlight,https://nips.cc/virtual/2018/poster/11575
129,Binary Rating Estimation with Graph Side Information,"Kwangjun Ahn, Kangwook Lee, Hyunseung Cha, Changho Suh",142nd Military Police Company; United States Army; KAIST; Kakao Brain,Poster,https://nips.cc/virtual/2018/poster/11423
130,BinGAN: Learning Compact Binary Descriptors with a Regularized GAN,"Maciej Zieba, Piotr Semberecki, Tarek El-Gaaly, Tomasz Trzcinski",Wroclaw University of Science and Technology; Tooploox; Voyage; Warsaw University of Technology,Poster,https://nips.cc/virtual/2018/poster/11361
131,Bipartite Stochastic Block Models with Tiny Clusters,Stefan Neumann,,Poster,https://nips.cc/virtual/2018/poster/11385
132,Blind Deconvolutional Phase Retrieval via Convex Programming,"Ali Ahmed, Alireza Aghasi, Paul Hand",Information Technology University; Georgia State University; Northeastern University,Spotlight,https://nips.cc/virtual/2018/poster/11951
