番号,title,status,decision_raw,rating,all_ratings,authors,href
929,Multi-modal Grouping Network for Weakly-Supervised Audio-Visual Video Parsing,poster,Accept,5.33,"[6, 6, 4]","Shentong Mo, Yapeng Tian",https://openreview.net/forum?id=zfo2LqFEVY
5057,Grow and Merge: A Unified Framework for Continuous Categories Discovery,poster,Accept,5.67,"[5, 6, 6]","Xinwei Zhang, Jianwen Jiang, Yutong Feng, Zhi-Fan Wu, Xibin Zhao, Hai Wan, Mingqian Tang, Rong Jin, Yue Gao",https://openreview.net/forum?id=zfQrX05HzBO
11769,Biologically plausible solutions for spiking networks with efficient coding,poster,Accept,4.67,"[6, 6, 2]","Veronika Koren, Stefano Panzeri",https://openreview.net/forum?id=zdmYnIRXvKS
1808,TANGO: Text-driven Photorealistic and Robust 3D Stylization via Lighting Decomposition,poster,Accept,5.25,"[6, 6, 4, 5]","Yongwei Chen, Rui Chen, Jiabao Lei, Yabin Zhang, Kui Jia",https://openreview.net/forum?id=zbuq101sCNV
8410,Maximum-Likelihood Inverse Reinforcement Learning with Finite-Time Guarantees,poster,Accept,5.5,"[5, 5, 6, 6]","Siliang Zeng, Chenliang Li, Alfredo Garcia, Mingyi Hong",https://openreview.net/forum?id=zbt3VmTsRIj
4384,Local-Global MCMC kernels: the best of both worlds,poster,Accept,6.67,"[8, 6, 6]","Sergey Samsonov, Evgeny Lagutin, Marylou Gabrié, Alain Durmus, Alexey Naumov, Eric Moulines",https://openreview.net/forum?id=zb-xfApk4ZK
9773,Low-Rank Modular Reinforcement Learning via Muscle Synergy,poster,Accept,6.67,"[6, 7, 7]","Heng Dong, Tonghan Wang, Jiayuan Liu, Chongjie Zhang",https://openreview.net/forum?id=zYc5FSxL6ar
4885,When to Trust Your Simulator: Dynamics-Aware Hybrid Offline-and-Online Reinforcement Learning,poster,Accept,5.33,"[4, 6, 6]","Haoyi Niu, Shubham Sharma, Yiwen Qiu, Ming Li, Guyue Zhou, Jianming HU, Xianyuan Zhan",https://openreview.net/forum?id=zXE8iFOZKw
5149,"Debiased, Longitudinal and Coordinated Drug Recommendation through Multi-Visit Clinic Records",poster,Accept,6.0,"[5, 7, 6, 6]","Hongda Sun, Shufang Xie, Shuqi Li, Yuhan Chen, Ji-Rong Wen, Rui Yan",https://openreview.net/forum?id=zVglD2W0EAS
4520,Micro and Macro Level Graph Modeling for Graph Variational Auto-Encoders,poster,Accept,5.5,"[6, 6, 6, 4]","Kiarash Zahirnia, Oliver Schulte, Parmis Naddaf, Ke Li",https://openreview.net/forum?id=zUbMHIxszNp
2260,FiLM: Frequency improved Legendre Memory Model for Long-term Time Series Forecasting,poster,Accept,6.33,"[5, 7, 7]","Tian Zhou, Ziqing Ma, xue wang, Qingsong Wen, Liang Sun, Tao Yao, Wotao Yin, Rong Jin",https://openreview.net/forum?id=zTQdHSQUQWc
11799,Exploring Length Generalization in Large Language Models,poster,Accept,7.0,"[7, 7, 7, 7]","Cem Anil, Yuhuai Wu, Anders Johan Andreassen, Aitor Lewkowycz, Vedant Misra, Vinay Venkatesh Ramasesh, Ambrose Slone, Guy Gur-Ari, Ethan Dyer, Behnam Neyshabur",https://openreview.net/forum?id=zSkYVeX7bC4
6736,Sign and Basis Invariant Networks for Spectral Graph Representation Learning,reject,Reject,5.5,"[6, 6, 7, 3]","Derek Lim, Joshua David Robinson, Lingxiao Zhao, Tess Smidt, Suvrit Sra, Haggai Maron, Stefanie Jegelka",https://openreview.net/forum?id=zSeoDvsDCe
6388,Latent Planning via Expansive Tree Search,poster,Accept,6.0,"[6, 6, 6, 6]","Robert Gieselmann, Florian T. Pokorny",https://openreview.net/forum?id=zSdz5scsnzU
9126,Optimal Positive Generation via Latent Transformation for Contrastive Learning,poster,Accept,5.5,"[5, 6, 6, 5]","Yinqi Li, Hong Chang, Bingpeng Ma, Shiguang Shan, Xilin CHEN",https://openreview.net/forum?id=zLVLB-OncUY
11901,Not All Bits have Equal Value: Heterogeneous Precisions via Trainable Noise,poster,Accept,6.33,"[8, 5, 6]","Pedro Henrique Pamplona Savarese, Xin Yuan, Yanjing Li, Michael Maire",https://openreview.net/forum?id=zKBbP3R86oc
9110,Graph Coloring via Neural Networks for Haplotype Assembly and Viral Quasispecies Reconstruction,poster,Accept,6.0,"[6, 7, 4, 7]","Hansheng Xue, Vaibhav Rajan, Yu Lin",https://openreview.net/forum?id=zK6PjBczve
4350,First-Order Algorithms for Min-Max Optimization in Geodesic Metric Spaces,poster,Accept,6.2,"[6, 7, 6, 7, 5]","Michael Jordan, Tianyi Lin, Emmanouil-Vasileios Vlatakis-Gkaragkounis",https://openreview.net/forum?id=zJNqte0b-xn
2198,On-Device Training Under 256KB Memory,poster,Accept,6.5,"[6, 8, 6, 6]","Ji Lin, Ligeng Zhu, Wei-Ming Chen, Wei-Chen Wang, Chuang Gan, Song Han",https://openreview.net/forum?id=zGvRdBW06F5
10487,Deep Equilibrium Approaches to Diffusion Models,poster,Accept,6.0,"[7, 5, 6]","Ashwini Pokle, Zhengyang Geng, J Zico Kolter",https://openreview.net/forum?id=zGPeowwxWb
9167,Multiagent Q-learning with Sub-Team Coordination,poster,Accept,5.75,"[6, 6, 6, 5]","Wenhan Huang, Kai Li, Kun Shao, Tianze Zhou, Matthew E. Taylor, Jun Luo, Dongge Wang, Hangyu Mao, Jianye HAO, Jun Wang, Xiaotie Deng",https://openreview.net/forum?id=zFW48MVzCKC
11855,On Computing Probabilistic Explanations for Decision Trees,poster,Accept,6.33,"[8, 6, 5]","Marcelo Arenas, Pablo Barcelo, Miguel Romero Orth, Bernardo Subercaseaux",https://openreview.net/forum?id=zD65Zdh6ZhI
12657,A Deep Reinforcement Learning Framework for Column Generation,poster,Accept,5.75,"[6, 5, 5, 7]","Cheng Chi, Amine Mohamed Aboussalah, Elias Boutros Khalil, Juyoung Wang, Zoha Sherkat-Masoumi",https://openreview.net/forum?id=zBlj0Cs6dw1
8337,Hierarchical Lattice Layer for Partially Monotone Neural Networks,poster,Accept,7.0,"[7, 7, 7]","Hiroki Yanagisawa, Kohei Miyaguchi, Takayuki Katsuki",https://openreview.net/forum?id=zAuiZpZ478l
998,Posterior Collapse of a Linear Latent Variable Model,poster,Accept,7.67,"[8, 7, 8]","Zihao Wang, Liu Ziyin",https://openreview.net/forum?id=zAc2a6_0aHb
1038,Trajectory of Mini-Batch Momentum: Batch Size Saturation and Convergence in High Dimensions,poster,Accept,6.5,"[8, 6, 6, 6]","Kiwon Lee, Andrew Nicholas Cheng, Elliot Paquette, Courtney Paquette",https://openreview.net/forum?id=z9poo2GhOh6
4844,"Continual learning: a feature extraction formalization, an efficient algorithm, and fundamental obstructions",poster,Accept,5.75,"[6, 6, 5, 6]","Binghui Peng, Andrej Risteski",https://openreview.net/forum?id=z9cpLkoSNNh
9646,NeuroSchedule: A Novel Effective GNN-based Scheduling Method for High-level Synthesis,poster,Accept,6.0,"[6, 7, 5, 6]","Jun Zeng, Mingyang Kou, Hailong Yao",https://openreview.net/forum?id=z9CkpUorPI
7959,"Why So Pessimistic? Estimating Uncertainties for Offline RL through Ensembles, and Why Their Independence Matters",poster,Accept,5.75,"[8, 6, 5, 4]","Seyed Kamyar Seyed Ghasemipour, Shixiang Shane Gu, Ofir Nachum",https://openreview.net/forum?id=z64kN1h1-rR
6423,Asymptotics of smoothed Wasserstein distances in the small noise regime,poster,Accept,7.0,"[7, 7, 7, 7]","Yunzi Ding, Jonathan Niles-Weed",https://openreview.net/forum?id=z2cG3k8xa3C
7564,HUMUS-Net: Hybrid Unrolled Multi-scale Network Architecture for Accelerated MRI Reconstruction,poster,Accept,5.75,"[6, 5, 7, 5]","Zalan Fabian, Berk Tinaz, Mahdi Soltanolkotabi",https://openreview.net/forum?id=z0M3qHDqH20
5269,Equivariant Graph Hierarchy-Based Neural Networks,poster,Accept,6.67,"[7, 7, 6]","Jiaqi Han, Wenbing Huang, Tingyang Xu, Yu Rong",https://openreview.net/forum?id=ywxtmG1nU_6
3516,Graph Neural Networks with Adaptive Readouts,poster,Accept,6.67,"[6, 6, 8]","David Buterez, Jon Paul Janet, Steven J Kiddle, Dino Oglic, Pietro Liò",https://openreview.net/forum?id=yts7fLpWY9G
7437,Generalizing Goal-Conditioned Reinforcement Learning with Variational Causal Reasoning,poster,Accept,6.0,"[6, 6, 6]","Wenhao Ding, Haohong Lin, Bo Li, Ding Zhao",https://openreview.net/forum?id=ytnwPTrpl38
4370,UniCLIP: Unified Framework for Contrastive Language-Image Pre-training,poster,Accept,5.5,"[6, 6, 5, 5]","Janghyeon Lee, Jongsuk Kim, Hyounguk Shon, Bumsoo Kim, Seung Hwan Kim, Honglak Lee, Junmo Kim",https://openreview.net/forum?id=ypXcTtbBsnZ
4032,Hyperbolic Feature Augmentation via Distribution Estimation and Infinite Sampling on Manifolds,poster,Accept,6.0,"[7, 5, 4, 8]","Zhi Gao, Yuwei Wu, Yunde Jia, Mehrtash Harandi",https://openreview.net/forum?id=yoLGaLPEPo_
11573,An Algorithm for Learning Switched Linear Dynamics from Data,poster,Accept,5.75,"[7, 3, 8, 5]","Guillaume O Berger, Monal Narasimhamurthy, Kandai Watanabe, Morteza Lahijanian, Sriram Sankaranarayanan",https://openreview.net/forum?id=yoBaCtx_a3
1043,Inverse Game Theory for Stackelberg Games: the Blessing of Bounded Rationality,poster,Accept,6.0,"[3, 7, 8]","Jibang Wu, Weiran Shen, Fei Fang, Haifeng Xu",https://openreview.net/forum?id=ymAsTHhrnGm
2899,Simple Mechanisms for Welfare Maximization in Rich Advertising Auctions,poster,Accept,6.25,"[6, 8, 7, 4]","Gagan Aggarwal, Kshipra Bhawalkar, Aranyak Mehta, Divyarthi Mohan, Alexandros Psomas",https://openreview.net/forum?id=ylila4AYSpV
10996,Multifidelity Reinforcement Learning with Control Variates,reject,Reject,5.67,"[4, 7, 6]","Sami Khairy, Prasanna Balaprakash",https://openreview.net/forum?id=yjybfsIUdNu
11479,Reinforcement Learning with Non-Exponential Discounting,poster,Accept,5.75,"[6, 7, 5, 5]","Matthias Schultheis, Constantin A. Rothkopf, Heinz Koeppl",https://openreview.net/forum?id=yjWir-w3gki
5993,Offline Multi-Agent Reinforcement Learning with Knowledge Distillation,poster,Accept,5.67,"[6, 6, 5]","Wei-Cheng Tseng, Tsun-Hsuan Wang, Yen-Chen Lin, Phillip Isola",https://openreview.net/forum?id=yipUuqxveCy
11116,Diffusion Models as Plug-and-Play Priors,poster,Accept,5.25,"[5, 5, 6, 5]","Alexandros Graikos, Nikolay Malkin, Nebojsa Jojic, Dimitris Samaras",https://openreview.net/forum?id=yhlMZ3iR7Pu
9738,Bayesian Active Learning with Fully Bayesian Gaussian Processes,poster,Accept,6.0,"[7, 5, 6]","Christoffer Riis, Francisco Antunes, Frederik Boe Hüttel, Carlos Lima Azevedo, Francisco C. Pereira",https://openreview.net/forum?id=yhZLEvmyHYQ
5234,First is Better Than Last for Language Data Influence,poster,Accept,6.33,"[8, 5, 6]","Chih-Kuan Yeh, Ankur Taly, Mukund Sundararajan, Frederick Liu, Pradeep Kumar Ravikumar",https://openreview.net/forum?id=yfrDD_rmD5
2843,Noise Attention Learning: Enhancing Noise Robustness by Gradient Scaling,poster,Accept,5.33,"[6, 4, 6]","Yangdi Lu, Yang Bo, Wenbo He",https://openreview.net/forum?id=yfNSUQ3yRo
2192,PCRL: Priority Convention Reinforcement Learning for Microscopically Sequencable Multi-agent Problems,reject,Reject,3.0,"[3, 3, 3]","Xing Zhou, Hao Gao, Xin Xu, Xinglong Zhang, Hongda Jia, Dongzi Wang",https://openreview.net/forum?id=yewD_qbYifc
12307,Defining and Characterizing Reward Gaming,poster,Accept,6.25,"[5, 8, 6, 6]","Joar Max Viktor Skalse, Nikolaus H. R. Howe, Dmitrii Krasheninnikov, David Krueger",https://openreview.net/forum?id=yb3HOXO3lX2
17,Fine-Grained Semantically Aligned Vision-Language Pre-Training,poster,Accept,5.5,"[6, 4, 6, 6]","Juncheng Li, XIN HE, Longhui Wei, Long Qian, Linchao Zhu, Lingxi Xie, Yueting Zhuang, Qi Tian, Siliang Tang",https://openreview.net/forum?id=yam42JWePu
10564,PhysGNN: A Physics--Driven Graph Neural Network Based Model for Predicting Soft Tissue Deformation in Image--Guided Neurosurgery,poster,Accept,6.0,"[7, 6, 5]","Yasmin Salehi, Dennis Giannacopoulos",https://openreview.net/forum?id=yZgxl3bgumu
9274,Policy Optimization with Linear Temporal Logic Constraints,poster,Accept,6.67,"[6, 7, 7]","Cameron Voloshin, Hoang Minh Le, Swarat Chaudhuri, Yisong Yue",https://openreview.net/forum?id=yZcPRIZEwOG
5438,Are AlphaZero-like Agents Robust to Adversarial Perturbations?,poster,Accept,4.75,"[3, 5, 6, 5]","Li-Cheng Lan, Huan Zhang, Ti-Rong Wu, Meng-Yu Tsai, I-Chen Wu, Cho-Jui Hsieh",https://openreview.net/forum?id=yZ_JlZaOCzv
2752,Outlier Suppression: Pushing the Limit of Low-bit Transformer Language Models,poster,Accept,7.0,"[7, 7, 7]","Xiuying Wei, Yunchen Zhang, Xiangguo Zhang, Ruihao Gong, Shanghang Zhang, Qi Zhang, Fengwei Yu, Xianglong Liu",https://openreview.net/forum?id=yW5zeRSFdZ
7015,Variational Model Perturbation for Source-Free Domain Adaptation,poster,Accept,7.0,"[6, 8, 7, 7]","Mengmeng Jing, Xiantong Zhen, Jingjing Li, Cees G. M. Snoek",https://openreview.net/forum?id=yTJze_xm-u6
4369,Structured Recognition for Generative Models with Explaining Away,poster,Accept,6.0,"[6, 6, 6]","Changmin Yu, Hugo Soulat, Neil Burgess, Maneesh Sahani",https://openreview.net/forum?id=ySB7IbdseGC
10119,Grounded Video Situation Recognition,poster,Accept,6.25,"[7, 6, 5, 7]","Zeeshan Khan, C.V. Jawahar, Makarand Tapaswi",https://openreview.net/forum?id=yRhbHp_Vh8e
2694,Efficient and Effective Optimal Transport-Based Biclustering,poster,Accept,5.67,"[7, 6, 4]","Chakib Fettal, lazhar labiod, Mohamed Nadif",https://openreview.net/forum?id=yQDC5ZcqX6l
9014,Last-Iterate Convergence of Optimistic Gradient Method for Monotone Variational Inequalities,poster,Accept,5.67,"[5, 6, 6]","Eduard Gorbunov, Adrien Taylor, Gauthier Gidel",https://openreview.net/forum?id=yP0vpghGoLF
8256,Training with More Confidence: Mitigating Injected and Natural Backdoors During Training,poster,Accept,6.0,"[6, 5, 7]","Zhenting Wang, Hailun Ding, Juan Zhai, Shiqing Ma",https://openreview.net/forum?id=yNPsd3oG_s
12892,Fast Neural Kernel Embeddings for General Activations,poster,Accept,6.5,"[7, 7, 6, 6]","Insu Han, Amir Zandieh, Jaehoon Lee, Roman Novak, Lechao Xiao, Amin Karbasi",https://openreview.net/forum?id=yLilJ1vZgMe
12068,Learning Concept Credible Models for Mitigating Shortcuts,poster,Accept,6.0,"[7, 6, 5]","Jiaxuan Wang, Sarah Jabbour, Maggie Makar, Michael Sjoding, Jenna Wiens",https://openreview.net/forum?id=yKYCwTvl8eU
12271,Characterizing Datapoints via Second-Split Forgetting,poster,Accept,7.25,"[8, 6, 8, 7]","Pratyush Maini, Saurabh Garg, Zachary Chase Lipton, J Zico Kolter",https://openreview.net/forum?id=yKDKNzjHg8N
12210,Adversarial Auto-Augment with Label Preservation: A Representation Learning Principle Guided Approach,poster,Accept,5.5,"[5, 5, 4, 8]","Kaiwen Yang, Yanchao Sun, Jiahao Su, Fengxiang He, Xinmei Tian, Furong Huang, Tianyi Zhou, Dacheng Tao",https://openreview.net/forum?id=yJV9zp5OKAY
7137,Regret Bounds for Risk-Sensitive Reinforcement Learning,poster,Accept,6.5,"[7, 7, 7, 5]","Osbert Bastani, Yecheng Jason Ma, Estelle Shen, Wanqiao Xu",https://openreview.net/forum?id=yJEUDfzsTX7
12181,On the Parameterization and Initialization of Diagonal State Space Models,poster,Accept,6.5,"[6, 7, 5, 8]","Albert Gu, Karan Goel, Ankit Gupta, Christopher Ré",https://openreview.net/forum?id=yJE7iQSAep
4710,Controllable Text Generation with Neurally-Decomposed Oracle,poster,Accept,7.0,"[7, 7, 7]","Tao Meng, Sidi Lu, Nanyun Peng, Kai-Wei Chang",https://openreview.net/forum?id=yI7i9yc3Upr
12082,MABSplit: Faster Forest Training Using Multi-Armed Bandits,poster,Accept,6.0,"[6, 5, 7, 6]","Mo Tiwari, Ryan Kang, Jaeyong Lee, Christopher J Piech, Ilan Shomorony, Sebastian Thrun, Martin Jinye Zhang",https://openreview.net/forum?id=yHFATHaIDN
11129,Are Defenses for Graph Neural Networks Robust?,poster,Accept,6.67,"[7, 7, 6]","Felix Mujkanovic, Simon Geisler, Stephan Günnemann, Aleksandar Bojchevski",https://openreview.net/forum?id=yCJVkELVT9d
3038,Fused Orthogonal Alternating Least Squares for Tensor Clustering,poster,Accept,6.67,"[6, 7, 7]","Jiacheng Wang, Dan L Nicolae",https://openreview.net/forum?id=y8FN4dHdxOE
1730,Asymptotic Properties for Bayesian Neural Network in Besov Space,poster,Accept,5.67,"[5, 7, 5]","Kyeongwon Lee, Jaeyong Lee",https://openreview.net/forum?id=y5ziOXtKybL
5837,Efficient Adversarial Training without Attacking: Worst-Case-Aware Robust Reinforcement Learning,poster,Accept,6.75,"[7, 7, 7, 6]","Yongyuan Liang, Yanchao Sun, Ruijie Zheng, Furong Huang",https://openreview.net/forum?id=y-E1htoQl-n
11211,Faster Linear Algebra for Distance Matrices,poster,Accept,7.67,"[8, 7, 8]","Piotr Indyk, Sandeep Silwal",https://openreview.net/forum?id=y--ZUTfbNB
11786,Collaborative Linear Bandits with Adversarial Agents: Near-Optimal Regret Bounds,poster,Accept,6.5,"[7, 6, 6, 7]","Aritra Mitra, Arman Adibi, George J. Pappas, Hamed Hassani",https://openreview.net/forum?id=xz-2eyIh7u
5850,EGSDE: Unpaired Image-to-Image Translation via Energy-Guided Stochastic Differential Equations,poster,Accept,5.75,"[6, 6, 6, 5]","Min Zhao, Fan Bao, Chongxuan Li, Jun Zhu",https://openreview.net/forum?id=xxgp42Qz6dL
2534,SNN-RAT: Robustness-enhanced Spiking Neural Network through Regularized Adversarial Training,poster,Accept,5.33,"[6, 5, 5]","Jianhao Ding, Tong Bu, Zhaofei Yu, Tiejun Huang, Jian K Liu",https://openreview.net/forum?id=xwBdjfKt7_W
7102,Composition Theorems for Interactive Differential Privacy,poster,Accept,5.25,"[7, 6, 3, 5]",Xin Lyu,https://openreview.net/forum?id=xvlaiSHgPrC
2290,Learning to Accelerate Partial Differential Equations via Latent Global Evolution,poster,Accept,6.0,"[7, 5, 5, 7]","Tailin Wu, Takashi Maruyama, Jure Leskovec",https://openreview.net/forum?id=xvZtgp5wyYT
2333,On Margins and Generalisation for Voting Classifiers,poster,Accept,7.0,"[7, 7, 7]","Felix Biggs, Valentina Zantedeschi, Benjamin Guedj",https://openreview.net/forum?id=xvLWypz8p8
12907,From Gradient Flow on Population Loss to Learning with Stochastic Gradient Descent,poster,Accept,6.25,"[6, 6, 6, 7]","Christopher De Sa, Satyen Kale, Jason D. Lee, Ayush Sekhari, Karthik Sridharan",https://openreview.net/forum?id=xuw7R0hP7G
258,The Minority Matters: A Diversity-Promoting Collaborative Metric Learning Algorithm,poster,Accept,7.67,"[8, 7, 8]","Shilong Bao, Qianqian Xu, Zhiyong Yang, Yuan He, Xiaochun Cao, Qingming Huang",https://openreview.net/forum?id=xubxAVbOsw
761,Rethinking Individual Global Max in Cooperative Multi-Agent Reinforcement Learning,poster,Accept,5.75,"[6, 6, 5, 6]","Yitian Hong, Yaochu Jin, Yang Tang",https://openreview.net/forum?id=xs9Sia9J_O
10951,Tempo: Accelerating Transformer-Based Model Training through Memory Footprint Reduction,poster,Accept,5.5,"[6, 6, 5, 5]","Muralidhar Andoorveedu, Zhanda Zhu, Bojian Zheng, Gennady Pekhimenko",https://openreview.net/forum?id=xqyEG7EhTZ
8298,Constrained Stochastic Nonconvex Optimization with State-dependent Markov Data,poster,Accept,5.25,"[5, 6, 6, 4]","Abhishek Roy, Krishna Balasubramanian, Saeed Ghadimi",https://openreview.net/forum?id=xqyDqMojMfC
11306,Single-pass Streaming Lower Bounds for Multi-armed Bandits Exploration with Instance-sensitive Sample Complexity,poster,Accept,6.75,"[6, 6, 8, 7]","Sepehr Assadi, Chen Wang",https://openreview.net/forum?id=xqYGGRt7kM
9332,FeLMi : Few shot Learning with hard Mixup,poster,Accept,5.25,"[5, 5, 3, 8]","Aniket Roy, Anshul Shah, Ketul Shah, Prithviraj Dhar, Anoop Cherian, Rama Chellappa",https://openreview.net/forum?id=xpdaDM_B4D
10009,Missing Data Imputation and Acquisition with Deep Hierarchical Models and Hamiltonian Monte Carlo,poster,Accept,6.0,"[7, 5, 6, 6, 6]","Ignacio Peis, Chao Ma, José Miguel Hernández-Lobato",https://openreview.net/forum?id=xpR25Tsem9C
8047,Understanding the Generalization Benefit of Normalization Layers: Sharpness Reduction,poster,Accept,6.4,"[8, 6, 6, 6, 6]","Kaifeng Lyu, Zhiyuan Li, Sanjeev Arora",https://openreview.net/forum?id=xp5VOBxTxZ
1274,VITA: Video Instance Segmentation via Object Token Association,poster,Accept,6.75,"[7, 7, 6, 7]","Miran Heo, Sukjun Hwang, Seoung Wug Oh, Joon-Young Lee, Seon Joo Kim",https://openreview.net/forum?id=xnuN2vGmZA0
13003,Nonnegative Tensor Completion via Integer Optimization,poster,Accept,6.33,"[6, 6, 7]","Caleb Xavier Bugg, Chen Chen, Anil Aswani",https://openreview.net/forum?id=xnI37HyfoP
171,Embodied Scene-aware Human Pose Estimation,poster,Accept,5.75,"[6, 4, 5, 8]","Zhengyi Luo, Shun Iwase, Ye Yuan, Kris M. Kitani",https://openreview.net/forum?id=xl39QEYiB-j
7802,Surprise-Guided Search for Learning Task Specifications From Demonstrations,reject,Reject,5.0,"[3, 6, 6]","Marcell Vazquez-Chanlatte, Ameesh Shah, Gil Lederman, Sanjit A. Seshia",https://openreview.net/forum?id=xjXN3wEvCGG
2970,GAUDI: A Neural Architect for Immersive 3D Scene Generation,poster,Accept,5.5,"[6, 6, 5, 5]","Miguel Ángel Bautista, Pengsheng Guo, Samira Abnar, Walter Talbott, Alexander T Toshev, Zhuoyuan Chen, Laurent Dinh, Shuangfei Zhai, Hanlin Goh, Daniel Ulbricht, Afshin Dehghan, Joshua M. Susskind",https://openreview.net/forum?id=xijYyYFlRIf
3887,I2Q: A Fully Decentralized Q-Learning Algorithm,poster,Accept,6.33,"[6, 5, 8]","Jiechuan Jiang, Zongqing Lu",https://openreview.net/forum?id=xdZs1kf-va
10015,Public Wisdom Matters! Discourse-Aware Hyperbolic Fourier Co-Attention for Social Text Classification,poster,Accept,7.0,"[7, 8, 7, 6]","Karish Grover, S M Phaneendra Angara, Md Shad Akhtar, Tanmoy Chakraborty",https://openreview.net/forum?id=xbhsFMxORxV
10729,Fair Rank Aggregation,poster,Accept,5.25,"[6, 6, 5, 4]","Diptarka Chakraborty, Syamantak Das, Arindam Khan, Aditya Subramanian",https://openreview.net/forum?id=xbgtFOO9J5D
7655,Stacked unsupervised learning with a network architecture found by supervised meta-learning,reject,Reject,5.33,"[6, 5, 5]","Kyle Luther, Sebastian Seung",https://openreview.net/forum?id=xbJAITw9Z6t
8136,Self-Supervised Pretraining for Large-Scale Point Clouds,poster,Accept,6.0,"[6, 6, 6]","Zaiwei Zhang, Min Bai, Li Erran Li",https://openreview.net/forum?id=xatjGRWLRO
2738,Rethinking Lipschitz Neural Networks and Certified Robustness: A Boolean Function Perspective,poster,Accept,7.25,"[8, 8, 8, 5]","Bohang Zhang, Du Jiang, Di He, Liwei Wang",https://openreview.net/forum?id=xaWO6bAY0xM
8049,Provably Efficient Offline Multi-agent Reinforcement Learning via Strategy-wise Bonus,poster,Accept,5.67,"[4, 7, 6]","Qiwen Cui, Simon Shaolei Du",https://openreview.net/forum?id=x_HUcWi1aF1
