Index,Title,Authors,Affiliation,Status,Link
26,A simple neural network module for relational reasoning,"Adam Santoro, David Raposo, David G Barrett, Mateusz Malinowski, Razvan Pascanu, Peter Battaglia, Timothy Lillicrap",DeepMind,Spotlight,https://nips.cc/virtual/2017/poster/9273
27,A unified approach to interpreting model predictions,"Scott M Lundberg, Su-In Lee",,Oral,https://nips.cc/virtual/2017/oral/10008
28,A Unified Game-Theoretic Approach to Multiagent Reinforcement Learning,"Marc Lanctot, Vinicius Zambaldi, Audrunas Gruslys, Angeliki Lazaridou, Karl Tuyls, Julien Perolat, David Silver, Thore Graepel",DeepMind,Poster,https://nips.cc/virtual/2017/poster/9199
29,A Universal Analysis of Large-Scale Regularized Least Squares Solutions,"Ashkan Panahi, Babak Hassibi",North Carolina State University; California Institute of Technology,Spotlight,https://nips.cc/virtual/2017/poster/9122
30,A-NICE-MC: Adversarial Training for MCMC,"Jiaming Song, Shengjia Zhao, Stefano Ermon",Stanford University,Poster,https://nips.cc/virtual/2017/poster/9290
31,Accelerated consensus via Min-Sum Splitting,"Patrick Rebeschini, Sekhar C Tatikonda",University of Oxford; Yale University,Poster,https://nips.cc/virtual/2017/poster/8929
32,Accelerated First-order Methods for Geodesically Convex Optimization on Riemannian Manifolds,"Yuanyuan Liu, Fanhua Shang, James Cheng, Hong Cheng, Licheng Jiao",Chinese University of Hong Kong; Xidian University,Poster,https://nips.cc/virtual/2017/poster/9263
33,Accelerated Stochastic Greedy Coordinate Descent by Soft Thresholding Projection onto Simplex,"Chaobing Song, Shaobo Cui, Yong Jiang, Shu-Tao Xia",Tsinghua University,Spotlight,https://nips.cc/virtual/2017/poster/9260
34,Acceleration and Averaging in Stochastic Descent Dynamics,"Walid Krichene, Peter L Bartlett","Google; University of California, Berkeley",Spotlight,https://nips.cc/virtual/2017/poster/9447
35,Accuracy First: Selecting a Differential Privacy Level for Accuracy Constrained ERM,"Katrina Ligett, Seth Neel, Aaron Roth, Bo Waggoner, Steven Z. Wu",California Institute of Technology; Hebrew University of Jerusalem; University of Pennsylvania; Microsoft,Poster,https://nips.cc/virtual/2017/poster/9043
36,Action Centered Contextual Bandits,"Kristjan Greenewald, Ambuj Tewari, Susan Murphy, Predag Klasnja",Harvard University; University of Michigan,Poster,https://nips.cc/virtual/2017/poster/9370
37,Active Bias: Training More Accurate Neural Networks by Emphasizing High Variance Samples,"Haw-Shiuan Chang, Erik Learned-Miller, Andrew McCallum",,Poster,https://nips.cc/virtual/2017/poster/8894
38,Active Exploration for Learning Symbolic Representations,"Garrett Andersen, George Konidaris",PROWLER.io; Brown University,Poster,https://nips.cc/virtual/2017/poster/9277
39,Active Learning from Peers,"Keerthiram Murugesan, Jaime Carbonell",Carnegie Mellon University,Poster,https://nips.cc/virtual/2017/poster/9467
40,AdaGAN: Boosting Generative Models,"Ilya O Tolstikhin, Sylvain Gelly, Olivier Bousquet, Carl-Johann SIMON-GABRIEL, Bernhard Schölkopf",Max Planck Institute for Intelligent Systems; Google,Poster,https://nips.cc/virtual/2017/poster/9317
41,"Adaptive Accelerated Gradient Converging Method under H\""{o}lderian Error Bound Condition","Mingrui Liu, Tianbao Yang",University of Iowa,Poster,https://nips.cc/virtual/2017/poster/9095
42,Adaptive Active Hypothesis Testing under Limited Information,"Fabio Cecchi, Nidhi Hegde",Eindhoven University of Technology; Nokia Bell Labs,Poster,https://nips.cc/virtual/2017/poster/9184
43,Adaptive Batch Size for Safe Policy Gradients,"Matteo Papini, Matteo Pirotta, Marcello Restelli",Politecnico di Milano; INRIA Lille,Poster,https://nips.cc/virtual/2017/poster/9142
44,Adaptive Bayesian Sampling with Monte Carlo EM,"Anirban Roychowdhury, Srinivasan Parthasarathy",Ohio State University,Poster,https://nips.cc/virtual/2017/poster/8918
45,Adaptive Classification for Prediction Under a Budget,"Feng Nan, Venkatesh Saligrama",Boston University,Poster,https://nips.cc/virtual/2017/poster/9249
46,Adaptive Clustering through Semidefinite Programming,Martin Royer,Université Paris-Sud,Poster,https://nips.cc/virtual/2017/poster/8969
47,Adaptive stimulus selection for optimizing neural population responses,"Benjamin Cowley, Ryan Williamson, Katerina Clemens, Matthew Smith, Byron M. Yu","Carnegie Mellon University; Center for Neural Basis of Cognition; University of California, Los Angeles; University of Pittsburgh",Poster,https://nips.cc/virtual/2017/poster/8931
48,Adaptive SVRG Methods under Error Bound Conditions with Unknown Growth Parameter,"Yi Xu, Qihang Lin, Tianbao Yang",University of Iowa,Poster,https://nips.cc/virtual/2017/poster/9112
49,ADMM without a Fixed Penalty Parameter: Faster Convergence with New Adaptive Penalization,"Yi Xu, Mingrui Liu, Qihang Lin, Tianbao Yang",University of Iowa,Poster,https://nips.cc/virtual/2017/poster/8919
50,Adversarial Ranking for Language Generation,"Kevin Lin, Dianqi Li, Xiaodong He, Zhengyou Zhang, Ming-ting Sun",University of Washington; Microsoft,Poster,https://nips.cc/virtual/2017/poster/9100
51,Adversarial Surrogate Losses for Ordinal Regression,"Rizal Fathony, Mohammad Ali Bashiri, Brian Ziebart",University of Illinois at Chicago,Poster,https://nips.cc/virtual/2017/poster/8852
52,Adversarial Symmetric Variational Autoencoder,"Yuchen Pu, Weiyao Wang, Ricardo Henao, Liqun Chen, Zhe Gan, Chunyuan Li, Lawrence Carin",Duke University,Poster,https://nips.cc/virtual/2017/poster/9212
53,Affine-Invariant Online Optimization and the Low-rank Experts Problem,"Tomer Koren, Roi Livni",Google; Princeton University,Poster,https://nips.cc/virtual/2017/poster/9251
54,Affinity Clustering: Hierarchical Clustering at Scale,"Mohammadhossein Bateni, Soheil Behnezhad, Mahsa Derakhshan, MohammadTaghi Hajiaghayi, Raimondas Kiveris, Silvio Lattanzi, Vahab Mirrokni",Google; University of Maryland,Poster,https://nips.cc/virtual/2017/poster/9453
55,Aggressive Sampling for Multi-class to Binary Reduction with Applications to Text Classification,"Bikash Joshi, Massih R. Amini, Ioannis Partalas, Franck Iutzeler, Yury Maximov",Universite Grenoble Alpes; Expedia; Universite Grenoble Alps; Los Alamos National Laboratory,Poster,https://nips.cc/virtual/2017/poster/9196
56,AIDE: An algorithm for measuring the accuracy of probabilistic inference algorithms,"Marco Cusumano-Towner, Vikash K Mansinghka",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2017/poster/9085
57,ALICE: Towards Understanding Adversarial Learning for Joint Distribution Matching,"Chunyuan Li, Hao Liu, Changyou Chen, Yuchen Pu, Liqun Chen, Ricardo Henao, Lawrence Carin",Duke University; Nanjing University; University at Buffalo,Poster,https://nips.cc/virtual/2017/poster/9324
58,Alternating Estimation for Structured High-Dimensional Multi-Response Models,"Sheng Chen, Arindam Banerjee",University of Minnesota,Poster,https://nips.cc/virtual/2017/poster/9068
59,Alternating minimization for dictionary learning with random initialization,"Niladri Chatterji, Peter L Bartlett","University of California, Berkeley",Poster,https://nips.cc/virtual/2017/poster/8988
60,An Empirical Bayes Approach to Optimizing Machine Learning Algorithms,James McInerney,Spotify,Spotlight,https://nips.cc/virtual/2017/poster/9057
61,An Empirical Study on The Properties of Random Bases for Kernel Methods,"Maximilian Alber, Pieter-Jan Kindermans, Kristof Schütt, Klaus-Robert Müller, Fei Sha",Technische Universität Berlin; Korea University; Max Planck Institute for Informatics; University of Southern California,Poster,https://nips.cc/virtual/2017/poster/9062
62,An Error Detection and Correction Framework for Connectomics,"Jonathan Zung, Ignacio Tartavull, Kisuk Lee, H. Sebastian Seung",Princeton University; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2017/poster/9449
63,An inner-loop free solution to inverse problems using deep neural networks,"Kai Fan, Qi Wei, Lawrence Carin, Katherine A. Heller",Duke University,Poster,https://nips.cc/virtual/2017/poster/9024
64,Analyzing Hidden Representations in End-to-End Automatic Speech Recognition Systems,"Yonatan Belinkov, James Glass",,Poster,https://nips.cc/virtual/2017/poster/9031
65,Approximate Supermodularity Bounds for Experimental Design,"Luiz Chamon, Alejandro Ribeiro",University of Pennsylvania,Poster,https://nips.cc/virtual/2017/poster/9315
66,Approximation Algorithms for $\ell_0$-Low Rank Approximation,"Karl Bringmann, Pavel Kolev, David Woodruff",Max Planck Institute for Informatics; Carnegie Mellon University,Poster,https://nips.cc/virtual/2017/poster/9433
67,Approximation and Convergence Properties of Generative Adversarial Learning,"Shuang Liu, Olivier Bousquet, Kamalika Chaudhuri","University of California, San Diego; Google",Spotlight,https://nips.cc/virtual/2017/poster/9329
68,"Approximation Bounds for Hierarchical Clustering: Average Linkage, Bisecting K-means, and Local Search","Benjamin Moseley, Joshua Wang",Carnegie Mellon University; Stanford University,Oral,https://nips.cc/virtual/2017/poster/9094
69,Associative Embedding: End-to-End Learning for Joint Detection and Grouping,"Alejandro Newell, Zhiao Huang, Jia Deng",University of Michigan; Tsinghua University,Poster,https://nips.cc/virtual/2017/poster/9015
70,Asynchronous Coordinate Descent under More Realistic Assumptions,"Tao Sun, Robert Hannah, Wotao Yin","National University of Defense Technology; University of California, Los Angeles",Poster,https://nips.cc/virtual/2017/poster/9389
71,Asynchronous Parallel Coordinate Minimization for MAP Inference,"Ofer Meshi, Alexander Schwing",Google; University of Illinois Urbana-Champaign,Poster,https://nips.cc/virtual/2017/poster/9347
72,Attend and Predict: Understanding Gene Regulation by Selective Attention on Chromatin,"Ritambhara Singh, Jack Lanchantin, Arshdeep Sekhon, Yanjun Qi",University of Virginia,Poster,https://nips.cc/virtual/2017/poster/9446
73,Attention is All you Need,"Ashish Vaswani, Noam Shazeer, Niki Parmar, Jakob Uszkoreit, Llion Jones, Aidan N Gomez, Łukasz Kaiser, Illia Polosukhin",Google; University of Toronto,Spotlight,https://nips.cc/virtual/2017/poster/9372
74,Attentional Pooling for Action Recognition,"Rohit Girdhar, Deva Ramanan",Carnegie Mellon University,Poster,https://nips.cc/virtual/2017/poster/8801
75,Avoiding Discrimination through Causal Reasoning,"Niki Kilbertus, Mateo Rojas Carulla, Giambattista Parascandolo, Moritz Hardt, Dominik Janzing, Bernhard Schölkopf","Max Planck Institute for Intelligent Systems; University of Cambridge; Max Planck ETH Center for Learning Systems; University of California, Berkeley",Poster,https://nips.cc/virtual/2017/poster/8861
76,Balancing information exposure in social networks,"Kiran Garimella, Aristides Gionis, Nikos Parotsidis, Nikolaj Tatti",Aalto University; University of Rome Tor Vergata,Poster,https://nips.cc/virtual/2017/poster/9243
77,Bandits Dueling on Partially Ordered Sets,"Julien Audiffren, Liva Ralaivola",ENS Paris-Saclay; Aix Marseille University,Poster,https://nips.cc/virtual/2017/poster/9001
78,Batch Renormalization: Towards Reducing Minibatch Dependence in Batch-Normalized Models,Sergey Ioffe,Google,Spotlight,https://nips.cc/virtual/2017/poster/8983
79,Bayesian Compression for Deep Learning,"Christos Louizos, Karen Ullrich, Max Welling",University of Amsterdam; TNO; Canadian Institute for Advanced Research,Poster,https://nips.cc/virtual/2017/poster/9113
80,Bayesian Dyadic Trees and Histograms for  Regression,"Stéphanie van der Pas, Veronika Ročková",Leiden University; University of Chicago,Poster,https://nips.cc/virtual/2017/poster/8997
81,Bayesian GAN,"Yunus Saatci, Andrew G Wilson",Uber; Cornell University,Poster,https://nips.cc/virtual/2017/poster/9145
82,Bayesian GANs,"Yunus Saatci, Andrew Wilson",,Spotlight,https://nips.cc/virtual/2017/spotlight/10070
83,Bayesian Inference of Individualized Treatment Effects using Multi-task Gaussian Processes,"Ahmed M. Alaa, Mihaela van der Schaar","University of California, Los Angeles; University of Oxford",Poster,https://nips.cc/virtual/2017/poster/9126
84,Bayesian Optimization with Gradients,"Jian Wu, Matthias Poloczek, Andrew G Wilson, Peter Frazier",,Oral,https://nips.cc/virtual/2017/poster/9302
85,Best of Both Worlds: Transferring Knowledge from Discriminative Learning to a Generative Visual Dialog Model,"Jiasen Lu, Anitha Kannan, Jianwei Yang, Devi Parikh, Dhruv Batra",Georgia Institute of Technology; Curai; Meta,Poster,https://nips.cc/virtual/2017/poster/8828
86,Best Response Regression,"Omer Ben-Porat, Moshe Tennenholtz",Technion - Israel Institute of Technology,Poster,https://nips.cc/virtual/2017/poster/8941
87,Beyond normality: Learning sparse probabilistic graphical models in the non-Gaussian setting,"Rebecca Morrison, Ricardo Baptista, Youssef Marzouk",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2017/poster/9023
88,Beyond Parity: Fairness Objectives for Collaborative Filtering,"Sirui Yao, Bert Huang",Virginia Tech,Poster,https://nips.cc/virtual/2017/poster/9077
89,Beyond Worst-case: A Probabilistic Analysis of Affine Policies in Dynamic Optimization,"Omar El Housni, Vineet Goyal",Columbia University,Spotlight,https://nips.cc/virtual/2017/poster/9252
90,Boltzmann Exploration Done Right,"Nicolò Cesa-Bianchi, Claudio Gentile, Gabor Lugosi, Gergely Neu",Università degli Studi di Milano; INRIA Lille – Nord Europe; Universitat Pompeu Fabra,Poster,https://nips.cc/virtual/2017/poster/9399
91,Breaking the Nonsmooth Barrier: A Scalable Parallel Method for Composite Optimization,"Fabian Pedregosa, Rémi Leblond, Simon Lacoste-Julien",INRIA; Mila,Spotlight,https://nips.cc/virtual/2017/poster/8804
92,Bregman Divergence for Stochastic Variance Reduction: Saddle-Point and Adversarial Prediction,"Zhan Shi, Xinhua Zhang, Yaoliang Yu",University of Illinois at Chicago; University of Waterloo,Spotlight,https://nips.cc/virtual/2017/poster/9375
93,Bridging the Gap Between Value and Policy Based Reinforcement Learning,"Ofir Nachum, Mohammad Norouzi, Kelvin Xu, Dale Schuurmans",Google; University of Alberta,Poster,https://nips.cc/virtual/2017/poster/9063
94,Can Decentralized Algorithms Outperform Centralized Algorithms? A Case Study for Decentralized Parallel Stochastic Gradient Descent,"Xiangru Lian, Ce Zhang, Huan Zhang, Cho-Jui Hsieh, Wei Zhang, Ji Liu",,Oral,https://nips.cc/virtual/2017/poster/9308
95,Causal Effect Inference with Deep Latent-Variable Models,"Christos Louizos, Uri Shalit, Joris M. Mooij, David Sontag, Richard Zemel, Max Welling",University of Amsterdam; TNO; New York University; Courant Institute of Mathematical Sciences; Massachusetts Institute of Technology; University of Toronto; Canadian Institute for Advanced Research,Poster,https://nips.cc/virtual/2017/poster/9414
96,Certified Defenses for Data Poisoning Attacks,"Jacob Steinhardt, Pang Wei W Koh, Percy Liang",Stanford University,Poster,https://nips.cc/virtual/2017/poster/9135
97,Clone MCMC: Parallel High-Dimensional Gaussian Gibbs Sampling,"Andrei-Cristian Barbos, Francois Caron, Jean-François Giovannelli, Arnaud Doucet",University of Bordeaux; University of Oxford,Poster,https://nips.cc/virtual/2017/poster/9278
98,Clustering Billions of Reads for DNA Data Storage,"Cyrus Rashtchian, Konstantin Makarychev, Miklos Racz, Siena Ang, Djordje Jevdjic, Sergey Yekhanin, Luis Ceze, Karin Strauss",Microsoft; University of Washington; Northwestern University; Princeton University,Spotlight,https://nips.cc/virtual/2017/poster/9120
99,Clustering Stable Instances of Euclidean k-means.,"Aravindan Vijayaraghavan, Abhratanu Dutta, Alex Wang",Northwestern University; Carnegie Mellon University,Poster,https://nips.cc/virtual/2017/poster/9419
100,Clustering with Noisy Queries,"Arya Mazumdar, Barna Saha",University of Massachusetts Amherst,Poster,https://nips.cc/virtual/2017/poster/9352
101,Coded Distributed Computing for Inverse Problems,"Yaoqing Yang, Pulkit Grover, Soummya Kar",Carnegie Mellon University,Poster,https://nips.cc/virtual/2017/poster/8866
102,Cold-Start Reinforcement Learning with Softmax Policy Gradient,"Nan Ding, Radu Soricut",Google,Poster,https://nips.cc/virtual/2017/poster/9067
103,Collaborative Deep Learning in Fixed Topology Networks,"Zhanhong Jiang, Aditya Balu, Chinmay Hegde, Soumik Sarkar",Iowa State University,Poster,https://nips.cc/virtual/2017/poster/9363
104,Collaborative PAC Learning,"Avrim Blum, Nika Haghtalab, Ariel D Procaccia, Mingda Qiao",Toyota Technological Institute at Chicago; Carnegie Mellon University; Tsinghua University,Poster,https://nips.cc/virtual/2017/poster/9026
105,Collapsed variational Bayes for Markov jump processes,"Boqian Zhang, Jiangwei Pan, Vinayak A Rao",Duke University; Meta; Purdue University,Poster,https://nips.cc/virtual/2017/poster/9157
106,Collecting Telemetry Data Privately,"Bolin Ding, Janardhan Kulkarni, Sergey Yekhanin",Microsoft,Poster,https://nips.cc/virtual/2017/poster/9140
107,Communication-Efficient Distributed Learning of Discrete Distributions,"Ilias Diakonikolas, Elena Grigorescu, Jerry Li, Abhiram Natarajan, Krzysztof Onak, Ludwig Schmidt",University of Southern California; Purdue University; Massachusetts Institute of Technology; IBM,Oral,https://nips.cc/virtual/2017/poster/9409
108,"Communication-Efficient Stochastic Gradient Descent, with Applications to Neural Networks","Dan Alistarh, Demjan Grubic, Jerry Li, Ryota Tomioka, Milan Vojnovic",,Spotlight,https://nips.cc/virtual/2017/spotlight/9992
109,Compatible Reward Inverse Reinforcement Learning,"Alberto Maria Metelli, Matteo Pirotta, Marcello Restelli",Politecnico di Milano; INRIA Lille,Poster,https://nips.cc/virtual/2017/poster/8993
110,Compression-aware Training of Deep Networks,"Jose M Alvarez, Mathieu Salzmann",Toyota Research Institute; EPFL,Poster,https://nips.cc/virtual/2017/poster/8880
111,Concentration of Multilinear Functions of the Ising Model with Applications to Network Data,"Constantinos Daskalakis, Nishanth Dikkala, Gautam Kamath",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2017/poster/8799
112,Concrete Dropout,"Yarin Gal, Jiri Hron, Alex Kendall",University of Cambridge,Poster,https://nips.cc/virtual/2017/poster/9141
113,Conic Scan-and-Cover algorithms for nonparametric topic modeling,"Mikhail Yurochkin, Aritra Guha, Xuanlong Nguyen",University of Michigan,Poster,https://nips.cc/virtual/2017/poster/9169
114,Conservative Contextual Linear Bandits,"Abbas Kazerouni, Mohammad Ghavamzadeh, Yasin Abbasi Yadkori, Benjamin Van Roy",Stanford University; DeepMind; Adobe,Poster,https://nips.cc/virtual/2017/poster/9172
115,Consistent Multitask Learning with Nonlinear Output Relations,"Carlo Ciliberto, Alessandro Rudi, Lorenzo Rosasco, Massimiliano Pontil",University College London; Istituto Italiano di Tecnologia; INRIA; Massachusetts Institute of Technology; Università degli Studi di Genova,Poster,https://nips.cc/virtual/2017/poster/8987
116,Consistent Robust Regression,"Kush Bhatia, Prateek Jain, Parameswaran Kamalaruban, Purushottam Kar","University of California, Berkeley; Microsoft; EPFL; Indian Institute of Technology Kanpur",Poster,https://nips.cc/virtual/2017/poster/8999
117,Context Selection for Embedding Models,"Liping Liu, Francisco Ruiz, Susan Athey, David Blei",Tufts University; Columbia University; University of Cambridge; Stanford University,Poster,https://nips.cc/virtual/2017/poster/9258
118,Continual Learning with Deep Generative Replay,"Hanul Shin, Jung Kwon Lee, Jaehong Kim, Jiwon Kim",Massachusetts Institute of Technology; SK T-Brain,Poster,https://nips.cc/virtual/2017/poster/9084
119,Continuous DR-submodular  Maximization: Structure and Algorithms,"An Bian, Kfir Levy, Andreas Krause, Joachim M Buhmann",ETH Zurich,Poster,https://nips.cc/virtual/2017/poster/8845
120,Contrastive Learning for Image Captioning,"Bo Dai, Dahua Lin",Chinese University of Hong Kong,Poster,https://nips.cc/virtual/2017/poster/8884
121,Controllable Invariance through Adversarial Feature Learning,"Qizhe Xie, Zihang Dai, Yulun Du, Eduard Hovy, Graham Neubig",Carnegie Mellon University,Poster,https://nips.cc/virtual/2017/poster/8854
122,Convergence Analysis of Two-layer Neural Networks with ReLU Activation,"Yuanzhi Li, Yang Yuan",Princeton University; Cornell University,Poster,https://nips.cc/virtual/2017/poster/8855
123,Convergence of Gradient EM on Multi-component Mixture of Gaussians,"Bowei Yan, Mingzhang Yin, Purnamrita Sarkar",University of Texas at Austin,Poster,https://nips.cc/virtual/2017/poster/9462
124,Convergence rates of a partition based Bayesian multivariate density estimation method,"Linxi Liu, Dangna Li, Wing Hung Wong",Columbia University; Stanford University,Poster,https://nips.cc/virtual/2017/poster/9250
125,Convergent Block Coordinate Descent for Training Tikhonov Regularized Deep Neural Networks,"Ziming Zhang, Matthew Brand",,Poster,https://nips.cc/virtual/2017/poster/8962
126,Convolutional Gaussian Processes,"Mark van der Wilk, Carl Edward Rasmussen, James Hensman",University of Cambridge; PROWLER.io,Oral,https://nips.cc/virtual/2017/poster/9069
127,Convolutional Phase Retrieval,"Qing Qu, Yuqian Zhang, Yonina Eldar, John Wright",Columbia University; Technion - Israel Institute of Technology,Poster,https://nips.cc/virtual/2017/poster/9380
128,Cortical microcircuits as gated-recurrent neural networks,"Rui Costa, Ioannis Alexandros Assael, Brendan Shillingford, Nando de Freitas, TIm Vogels",University of Oxford; DeepMind,Poster,https://nips.cc/virtual/2017/poster/8824
129,Cost efficient gradient boosting,"Sven Peter, Ferran Diego, Fred A. Hamprecht, Boaz Nadler",Heidelberg University; Interdisciplinary Center for Scientific Computing; University of Heidelberg; Robert Bosch GmbH; Unknown Institution; Weizmann Institute of Science,Poster,https://nips.cc/virtual/2017/poster/8946
130,Counterfactual Fairness,"Matt J Kusner, Joshua Loftus, Chris Russell, Ricardo Silva",Alan Turing Institute; University of Warwick; New York University; University of Surrey; University College London,Oral,https://nips.cc/virtual/2017/poster/9187
131,Countering Feedback Delays in Multi-Agent Learning,"Zhengyuan Zhou, Panayotis Mertikopoulos, Nicholas Bambos, Peter W. Glynn, Claire Tomlin","Stanford University; Université Grenoble Alpes; University of California, Berkeley",Poster,https://nips.cc/virtual/2017/poster/9388
132,Cross-Spectral Factor Analysis,"Neil Gallagher, Kyle R Ulrich, Austin Talbot, Kafui Dzirasa, Lawrence Carin, David E Carlson","Institution not specified; Unknown Institution; Department of Statistical Science; Department of Psychiatry and Behavioral Sciences; University of California, Berkeley; Department of Biostatistics and Bioinformatics",Poster,https://nips.cc/virtual/2017/poster/9451
133,Data-Efficient Reinforcement Learning in Continuous State-Action Gaussian-POMDPs,"Rowan McAllister, Carl Edward Rasmussen",University of Cambridge,Poster,https://nips.cc/virtual/2017/poster/8992
134,Deanonymization in the Bitcoin P2P Network,"Giulia Fanti, Pramod Viswanath",Carnegie Mellon University; University of Illinois Urbana-Champaign,Poster,https://nips.cc/virtual/2017/poster/8928
135,Decoding with Value Networks for Neural Machine Translation,"Di He, Hanqing Lu, Yingce Xia, Tao Qin, Liwei Wang, Tie-Yan Liu",Peking University; Carnegie Mellon University; University of Science and Technology of China; Microsoft,Poster,https://nips.cc/virtual/2017/poster/8815
136,Decomposable Submodular Function Minimization: Discrete and Continuous,"Alina Ene, Huy Nguyen, László A. Végh",Boston University; Northeastern University; London School of Economics,Spotlight,https://nips.cc/virtual/2017/poster/9072
