Index,Title,Authors,Affiliation,Status,Link
141,Fast Classification Rates for High-dimensional Gaussian Generative Models,"Tianyang Li, Adarsh Prasad, Pradeep K Ravikumar",University of Texas at Austin,Poster,https://nips.cc/virtual/2015/poster/5551
142,Fast Convergence of Regularized Learning in Games,"Vasilis Syrgkanis, Alekh Agarwal, Haipeng Luo, Robert E. Schapire",Microsoft; Princeton University,Oral,https://nips.cc/virtual/2015/poster/5839
143,Fast Distributed k-Center Clustering with Outliers on Massive Data,"Gustavo Malkomes, Matt J Kusner, Wenlin Chen, Kilian Q. Weinberger, Benjamin Moseley",Washington University in St. Louis; Cornell University,Poster,https://nips.cc/virtual/2015/poster/5552
144,Fast Lifted MAP Inference via Partitioning,"Somdeb Sarkhel, Parag Singla, Vibhav G Gogate",,Poster,https://nips.cc/virtual/2015/poster/5741
145,Fast Randomized Kernel Ridge Regression with Statistical Guarantees,"Ahmed Alaoui, Michael W. Mahoney","University of California, Berkeley; International Computer Science Institute",Poster,https://nips.cc/virtual/2015/poster/5524
146,Fast Rates for Exp-concave Empirical Risk Minimization,"Tomer Koren, Kfir Levy",Technion - Israel Institute of Technology,Poster,https://nips.cc/virtual/2015/poster/5587
147,Fast Second Order Stochastic Backpropagation for Variational Inference,"Kai Fan, Ziteng Wang, Jeff Beck, James Kwok, Katherine A. Heller",Duke University; Hong Kong University of Science and Technology,Poster,https://nips.cc/virtual/2015/poster/5579
148,Fast Two-Sample Testing with Analytic Representations of Probability Measures,"Kacper P Chwialkowski, Aaditya Ramdas, Dino Sejdinovic, Arthur Gretton","University College London; University of California, Berkeley; University of Oxford",Poster,https://nips.cc/virtual/2015/poster/5633
149,"Fast, Provable Algorithms for Isotonic Regression in all L_p-norms","Rasmus Kyng, Anup Rao, Sushant Sachdeva",Yale University; Georgia Institute of Technology,Poster,https://nips.cc/virtual/2015/poster/5698
150,Faster R-CNN: Towards Real-Time Object Detection with Region Proposal Networks,"Shaoqing Ren, Kaiming He, Ross Girshick, Jian Sun",University of Science and Technology of China; Microsoft,Poster,https://nips.cc/virtual/2015/poster/5463
151,Fighting Bandits with a New Kind of Smoothness,"Jacob D. Abernethy, Chansoo Lee, Ambuj Tewari",University of Michigan,Poster,https://nips.cc/virtual/2015/poster/5650
152,Finite-Time Analysis of Projected Langevin Monte Carlo,"Sebastien Bubeck, Ronen Eldan, Joseph Lehec",Microsoft; Weizmann Institute of Science; Université Paris-Dauphine,Poster,https://nips.cc/virtual/2015/poster/5567
153,Fixed-Length Poisson MRF: Adding Dependencies to the Multinomial,"David I Inouye, Pradeep K Ravikumar, Inderjit S Dhillon",University of Texas at Austin,Poster,https://nips.cc/virtual/2015/poster/5740
154,Frank-Wolfe Bayesian Quadrature: Probabilistic Integration with Theoretical Guarantees,"François-Xavier Briol, Chris Oates, Mark Girolami, Michael A Osborne",University of Warwick; University of Technology Sydney; University of Oxford,Spotlight,https://nips.cc/virtual/2015/poster/5818
155,From random walks to distances on unweighted graphs,"Tatsunori Hashimoto, Yi Sun, Tommi Jaakkola",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2015/poster/5759
156,Galileo: Perceiving Physical Object Properties by Integrating a Physics Engine with Deep Learning,"Jiajun Wu, Ilker Yildirim, Joseph J. Lim, Bill Freeman, Josh Tenenbaum",Massachusetts Institute of Technology; Rockefeller University,Poster,https://nips.cc/virtual/2015/poster/5467
157,GAP Safe screening rules for sparse multi-task and multi-class models,"Eugene Ndiaye, Olivier Fercoq, Alexandre Gramfort, Joseph Salmon",T ´el´ecom ParisTech,Poster,https://nips.cc/virtual/2015/poster/5528
158,Gaussian Process Random Fields,"David Moore, Stuart Russell","University of California, Berkeley",Poster,https://nips.cc/virtual/2015/poster/5753
159,Generalization in Adaptive Data Analysis and Holdout Reuse,"Cynthia Dwork, Vitaly Feldman, Moritz Hardt, Toni Pitassi, Omer Reingold, Aaron Roth",,Poster,https://nips.cc/virtual/2015/poster/5666
160,Generative Image Modeling Using Spatial LSTMs,"Lucas Theis, Matthias Bethge",University of Tübingen,Poster,https://nips.cc/virtual/2015/poster/5629
161,GP Kernels for Cross-Spectrum Analysis,"Kyle R Ulrich, David E Carlson, Kafui Dzirasa, Lawrence Carin",Duke University; Columbia University,Poster,https://nips.cc/virtual/2015/poster/5634
162,Gradient Estimation Using Stochastic Computation Graphs,"John Schulman, Nicolas Heess, Theophane Weber, Pieter Abbeel","Google; University of California, Berkeley",Poster,https://nips.cc/virtual/2015/poster/5767
163,Gradient-free Hamiltonian Monte Carlo with Efficient Kernel Exponential Families,"Heiko Strathmann, Dino Sejdinovic, Samuel Livingstone, Zoltan Szabo, Arthur Gretton",University College London; University of Oxford; University of Bristol,Poster,https://nips.cc/virtual/2015/poster/5541
164,Grammar as a Foreign Language,"Oriol Vinyals, Łukasz Kaiser, Terry Koo, Slav Petrov, Ilya Sutskever, Geoffrey Hinton",Google,Poster,https://nips.cc/virtual/2015/poster/5702
165,Halting in Random Walk Kernels,"Mahito Sugiyama, Karsten Borgwardt",Osaka University; Japan Science and Technology Agency; ETH Zurich,Poster,https://nips.cc/virtual/2015/poster/5601
166,Hessian-free Optimization for Learning Deep Multidimensional Recurrent Neural Networks,"Minhyung Cho, Chandra Dhir, Jaehyung Lee",Applied Research Korea; Gracenote,Poster,https://nips.cc/virtual/2015/poster/5534
167,Hidden Technical Debt in Machine Learning Systems,"D. Sculley, Gary Holt, Daniel Golovin, Eugene Davydov, Todd Phillips, Dietmar Ebner, Vinay Chaudhary, Michael Young, Jean-François Crespo, Dan Dennison",Google,Poster,https://nips.cc/virtual/2015/poster/5680
168,High Dimensional EM Algorithm: Statistical Optimization and Asymptotic Normality,"Zhaoran Wang, Quanquan Gu, Yang Ning, Han Liu",,Poster,https://nips.cc/virtual/2015/poster/5682
169,High-dimensional neural spike train analysis with generalized count linear dynamical systems,"Yuanjun Gao, Lars Busing, Krishna V. Shenoy, John P. Cunningham",Columbia University; Stanford University,Spotlight,https://nips.cc/virtual/2015/poster/5808
170,HONOR: Hybrid Optimization for NOn-convex Regularized problems,"Pinghua Gong, Jieping Ye",University of Michigan,Poster,https://nips.cc/virtual/2015/poster/5491
171,Human Memory Search as Initial-Visit Emitting Random Walk,"Kwang-Sung Jun, Xiaojin Zhu, Timothy T. Rogers, Zhuoran Yang, ming yuan",Wisconsin Institute for Discovery; University of Wisconsin-Madison; University Affiliation Not Specified; Department of Mathematical Sciences,Poster,https://nips.cc/virtual/2015/poster/5553
172,Improved Iteration Complexity Bounds of Cyclic Block Coordinate Descent for Convex Problems,"Ruoyu Sun, Mingyi Hong",Stanford University; Iowa State University,Poster,https://nips.cc/virtual/2015/poster/5571
173,"Individual Planning in Infinite-Horizon Multiagent Settings: Inference, Structure and Scalability","Xia Qu, Prashant Doshi",Epic Systems Corporation; University of Georgia,Poster,https://nips.cc/virtual/2015/poster/5497
174,Inference for determinantal point processes without spectral knowledge,"Rémi Bardenet, Michalis Titsias RC AUEB",CNRS; Athens University of Economics and Business,Poster,https://nips.cc/virtual/2015/poster/5756
175,Inferring Algorithmic Patterns with Stack-Augmented Recurrent Nets,"Armand Joulin, Tomas Mikolov",Meta,Spotlight,https://nips.cc/virtual/2015/poster/5860
176,Infinite Factorial Dynamical Model,"Isabel Valera, Francisco Ruiz, Lennart Svensson, Fernando Perez-Cruz",Max Planck Institute for Software Systems; Columbia University; Chalmers University of Technology; Universidad Carlos III de Madrid; Bell Labs,Poster,https://nips.cc/virtual/2015/poster/5603
177,Information-theoretic lower bounds for convex optimization with erroneous oracles,"Yaron Singer, Jan Vondrak",Harvard University; IBM,Spotlight,https://nips.cc/virtual/2015/poster/5884
178,Interactive Control of Diverse Complex Characters with Neural Networks,"Igor Mordatch, Kendall Lowrey, Galen Andrew, Zoran Popovic, Emanuel V. Todorov",University of Washington,Oral,https://nips.cc/virtual/2015/poster/5802
179,Interpolating Convex and Non-Convex Tensor Decompositions via the Subspace Norm,"Qinqing Zheng, Ryota Tomioka",University of Chicago; Toyota Technological Institute at Chicago,Poster,https://nips.cc/virtual/2015/poster/5731
180,Inverse Reinforcement Learning with Locally Consistent Reward Functions,"Quoc Phong Nguyen, Bryan Kian Hsiang Low, Patrick Jaillet",National University of Singapore; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2015/poster/5611
181,Is Approval Voting Optimal Given Approval Votes?,"Ariel D Procaccia, Nisarg Shah",Carnegie Mellon University,Poster,https://nips.cc/virtual/2015/poster/5617
182,Kullback-Leibler Proximal Variational Inference,"Mohammad Emtiyaz Khan, Pierre Baque, François Fleuret, Pascal Fua",EPFL; Idiap Research Institute,Poster,https://nips.cc/virtual/2015/poster/5757
183,Large-Scale Bayesian Multi-Label Learning via Topic-Based Label Embeddings,"Piyush Rai, Changwei Hu, Ricardo Henao, Lawrence Carin",Indian Institute of Technology Kanpur; Duke University,Spotlight,https://nips.cc/virtual/2015/poster/5804
184,Large-scale probabilistic predictors with and without guarantees of validity,"Vladimir Vovk, Ivan Petej, Valentina Fedorova",University of London; Yandex,Poster,https://nips.cc/virtual/2015/poster/5535
185,LASSO with Non-linear Measurements is Equivalent to One With Linear Measurements,"CHRISTOS THRAMPOULIDIS, Ehsan Abbasi, Babak Hassibi",California Institute of Technology,Spotlight,https://nips.cc/virtual/2015/poster/5832
186,Latent Bayesian melding for integrating individual and population models,"Mingjun Zhong, Nigel Goddard, Charles Sutton",University of Edinburgh,Spotlight,https://nips.cc/virtual/2015/poster/5807
187,Learnability of Influence in Networks,"Harikrishna Narasimhan, David C. Parkes, Yaron Singer",Harvard University; Indian Institute of Science,Poster,https://nips.cc/virtual/2015/poster/5738
188,Learning Bayesian Networks with Thousands of Variables,"Mauro Scanagatta, Cassio P de Campos, Giorgio Corani, Marco Zaffalon",Institute of Digital Science and Artificial Intelligence; Scuola universitaria professionale della Svizzera italiana; Università della Svizzera italiana; Queen's University Belfast,Poster,https://nips.cc/virtual/2015/poster/5623
189,Learning both Weights and Connections for Efficient Neural Network,"Song Han, Jeff Pool, John Tran, William Dally",Stanford University; NVIDIA,Poster,https://nips.cc/virtual/2015/poster/5558
190,Learning Causal Graphs with Small Interventions,"Karthikeyan Shanmugam, Murat Kocaoglu, Alexandros G Dimakis, Sriram Vishwanath",University of Texas at Austin,Poster,https://nips.cc/virtual/2015/poster/5739
191,Learning Continuous Control Policies by Stochastic Value Gradients,"Nicolas Heess, Gregory Wayne, David Silver, Timothy Lillicrap, Tom Erez, Yuval Tassa",Google,Poster,https://nips.cc/virtual/2015/poster/5716
192,Learning From Small Samples: An Analysis of Simple Decision Heuristics,"Ozgur Simsek, Marcus Buckmann",Max Planck Institute for Human Development,Poster,https://nips.cc/virtual/2015/poster/5735
193,Learning Large-Scale Poisson DAG Models based on OverDispersion Scoring,"Gunwoong Park, Garvesh Raskutti",University of Wisconsin-Madison; University Affiliation Not Specified; Unknown Institution,Poster,https://nips.cc/virtual/2015/poster/5510
194,Learning spatiotemporal trajectories from manifold-valued longitudinal data,"Jean-Baptiste SCHIRATTI, Stéphanie ALLASSONNIERE, Olivier Colliot, Stanley DURRLEMAN",INRIA Paris; Ecole Polytechnique,Poster,https://nips.cc/virtual/2015/poster/5670
195,Learning Stationary Time Series using Gaussian Processes with Nonparametric Kernels,"Felipe Tobar, Thang D Bui, Richard E Turner",Universidad de Chile; University of Cambridge,Spotlight,https://nips.cc/virtual/2015/poster/5809
196,Learning structured densities via infinite dimensional exponential families,"Siqi Sun, Mladen Kolar, Jinbo Xu",Toyota Technological Institute at Chicago; University of Chicago,Poster,https://nips.cc/virtual/2015/poster/5660
197,Learning Structured Output Representation using Deep Conditional Generative Models,"Kihyuk Sohn, Honglak Lee, Xinchen Yan",NEC Laboratories America; University of Michigan,Poster,https://nips.cc/virtual/2015/poster/5763
198,Learning Theory and Algorithms for Forecasting Non-stationary Time Series,"Vitaly Kuznetsov, Mehryar Mohri",Courant Institute of Mathematical Sciences; Google,Oral,https://nips.cc/virtual/2015/poster/5882
199,Learning to Linearize Under Uncertainty,"Ross Goroshin, Michael F Mathieu, Yann LeCun",Courant Institute of Mathematical Science; Meta,Poster,https://nips.cc/virtual/2015/poster/5566
200,Learning to Segment Object Candidates,"Pedro O O. Pinheiro, Ronan Collobert, Piotr Dollar",Idiap Research Institute; EPFL; Meta,Spotlight,https://nips.cc/virtual/2015/poster/5859
201,Learning to Transduce with Unbounded Memory,"Edward Grefenstette, Karl Moritz Hermann, Mustafa Suleyman, Phil Blunsom",Google,Poster,https://nips.cc/virtual/2015/poster/5620
202,Learning visual biases from human imagination,"Carl Vondrick, Hamed Pirsiavash, Aude Oliva, Antonio Torralba",,Poster,https://nips.cc/virtual/2015/poster/5478
203,Learning Wake-Sleep Recurrent Attention Models,"Jimmy Ba, Ruslan Salakhutdinov, Roger B Grosse, Brendan J. Frey",University of Toronto,Spotlight,https://nips.cc/virtual/2015/poster/5865
204,Learning with a Wasserstein Loss,"Charlie Frogner, Chiyuan Zhang, Hossein Mobahi, Mauricio Araya, Tomaso A Poggio",Massachusetts Institute of Technology; Shell International Exploration and Production,Poster,https://nips.cc/virtual/2015/poster/5638
205,Learning with Group Invariant Features: A Kernel Perspective.,"Youssef Mroueh, Stephen Voinea, Tomaso A Poggio",IBM; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2015/poster/5594
206,Learning with Incremental Iterative Regularization,"Lorenzo Rosasco, Silvia Villa",University of Genoa; Indian Institute of Technology,Poster,https://nips.cc/virtual/2015/poster/5600
207,Learning with Relaxed Supervision,"Jacob Steinhardt, Percy Liang",Stanford University,Poster,https://nips.cc/virtual/2015/poster/5708
208,Learning with Symmetric Label Noise: The Importance of Being Unhinged,"Brendan van Rooyen, Aditya Menon, Robert C. Williamson",Australian National University; National ICT Australia,Spotlight,https://nips.cc/virtual/2015/poster/5900
209,Less is More: Nyström Computational Regularization,"Alessandro Rudi, Raffaello Camoriano, Lorenzo Rosasco",Università degli Studi di Genova; Istituto Italiano di Tecnologia; Massachusetts Institute of Technology,Oral,https://nips.cc/virtual/2015/poster/5899
210,Lifelong Learning with Non-i.i.d. Tasks,"Anastasia Pentina, Christoph H. Lampert",Institute of Science and Technology Austria,Poster,https://nips.cc/virtual/2015/poster/5592
211,Lifted Inference Rules With Constraints,"Happy Mittal, Anuj Mahajan, Vibhav G Gogate, Parag Singla",Indian Institute of Technology Delhi; University of Texas at Dallas,Poster,https://nips.cc/virtual/2015/poster/5766
212,Lifted Symmetry Detection and Breaking for MAP Inference,"Timothy Kopp, Parag Singla, Henry Kautz",University of Rochester; Indian Institute of Technology Delhi,Poster,https://nips.cc/virtual/2015/poster/5572
213,Linear Multi-Resource Allocation with Semi-Bandit Feedback,"Tor Lattimore, Koby Crammer, Csaba Szepesvari",University of Alberta; Technion,Poster,https://nips.cc/virtual/2015/poster/5542
214,Linear Response Methods for Accurate Covariance Estimates from Mean Field Variational Bayes,"Ryan J Giordano, Tamara Broderick, Michael I Jordan","University of California, Berkeley; Massachusetts Institute of Technology",Spotlight,https://nips.cc/virtual/2015/poster/5814
215,Local Causal Discovery of Direct Causes and Effects,"Tian Gao, Qiang Ji",Rensselaer Polytechnic Institute,Poster,https://nips.cc/virtual/2015/poster/5681
216,Local Expectation Gradients for Black Box Variational Inference,"Michalis Titsias RC AUEB, Miguel Lázaro-Gredilla",Athens University of Economics and Business; Vicarious,Poster,https://nips.cc/virtual/2015/poster/5693
217,Local Smoothness in Variance Reduced Optimization,"Daniel Vainsencher, Han Liu, Tong Zhang",Princeton University; Rutgers University,Poster,https://nips.cc/virtual/2015/poster/5648
218,Logarithmic Time Online Multiclass prediction,"Anna E Choromanska, John Langford",Courant Institute of Mathematical Sciences; Microsoft,Spotlight,https://nips.cc/virtual/2015/poster/5892
219,M-Best-Diverse Labelings for Submodular Energies and Beyond,"Alexander Kirillov, Dmytro Shlezinger, Dmitry P Vetrov, Carsten Rother, Bogdan Savchynskyy",Technische Universität Dresden; Skolkovo Institute of Science and Technology,Poster,https://nips.cc/virtual/2015/poster/5508
220,M-Statistic for Kernel Change-Point Detection,"Shuang Li, Yao Xie, Hanjun Dai, Le Song",Georgia Institute of Technology,Poster,https://nips.cc/virtual/2015/poster/5754
221,Market Scoring Rules Act As Opinion Pools For Risk-Averse Agents,"Mithun Chakraborty, Sanmay Das",Washington University in St. Louis,Spotlight,https://nips.cc/virtual/2015/poster/5880
222,Matrix Completion from Fewer Entries: Spectral Detectability and Rank Estimation,"Alaa Saade, Florent Krzakala, Lenka Zdeborová",École Normale Supérieure; Sorbonne Universités; Institut de Physique Théorique,Poster,https://nips.cc/virtual/2015/poster/5568
223,Matrix Completion Under Monotonic Single Index Models,"Ravi Sastry Ganti, Laura Balzano, Rebecca Willett",University of Wisconsin-Madison; University of Michigan,Poster,https://nips.cc/virtual/2015/poster/5624
224,Matrix Completion with Noisy Side Information,"Kai-Yang Chiang, Cho-Jui Hsieh, Inderjit S Dhillon","University of Texas at Austin; University of California, Davis",Spotlight,https://nips.cc/virtual/2015/poster/5896
225,Matrix Manifold Optimization for Gaussian Mixtures,"Reshad Hosseini, Suvrit Sra",University of Tehran; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2015/poster/5537
226,Max-Margin Deep Generative Models,"Chongxuan Li, Jun Zhu, Tianlin Shi, Bo Zhang",Tsinghua University; Stanford University,Poster,https://nips.cc/virtual/2015/poster/5621
227,Max-Margin Majority Voting for Learning from Crowds,"TIAN TIAN, Jun Zhu",University of Bedfordshire; Center for Bio-Inspired Computing Research; Tsinghua University; State Key Lab of Intelligent Technology & Systems,Poster,https://nips.cc/virtual/2015/poster/5599
228,Maximum Likelihood Learning With Arbitrary Treewidth via Fast-Mixing Parameter Sets,Justin Domke,Australian National University,Poster,https://nips.cc/virtual/2015/poster/5533
229,MCMC for Variationally Sparse Gaussian Processes,"James Hensman, Alexander G Matthews, Maurizio Filippone, Zoubin Ghahramani",Lancaster University; University of Cambridge; EURECOM,Poster,https://nips.cc/virtual/2015/poster/5602
230,Measuring Sample Quality with Stein's Method,"Jackson Gorham, Lester Mackey",Stanford University,Spotlight,https://nips.cc/virtual/2015/poster/5822
231,Mind the Gap: A Generative Approach to Interpretable Feature Selection and Extraction,"Been Kim, Julie A Shah, Finale Doshi-Velez",Massachusetts Institute of Technology; Harvard University,Poster,https://nips.cc/virtual/2015/poster/5657
232,Minimax Time Series Prediction,"Wouter M. Koolen, Alan Malek, Peter L Bartlett, Yasin Abbasi Yadkori","Centrum Wiskunde & Informatica; University of California, Berkeley; Queensland University of Technology",Poster,https://nips.cc/virtual/2015/poster/5685
233,Minimum Weight Perfect Matching via Blossom Belief Propagation,"Sung-Soo Ahn, Sejun Park, Michael Chertkov, Jinwoo Shin",Korea Advanced Institute of Science and Technology; Los Alamos National Laboratory,Spotlight,https://nips.cc/virtual/2015/poster/5830
234,"Mixed Robust/Average Submodular Partitioning: Fast Algorithms, Guarantees, and Applications","Kai Wei, Rishabh K Iyer, Shengjie Wang, Wenruo Bai, Jeff A. Bilmes",,Poster,https://nips.cc/virtual/2015/poster/5654
235,Mixing Time Estimation in Reversible Markov Chains from a Single Sample Path,"Daniel J. Hsu, Aryeh Kontorovich, Csaba Szepesvari",Columbia University; Ben-Gurion University of the Negev; University of Alberta,Poster,https://nips.cc/virtual/2015/poster/5585
236,Model-Based Relative Entropy Stochastic Search,"Abbas Abdolmaleki, Rudolf Lioutikov, Jan R Peters, Nuno Lau, Luis Pualo Reis, Gerhard Neumann",University of Aveiro; University of Minho; University of Porto; Technical University of Darmstadt; Max Planck Institute for Intelligent Systems; Technische Universität Darmstadt,Poster,https://nips.cc/virtual/2015/poster/5768
237,Monotone k-Submodular Function Maximization with Size Constraints,"Naoto Ohsaka, Yuichi Yoshida","University of Tokyo; National Institute of Informatics; Preferred Infrastructure, Inc.",Poster,https://nips.cc/virtual/2015/poster/5516
238,Multi-class SVMs: From Tighter Data-Dependent Generalization Bounds to Novel Algorithms,"Yunwen Lei, Urun Dogan, Alexander Binder, Marius Kloft",City University of Hong Kong; Microsoft; Singapore University of Technology and Design; Technische Universität Berlin; Humboldt University of Berlin,Poster,https://nips.cc/virtual/2015/poster/5637
239,Multi-Layer Feature Reduction for Tree Structured Group Lasso via Hierarchical Projection,"Jie Wang, Jieping Ye",University of Michigan; Massachusetts Institute of Technology,Spotlight,https://nips.cc/virtual/2015/poster/5879
240,Natural Neural Networks,"Guillaume Desjardins, Karen Simonyan, Razvan Pascanu, koray kavukcuoglu",Google,Poster,https://nips.cc/virtual/2015/poster/5639
241,Nearly Optimal Private LASSO,"Kunal Talwar, Abhradeep Guha Thakurta, Li Zhang",Google; Yahoo! Labs,Poster,https://nips.cc/virtual/2015/poster/5724
242,Neural Adaptive Sequential Monte Carlo,"Shixiang (Shane) Gu, Zoubin Ghahramani, Richard E Turner",University of Cambridge; Max Planck Institute for Intelligent Systems,Poster,https://nips.cc/virtual/2015/poster/5692
243,Newton-Stein Method: A Second Order Method for GLMs via Stein's Lemma,Murat A Erdogdu,,Spotlight,https://nips.cc/virtual/2015/poster/5829
244,"NEXT: A System for Real-World Development, Evaluation, and Application of Active Learning","Kevin G. Jamieson, Lalit Jain, Chris Fernandez, Nicholas J. Glattard, Rob Nowak","University of California, Berkeley; University of Wisconsin-Madison",Spotlight,https://nips.cc/virtual/2015/poster/5876
245,No-Regret Learning in Bayesian Games,"Jason Hartline, Vasilis Syrgkanis, Eva Tardos",Northwestern University; Microsoft; Cornell University,Poster,https://nips.cc/virtual/2015/poster/5728
246,Non-convex Statistical Optimization for Sparse Tensor Graphical Model,"Wei Sun, Zhaoran Wang, Han Liu, Guang Cheng",Yahoo; Princeton University; Purdue University,Poster,https://nips.cc/virtual/2015/poster/5554
247,"Nonparametric von Mises Estimators for Entropies, Divergences and Mutual Informations","Kirthevasan Kandasamy, Akshay Krishnamurthy, Barnabas Poczos, Larry Wasserman, james m robins",,Poster,https://nips.cc/virtual/2015/poster/5489
248,On Elicitation Complexity,"Rafael Frongillo, Ian Kash",University of Colorado; Microsoft,Poster,https://nips.cc/virtual/2015/poster/5742
249,On some provably correct cases of variational inference for topic models,"Pranjal Awasthi, Andrej Risteski",Rutgers University; Princeton University,Spotlight,https://nips.cc/virtual/2015/poster/5817
250,On the Accuracy of Self-Normalized Log-Linear Models,"Jacob Andreas, Maxim Rabinovich, Michael I Jordan, Dan Klein","University of California, Berkeley",Poster,https://nips.cc/virtual/2015/poster/5615
251,On the consistency theory of high dimensional variable screening,"Xiangyu Wang, Chenlei Leng, David B Dunson",Duke University; University of Warwick,Poster,https://nips.cc/virtual/2015/poster/5673
252,On the Convergence of Stochastic Gradient MCMC Algorithms with High-Order Integrators,"Changyou Chen, Nan Ding, Lawrence Carin",Duke University; Google,Poster,https://nips.cc/virtual/2015/poster/5659
253,On the Global Linear Convergence of Frank-Wolfe Optimization Variants,"Simon Lacoste-Julien, Martin Jaggi",École Normale Supérieure; ETH Zurich,Poster,https://nips.cc/virtual/2015/poster/5499
254,On the Limitation of Spectral Methods: From the Gaussian Hidden Clique Problem to Rank-One Perturbations of Gaussian Tensors,"Andrea Montanari, Daniel Reichman, Ofer Zeitouni","Stanford University; University of California, Berkeley; Weizmann Institute; New York University",Poster,https://nips.cc/virtual/2015/poster/5472
255,On the Optimality of Classifier Chain for Multi-label Classification,"Weiwei Liu, Ivor Tsang",University of Technology Sydney,Poster,https://nips.cc/virtual/2015/poster/5518
256,On the Pseudo-Dimension of Nearly Optimal Auctions,"Jamie H Morgenstern, Tim Roughgarden",University of Pennsylvania; Stanford University,Spotlight,https://nips.cc/virtual/2015/poster/5834
257,On Top-k Selection in Multi-Armed Bandits and Hidden Bipartite Graphs,"Wei Cao, Jian Li, Yufei Tao, Zhize Li",Tsinghua University; Chinese University of Hong Kong,Poster,https://nips.cc/virtual/2015/poster/5549
258,On Variance Reduction in Stochastic Gradient Descent and its Asynchronous Variants,"Sashank J. Reddi, Ahmed Hefny, Suvrit Sra, Barnabas Poczos, Alexander J Smola",Carnegie Mellon University; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2015/poster/5694
259,On-the-Job Learning with Bayesian Decision Theory,"Keenon Werling, Arun Tejasvi Chaganty, Percy Liang, Christopher D. Manning",Stanford University,Spotlight,https://nips.cc/virtual/2015/poster/5866
260,Online F-Measure Optimization,"Róbert Busa-Fekete, Balázs Szörényi, Krzysztof Dembczynski, Eyke Hüllermeier",University of Paderborn; Technion; Pozna? University of Technology,Poster,https://nips.cc/virtual/2015/poster/5506
261,Online Gradient Boosting,"Alina Beygelzimer, Elad Hazan, Satyen Kale, Haipeng Luo",Yahoo Labs; Princeton University,Poster,https://nips.cc/virtual/2015/poster/5675
262,Online Learning for Adversaries with Memory: Price of Past Mistakes,"Oren Anava, Elad Hazan, Shie Mannor",Technion - Israel Institute of Technology; Princeton University,Poster,https://nips.cc/virtual/2015/poster/5525
263,Online Learning with Adversarial Delays,"Kent Quanrud, Daniel Khashabi",University of Illinois Urbana-Champaign,Poster,https://nips.cc/virtual/2015/poster/5569
264,Online Learning with Gaussian Payoffs and Side Observations,"Yifan Wu, András György, Csaba Szepesvari",University of Alberta; Imperial College London,Poster,https://nips.cc/virtual/2015/poster/5576
265,Online Prediction at the Limit of Zero Temperature,"Mark Herbster, Stephen Pasteris, Shaona Ghosh",University College London; University of Southampton,Poster,https://nips.cc/virtual/2015/poster/5715
266,Online Rank Elicitation for Plackett-Luce: A Dueling Bandits Approach,"Balázs Szörényi, Róbert Busa-Fekete, Adil Paul, Eyke Hüllermeier",Technion; University of Paderborn,Poster,https://nips.cc/virtual/2015/poster/5507
267,Optimal Linear Estimation under Unknown Nonlinear Transform,"Xinyang Yi, Zhaoran Wang, Constantine Caramanis, Han Liu",University of Texas at Austin; Princeton University,Poster,https://nips.cc/virtual/2015/poster/5593
268,Optimal Rates for Random Fourier Features,"Bharath Sriperumbudur, Zoltan Szabo",Pennsylvania State University; University College London,Spotlight,https://nips.cc/virtual/2015/poster/5838
269,Optimal Ridge Detection using Coverage Risk,"Yen-Chi Chen, Christopher R Genovese, Shirley Ho, Larry Wasserman",Carnegie Mellon University,Poster,https://nips.cc/virtual/2015/poster/5481
270,Optimal Testing for Properties of Distributions,"Jayadev Acharya, Constantinos Daskalakis, Gautam Kamath",Massachusetts Institute of Technology,Spotlight,https://nips.cc/virtual/2015/poster/5881
271,Optimization Monte Carlo: Efficient and Embarrassingly Parallel Likelihood-Free Inference,"Ted Meeds, Max Welling","University of Amsterdam; University of California, Irvine",Poster,https://nips.cc/virtual/2015/poster/5640
272,Orthogonal NMF through Subspace Exploration,"Megasthenis Asteris, Dimitris Papailiopoulos, Alexandros G Dimakis","University of Texas at Austin; University of California, Berkeley",Poster,https://nips.cc/virtual/2015/poster/5483
273,Parallel Correlation Clustering on Big Graphs,"Xinghao Pan, Dimitris Papailiopoulos, Samet Oymak, Benjamin Recht, Kannan Ramchandran, Michael I Jordan",,Poster,https://nips.cc/virtual/2015/poster/5462
274,"Parallel Multi-Dimensional LSTM, With Application to Fast Biomedical Volumetric Image Segmentation","Marijn F Stollenga, Wonmin Byeon, Marcus Liwicki, Jürgen Schmidhuber",Istituto Dalle Molle di Studi Sull’Intelligenza Artificiale; Scuola universitaria professionale della Svizzera italiana; Università della Svizzera italiana; University of Kaiserslautern; German Research Center for Artificial Intelligence,Poster,https://nips.cc/virtual/2015/poster/5721
275,Parallel Predictive Entropy Search for Batch Global Optimization of Expensive Objective Functions,"Amar Shah, Zoubin Ghahramani",University of Cambridge,Poster,https://nips.cc/virtual/2015/poster/5750
