番号,title,status,decision_raw,rating,all_ratings,authors,href
10966,Stochastic Concept Bottleneck Models,poster,Accept (poster),5.67,"[5, 5, 7]","Moritz Vandenhirtz, Sonia Laguna, Ričards Marcinkevičs, Julia E Vogt",https://openreview.net/forum?id=iSjqTQ5S1f
4226,Learn To be Efficient: Build Structured Sparsity in Large Language Models,spotlight,Accept (spotlight),6.25,"[7, 6, 7, 5]","Haizhong Zheng, Xiaoyan Bai, Xueshen Liu, Zhuoqing Mao, Beidi Chen, Fan Lai, Atul Prakash",https://openreview.net/forum?id=iSfCWhvEGA
2136,SubgDiff: A Subgraph Diffusion Model to Improve Molecular Representation Learning,poster,Accept (poster),5.0,"[4, 5, 6, 5]","Jiying Zhang, Zijing Liu, Yu Wang, Bin Feng, Yu Li",https://openreview.net/forum?id=iSMTo0toDO
7903,Approximate Size Targets Are Sufficient for Accurate Semantic Segmentation,reject,Reject,5.0,"[6, 5, 5, 4]","Xingye Fan, Zhongwen Zhang, Yuri Boykov",https://openreview.net/forum?id=iRHxp1ibFj
7703,UDON: Universal Dynamic Online distillatioN for generic image representations,poster,Accept (poster),5.0,"[3, 6, 6, 5]","Nikolaos-Antonios Ypsilantis, Kaifeng Chen, Andre Araujo, Ondrej Chum",https://openreview.net/forum?id=iQUxHrCna0
112,3DET-Mamba: Causal Sequence Modelling for End-to-End 3D Object Detection,poster,Accept (poster),5.33,"[6, 5, 5]","Mingsheng Li, Jiakang Yuan, Sijin Chen, Lin Zhang, Anyu Zhu, Xin Chen, Tao Chen",https://openreview.net/forum?id=iOleSlC80F
1505,Expectation Alignment: Handling Reward Misspecification in the Presence of Expectation Mismatch,poster,Accept (poster),6.33,"[7, 7, 5]","Malek Mechergui, Sarath Sreedharan",https://openreview.net/forum?id=iO7viYaAt7
6895,Epipolar-Free 3D Gaussian Splatting for Generalizable Novel View Synthesis,poster,Accept (poster),5.25,"[5, 5, 4, 7]","Zhiyuan Min, Yawei Luo, Jianwen Sun, Yi Yang",https://openreview.net/forum?id=iO6tcLJEwA
5521,Fast and Memory-Efficient Video Diffusion Using Streamlined Inference,poster,Accept (poster),6.0,"[6, 6, 6, 6]","Zheng Zhan, Yushu Wu, Yifan Gong, Zichong Meng, Zhenglun Kong, Changdi Yang, Geng Yuan, Pu Zhao, Wei Niu, Yanzhi Wang",https://openreview.net/forum?id=iNvXYQrkpi
13212,Your contrastive learning problem is secretly a distribution alignment problem,poster,Accept (poster),5.0,"[6, 4, 6, 4]","Zihao Chen, Chi-Heng Lin, Ran Liu, Jingyun Xiao, Eva L Dyer",https://openreview.net/forum?id=iNUKoLU8xb
3482,Sm: enhanced localization in Multiple Instance Learning for medical imaging classification,poster,Accept (poster),5.33,"[5, 5, 6]","Francisco M Castro-Macías, Pablo Morales-Alvarez, Yunan Wu, Rafael Molina, Aggelos Katsaggelos",https://openreview.net/forum?id=iNS3SC949v
2781,Are Self-Attentions Effective for Time Series Forecasting?,poster,Accept (poster),5.0,"[6, 3, 6]","Dongbin Kim, Jinseong Park, Jaewook Lee, Hoki Kim",https://openreview.net/forum?id=iN43sJoib7
6362,Improved Algorithms for Contextual Dynamic Pricing,poster,Accept (poster),6.75,"[6, 7, 6, 8]","Matilde Tullii, Solenne Gaucher, Nadav Merlis, Vianney Perchet",https://openreview.net/forum?id=iMEAHXDiNP
15101,MaskFactory: Towards High-quality Synthetic Data Generation for Dichotomous Image Segmentation,poster,Accept (poster),5.25,"[5, 5, 7, 4]","Haotian Qian, Yinda Chen, Shengtao Lou, Fahad Khan, Xiaogang Jin, Deng-Ping Fan",https://openreview.net/forum?id=iM5i289eqt
17173,Beyond Primal-Dual Methods in Bandits with Stochastic and Adversarial Constraints,poster,Accept (poster),5.75,"[4, 5, 7, 7]","Martino Bernasconi, Matteo Castiglioni, Andrea Celli, Federico Fusco",https://openreview.net/forum?id=iJgwd5mWYg
2633,ReFIR: Grounding Large Restoration Models with Retrieval Augmentation,poster,Accept (poster),5.5,"[6, 6, 5, 5]","Hang Guo, Tao Dai, Zhihao Ouyang, Taolin Zhang, Yaohua Zha, Bin Chen, Shu-Tao Xia",https://openreview.net/forum?id=iFKmFUxQDh
20302,"Understanding the Differences in Foundation Models: Attention, State  Space Models, and Recurrent Neural Networks",poster,Accept (poster),6.0,"[6, 6, 5, 7]","Jerome Sieber, Carmen Amo Alonso, Alexandre Didier, Melanie Zeilinger, Antonio Orvieto",https://openreview.net/forum?id=iF7MnXnxRw
16803,Causal Effect Identification in a Sub-Population with Latent Variables,poster,Accept (poster),6.75,"[6, 7, 7, 7]","Amir Mohammad Abouei, Ehsan Mokhtarian, Negar Kiyavash, Matthias Grossglauser",https://openreview.net/forum?id=iEsyRsg6t1
21766,No Regrets: Investigating and Improving Regret Approximations for Curriculum Discovery,poster,Accept (poster),6.5,"[5, 7, 7, 7]","Alexander Rutherford, Michael Beukman, Timon Willi, Bruno Lacerda, Nick Hawes, Jakob Nicolaus Foerster",https://openreview.net/forum?id=iEeiZlTbts
19085,$C^2M^3$: Cycle-Consistent Multi-Model Merging,poster,Accept (poster),6.0,"[7, 6, 5]","Donato Crisostomi, Marco Fumero, Daniele Baieri, Florian Bernard, Emanuele Rodolà",https://openreview.net/forum?id=iD18l6prA7
3394,S-SOS: Stochastic Sum-Of-Squares for Parametric Polynomial Optimization,poster,Accept (poster),5.4,"[5, 7, 6, 3, 6]","Richard Licheng Zhu, Mathias Oster, Yuehaw Khoo",https://openreview.net/forum?id=iChQIJtjHB
12655,ProEdit: Simple Progression is All You Need for High-Quality 3D Scene Editing,poster,Accept (poster),6.0,"[6, 6, 6]","Jun-Kun Chen, Yu-Xiong Wang",https://openreview.net/forum?id=iC869BBmc5
10716,Similarity-Navigated Conformal Prediction for Graph Neural Networks,poster,Accept (poster),6.25,"[6, 6, 6, 7]","Jianqing Song, Jianguo Huang, Wenyu Jiang, Baoming Zhang, Shuangjie Li, Chongjun Wang",https://openreview.net/forum?id=iBZSOh027z
19168,Scaling Retrieval-Based Language Models with a Trillion-Token Datastore,poster,Accept (poster),6.33,"[6, 6, 7, 7, 7, 5]","Rulin Shao, Jacqueline He, Akari Asai, Weijia Shi, Tim Dettmers, Sewon Min, Luke Zettlemoyer, Pang Wei Koh",https://openreview.net/forum?id=iAkhPz7Qt3
8254,HiCo: Hierarchical Controllable Diffusion Model for Layout-to-image Generation,poster,Accept (poster),6.0,"[5, 7, 6]","Bocheng, YuhangMa, wuliebucha, Shanyuan Liu, Ao Ma, Xiaoyu Wu, Dawei Leng, Yuhui Yin",https://openreview.net/forum?id=i9QpRjUAhv
16307,Interpretable Lightweight Transformer via Unrolling of Learned Graph Smoothness Priors,poster,Accept (poster),6.33,"[7, 6, 6]","VIET HO TAM THUC DO, Parham Eftekhar, Seyed Alireza Hosseini, Gene Cheung, Philip Chou",https://openreview.net/forum?id=i8LoWBJf7j
2303,$\textit{Read-ME}$: Refactorizing LLMs as Router-Decoupled Mixture of Experts with System Co-Design,poster,Accept (poster),6.0,"[4, 7, 7, 6]","Ruisi Cai, Yeonju Ro, Geon-Woo Kim, Peihao Wang, Babak Ehteshami Bejnordi, Aditya Akella, Zhangyang Wang",https://openreview.net/forum?id=i8JaxY7tDI
13124,SkiLD: Unsupervised Skill Discovery Guided by Factor Interactions,poster,Accept (poster),6.0,"[6, 5, 8, 5]","Zizhao Wang, Jiaheng Hu, Caleb Chuck, Stephen Chen, Roberto Martín-Martín, Amy Zhang, Scott Niekum, Peter Stone",https://openreview.net/forum?id=i816TeqgVh
721,How to Use Diffusion Priors under Sparse Views?,poster,Accept (poster),5.67,"[6, 5, 6]","Qisen Wang, Yifan Zhao, Jiawei Ma, Jia Li",https://openreview.net/forum?id=i6BBclCymR
20601,Causal language modeling can elicit search and reasoning capabilities on logic puzzles,poster,Accept (poster),6.25,"[8, 5, 5, 7]","Kulin Shah, Nishanth Dikkala, Xin Wang, Rina Panigrahy",https://openreview.net/forum?id=i5PoejmWoC
44,Learning to Predict Structural Vibrations,poster,Accept (poster),6.0,"[5, 5, 7, 7]","Jan van Delden, Julius Schultz, Christopher Blech, Sabine C. Langer, Timo Lüddecke",https://openreview.net/forum?id=i4jZ6fCDdy
13089,Reconstruction Attacks on Machine Unlearning: Simple Models are Vulnerable,poster,Accept (poster),5.25,"[4, 6, 6, 5]","Martin Andres Bertran, Shuai Tang, Michael Kearns, Jamie Heather Morgenstern, Aaron Roth, Steven Wu",https://openreview.net/forum?id=i4gqCM1r3z
1350,Pre-trained Large Language Models Use Fourier Features to Compute Addition,poster,Accept (poster),6.25,"[5, 6, 7, 7]","Tianyi Zhou, Deqing Fu, Vatsal Sharan, Robin Jia",https://openreview.net/forum?id=i4MutM2TZb
8990,Set-based Neural Network Encoding Without Weight Tying,poster,Accept (poster),5.75,"[6, 7, 6, 4]","Bruno Andreis, Bedionita Soro, Philip Torr, Sung Ju Hwang",https://openreview.net/forum?id=i3me9bCSCy
11617,Belief-State Query Policies for User-Aligned POMDPs,poster,Accept (poster),6.0,"[5, 6, 6, 7]","Daniel Richard Bramblett, Siddharth Srivastava",https://openreview.net/forum?id=i2oacRDF5L
2128,PCP-MAE: Learning to Predict Centers for Point Masked Autoencoders,spotlight,Accept (spotlight),5.0,"[6, 4, 4, 6, 5]","Xiangdong Zhang, Shaofeng Zhang, Junchi Yan",https://openreview.net/forum?id=i1xjK5a0X8
46,CuMo: Scaling Multimodal LLM with Co-Upcycled Mixture-of-Experts,poster,Accept (poster),6.0,"[6, 5, 7]","Jiachen Li, Xinyao Wang, Sijie Zhu, Chia-Wen Kuo, Lu XU, Fan Chen, Jitesh Jain, Humphrey Shi, Longyin Wen",https://openreview.net/forum?id=hwuUBsMlBf
18540,Unlocking the Potential of Global Human Expertise,poster,Accept (poster),5.33,"[5, 6, 5]","Elliot Meyerson, Olivier Francon, Darren Sargent, Babak Hodjat, Risto Miikkulainen",https://openreview.net/forum?id=hw76X5uWrc
16468,Constant Acceleration Flow,poster,Accept (poster),5.33,"[6, 4, 6]","Dogyun Park, Sojin Lee, Sihyeon Kim, Taehoon Lee, Youngjoon Hong, Hyunwoo J. Kim",https://openreview.net/forum?id=hsgNvC5YM9
19810,RGFN: Synthesizable Molecular Generation Using GFlowNets,poster,Accept (poster),5.5,"[6, 6, 6, 4]","Michał Koziarski, Andrei Rekesh, Dmytro Shevchuk, Almer M. van der Sloot, Piotr Gaiński, Yoshua Bengio, Cheng-Hao Liu, Mike Tyers, Robert A. Batey",https://openreview.net/forum?id=hpvJwmzEHX
19596,Flexible mapping of abstract domains by grid cells via self-supervised extraction and projection of generalized velocity signals,poster,Accept (poster),6.5,"[4, 8, 7, 7]","Abhiram Iyer, Sarthak Chandra, Sugandha Sharma, Ila R Fiete",https://openreview.net/forum?id=hocAc3Qit7
11673,Convergence of $\text{log}(1/\epsilon)$ for Gradient-Based Algorithms in Zero-Sum Games without the Condition Number: A Smoothed Analysis,poster,Accept (poster),6.2,"[6, 7, 6, 6, 6]","Ioannis Anagnostides, Tuomas Sandholm",https://openreview.net/forum?id=hoVXLC8vQU
7513,HippoRAG: Neurobiologically Inspired Long-Term Memory for Large Language Models,poster,Accept (poster),6.33,"[7, 5, 7]","Bernal Jimenez Gutierrez, Yiheng Shu, Yu Gu, Michihiro Yasunaga, Yu Su",https://openreview.net/forum?id=hkujvAPVsg
6320,DA-Ada: Learning Domain-Aware Adapter for Domain Adaptive Object Detection,poster,Accept (poster),5.25,"[5, 6, 5, 5]","Haochen Li, Rui Zhang, Hantao Yao, Xin Zhang, Yifan Hao, Xinkai Song, Xiaqing Li, Yongwei Zhao, Yunji Chen, Ling Li",https://openreview.net/forum?id=hkEwwAqmCk
6727,Multi-Agent Domain Calibration with a Handful of Offline Data,poster,Accept (poster),5.67,"[6, 5, 6]","Tao Jiang, Lei Yuan, Lihe Li, Cong Guan, Zongzhang Zhang, Yang Yu",https://openreview.net/forum?id=hkBhX5ABjk
6485,GENOT: Entropic (Gromov) Wasserstein Flow Matching with Applications to Single-Cell Genomics,poster,Accept (poster),6.33,"[7, 6, 6]","Dominik Klein, Théo Uscidda, Fabian J Theis, marco cuturi",https://openreview.net/forum?id=hjspWd7jvg
4923,Interpretable Image Classification with Adaptive Prototype-based Vision Transformers,poster,Accept (poster),6.0,"[6, 5, 7, 6]","Chiyu Ma, Jon Donnelly, Wenjun Liu, Soroush Vosoughi, Cynthia Rudin, Chaofan Chen",https://openreview.net/forum?id=hjhpCJfbFG
17865,Disentangled Generative Graph Representation Learning,reject,Reject,4.5,"[4, 4, 6, 4]","Xinyue Hu, Zhibin Duan, Bo Chen, Yuxin Li, Xinyang Liu, QuChunhui, Mingyuan Zhou",https://openreview.net/forum?id=hiwHaqFXGi
13780,A Bayesian Approach for Personalized Federated Learning in Heterogeneous Settings,poster,Accept (poster),5.25,"[4, 5, 6, 6]","Disha Makhija, Joydeep Ghosh, Nhat Ho",https://openreview.net/forum?id=hilGwNabqB
9713,Precipitation Downscaling with Spatiotemporal Video Diffusion,poster,Accept (poster),5.67,"[5, 7, 5]","Prakhar Srivastava, Ruihan Yang, Gavin Kerrigan, Gideon Dresdner, Jeremy J McGibbon, Christopher S. Bretherton, Stephan Mandt",https://openreview.net/forum?id=hhnkH8ex5d
7617,Inverse M-Kernels for Linear Universal Approximators of Non-Negative Functions,poster,Accept (poster),6.0,"[7, 7, 4]",Hideaki Kim,https://openreview.net/forum?id=hgsS4onO4s
13156,Policy-shaped prediction: avoiding distractions in model-based reinforcement learning,poster,Accept (poster),5.0,"[6, 5, 4, 5]","Miles Richard Hutson, Isaac Kauvar, Nick Haber",https://openreview.net/forum?id=hgdh4foghu
5010,Happy: A Debiased Learning Framework for Continual Generalized Category Discovery,poster,Accept (poster),5.0,"[4, 6, 5, 5]","Shijie Ma, Fei Zhu, Zhun Zhong, Wenzhuo Liu, Xu-Yao Zhang, Cheng-Lin Liu",https://openreview.net/forum?id=hdUCZiMkFO
20755,LORA-MOO: Learning Ordinal Relations and Angles for Expensive Many-Objective Optimization,reject,Reject,3.75,"[4, 4, 3, 4]","Xunzhao Yu, Miqing Li",https://openreview.net/forum?id=hc9GkYw9kR
4444,Long-range Meta-path Search on Large-scale Heterogeneous Graphs,poster,Accept (poster),5.5,"[3, 7, 7, 5]","Chao Li, Zijie Guo, Qiuting He, Kun He",https://openreview.net/forum?id=hbOWLtJNMK
8619,Piecewise-Stationary Bandits with Knapsacks,poster,Accept (poster),5.6,"[5, 6, 6, 6, 5]","Xilin Zhang, Wang Chi Cheung",https://openreview.net/forum?id=haa457jwjw
14833,GraphVis: Boosting LLMs with Visual Knowledge Graph Integration,poster,Accept (poster),5.75,"[6, 6, 6, 5]","Yihe Deng, Chenchen Ye, Zijie Huang, Mingyu Derek Ma, Yiwen Kou, Wei Wang",https://openreview.net/forum?id=haVPmN8UGi
8405,Vision-Language Models are Strong Noisy Label Detectors,poster,Accept (poster),5.75,"[7, 6, 5, 5]","Tong Wei, Hao-Tian Li, Chun-Shu Li, Jiang-Xin Shi, Yu-Feng Li, Min-Ling Zhang",https://openreview.net/forum?id=haUnEiXgQ7
12249,BoNBoN Alignment for Large Language Models and the Sweetness of Best-of-n Sampling,poster,Accept (poster),6.0,"[5, 7, 5, 7]","Lin Gui, Cristina Garbacea, Victor Veitch",https://openreview.net/forum?id=haSKMlrbX5
3307,A2PO: Towards Effective Offline Reinforcement Learning from an Advantage-aware Perspective,poster,Accept (poster),6.8,"[6, 7, 6, 8, 7]","Yunpeng Qing, Shunyu Liu, Jingyuan Cong, Kaixuan Chen, Yihe Zhou, Mingli Song",https://openreview.net/forum?id=hYjRmGqq5e
638,Embedding Trajectory for Out-of-Distribution Detection in Mathematical Reasoning,poster,Accept (poster),5.25,"[7, 3, 6, 5]","Yiming Wang, Pei Zhang, Baosong Yang, Derek F. Wong, Zhuosheng Zhang, Rui Wang",https://openreview.net/forum?id=hYMxyeyEc5
4794,Is O(log N) practical? Near-Equivalence Between Delay Robustness and Bounded Regret in Bandits and RL,poster,Accept (poster),5.4,"[6, 5, 5, 5, 6]","Enoch H. Kang, Panganamala Kumar",https://openreview.net/forum?id=hYJOfWfw1P
17720,CoMERA: Computing- and Memory-Efficient Training via Rank-Adaptive Tensor Optimization,poster,Accept (poster),5.5,"[5, 6, 6, 5]","Zi Yang, Ziyue Liu, Samridhi Choudhary, Xinfeng Xie, Cao Gao, Siegfried Kunzmann, Zheng Zhang",https://openreview.net/forum?id=hXgLvYsG2c
16752,Entropy-regularized Diffusion Policy with Q-Ensembles for Offline Reinforcement Learning,poster,Accept (poster),6.0,"[7, 5, 7, 5]","Ruoqi Zhang, Ziwei Luo, Jens Sjölund, Thomas B. Schön, Per Mattsson",https://openreview.net/forum?id=hWRVbdAWiS
13902,GraphMorph: Tubular Structure Extraction by Morphing Predicted Graphs,poster,Accept (poster),5.75,"[7, 5, 7, 4]","Zhao Zhang, Ziwei Zhao, Dong Wang, Liwei Wang",https://openreview.net/forum?id=hW5QWiCctl
19244,Optimizing Automatic Differentiation with Deep Reinforcement Learning,spotlight,Accept (spotlight),6.83,"[7, 7, 7, 5, 8, 7]","Jamie Lohoff, Emre Neftci",https://openreview.net/forum?id=hVmi98a0ki
2938,NeuRodin: A Two-stage Framework for High-Fidelity Neural Surface Reconstruction,poster,Accept (poster),5.5,"[5, 5, 6, 6]","Yifan Wang, Di Huang, Weicai Ye, Guofeng Zhang, Wanli Ouyang, Tong He",https://openreview.net/forum?id=hVGAGU4TKk
19825,"Assouad, Fano, and Le Cam with Interaction: A Unifying Lower Bound Framework and Characterization for Bandit Learnability",spotlight,Accept (spotlight),6.75,"[6, 6, 7, 8]","Fan Chen, Dylan J Foster, Yanjun Han, Jian Qian, Alexander Rakhlin, Yunbei Xu",https://openreview.net/forum?id=hUGD1aNMrp
12610,Propensity Score Alignment of Unpaired Multimodal Data,poster,Accept (poster),6.0,"[6, 5, 7]","Johnny Xi, Jana Osea, Zuheng Xu, Jason Hartford",https://openreview.net/forum?id=hT4y7D2o2T
16043,Localized Zeroth-Order Prompt Optimization,spotlight,Accept (spotlight),5.5,"[3, 5, 8, 6]","Wenyang Hu, Yao Shu, Zongmin Yu, Zhaoxuan Wu, Xiaoqiang Lin, Zhongxiang Dai, See-Kiong Ng, Bryan Kian Hsiang Low",https://openreview.net/forum?id=hS1jvV3Dk3
10191,LESS: Label-Efficient and Single-Stage Referring 3D Segmentation,poster,Accept (poster),5.5,"[7, 5, 5, 5]","Xuexun Liu, Xiaoxu Xu, Jinlong Li, Qiudan Zhang, Xu Wang, Nicu Sebe, Lin Ma",https://openreview.net/forum?id=hRqaot0NZF
10540,Autoregressive Policy Optimization for Constrained Allocation Tasks,poster,Accept (poster),5.5,"[5, 5, 7, 5]","David Winkel, Niklas Alexander Strauß, Maximilian Bernhard, Zongyue Li, Thomas Seidl, Matthias Schubert",https://openreview.net/forum?id=hRKsahifqj
15007,An engine not a camera: Measuring performative power of online search,poster,Accept (poster),6.0,"[4, 7, 6, 7]","Celestine Mendler-Dünner, Gabriele Carovano, Moritz Hardt",https://openreview.net/forum?id=hQfcrTBHeD
11679,Autobidder's Dilemma: Why More Sophisticated Autobidders Lead to Worse Auction Efficiency,poster,Accept (poster),5.25,"[5, 4, 5, 7]","Yuan Deng, Jieming Mao, Vahab Mirrokni, Hanrui Zhang, Song Zuo",https://openreview.net/forum?id=hQJksiskaa
20974,Attack-Aware Noise Calibration for Differential Privacy,poster,Accept (poster),5.75,"[5, 6, 7, 5]","Bogdan Kulynych, Juan Felipe Gomez, Georgios Kaissis, Flavio Calmon, Carmela Troncoso",https://openreview.net/forum?id=hOcsUrOY0D
13085,Faster Algorithms for User-Level Private Stochastic Convex Optimization,poster,Accept (poster),5.5,"[7, 4, 7, 4]","Andrew Lowy, Daogao Liu, Hilal Asi",https://openreview.net/forum?id=hNlk9cIGo9
7330,Contrastive losses as generalized models of global epistasis,poster,Accept (poster),5.6,"[5, 5, 6, 7, 5]","David H Brookes, Jakub Otwinowski, Sam Sinai",https://openreview.net/forum?id=hLoiXOzoly
12212,Rethinking Optimal Transport in Offline Reinforcement Learning,poster,Accept (poster),6.33,"[7, 6, 6]","Arip Asadulaev, Rostislav Korst, Alexander Korotin, Vage Egiazarian, Andrey Filchenkov, Evgeny Burnaev",https://openreview.net/forum?id=hKloKv7pR2
6842,On the Target-kernel Alignment: a Unified Analysis with Kernel Complexity,poster,Accept (poster),6.2,"[7, 7, 5, 6, 6]","Chao Wang, Xin HE, Yuwen Wang, Junhui Wang",https://openreview.net/forum?id=hKcx2wa3P0
3567,DFA-GNN: Forward Learning of Graph Neural Networks by Direct Feedback Alignment,poster,Accept (poster),5.33,"[4, 6, 6]","Gongpei Zhao, Tao Wang, Congyan Lang, Yi Jin, Yidong Li, Haibin Ling",https://openreview.net/forum?id=hKVTwQQu76
20102,Fast Last-Iterate Convergence of Learning in Games Requires Forgetful Algorithms,poster,Accept (poster),7.0,"[8, 6, 7, 7]","Yang Cai, Gabriele Farina, Julien Grand-Clément, Christian Kroer, Chung-Wei Lee, Haipeng Luo, Weiqiang Zheng",https://openreview.net/forum?id=hK7XTpCtBi
10845,Identifying Selections for Unsupervised Subtask Discovery,poster,Accept (poster),7.33,"[6, 8, 8]","Yiwen Qiu, Yujia Zheng, Kun Zhang",https://openreview.net/forum?id=hH4bPkOhhh
3383,Challenges with unsupervised LLM knowledge discovery,reject,Reject,4.33,"[6, 4, 3]","Sebastian Farquhar, Vikrant Varma, Zachary Kenton, Johannes Gasteiger, Vladimir Mikulik, Rohin Shah",https://openreview.net/forum?id=hGhLd2ByoR
21075,Low-Rank Optimal Transport through Factor Relaxation with Latent Coupling,poster,Accept (poster),7.0,"[9, 6, 6, 7]","Peter Halmos, Xinhao Liu, Julian Gold, Benjamin Raphael",https://openreview.net/forum?id=hGgkdFF2hR
5619,Fixed Confidence Best Arm Identification in the Bayesian Setting,poster,Accept (poster),6.0,"[5, 6, 6, 7]","Kyoungseok Jang, Junpei Komiyama, Kazutoshi Yamazaki",https://openreview.net/forum?id=hFTye9Ge40
10177,Transformers are Minimax Optimal Nonparametric In-Context Learners,poster,Accept (poster),5.75,"[7, 5, 5, 6]","Juno Kim, Tai Nakamaki, Taiji Suzuki",https://openreview.net/forum?id=hF6vatntqc
19638,DALD: Improving Logits-based Detector without Logits from Black-box LLMs,poster,Accept (poster),5.5,"[5, 8, 5, 4]","Cong Zeng, Shengkun Tang, Xianjun Yang, Yuanzhou Chen, Yiyou Sun, zhiqiang xu, Yao Li, Haifeng Chen, Wei Cheng, Dongkuan Xu",https://openreview.net/forum?id=hEKSSsv5Q9
10487,Understanding Multi-Granularity for Open-Vocabulary Part Segmentation,poster,Accept (poster),5.33,"[6, 5, 5]","Jiho Choi, Seonho Lee, Seungho Lee, Minhyun Lee, Hyunjung Shim",https://openreview.net/forum?id=hE6ZxU0N3c
4289,Surge Phenomenon in Optimal Learning Rate and Batch Size Scaling,poster,Accept (poster),6.0,"[5, 6, 6, 7]","Shuaipeng Li, Penghao Zhao, Hailin Zhang, Samm Sun, Hao Wu, Dian Jiao, Weiyan Wang, Chengjun Liu, Zheng Fang, Jinbao Xue, Yangyu Tao, Bin CUI, Di Wang",https://openreview.net/forum?id=hD9TUV4xdz
17448,An Equivalence Between Static and Dynamic Regret Minimization,poster,Accept (poster),6.0,"[6, 8, 5, 6, 7, 4]","Andrew Jacobsen, Francesco Orabona",https://openreview.net/forum?id=hD8Et4uZ1o
19027,Continuous Partitioning for Graph-Based Semi-Supervised Learning,poster,Accept (poster),5.75,"[4, 8, 6, 5]","Chester Holtz, Pengwen Chen, Zhengchao Wan, Chung-Kuan Cheng, Gal Mishne",https://openreview.net/forum?id=hCOuip5Ona
13253,Towards Scalable and Stable Parallelization of Nonlinear RNNs,poster,Accept (poster),5.5,"[6, 6, 7, 5, 3, 6]","Xavier Gonzalez, Andrew Warrington, Jimmy T.H. Smith, Scott Linderman",https://openreview.net/forum?id=hBCxxVQDBw
20891,Detecting Bugs with Substantial Monetary Consequences by LLM and Rule-based Reasoning,poster,Accept (poster),5.5,"[7, 5, 5, 5]","Brian Zhang, ZHUO ZHANG",https://openreview.net/forum?id=hB5NkiET32
836,decoupleQ: Towards 2-bit Post-Training Uniform Quantization via decoupling Parameters into Integer and Floating Points,reject,Reject,4.75,"[5, 3, 5, 6]","Yi Guo, Fanliu Kong, Xiaoyang Li, Hui Li, WeiChen, Xiaogang Tian, jinping cai, Yang Zhang, Shouda Liu",https://openreview.net/forum?id=h8goI8uPXM
1967,Dissect Black Box: Interpreting for Rule-Based Explanations in Unsupervised Anomaly Detection,poster,Accept (poster),6.25,"[6, 6, 6, 7]","Yu Zhang, Ruoyu Li, Nengwu Wu, Qing Li, Xinhan Lin, Yang Hu, Tao Li, Yong Jiang",https://openreview.net/forum?id=h6o6qXLmHZ
14729,TPC: Test-time Procrustes Calibration for Diffusion-based Human Image Animation,poster,Accept (poster),6.0,"[4, 6, 8, 6]","Sunjae Yoon, Gwanhyeong Koo, Younghwan Lee, Chang D. Yoo",https://openreview.net/forum?id=h6nSE8AWCT
14670,PaGoDA: Progressive Growing of a One-Step Generator from a Low-Resolution Diffusion Teacher,poster,Accept (poster),6.0,"[7, 6, 5]","Dongjun Kim, Chieh-Hsin Lai, Wei-Hsiang Liao, Yuhta Takida, Naoki Murata, Toshimitsu Uesaka, Yuki Mitsufuji, Stefano Ermon",https://openreview.net/forum?id=h5zYGF68KH
7076,Certified Machine Unlearning via Noisy Stochastic Gradient Descent,poster,Accept (poster),5.67,"[4, 7, 6]","Eli Chien, Haoyu Peter Wang, Ziang Chen, Pan Li",https://openreview.net/forum?id=h3k2NXu5bJ
11175,DiffusionBlend: Learning 3D Image Prior through Position-aware Diffusion Score Blending for 3D Computed Tomography Reconstruction,poster,Accept (poster),6.0,"[7, 6, 5]","Bowen Song, Jason Hu, Zhaoxu Luo, Jeffrey A Fessler, Liyue Shen",https://openreview.net/forum?id=h3Kv6sdTWO
16643,Breaking Determinism: Fuzzy Modeling of Sequential Recommendation Using Discrete State Space Diffusion Model,poster,Accept (poster),6.25,"[7, 5, 8, 5]","Wenjia Xie, Hao Wang, Luankang Zhang, Rui Zhou, Defu Lian, Enhong Chen",https://openreview.net/forum?id=h3BdT2UMWQ
11742,Doubly Hierarchical Geometric Representations for Strand-based Human Hairstyle Generation,poster,Accept (poster),4.75,"[5, 6, 4, 4]","Yunlu Chen, Francisco Vicente Carrasco, Christian Häne, Giljoo Nam, Jean-Charles Bazin, Fernando De la Torre",https://openreview.net/forum?id=h34jVnPo1c
8605,Action Imitation in Common Action Space for Customized Action Image Synthesis,poster,Accept (poster),6.0,"[7, 6, 5, 6]","Wang Lin, Jingyuan Chen, Jiaxin Shi, Zirun Guo, Yichen Zhu, Zehan Wang, Tao Jin, Zhou Zhao, Fei Wu, Shuicheng YAN, Hanwang Zhang",https://openreview.net/forum?id=h2e4G2YiwR
7147,A-FedPD: Aligning Dual-Drift is All Federated Primal-Dual Learning Needs,spotlight,Accept (spotlight),6.25,"[6, 7, 5, 7]","Yan Sun, Li Shen, Dacheng Tao",https://openreview.net/forum?id=h1iMVi2iEM
18249,The Price of Implicit Bias in Adversarially Robust Generalization,poster,Accept (poster),6.0,"[5, 5, 7, 7]","Nikolaos Tsilivis, Natalie Frank, Nathan Srebro, Julia Kempe",https://openreview.net/forum?id=h1grUs6CjN
18021,Provable Benefits of Complex Parameterizations for Structured State Space Models,poster,Accept (poster),6.75,"[5, 8, 7, 7]","Yuval Ran-Milo, Eden Lumbroso, Edo Cohen-Karlik, Raja Giryes, Amir Globerson, Nadav Cohen",https://openreview.net/forum?id=h15RyEj151
