番号,title,status,decision_raw,rating,all_ratings,authors,href
2936,Spectral Evolution and Invariance in Linear-width Neural Networks,poster,Accept (poster),5.8,"[4, 7, 7, 5, 6]","Zhichao Wang, Andrew William Engel, Anand Sarwate, Ioana Dumitriu, Tony Chiang",https://openreview.net/forum?id=gpqBGyKeKH
6098,Contrastive Retrospection: honing in on critical steps for rapid learning and generalization in RL,poster,Accept (poster),6.0,"[6, 6, 6, 6]","Chen Sun, Wannan Yang, Thomas Jiralerspong, Dane Malenfant, Benjamin Alsbury-Nealy, Yoshua Bengio, Blake Aaron Richards",https://openreview.net/forum?id=gpJw8f4tIU
3936,Coop: Memory is not a Commodity,spotlight,Accept (spotlight),6.5,"[7, 7, 6, 6]","Jianhao Zhang, Shihan Ma, Peihong Liu, Jinhui Yuan",https://openreview.net/forum?id=gmmXyAq8TI
7423,Structure of universal formulas,poster,Accept (poster),6.0,"[6, 7, 5, 6]",Dmitry Yarotsky,https://openreview.net/forum?id=gmVoaAxB1R
7976,Creating Multi-Level Skill Hierarchies in Reinforcement Learning,poster,Accept (poster),5.25,"[2, 5, 7, 7]","Joshua Benjamin Evans, Özgür Şimşek",https://openreview.net/forum?id=gjBk6IQofa
3046,SimMTM: A Simple Pre-Training Framework for Masked Time-Series Modeling,spotlight,Accept (spotlight),6.25,"[7, 8, 5, 5]","Jiaxiang Dong, Haixu Wu, Haoran Zhang, Li Zhang, Jianmin Wang, Mingsheng Long",https://openreview.net/forum?id=ginTcBUnL8
695,Scaling Laws for Hyperparameter Optimization,poster,Accept (poster),6.4,"[5, 7, 7, 6, 7]","Arlind Kadra, Maciej Janowski, Martin Wistuba, Josif Grabocka",https://openreview.net/forum?id=ghzEUGfRMD
5803,Hierarchical Semi-Implicit Variational Inference with Application to Diffusion Model Acceleration,poster,Accept (poster),5.67,"[3, 6, 6, 6, 7, 6]","Longlin Yu, Tianyu Xie, Yu Zhu, Tong Yang, Xiangyu Zhang, Cheng Zhang",https://openreview.net/forum?id=ghIBaprxsV
11104,Reducing Shape-Radiance Ambiguity in Radiance Fields with a Closed-Form Color Estimation Method,poster,Accept (poster),5.75,"[6, 6, 4, 7]","Qihang Fang, Yafei Song, Keqiang Li, Liefeng Bo",https://openreview.net/forum?id=gh9JNeqjzo
3751,Learning to Configure Separators in Branch-and-Cut,poster,Accept (poster),5.75,"[4, 8, 6, 5]","Sirui Li, Wenbin Ouyang, Max B. Paulus, Cathy Wu",https://openreview.net/forum?id=gf5xJVQS5p
7438,Learning From Biased Soft Labels,poster,Accept (poster),5.6,"[6, 5, 5, 6, 6]","Hua Yuan, Yu Shi, Ning Xu, Xu Yang, Xin Geng, Yong Rui",https://openreview.net/forum?id=gevmGxsTSI
11308,Combating Representation Learning Disparity with Geometric Harmonization,spotlight,Accept (spotlight),6.5,"[6, 6, 7, 7, 7, 6]","Zhihan Zhou, Jiangchao Yao, Feng Hong, Ya Zhang, Bo Han, Yanfeng Wang",https://openreview.net/forum?id=geLARFEK8O
6704,How do Minimum-Norm Shallow Denoisers Look in Function Space?,poster,Accept (poster),6.0,"[6, 7, 5, 6]","Chen Zeno, Greg Ongie, Yaniv Blumenfeld, Nir Weinberger, Daniel Soudry",https://openreview.net/forum?id=gdzxWGGxWE
12420,xTrimoGene: An Efficient and Scalable Representation Learner for Single-Cell RNA-Seq Data,poster,Accept (poster),6.5,"[7, 7, 5, 7]","Jing Gong, Minsheng Hao, Xingyi Cheng, Xin Zeng, Chiming Liu, Jianzhu Ma, Xuegong Zhang, Taifeng Wang, Le Song",https://openreview.net/forum?id=gdwcoBCMVi
1934,Finding Safe Zones of Markov Decision Processes Policies,poster,Accept (poster),5.25,"[5, 5, 5, 6]","Lee Cohen, Yishay Mansour, Michal Moshkovitz",https://openreview.net/forum?id=gdVcFOvxT3
10431,Towards Optimal Caching and Model Selection for Large Model Inference,poster,Accept (poster),6.6,"[7, 8, 5, 7, 6]","Banghua Zhu, Ying Sheng, Lianmin Zheng, Clark Barrett, Michael Jordan, Jiantao Jiao",https://openreview.net/forum?id=gd20oaZqqF
2920,Synthetic Combinations: A Causal Inference Framework for Combinatorial Interventions,poster,Accept (poster),7.0,"[7, 7, 7, 7]","Abhineet Agarwal, Anish Agarwal, Suhas Vijaykumar",https://openreview.net/forum?id=gbhixjg2dX
10448,Object-Centric Slot Diffusion,spotlight,Accept (spotlight),7.25,"[7, 7, 7, 8]","Jindong Jiang, Fei Deng, Gautam Singh, Sungjin Ahn",https://openreview.net/forum?id=gbOukzirpK
2781,Slot-guided Volumetric Object Radiance Fields,poster,Accept (poster),5.4,"[4, 5, 7, 6, 5]","DI QI, Tong Yang, Xiangyu Zhang",https://openreview.net/forum?id=ganlU27uvj
952,Semi-Implicit Denoising Diffusion Models (SIDDMs),poster,Accept (poster),5.4,"[6, 5, 5, 5, 6]","yanwu xu, Mingming Gong, Shaoan Xie, Wei Wei, Matthias Grundmann, kayhan Batmanghelich, Tingbo Hou",https://openreview.net/forum?id=gaktiSjatl
754,On Private and Robust Bandits,poster,Accept (poster),6.75,"[8, 6, 7, 6]","Yulian Wu, Xingyu Zhou, Youming Tao, Di Wang",https://openreview.net/forum?id=gaXAjtHic2
7481,Towards Skilled Population Curriculum for Multi-Agent Reinforcement Learning,reject,Reject,5.6,"[5, 6, 7, 5, 5]","Rundong Wang, Longtao Zheng, Wei Qiu, Bowei He, Bo An, Zinovi Rabinovich, Yujing Hu, Yingfeng Chen, Tangjie Lv, Changjie Fan",https://openreview.net/forum?id=gZiLCwFT61
375,Best Arm Identification with Fixed Budget: A Large Deviation Perspective,spotlight,Accept (spotlight),6.75,"[8, 6, 6, 7]","Po-An Wang, Ruo-Chun Tzeng, Alexandre Proutiere",https://openreview.net/forum?id=gYetLsNO8x
14596,Differentiable sorting for censored time-to-event data.,poster,Accept (poster),5.5,"[5, 5, 7, 5]","Andre Vauvelle, Benjamin Wild, Roland Eils, Spiros Denaxas",https://openreview.net/forum?id=gYWjI7wLhc
10398,Global Convergence Analysis of Local SGD for Two-layer Neural Network without Overparameterization,poster,Accept (poster),5.0,"[5, 7, 3, 5]","Yajie Bao, Amarda Shehu, Mingrui Liu",https://openreview.net/forum?id=gVLKXT9JwG
14095,Learning Provably Robust Estimators for Inverse Problems via Jittering,poster,Accept (poster),6.0,"[5, 6, 7]","Anselm Krainovic, Mahdi Soltanolkotabi, Reinhard Heckel",https://openreview.net/forum?id=gUlcyeHzw1
8895,Diffusion-TTA: Test-time Adaptation of Discriminative Models via Generative Feedback,poster,Accept (poster),6.4,"[7, 6, 7, 6, 6]","Mihir Prabhudesai, Tsung-Wei Ke, Alexander Cong Li, Deepak Pathak, Katerina Fragkiadaki",https://openreview.net/forum?id=gUTVpByfVX
10770,BiSLS/SPS: Auto-tune Step Sizes for Stable Bi-level Optimization,poster,Accept (poster),6.5,"[5, 7, 8, 6]","Chen Fan, Gaspard Choné-Ducasse, Mark Schmidt, Christos Thrampoulidis",https://openreview.net/forum?id=gUEekxYr6D
3926,Rethinking Conditional Diffusion Sampling with Progressive Guidance,poster,Accept (poster),6.17,"[7, 5, 6, 5, 7, 7]","Anh-Dung Dinh, Daochang Liu, Chang Xu",https://openreview.net/forum?id=gThGBHhqcU
12155,On Representation of Natural Image Patches,reject,Reject,3.25,"[3, 4, 3, 3]",Cheng Guo,https://openreview.net/forum?id=gSyjaunurQ
9057,Optimistic Rates for Multi-Task Representation Learning,poster,Accept (poster),6.25,"[6, 8, 5, 6]","Austin Watkins, Enayat Ullah, Thanh Nguyen-Tang, Raman Arora",https://openreview.net/forum?id=gQ4h6WvME0
13351,Partial Matrix Completion,poster,Accept (poster),6.5,"[7, 7, 7, 5]","Elad Hazan, Adam Tauman Kalai, Varun Kanade, Clara Mohri, Y. Jennifer Sun",https://openreview.net/forum?id=gPylY8sCbw
12333,Interpretable factorization of clinical questionnaires to identify latent factors of psychopathology,reject,Reject,4.0,"[6, 3, 3, 4]","Ka Chun Lam, Bridget Wilson Mahony, Armin Raznahan, Francisco Pereira",https://openreview.net/forum?id=gORnZ5qIsa
3991,Content-based Unrestricted Adversarial Attack,poster,Accept (poster),5.75,"[6, 5, 6, 6]","Zhaoyu Chen, Bo Li, Shuang Wu, Kaixun Jiang, Shouhong Ding, Wenqiang Zhang",https://openreview.net/forum?id=gO60SSGOMy
3816,AdaVAE: Bayesian Structural Adaptation for Variational Autoencoders,poster,Accept (poster),5.75,"[6, 5, 5, 7]","Paribesh Regmi, Rui Li",https://openreview.net/forum?id=gMjIUZBKH8
2374,One Fits All: Power General Time Series Analysis by Pretrained LM,spotlight,Accept (spotlight),6.2,"[8, 4, 6, 6, 7]","Tian Zhou, Peisong Niu, Xue Wang, Liang Sun, Rong Jin",https://openreview.net/forum?id=gMS6FVZvmF
7048,Triangulation Residual Loss for Data-efficient 3D Pose Estimation,poster,Accept (poster),5.8,"[5, 5, 6, 6, 7]","Jiachen Zhao, Tao Yu, Liang An, Yipeng Huang, Fang Deng, Qionghai Dai",https://openreview.net/forum?id=gLwjBDsE3G
13846,Labeling Neural Representations with Inverse Recognition,poster,Accept (poster),4.5,"[5, 5, 3, 5]","Kirill Bykov, Laura Kopf, Shinichi Nakajima, Marius Kloft, Marina MC Höhne",https://openreview.net/forum?id=gLfgyIWiWW
3191,Fed-GraB: Federated Long-tailed Learning with Self-Adjusting Gradient Balancer,poster,Accept (poster),5.5,"[5, 5, 7, 5]","Zikai Xiao, Zihan Chen, Songshang Liu, Hualiang Wang, YANG FENG, Jin Hao, Joey Tianyi Zhou, Jian Wu, Howard Hao Yang, Zuozhu Liu",https://openreview.net/forum?id=gJewjFjfN2
8059,Pengi: An Audio Language Model for Audio Tasks,poster,Accept (poster),5.4,"[5, 5, 7, 4, 6]","Soham Deshmukh, Benjamin Elizalde, Rita Singh, Huaming Wang",https://openreview.net/forum?id=gJLAfO4KUq
4164,NeRF Revisited: Fixing Quadrature Instability in Volume Rendering,poster,Accept (poster),5.25,"[3, 7, 5, 6]","Mikaela Angelina Uy, Kiyohiro Nakayama, Guandao Yang, Rahul Krishna Thomas, Leonidas Guibas, Ke Li",https://openreview.net/forum?id=gJHAT79cZU
8336,How Does Adaptive Optimization Impact Local Neural Network Geometry?,poster,Accept (poster),5.6,"[6, 4, 6, 6, 6]","Kaiqi Jiang, Dhruv Malik, Yuanzhi Li",https://openreview.net/forum?id=gIG8LvTLuc
640,Generalizing Nonlinear ICA Beyond Structural Sparsity,oral,Accept (oral),6.8,"[7, 6, 6, 8, 7]","Yujia Zheng, Kun Zhang",https://openreview.net/forum?id=gI1SOgW3kw
11614,Theoretical and Practical Perspectives on what Influence Functions Do,spotlight,Accept (spotlight),7.25,"[7, 8, 7, 7]","Andrea Schioppa, Katja Filippova, Ivan Titov, Polina Zablotskaia",https://openreview.net/forum?id=gGl0n7Onug
14761,SOL: Sampling-based Optimal Linear bounding of arbitrary scalar functions,poster,Accept (poster),6.2,"[7, 6, 7, 4, 7]","Yuriy Biktairov, Jyotirmoy Deshmukh",https://openreview.net/forum?id=gAQCx61chN
2579,Inverse Preference Learning: Preference-based RL without a Reward Function,poster,Accept (poster),6.25,"[5, 7, 6, 7]","Joey Hejna, Dorsa Sadigh",https://openreview.net/forum?id=gAP52Z2dar
1499,Rethinking Semi-Supervised Medical Image Segmentation: A Variance-Reduction Perspective,poster,Accept (poster),5.75,"[7, 7, 5, 4]","Chenyu You, Weicheng Dai, Yifei Min, Fenglin Liu, David A. Clifton, S Kevin Zhou, Lawrence Hamilton Staib, James s Duncan",https://openreview.net/forum?id=g9gjpFOiO4
5345,Where Did I Come From? Origin Attribution of AI-Generated Images,poster,Accept (poster),6.25,"[9, 5, 6, 5]","Zhenting Wang, Chen Chen, Yi Zeng, Lingjuan Lyu, Shiqing Ma",https://openreview.net/forum?id=g8bjq0qxOl
2544,Linker-Tuning: Optimizing Continuous Prompts for Heterodimeric Protein Prediction,reject,Reject,4.0,"[3, 4, 5, 4]","Shuxian Zou, Shentong Mo, Hui Li, Xingyi Cheng, Le Song, Eric Xing",https://openreview.net/forum?id=g8S53BmXE6
14846,Prioritizing Samples in Reinforcement Learning with Reducible Loss,poster,Accept (poster),6.25,"[7, 7, 6, 5]","Shiva Kanth Sujit, Somjit Nath, Pedro Braga, Samira Ebrahimi Kahou",https://openreview.net/forum?id=g78QqvhnDU
3074,BLIP-Diffusion: Pre-trained Subject Representation for Controllable Text-to-Image Generation and Editing,poster,Accept (poster),6.25,"[6, 8, 5, 6]","Dongxu Li, Junnan Li, Steven Hoi",https://openreview.net/forum?id=g6We1SwaY9
1287,Transformers over Directed Acyclic Graphs,poster,Accept (poster),5.5,"[4, 6, 6, 6]","Yuankai Luo, Veronika Thost, Lei Shi",https://openreview.net/forum?id=g49s1N5nmO
8573,Incentivizing Honesty among Competitors in Collaborative Learning and Optimization,poster,Accept (poster),6.0,"[7, 4, 6, 7]","Florian E. Dorner, Nikola Konstantinov, Georgi Stoyanov Pashaliev, Martin Vechev",https://openreview.net/forum?id=g2ROKOASiv
8532,LART: Neural Correspondence Learning with Latent Regularization Transformer for 3D Motion Transfer,poster,Accept (poster),5.25,"[5, 5, 5, 6]","Haoyu Chen, Hao Tang, Radu Timofte, Luc Van Gool, Guoying Zhao",https://openreview.net/forum?id=g27BggUT3L
14852,MIMEx: Intrinsic Rewards from Masked Input Modeling,poster,Accept (poster),6.25,"[8, 6, 6, 5]","Toru Lin, Allan Jabri",https://openreview.net/forum?id=g1dMYenhe4
3616,Supported Value Regularization for Offline Reinforcement Learning,poster,Accept (poster),5.0,"[5, 5, 5, 5]","Yixiu Mao, Hongchang Zhang, Chen Chen, Yi Xu, Xiangyang Ji",https://openreview.net/forum?id=fze7P9oy6l
11963,Template-free Articulated Neural Point Clouds for Reposable View Synthesis,poster,Accept (poster),5.8,"[6, 6, 6, 4, 7]","Lukas Uzolas, Elmar Eisemann, Petr Kellnhofer",https://openreview.net/forum?id=fyfmHi8ay3
2136,Neural (Tangent Kernel) Collapse,poster,Accept (poster),5.6,"[6, 5, 7, 6, 4]","Mariia Seleznova, Dana Weitzner, Raja Giryes, Gitta Kutyniok, Hung-Hsu Chou",https://openreview.net/forum?id=fyLvHzEssH
2540,Text-to-Image Diffusion Models are Zero Shot Classifiers,spotlight,Accept (spotlight),6.25,"[7, 6, 6, 6]","Kevin Clark, Priyank Jaini",https://openreview.net/forum?id=fxNQJVMwK2
2437,Learning Score-based Grasping Primitive for Human-assisting Dexterous Grasping,poster,Accept (poster),6.0,"[7, 6, 5, 6]","Tianhao Wu, Mingdong Wu, Jiyao Zhang, Yunchong Gan, Hao Dong",https://openreview.net/forum?id=fwvfxDbUFw
2979,Sensitivity in Translation Averaging,poster,Accept (poster),5.5,"[5, 6, 7, 4]","Lalit Manam, Venu Madhav Govindu",https://openreview.net/forum?id=fvm9jVcpBn
8743,Demo2Code: From Summarizing Demonstrations to Synthesizing Code via Extended Chain-of-Thought,poster,Accept (poster),6.4,"[6, 6, 7, 6, 7]","Huaxiaoyue Wang, Gonzalo Gonzalez-Pumariega, Yash Sharma, Sanjiban Choudhury",https://openreview.net/forum?id=ftPoVcm821
10297,UE4-NeRF:Neural Radiance Field for Real-Time Rendering of Large-Scale Scene,poster,Accept (poster),5.0,"[5, 5, 5, 5, 5]","Jiaming Gu, Minchao Jiang, Hongsheng Li, Xiaoyuan Lu, Guangming Zhu, Syed Afaq Ali Shah, Liang Zhang, Mohammed Bennamoun",https://openreview.net/forum?id=fsCcGr8YFR
15432,Compositional Abilities Emerge Multiplicatively: Exploring Diffusion Models on a Synthetic Task,poster,Accept (poster),6.0,"[6, 5, 6, 7]","Maya Okawa, Ekdeep Singh Lubana, Robert P. Dick, Hidenori Tanaka",https://openreview.net/forum?id=frVo9MzRuU
8794,Meek Separators and Their Applications in Targeted Causal Discovery,poster,Accept (poster),6.5,"[6, 7, 7, 6]","Kirankumar Shiragur, Jiaqi Zhang, Caroline Uhler",https://openreview.net/forum?id=frSfSaRGXY
15293,Agnostically Learning Single-Index Models using Omnipredictors,poster,Accept (poster),5.75,"[6, 8, 5, 4]","Aravind Gollakota, Parikshit Gopalan, Adam Klivans, Konstantinos Stavropoulos",https://openreview.net/forum?id=frHPeRedHo
824,Efficient Adversarial Contrastive Learning via Robustness-Aware Coreset Selection,spotlight,Accept (spotlight),6.0,"[7, 6, 5, 6]","Xilie Xu, Jingfeng Zhang, Feng Liu, Masashi Sugiyama, Mohan Kankanhalli",https://openreview.net/forum?id=fpzA8uRA95
12973,Tackling Heavy-Tailed Rewards in Reinforcement Learning with Function Approximation: Minimax Optimal and Instance-Dependent Regret Bounds,poster,Accept (poster),5.5,"[6, 5, 4, 7]","Jiayi Huang, Han Zhong, Liwei Wang, Lin Yang",https://openreview.net/forum?id=fpHfRD3f4N
4153,Data-Informed Geometric Space Selection,poster,Accept (poster),5.5,"[5, 7, 5, 5]","Shuai Zhang, Wenqi Jiang",https://openreview.net/forum?id=fpElyckKkd
2575,Permutation Equivariant Neural Functionals,poster,Accept (poster),6.0,"[7, 7, 7, 3, 6]","Allan Zhou, Kaien Yang, Kaylee Burns, Adriano Cardace, Yiding Jiang, Samuel Sokota, J Zico Kolter, Chelsea Finn",https://openreview.net/forum?id=fmYmXNPmhv
8899,Are Diffusion Models Vision-And-Language Reasoners?,poster,Accept (poster),5.4,"[4, 6, 4, 5, 8]","Benno Krojer, Elinor Poole-Dayan, Vikram Voleti, Christopher Pal, Siva Reddy",https://openreview.net/forum?id=fmJv8Hj0yo
11419,Prototypical Variational Autoencoder for 3D Few-shot Object Detection,poster,Accept (poster),5.25,"[6, 4, 5, 6]","Weiliang Tang, Biqi YANG, Xianzhi Li, Yun-Hui Liu, Pheng-Ann Heng, Chi-Wing Fu",https://openreview.net/forum?id=fljrZsJ2I8
2906,Policy Finetuning in Reinforcement Learning via Design of Experiments using Offline Data,poster,Accept (poster),6.33,"[7, 7, 5, 7, 7, 5]","Ruiqi Zhang, Andrea Zanette",https://openreview.net/forum?id=fjXTcUUgaC
4879,Bootstrapped Training of Score-Conditioned Generator for Offline Design of Biological Sequences,poster,Accept (poster),6.25,"[7, 7, 6, 5]","Minsu Kim, Federico Berto, Sungsoo Ahn, Jinkyoo Park",https://openreview.net/forum?id=fj0ZeRtUTU
6518,Generative Noisy-Label Learning by Implicit Dicriminative Approximation with Partial Label Prior,reject,Reject,4.75,"[6, 1, 7, 5]","Fengbei Liu, Yuanhong Chen, Chong Wang, Yuyuan Liu, Gustavo Carneiro",https://openreview.net/forum?id=fifeeUmV4Z
10855,Rotating Features for Object Discovery,oral,Accept (oral),7.25,"[7, 8, 6, 8]","Sindy Löwe, Phillip Lippe, Francesco Locatello, Max Welling",https://openreview.net/forum?id=fg7iyNK81W
5054,Neural Foundations of Mental Simulation: Future Prediction of Latent Representations on Dynamic Scenes,spotlight,Accept (spotlight),6.75,"[7, 5, 8, 7]","Aran Nayebi, Rishi Rajalingham, Mehrdad Jazayeri, Guangyu Robert Yang",https://openreview.net/forum?id=ffOhY40Nrh
4580,RS-Del: Edit Distance Robustness Certificates for Sequence Classifiers via Randomized Deletion,poster,Accept (poster),6.25,"[4, 9, 6, 6]","Zhuoqun Huang, Neil G Marchant, Keane Lucas, Lujo Bauer, Olga Ohrimenko, Benjamin I. P. Rubinstein",https://openreview.net/forum?id=ffFcRPpnWx
10898,Analysis of Variance of Multiple Causal Networks,poster,Accept (poster),5.4,"[7, 6, 5, 5, 4]","Zhongli Jiang, Dabao Zhang",https://openreview.net/forum?id=fezV91IJIo
3516,Representation Learning via Consistent Assignment of Views over Random Partitions,poster,Accept (poster),5.25,"[5, 3, 6, 7]","Thalles Santos Silva, Adín Ramírez Rivera",https://openreview.net/forum?id=fem6BIJkdv
235,LEPARD: Learning Explicit Part Discovery for 3D Articulated Shape Reconstruction,poster,Accept (poster),6.0,"[4, 5, 8, 7, 6]","Di Liu, Anastasis Stathopoulos, Qilong Zhangli, Yunhe Gao, Dimitris N. Metaxas",https://openreview.net/forum?id=fcYObrixSS
4514,A fast heuristic to optimize time-space tradeoff for large models,poster,Accept (poster),6.0,"[6, 6, 6, 6]","Akifumi Imanishi, Zijian Xu, Masayuki Takagi, Sixue Wang, Emilio Castillo",https://openreview.net/forum?id=fbpTObq6TW
11430,Multi Time Scale World Models,spotlight,Accept (spotlight),6.5,"[6, 7, 6, 7]","Vaisakh Shaj, Saleh GHOLAM ZADEH, Ozan Demir, Luiz Ricardo Douat, Gerhard Neumann",https://openreview.net/forum?id=fY7dShbtmo
12696,Sample based Explanations via Generalized Representers,poster,Accept (poster),5.25,"[5, 4, 7, 5]","Che-Ping Tsai, Chih-Kuan Yeh, Pradeep Kumar Ravikumar",https://openreview.net/forum?id=fX64q0SNfL
4321,Rethinking Tokenizer and Decoder in Masked Graph Modeling for Molecules,poster,Accept (poster),5.8,"[6, 5, 5, 8, 5]","Zhiyuan Liu, Yaorui Shi, An Zhang, Enzhi Zhang, Kenji Kawaguchi, Xiang Wang, Tat-Seng Chua",https://openreview.net/forum?id=fWLf8DV0fI
558,Learning Domain-Aware Detection Head with Prompt Tuning,poster,Accept (poster),5.6,"[6, 5, 5, 6, 6]","Haochen Li, Rui Zhang, Hantao Yao, Xinkai Song, Yifan Hao, Yongwei Zhao, Ling Li, Yunji Chen",https://openreview.net/forum?id=fW5ZUSVTkv
5138,Two Sides of One Coin: the Limits of Untuned SGD and the Power of Adaptive Methods,poster,Accept (poster),5.8,"[5, 6, 7, 7, 4]","Junchi YANG, Xiang Li, Ilyas Fatkhullin, Niao He",https://openreview.net/forum?id=fUZUoSLXw3
8479,Asynchronous Proportional Response Dynamics: Convergence in Markets with Adversarial Scheduling,poster,Accept (poster),6.4,"[8, 4, 6, 7, 7]","Yoav Kolumbus, Menahem Levy, Noam Nisan",https://openreview.net/forum?id=fU9U7OYxfE
8291,Curriculum Learning for Graph Neural Networks: Which Edges Should We Learn First,poster,Accept (poster),5.0,"[6, 6, 5, 5, 3]","Zheng Zhang, Junxiang Wang, Liang Zhao",https://openreview.net/forum?id=fTyGT5fulj
5403,Provable Guarantees for Nonlinear Feature Learning in Three-Layer Neural Networks,spotlight,Accept (spotlight),7.0,"[8, 8, 6, 6]","Eshaan Nichani, Alex Damian, Jason D. Lee",https://openreview.net/forum?id=fShubymWrc
8331,In Defense of Softmax Parametrization for Calibrated and Consistent Learning to Defer,poster,Accept (poster),6.6,"[6, 7, 7, 6, 7]","Yuzhou Cao, Hussein Mozannar, Lei Feng, Hongxin Wei, Bo An",https://openreview.net/forum?id=fPAAgjISu0
363,Dynamics of Finite Width Kernel and Prediction Fluctuations in Mean Field Neural Networks,spotlight,Accept (spotlight),7.0,"[7, 7, 7]","Blake Bordelon, Cengiz Pehlevan",https://openreview.net/forum?id=fKwG6grp8o
2211,Reduced Policy Optimization for Continuous Control with Hard Constraints,poster,Accept (poster),6.25,"[6, 7, 6, 6]","Shutong Ding, Jingya Wang, Yali Du, Ye Shi",https://openreview.net/forum?id=fKVEMNmWqU
4356,Learning Energy-Based Prior Model with Diffusion-Amortized MCMC,poster,Accept (poster),5.4,"[3, 4, 8, 6, 6]","Peiyu Yu, Yaxuan Zhu, Sirui Xie, Xiaojian Ma, Ruiqi Gao, Song-Chun Zhu, Ying Nian Wu",https://openreview.net/forum?id=fKQEmHoLb6
3529,Entropic Neural Optimal Transport via Diffusion Processes,oral,Accept (oral),8.25,"[7, 9, 9, 8]","Nikita Gushchin, Alexander Kolesov, Alexander Korotin, Dmitry P. Vetrov, Evgeny Burnaev",https://openreview.net/forum?id=fHyLsfMDIs
8000,Calibrated Stackelberg Games: Learning Optimal Commitments Against Calibrated Agents,spotlight,Accept (spotlight),6.67,"[7, 6, 7]","Nika Haghtalab, Chara Podimata, Kunhe Yang",https://openreview.net/forum?id=fHsBNNDroC
14167,Switching Autoregressive Low-rank Tensor Models,poster,Accept (poster),6.25,"[8, 7, 6, 4]","Hyun Dong Lee, Andrew Warrington, Joshua I Glaser, Scott Linderman",https://openreview.net/forum?id=fFJThJ94rY
13993,Diffusion Model is an Effective Planner and Data Synthesizer for Multi-Task Reinforcement Learning,poster,Accept (poster),6.4,"[7, 6, 6, 6, 7]","Haoran He, Chenjia Bai, Kang Xu, Zhuoran Yang, Weinan Zhang, Dong Wang, Bin Zhao, Xuelong Li",https://openreview.net/forum?id=fAdMly4ki5
7792,Sequential Memory with Temporal Predictive Coding,poster,Accept (poster),5.75,"[3, 7, 6, 7]","Mufeng Tang, Helen Barron, Rafal Bogacz",https://openreview.net/forum?id=f8zIs2IB6Q
3458,Learning Re-sampling Methods with Parameter Attribution for Image Super-resolution,poster,Accept (poster),5.4,"[5, 6, 5, 5, 6]","Xiaotong Luo, Yuan Xie, Yanyun Qu",https://openreview.net/forum?id=f7wFwPJwBe
3741,Provable convergence guarantees for black-box variational inference,poster,Accept (poster),6.6,"[7, 8, 7, 6, 5]","Justin Domke, Robert M. Gower, Guillaume Garrigos",https://openreview.net/forum?id=f71xXsoG1v
8469,Reward Finetuning for Faster and More Accurate Unsupervised Object Discovery,poster,Accept (poster),5.6,"[6, 6, 4, 6, 6]","Katie Z Luo, Zhenzhen Liu, Xiangyu Chen, Yurong You, Sagie Benaim, Cheng Perng Phoo, Mark Campbell, Wen Sun, Bharath Hariharan, Kilian Q Weinberger",https://openreview.net/forum?id=f6rQJ83ycb
11382,SA-Solver: Stochastic Adams Solver for Fast Sampling of Diffusion Models,poster,Accept (poster),6.0,"[6, 7, 5, 6, 7, 5]","Shuchen Xue, Mingyang Yi, Weijian Luo, Shifeng Zhang, Jiacheng Sun, Zhenguo Li, Zhi-Ming Ma",https://openreview.net/forum?id=f6a9XVFYIo
3338,Norm-guided latent space exploration for text-to-image generation,poster,Accept (poster),5.5,"[6, 5, 6, 5]","Dvir Samuel, Rami Ben-Ari, Nir Darshan, Haggai Maron, Gal Chechik",https://openreview.net/forum?id=f56xMRb7Vt
6516,The Learnability of In-Context Learning,poster,Accept (poster),5.83,"[6, 6, 6, 6, 6, 5]","Noam Wies, Yoav Levine, Amnon Shashua",https://openreview.net/forum?id=f3JNQd7CHM
2126,Collaborative Alignment of NLP Models,poster,Accept (poster),5.8,"[5, 6, 6, 6, 6]","Fereshte Khani, Marco Tulio Ribeiro",https://openreview.net/forum?id=f39Q3JyoIi
22,Privacy Auditing with One (1) Training Run,oral,Accept (oral),7.4,"[9, 7, 7, 7, 7]","Thomas Steinke, Milad Nasr, Matthew Jagielski",https://openreview.net/forum?id=f38EY21lBw
7832,Iterative Reachability Estimation for Safe Reinforcement Learning,poster,Accept (poster),6.75,"[8, 7, 7, 5]","Milan Ganai, Zheng Gong, Chenning Yu, Sylvia Lee Herbert, Sicun Gao",https://openreview.net/forum?id=f2U4HCY8bg
2411,HubRouter: Learning Global Routing via Hub Generation and Pin-hub Connection,poster,Accept (poster),5.5,"[6, 7, 4, 5]","Xingbo Du, Chonghua Wang, Ruizhe Zhong, Junchi Yan",https://openreview.net/forum?id=f0Jj3C3Pnp
3769,CROMA: Remote Sensing Representations with Contrastive Radar-Optical Masked Autoencoders,poster,Accept (poster),5.0,"[7, 3, 4, 6]","Anthony Fuller, Koreen Millard, James R Green",https://openreview.net/forum?id=ezqI5WgGvY
8448,$\texttt{TACO}$: Temporal Latent Action-Driven Contrastive Loss for Visual Reinforcement Learning,poster,Accept (poster),6.25,"[5, 7, 6, 7]","Ruijie Zheng, Xiyao Wang, Yanchao Sun, Shuang Ma, Jieyu Zhao, Huazhe Xu, Hal Daumé III, Furong Huang",https://openreview.net/forum?id=ezCsMOy1w9
