Index,Title,Authors,Affiliation,Status,Link
142,Expectation-Maximization for Learning Determinantal Point Processes,"Jennifer Gillenwater, Alex Kulesza, Emily Fox, Ben Taskar",University of Pennsylvania; University of Michigan; University of Washington,Poster,https://nips.cc/virtual/2014/poster/4592
143,Exploiting easy data in online optimization,"Amir Sani, Gergely Neu, Alessandro Lazaric",INRIA Lille – Nord Europe,Spotlight,https://nips.cc/virtual/2014/poster/4384
144,Exploiting Linear Structure Within Convolutional Networks for Efficient Evaluation,"Emily Denton, Wojciech Zaremba, Joan Bruna, Yann LeCun, Rob Fergus",New York University,Poster,https://nips.cc/virtual/2014/poster/4593
145,Exponential Concentration of a Density Functional Estimator,"Shashank Singh, Barnabás Póczos",Carnegie Mellon University,Poster,https://nips.cc/virtual/2014/poster/4594
146,Extended and Unscented Gaussian Processes,"Daniel M. Steinberg, Edwin V. Bonilla",National Information and Communications Technology Australia; University of New South Wales,Spotlight,https://nips.cc/virtual/2014/poster/4386
147,Extracting Certainty from Uncertainty: Transductive Pairwise Classification from Pairwise Similarities,"Tianbao Yang, Rong Jin",University of Iowa; Michigan State University; Alibaba Group,Poster,https://nips.cc/virtual/2014/poster/4595
148,Extracting Latent Structure From Multiple Interacting Neural Populations,"João D. Semedo, Amin Zandvakili, Adam Kohn, Christian K. Machens, Byron M. Yu",Carnegie Mellon University; Instituto Superior Técnico; Champalimaud Center for the Unknown; Albert Einstein College of Medicine,Poster,https://nips.cc/virtual/2014/poster/4596
149,Extremal Mechanisms for Local Differential Privacy,"Peter Kairouz, Sewoong Oh, Pramod Viswanath",Institution not specified; University of Illinois Urbana-Champaign,Poster,https://nips.cc/virtual/2014/poster/4597
150,Extreme bandits,"Alexandra Carpentier, Michal Valko",University of Cambridge; INRIA Lille - Nord Europe,Poster,https://nips.cc/virtual/2014/poster/4598
151,Factoring Variations in Natural Images with Deep Gaussian Mixture Models,"Aäron van den Oord, Benjamin Schrauwen",Ghent University,Poster,https://nips.cc/virtual/2014/poster/4599
152,Fairness in Multi-Agent Sequential Decision-Making,"Chongjie Zhang, Julie A. Shah",,Poster,https://nips.cc/virtual/2014/poster/4600
153,Fast and Robust Least Squares Estimation in Corrupted Linear Models,"Brian McWilliams, Gabriel Krummenacher, Mario Lucic, Joachim M. Buhmann",ETH Zurich,Spotlight,https://nips.cc/virtual/2014/poster/4390
154,Fast Kernel Learning for Multidimensional Pattern Extrapolation,"Andrew Gordon Wilson, Elad Gilboa, Arye Nehorai, John P. Cunningham",Carnegie Mellon University; Washington University in St. Louis; Columbia University,Poster,https://nips.cc/virtual/2014/poster/4601
155,Fast Multivariate Spatio-temporal Analysis via Low Rank Tensor Learning,"Mohammad Taha Bahadori, Qi (Rose) Yu, Yan Liu",University of Southern California,Spotlight,https://nips.cc/virtual/2014/poster/4388
156,Fast Prediction for Large-Scale Kernel Machines,"Cho-Jui Hsieh, Si Si, Inderjit S. Dhillon",University of Texas at Austin,Poster,https://nips.cc/virtual/2014/poster/4602
157,Fast Sampling-Based Inference in Balanced Neuronal Networks,"Guillaume Hennequin, Laurence Aitchison, Máté Lengyel",University of Cambridge; University College London,Poster,https://nips.cc/virtual/2014/poster/4603
158,Fast Training of Pose Detectors in the Fourier Domain,"João F. Henriques, Pedro Martins, Rui Caseiro, Jorge Batista",Institute of Systems and Robotics,Poster,https://nips.cc/virtual/2014/poster/4604
159,Feature Cross-Substitution in Adversarial Classification,"Bo Li, Yevgeniy Vorobeychik",Vanderbilt University,Poster,https://nips.cc/virtual/2014/poster/4605
160,Feedback Detection for Live Predictors,"Stefan Wager, Nick Chamandy, Omkar Muralidharan, Amir Najmi",Stanford University; Google,Poster,https://nips.cc/virtual/2014/poster/4606
161,Feedforward Learning of Mixture Models,"Matthew Lawlor, Steven W. Zucker",Yale University,Oral,https://nips.cc/virtual/2014/poster/4332
162,Finding a sparse vector in a subspace: Linear sparsity using alternating directions,"Qing Qu, Ju Sun, John Wright",Columbia University,Poster,https://nips.cc/virtual/2014/poster/4607
163,Flexible Transfer Learning under Support and Model Shift,"Xuezhi Wang, Jeff Schneider",Carnegie Mellon University,Poster,https://nips.cc/virtual/2014/poster/4608
164,From MAP to Marginals: Variational Inference in Bayesian Submodular Models,"Josip Djolonga, Andreas Krause",ETH Zurich,Poster,https://nips.cc/virtual/2014/poster/4610
165,From Stochastic Mixability to Fast Rates,"Nishant A. Mehta, Robert C. Williamson",Australian National University; National Information and Communications Technology Australia,Oral,https://nips.cc/virtual/2014/poster/4334
166,Fundamental Limits of Online and Distributed Algorithms for Statistical Learning and Estimation,Ohad Shamir,Weizmann Institute of Science,Poster,https://nips.cc/virtual/2014/poster/4611
167,Gaussian Process Volatility Model,"Yue Wu, José Miguel Hernández Lobato, Zoubin Ghahramani",University of Cambridge,Poster,https://nips.cc/virtual/2014/poster/4612
168,General Stochastic Networks for Classification,"Matthias Zöhrer, Franz Pernkopf",Graz University of Technology,Poster,https://nips.cc/virtual/2014/poster/4613
169,General Table Completion using a Bayesian Nonparametric Model,"Isabel Valera, Zoubin Ghahramani",University Carlos III in Madrid; University of Cambridge,Poster,https://nips.cc/virtual/2014/poster/4614
170,Generalized Dantzig Selector: Application to the k-support norm,"Soumyadeep Chatterjee, Sheng Chen, Arindam Banerjee",University of Minnesota,Poster,https://nips.cc/virtual/2014/poster/4615
171,Generalized Higher-Order Orthogonal Iteration for Tensor Decomposition and Completion,"Yuanyuan Liu, Fanhua Shang, Wei Fan, James Cheng, Hong Cheng",Chinese University of Hong Kong; Huawei,Poster,https://nips.cc/virtual/2014/poster/4616
172,Generalized Unsupervised Manifold Alignment,"Zhen Cui, Hong Chang, Shiguang Shan, Xilin Chen",Chinese Academy of Sciences; Huaqiao University,Poster,https://nips.cc/virtual/2014/poster/4617
173,Generative Adversarial Nets,"Ian J. Goodfellow, Jean Pouget-Abadie, Mehdi Mirza, Bing Xu, David Warde-Farley, Sherjil Ozair, Aaron Courville, Yoshua Bengio",Universit u00e9 de Montr u00eal; Indian Institute of Technology Delhi,Poster,https://nips.cc/virtual/2014/poster/4618
174,Global Belief Recursive Neural Networks,"Romain Paulus, Richard Socher, Christopher D. Manning",Meta; Stanford University,Poster,https://nips.cc/virtual/2014/poster/4518
175,Global Sensitivity Analysis for MAP Inference in Graphical Models,"Jasper De Bock, Cassio P. de Campos, Alessandro Antonucci",Ghent University; Queen's University; Institute of Digital Technologies,Poster,https://nips.cc/virtual/2014/poster/4620
176,Graph Clustering With Missing Data: Convex Algorithms and Analysis,"Ramya Korlakai Vinayak, Samet Oymak, Babak Hassibi",California Institute of Technology,Poster,https://nips.cc/virtual/2014/poster/4621
177,Graphical Models for Recovering Probabilistic and Causal Queries from Missing Data,"Karthika Mohan, Judea Pearl","University of California, Los Angeles",Poster,https://nips.cc/virtual/2014/poster/4622
178,Greedy Subspace Clustering,"Dohyung Park, Constantine Caramanis, Sujay Sanghavi",University of Texas at Austin,Poster,https://nips.cc/virtual/2014/poster/4623
179,Grouping-Based Low-Rank Trajectory Completion and 3D Reconstruction,"Katerina Fragkiadaki, Marta Salas, Pablo Arbeláez, Jitendra Malik","University of California, Berkeley; Universidad de Zaragoza; Universidad de los Andes",Poster,https://nips.cc/virtual/2014/poster/4624
180,Hamming Ball Auxiliary Sampling for Factorial Hidden Markov Models,"Michalis K. Titsias, Christopher Yau",Athens University of Economics and Business; University of Oxford,Spotlight,https://nips.cc/virtual/2014/poster/4394
181,Hardness of parameter estimation in graphical models,"Guy Bresler, David Gamarnik, Devavrat Shah",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2014/poster/4625
182,"How hard is my MDP?"" The distribution-norm to the rescue""","Odalric-Ambrym Maillard, Timothy A. Mann, Shie Mannor",Technion,Oral,https://nips.cc/virtual/2014/poster/4312
183,How transferable are features in deep neural networks?,"Jason Yosinski, Jeff Clune, Yoshua Bengio, Hod Lipson",,Oral,https://nips.cc/virtual/2014/poster/4346
184,Identifying and attacking the saddle point problem in high-dimensional non-convex optimization,"Yann N. Dauphin, Razvan Pascanu, Caglar Gulcehre, Kyunghyun Cho, Surya Ganguli, Yoshua Bengio",Université de Montréal; Stanford University; CIFAR,Poster,https://nips.cc/virtual/2014/poster/4626
185,Improved Distributed Principal Component Analysis,"Maria-Florina Balcan, Vandana Kanchanapally, Yingyu Liang, David Woodruff",Carnegie Mellon University; Georgia Institute of Technology; Princeton University; IBM,Poster,https://nips.cc/virtual/2014/poster/4627
186,Improved Multimodal Deep Learning with Variation of Information,"Kihyuk Sohn, Wenling Shang, Honglak Lee",University of Michigan,Poster,https://nips.cc/virtual/2014/poster/4628
187,Incremental Clustering: The Case for Extra Clusters,"Margareta Ackerman, Sanjoy Dasgupta","Florida State University; University of California, San Diego",Poster,https://nips.cc/virtual/2014/poster/4629
188,Incremental Local Gaussian Regression,"Franziska Meier, Philipp Hennig, Stefan Schaal",University of Southern California; Max Planck Institute for Intelligent Systems,Poster,https://nips.cc/virtual/2014/poster/4630
189,Inference by Learning: Speeding-up Graphical Model Optimization via a Coarse-to-Fine Cascade of Pruning Classifiers,"Bruno Conejo, Nikos Komodakis, Sebastien Leprince, Jean Philippe Avouac",California Institute of Technology; Universite Paris-Est,Poster,https://nips.cc/virtual/2014/poster/4776
190,Inferring sparse representations of continuous signals with continuous orthogonal matching pursuit,"Karin C. Knudson, Jacob L. Yates, Alexander C. Huk, Jonathan W. Pillow",University of Texas at Austin; Princeton University,Poster,https://nips.cc/virtual/2014/poster/4631
191,Inferring synaptic conductances from spike trains with a biophysically inspired point process model,"Kenneth W. Latimer, E. J. Chichilnisky, Fred Rieke, Jonathan W. Pillow",University of Texas at Austin; Stanford University; University of Washington; Princeton University,Poster,https://nips.cc/virtual/2014/poster/4632
192,Information-based learning by agents in unbounded state spaces,"Shariq A. Mobin, James A. Arnemann, Friedrich T. Sommer","University of California, Berkeley",Poster,https://nips.cc/virtual/2014/poster/4633
193,Iterative Neural Autoregressive Distribution Estimator NADE-k,"Tapani Raiko, Li Yao, KyungHyun Cho, Yoshua Bengio",,Poster,https://nips.cc/virtual/2014/poster/4634
194,Joint Training of a Convolutional Network and a Graphical Model for Human Pose Estimation,"Jonathan Tompson, Arjun Jain, Yann LeCun, Christoph Bregler",New York University,Poster,https://nips.cc/virtual/2014/poster/4636
195,Just-In-Time Learning for Fast and Flexible Inference,"S. M. Ali Eslami, Daniel Tarlow, Pushmeet Kohli, John Winn",Microsoft,Poster,https://nips.cc/virtual/2014/poster/4637
196,Kernel Mean Estimation via Spectral Filtering,"Krikamol Muandet, Bharath Sriperumbudur, Bernhard Schölkopf",Max Planck Institute for Intelligent Systems; Pennsylvania State University,Poster,https://nips.cc/virtual/2014/poster/4638
197,large scale canonical correlation analysis with iterative least squares,"Yichao Lu, Dean P. Foster",University of Pennsylvania; Yahoo,Poster,https://nips.cc/virtual/2014/poster/4806
198,Large-Margin Convex Polytope Machine,"Alex Kantchelian, Michael Carl Tschantz, Ling Huang, Peter L. Bartlett, Anthony D. Joseph, J. D. Tygar","University of California, Berkeley; Datavisor",Poster,https://nips.cc/virtual/2014/poster/4639
199,Large-scale L-BFGS using MapReduce,"Weizhu Chen, Zhenghao Wang, Jingren Zhou",Microsoft,Spotlight,https://nips.cc/virtual/2014/poster/4396
200,Latent Support Measure Machines for Bag-of-Words Data Classification,"Yuya Yoshikawa, Tomoharu Iwata, Hiroshi Sawada",Nara Institute of Science and Technology; NTT Communication Science Laboratories; NTT Service Evolution Laboratories,Poster,https://nips.cc/virtual/2014/poster/4641
201,Learning a Concept Hierarchy from Multi-labeled Documents,"Viet-An Nguyen, Jordan Boyd-Graber, Philip Resnik, Jonathan Chang",Computer Science; Linguistics Department; University of Maryland; University of Colorado Boulder; Meta,Poster,https://nips.cc/virtual/2014/poster/4649
202,Learning Chordal Markov Networks by Dynamic Programming,"Kustaa Kangas, Teppo Niinimäki, Mikko Koivisto",Helsinki Institute for Information Technology; University of Helsinki,Poster,https://nips.cc/virtual/2014/poster/4642
203,Learning convolution filters for inverse covariance estimation of neural network connectivity,George O. Mohler,Santa Clara University,Poster,https://nips.cc/virtual/2014/poster/4650
204,Learning Deep Features for Scene Recognition using Places Database,"Bolei Zhou, Agata Lapedriza, Jianxiong Xiao, Antonio Torralba, Aude Oliva",Massachusetts Institute of Technology; Universitat Oberta de Catalunya; Princeton University,Spotlight,https://nips.cc/virtual/2014/poster/4398
205,Learning Distributed Representations for Structured Output Prediction,"Vivek Srikumar, Christopher D. Manning",University of Utah; Stanford University,Spotlight,https://nips.cc/virtual/2014/poster/4400
206,Learning From Weakly Supervised Data by The Expectation Loss SVM (e-SVM) algorithm,"Jun Zhu, Junhua Mao, Alan Yuille","University of California, Los Angeles",Poster,https://nips.cc/virtual/2014/poster/4643
207,Learning Generative Models with Visual Attention,"Yichuan Tang, Nitish Srivastava, Ruslan Salakhutdinov",University of Toronto,Oral,https://nips.cc/virtual/2014/poster/4336
208,Learning Mixed Multinomial Logit Model from Ordinal Data,"Sewoong Oh, Devavrat Shah",University of Illinois Urbana-Champaign; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2014/poster/4644
209,Learning Mixtures of Ranking Models,"Pranjal Awasthi, Avrim Blum, Or Sheffet, Aravindan Vijayaraghavan",Princeton University; Carnegie Mellon University; Harvard University; New York University,Spotlight,https://nips.cc/virtual/2014/poster/4402
210,Learning Mixtures of Submodular Functions for Image Collection Summarization,"Sebastian Tschiatschek, Rishabh Iyer, Haochen Wei, Jeff Bilmes",Graz University of Technology; University of Washington; LinkedIn Corporation,Poster,https://nips.cc/virtual/2014/poster/4645
211,Learning Multiple Tasks in Parallel with a Shared Annotator,"Haim Cohen, Koby Crammer",Technion – Israel Institute of Technology,Poster,https://nips.cc/virtual/2014/poster/4646
212,Learning Neural Network Policies with Guided Policy Search under Unknown Dynamics,"Sergey Levine, Pieter Abbeel","University of California, Berkeley",Spotlight,https://nips.cc/virtual/2014/poster/4462
213,Learning on graphs using Orthonormal Representation is Statistically Consistent,"Rakesh S, Chiranjib Bhattacharyya",Indian Institute of Science,Poster,https://nips.cc/virtual/2014/poster/4651
214,Learning Optimal Commitment to Overcome Insecurity,"Avrim Blum, Nika Haghtalab, Ariel D. Procaccia",Carnegie Mellon University,Poster,https://nips.cc/virtual/2014/poster/4655
215,Learning Shuffle Ideals Under Restricted Distributions,Dongqu Chen,Yale University,Poster,https://nips.cc/virtual/2014/poster/4647
216,Learning the Learning Rate for Prediction with Expert Advice,"Wouter M. Koolen, Tim van Erven, Peter D. Grünwald",Queensland University of Technology; Leiden University,Poster,https://nips.cc/virtual/2014/poster/4652
217,Learning Time-Varying Coverage Functions,"Nan Du, Yingyu Liang, Maria-Florina Balcan, Le Song",Georgia Institute of Technology; Princeton University; Carnegie Mellon University,Poster,https://nips.cc/virtual/2014/poster/4648
218,Learning to Discover Efficient Mathematical Identities,"Wojciech Zaremba, Karol Kurach, Rob Fergus",New York University; Google; University of Warsaw,Spotlight,https://nips.cc/virtual/2014/poster/4406
219,Learning to Optimize via Information-Directed Sampling,"Daniel Russo, Benjamin Van Roy",Stanford University,Poster,https://nips.cc/virtual/2014/poster/4653
220,Learning to Search in Branch and Bound Algorithms,"He He, Hal Daumé III, Jason Eisner",University of Maryland; Johns Hopkins University,Poster,https://nips.cc/virtual/2014/poster/4654
221,Learning with Fredholm Kernels,"Qichao Que, Mikhail Belkin, Yusu Wang",,Poster,https://nips.cc/virtual/2014/poster/4656
222,Learning with Pseudo-Ensembles,"Philip Bachman, Quais Alsharif, Doina Precup",McGill University,Poster,https://nips.cc/virtual/2014/poster/4657
223,Local Decorrelation For Improved Pedestrian Detection,"Woonhyun Nam, Piotr Dollár, Joon Hee Han",StradVision; POSTECH; Microsoft,Poster,https://nips.cc/virtual/2014/poster/4658
224,Local Linear Convergence of Forward--Backward under Partial Smoothness,"Jingwei Liang, Jalal M. Fadili, Gabriel Peyré",GREYC; CNRS-Univ. Paris-Dauphine,Poster,https://nips.cc/virtual/2014/poster/4659
225,Localized Data Fusion for Kernel k-Means Clustering with Application to Cancer Biology,"Mehmet Gönen, Adam A. Margolin",Oregon Health & Science University,Poster,https://nips.cc/virtual/2014/poster/4660
226,Log-Hilbert-Schmidt metric between positive definite operators on Hilbert spaces,"Hà Quang Minh, Marco San Biagio, Vittorio Murino",,Spotlight,https://nips.cc/virtual/2014/poster/4408
227,Low Rank Approximation Lower Bounds in Row-Update Streams,David P. Woodruff,IBM,Poster,https://nips.cc/virtual/2014/poster/4661
228,Low-dimensional models of neural population activity in sensory cortical circuits,"Evan Archer, Urs Köster, Jonathan Pillow, Jakob H. Macke","Max Planck Institute for Biological Cybernetics; Bernstein Center for Computational Neuroscience; University of California, Berkeley; Princeton University",Poster,https://nips.cc/virtual/2014/poster/4663
229,Low-Rank Time-Frequency Synthesis,"Cédric Févotte, Matthieu Kowalski",Laboratoire Lagrange; Laboratoire des Signaux et Systèmes,Poster,https://nips.cc/virtual/2014/poster/4662
230,LSDA: Large Scale Detection through Adaptation,"Judy Hoffman, Sergio Guadarrama, Eric Tzeng, Ronghang Hu, Jeff Donahue, Ross Girshick, Trevor Darrell, Kate Saenko","University of California, Berkeley; Tsinghua University; University of Massachusetts Lowell",Poster,https://nips.cc/virtual/2014/poster/4609
231,Magnitude-sensitive preference formation`,"Nisheeth Srivastava, Edward Vul, Paul R Schrater",University of San Diego; University of Minnesota,Poster,https://nips.cc/virtual/2014/poster/4665
232,Making Pairwise Binary Graphical Models Attractive,"Nicholas Ruozzi, Tony Jebara",Columbia University,Spotlight,https://nips.cc/virtual/2014/poster/4410
233,Median Selection Subset Aggregation for Parallel Inference,"Xiangyu Wang, Peichao Peng, David B. Dunson",Duke University; University of Pennsylvania,Oral,https://nips.cc/virtual/2014/poster/4338
234,Message Passing Inference for Large Scale Graphical Models with High Order Potentials,"Jian Zhang, Alexander G. Schwing, Raquel Urtasun",ETH Zurich; University of Toronto,Poster,https://nips.cc/virtual/2014/poster/4666
235,Metric Learning for Temporal Sequence Alignment,"Damien Garreau, Rémi Lajugie, Sylvain Arlot, Francis Bach",École Normale Supérieure; Ecole Normale Supérieure; INRIA; Centre National de la Recherche Scientifique,Poster,https://nips.cc/virtual/2014/poster/4667
236,Mind the Nuisance: Gaussian Process Classification using Privileged Noise,"Daniel Hernández-Lobato, Viktoriia Sharmanska, Kristian Kersting, Christoph H. Lampert, Novi Quadrianto",Universidad Autónoma de Madrid; Institute of Science and Technology Austria; Technische Universität Dortmund; University of Sussex,Poster,https://nips.cc/virtual/2014/poster/4668
237,Minimax-optimal Inference from Partial Rankings,"Bruce Hajek, Sewoong Oh, Jiaming Xu",University of Illinois Urbana-Champaign,Poster,https://nips.cc/virtual/2014/poster/4669
238,Mode Estimation for High Dimensional Discrete Tree Graphical Models,"Chao Chen, Han Liu, Dimitris N. Metaxas, Tianqi Zhao",Rutgers University; Princeton University,Spotlight,https://nips.cc/virtual/2014/poster/4412
239,Model-based Reinforcement Learning and the Eluder Dimension,"Ian Osband, Benjamin Van Roy",Stanford University,Poster,https://nips.cc/virtual/2014/poster/4670
240,"Modeling Deep Temporal Dependencies with Recurrent Grammar Cells""""","Vincent Michalski, Roland Memisevic, Kishore Konda",Goethe University Frankfurt; University of Montreal,Poster,https://nips.cc/virtual/2014/poster/4671
241,Mondrian Forests: Efficient Online Random Forests,"Balaji Lakshminarayanan, Daniel M. Roy, Yee Whye Teh",,Poster,https://nips.cc/virtual/2014/poster/4672
242,Multi-Class Deep Boosting,"Vitaly Kuznetsov, Mehryar Mohri, Umar Syed",Courant Institute of Mathematical Sciences; Google,Poster,https://nips.cc/virtual/2014/poster/4673
243,Multi-Resolution Cascades for Multiclass Object Detection,"Mohammad Saberian, Nuno Vasconcelos","Yahoo!; University of California, San Diego",Poster,https://nips.cc/virtual/2014/poster/4674
244,Multi-scale Graphical Models for Spatio-Temporal Processes,"Firdaus Janoos, Huseyin Denli, Niranjan Subrahmanya",ExxonMobil,Poster,https://nips.cc/virtual/2014/poster/4677
245,Multi-Scale Spectral Decomposition of Massive Graphs,"Si Si, Donghyuk Shin, Inderjit S. Dhillon, Beresford N. Parlett","University of Texas at Austin; University of California, Berkeley",Poster,https://nips.cc/virtual/2014/poster/4675
246,Multi-Step Stochastic ADMM in High Dimensions: Applications to Sparse Optimization and Matrix Decomposition,"Hanie Sedghi, Anima Anandkumar, Edmond Jonckheere",University of Southern California; University of California,Poster,https://nips.cc/virtual/2014/poster/4676
247,Multi-View Perceptron: a Deep Model for Learning Face Identity and View Representations,"Zhenyao Zhu, Ping Luo, Xiaogang Wang, Xiaoou Tang",Chinese University of Hong Kong; Chinese Academy of Sciences,Poster,https://nips.cc/virtual/2014/poster/4551
248,Multilabel Structured Output Learning with Random Spanning Trees of Max-Margin Markov Networks,"Mario Marchand, Hongyu Su, Emilie Morvant, Juho Rousu, John Shawe-Taylor",Université Laval; Aalto University; University of St-Etienne; Institute of Science and Technology Austria; University College London,Poster,https://nips.cc/virtual/2014/poster/4678
249,Multiscale Fields of Patterns,"Pedro F. Felzenszwalb, John G. Oberlin",Brown University,Poster,https://nips.cc/virtual/2014/poster/4679
250,Multitask learning meets tensor factorization: task imputation via convex optimization,"Kishan Wimalawarne, Masashi Sugiyama, Ryota Tomioka",Tokyo Institute of Technology; University of Tokyo; Toyota Technological Institute,Poster,https://nips.cc/virtual/2014/poster/4680
251,Multivariate f-divergence Estimation With Confidence,"Kevin R. Moon, Alfred O. Hero III",University of Michigan,Poster,https://nips.cc/virtual/2014/poster/4682
252,Multivariate Regression with Calibration,"Han Liu, Lie Wang, Tuo Zhao",Princeton University; Massachusetts Institute of Technology; Johns Hopkins University,Poster,https://nips.cc/virtual/2014/poster/4681
253,Near-Optimal Density Estimation in Near-Linear Time Using Variable-Width Histograms,"Siu-On Chan, Ilias Diakonikolas, Rocco A. Servedio, Xiaorui Sun",Microsoft; University of Edinburgh; Columbia University,Poster,https://nips.cc/virtual/2014/poster/4683
254,Near-optimal Reinforcement Learning in Factored MDPs,"Ian Osband, Benjamin Van Roy",Stanford University,Spotlight,https://nips.cc/virtual/2014/poster/4414
255,Near-optimal sample compression for nearest neighbors,"Lee-Ad Gottlieb, Aryeh Kontorovich, Pinhas Nisnevitch",Ariel University; Ben Gurion University,Poster,https://nips.cc/virtual/2014/poster/4685
256,Near-Optimal-Sample Estimators for Spherical Gaussian Mixtures,"Jayadev Acharya, Ashkan Jafarpour, Alon Orlitsky, Ananda Theertha Suresh","Massachusetts Institute of Technology; University of California, San Diego",Poster,https://nips.cc/virtual/2014/poster/4684
257,Neural Word Embedding as Implicit Matrix Factorization,"Omer Levy, Yoav Goldberg",Bar-Ilan University,Poster,https://nips.cc/virtual/2014/poster/4686
258,Neurons as Monte Carlo Samplers: Bayesian ￼Inference and Learning in Spiking Networks,"Yanping Huang, Rajesh P.N. Rao",University of Washington,Poster,https://nips.cc/virtual/2014/poster/4687
259,New Rules for Domain Independent Lifted MAP Inference,"Happy Mittal, Prasoon Goyal, Vibhav Gogate, Parag Singla",Indian Institute of Technology Delhi; University of Texas at Dallas,Poster,https://nips.cc/virtual/2014/poster/4688
260,Non-convex Robust PCA,"Praneeth Netrapalli, U N Niranjan, Sujay Sanghavi, Animashree Anandkumar, Prateek Jain","Microsoft; University of California, Irvine; University of Texas at Austin",Spotlight,https://nips.cc/virtual/2014/poster/4416
261,Nonparametric Bayesian inference on multivariate exponential families,"William Vega-Brown, Marek Doniec, Nicholas Roy",,Poster,https://nips.cc/virtual/2014/poster/4689
262,Object Localization based on Structural SVM using Privileged Information,"Jan Feyereisl, Suha Kwak, Jeany Son, Bohyung Han",POSTECH; INRIA,Poster,https://nips.cc/virtual/2014/poster/4691
263,On a Theory of Nonparametric Pairwise Similarity for Clustering: Connecting Clustering to Classification,"Yingzhen Yang, Feng Liang, Shuicheng Yan, Zhangyang Wang, Thomas S. Huang",University of Illinois Urbana-Champaign; National University of Singapore,Poster,https://nips.cc/virtual/2014/poster/4690
264,On Communication Cost of Distributed Statistical Estimation and Dimensionality,"Ankit Garg, Tengyu Ma, Huy L. Nguyễn","Princeton University; University of California, Berkeley",Oral,https://nips.cc/virtual/2014/poster/4340
265,On Integrated Clustering and Outlier Detection,"Lionel Ott, Linsey Pang, Fabio Ramos, Sanjay Chawla",University of Sydney,Poster,https://nips.cc/virtual/2014/poster/4692
266,On Iterative Hard Thresholding Methods for High-dimensional M-Estimation,"Prateek Jain, Ambuj Tewari, Purushottam Kar",Microsoft; University of Michigan,Poster,https://nips.cc/virtual/2014/poster/4693
267,On Model Parallelization and Scheduling Strategies for Distributed Machine Learning,"Seunghak Lee, Jin Kyu Kim, Xun Zheng, Qirong Ho, Garth A. Gibson, Eric P. Xing",Carnegie Mellon University; Institute for Infocomm Research,Poster,https://nips.cc/virtual/2014/poster/4726
268,On Multiplicative Multitask Feature Learning,"Xin Wang, Jinbo Bi, Shipeng Yu, Jiangwen Sun",University of Connecticut; Siemens Healthcare,Poster,https://nips.cc/virtual/2014/poster/4694
269,On Prior Distributions and Approximate Inference for Structured Variables,"Oluwasanmi Koyejo, Rajiv Khanna, Joydeep Ghosh, Russell A. Poldrack",Stanford University; University of Texas at Austin,Poster,https://nips.cc/virtual/2014/poster/4695
270,On Sparse Gaussian Chain Graph Models,"Calvin McCarter, Seyoung Kim",Carnegie Mellon University,Poster,https://nips.cc/virtual/2014/poster/4696
271,On the Computational Efficiency of Training Neural Networks,"Roi Livni, Shai Shalev-Shwartz, Ohad Shamir",Hebrew University of Jerusalem; Weizmann Institute of Science,Poster,https://nips.cc/virtual/2014/poster/4697
272,On the Convergence Rate of Decomposable Submodular Function Minimization,"Robert Nishihara, Stefanie Jegelka, Michael I. Jordan","University of California, Berkeley",Poster,https://nips.cc/virtual/2014/poster/4791
273,On the Information Theoretic Limits of Learning Ising Models,"Karthikeyan Shanmugam, Rashish Tandon, Alexandros G. Dimakis, Pradeep Ravikumar",Unknown Institution,Poster,https://nips.cc/virtual/2014/poster/4698
274,On the Number of Linear Regions of Deep Neural Networks,"Guido Montúfar, Razvan Pascanu, Kyunghyun Cho, Yoshua Bengio",Max Planck Institute for Mathematics in the Sciences; Université de Montréal,Poster,https://nips.cc/virtual/2014/poster/4699
275,On the relations of LFPs & Neural Spike Trains,"David E. Carlson, Jana Schaich Borg, Kafui Dzirasa, Lawrence Carin",Unknown Institution; Department of Psychiatry and Behavioral Sciences,Poster,https://nips.cc/virtual/2014/poster/4701
276,On the Statistical Consistency of Plug-in Classifiers for Non-decomposable Performance Measures,"Harikrishna Narasimhan, Rohit Vaish, Shivani Agarwal",Indian Institute of Science,Poster,https://nips.cc/virtual/2014/poster/4700
277,Online and Stochastic Gradient Methods for Non-decomposable Loss Functions,"Purushottam Kar, Harikrishna Narasimhan, Prateek Jain",Microsoft; Indian Institute of Science,Poster,https://nips.cc/virtual/2014/poster/4705
278,Online combinatorial optimization with stochastic decision sets and adversarial losses,"Gergely Neu, Michal Valko",INRIA Lille – Nord Europe,Poster,https://nips.cc/virtual/2014/poster/4706
279,Online Decision-Making in General Combinatorial Spaces,"Arun Rajkumar, Shivani Agarwal",Indian Institute of Science,Poster,https://nips.cc/virtual/2014/poster/4702
280,Online Optimization for Max-Norm Regularization,"Jie Shen, Huan Xu, Ping Li",Rutgers University; National University of Singapore; University Affiliation Not Specified,Poster,https://nips.cc/virtual/2014/poster/4703
281,Optimal decision-making with time-varying evidence reliability,"Jan Drugowitsch, Rubén Moreno-Bote, Alexandre Pouget",,Spotlight,https://nips.cc/virtual/2014/poster/4422
282,Optimal Neural Codes for Control and Estimation,"Alex Susemihl, Manfred Opper, Ron Meir",Technische Universität Berlin; Google; Technion - Israel Institute of Technology,Poster,https://nips.cc/virtual/2014/poster/4707
