Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL,CVF URL,Arxiv URL
1,3D Pictorial Structures for Multiple View Articulated Pose Estimation,,Magnus Burenius;Josephine Sullivan;Stefan Carlsson;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Burenius_3D_Pictorial_Structures_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Burenius_3D_Pictorial_Structures_2013_CVPR_paper.pdf,,
2,3D R Transform on Spatio-temporal Interest Points for Action Recognition,,Chunfeng Yuan;Xi Li;Weiming Hu;Haibin Ling;Stephen Maybank;,Institute of Automation;University of Adelaide;Temple University;Birkbeck College;,China;Australia;United States;United Kingdom;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Yuan_3D_R_Transform_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Yuan_3D_R_Transform_2013_CVPR_paper.pdf,,
3,3D Visual Proxemics: Recognizing Human Interactions in 3D from a Single Image,,Ishani Chakraborty;Hui Cheng;Omar Javed;,SRI International;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Chakraborty_3D_Visual_Proxemics_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Chakraborty_3D_Visual_Proxemics_2013_CVPR_paper.pdf,,
4,"3D-Based Reasoning with Blocks, Support, and Stability",,Zhaoyin Jia;Andrew Gallagher;Ashutosh Saxena;Tsuhan Chen;,Cornell University;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Jia_3D-Based_Reasoning_with_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Jia_3D-Based_Reasoning_with_2013_CVPR_paper.pdf,,
5,A Bayesian Approach to Multimodal Visual Dictionary Learning,,Go Irie;Dong Liu;Zhenguo Li;Shih-Fu Chang;,NTT Corporation;Columbia University;,Japan;United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Irie_A_Bayesian_Approach_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Irie_A_Bayesian_Approach_2013_CVPR_paper.pdf,,
6,A Comparative Study of Modern Inference Techniques for Discrete Energy Minimization Problems,,J. Kappes;B. Andres;F. Hamprecht;C. Schnorr;S. Nowozin;D. Batra;S. Kim;B. Kausler;J. Lellmann;N. Komodakis;C. Rother;,Heidelberg University;Harvard University;Microsoft;Virginia Tech;Qualcomm;University of Cambridge;Ecole des Ponts ParisTech;,Germany;United States;United Kingdom;South Korea;France;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Kappes_A_Comparative_Study_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Kappes_A_Comparative_Study_2013_CVPR_paper.pdf,,
7,A Convex Regularizer for Reducing Color Artifact in Color Image Recovery,,Shunsuke Ono;Isao Yamada;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Ono_A_Convex_Regularize_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Ono_A_Convex_Regularize_2013_CVPR_paper.pdf,,
8,A Divide-and-Conquer Method for Scalable Low-Rank Latent Matrix Pursuit,,Yan Pan;Hanjiang Lai;Cong Liu;Shuicheng Yan;,Sun Yat-sen University;National University of Singapore;,China;Singapore;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Pan_A_Divide-and-Conquer_Method_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Pan_A_Divide-and-Conquer_Method_2013_CVPR_paper.pdf,,
9,A Fast Approximate AIB Algorithm for Distributional Word Clustering,,Lei Wang;Jianjia Zhang;Luping Zhou;Wanqing Li;,University of Wollongong;,Australia;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Wang_A_Fast_Approximate_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Wang_A_Fast_Approximate_2013_CVPR_paper.pdf,,
10,A Fast Semidefinite Approach to Solving Binary Quadratic Problems,,Peng Wang;Chunhua Shen;Anton van den Hengel;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Wang_A_Fast_Semidefinite_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Wang_A_Fast_Semidefinite_2013_CVPR_paper.pdf,,
11,A Fully-Connected Layered Model of Foreground and Background Flow,,Deqing Sun;Jonas Wulff;Erik B. Sudderth;Hanspeter Pfister;Michael J. Black;,Harvard University;Max Planck Institute for Intelligent Systems;Brown University;,United States;Germany;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Sun_A_Fully-Connected_Layered_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Sun_A_Fully-Connected_Layered_2013_CVPR_paper.pdf,,
12,A Genetic Algorithm-Based Solver for Very Large Jigsaw Puzzles,,Dror Sholomon;Omid David;Nathan S. Netanyahu;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Sholomon_A_Genetic_Algorithm-Based_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Sholomon_A_Genetic_Algorithm-Based_2013_CVPR_paper.pdf,,
13,A Global Approach for the Detection of Vanishing Points and Mutually Orthogonal Vanishing Directions,,Michel Antunes;Joao P. Barreto;,University of Coimbra;,Portugal;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Antunes_A_Global_Approach_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Antunes_A_Global_Approach_2013_CVPR_paper.pdf,,
14,A Higher-Order CRF Model for Road Network Extraction,,Jan D. Wegner;Javier A. Montoya-Zegarra;Konrad Schindler;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Wegner_A_Higher-Order_CRF_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Wegner_A_Higher-Order_CRF_2013_CVPR_paper.pdf,,
15,A Joint Model for 2D and 3D Pose Estimation from a Single Image,,Edgar Simo-Serra;Ariadna Quattoni;Carme Torras;Francesc Moreno-Noguer;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Simo-Serra_A_Joint_Model_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Simo-Serra_A_Joint_Model_2013_CVPR_paper.pdf,,
16,A Lazy Man's Approach to Benchmarking: Semisupervised Classifier Evaluation and Recalibration,,Peter Welinder;Max Welling;Pietro Perona;,"Dropbox, Inc.;California Institute of Technology;University of Amsterdam;",United States;Netherlands;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Welinder_A_Lazy_Mans_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Welinder_A_Lazy_Mans_2013_CVPR_paper.pdf,,
17,A Linear Approach to Matching Cuboids in RGBD Images,,Hao Jiang;Jianxiong Xiao;,Boston College;Massachusetts Institute of Technology;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Jiang_A_Linear_Approach_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Jiang_A_Linear_Approach_2013_CVPR_paper.pdf,,
18,A Machine Learning Approach for Non-blind Image Deconvolution,,Christian J. Schuler;Harold Christopher Burger;Stefan Harmeling;Bernhard Scholkopf;,Max Planck Institute for Intelligent Systems;,Germany;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Schuler_A_Machine_Learning_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Schuler_A_Machine_Learning_2013_CVPR_paper.pdf,,
19,A Max-Margin Riffled Independence Model for Image Tag Ranking,,Tian Lan;Greg Mori;,Simon Fraser University;,Canada;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Lan_A_Max-Margin_Riffled_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Lan_A_Max-Margin_Riffled_2013_CVPR_paper.pdf,,
20,A Minimum Error Vanishing Point Detection Approach for Uncalibrated Monocular Images of Man-Made Environments,,Yiliang Xu;Sangmin Oh;Anthony Hoogs;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Xu_A_Minimum_Error_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Xu_A_Minimum_Error_2013_CVPR_paper.pdf,,
21,A New Model and Simple Algorithms for Multi-label Mumford-Shah Problems,,Byung-Woo Hong;Zhaojin Lu;Ganesh Sundaramoorthi;,Chung-Ang University;King Abdullah University of Science and Technology;,South Korea;Saudi Arabia;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Hong_A_New_Model_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Hong_A_New_Model_2013_CVPR_paper.pdf,,
22,A New Perspective on Uncalibrated Photometric Stereo,,Thoma Papadhimitri;Paolo Favaro;,University of Bern;,Switzerland;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Papadhimitri_A_New_Perspective_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Papadhimitri_A_New_Perspective_2013_CVPR_paper.pdf,,
23,A Non-parametric Framework for Document Bleed-through Removal,,Roisin Rowley-Brooke;Francois Pitie;Anil Kokaram;,Trinity College Dublin;,Ireland;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Rowley-Brooke_A_Non-parametric_Framework_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Rowley-Brooke_A_Non-parametric_Framework_2013_CVPR_paper.pdf,,
24,A Practical Rank-Constrained Eight-Point Algorithm for Fundamental Matrix Estimation,,Yinqiang Zheng;Shigeki Sugimoto;Masatoshi Okutomi;,Tokyo Institute of Technology;,Japan;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Zheng_A_Practical_Rank-Constrained_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Zheng_A_Practical_Rank-Constrained_2013_CVPR_paper.pdf,,
25,A Principled Deep Random Field Model for Image Segmentation,,Pushmeet Kohli;Anton Osokin;Stefanie Jegelka;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Kohli_A_Principled_Deep_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Kohli_A_Principled_Deep_2013_CVPR_paper.pdf,,
26,A Sentence Is Worth a Thousand Pixels,,Sanja Fidler;Abhishek Sharma;Raquel Urtasun;,Toyota Technological Institute at Chicago;University of Maryland;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Fidler_A_Sentence_Is_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Fidler_A_Sentence_Is_2013_CVPR_paper.pdf,,
27,A Statistical Model for Recreational Trails in Aerial Images,,Andrew Predoehl;Scott Morris;Kobus Barnard;,University of Arizona;TopoFusion;,United States;;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Predoehl_A_Statistical_Model_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Predoehl_A_Statistical_Model_2013_CVPR_paper.pdf,,
28,A Theory of Refractive Photo-Light-Path Triangulation,,Visesh Chari;Peter Sturm;,INRIA;,France;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Chari_A_Theory_of_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Chari_A_Theory_of_2013_CVPR_paper.pdf,,
29,A Thousand Frames in Just a Few Words: Lingual Description of Videos through Latent Topics and Sparse Object Stitching,,Pradipto Das;Chenliang Xu;Richard F. Doell;Jason J. Corso;,State University of New York at Buffalo;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Das_A_Thousand_Frames_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Das_A_Thousand_Frames_2013_CVPR_paper.pdf,,
30,A Video Representation Using Temporal Superpixels,,Jason Chang;Donglai Wei;John W. Fisher III;,Massachusetts Institute of Technology;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Chang_A_Video_Representation_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Chang_A_Video_Representation_2013_CVPR_paper.pdf,,
31,Accurate and Robust Registration of Nonrigid Surface Using Hierarchical Statistical Shape Model,,Hidekata Hontani;Yuto Tsunekawa;Yoshihide Sawada;,Nagoya Institute of Technology;,Japan;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Hontani_Accurate_and_Robust_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Hontani_Accurate_and_Robust_2013_CVPR_paper.pdf,,
32,Accurate Localization of 3D Objects from RGB-D Data Using Segmentation Hypotheses,,Byung-soo Kim;Shili Xu;Silvio Savarese;,University of Michigan;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Kim_Accurate_Localization_of_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Kim_Accurate_Localization_of_2013_CVPR_paper.pdf,,
33,Action Recognition by Hierarchical Sequence Summarization,,Yale Song;Louis-Philippe Morency;Randall Davis;,Massachusetts Institute of Technology;University of Southern California;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Song_Action_Recognition_by_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Song_Action_Recognition_by_2013_CVPR_paper.pdf,,
34,Active Contours with Group Similarity,,Xiaowei Zhou;Xiaojie Huang;James S. Duncan;Weichuan Yu;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Zhou_Active_Contours_with_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Zhou_Active_Contours_with_2013_CVPR_paper.pdf,,
35,Adaptive Active Learning for Image Classification,,Xin Li;Yuhong Guo;,Temple University;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Li_Adaptive_Active_Learning_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Li_Adaptive_Active_Learning_2013_CVPR_paper.pdf,,
36,Adaptive Compressed Tomography Sensing,,Oren Barkan;Jonathan Weill;Amir Averbuch;Shai Dekel;,Tel Aviv University;GE Global Research;,Israel;United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Barkan_Adaptive_Compressed_Tomography_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Barkan_Adaptive_Compressed_Tomography_2013_CVPR_paper.pdf,,
37,Adding Unlabeled Samples to Categories by Learned Attributes,,Jonghyun Choi;Mohammad Rastegari;Ali Farhadi;Larry S. Davis;,University of Maryland;University of Washington;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Choi_Adding_Unlabeled_Samples_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Choi_Adding_Unlabeled_Samples_2013_CVPR_paper.pdf,,
38,Adherent Raindrop Detection and Removal in Video,,Shaodi You;Robby T. Tan;Rei Kawakami;Katsushi Ikeuchi;,University of Tokyo;Utrecht University;,Japan;Netherlands;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/You_Adherent_Raindrop_Detection_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/You_Adherent_Raindrop_Detection_2013_CVPR_paper.pdf,,
39,All About VLAD,,Relja Arandjelovic;Andrew Zisserman;,University of Oxford;,United Kingdom;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Arandjelovic_All_About_VLAD_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Arandjelovic_All_About_VLAD_2013_CVPR_paper.pdf,,
40,Alternating Decision Forests,,Samuel Schulter;Paul Wohlhart;Christian Leistner;Amir Saffari;Peter M. Roth;Horst Bischof;,Graz University of Technology;Microsoft;Oxford Brookes University;,Austria;United Kingdom;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Schulter_Alternating_Decision_Forests_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Schulter_Alternating_Decision_Forests_2013_CVPR_paper.pdf,,
41,An Approach to Pose-Based Action Recognition,,Chunyu Wang;Yizhou Wang;Alan L. Yuille;,"Peking University;University of California, Los Angeles;",China;United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Wang_An_Approach_to_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Wang_An_Approach_to_2013_CVPR_paper.pdf,,
42,An Iterated L1 Algorithm for Non-smooth Non-convex Optimization in Computer Vision,,Peter Ochs;Alexey Dosovitskiy;Thomas Brox;Thomas Pock;,University of Freiburg;Graz University of Technology;,Germany;Austria;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Ochs_An_Iterated_L1_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Ochs_An_Iterated_L1_2013_CVPR_paper.pdf,,
43,Analytic Bilinear Appearance Subspace Construction for Modeling Image Irradiance under Natural Illumination and Non-Lambertian Reflectance,,Shireen Y. Elhabian;Aly A. Farag;,University of Louisville;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Elhabian_Analytic_Bilinear_Appearance_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Elhabian_Analytic_Bilinear_Appearance_2013_CVPR_paper.pdf,,
44,Analyzing Semantic Segmentation Using Hybrid Human-Machine CRFs,,Roozbeh Mottaghi;Sanja Fidler;Jian Yao;Raquel Urtasun;Devi Parikh;,"University of California, Los Angeles;Toyota Technological Institute at Chicago;Virginia Tech;",United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Mottaghi_Analyzing_Semantic_Segmentation_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Mottaghi_Analyzing_Semantic_Segmentation_2013_CVPR_paper.pdf,,
45,Area Preserving Brain Mapping,,Zhengyu Su;Wei Zeng;Rui Shi;Yalin Wang;Jian Sun;Xianfeng Gu;,Stony Brook University;Florida International University;Arizona State University;Tsinghua University;,United States;China;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Su_Area_Preserving_Brain_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Su_Area_Preserving_Brain_2013_CVPR_paper.pdf,,
46,Articulated and Restricted Motion Subspaces and Their Signatures,,Bastien Jacquet;Roland Angst;Marc Pollefeys;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Jacquet_Articulated_and_Restricted_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Jacquet_Articulated_and_Restricted_2013_CVPR_paper.pdf,,
47,Articulated Pose Estimation Using Discriminative Armlet Classifiers,,Georgia Gkioxari;Pablo Arbelaez;Lubomir Bourdev;Jitendra Malik;,"University of California, Berkeley;Meta;",United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Gkioxari_Articulated_Pose_Estimation_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Gkioxari_Articulated_Pose_Estimation_2013_CVPR_paper.pdf,,
48,As-Projective-As-Possible Image Stitching with Moving DLT,,Julio Zaragoza;Tat-Jun Chin;Michael S. Brown;David Suter;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Zaragoza_As-Projective-As-Possible_Image_Stitching_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Zaragoza_As-Projective-As-Possible_Image_Stitching_2013_CVPR_paper.pdf,,
49,Attribute-Based Detection of Unfamiliar Classes with Humans in the Loop,,Catherine Wah;Serge Belongie;,"University of California, San Diego;",United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Wah_Attribute-Based_Detection_of_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Wah_Attribute-Based_Detection_of_2013_CVPR_paper.pdf,,
50,Augmenting Bag-of-Words: Data-Driven Discovery of Temporal and Structural Information for Activity Recognition,,Vinay Bettadapura;Grant Schindler;Thomas Ploetz;Irfan Essa;,Georgia Institute of Technology;Newcastle University;,United States;United Kingdom;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Bettadapura_Augmenting_Bag-of-Words_Data-Driven_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Bettadapura_Augmenting_Bag-of-Words_Data-Driven_2013_CVPR_paper.pdf,,
51,Augmenting CRFs with Boltzmann Machine Shape Priors for Image Labeling,,Andrew Kae;Kihyuk Sohn;Honglak Lee;Erik Learned-Miller;,University of Massachusetts Amherst;University of Michigan;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Kae_Augmenting_CRFs_with_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Kae_Augmenting_CRFs_with_2013_CVPR_paper.pdf,,
52,Auxiliary Cuts for General Classes of Higher Order Functionals,,Ismail Ben Ayed;Lena Gorelick;Yuri Boykov;,GE Healthcare;University of Western Ontario;,United States;Canada;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Ayed_Auxiliary_Cuts_for_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Ayed_Auxiliary_Cuts_for_2013_CVPR_paper.pdf,,
53,Axially Symmetric 3D Pots Configuration System Using Axis of Symmetry and Break Curve,,Kilho Son;Eduardo B. Almeida;David B. Cooper;,Brown University;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Son_Axially_Symmetric_3D_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Son_Axially_Symmetric_3D_2013_CVPR_paper.pdf,,
54,Background Modeling Based on Bidirectional Analysis,,Atsushi Shimada;Hajime Nagahara;Rin-ichiro Taniguchi;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Shimada_Background_Modeling_Based_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Shimada_Background_Modeling_Based_2013_CVPR_paper.pdf,,
55,Bayesian Depth-from-Defocus with Shading Constraints,,Chen Li;Shuochen Su;Yasuyuki Matsushita;Kun Zhou;Stephen Lin;,Zhejiang University;Tsinghua University;Microsoft;,China;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Li_Bayesian_Depth-from-Defocus_with_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Li_Bayesian_Depth-from-Defocus_with_2013_CVPR_paper.pdf,,
56,Bayesian Grammar Learning for Inverse Procedural Modeling,,Andelo Martinovic;Luc Van Gool;,IEEE;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Martinovic_Bayesian_Grammar_Learning_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Martinovic_Bayesian_Grammar_Learning_2013_CVPR_paper.pdf,,
57,Beta Process Joint Dictionary Learning for Coupled Feature Spaces with Application to Single Image Super-Resolution,,Li He;Hairong Qi;Russell Zaretzki;,University of Tennessee;,United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/He_Beta_Process_Joint_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/He_Beta_Process_Joint_2013_CVPR_paper.pdf,,
58,Better Exploiting Motion for Better Action Recognition,,Mihir Jain;Herve Jegou;Patrick Bouthemy;,,,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Jain_Better_Exploiting_Motion_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Jain_Better_Exploiting_Motion_2013_CVPR_paper.pdf,,
59,Beyond Physical Connections: Tree Models in Human Pose Estimation,,Fang Wang;Yi Li;,Nanjing University of Science and Technology;National ICT Australia;,China;Australia;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Wang_Beyond_Physical_Connections_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Wang_Beyond_Physical_Connections_2013_CVPR_paper.pdf,,
60,Beyond Point Clouds: Scene Understanding by Reasoning Geometry and Physics,,Bo Zheng;Yibiao Zhao;Joey C. Yu;Katsushi Ikeuchi;Song-Chun Zhu;,"University of Tokyo;University of California, Los Angeles;",Japan;United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Zheng_Beyond_Point_Clouds_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Zheng_Beyond_Point_Clouds_2013_CVPR_paper.pdf,,
61,BFO Meets HOG: Feature Extraction Based on Histograms of Oriented p.d.f. Gradients for Image Classification,,Takumi Kobayashi;,National Institute of Advanced Industrial Science and Technology;,Japan;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Kobayashi_BFO_Meets_HOG_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Kobayashi_BFO_Meets_HOG_2013_CVPR_paper.pdf,,
62,Bilinear Programming for Human Activity Recognition with Unknown MRF Graphs,,Zhenhua Wang;Qinfeng Shi;Chunhua Shen;Anton van den Hengel;,University of Adelaide;,Australia;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Wang_Bilinear_Programming_for_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Wang_Bilinear_Programming_for_2013_CVPR_paper.pdf,,
63,Binary Code Ranking with Weighted Hamming Distance,,Lei Zhang;Yongdong Zhang;Jinhu Tang;Ke Lu;Qi Tian;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;Nanjing University of Science and Technology;University of Texas at San Antonio;,China;United States;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Zhang_Binary_Code_Ranking_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Zhang_Binary_Code_Ranking_2013_CVPR_paper.pdf,,
64,Blessing of Dimensionality: High-Dimensional Feature and Its Efficient Compression for Face Verification,,Dong Chen;Xudong Cao;Fang Wen;Jian Sun;,University of Science and Technology of China;Microsoft;,China;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Chen_Blessing_of_Dimensionality_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Chen_Blessing_of_Dimensionality_2013_CVPR_paper.pdf,,
65,Blind Deconvolution of Widefield Fluorescence Microscopic Data by Regularization of the Optical Transfer Function (OTF),,Margret Keuper;Thorsten Schmidt;Maja Temerinac-Ott;Jan Padeken;Patrick Heun;Olaf Ronneberger;Thomas Brox;,University of Freiburg;Max Planck Institute of Immunobiology and Epigenetics;,Germany;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Keuper_Blind_Deconvolution_of_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Keuper_Blind_Deconvolution_of_2013_CVPR_paper.pdf,,
66,Block and Group Regularized Sparse Modeling for Dictionary Learning,,Yu-Tseh Chi;Mohsen Ali;Ajit Rajwade;Jeffrey Ho;,University of Florida;Dhirubhai Ambani Institute of Information and Communication Technology;,United States;India;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Chi_Block_and_Group_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Chi_Block_and_Group_2013_CVPR_paper.pdf,,
67,Blocks That Shout: Distinctive Parts for Scene Classification,,Mayank Juneja;Andrea Vedaldi;C.V. Jawahar;Andrew Zisserman;,International Institute of Information Technology;University of Oxford;,India;United Kingdom;,Poster,https://openaccess.thecvf.com/content_cvpr_2013/html/Juneja_Blocks_That_Shout_2013_CVPR_paper.html,https://openaccess.thecvf.com/content_cvpr_2013/papers/Juneja_Blocks_That_Shout_2013_CVPR_paper.pdf,,
