Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL
200,Exploring Query Efficient Data Generation Towards Data-Free Model Stealing in Hard Label Setting,application domains,Gaozheng Pei;Shaojie Lyu;Ke Ma;Pinci Yang;Qianqian Xu;Yingfei Sun;,University of Chinese Academy of Sciences;Tencent;Chinese Academy of Sciences;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32048,https://ojs.aaai.org/index.php/AAAI/article/view/32048/34203
201,External Reliable Information-enhanced Multimodal Contrastive Learning for Fake News Detection,application domains,Biwei Cao;Qihang Wu;Jiuxin Cao;Bo Liu;Jie Gui;,Southeast University;Key Laboratory of Computer Network and Information;Purple Mountain Laboratories;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/31977,https://ojs.aaai.org/index.php/AAAI/article/view/31977/34132
202,FactorGCL: A Hypergraph-Based Factor Model with Temporal Residual Contrastive Learning for Stock Returns Prediction,application domains,Yitong Duan;Weiran Wang;Jian Li;,Tsinghua University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/31993,https://ojs.aaai.org/index.php/AAAI/article/view/31993/34148
203,FMPM-DNet: Hyperspectral Pansharpening Dynamic Network Based on Feature Modulation and Probability Mask,application domains,Xiaozheng Wang;Yong Yang;Shuying Huang;Hangyuan Lu;Weiguo Wan;Aoqi Zhao;,Tiangong University;Jinhua University of Vocational Technology;Jiangxi University of Finance and Economics;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32070,https://ojs.aaai.org/index.php/AAAI/article/view/32070/34225
204,FoldToken: Learning Protein Language via Vector Quantization and Beyond,application domains,Zhangyang Gao;Cheng Tan;Jue Wang;Yufei Huang;Lirong Wu;Stan Z. Li;,Westlake University;Zhejiang University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/31998,https://ojs.aaai.org/index.php/AAAI/article/view/31998/34153
205,Formal Synthesis of Barrier Certificates Using Fourier Kolmogorov-Arnold Network,application domains,Xiongqi Zhang;Junwei Xu;Yang Wang;Dongming Xiang;Wang Lin;Zuohua Ding;,Zhejiang Sci-Tech University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32101,https://ojs.aaai.org/index.php/AAAI/article/view/32101/34256
206,From Words to Worth: Newborn Article Impact Prediction with LLM,application domains,Penghai Zhao;Qinghua Xing;Kairan Dou;Jinyu Tian;Ying Tai;Jian Yang;Ming-Ming Cheng;Xiang Li;,Nankai University;Nanjing University;Shenzhen Futian NKIARI;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32106,https://ojs.aaai.org/index.php/AAAI/article/view/32106/34261
207,G2LDetect: A Global-to-Local Approach for Hallucination Detection,application domains,Xiaoxia Cheng;Zeqi Tan;Zhe Zheng;Weiming Lu;,Zhejiang University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/31985,https://ojs.aaai.org/index.php/AAAI/article/view/31985/34140
208,GARLIC: GPT-Augmented Reinforcement Learning with Intelligent Control for Vehicle Dispatching,application domains,Xiao Han;Zijian Zhang;Xiangyu Zhao;Yuanshao Zhu;Guojiang Shen;Xiangjie Kong;Xuetao Wei;Liqiang Nie;Jieping Ye;,City University of Hong Kong;Jilin University;Zhejiang University of Technology;Southern University of Science and Technology;Harbin Institute of Technology;Alibaba Group;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32002,https://ojs.aaai.org/index.php/AAAI/article/view/32002/34157
209,GenAL: Generative Agent for Adaptive Learning,application domains,Rui Lv;Qi Liu;Weibo Gao;Haotian Zhang;Junyu Lu;Linbo Zhu;,University of Science and Technology of China;Hefei Comprehensive National Science Center;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32038,https://ojs.aaai.org/index.php/AAAI/article/view/32038/34193
210,Generalizable Sensor-Based Activity Recognition via Categorical Concept Invariant Learning,application domains,Di Xiong;Shuoyuan Wang;Lei Zhang;Wenbo Huang;Chaolei Han;,Nanjing Normal University;Southern University of Science and Technology;Southeast University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32077,https://ojs.aaai.org/index.php/AAAI/article/view/32077/34232
211,Generalized Implicit Neural Representations for Dynamic Molecular Surface Modeling,application domains,Fang Wu;Bozhen Hu;Stan Z. Li;,Stanford University;Westlake University;,United States;China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32072,https://ojs.aaai.org/index.php/AAAI/article/view/32072/34227
212,GLCF: A Global-Local Multimodal Coherence Analysis Framework for Talking Face Generation Detection,application domains,Xiaocan Chen;Qilin Yin;Jiarui Liu;Wei Lu;Xiangyang Luo;Jiantao Zhou;,Sun Yat-sen University;Alibaba Group;State Key Laboratory of Mathematical Engineering and Advanced Computing;University of Macau;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/31982,https://ojs.aaai.org/index.php/AAAI/article/view/31982/34137
213,GoBERT: Gene Ontology Graph Informed BERT for Universal Gene Function Prediction,application domains,Yuwei Miao;Yuzhi Guo;Hehuan Ma;Jingquan Yan;Feng Jiang;Rui Liao;Junzhou Huang;,University of Texas at Arlington;Johnson & Johnson;,United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32043,https://ojs.aaai.org/index.php/AAAI/article/view/32043/34198
214,Graph Structure Learning for Spatial-Temporal Imputation: Adapting to Node and Feature Scales,application domains,Xinyu Yang;Yu Sun;Xinyang Chen;Ying Zhang;Xiaojie Yuan;,Nankai University;Harbin Institute of Technology;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32081,https://ojs.aaai.org/index.php/AAAI/article/view/32081/34236
215,Graph-Based Cross-Domain Knowledge Distillation for Cross-Dataset Text-to-Image Person Retrieval,application domains,Bingjun Luo;Jinpeng Wang;Zewen Wang;Junjie Zhu;Xibin Zhao;,Tsinghua University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32037,https://ojs.aaai.org/index.php/AAAI/article/view/32037/34192
216,GTG: Generalizable Trajectory Generation Model for Urban Mobility,application domains,Jingyuan Wang;Yujing Lin;Yudong Li;,Beihang University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32067,https://ojs.aaai.org/index.php/AAAI/article/view/32067/34222
217,HDT: Hierarchical Discrete Transformer for Multivariate Time Series Forecasting,application domains,Feng Shibo;Peilin Zhao;Liu Liu;Pengcheng Wu;Zhiqi Shen;,Nanyang Technological University;Webank-NTU Joint Research Institute on Fintech;Tencent;,Singapore;China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32057,https://ojs.aaai.org/index.php/AAAI/article/view/32057/34212
218,HeMeNet: Heterogeneous Multichannel Equivariant Network for Protein Multi-task Learning,application domains,Rong Han;Wenbing Huang;Lingxiao Luo;Xinyan Han;Jiaming Shen;Zhiqiang Zhang;Jun Zhou;Ting Chen;,Tsinghua University;Renmin University of China;Ant Group;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32000,https://ojs.aaai.org/index.php/AAAI/article/view/32000/34155
219,HHAN: Comprehensive Infectious Disease Source Tracing via Heterogeneous Hypergraph Neural Network,application domains,Qiang He;Yunting Bao;Hui Fang;Yuting Lin;Hao Sun;,Northeastern University;Shanghai University of Finance and Economics;,United States;China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32006,https://ojs.aaai.org/index.php/AAAI/article/view/32006/34161
220,Holistic Semantic Representation for Navigational Trajectory Generation,application domains,Ji Cao;Tongya Zheng;Qinghong Guo;Yu Wang;Junshu Dai;Shunyu Liu;Jie Yang;Jie Song;Mingli Song;,Zhejiang University;Hangzhou City University;Nanyang Technological University;Hangzhou High-Tech Zone Institute of Blockchain and Data Security;,China;Singapore;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/31978,https://ojs.aaai.org/index.php/AAAI/article/view/31978/34133
221,How to Re-enable PDE Loss for Physical Systems Modeling Under Partial Observation,application domains,Haodong Feng;Yue Wang;Dixia Fan;,Zhejiang University;Westlake University;Microsoft;,China;United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/31994,https://ojs.aaai.org/index.php/AAAI/article/view/31994/34149
222,"Hybrid-Driving: An Autonomous Driving Decision Framework Integrating Large Language Models, Knowledge Graphs and Driving Rules",application domains,Jiabao Wang;Zepeng Wu;Qian Dong;Lingzhong Meng;Yunzhi Xue;Yukuan Yang;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32066,https://ojs.aaai.org/index.php/AAAI/article/view/32066/34221
223,Hypergraph Attacks via Injecting Homogeneous Nodes into Elite Hyperedges,application domains,Meixia He;Peican Zhu;Keke Tang;Yangming Guo;,Northwestern Polytechnical University;Guangzhou University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32005,https://ojs.aaai.org/index.php/AAAI/article/view/32005/34160
224,IDseq: Decoupled and Sequentially Detecting and Grounding Multi-Modal Media Manipulation,application domains,Runxin Liu;Tian Xie;Jiaming Li;Lingyun Yu;Hongtao Xie;,University of Science and Technology of China;Anhui University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32029,https://ojs.aaai.org/index.php/AAAI/article/view/32029/34184
225,Improving Cancer Gene Prediction by Enhancing Common Information Between the PPI Network and Gene Functional Association,application domains,Chao Deng;Hongdong Li;Jianxin Wang;,Central South University;Xinjiang University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/31989,https://ojs.aaai.org/index.php/AAAI/article/view/31989/34144
226,Improving Multimodal Social Media Popularity Prediction via Selective Retrieval Knowledge Augmentation,application domains,Xovee Xu;Yifan Zhang;Fan Zhou;Jingkuan Song;,University of Electronic Science and Technology of China;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32078,https://ojs.aaai.org/index.php/AAAI/article/view/32078/34233
227,Is LLMs Hallucination Usable? LLM-based Negative Reasoning for Fake News Detection,application domains,Chaowei Zhang;Zongling Feng;Zewei Zhang;Jipeng Qiang;Guandong Xu;Yun Li;,Yangzhou University;Auburn University;Education University of Hong Kong;,China;United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32089,https://ojs.aaai.org/index.php/AAAI/article/view/32089/34244
228,IWRN:A Robust Blind Watermarking Method for Artwork Image Copyright Protection Against Noise Attack,application domains,Feifei Kou;Yuhan Yao;Siyuan Yao;Jiahao Wang;Lei Shi;Yawen Li;Xuejing Kang;,Beijing University of Posts and Telecommunications;Communication University of China;Nanjing University of Posts and Telecommunications;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32015,https://ojs.aaai.org/index.php/AAAI/article/view/32015/34170
229,Knowledge Is Power: Harnessing Large Language Models for Enhanced Cognitive Diagnosis,application domains,Zhiang Dong;Jingyuan Chen;Fei Wu;,Zhejiang University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/31992,https://ojs.aaai.org/index.php/AAAI/article/view/31992/34147
230,Knowledge-Guided Domain Adaptation Model for Transferring Drug Response Prediction from Cell Lines to Patients,application domains,Xuan Liu;Menglu Li;,Xinyang Normal University;Huazhong Agricultural University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32032,https://ojs.aaai.org/index.php/AAAI/article/view/32032/34187
231,Learning Complex Heterogeneous Multimodal Fake News via Social Latent Network Inference,application domains,Mingxin Li;Yuchen Zhang;Haowei Xu;Xianghua Li;Chao Gao;Zhen Wang;,Northwestern Polytechnical University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32022,https://ojs.aaai.org/index.php/AAAI/article/view/32022/34177
232,Learning Generalized Residual Exchange-Correlation-Uncertain Functional for Density Functional Theory,application domains,Sizhuo Jin;Shuo Chen;Jianjun Qian;Ying Tai;Jun Li;,Nanjing University of Science and Technology;Nanjing University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32014,https://ojs.aaai.org/index.php/AAAI/article/view/32014/34169
233,Less Is More: Adaptive Program Repair with Bug Localization and Preference Learning,application domains,Zhenlong Dai;Bingrui Chen;Zhuoluo Zhao;Xiu Tang;Sai Wu;Chang Yao;Zhipeng Gao;Jingyuan Chen;,Zhejiang University;Hohai University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/31988,https://ojs.aaai.org/index.php/AAAI/article/view/31988/34143
234,Limitations in Employing Natural Language Supervision for Sensor-Based Human Activity Recognition - And Ways to Overcome Them,application domains,Harish Haresamudram;Apoorva Beedu;Mashfiqui Rabbi;Sankalita Saha;Irfan Essa;Thomas Ploetz;,Georgia Institute of Technology;Optum;,United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32004,https://ojs.aaai.org/index.php/AAAI/article/view/32004/34159
235,M²N: A Progressive Macro-to-Micro 3D Modeling Scheme for Unveiling Drug-Target Affinity,application domains,Tianxu Lv;Jie Zhu;Jinyi Liu;Shiyun Nie;Hongnian Tian;Yang Xiao;Yuan Liu;Llihua Li;Xiang Pan;,Jiangnan University;Tsinghua University;Hangzhou Dianzi University;PRC Ministry of Education Engineering Research Center of Intelligent Technology for Healthcare;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32039,https://ojs.aaai.org/index.php/AAAI/article/view/32039/34194
236,MalCL: Leveraging GAN-Based Generative Replay to Combat Catastrophic Forgetting in Malware Classification,application domains,Jimin Park;AHyun Ji;Minji Park;Mohammad Saidur Rahman;Se Eun Oh;,Ewha Womans University;University of Texas at El Paso;,South Korea;United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32047,https://ojs.aaai.org/index.php/AAAI/article/view/32047/34202
237,mmFAS: Multimodal Face Anti-Spoofing Using Multi-Level Alignment and Switch-Attention Fusion,application domains,Geng Chen;Wuyuan Xie;Di Lin;Ye Liu;Miaohui Wang;,Shenzhen University;Beijing University of Posts and Telecommunications;Tianjin University;Nanjing University of Posts and Telecommunications;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/31980,https://ojs.aaai.org/index.php/AAAI/article/view/31980/34135
238,MOL-Mamba: Enhancing Molecular Representation with Structural & Electronic Insights,application domains,Jingjing Hu;Dan Guo;Zhan Si;Deguang Liu;Yunfeng Diao;Jing Zhang;Jinxing Zhou;Meng Wang;,Hefei University of Technology;Hefei Comprehensive National Science Center;Anhui University;University of Science and Technology of China;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32009,https://ojs.aaai.org/index.php/AAAI/article/view/32009/34164
239,Motif-Oriented Representation Learning with Topology Refinement for Drug-Drug Interaction Prediction,application domains,Ran Zhang;Xuezhi Wang;Guannan Liu;Pengyang Wang;Yuanchun Zhou;Pengfei Wang;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;Beihang University;University of Macau;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32097,https://ojs.aaai.org/index.php/AAAI/article/view/32097/34252
240,mRNA2vec: mRNA Embedding with Language Model in the 5'UTR-CDS for mRNA Design,application domains,Honggen Zhang;Xiangrui Gao;June Zhang;Lipeng Lai;,University of Hawaii;XtalPi Inc;,United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32092,https://ojs.aaai.org/index.php/AAAI/article/view/32092/34247
241,Multi-Edge Reinforced Collaborative Data Acquisition for Continuous Video Analytics by Prioritizing Quality over Quantity,application domains,Lei Zhang;Guanyu Gao;Haiyan Yin;Huaizheng Zhang;,"Nanjing University of Science and Technology;Agency for Science, Technology and Research;Nanyang Technological University;",China;Singapore;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32095,https://ojs.aaai.org/index.php/AAAI/article/view/32095/34250
242,Multi-modal Deepfake Detection via Multi-task Audio-Visual Prompt Learning,application domains,Hui Miao;Yuanfang Guo;Zeming Liu;Yunhong Wang;,Beihang University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32042,https://ojs.aaai.org/index.php/AAAI/article/view/32042/34197
243,Multi-Modal Latent Variables for Cross-Individual Primary Visual Cortex Modeling and Analysis,application domains,Yu Zhu;Bo Lei;Chunfeng Song;Wanli Ouyang;Shan Yu;Tiejun Huang;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;Beijing Academy of Artificial Intelligence;Shanghai Artificial Intelligence Laboratory;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32111,https://ojs.aaai.org/index.php/AAAI/article/view/32111/34266
244,Multi-Perspective Consolidation Enhanced Cognitive Diagnosis via Conditional Diffusion Model,application domains,Guanhao Zhao;Zhenya Huang;Cheng Cheng;Yan Zhuang;Qingyang Mao;Xin Li;Shijin Wang;Enhong Chen;,University of Science & Technology of China;State Key Laboratory of Cognitive Intelligence;iFLYTEK Research;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32105,https://ojs.aaai.org/index.php/AAAI/article/view/32105/34260
245,Multi-View Collaborative Learning Network for Speech Deepfake Detection,application domains,Kuiyuan Zhang;Zhongyun Hua;Rushi Lan;Yifang Guo;Yushu Zhang;Guoai Xu;,Harbin Institute of Technology;Guilin University of Electronic Technology;Alibaba Group;Jiangxi University of Finance and Economics;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32094,https://ojs.aaai.org/index.php/AAAI/article/view/32094/34249
246,MultiSFL: Towards Accurate Split Federated Learning via Multi-Model Aggregation and Knowledge Replay,application domains,Zeke Xia;Ming Hu;Dengke Yan;Ruixuan Liu;Anran Li;Xiaofei Xie;Mingsong Chen;,East China Normal University;Singapore Management University;Yale University;,China;Singapore;United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32076,https://ojs.aaai.org/index.php/AAAI/article/view/32076/34231
247,MYOPIA: Protecting Face Privacy from Malicious Personalized Text-to-Image Synthesis via Unlearnable Examples,application domains,Zhihao Wu;Yushi Cheng;Tianyang Sun;Xiaoyu Ji;Wenyuan Xu;,Zhejiang University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32075,https://ojs.aaai.org/index.php/AAAI/article/view/32075/34230
248,NEST: A Neuromodulated Small-world Hypergraph Trajectory Prediction Model for Autonomous Driving,application domains,Chengyue Wang;Haicheng Liao;Bonan Wang;Yanchen Guan;Bin Rao;Ziyuan Pu;Zhiyong Cui;Cheng-Zhong Xu;Zhenning Li;,University of Macau;Southeast University;Beihang University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32064,https://ojs.aaai.org/index.php/AAAI/article/view/32064/34219
249,Number Theoretic Accelerated Learning of Physics-Informed Neural Networks,application domains,Takashi Matsubara;Takaharu Yaguchi;,Hokkaido University;Kobe University;,Japan;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32040,https://ojs.aaai.org/index.php/AAAI/article/view/32040/34195
250,NumbOD: A Spatial-Frequency Fusion Attack Against Object Detectors,application domains,Ziqi Zhou;Bowen Li;Yufei Song;Zhifei Yu;Shengshan Hu;Wei Wan;Leo Yu Zhang;Dezhong Yao;Hai Jin;,National Engineering Research Center for Big Data Technology and System;Services Computing Technology and System Lab;Cluster and Grid Computing Lab;Hubei Engineering Research Center on Big Data Security;Hubei Key Laboratory of Distributed System Security;Huazhong University of Science and Technology;Griffith University;,China;;Australia;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32108,https://ojs.aaai.org/index.php/AAAI/article/view/32108/34263
251,ODDN: Addressing Unpaired Data Challenges in Open-World Deepfake Detection on Online Social Networks,application domains,Renshuai Tao;Manyi Le;Chuangchuang Tan;Huan Liu;Haotong Qin;Yao Zhao;,Beijing Jiao Tong University;Visual Intellgence;X International Cooperation Joint Laboratory;ETH Zurich;,China;;Switzerland;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32063,https://ojs.aaai.org/index.php/AAAI/article/view/32063/34218
252,Open-world Radio Frequency Fingerprint Identification via Augmented Semi-supervised Learning,application domains,Zehua Han;Jing Xiao;Qirui Zhao;Zhexuan Cui;Yufeng Wang;Duona Zhang;Wenrui Ding;,Beihang University;Northeastern University;North China University of Technology;,China;United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32003,https://ojs.aaai.org/index.php/AAAI/article/view/32003/34158
253,Phoneme-Level Feature Discrepancies: A Key to Detecting Sophisticated Speech Deepfakes,application domains,Kuiyuan Zhang;Zhongyun Hua;Rushi Lan;Yushu Zhang;Yifang Guo;,Harbin Institute of Technology;Guilin University of Electronic Technology;Jiangxi University of Finance and Economics;Alibaba Group;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32093,https://ojs.aaai.org/index.php/AAAI/article/view/32093/34248
254,Political Actor Agent: Simulating Legislative System for Roll Call Votes Prediction with Large Language Models,application domains,Hao Li;Ruoyuan Gong;Hao Jiang;,Wuhan University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32017,https://ojs.aaai.org/index.php/AAAI/article/view/32017/34172
255,Portcullis: A Scalable and Verifiable Privacy Gateway for Third-Party LLM Inference,application domains,Jiangou Zhan;Wenhui Zhang;Zheng Zhang;Huanran Xue;Yao Zhang;Ye Wu;,Tsinghua University;Bytedance Inc.;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32088,https://ojs.aaai.org/index.php/AAAI/article/view/32088/34243
256,PRAGA: Prototype-aware Graph Adaptive Aggregation for Spatial Multi-modal Omics Analysis,application domains,Xinlei Huang;Zhiqi Ma;Dian Meng;Yanran Liu;Shiwei Ruan;Qingqiang Sun;Xubin Zheng;Ziyue Qiao;,Great Bay University;Guangdong Provincial Key Laboratory of Mathematical and Neural Dynamical Systems;Chinese University of Hong Kong;City University of Hong Kong;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32010,https://ojs.aaai.org/index.php/AAAI/article/view/32010/34165
257,Predicting User Behavior in Smart Spaces with LLM-Enhanced Logs and Personalized Prompts,application domains,Yunpeng Song;Jiawei Li;Yiheng Bian;Zhongmin Cai;,Xi'an Jiao Tong University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32059,https://ojs.aaai.org/index.php/AAAI/article/view/32059/34214
258,PriFold: Biological Priors Improve RNA Secondary Structure Predictions,application domains,Chenchen Yang;Hao Wu;Tao Shen;Kai Zou;Siqi Sun;,Fudan University;Shanghai Artificial Intelligence Laboratory;Zelixir Biotech;Netmind;,China;Spain;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32080,https://ojs.aaai.org/index.php/AAAI/article/view/32080/34235
259,PScalpel: A Machine Learning-based Guider for Protein Phase-Separating Behaviour Alteration,application domains,Jia Wang;Liyan Zhu;Zhe Wang;Chenqiu Zhang;Yaoxing Wu;Jun Cui;Jianqiang Li;,Shenzhen University;Sun Yat-sen University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32065,https://ojs.aaai.org/index.php/AAAI/article/view/32065/34220
260,RaCMC: Residual-Aware Compensation Network with Multi-Granularity Constraints for Fake News Detection,application domains,Xinquan Yu;Ziqi Sheng;Wei Lu;Xiangyang Luo;Jiantao Zhou;,Sun Yat-sen University;State Key Laboratory of Mathematical Engineering and Advanced Computing;University of Macau;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32084,https://ojs.aaai.org/index.php/AAAI/article/view/32084/34239
261,ReactGPT: Understanding of Chemical Reactions via In-Context Tuning,application domains,Zhe Chen;Zhe Fang;Wenhao Tian;Zhaoguang Long;Changzhi Sun;Yuefeng Chen;Hao Yuan;Honglin Li;Man Lan;,East China Normal University;China Telecom;Transsion Holdings;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/31983,https://ojs.aaai.org/index.php/AAAI/article/view/31983/34138
262,Real-Time Calibration Model for Low-Cost Sensor in Fine-Grained Time Series,application domains,Seokho Ahn;Hyungjin Kim;Sungbok Shin;Young-Duk Seo;,Inha University;INRIA;University of Maryland;,South Korea;France;United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/31974,https://ojs.aaai.org/index.php/AAAI/article/view/31974/34129
263,Recoverable Facial Identity Protection via Adaptive Makeup Transfer Adversarial Attacks,application domains,Xiyao Liu;Junxing Ma;Xinda Wang;Qianyu Lin;Jian Zhang;Gerald Schaefer;Cagatay Turkay;Hui Fang;,Central South University;Peking University;Loughborough University;University of Warwick;,China;United Kingdom;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32031,https://ojs.aaai.org/index.php/AAAI/article/view/32031/34186
264,Reinforced Multi-teacher Knowledge Distillation for Efficient General Image Forgery Detection and Localization,application domains,Zeqin Yu;Jiangqun Ni;Jian Zhang;Haoyi Deng;Yuzhen Lin;,Sun Yat-sen University;Pengcheng Laboratory;Shenzhen University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32085,https://ojs.aaai.org/index.php/AAAI/article/view/32085/34240
265,Relation-Aware Equivariant Graph Networks for Epitope-Unknown Antibody Design and Specificity Optimization,application domains,Lirong Wu;Haitao Lin;Yufei Huang;Zhangyang Gao;Cheng Tan;Yunfan Liu;Tailin Wu;Stan Z. Li;,Zhejiang University;Westlake University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32074,https://ojs.aaai.org/index.php/AAAI/article/view/32074/34229
266,Revisiting Tampered Scene Text Detection in the Era of Generative AI,application domains,Chenfan Qu;Yiwu Zhong;Fengjun Guo;Lianwen Jin;,"South China University of Technology;Chinese University of Hong Kong;IntSig Information Co., Ltd;INTSIG-SCUT Joint Lab;",China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32051,https://ojs.aaai.org/index.php/AAAI/article/view/32051/34206
267,Revolutionizing Encrypted Traffic Classification with MH-Net: A Multi-View Heterogeneous Graph Model,application domains,Haozhen Zhang;Haodong Yue;Xi Xiao;Le Yu;Qing Li;Zhen Ling;Ye Zhang;,Tsinghua University;Pengcheng Laboratory;Ministry of Education of China;Nanjing University of Posts and Telecommunications;Southeast University;National University of Singapore;,China;Singapore;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32091,https://ojs.aaai.org/index.php/AAAI/article/view/32091/34246
268,RingFormer: A Ring-Enhanced Graph Transformer for Organic Solar Cell Property Prediction,application domains,Zhihao Ding;Ting Zhang;Yiran Li;Jieming Shi;Chen Jason Zhang;,Hong Kong Polytechnic University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/31991,https://ojs.aaai.org/index.php/AAAI/article/view/31991/34146
269,Robust Heterogeneous Graph Classification for Molecular Property Prediction with Information Bottleneck,application domains,Zhibin Ni;Chang Liu;Hai Wan;Xibin Zhao;,Tsinghua University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32045,https://ojs.aaai.org/index.php/AAAI/article/view/32045/34200
270,Scalable Surrogate Verification of Image-Based Neural Network Control Systems Using Composition and Unrolling,application domains,Feiyang Cai;Chuchu Fan;Stanley Bak;,Stony Brook University;Clemson University;Massachusetts Institute of Technology;,United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/31976,https://ojs.aaai.org/index.php/AAAI/article/view/31976/34131
271,SCALM: Detecting Bad Practices in Smart Contracts Through LLMs,application domains,Zongwei Li;Xiaoqi Li;Wenkai Li;Xin Wang;,Hainan University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32026,https://ojs.aaai.org/index.php/AAAI/article/view/32026/34181
272,Selective Forgetting: Advancing Machine Unlearning Techniques and Evaluation in Language Models,application domains,Lingzhi Wang;Xingshan Zeng;Jinsong Guo;Kam-Fai Wong;Georg Gottlob;,Harbin Institute of Technology;Huawei;Unlimidata Ltd;Chinese University of Hong Kong;MoE Key Laboratory of High Confidence Software Technologies;University of Calabria;,China;United Kingdom;Italy;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/32068,https://ojs.aaai.org/index.php/AAAI/article/view/32068/34223
