Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL
1,A Bottom-Up DAG Structure Extraction Model for Math Word Problems,Application Domains,Yixuan Cao;Feng Hong;Hongwei Li;Ping Luo;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;Pengcheng Laboratory;,China;,Technical,https://aaai.org/papers/00039-a-bottom-up-dag-structure-extraction-model-for-math-word-problems/,https://cdn.aaai.org/ojs/16075/16075-13-19569-1-2-20210518.pdf
2,A Hierarchical Approach to Multi-Event Survival Analysis,Application Domains,Donna Tjandra;Yifei He;Jenna Wiens;,University of Michigan;,United States;,Technical,https://aaai.org/papers/00591-a-hierarchical-approach-to-multi-event-survival-analysis/,https://cdn.aaai.org/ojs/16138/16138-13-19632-1-2-20210518.pdf
3,A Spatial Regulated Patch-Wise Approach for Cervical Dysplasia Diagnosis,Application Domains,Ying Zhang;Yifang Yin;Zhenguang Liu;Roger Zimmermann;,National University of Singapore;Northwestern Polytechnical University;Zhejiang Gongshang University;,Singapore;China;,Technical,https://aaai.org/papers/00733-a-spatial-regulated-patch-wise-approach-for-cervical-dysplasia-diagnosis/,https://cdn.aaai.org/ojs/16154/16154-13-19648-1-2-20210518.pdf
4,Alternative Baselines for Low-Shot 3D Medical Image Segmentation—An Atlas Perspective,Application Domains,Shuxin Wang;Shilei Cao;Dong Wei;Cong Xie;Kai Ma;Liansheng Wang;Deyu Meng;Yefeng Zheng;,Xiamen University;Tencent;Xi'an Jiao Tong University;,China;,Technical,https://aaai.org/papers/00634-alternative-baselines-for-low-shot-3d-medical-image-segmentation-an-atlas-perspective/,https://cdn.aaai.org/ojs/16143/16143-13-19637-1-2-20210518.pdf
5,Asynchronous Stochastic Gradient Descent for Extreme-Scale Recommender Systems,Application Domains,Lewis Liu;Kun Zhao;,University of Montreal;Alibaba Group;,Canada;China;,Technical,https://aaai.org/papers/00328-asynchronous-stochastic-gradient-descent-for-extreme-scale-recommender-systems/,https://cdn.aaai.org/ojs/16108/16108-13-19602-1-2-20210518.pdf
6,Automated Lay Language Summarization of Biomedical Scientific Reviews,Application Domains,Yue Guo;Wei Qiu;Yizhong Wang;Trevor Cohen;,University of Washington;,United States;,Technical,https://aaai.org/papers/00160-automated-lay-language-summarization-of-biomedical-scientific-reviews/,https://cdn.aaai.org/ojs/16089/16089-13-19583-1-2-20210518.pdf
7,Automated Symbolic Law Discovery: A Computer Vision Approach,Application Domains,Hengrui Xing;Ansaf Salleb-Aouissi;Nakul Verma;,Columbia University;,United States;,Technical,https://aaai.org/papers/00660-automated-symbolic-law-discovery-a-computer-vision-approach/,https://cdn.aaai.org/ojs/16146/16146-13-19640-1-2-20210518.pdf
8,Bigram and Unigram Based Text Attack via Adaptive Monotonic Heuristic Search,Application Domains,Xinghao Yang;Weifeng Liu;James Bailey;Dacheng Tao;Wei Liu;,University of Technology Sydney;China University of Petroleum (East China);University of Melbourne;University of Sydney;,Australia;China;,Technical,https://aaai.org/papers/00706-bigram-and-unigram-based-text-attack-via-adaptive-monotonic-heuristic-search/,https://cdn.aaai.org/ojs/16151/16151-13-19645-1-2-20210518.pdf
9,Bringing UMAP Closer to the Speed of Light with GPU Acceleration,Application Domains,Corey J. Nolet;Victor Lafargue;Edward Raff;Thejaswi Nanditale;Tim Oates;John Zedlewski;Joshua Patterson;,"NVIDIA;University of Maryland, Baltimore County;Booz Allen Hamilton;",United States;,Technical,https://aaai.org/papers/00418-bringing-umap-closer-to-the-speed-of-light-with-gpu-acceleration/,https://cdn.aaai.org/ojs/16118/16118-13-19612-1-2-20210518.pdf
10,Capturing Uncertainty in Unsupervised GPS Trajectory Segmentation Using Bayesian Deep Learning,Application Domains,Christos Markos;James J. Q. Yu;Richard Yi Da Xu;,Southern University of Science and Technology;University of Technology Sydney;,China;Australia;,Technical,https://aaai.org/papers/00390-capturing-uncertainty-in-unsupervised-gps-trajectory-segmentation-using-bayesian-deep-learning/,https://cdn.aaai.org/ojs/16115/16115-13-19609-1-2-20210518.pdf
11,CardioGAN: Attentive Generative Adversarial Network with Dual Discriminators for Synthesis of ECG from PPG,Application Domains,Pritam Sarkar;Ali Etemad;,Queen’s University;,Canada;,Technical,https://aaai.org/papers/00488-cardiogan-attentive-generative-adversarial-network-with-dual-discriminators-for-synthesis-of-ecg-from-ppg/,https://cdn.aaai.org/ojs/16126/16126-13-19620-1-2-20210518.pdf
12,Commission Fee is not Enough: A Hierarchical Reinforced Framework for Portfolio Management,Application Domains,Rundong Wang;Hongxin Wei;Bo An;Zhouyan Feng;Jun Yao;,Nanyang Technological University;WeBank;,Singapore;China;,Technical,https://aaai.org/papers/00626-commission-fee-is-not-enough-a-hierarchical-reinforced-framework-for-portfolio-management/,https://cdn.aaai.org/ojs/16142/16142-13-19636-1-2-20210518.pdf
13,Community-Aware Multi-Task Transportation Demand Prediction,Application Domains,Hao Liu;Qiyu Wu;Fuzhen Zhuang;Xinjiang Lu;Dejing Dou;Hui Xiong;,Baidu;Peking University;Chinese Academy of Sciences;University of Chinese Academy of Sciences;Rutgers University;,China;United States;,Technical,https://aaai.org/papers/00320-community-aware-multi-task-transportation-demand-prediction/,https://cdn.aaai.org/ojs/16107/16107-13-19601-1-2-20210518.pdf
14,Complex Coordinate-Based Meta-Analysis with Probabilistic Programming,Application Domains,Valentin Iovene;Gaston E Zanitti;Demian Wassermann;,INRIA;,France;,Technical,https://aaai.org/papers/00223-complex-coordinate-based-meta-analysis-with-probabilistic-programming/,https://cdn.aaai.org/ojs/16096/16096-13-19590-1-2-20210518.pdf
15,Compound Word Transformer: Learning to Compose Full-Song Music over Dynamic Directed Hypergraphs,Application Domains,Wen-Yi Hsiao;Jen-Yu Liu;Yin-Cheng Yeh;Yi-Hsuan Yang;,Taiwan AI Labs;Academia Sinica;,China;,Technical,https://aaai.org/papers/00178-compound-word-transformer-learning-to-compose-full-song-music-over-dynamic-directed-hypergraphs/,https://cdn.aaai.org/ojs/16091/16091-13-19585-1-2-20210518.pdf
16,Content Masked Loss: Human-Like Brush Stroke Planning in a Reinforcement Learning Painting Agent,Application Domains,Peter Schaldenbrand;Jean Oh;,Carnegie Mellon University;,United States;,Technical,https://aaai.org/papers/00505-content-masked-loss-human-like-brush-stroke-planning-in-a-reinforcement-learning-painting-agent/,https://cdn.aaai.org/ojs/16128/16128-13-19622-1-2-20210518.pdf
17,DEAR: Deep Reinforcement Learning for Online Advertising Impression in Recommender Systems,Application Domains,Xiangyu Zhao;Changsheng Gu;Haoshenglun Zhang;Xiwang Yang;Xiaobing Liu;Jiliang Tang;Hui Liu;,Michigan State University;ByteDance;,United States;China;,Technical,https://aaai.org/papers/00750-dear-deep-reinforcement-learning-for-online-advertising-impression-in-recommender-systems/,https://cdn.aaai.org/ojs/16156/16156-13-19650-1-2-20210518.pdf
18,Deep Conservation: A Latent-Dynamics Model for Exact Satisfaction of Physical Conservation Laws,Application Domains,Kookjin Lee;Kevin T. Carlberg;,Sandia National Laboratories;University of Washington;,United States;,Technical,https://aaai.org/papers/00277-deep-conservation-a-latent-dynamics-model-for-exact-satisfaction-of-physical-conservation-laws/,https://cdn.aaai.org/ojs/16102/16102-13-19596-1-2-20210518.pdf
19,Deep Contextual Clinical Prediction with Reverse Distillation,Application Domains,Rohan Kodialam;Rebecca Boiarsky;Justin Lim;Aditya Sai;Neil Dixit;David Sontag;,Massachusetts Institute of Technology;Independence Blue Cross;,United States;,Technical,https://aaai.org/papers/00249-deep-contextual-clinical-prediction-with-reverse-distillation/,https://cdn.aaai.org/ojs/16099/16099-13-19593-1-2-20210518.pdf
20,Deep Just-In-Time Inconsistency Detection Between Comments and Source Code,Application Domains,Sheena Panthaplackel;Junyi Jessy Li;Milos Gligoric;Raymond J. Mooney;,Unknown Institution;University Affiliation Not Specified;,,Technical,https://aaai.org/papers/00427-deep-just-in-time-inconsistency-detection-between-comments-and-source-code/,https://cdn.aaai.org/ojs/16119/16119-13-19613-1-2-20210518.pdf
21,Deep Partial Rank Aggregation for Personalized Attributes,Application Domains,Qianqian Xu;Zhiyong Yang;Zuyao Chen;Yangbangyan Jiang;Xiaochun Cao;Yuan Yao;Qingming Huang;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;Pengcheng Laboratory;Hong Kong University of Science and Technology;,China;,Technical,https://aaai.org/papers/00678-deep-partial-rank-aggregation-for-personalized-attributes/,https://cdn.aaai.org/ojs/16148/16148-13-19642-1-2-20210518.pdf
22,Deep Portfolio Optimization via Distributional Prediction of Residual Factors,Application Domains,Kentaro Imajo;Kentaro Minami;Katsuya Ito;Kei Nakagawa;,"Preferred Networks, Inc.;Nomura Asset Management;",Japan;,Technical,https://aaai.org/papers/00213-deep-portfolio-optimization-via-distributional-prediction-of-residual-factors/,https://cdn.aaai.org/ojs/16095/16095-13-19589-1-2-20210518.pdf
23,Deep Style Transfer for Line Drawings,Application Domains,Xueting Liu;Wenliang Wu;Huisi Wu;Zhenkun Wen;,Shenzhen University;,China;,Technical,https://aaai.org/papers/00353-deep-style-transfer-for-line-drawings/,https://cdn.aaai.org/ojs/16111/16111-13-19605-1-2-20210518.pdf
24,DeepPseudo: Pseudo Value Based Deep Learning Models for Competing Risk Analysis,Application Domains,Md Mahmudur Rahman;Koji Matsuo;Shinya Matsuzaki;Sanjay Purushotham;,"University of Maryland, Baltimore County;University of Southern California;Osaka University;",United States;Japan;,Technical,https://aaai.org/papers/00479-deeppseudo-pseudo-value-based-deep-learning-models-for-competing-risk-analysis/,https://cdn.aaai.org/ojs/16125/16125-13-19619-1-2-20210518.pdf
25,DeepTrader: A Deep Reinforcement Learning Approach for Risk-Return Balanced Portfolio Management with Market Conditions Embedding,Application Domains,Zhicheng Wang;Biwei Huang;Shikui Tu;Kun Zhang;Lei Xu;,Shanghai Jiao Tong University;Carnegie Mellon University;,China;United States;,Technical,https://aaai.org/papers/00643-deeptrader-a-deep-reinforcement-learning-approach-for-risk-return-balanced-portfolio-management-with-market-conditions-embedding/,https://cdn.aaai.org/ojs/16144/16144-13-19638-1-2-20210518.pdf
26,DeepWriteSYN: On-Line Handwriting Synthesis via Deep Short-Term Representations,Application Domains,Ruben Tolosana;Paula Delgado-Santos;Andres Perez-Uribe;Ruben Vera-Rodriguez;Julian Fierrez;Aythami Morales;,Universidad Autonoma de Madrid;University of Applied Sciences Western Switzerland;,Spain;Switzerland;,Technical,https://aaai.org/papers/00600-deepwritesyn-on-line-handwriting-synthesis-via-deep-short-term-representations/,https://cdn.aaai.org/ojs/16139/16139-13-19633-1-2-20210518.pdf
27,Diagnose Like A Pathologist: Weakly-Supervised Pathologist-Tree Network for Slide-Level Immunohistochemical Scoring,Application Domains,Zhen Chen;Jun Zhang;Shuanlong Che;Junzhou Huang;Xiao Han;Yixuan Yuan;,City University of Hong Kong;Tencent;KingMed Diagnostics;,China;,Technical,https://aaai.org/papers/00047-diagnose-like-a-pathologist-weakly-supervised-pathologist-tree-network-for-slide-level-immunohistochemical-scoring/,https://cdn.aaai.org/ojs/16076/16076-13-19570-1-2-20210518.pdf
28,Differentially Private Link Prediction with Protected Connections,Application Domains,Abir De;Soumen Chakrabarti;,Indian Institute of Technology Bombay;,India;,Technical,https://aaai.org/papers/00063-differentially-private-link-prediction-with-protected-connections/,https://cdn.aaai.org/ojs/16078/16078-13-19572-1-2-20210518.pdf
29,Dual-Octave Convolution for Accelerated Parallel MR Image Reconstruction,Application Domains,Chun-Mei Feng;Zhanyuan Yang;Geng Chen;Yong Xu;Ling Shao;,,,Technical,https://aaai.org/papers/00116-dual-octave-convolution-for-accelerated-parallel-mr-image-reconstruction/,https://cdn.aaai.org/ojs/16084/16084-13-19578-1-2-20210518.pdf
30,Dynamic Gaussian Mixture based Deep Generative Model For Robust Forecasting on Sparse Multivariate Time Series,Application Domains,Yinjun Wu;Jingchao Ni;Wei Cheng;Bo Zong;Dongjin Song;Zhengzhang Chen;Yanchi Liu;Xuchao Zhang;Haifeng Chen;Susan B Davidson;,University of Pennsylvania;NEC Laboratories America;University of Connecticut;,United States;,Technical,https://aaai.org/papers/00651-dynamic-gaussian-mixture-based-deep-generative-model-for-robust-forecasting-on-sparse-multivariate-time-series/,https://cdn.aaai.org/ojs/16145/16145-13-19639-1-2-20210518.pdf
31,ECG ODE-GAN: Learning Ordinary Differential Equations of ECG Dynamics via Generative Adversarial Learning,Application Domains,Tomer Golany;Daniel Freedman;Kira Radinsky;,Technion-Israel Institute of Technology;Google;,Israel;United States;,Technical,https://aaai.org/papers/00134-ecg-ode-gan-learning-ordinary-differential-equations-of-ecg-dynamics-via-generative-adversarial-learning/,https://cdn.aaai.org/ojs/16086/16086-13-19580-1-2-20210518.pdf
32,Efficient Poverty Mapping from High Resolution Remote Sensing Images,Application Domains,Kumar Ayush;Burak Uzkent;Kumar Tanmay;Marshall Burke;David Lobell;Stefano Ermon;,Stanford University;Indian Institute of Technology Kharagpur;,United States;India;,Technical,https://aaai.org/papers/00012-efficient-poverty-mapping-from-high-resolution-remote-sensing-images/,https://cdn.aaai.org/ojs/16072/16072-13-19566-1-2-20210518.pdf
33,Embracing Domain Differences in Fake News: Cross-domain Fake News Detection using Multi-modal Data,Application Domains,Amila Silva;Ling Luo;Shanika Karunasekera;Christopher Leckie;,University of Melbourne;,Australia;,Technical,https://aaai.org/papers/00557-embracing-domain-differences-in-fake-news-cross-domain-fake-news-detection-using-multi-modal-data/,https://cdn.aaai.org/ojs/16134/16134-13-19628-1-2-20210518.pdf
34,Estimating Calibrated Individualized Survival Curves with Deep Learning,Application Domains,Fahad Kamran;Jenna Wiens;,University of Michigan;,United States;,Technical,https://aaai.org/papers/00240-estimating-calibrated-individualized-survival-curves-with-deep-learning/,https://cdn.aaai.org/ojs/16098/16098-13-19592-1-2-20210518.pdf
35,Fully Exploiting Cascade Graphs for Real-time Forwarding Prediction,Application Domains,Xiangyun Tang;Dongliang Liao;Weijie Huang;Jin Xu;Liehuang Zhu;Meng Shen;,Beijing Institute of Technology;Tencent;Pengcheng Laboratory;,China;,Technical,https://aaai.org/papers/00582-fully-exploiting-cascade-graphs-for-real-time-forwarding-prediction/,https://cdn.aaai.org/ojs/16137/16137-13-19631-1-2-20210518.pdf
36,Gene Regulatory Network Inference using 3D Convolutional Neural Network,Application Domains,Yue Fan;Xiuli Ma;,Peking University;,China;,Technical,https://aaai.org/papers/00099-gene-regulatory-network-inference-using-3d-convolutional-neural-network/,https://cdn.aaai.org/ojs/16082/16082-13-19576-1-2-20210518.pdf
37,Graph Neural Network to Dilute Outliers for Refactoring Monolith Application,Application Domains,Utkarsh Desai;Sambaran Bandyopadhyay;Srikanth Tamilselvam;,IBM;,United States;,Technical,https://aaai.org/papers/00072-graph-neural-network-to-dilute-outliers-for-refactoring-monolith-application/,https://cdn.aaai.org/ojs/16079/16079-13-19573-1-2-20210518.pdf
38,GRASP: Generic Framework for Health Status Representation Learning Based on Incorporating Knowledge from Similar Patients,Application Domains,Chaohe Zhang;Xin Gao;Liantao Ma;Yasha Wang;Jiangtao Wang;Wen Tang;,Key Laboratory of High Con?dence Software Technologies;Peking University;Coventry University;Peking University Third Hospital;,China;United Kingdom;,Technical,https://aaai.org/papers/00715-grasp-generic-framework-for-health-status-representation-learning-based-on-incorporating-knowledge-from-similar-patients/,https://cdn.aaai.org/ojs/16152/16152-13-19646-1-2-20210518.pdf
39,GTA: Graph Truncated Attention for Retrosynthesis,Application Domains,Seung-Woo Seo;You Young Song;June Yong Yang;Seohui Bae;Hankook Lee;Jinwoo Shin;Sung Ju Hwang;Eunho Yang;,Samsung;Korea Advanced Institute of Science and Technology;,South Korea;,Technical,https://aaai.org/papers/00531-gta-graph-truncated-attention-for-retrosynthesis/,https://cdn.aaai.org/ojs/16131/16131-13-19625-1-2-20210518.pdf
40,Hierarchical Graph Convolution Network for Traffic Forecasting,Application Domains,Kan Guo;Yongli Hu;Yanfeng Sun;Sean Qian;Junbin Gao;Baocai Yin;,Beijing University of Technology;Carnegie Mellon University;University of Sydney;Pengcheng Laboratory;,China;United States;Australia;,Technical,https://aaai.org/papers/00151-hierarchical-graph-convolution-network-for-traffic-forecasting/,https://cdn.aaai.org/ojs/16088/16088-13-19582-1-2-20210518.pdf
41,Hierarchically and Cooperatively Learning Traffic Signal Control,Application Domains,Bingyu Xu;Yaowei Wang;Zhaozhi Wang;Huizhu Jia;Zongqing Lu;,Pengcheng Laboratory;Peking University;,China;,Technical,https://aaai.org/papers/00669-hierarchically-and-cooperatively-learning-traffic-signal-control/,https://cdn.aaai.org/ojs/16147/16147-13-19641-1-2-20210518.pdf
42,In-game Residential Home Planning via Visual Context-aware Global Relation Learning,Application Domains,Lijuan Liu;Yin Yang;Yi Yuan;Tianjia Shao;He Wang;Kun Zhou;,Netease;Clemson University;Zhejiang University;University of Leeds;,China;United States;United Kingdom;,Technical,https://aaai.org/papers/00336-in-game-residential-home-planning-via-visual-context-aware-global-relation-learning/,https://cdn.aaai.org/ojs/16109/16109-13-19603-1-2-20210518.pdf
43,Integrating Static and Dynamic Data for Improved Prediction of Cognitive Declines Using Augmented Genotype-Phenotype Representations,Application Domains,Hoon Seo;Lodewijk Brand;Hua Wang;Feiping Nie;,Colorado School of Mines;Northwestern Polytechnical University;,United States;China;,Technical,https://aaai.org/papers/00522-integrating-static-and-dynamic-data-for-improved-prediction-of-cognitive-declines-using-augmented-genotype-phenotype-representations/,https://cdn.aaai.org/ojs/16130/16130-13-19624-1-2-20210518.pdf
44,KAN: Knowledge-aware Attention Network for Fake News Detection,Application Domains,Yaqian Dun;Kefei Tu;Chen Chen;Chunyan Hou;Xiaojie Yuan;,Nankai University;Tianjin Key Laboratory of Network and Data Security Technology;Tianjin University of Technology;,China;,Technical,https://aaai.org/papers/00081-kan-knowledge-aware-attention-network-for-fake-news-detection/,https://cdn.aaai.org/ojs/16080/16080-13-19574-1-2-20210518.pdf
45,Learning to Stop: Dynamic Simulation Monte-Carlo Tree Search,Application Domains,Li-Cheng Lan;Ti-Rong Wu;I-Chen Wu;Cho-Jui Hsieh;,"University of California, Los Angeles;National Chiao-Tung University;Academia Sinica;",United States;China;,Technical,https://aaai.org/papers/00259-learning-to-stop-dynamic-simulation-monte-carlo-tree-search/,https://cdn.aaai.org/ojs/16100/16100-13-19594-1-2-20210518.pdf
46,Low-Rank Registration Based Manifolds for Convection-Dominated PDEs,Application Domains,Rambod Mojgani;Maciej Balajewicz;,University of Illinois Urbana-Champaign;Rice University;Siemens AG;,United States;Germany;,Technical,https://aaai.org/papers/00399-low-rank-registration-based-manifolds-for-convection-dominated-pdes/,https://cdn.aaai.org/ojs/16116/16116-13-19610-1-2-20210518.pdf
47,Many-to-One Distribution Learning and K-Nearest Neighbor Smoothing for Thoracic Disease Identification,Application Domains,Yi Zhou;Lei Huang;Tianfei Zhou;Ling Shao;,Southeast University;Beihang University;ETH Zurich;Inception Institute of Artificial Intelligence;,China;Switzerland;United Arab Emirates;,Technical,https://aaai.org/papers/00768-many-to-one-distribution-learning-and-k-nearest-neighbor-smoothing-for-thoracic-disease-identification/,https://cdn.aaai.org/ojs/16158/16158-13-19652-1-2-20210518.pdf
48,MeInGame: Create a Game Character Face from a Single Portrait,Application Domains,Jiangke Lin;Yi Yuan;Zhengxia Zou;,Netease;University of Michigan;,China;United States;,Technical,https://aaai.org/papers/00311-meingame-create-a-game-character-face-from-a-single-portrait/,https://cdn.aaai.org/ojs/16106/16106-13-19600-1-2-20210518.pdf
49,MIMOSA: Multi-constraint Molecule Sampling for Molecule Optimization,Application Domains,Tianfan Fu;Cao Xiao;Xinhao Li;Lucas M. Glass;Jimeng Sun;,"Georgia Institute of Technology;IQVIA;North Carolina State University;Temple University;University of Illinois, Urbana-Champaign;",United States;,Technical,https://aaai.org/papers/00125-mimosa-multi-constraint-molecule-sampling-for-molecule-optimization/,https://cdn.aaai.org/ojs/16085/16085-13-19579-1-2-20210518.pdf
50,Minimizing Labeling Cost for Nuclei Instance Segmentation and Classification with Cross-domain Images and Weak Labels,Application Domains,Siqi Yang;Jun Zhang;Junzhou Huang;Brian  C. Lovell;Xiao Han;,University of Queensland;Tencent;,Australia;China;,Technical,https://aaai.org/papers/00697-minimizing-labeling-cost-for-nuclei-instance-segmentation-and-classification-with-cross-domain-images-and-weak-labels/,https://cdn.aaai.org/ojs/16150/16150-13-19644-1-2-20210518.pdf
51,Modeling the Compatibility of Stem Tracks to Generate Music Mashups,Application Domains,Jiawen Huang;Ju-Chiang Wang;Jordan B. L. Smith;Xuchen Song;Yuxuan Wang;,Queen Mary University of London;ByteDance;,United Kingdom;China;,Technical,https://aaai.org/papers/00187-modeling-the-compatibility-of-stem-tracks-to-generate-music-mashups/,https://cdn.aaai.org/ojs/16092/16092-13-19586-1-2-20210518.pdf
52,Modeling the Momentum Spillover Effect for Stock Prediction via Attribute-Driven Graph Attention Networks,Application Domains,Rui Cheng;Qing Li;,Southwestern University of Finance and Economics;,China;,Technical,https://aaai.org/papers/00055-modeling-the-momentum-spillover-effect-for-stock-prediction-via-attribute-driven-graph-attention-networks/,https://cdn.aaai.org/ojs/16077/16077-13-19571-1-2-20210518.pdf
53,Online 3D Bin Packing with Constrained Deep Reinforcement Learning,Application Domains,Hang Zhao;Qijin She;Chenyang Zhu;Yin Yang;Kai Xu;,National University of Defense Technology;Clemson University;,China;United States;,Technical,https://aaai.org/papers/00741-online-3d-bin-packing-with-constrained-deep-reinforcement-learning/,https://cdn.aaai.org/ojs/16155/16155-13-19649-1-2-20210518.pdf
54,Optimal Kidney Exchange with Immunosuppressants,Application Domains,Haris Aziz;Ágnes Cseh;John P. Dickerson;Duncan C. McElfresh;,UNSW Sydney;Hasso-Plattner-Institute;University of Maryland;,Australia;Germany;United States;,Technical,https://aaai.org/papers/00021-optimal-kidney-exchange-with-immunosuppressants/,https://cdn.aaai.org/ojs/16073/16073-13-19567-1-2-20210518.pdf
55,Oral-3D: Reconstructing the 3D Structure of Oral Cavity from Panoramic X-ray,Application Domains,Weinan Song;Yuan Liang;Jiawei Yang;Kun Wang;Lei He;,"University of California, Los Angeles;",United States;,Technical,https://aaai.org/papers/00566-oral-3d-reconstructing-the-3d-structure-of-oral-cavity-from-panoramic-x-ray/,https://cdn.aaai.org/ojs/16135/16135-13-19629-1-2-20210518.pdf
56,PANTHER: Pathway Augmented Nonnegative Tensor Factorization for HighER-order Feature Learning,Application Domains,Yuan Luo;Chengsheng Mao;,Northwestern University;,United States;,Technical,https://aaai.org/papers/00371-panther-pathway-augmented-nonnegative-tensor-factorization-for-higher-order-feature-learning/,https://cdn.aaai.org/ojs/16113/16113-13-19607-1-2-20210518.pdf
57,Physics-Informed Deep Learning for Traffic State Estimation: A Hybrid Paradigm Informed By Second-Order Traffic Models,Application Domains,Rongye Shi;Zhaobin Mo;Xuan Di;,Columbia University;,United States;,Technical,https://aaai.org/papers/00540-physics-informed-deep-learning-for-traffic-state-estimation-a-hybrid-paradigm-informed-by-second-order-traffic-models/,https://cdn.aaai.org/ojs/16132/16132-13-19626-1-2-20210518.pdf
58,Pragmatic Code Autocomplete,Application Domains,Gabriel Poesia;Noah Goodman;,Stanford University;,United States;,Technical,https://aaai.org/papers/00445-pragmatic-code-autocomplete/,https://cdn.aaai.org/ojs/16121/16121-13-19615-1-2-20210518.pdf
59,Predicting Livelihood Indicators from Community-Generated Street-Level Imagery,Application Domains,Jihyeon Lee;Dylan Grosz;Burak Uzkent;Sicheng Zeng;Marshall Burke;David Lobell;Stefano Ermon;,Stanford University;,United States;,Technical,https://aaai.org/papers/00268-predicting-livelihood-indicators-from-community-generated-street-level-imagery/,https://cdn.aaai.org/ojs/16101/16101-13-19595-1-2-20210518.pdf
60,Programmatic Strategies for Real-Time Strategy Games,Application Domains,Julian R. H. Mariño;Rubens O. Moraes;Tassiana C. Oliveira;Claudio Toledo;Levi H. S. Lelis;,Universidade de São Paulo;Universidade Federal de Viçosa;University of Alberta;,Brazil;Canada;,Technical,https://aaai.org/papers/00381-programmatic-strategies-for-real-time-strategy-games/,https://cdn.aaai.org/ojs/16114/16114-13-19608-1-2-20210518.pdf
61,PSSM-Distil: Protein Secondary Structure Prediction (PSSP) on Low-Quality PSSM by Knowledge Distillation with Contrastive Learning,Application Domains,Qin Wang;Boyuan Wang;Zhenlei Xu;Jiaxiang Wu;Peilin Zhao;Zhen Li;Sheng Wang;Junzhou Huang;Shuguang Cui;,Chinese University of Hong Kong;Tencent;,China;,Technical,https://aaai.org/papers/00617-pssm-distil-protein-secondary-structure-prediction-pssp-on-low-quality-pssm-by-knowledge-distillation-with-contrastive-learning/,https://cdn.aaai.org/ojs/16141/16141-13-19635-1-2-20210518.pdf
62,Queue-Learning: A Reinforcement Learning Approach for Providing Quality of Service,Application Domains,Majid Raeis;Ali Tizghadam;Alberto Leon-Garcia;,University of Toronto;,Canada;,Technical,https://aaai.org/papers/00461-queue-learning-a-reinforcement-learning-approach-for-providing-quality-of-service/,https://cdn.aaai.org/ojs/16123/16123-13-19617-1-2-20210518.pdf
63,RareBERT: Transformer Architecture for Rare Disease Patient Identification using Administrative Claims,Application Domains,PKS Prakash;Srinivas Chilukuri;Nikhil Ranade;Shankar Viswanathan;,ZS Associates;,India;United States;,Technical,https://aaai.org/papers/00453-rarebert-transformer-architecture-for-rare-disease-patient-identification-using-administrative-claims/,https://cdn.aaai.org/ojs/16122/16122-13-19616-1-2-20210518.pdf
64,Relational Classification of Biological Cells in Microscopy Images,Application Domains,Ping Liu;Mustafa Bilgic;,Illinois Institute of Technology;,United States;,Technical,https://aaai.org/papers/00344-relational-classification-of-biological-cells-in-microscopy-images/,https://cdn.aaai.org/ojs/16110/16110-13-19604-1-2-20210518.pdf
65,Research Reproducibility as a Survival Analysis,Application Domains,Edward Raff;,"Booz Allen Hamilton;University of Maryland, Baltimore County;",United States;,Technical,https://aaai.org/papers/00469-research-reproducibility-as-a-survival-analysis/,https://cdn.aaai.org/ojs/16124/16124-13-19618-1-2-20210518.pdf
66,RevMan: Revenue-aware Multi-task Online Insurance Recommendation,Application Domains,Yu Li;Yi Zhang;Lu Gan;Gengwei Hong;Zimu Zhou;Qiang Li;,Jilin University;WeSure Inc.;Singapore Management University;,China;United States;Singapore;,Technical,https://aaai.org/papers/00303-revman-revenue-aware-multi-task-online-insurance-recommendation/,https://cdn.aaai.org/ojs/16105/16105-13-19599-1-2-20210518.pdf
67,RNA Secondary Structure Representation Network for RNA-proteins Binding Prediction,Application Domains,Ziyi Liu;Fulin Luo;Bo Du;,Wuhan University;,China;,Technical,https://aaai.org/papers/00362-rna-secondary-structure-representation-network-for-rna-proteins-binding-prediction/,https://cdn.aaai.org/ojs/16112/16112-13-19606-1-2-20210518.pdf
68,SDGNN: Learning Node Representation for Signed Directed Networks,Application Domains,Junjie Huang;Huawei Shen;Liang Hou;Xueqi Cheng;,Chinese Academy of Sciences;,China;,Technical,https://aaai.org/papers/00196-sdgnn-learning-node-representation-for-signed-directed-networks/,https://cdn.aaai.org/ojs/16093/16093-13-19587-1-2-20210518.pdf
69,Sketch Generation with Drawing Process Guided by Vector Flow and Grayscale,Application Domains,Zhengyan Tong;Xuanhong Chen;Bingbing Ni;Xiaohang Wang;,Shanghai Jiao Tong University;Huawei;,China;,Technical,https://aaai.org/papers/00609-sketch-generation-with-drawing-process-guided-by-vector-flow-and-grayscale/,https://cdn.aaai.org/ojs/16140/16140-13-19634-1-2-20210518.pdf
