Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL
21,CF-DETR: Coarse-to-Fine Transformers for End-to-End Object Detection,Computer Vision I,Xipeng Cao;Peng Yuan;Bailan Feng;Kun Niu;,Beijing University of Posts and Telecommunications;Huawei;,China;,Technical,https://aaai.org/papers/00185-cf-detr-coarse-to-fine-transformers-for-end-to-end-object-detection/,https://cdn.aaai.org/ojs/19893/19893-13-23906-1-2-20220628.pdf
22,Channelized Axial Attention – considering Channel Relation within Spatial Attention for Semantic Segmentation,Computer Vision I,Ye Huang;Di Kang;Wenjing Jia;Liu Liu;Xiangjian He;,University of Technology Sydney;Tencent;University of Sydney;,Australia;China;,Technical,https://aaai.org/papers/01016-channelized-axial-attention-considering-channel-relation-within-spatial-attention-for-semantic-segmentation/,https://cdn.aaai.org/ojs/19985/19985-13-23998-1-2-20220628.pdf
23,CMUA-Watermark: A Cross-Model Universal Adversarial Watermark for Combating Deepfakes,Computer Vision I,Hao Huang;Yongtao Wang;Zhaoyu Chen;Yuze Zhang;Yuheng Li;Zhi Tang;Wei Chu;Jingdong Chen;Weisi Lin;Kai-Kuang Ma;,Peking University;State Key Laboratory of Media Convergence Production Technology and Systems;Fudan University;Ant Group;Nanyang Technological University;,China;Singapore;,Technical,https://aaai.org/papers/00989-cmua-watermark-a-cross-model-universal-adversarial-watermark-for-combating-deepfakes/,https://cdn.aaai.org/ojs/19982/19982-13-23995-1-2-20220628.pdf
24,Coarse-to-Fine Generative Modeling for Graphic Layouts,Computer Vision I,Zhaoyun Jiang;Shizhao Sun;Jihua Zhu;Jian-Guang Lou;Dongmei Zhang;,Xi'an Jiao Tong University;Microsoft;,China;,Technical,https://aaai.org/papers/01096-coarse-to-fine-generative-modeling-for-graphic-layouts/,https://cdn.aaai.org/ojs/19994/19994-13-24007-1-2-20220628.pdf
25,Complementary Attention Gated Network for Pedestrian Trajectory Prediction,Computer Vision I,Jinghai Duan;Le Wang;Chengjiang Long;Sanping Zhou;Fang Zheng;Liushuai Shi;Gang Hua;,Xi'an Jiao Tong University;JD;Wormpex AI Research;,China;United States;,Technical,https://aaai.org/papers/00542-complementary-attention-gated-network-for-pedestrian-trajectory-prediction/,https://cdn.aaai.org/ojs/19933/19933-13-23946-1-2-20220628.pdf
26,Comprehensive Regularization in a Bi-directional Predictive Network for Video Anomaly Detection,Computer Vision I,Chengwei Chen;Yuan Xie;Shaohui Lin;Angela Yao;Guannan Jiang;Wei Zhang;Yanyun Qu;Ruizhi Qiao;Bo Ren;Lizhuang Ma;,"East China Normal University;National University of Singapore;Contemporary Amperex Technology Co., Limited;Xiamen University;Tencent;",China;Singapore;,Technical,https://aaai.org/papers/00230-comprehensive-regularization-in-a-bi-directional-predictive-network-for-video-anomaly-detection/,https://cdn.aaai.org/ojs/19898/19898-13-23911-1-2-20220628.pdf
27,Construct Effective Geometry Aware Feature Pyramid Network for Multi-Scale Object Detection,Computer Vision I,Jinpeng Dong;Yuhao Huang;Songyi Zhang;Shitao Chen;Nanning Zheng;,Xi'an Jiao Tong University;,China;,Technical,https://aaai.org/papers/00534-construct-effective-geometry-aware-feature-pyramid-network-for-multi-scale-object-detection/,https://cdn.aaai.org/ojs/19932/19932-13-23945-1-2-20220628.pdf
28,Context-Aware Transfer Attacks for Object Detection,Computer Vision I,Zikui Cai;Xinxin Xie;Shasha Li;Mingjun Yin;Chengyu Song;Srikanth V. Krishnamurthy;Amit K. Roy-Chowdhury;M. Salman Asif;,"University of California, Riverside;",United States;,Technical,https://aaai.org/papers/00149-context-aware-transfer-attacks-for-object-detection/,https://cdn.aaai.org/ojs/19889/19889-13-23902-1-2-20220628.pdf
29,Contrastive Learning from Extremely Augmented Skeleton Sequences for Self-Supervised Action Recognition,Computer Vision I,Tianyu Guo;Hong Liu;Zhan Chen;Mengyuan Liu;Tao Wang;Runwei Ding;,Peking University;Sun Yat-sen University;,China;,Technical,https://aaai.org/papers/00762-contrastive-learning-from-extremely-augmented-skeleton-sequences-for-self-supervised-action-recognition/,https://cdn.aaai.org/ojs/19957/19957-13-23970-1-2-20220628.pdf
30,Convolutional Neural Network Compression through Generalized Kronecker Product Decomposition,Computer Vision I,Marawan Gamal Abdel Hameed;Marzieh S. Tahaei;Ali Mosleh;Vahid Partovi Nia;,Huawei;University of Waterloo;,Canada;,Technical,https://aaai.org/papers/00771-convolutional-neural-network-compression-through-generalized-kronecker-product-decomposition/,https://cdn.aaai.org/ojs/19958/19958-13-23971-1-2-20220628.pdf
31,DarkVisionNet: Low-Light Imaging via RGB-NIR Fusion with Deep Inconsistency Prior,Computer Vision I,Shuangping Jin;Bingbing Yu;Minhao Jing;Yi Zhou;Jiajun Liang;Renhe Ji;,Megvii Technology;Southeast University;Dalian University of Technology;,China;,Technical,https://aaai.org/papers/01104-darkvisionnet-low-light-imaging-via-rgb-nir-fusion-with-deep-inconsistency-prior/,https://cdn.aaai.org/ojs/19995/19995-13-24008-1-2-20220628.pdf
32,DCAN: Improving Temporal Action Detection via Dual Context Aggregation,Computer Vision I,Guo Chen;Yin-Dong Zheng;Limin Wang;Tong Lu;,Nanjing University;,China;,Technical,https://aaai.org/papers/00248-dcan-improving-temporal-action-detection-via-dual-context-aggregation/,https://cdn.aaai.org/ojs/19900/19900-13-23913-1-2-20220628.pdf
33,Deconfounded Visual Grounding,Computer Vision I,Jianqiang Huang;Yu Qin;Jiaxin Qi;Qianru Sun;Hanwang Zhang;,Nanyang Technological University;Alibaba Group;Singapore Management University;,Singapore;China;,Technical,https://aaai.org/papers/00998-deconfounded-visual-grounding/,https://cdn.aaai.org/ojs/19983/19983-13-23996-1-2-20220628.pdf
34,Deep Confidence Guided Distance for 3D Partial Shape Registration,Computer Vision I,Dvir Ginzburg;Dan Raviv;,Tel Aviv University;,Israel;,Technical,https://aaai.org/papers/00706-deep-confidence-guided-distance-for-3d-partial-shape-registration/,https://cdn.aaai.org/ojs/19951/19951-13-23964-1-2-20220628.pdf
35,Deep One-Class Classification via Interpolated Gaussian Descriptor,Computer Vision I,Yuanhong Chen;Yu Tian;Guansong Pang;Gustavo Carneiro;,University of Adelaide;Singapore Management University;,Australia;Singapore;,Technical,https://aaai.org/papers/00383-deep-one-class-classification-via-interpolated-gaussian-descriptor/,https://cdn.aaai.org/ojs/19915/19915-13-23928-1-2-20220628.pdf
36,Deep Translation Prior: Test-Time Training for Photorealistic Style Transfer,Computer Vision I,Sunwoo Kim;Soohyun Kim;Seungryong Kim;,Korea University;,South Korea;,Technical,https://aaai.org/papers/01183-deep-translation-prior-test-time-training-for-photorealistic-style-transfer/,https://cdn.aaai.org/ojs/20004/20004-13-24017-1-2-20220628.pdf
37,Deformable Part Region Learning for Object Detection,Computer Vision I,Seung-Hwan Bae;,Inha University;,South Korea;,Technical,https://aaai.org/papers/00095-deformable-part-region-learning-for-object-detection/,https://cdn.aaai.org/ojs/19883/19883-13-23896-1-2-20220628.pdf
38,Degrade Is Upgrade: Learning Degradation for Low-Light Image Enhancement,Computer Vision I,Kui Jiang;Zhongyuan Wang;Zheng Wang;Chen Chen;Peng Yi;Tao Lu;Chia-Wen Lin;,Wuhan University;University of Central Florida;Wuhan Institute of Technology;National Tsing Hua University;,China;United States;,Technical,https://aaai.org/papers/01078-degrade-is-upgrade-learning-degradation-for-low-light-image-enhancement/,https://cdn.aaai.org/ojs/19992/19992-13-24005-1-2-20220628.pdf
39,Delving into Probabilistic Uncertainty for Unsupervised Domain Adaptive Person Re-identification,Computer Vision I,Jian Han;Ya-Li Li;Shengjin Wang;,Beijing National Research Center for Information Science and Technology;Tsinghua University;,China;,Technical,https://aaai.org/papers/00790-delving-into-probabilistic-uncertainty-for-unsupervised-domain-adaptive-person-re-identification/,https://cdn.aaai.org/ojs/19960/19960-13-23973-1-2-20220628.pdf
40,Delving into the Local: Dynamic Inconsistency Learning for DeepFake Video Detection,Computer Vision I,Zhihao Gu;Yang Chen;Taiping Yao;Shouhong Ding;Jilin Li;Lizhuang Ma;,Shanghai Jiao Tong University;Tencent;East China Normal University;,China;,Technical,https://aaai.org/papers/00744-delving-into-the-local-dynamic-inconsistency-learning-for-deepfake-video-detection/,https://cdn.aaai.org/ojs/19955/19955-13-23968-1-2-20220628.pdf
41,Denoised Maximum Classiﬁer Discrepancy for Source-Free Unsupervised Domain Adaptation,Computer Vision I,Tong Chu;Yahao Liu;Jinhong Deng;Wen Li;Lixin Duan;,University of Electronic Science and Technology of China;,China;,Technical,https://aaai.org/papers/00472-denoised-maximum-classi%ef%ac%81er-discrepancy-for-source-free-unsupervised-domain-adaptation/,https://cdn.aaai.org/ojs/19925/19925-13-23938-1-2-20220628.pdf
42,DeTarNet: Decoupling Translation and Rotation by Siamese Network for Point Cloud Registration,Computer Vision I,Zhi Chen;Fan Yang;Wenbing Tao;,National Key Laboratory of Science and Technology on Multispectral Information Processing;Huazhong University of Science and Technology;,China;,Technical,https://aaai.org/papers/00401-detarnet-decoupling-translation-and-rotation-by-siamese-network-for-point-cloud-registration/,https://cdn.aaai.org/ojs/19917/19917-13-23930-1-2-20220628.pdf
43,Distinguishing Homophenes Using Multi-Head Visual-Audio Memory for Lip Reading,Computer Vision I,Minsu Kim;Jeong Hun Yeo;Yong Man Ro;,KAIST;,South Korea;,Technical,https://aaai.org/papers/01174-distinguishing-homophenes-using-multi-head-visual-audio-memory-for-lip-reading/,https://cdn.aaai.org/ojs/20003/20003-13-24016-1-2-20220628.pdf
44,Divide-and-Regroup Clustering for Domain Adaptive Person Re-identification,Computer Vision I,Zhengdong Hu;Yifan Sun;Yi Yang;Jianguang Zhou;,Zhejiang University;Baidu;University of Technology Sydney;,China;Australia;,Technical,https://aaai.org/papers/00980-divide-and-regroup-clustering-for-domain-adaptive-person-re-identification/,https://cdn.aaai.org/ojs/19981/19981-13-23994-1-2-20220628.pdf
45,DOC2PPT: Automatic Presentation Slides Generation from Scientific Documents,Computer Vision I,Tsu-Jui Fu;William Yang Wang;Daniel McDuff;Yale Song;,"University of California, Santa Barbara;Microsoft;",United States;,Technical,https://aaai.org/papers/00634-doc2ppt-automatic-presentation-slides-generation-from-scientific-documents/,https://cdn.aaai.org/ojs/19943/19943-13-23956-1-2-20220628.pdf
46,DuMLP-Pin: A Dual-MLP-Dot-Product Permutation-Invariant Network for Set Feature Extraction,Computer Vision I,Jiajun Fei;Ziyu Zhu;Wenlei Liu;Zhidong Deng;Mingyang Li;Huanjun Deng;Shuo Zhang;,Tsinghua University;Alibaba Group;,China;,Technical,https://aaai.org/papers/00598-dumlp-pin-a-dual-mlp-dot-product-permutation-invariant-network-for-set-feature-extraction/,https://cdn.aaai.org/ojs/19939/19939-13-23952-1-2-20220628.pdf
47,Efficient Virtual View Selection for 3D Hand Pose Estimation,Computer Vision I,Jian Cheng;Yanguang Wan;Dexin Zuo;Cuixia Ma;Jian Gu;Ping Tan;Hongan Wang;Xiaoming Deng;Yinda Zhang;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;Alibaba Group Holding Limited;Simon Fraser University;Google;,China;Canada;United States;,Technical,https://aaai.org/papers/00419-efficient-virtual-view-selection-for-3d-hand-pose-estimation/,https://cdn.aaai.org/ojs/19919/19919-13-23932-1-2-20220628.pdf
48,Elastic-Link for Binarized Neural Networks,Computer Vision I,Jie Hu;Ziheng Wu;Vince Tan;Zhilin Lu;Mengze Zeng;Enhua Wu;,"Institute of Computing Technology, Chinese Academy of Sciences;Alibaba Group;ByteDance;Tsinghua University;University of Macau;",China;,Technical,https://aaai.org/papers/00942-elastic-link-for-binarized-neural-networks/,https://cdn.aaai.org/ojs/19977/19977-13-23990-1-2-20220628.pdf
49,Event-Image Fusion Stereo Using Cross-Modality Feature Propagation,Computer Vision I,Hoonhee Cho;Kuk-Jin Yoon;,KAIST;,South Korea;,Technical,https://aaai.org/papers/00454-event-image-fusion-stereo-using-cross-modality-feature-propagation/,https://cdn.aaai.org/ojs/19923/19923-13-23936-1-2-20220628.pdf
50,Exploiting Fine-Grained Face Forgery Clues via Progressive Enhancement Learning,Computer Vision I,Qiqi Gu;Shen Chen;Taiping Yao;Yang Chen;Shouhong Ding;Ran Yi;,Shanghai Jiao Tong University;Tencent;,China;,Technical,https://aaai.org/papers/00735-exploiting-fine-grained-face-forgery-clues-via-progressive-enhancement-learning/,https://cdn.aaai.org/ojs/19954/19954-13-23967-1-2-20220628.pdf
51,Explore Inter-contrast between Videos via Composition for Weakly Supervised Temporal Sentence Grounding,Computer Vision I,Jiaming Chen;Weixin Luo;Wei Zhang;Lin Ma;,Shandong University;Meituan;ShanghaiTech University;,China;,Technical,https://aaai.org/papers/00267-explore-inter-contrast-between-videos-via-composition-for-weakly-supervised-temporal-sentence-grounding/,https://cdn.aaai.org/ojs/19902/19902-13-23915-1-2-20220628.pdf
52,Feature Distillation Interaction Weighting Network for Lightweight Image Super-resolution,Computer Vision I,Guangwei Gao;Wenjie Li;Juncheng Li;Fei Wu;Huimin Lu;Yi Yu;,Nanjing University of Posts and Telecommunications;University of Hong Kong;Kyushu Institute of Technology;National Institute of Informatics;,China;Japan;,Technical,https://aaai.org/papers/00661-feature-distillation-interaction-weighting-network-for-lightweight-image-super-resolution/,https://cdn.aaai.org/ojs/19946/19946-13-23959-1-2-20220628.pdf
53,FInfer: Frame Inference-Based Deepfake Detection for High-Visual-Quality Videos,Computer Vision I,Juan Hu;Xin Liao;Jinwen Liang;Wenbo Zhou;Zheng Qin;,Hunan University;University of Science and Technology of China;,China;,Technical,https://aaai.org/papers/00951-finfer-frame-inference-based-deepfake-detection-for-high-visual-quality-videos/,https://cdn.aaai.org/ojs/19978/19978-13-23991-1-2-20220628.pdf
54,Flow-Based Unconstrained Lip to Speech Generation,Computer Vision I,Jinzheng He;Zhou Zhao;Yi Ren;Jinglin Liu;Baoxing Huai;Nicholas Yuan;,Zhejiang University;Huawei;,China;,Technical,https://aaai.org/papers/00843-flow-based-unconstrained-lip-to-speech-generation/,https://cdn.aaai.org/ojs/19966/19966-13-23979-1-2-20220628.pdf
55,FrePGAN: Robust Deepfake Detection Using Frequency-Level Perturbations,Computer Vision I,Yonghyun Jeong;Doyeon Kim;Youngmin Ro;Jongwon Choi;,Samsung;Clova;University of Seoul;Chung-Ang University;,South Korea;,Technical,https://aaai.org/papers/01060-frepgan-robust-deepfake-detection-using-frequency-level-perturbations/,https://cdn.aaai.org/ojs/19990/19990-13-24003-1-2-20220628.pdf
56,GenCo: Generative Co-training for Generative Adversarial Networks with Limited Data,Computer Vision I,Kaiwen Cui;Jiaxing Huang;Zhipeng Luo;Gongjie Zhang;Fangneng Zhan;Shijian Lu;,Nanyang Technological University;,Singapore;,Technical,https://aaai.org/papers/00499-genco-generative-co-training-for-generative-adversarial-networks-with-limited-data/,https://cdn.aaai.org/ojs/19928/19928-13-23941-1-2-20220628.pdf
57,Generalizable Person Re-identification via Self-Supervised Batch Norm Test-Time Adaption,Computer Vision I,Ke Han;Chenyang Si;Yan Huang;Liang Wang;Tieniu Tan;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;Center for Excellence in Brain Science and Intelligence Technology;,China;;,Technical,https://aaai.org/papers/00817-generalizable-person-re-identification-via-self-supervised-batch-norm-test-time-adaption/,https://cdn.aaai.org/ojs/19963/19963-13-23976-1-2-20220628.pdf
58,Geometry-Contrastive Transformer for Generalized 3D Pose Transfer,Computer Vision I,Haoyu Chen;Hao Tang;Zitong Yu;Nicu Sebe;Guoying Zhao;,University of Oulu;ETH Zurich;University of Trento;,Finland;Switzerland;Italy;,Technical,https://aaai.org/papers/00258-geometry-contrastive-transformer-for-generalized-3d-pose-transfer/,https://cdn.aaai.org/ojs/19901/19901-13-23914-1-2-20220628.pdf
59,Guide Local Feature Matching by Overlap Estimation,Computer Vision I,Ying Chen;Dihe Huang;Shang Xu;Jianlin Liu;Yong Liu;,Tencent;Tsinghua University;,China;,Technical,https://aaai.org/papers/00365-guide-local-feature-matching-by-overlap-estimation/,https://cdn.aaai.org/ojs/19913/19913-13-23926-1-2-20220628.pdf
60,H^2-MIL: Exploring Hierarchical Representation with Heterogeneous Multiple Instance Learning for Whole Slide Image Analysis,Computer Vision I,Wentai Hou;Lequan Yu;Chengxuan Lin;Helong Huang;Rongshan Yu;Jing Qin;Liansheng Wang;,Xiamen University;University of Hong Kong;Hong Kong Polytechnic University;,China;,Technical,https://aaai.org/papers/00933-h-2-mil-exploring-hierarchical-representation-with-heterogeneous-multiple-instance-learning-for-whole-slide-image-analysis/,https://cdn.aaai.org/ojs/19976/19976-13-23989-1-2-20220628.pdf
61,Handwritten Mathematical Expression Recognition via Attention Aggregation Based Bi-directional Mutual Learning,Computer Vision I,Xiaohang Bian;Bo Qin;Xiaozhe Xin;Jianwu Li;Xuefeng Su;Yanfeng Wang;,Beijing Institute of Technology;Tencent;,China;,Technical,https://aaai.org/papers/00113-handwritten-mathematical-expression-recognition-via-attention-aggregation-based-bi-directional-mutual-learning/,https://cdn.aaai.org/ojs/19885/19885-13-23898-1-2-20220628.pdf
62,HarmoFL: Harmonizing Local and Global Drifts in Federated Learning on Heterogeneous Medical Images,Computer Vision I,Meirui Jiang;Zirui Wang;Qi Dou;,Chinese University of Hong Kong;Beihang University;,China;,Technical,https://aaai.org/papers/01087-harmofl-harmonizing-local-and-global-drifts-in-federated-learning-on-heterogeneous-medical-images/,https://cdn.aaai.org/ojs/19993/19993-13-24006-1-2-20220628.pdf
63,Imagine by Reasoning: A Reasoning-Based Implicit Semantic Data Augmentation for Long-Tailed Classification,Computer Vision I,Xiaohua Chen;Yucan Zhou;Dayan Wu;Wanqian Zhang;Yu Zhou;Bo Li;Weiping Wang;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;,China;,Technical,https://aaai.org/papers/00356-imagine-by-reasoning-a-reasoning-based-implicit-semantic-data-augmentation-for-long-tailed-classification/,https://cdn.aaai.org/ojs/19912/19912-13-23925-1-2-20220628.pdf
64,InsCLR: Improving Instance Retrieval with Self-Supervision,Computer Vision I,Zelu Deng;Yujie Zhong;Sheng Guo;Weilin Huang;,Dmall;Meituan Inc.;MY Bank;Alibaba Group;,;China;,Technical,https://aaai.org/papers/00516-insclr-improving-instance-retrieval-with-self-supervision/,https://cdn.aaai.org/ojs/19930/19930-13-23943-1-2-20220628.pdf
65,Joint 3D Object Detection and Tracking Using Spatio-Temporal Representation of Camera Image and LiDAR Point Clouds,Computer Vision I,Junho Koh;Jaekyum Kim;Jin Hyeok Yoo;Yecheol Kim;Dongsuk Kum;Jun Won Choi;,Hanyang University;Korea Advanced Institute of Science and Technology;,South Korea;,Technical,https://aaai.org/papers/01210-joint-3d-object-detection-and-tracking-using-spatio-temporal-representation-of-camera-image-and-lidar-point-clouds/,https://cdn.aaai.org/ojs/20007/20007-13-24020-1-2-20220628.pdf
66,Joint Human Pose Estimation and Instance Segmentation with PosePlusSeg,Computer Vision I,Niaz Ahmad;Jawad Khan;Jeremy Yuhyun Kim;Youngmoon Lee;,Hanyang University;,South Korea;,Technical,https://aaai.org/papers/00069-joint-human-pose-estimation-and-instance-segmentation-with-poseplusseg/,https://cdn.aaai.org/ojs/19880/19880-13-23893-1-2-20220628.pdf
67,Keypoint Message Passing for Video-Based Person Re-identification,Computer Vision I,Di Chen;Andreas Doering;Shanshan Zhang;Jian Yang;Juergen Gall;Bernt Schiele;,Nanjing University of Science and Technology;University of Bonn;Max Planck Institute for Informatics;,China;Germany;,Technical,https://aaai.org/papers/00239-keypoint-message-passing-for-video-based-person-re-identification/,https://cdn.aaai.org/ojs/19899/19899-13-23912-1-2-20220628.pdf
