Index,Title,Session/Area,Authors,Affiliation,Country,Status,Proceeding URL,PDF URL
19,3D-TOGO: Towards Text-Guided Cross-Category 3D Object Generation,computer vision i,Zutao Jiang;Guansong Lu;Xiaodan Liang;Jihua Zhu;Wei Zhang;Xiaojun Chang;Hang Xu;,Xi'an Jiao Tong University;Huawei;Sun Yat-sen University;Mohamed bin Zayed University of Artificial Intelligence;University of Technology Sydney;Pengcheng Laboratory;,China;United Arab Emirates;Australia;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25186,https://ojs.aaai.org/index.php/AAAI/article/view/25186/27093
20,Adversarial Alignment for Source Free Object Detection,computer vision i,Qiaosong Chu;Shuyan Li;Guangyi Chen;Kai Li;Xiu Li;,"Tsinghua University;Carnegie Mellon University;Mohamed bin Zayed University of Artificial Intelligence;NEC Laboratories America, Inc.;",China;United States;United Arab Emirates;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25119,https://ojs.aaai.org/index.php/AAAI/article/view/25119/24891
21,Amodal Instance Segmentation via Prior-Guided Expansion,computer vision i,Junjie Chen;Li Niu;Jianfu Zhang;Jianlou Si;Chen Qian;Liqing Zhang;,Shanghai Jiao Tong University;SenseTime;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25104,https://ojs.aaai.org/index.php/AAAI/article/view/25104/24876
22,AudioEar: Single-View Ear Reconstruction for Personalized Spatial Audio,computer vision i,Xiaoyang Huang;Yanjun Wang;Yang Liu;Bingbing Ni;Wenjun Zhang;Jinxian Liu;Teng Li;,Shanghai Jiao Tong University;FocusMedia;Anhui University;,China;;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25174,https://ojs.aaai.org/index.php/AAAI/article/view/25174/24946
23,Bidirectional Domain Mixup for Domain Adaptive Semantic Segmentation,computer vision i,Daehan Kim;Minseok Seo;Kwanyong Park;Inkyu Shin;Sanghyun Woo;In So Kweon;Dong-Geol Choi;,Hanbat National University;SI Analytics;Korea Advanced Institute of Science and Technology;,South Korea;;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25193,https://ojs.aaai.org/index.php/AAAI/article/view/25193/24965
24,Bidirectional Optical Flow NeRF: High Accuracy and High Quality under Fewer Views,computer vision i,Shuo Chen;Binbin Yan;Xinzhu Sang;Duo Chen;Peng Wang;Xiao Guo;Chongli Zhong;Huaming Wan;,Beijing University of Posts and Telecommunications;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25109,https://ojs.aaai.org/index.php/AAAI/article/view/25109/24881
25,Boosting Point Clouds Rendering via Radiance Mapping,computer vision i,Xiaoyang Huang;Yi Zhang;Bingbing Ni;Teng Li;Kai Chen;Wenjun Zhang;,Shanghai Jiao Tong University;Shanghai AI Lab;Anhui University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25175,https://ojs.aaai.org/index.php/AAAI/article/view/25175/24947
26,CALIP: Zero-Shot Enhancement of CLIP with Parameter-Free Attention,computer vision i,Ziyu Guo;Renrui Zhang;Longtian Qiu;Xianzheng Ma;Xupeng Miao;Xuming He;Bin Cui;,Peking University;Chinese University of Hong Kong;Shanghai AI Laboratory;ShanghaiTech University;Carnegie Mellon University;,China;United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25152,https://ojs.aaai.org/index.php/AAAI/article/view/25152/24924
27,Causal Intervention for Human Trajectory Prediction with Cross Attention Mechanism,computer vision i,Chunjiang Ge;Shiji Song;Gao Huang;,Tsinghua University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25142,https://ojs.aaai.org/index.php/AAAI/article/view/25142/24914
28,CEE-Net: Complementary End-to-End Network for 3D Human Pose Generation and Estimation,computer vision i,Haolun Li;Chi-Man Pun;,University of Macau;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25214,https://ojs.aaai.org/index.php/AAAI/article/view/25214/24986
29,ClassFormer: Exploring Class-Aware Dependency with Transformer for Medical Image Segmentation,computer vision i,Huimin Huang;Shiao Xie;Lanfen Lin;Ruofeng Tong;Yen-Wei Chen;Hong Wang;Yuexiang Li;Yawen Huang;Yefeng Zheng;,Zhejiang University;Zhejiang Lab;Ritsumeikan University;Tencent;,China;Japan;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25171,https://ojs.aaai.org/index.php/AAAI/article/view/25171/24943
30,CLIP-ReID: Exploiting Vision-Language Model for Image Re-identification without Concrete Text Labels,computer vision i,Siyuan Li;Li Sun;Qingli Li;,East China Normal University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25225,https://ojs.aaai.org/index.php/AAAI/article/view/25225/24997
31,Correlation Loss: Enforcing Correlation between Classification and Localization,computer vision i,Fehmi Kahraman;Kemal Oksuz;Sinan Kalkan;Emre Akbas;,Middle East Technical University;,Türkiye;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25190,https://ojs.aaai.org/index.php/AAAI/article/view/25190/24962
32,CRAFT: Camera-Radar 3D Object Detection with Spatio-Contextual Fusion Transformer,computer vision i,Youngseok Kim;Sanmin Kim;Jun Won Choi;Dongsuk Kum;,Korea Advanced Institute of Science and Technology;Hanyang University;,South Korea;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25198,https://ojs.aaai.org/index.php/AAAI/article/view/25198/24970
33,Cross-Modal Label Contrastive Learning for Unsupervised Audio-Visual Event Localization,computer vision i,Peijun Bao;Wenhan Yang;Boon Poh Ng;Meng Hwa Er;Alex C. Kot;,Nanyang Technological University;Pengcheng Laboratory;,Singapore;China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25093,https://ojs.aaai.org/index.php/AAAI/article/view/25093/24865
34,Cross-Modality Person Re-identification with Memory-Based Contrastive Embedding,computer vision i,De Cheng;Xiaolong Wang;Nannan Wang;Zhen Wang;Xiaoyu Wang;Xinbo Gao;,Xidian University;Zhejiang Lab;University of Science and Technology of China;Chongqing University of Posts and Telecommunications;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25116,https://ojs.aaai.org/index.php/AAAI/article/view/25116/24888
35,Curriculum Multi-Negative Augmentation for Debiased Video Grounding,computer vision i,Xiaohan Lan;Yitian Yuan;Hong Chen;Xin Wang;Zequn Jie;Lin Ma;Zhi Wang;Wenwu Zhu;,Tsinghua University;Meituan Inc.;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25204,https://ojs.aaai.org/index.php/AAAI/article/view/25204/24976
36,DarkFeat: Noise-Robust Feature Detector and Descriptor for Extremely Low-Light RAW Images,computer vision i,Yuze He;Yubin Hu;Wang Zhao;Jisheng Li;Yong-Jin Liu;Yuxing Han;Jiangtao Wen;,Tsinghua University;Eastern Institute for Advanced Study;,China;;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25161,https://ojs.aaai.org/index.php/AAAI/article/view/25161/24933
37,Deconstructed Generation-Based Zero-Shot Model,computer vision i,Dubing Chen;Yuming Shen;Haofeng Zhang;Philip H.S. Torr;,Nanjing University of Science and Technology;University of Oxford;,China;United Kingdom;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25102,https://ojs.aaai.org/index.php/AAAI/article/view/25102/24874
38,Deep Digging into the Generalization of Self-Supervised Monocular Depth Estimation,computer vision i,Jinwoo Bae;Sungho Moon;Sunghoon Im;,Daegu Gyeongbuk Institute of Science and Technology;,South Korea;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25090,https://ojs.aaai.org/index.php/AAAI/article/view/25090/24862
39,Defending Backdoor Attacks on Vision Transformer via Patch Processing,computer vision i,Khoa D. Doan;Yingjie Lao;Peng Yang;Ping Li;,VinUniversity;Clemson University;Meta;LinkedIn Corporation;,Vietnam;United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25125,https://ojs.aaai.org/index.php/AAAI/article/view/25125/24897
40,Delving Deep into Pixel Alignment Feature for Accurate Multi-View Human Mesh Recovery,computer vision i,Kai Jia;Hongwen Zhang;Liang An;Yebin Liu;,Tsinghua University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25179,https://ojs.aaai.org/index.php/AAAI/article/view/25179/24951
41,Denoising after Entropy-Based Debiasing a Robust Training Method for Dataset Bias with Noisy Labels,computer vision i,Sumyeong Ahn;Se-Young Yun;,KAIST;,South Korea;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25088,https://ojs.aaai.org/index.php/AAAI/article/view/25088/24860
42,Disentangle and Remerge: Interventional Knowledge Distillation for Few-Shot Object Detection from a Conditional Causal Perspective,computer vision i,Jiangmeng Li;Yanan Zhang;Wenwen Qiang;Lingyu Si;Chengbo Jiao;Xiaohui Hu;Changwen Zheng;Fuchun Sun;,University of Chinese Academy of Sciences;Chinese Academy of Sciences;University of Electronic Science and Technology of China;Tsinghua University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25216,https://ojs.aaai.org/index.php/AAAI/article/view/25216/24988
43,Domain-General Crowd Counting in Unseen Scenarios,computer vision i,Zhipeng Du;Jiankang Deng;Miaojing Shi;,Tongji University;King's College London;Huawei;,China;United Kingdom;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25131,https://ojs.aaai.org/index.php/AAAI/article/view/25131/24903
44,Dual-Domain Attention for Image Deblurring,computer vision i,Yuning Cui;Yi Tao;Wenqi Ren;Alois Knoll;,Technical University of Munich;Massachusetts Institute of Technology;Sun Yat-sen University;,Germany;United States;China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25122,https://ojs.aaai.org/index.php/AAAI/article/view/25122/24894
45,DUET: Cross-Modal Semantic Grounding for Contrastive Zero-Shot Learning,computer vision i,Zhuo Chen;Yufeng Huang;Jiaoyan Chen;Yuxia Geng;Wen Zhang;Yin Fang;Jeff Z. Pan;Huajun Chen;,Zhejiang University;Donghai Laboratory;University of Manchester;University of Edinburgh;,China;United Kingdom;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25114,https://ojs.aaai.org/index.php/AAAI/article/view/25114/24886
46,Efficient Mirror Detection via Multi-Level Heterogeneous Learning,computer vision i,Ruozhen He;Jiaying Lin;Rynson W.H. Lau;,City University of Hong Kong;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25157,https://ojs.aaai.org/index.php/AAAI/article/view/25157/24929
47,Estimating Reflectance Layer from a Single Image: Integrating Reflectance Guidance and Shadow/Specular Aware Learning,computer vision i,Yeying Jin;Ruoteng Li;Wenhan Yang;Robby T. Tan;,National University of Singapore;ByteDance;Pengcheng Laboratory;Yale-NUS College;,Singapore;China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25188,https://ojs.aaai.org/index.php/AAAI/article/view/25188/24960
48,Explicit Invariant Feature Induced Cross-Domain Crowd Counting,computer vision i,Yiqing Cai;Lianggangxu Chen;Haoyue Guan;Shaohui Lin;Changhong Lu;Changbo Wang;Gaoqi He;,East China Normal University;Johns Hopkins University;,China;United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25098,https://ojs.aaai.org/index.php/AAAI/article/view/25098/24870
49,Exploit Domain-Robust Optical Flow in Domain Adaptive Video Semantic Segmentation,computer vision i,Yuan Gao;Zilei Wang;Jiafan Zhuang;Yixin Zhang;Junjie Li;,University of Science and Technology of China;Shantou University;Hefei Comprehensive National Science Center;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25140,https://ojs.aaai.org/index.php/AAAI/article/view/25140/24912
50,Exploring Tuning Characteristics of Ventral Stream’s Neurons for Few-Shot Image Classification,computer vision i,Lintao Dong;Wei Zhai;Zheng-Jun Zha;,University of Science and Technology of China;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25128,https://ojs.aaai.org/index.php/AAAI/article/view/25128/24900
51,FacT: Factor-Tuning for Lightweight Adaptation on Vision Transformer,computer vision i,Shibo Jie;Zhi-Hong Deng;,Peking University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25187,https://ojs.aaai.org/index.php/AAAI/article/view/25187/24959
52,Fast Online Hashing with Multi-Label Projection,computer vision i,Wenzhe Jia;Yuan Cao;Junwei Liu;Jie Gui;,Ocean University of China;Xidian University;Southeast University;Purple Mountain Laboratories;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25181,https://ojs.aaai.org/index.php/AAAI/article/view/25181/24953
53,Few-Shot Defect Image Generation via Defect-Aware Feature Manipulation,computer vision i,Yuxuan Duan;Yan Hong;Li Niu;Liqing Zhang;,Shanghai Jiao Tong University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25132,https://ojs.aaai.org/index.php/AAAI/article/view/25132/24904
54,Few-Shot Object Detection via Variational Feature Aggregation,computer vision i,Jiaming Han;Yuqiang Ren;Jian Ding;Ke Yan;Gui-Song Xia;,Wuhan University;Tencent;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25153,https://ojs.aaai.org/index.php/AAAI/article/view/25153/24925
55,Flexible 3D Lane Detection by Hierarchical Shape Matching,computer vision i,Zhihao Guan;Ruixin Liu;Zejian Yuan;Ao Liu;Kun Tang;Tong Zhou;Erlong Li;Chao Zheng;Shuqi Mei;,Xi'an Jiao Tong University;Tencent;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25146,https://ojs.aaai.org/index.php/AAAI/article/view/25146/24918
56,Fourier-Net: Fast Image Registration with Band-Limited Deformation,computer vision i,Xi Jia;Joseph Bartlett;Wei Chen;Siyang Song;Tianyang Zhang;Xinxing Cheng;Wenqi Lu;Zhaowen Qiu;Jinming Duan;,University of Birmingham;University of Melbourne;University of Cambridge;University of Warwick;Northeast Forestry University;Alan Turing Institute;,United Kingdom;Australia;China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25182,https://ojs.aaai.org/index.php/AAAI/article/view/25182/24954
57,FreeEnricher: Enriching Face Landmarks without Additional Cost,computer vision i,Yangyu Huang;Xi Chen;Jongyoo Kim;Hao Yang;Chong Li;Jiaolong Yang;Dong Chen;,Microsoft;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25176,https://ojs.aaai.org/index.php/AAAI/article/view/25176/24948
58,Frequency Domain Disentanglement for Arbitrary Neural Style Transfer,computer vision i,Dongyang Li;Hao Luo;Pichao Wang;Zhibin Wang;Shang Liu;Fan Wang;,Alibaba Group;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25212,https://ojs.aaai.org/index.php/AAAI/article/view/25212/24984
59,Frequency Selective Augmentation for Video Representation Learning,computer vision i,Jinhyung Kim;Taeoh Kim;Minho Shim;Dongyoon Han;Dongyoon Wee;Junmo Kim;,LG;;NAVER Corporation;Korea Advanced Institute of Science and Technology;,South Korea;;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25194,https://ojs.aaai.org/index.php/AAAI/article/view/25194/24966
60,Frido: Feature Pyramid Diffusion for Complex Scene Image Synthesis,computer vision i,Wan-Cyuan Fan;Yen-Chun Chen;DongDong Chen;Yu Cheng;Lu Yuan;Yu-Chiang Frank Wang;,National Taiwan University;Microsoft;NVIDIA;,China;United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25133,https://ojs.aaai.org/index.php/AAAI/article/view/25133/24905
61,FSR: A General Frequency-Oriented Framework to Accelerate Image Super-resolution Networks,computer vision i,Jinmin Li;Tao Dai;Mingyan Zhu;Bin Chen;Zhi Wang;Shu-Tao Xia;,Tsinghua University;Shenzhen University;Pengcheng Laboratory;Harbin Institute of Technology;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25218,https://ojs.aaai.org/index.php/AAAI/article/view/25218/24990
62,GAM: Gradient Attention Module of Optimization for Point Clouds Analysis,computer vision i,Haotian Hu;Fanyi Wang;Zhiwang Zhang;Yaonong Wang;Laifeng Hu;Yanhao Zhang;,"Zhejiang Leapmotor Technology CO., LTD.;OPPO Research Institute;University of Sydney;",China;Australia;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25162,https://ojs.aaai.org/index.php/AAAI/article/view/25162/24934
63,Generating Transferable 3D Adversarial Point Cloud via Random Perturbation Factorization,computer vision i,Bangyan He;Jian Liu;Yiming Li;Siyuan Liang;Jingzhi Li;Xiaojun Jia;Xiaochun Cao;,Chinese Academy of Sciences;University of Chinese Academy of Sciences;Ant Group;Tsinghua University;Sun Yat-sen University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25154,https://ojs.aaai.org/index.php/AAAI/article/view/25154/24926
64,GPTR: Gestalt-Perception Transformer for Diagram Object Detection,computer vision i,Xin Hu;Lingling Zhang;Jun Liu;Jinfu Fan;Yang You;Yaqiang Wu;,Xi'an Jiao Tong University;Tongji University;National University of Singapore;Lenovo Research;,China;Singapore;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25169,https://ojs.aaai.org/index.php/AAAI/article/view/25169/24941
65,GuidedMixup: An Efficient Mixup Strategy Guided by Saliency Maps,computer vision i,Minsoo Kang;Suhyun Kim;,Korea University;Korea Institute of Science and Technology;,South Korea;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25191,https://ojs.aaai.org/index.php/AAAI/article/view/25191/24963
66,Head-Free Lightweight Semantic Segmentation with Linear Transformer,computer vision i,Bo Dong;Pichao Wang;Fan Wang;,Alibaba Group;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25126,https://ojs.aaai.org/index.php/AAAI/article/view/25126/24898
67,Hierarchical Contrast for Unsupervised Skeleton-Based Action Representation Learning,computer vision i,Jianfeng Dong;Shengkai Sun;Zhonglin Liu;Shujie Chen;Baolong Liu;Xun Wang;,Zhejiang Gongshang University;Zhejiang Key Lab of E-Commerce;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25127,https://ojs.aaai.org/index.php/AAAI/article/view/25127/24899
68,High-Resolution Iterative Feedback Network for Camouflaged Object Detection,computer vision i,Xiaobin Hu;Shuo Wang;Xuebin Qin;Hang Dai;Wenqi Ren;Donghao Luo;Ying Tai;Ling Shao;,Tencent;ETH Zurich;Mohamed bin Zayed University of Artificial Intelligence;University of Glasgow;Sun Yat-sen University;Terminus Group;,China;Switzerland;United Arab Emirates;United Kingdom;;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25167,https://ojs.aaai.org/index.php/AAAI/article/view/25167/24939
69,Hybrid CNN-Transformer Feature Fusion for Single Image Deraining,computer vision i,Xiang Chen;Jinshan Pan;Jiyang Lu;Zhentao Fan;Hao Li;,Nanjing University of Science and Technology;Shenyang Aerospace University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25111,https://ojs.aaai.org/index.php/AAAI/article/view/25111/24883
70,Imperceptible Adversarial Attack via Invertible Neural Networks,computer vision i,Zihan Chen;Ziyue Wang;Jun-Jie Huang;Wentao Zhao;Xiao Liu;Dejian Guan;,National University of Defense Technology;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25115,https://ojs.aaai.org/index.php/AAAI/article/view/25115/24887
71,Improving Crowded Object Detection via Copy-Paste,computer vision i,Jiangfan Deng;Dewen Fan;Xiaosong Qiu;Feng Zhou;,Aibee Inc.;,United States;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25124,https://ojs.aaai.org/index.php/AAAI/article/view/25124/24896
72,Improving Dynamic HDR Imaging with Fusion Transformer,computer vision i,Rufeng Chen;Bolun Zheng;Hua Zhang;Quan Chen;Chenggang Yan;Gregory Slabaugh;Shanxin Yuan;,Hangzhou Dianzi University;Queen Mary University of London;,China;United Kingdom;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25107,https://ojs.aaai.org/index.php/AAAI/article/view/25107/24879
73,Incremental Image De-raining via Associative Memory,computer vision i,Yi Gu;Chao Wang;Jie Li;,Alibaba Cloud Computing;Shanghai Jiao Tong University;,China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25145,https://ojs.aaai.org/index.php/AAAI/article/view/25145/24917
74,Incremental-DETR: Incremental Few-Shot Object Detection via Self-Supervised Learning,computer vision i,Na Dong;Yongqiang Zhang;Mingli Ding;Gim Hee Lee;,National University of Singapore;Harbin Institute of Technology;,Singapore;China;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25129,https://ojs.aaai.org/index.php/AAAI/article/view/25129/24901
75,InstanceFormer: An Online Video Instance Segmentation Framework,computer vision i,Rajat Koner;Tanveer Hannan;Suprosanna Shit;Sahand Sharifzadeh;Matthias Schubert;Thomas Seidl;Volker Tresp;,Ludwig Maximilian University of Munich;MCML;Technical University of Munich;,Germany;;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25201,https://ojs.aaai.org/index.php/AAAI/article/view/25201/24973
76,KT-Net: Knowledge Transfer for Unpaired 3D Shape Completion,computer vision i,Zhen Cao;Wenxiao Zhang;Xin Wen;Zhen Dong;Yu-Shen Liu;Xiongwu Xiao;Bisheng Yang;,Wuhan University;Singapore University of Technology and Design;JD;Tsinghua University;,China;Singapore;,Technical,https://ojs.aaai.org/index.php/AAAI/article/view/25101,https://ojs.aaai.org/index.php/AAAI/article/view/25101/24873
