Index,Title,Session/Area,Authors,Affiliation,Status,OpenReview URL,PDF URL
20,Breaking the Softmax Bottleneck: A High-Rank RNN Language Model,,Zhilin Yang;Zihang Dai;Ruslan Salakhutdinov;William W. Cohen,,Oral,https://openreview.net/forum?id=HkwZSG-CZ,https://openreview.net/pdf?id=HkwZSG-CZ
21,Mastering the Dungeon: Grounded Language Learning by Mechanical Turker Descent,,Zhilin Yang;Saizheng Zhang;Jack Urbanek;Will Feng;Alexander Miller;Arthur Szlam;Douwe Kiela;Jason Weston,,Poster,https://openreview.net/forum?id=SJ-C6JbRW,https://openreview.net/pdf?id=SJ-C6JbRW
22,AmbientGAN: Generative models from lossy measurements,,Ashish Bora;Eric Price;Alexandros G. Dimakis,,Oral,https://openreview.net/forum?id=Hy7fDog0b,https://openreview.net/pdf?id=Hy7fDog0b
23,Apprentice: Using Knowledge Distillation Techniques To Improve Low-Precision Network Accuracy,,Asit Mishra;Debbie Marr,,Poster,https://openreview.net/forum?id=B1ae1lZRb,https://openreview.net/pdf?id=B1ae1lZRb
24,Eigenoption Discovery through the Deep Successor Representation,,Marlos C. Machado;Clemens Rosenbaum;Xiaoxiao Guo;Miao Liu;Gerald Tesauro;Murray Campbell,,Poster,https://openreview.net/forum?id=Bk8ZcAxR-,https://openreview.net/pdf?id=Bk8ZcAxR-
25,FusionNet: Fusing via Fully-aware Attention with Application to Machine Comprehension,,Hsin-Yuan Huang;Chenguang Zhu;Yelong Shen;Weizhu Chen,,Poster,https://openreview.net/forum?id=BJIgi_eCZ,https://openreview.net/pdf?id=BJIgi_eCZ
26,Generating Wikipedia by Summarizing Long Sequences,,Peter J. Liu*;Mohammad Saleh*;Etienne Pot;Ben Goodrich;Ryan Sepassi;Lukasz Kaiser;Noam Shazeer,,Poster,https://openreview.net/forum?id=Hyg0vbWC-,https://openreview.net/pdf?id=Hyg0vbWC-
27,On the insufficiency of existing momentum schemes for Stochastic Optimization,,Rahul Kidambi;Praneeth Netrapalli;Prateek Jain;Sham M. Kakade,,Oral,https://openreview.net/forum?id=rJTutzbA-,https://openreview.net/pdf?id=rJTutzbA-
28,Relational Neural Expectation Maximization: Unsupervised Discovery of Objects and their Interactions,,Sjoerd van Steenkiste;Michael Chang;Klaus Greff;Jürgen Schmidhuber,,Poster,https://openreview.net/forum?id=ryH20GbRW,https://openreview.net/pdf?id=ryH20GbRW
29,Synthetic and Natural Noise Both Break Neural Machine Translation,,Yonatan Belinkov;Yonatan Bisk,,Oral,https://openreview.net/forum?id=BJ8vJebC-,https://openreview.net/pdf?id=BJ8vJebC-
30,A PAC-Bayesian Approach to Spectrally-Normalized Margin Bounds for Neural Networks,,Behnam Neyshabur;Srinadh Bhojanapalli;Nathan Srebro,,Poster,https://openreview.net/forum?id=Skz_WfbCZ,https://openreview.net/pdf?id=Skz_WfbCZ
31,Decision-Based Adversarial Attacks: Reliable Attacks Against Black-Box Machine Learning Models,,Wieland Brendel *;Jonas Rauber *;Matthias Bethge,,Poster,https://openreview.net/forum?id=SyZI0GWCZ,https://openreview.net/pdf?id=SyZI0GWCZ
32,Distributed Prioritized Experience Replay,,Dan Horgan;John Quan;David Budden;Gabriel Barth-Maron;Matteo Hessel;Hado van Hasselt;David Silver,,Poster,https://openreview.net/forum?id=H1Dy---0Z,https://openreview.net/pdf?id=H1Dy---0Z
33,Efficient Sparse-Winograd Convolutional Neural Networks,,Xingyu Liu;Jeff Pool;Song Han;William J. Dally,,Poster,https://openreview.net/forum?id=HJzgZ3JCW,https://openreview.net/pdf?id=HJzgZ3JCW
34,Learning how to explain neural networks: PatternNet and PatternAttribution,,Pieter-Jan Kindermans;Kristof T. Schütt;Maximilian Alber;Klaus-Robert Müller;Dumitru Erhan;Been Kim;Sven Dähne,,Poster,https://openreview.net/forum?id=Hkn7CBaTW,https://openreview.net/pdf?id=Hkn7CBaTW
35,Learning to Teach,,Yang Fan;Fei Tian;Tao Qin;Xiang-Yang Li;Tie-Yan Liu,,Poster,https://openreview.net/forum?id=HJewuJWCZ,https://openreview.net/pdf?id=HJewuJWCZ
36,Neural Language Modeling by Jointly Learning Syntax and Lexicon,,Yikang Shen;Zhouhan Lin;Chin-wei Huang;Aaron Courville,,Poster,https://openreview.net/forum?id=rkgOLb-0W,https://openreview.net/pdf?id=rkgOLb-0W
37,Polar Transformer Networks,,Carlos Esteves;Christine Allen-Blanchette;Xiaowei Zhou;Kostas Daniilidis,,Poster,https://openreview.net/forum?id=HktRlUlAZ,https://openreview.net/pdf?id=HktRlUlAZ
38,Training and Inference with Integers in Deep Neural Networks,,Shuang Wu;Guoqi Li;Feng Chen;Luping Shi,,Oral,https://openreview.net/forum?id=HJGXzmspb,https://openreview.net/pdf?id=HJGXzmspb
39,A DIRT-T Approach to Unsupervised Domain Adaptation,,Rui Shu;Hung Bui;Hirokazu Narui;Stefano Ermon,,Poster,https://openreview.net/forum?id=H1q-TM-AW,https://openreview.net/pdf?id=H1q-TM-AW
40,Alternating Multi-bit Quantization for Recurrent Neural Networks,,Chen Xu;Jianqiang Yao;Zhouchen Lin;Wenwu Ou;Yuanbin Cao;Zhirong Wang;Hongbin Zha,,Poster,https://openreview.net/forum?id=S19dR9x0b,https://openreview.net/pdf?id=S19dR9x0b
41,Learning Differentially Private Recurrent Language Models,,H. Brendan McMahan;Daniel Ramage;Kunal Talwar;Li Zhang,,Poster,https://openreview.net/forum?id=BJ0hF1Z0b,https://openreview.net/pdf?id=BJ0hF1Z0b
42,SGD Learns Over-parameterized Networks that Provably Generalize on Linearly Separable Data,,Alon Brutzkus;Amir Globerson;Eran Malach;Shai Shalev-Shwartz,,Poster,https://openreview.net/forum?id=rJ33wwxRb,https://openreview.net/pdf?id=rJ33wwxRb
43,Skip Connections Eliminate Singularities,,Emin Orhan;Xaq Pitkow,,Poster,https://openreview.net/forum?id=HkwBEMWCZ,https://openreview.net/pdf?id=HkwBEMWCZ
44,CausalGAN: Learning Causal Implicit Generative Models with Adversarial Training,,Murat Kocaoglu;Christopher Snyder;Alexandros G. Dimakis;Sriram Vishwanath,,Poster,https://openreview.net/forum?id=BJE-4xW0W,https://openreview.net/pdf?id=BJE-4xW0W
45,Learning One-hidden-layer Neural Networks with Landscape Design,,Rong Ge;Jason D. Lee;Tengyu Ma,,Poster,https://openreview.net/forum?id=BkwHObbRZ,https://openreview.net/pdf?id=BkwHObbRZ
46,Neural Sketch Learning for Conditional Program Generation,,Vijayaraghavan Murali;Letao Qi;Swarat Chaudhuri;Chris Jermaine,,Oral,https://openreview.net/forum?id=HkfXMz-Ab,https://openreview.net/pdf?id=HkfXMz-Ab
47,Neural Speed Reading via Skim-RNN,,Minjoon Seo;Sewon Min;Ali Farhadi;Hannaneh Hajishirzi,,Poster,https://openreview.net/forum?id=Sy-dQG-Rb,https://openreview.net/pdf?id=Sy-dQG-Rb
48,Spectral Normalization for Generative Adversarial Networks,,Takeru Miyato;Toshiki Kataoka;Masanori Koyama;Yuichi Yoshida,,Oral,https://openreview.net/forum?id=B1QRgziT-,https://openreview.net/pdf?id=B1QRgziT-
49,Unsupervised Cipher Cracking Using Discrete GANs,,Aidan N. Gomez;Sicong Huang;Ivan Zhang;Bryan M. Li;Muhammad Osama;Lukasz Kaiser,,Poster,https://openreview.net/forum?id=BkeqO7x0-,https://openreview.net/pdf?id=BkeqO7x0-
50,Modular Continual Learning in a Unified Visual Environment,,Kevin T. Feigelis;Blue Sheffer;Daniel L. K. Yamins,,Poster,https://openreview.net/forum?id=rkPLzgZAZ,https://openreview.net/pdf?id=rkPLzgZAZ
51,Generalizing Across Domains via Cross-Gradient Training,,Shiv Shankar*;Vihari Piratla*;Soumen Chakrabarti;Siddhartha Chaudhuri;Preethi Jyothi;Sunita Sarawagi,,Poster,https://openreview.net/forum?id=r1Dx7fbCW,https://openreview.net/pdf?id=r1Dx7fbCW
52,Minimal-Entropy Correlation Alignment for Unsupervised Deep Domain Adaptation,,Pietro Morerio;Jacopo Cavazza;Vittorio Murino,,Poster,https://openreview.net/forum?id=rJWechg0Z,https://openreview.net/pdf?id=rJWechg0Z
53,Variational image compression with a scale hyperprior,,Johannes Ballé;David Minnen;Saurabh Singh;Sung Jin Hwang;Nick Johnston,,Poster,https://openreview.net/forum?id=rkcQFMZRb,https://openreview.net/pdf?id=rkcQFMZRb
54,Active Neural Localization,,Devendra Singh Chaplot;Emilio Parisotto;Ruslan Salakhutdinov,,Poster,https://openreview.net/forum?id=ry6-G_66b,https://openreview.net/pdf?id=ry6-G_66b
55,An image representation based convolutional network for DNA classification,,Bojian Yin;Marleen Balvert;Davide Zambrano;Alexander Schoenhuth;Sander Bohte,,Poster,https://openreview.net/forum?id=HJvvRoe0W,https://openreview.net/pdf?id=HJvvRoe0W
56,Detecting Statistical Interactions from Neural Network Weights,,Michael Tsang;Dehua Cheng;Yan Liu,,Poster,https://openreview.net/forum?id=ByOfBggRZ,https://openreview.net/pdf?id=ByOfBggRZ
57,Emergence of Linguistic Communication from Referential Games with Symbolic and Pixel Input,,Angeliki Lazaridou;Karl Moritz Hermann;Karl Tuyls;Stephen Clark,,Oral,https://openreview.net/forum?id=HJGv1Z-AW,https://openreview.net/pdf?id=HJGv1Z-AW
58,Learning an Embedding Space for Transferable Robot Skills,,Karol Hausman;Jost Tobias Springenberg;Ziyu Wang;Nicolas Heess;Martin Riedmiller,,Poster,https://openreview.net/forum?id=rk07ZXZRb,https://openreview.net/pdf?id=rk07ZXZRb
59,Learning to cluster in order to transfer across domains and tasks,,Yen-Chang Hsu;Zhaoyang Lv;Zsolt Kira,,Poster,https://openreview.net/forum?id=ByRWCqvT-,https://openreview.net/pdf?id=ByRWCqvT-
60,Monotonic Chunkwise Attention,,Chung-Cheng Chiu*;Colin Raffel*,,Poster,https://openreview.net/forum?id=Hko85plCW,https://openreview.net/pdf?id=Hko85plCW
61,Regularizing and Optimizing LSTM Language Models,,Stephen Merity;Nitish Shirish Keskar;Richard Socher,,Poster,https://openreview.net/forum?id=SyyGPP0TZ,https://openreview.net/pdf?id=SyyGPP0TZ
62,Smooth Loss Functions for Deep Top-k Classification,,Leonard Berrada;Andrew Zisserman;M. Pawan Kumar,,Poster,https://openreview.net/forum?id=Hk5elxbRW,https://openreview.net/pdf?id=Hk5elxbRW
63,Stochastic Variational Video Prediction,,Mohammad Babaeizadeh;Chelsea Finn;Dumitru Erhan;Roy H. Campbell;Sergey Levine,,Poster,https://openreview.net/forum?id=rk49Mg-CW,https://openreview.net/pdf?id=rk49Mg-CW
64,Temporally Efficient Deep Learning with Spikes,,Peter O'Connor;Efstratios Gavves;Matthias Reisser;Max Welling,,Poster,https://openreview.net/forum?id=HkZy-bW0-,https://openreview.net/pdf?id=HkZy-bW0-
65,Unbiased Online Recurrent Optimization,,Corentin Tallec;Yann Ollivier,,Poster,https://openreview.net/forum?id=rJQDjk-0b,https://openreview.net/pdf?id=rJQDjk-0b
66,A Deep Reinforced Model for Abstractive Summarization,,Romain Paulus;Caiming Xiong;Richard Socher,,Poster,https://openreview.net/forum?id=HkAClQgA-,https://openreview.net/pdf?id=HkAClQgA-
67,A Neural Representation of Sketch Drawings,,David Ha;Douglas Eck,,Poster,https://openreview.net/forum?id=Hy6GHpkCW,https://openreview.net/pdf?id=Hy6GHpkCW
68,A Scalable Laplace Approximation for Neural Networks,,Hippolyt Ritter;Aleksandar Botev;David Barber,,Poster,https://openreview.net/forum?id=Skdvd2xAZ,https://openreview.net/pdf?id=Skdvd2xAZ
69,Ask the Right Questions: Active Question Reformulation with Reinforcement Learning,,Christian Buck;Jannis Bulian;Massimiliano Ciaramita;Wojciech Gajewski;Andrea Gesmundo;Neil Houlsby;Wei Wang.,,Oral,https://openreview.net/forum?id=S1CChZ-CZ,https://openreview.net/pdf?id=S1CChZ-CZ
70,Bi-Directional Block Self-Attention for Fast and Memory-Efficient Sequence Modeling,,Tao Shen;Tianyi Zhou;Guodong Long;Jing Jiang;Chengqi Zhang,,Poster,https://openreview.net/forum?id=H1cWzoxA-,https://openreview.net/pdf?id=H1cWzoxA-
71,Compressing Word Embeddings via Deep Compositional Code Learning,,Raphael Shu;Hideki Nakayama,,Poster,https://openreview.net/forum?id=BJRZzFlRb,https://openreview.net/pdf?id=BJRZzFlRb
72,Few-Shot Learning with Graph Neural Networks,,Victor Garcia Satorras;Joan Bruna Estrach,,Poster,https://openreview.net/forum?id=BJj6qGbRW,https://openreview.net/pdf?id=BJj6qGbRW
73,Generative networks as inverse problems with Scattering transforms,,Tomás Angles;Stéphane Mallat,,Poster,https://openreview.net/forum?id=r1NYjfbR-,https://openreview.net/pdf?id=r1NYjfbR-
74,HexaConv,,Emiel Hoogeboom;Jorn W.T. Peters;Taco S. Cohen;Max Welling,,Poster,https://openreview.net/forum?id=r1vuQG-CW,https://openreview.net/pdf?id=r1vuQG-CW
75,Hyperparameter optimization: a spectral approach,,Elad Hazan;Adam Klivans;Yang Yuan,,Poster,https://openreview.net/forum?id=H1zriGeCZ,https://openreview.net/pdf?id=H1zriGeCZ
76,Learning Approximate Inference Networks for Structured Prediction,,Lifu Tu;Kevin Gimpel,,Poster,https://openreview.net/forum?id=H1WgVz-AZ,https://openreview.net/pdf?id=H1WgVz-AZ
77,Learning from Between-class Examples for Deep Sound Recognition,,Yuji Tokozume;Yoshitaka Ushiku;Tatsuya Harada,,Poster,https://openreview.net/forum?id=B1Gi6LeRZ,https://openreview.net/pdf?id=B1Gi6LeRZ
78,LEARNING TO SHARE: SIMULTANEOUS PARAMETER TYING AND SPARSIFICATION IN DEEP LEARNING,,Dejiao Zhang;Haozhu Wang;Mario Figueiredo;Laura Balzano,,Poster,https://openreview.net/forum?id=rypT3fb0b,https://openreview.net/pdf?id=rypT3fb0b
79,MaskGAN: Better Text Generation via Filling in the _______,,William Fedus;Ian Goodfellow;Andrew M. Dai,,Poster,https://openreview.net/forum?id=ByOExmWAb,https://openreview.net/pdf?id=ByOExmWAb
80,PixelDefend: Leveraging Generative Models to Understand and Defend against Adversarial Examples,,Yang Song;Taesup Kim;Sebastian Nowozin;Stefano Ermon;Nate Kushman,,Poster,https://openreview.net/forum?id=rJUYGxbCW,https://openreview.net/pdf?id=rJUYGxbCW
81,Self-ensembling for visual domain adaptation,,Geoff French;Michal Mackiewicz;Mark Fisher,,Poster,https://openreview.net/forum?id=rkpoTaxA-,https://openreview.net/pdf?id=rkpoTaxA-
82,TD or not TD: Analyzing the Role of Temporal Differencing in Deep Reinforcement Learning,,Artemij Amiranashvili;Alexey Dosovitskiy;Vladlen Koltun;Thomas Brox,,Poster,https://openreview.net/forum?id=HyiAuyb0b,https://openreview.net/pdf?id=HyiAuyb0b
83,Towards Image Understanding from Deep Compression Without Decoding,,Robert Torfason;Fabian Mentzer;Eirikur Agustsson;Michael Tschannen;Radu Timofte;Luc Van Gool,,Poster,https://openreview.net/forum?id=HkXWCMbRW,https://openreview.net/pdf?id=HkXWCMbRW
84,Training GANs with Optimism,,Constantinos Daskalakis;Andrew Ilyas;Vasilis Syrgkanis;Haoyang Zeng,,Poster,https://openreview.net/forum?id=SJJySbbAZ,https://openreview.net/pdf?id=SJJySbbAZ
85,Twin Networks: Matching the Future for Sequence Generation,,Dmitriy Serdyuk;Nan Rosemary Ke;Alessandro Sordoni;Adam Trischler;Chris Pal;Yoshua Bengio,,Poster,https://openreview.net/forum?id=BydLzGb0Z,https://openreview.net/pdf?id=BydLzGb0Z
86,Variational Network Quantization,,Jan Achterhold;Jan Mathias Koehler;Anke Schmeink;Tim Genewein,,Poster,https://openreview.net/forum?id=ry-TW-WAb,https://openreview.net/pdf?id=ry-TW-WAb
87,Active Learning for Convolutional Neural Networks: A Core-Set Approach,,Ozan Sener;Silvio Savarese,,Poster,https://openreview.net/forum?id=H1aIuk-RW,https://openreview.net/pdf?id=H1aIuk-RW
88,Certified Defenses against Adversarial Examples,,Aditi Raghunathan;Jacob Steinhardt;Percy Liang,,Poster,https://openreview.net/forum?id=Bys4ob-Rb,https://openreview.net/pdf?id=Bys4ob-Rb
89,Deep Learning as a Mixed Convex-Combinatorial Optimization Problem,,Abram L. Friesen;Pedro Domingos,,Poster,https://openreview.net/forum?id=B1Lc-Gb0Z,https://openreview.net/pdf?id=B1Lc-Gb0Z
90,Deep Sensing: Active Sensing using Multi-directional Recurrent Neural Networks,,Jinsung Yoon;William R. Zame;Mihaela van der Schaar,,Poster,https://openreview.net/forum?id=r1SnX5xCb,https://openreview.net/pdf?id=r1SnX5xCb
91,"Emergent Communication in a Multi-Modal, Multi-Step Referential Game",,Katrina Evtimova;Andrew Drozdov;Douwe Kiela;Kyunghyun Cho,,Poster,https://openreview.net/forum?id=rJGZq6g0-,https://openreview.net/pdf?id=rJGZq6g0-
92,Intrinsic Motivation and Automatic Curricula via Asymmetric Self-Play,,Sainbayar Sukhbaatar;Zeming Lin;Ilya Kostrikov;Gabriel Synnaeve;Arthur Szlam;Rob Fergus,,Poster,https://openreview.net/forum?id=SkT5Yg-RZ,https://openreview.net/pdf?id=SkT5Yg-RZ
93,Model compression via distillation and quantization,,Antonio Polino;Razvan Pascanu;Dan Alistarh,,Poster,https://openreview.net/forum?id=S1XolQbRW,https://openreview.net/pdf?id=S1XolQbRW
94,Multi-level Residual Networks from Dynamical Systems View,,Bo Chang;Lili Meng;Eldad Haber;Frederick Tung;David Begert,,Poster,https://openreview.net/forum?id=SyJS-OgR-,https://openreview.net/pdf?id=SyJS-OgR-
95,Overcoming Catastrophic Interference using Conceptor-Aided Backpropagation,,Xu He;Herbert Jaeger,,Poster,https://openreview.net/forum?id=B1al7jg0b,https://openreview.net/pdf?id=B1al7jg0b
96,PixelNN: Example-based Image Synthesis,,Aayush Bansal;Yaser Sheikh;Deva Ramanan,,Poster,https://openreview.net/forum?id=Syhr6pxCW,https://openreview.net/pdf?id=Syhr6pxCW
97,Understanding Short-Horizon Bias in Stochastic Meta-Optimization,,Yuhuai Wu;Mengye Ren;Renjie Liao;Roger Grosse.,,Poster,https://openreview.net/forum?id=H1MczcgR-,https://openreview.net/pdf?id=H1MczcgR-
98,Variance Reduction for Policy Gradient with Action-Dependent Factorized Baselines,,Cathy Wu;Aravind Rajeswaran;Yan Duan;Vikash Kumar;Alexandre M Bayen;Sham Kakade;Igor Mordatch;Pieter Abbeel,,Oral,https://openreview.net/forum?id=H1tSsb-AW,https://openreview.net/pdf?id=H1tSsb-AW
99,FastGCN: Fast Learning with Graph Convolutional Networks via Importance Sampling,,Jie Chen;Tengfei Ma;Cao Xiao,,Poster,https://openreview.net/forum?id=rytstxWAW,https://openreview.net/pdf?id=rytstxWAW
100,Action-dependent Control Variates for Policy Optimization via Stein Identity,,Hao Liu*;Yihao Feng*;Yi Mao;Dengyong Zhou;Jian Peng;Qiang Liu,,Poster,https://openreview.net/forum?id=H1mCp-ZRZ,https://openreview.net/pdf?id=H1mCp-ZRZ
101,DCN+: Mixed Objective And Deep Residual Coattention for Question Answering,,Caiming Xiong;Victor Zhong;Richard Socher,,Poster,https://openreview.net/forum?id=H1meywxRW,https://openreview.net/pdf?id=H1meywxRW
102,Deep Learning with Logged Bandit Feedback,,Thorsten Joachims;Adith Swaminathan;Maarten de Rijke,,Poster,https://openreview.net/forum?id=SJaP_-xAb,https://openreview.net/pdf?id=SJaP_-xAb
103,Enhancing The Reliability of Out-of-distribution Image Detection in Neural Networks,,Shiyu Liang;Yixuan Li;R. Srikant,,Poster,https://openreview.net/forum?id=H1VGkIxRZ,https://openreview.net/pdf?id=H1VGkIxRZ
104,Generative Models of Visually Grounded Imagination,,Ramakrishna Vedantam;Ian Fischer;Jonathan Huang;Kevin Murphy,,Poster,https://openreview.net/forum?id=HkCsm6lRb,https://openreview.net/pdf?id=HkCsm6lRb
105,Latent Constraints: Learning to Generate Conditionally from Unconditional Generative Models,,Jesse Engel;Matthew Hoffman;Adam Roberts,,Poster,https://openreview.net/forum?id=Sy8XvGb0-,https://openreview.net/pdf?id=Sy8XvGb0-
106,Learning Latent Permutations with Gumbel-Sinkhorn Networks,,Gonzalo Mena;David Belanger;Scott Linderman;Jasper Snoek,,Poster,https://openreview.net/forum?id=Byt3oJ-0W,https://openreview.net/pdf?id=Byt3oJ-0W
107,Learning Wasserstein Embeddings,,Nicolas Courty;Rémi Flamary;Mélanie Ducoffe,,Poster,https://openreview.net/forum?id=SJyEH91A-,https://openreview.net/pdf?id=SJyEH91A-
108,On the importance of single directions for generalization,,Ari S. Morcos;David G.T. Barrett;Neil C. Rabinowitz;Matthew Botvinick,,Poster,https://openreview.net/forum?id=r1iuQjxCZ,https://openreview.net/pdf?id=r1iuQjxCZ
109,Routing Networks: Adaptive Selection of Non-Linear Functions for Multi-Task Learning,,Clemens Rosenbaum;Tim Klinger;Matthew Riemer,,Poster,https://openreview.net/forum?id=ry8dvM-R-,https://openreview.net/pdf?id=ry8dvM-R-
110,The Reactor: A fast and sample-efficient Actor-Critic agent for Reinforcement Learning,,Audrunas Gruslys;Will Dabney;Mohammad Gheshlaghi Azar;Bilal Piot;Marc Bellemare;Remi Munos,,Poster,https://openreview.net/forum?id=rkHVZWZAZ,https://openreview.net/pdf?id=rkHVZWZAZ
111,Backpropagation through the Void: Optimizing control variates for black-box gradient estimation,,Will Grathwohl;Dami Choi;Yuhuai Wu;Geoff Roeder;David Duvenaud,,Poster,https://openreview.net/forum?id=SyzKd1bCW,https://openreview.net/pdf?id=SyzKd1bCW
112,Beyond Word Importance: Contextual Decomposition to Extract Interactions from LSTMs,,W. James Murdoch;Peter J. Liu;Bin Yu,,Oral,https://openreview.net/forum?id=rkRwGg-0Z,https://openreview.net/pdf?id=rkRwGg-0Z
113,Generalizing Hamiltonian Monte Carlo with Neural Networks,,Daniel Levy;Matt D. Hoffman;Jascha Sohl-Dickstein,,Poster,https://openreview.net/forum?id=B1n8LexRZ,https://openreview.net/pdf?id=B1n8LexRZ
114,Variational Message Passing with Structured Inference Networks,,Wu Lin;Nicolas Hubacher;Mohammad Emtiyaz Khan,,Poster,https://openreview.net/forum?id=HyH9lbZAW,https://openreview.net/pdf?id=HyH9lbZAW
115,Characterizing Adversarial Subspaces Using Local Intrinsic Dimensionality,,Xingjun Ma;Bo Li;Yisen Wang;Sarah M. Erfani;Sudanthi Wijewickrema;Grant Schoenebeck;Dawn Song;Michael E. Houle;James Bailey,,Oral,https://openreview.net/forum?id=B1gJ1L2aW,https://openreview.net/pdf?id=B1gJ1L2aW
116,Lifelong Learning with Dynamically Expandable Networks,,Jaehong Yoon;Eunho Yang;Jeongtae Lee;Sung Ju Hwang,,Poster,https://openreview.net/forum?id=Sk7KsfW0-,https://openreview.net/pdf?id=Sk7KsfW0-
117,Evaluating the Robustness of Neural Networks: An Extreme Value Theory Approach,,Tsui-Wei Weng*;Huan Zhang*;Pin-Yu Chen;Jinfeng Yi;Dong Su;Yupeng Gao;Cho-Jui Hsieh;Luca Daniel,,Poster,https://openreview.net/forum?id=BkUHlMZ0b,https://openreview.net/pdf?id=BkUHlMZ0b
118,Deep Learning and Quantum Entanglement: Fundamental Connections with Implications to Network Design,,Yoav Levine;David Yakira;Nadav Cohen;Amnon Shashua,,Poster,https://openreview.net/forum?id=SywXXwJAb,https://openreview.net/pdf?id=SywXXwJAb
