Index,Title,Session/Area,Authors,Affiliation,Status,OpenReview URL,PDF URL
29,NaturalSpeech 2: Latent Diffusion Models are Natural and Zero-Shot Speech and Singing Synthesizers,"representation learning for computer vision, audio, language, and other modalities",Kai Shen;Zeqian Ju;Xu Tan;Eric Liu;Yichong Leng;Lei He;Tao Qin;sheng zhao;Jiang Bian;,Zhejiang University;Microsoft;University of Science and Technology of China;,Spotlight,https://openreview.net/forum?id=Rc7dAwVL3v,https://openreview.net/pdf?id=Rc7dAwVL3v
30,Neural SDF Flow for 3D Reconstruction of Dynamic Scenes,"representation learning for computer vision, audio, language, and other modalities",Wei Mao;Richard Hartley;Mathieu Salzmann;miaomiao Liu;,Australian National University;Google;Commonwealth Scientific and Industrial Research Organisation;,Poster,https://openreview.net/forum?id=rzF0R6GOd4,https://openreview.net/pdf?id=rzF0R6GOd4
31,Deep Orthogonal Hypersphere Compression for Anomaly Detection,"unsupervised, self-supervised, semi-supervised, and supervised representation learning",Yunhe Zhang;Yan Sun;Jinyu Cai;Jicong Fan;,Chinese University of Hong Kong;National University of Singapore;,Spotlight,https://openreview.net/forum?id=cJs4oE4m9Q,https://openreview.net/pdf?id=cJs4oE4m9Q
32,Identifying Representations for Intervention Extrapolation,causal reasoning,Sorawit Saengkyongam;Elan Rosenfeld;Pradeep Kumar Ravikumar;Niklas Pfister;Jonas Peters;,ETH Zurich;Carnegie Mellon University;University of Copenhagen;,Poster,https://openreview.net/forum?id=3cuJwmPxXj,https://openreview.net/pdf?id=3cuJwmPxXj
33,CADS: Unleashing the Diversity of Diffusion Models through Condition-Annealed Sampling,generative models,Seyedmorteza Sadat;Jakob Buhmann;Derek Bradley;Otmar Hilliges;Romann M. Weber;,Disney Research;ETH Zurich;,Spotlight,https://openreview.net/forum?id=zMoNrajk2X,https://openreview.net/pdf?id=zMoNrajk2X
34,SDXL: Improving Latent Diffusion Models for High-Resolution Image Synthesis,generative models,Dustin Podell;Zion English;Kyle Lacey;Andreas Blattmann;Tim Dockhorn;Jonas Müller;Joe Penna;Robin Rombach;,Stability AI;Ludwig-Maximilians-Universität München;,Spotlight,https://openreview.net/forum?id=di52zR8xgf,https://openreview.net/pdf?id=di52zR8xgf
35,General Graph Random Features,learning on graphs and other geometries & topologies,Isaac Reid;Krzysztof Marcin Choromanski;Eli Berger;Adrian Weller;,University of Cambridge;Google;University of Haifa;,Poster,https://openreview.net/forum?id=viftsX50Rt,https://openreview.net/pdf?id=viftsX50Rt
36,How Over-Parameterization Slows Down Gradient Descent in Matrix Sensing: The Curses of Symmetry and Initialization,learning theory,Nuoya Xiong;Lijun Ding;Simon Shaolei Du;,Tsinghua University;Texas A&M University;University of Washington;,Spotlight,https://openreview.net/forum?id=xGvPKAiOhq,https://openreview.net/pdf?id=xGvPKAiOhq
37,Noisy Interpolation Learning with Shallow Univariate ReLU Networks,learning theory,Nirmit Joshi;Gal Vardi;Nathan Srebro;,Toyota Technological Institute at Chicago;University of Chicago;,Spotlight,https://openreview.net/forum?id=GTUoTJXPBf,https://openreview.net/pdf?id=GTUoTJXPBf
38,Magnushammer: A Transformer-Based Approach to Premise Selection,"neurosymbolic & hybrid AI systems (physics-informed, logic & formal reasoning, etc.)",Maciej Mikuła;Szymon Tworkowski;Szymon Antoniak;Bartosz Piotrowski;Albert Q. Jiang;Jin Peng Zhou;Christian Szegedy;Łukasz Kuciński;Piotr Miłoś;Yuhuai Wu;,"Google;University of Warsaw;Cornell University;Polish Academy of Sciences;Institute for Development, Economic Analysis, and Simulation (IDEAS);",Poster,https://openreview.net/forum?id=oYjPk8mqAV,https://openreview.net/pdf?id=oYjPk8mqAV
39,Variational Bayesian Last Layers,"probabilistic methods (Bayesian methods, variational inference, sampling, UQ, etc.)",James Harrison;John Willes;Jasper Snoek;,Google;,Spotlight,https://openreview.net/forum?id=Sx7BIiPzys,https://openreview.net/pdf?id=Sx7BIiPzys
40,PF-LRM: Pose-Free Large Reconstruction Model for Joint Pose and Shape Prediction,"representation learning for computer vision, audio, language, and other modalities",Peng Wang;Hao Tan;Sai Bi;Yinghao Xu;Fujun Luan;Kalyan Sunkavalli;Wenping Wang;Zexiang Xu;Kai Zhang;,University of Hong Kong;Adobe;Stanford University;Texas A&M University;,Spotlight,https://openreview.net/forum?id=noe76eRcPC,https://openreview.net/pdf?id=noe76eRcPC
41,ResFields: Residual Neural Fields for Spatiotemporal Signals,"representation learning for computer vision, audio, language, and other modalities",Marko Mihajlovic;Sergey Prokudin;Marc Pollefeys;Siyu Tang;,Meta;ETH Zurich;Swiss Federal Institute of Technology;,Spotlight,https://openreview.net/forum?id=EHrvRNs2Y0,https://openreview.net/pdf?id=EHrvRNs2Y0
42,Candidate Label Set Pruning: A Data-centric Perspective for Deep Partial-label Learning,"unsupervised, self-supervised, semi-supervised, and supervised representation learning",Shuo He;Chaojie Wang;Guowu Yang;Lei Feng;,University of Electronic Science and Technology of China;Skywork AI;Singapore University of Technology and Design;,Oral,https://openreview.net/forum?id=Fk5IzauJ7F,https://openreview.net/pdf?id=Fk5IzauJ7F
43,Online GNN Evaluation Under Test-time Graph Distribution Shifts,"unsupervised, self-supervised, semi-supervised, and supervised representation learning",Xin Zheng;Dongjin Song;Qingsong Wen;Bo Du;Shirui Pan;,Monash University;University of Connecticut;Griffith University;Wuhan University;Squirrel Ai Learning;,Spotlight,https://openreview.net/forum?id=KbetDM33YG,https://openreview.net/pdf?id=KbetDM33YG
44,Model Tells You What to Discard: Adaptive KV Cache Compression for LLMs,"representation learning for computer vision, audio, language, and other modalities",Suyu Ge;Yunan Zhang;Liyuan Liu;Minjia Zhang;Jiawei Han;Jianfeng Gao;,University of Illinois Urbana-Champaign;Microsoft;,Oral,https://openreview.net/forum?id=uNrFpDPMyo,https://openreview.net/pdf?id=uNrFpDPMyo
45,SyncDreamer: Generating Multiview-consistent Images from a Single-view Image,generative models,Yuan Liu;Cheng Lin;Zijiao Zeng;Xiaoxiao Long;Lingjie Liu;Taku Komura;Wenping Wang;,University of Hong Kong;Tencent;University of Pennsylvania;Texas A&M University;,Spotlight,https://openreview.net/forum?id=MN3yH2ovHb,https://openreview.net/pdf?id=MN3yH2ovHb
46,Differentiable Trajectory Optimization as a Policy Class for Reinforcement and Imitation Learning,"applications to robotics, autonomy, planning",Weikang Wan;Yufei Wang;Zackory Erickson;David Held;,Peking University;Carnegie Mellon University;,Reject,,
47,EQA-MX: Embodied Question Answering using Multimodal Expression,datasets and benchmarks,Md Mofijul Islam;Alexi Gladstone;Riashat Islam;Tariq Iqbal;,Amazon;University of Virginia;Saudi Data and AI Authority;,Spotlight,https://openreview.net/forum?id=7gUrYE50Rb,https://openreview.net/pdf?id=7gUrYE50Rb
48,Dynamic Discounted Counterfactual Regret Minimization,"general machine learning (i.e., none of the above)",Hang Xu;Kai Li;Haobo Fu;QIANG FU;Junliang Xing;Jian Cheng;,Chinese Academy of Sciences;Tencent;Tsinghua University;,Spotlight,https://openreview.net/forum?id=6PbvbLyqT6,https://openreview.net/pdf?id=6PbvbLyqT6
49,Learning Energy Decompositions for Partial Inference in GFlowNets,generative models,Hyosoon Jang;Minsu Kim;Sungsoo Ahn;,Pohang University of Science and Technology;Korea Advanced Institute of Science and Technology;,Oral,https://openreview.net/forum?id=P15CHILQlg,https://openreview.net/pdf?id=P15CHILQlg
50,SE(3)-Stochastic Flow Matching for Protein Backbone Generation,generative models,Joey Bose;Tara Akhound-Sadegh;Guillaume Huguet;Kilian FATRAS;Jarrid Rector-Brooks;Cheng-Hao Liu;Andrei Cristian Nica;Maksym Korablyov;Michael M. Bronstein;Alexander Tong;,University of Oxford;McGill University;University of Montreal;UiPath;Université de Montréal;,Spotlight,https://openreview.net/forum?id=kJFIH23hXb,https://openreview.net/pdf?id=kJFIH23hXb
51,Large Language Models are Efficient Learners of Noise-Robust Speech Recognition,"representation learning for computer vision, audio, language, and other modalities",Yuchen Hu;CHEN CHEN;Chao-Han Huck Yang;Ruizhe Li;Chao Zhang;Pin-Yu Chen;EngSiong Chng;,Nanyang Technological University;NVIDIA;University of Aberdeen;University College London;International Business Machines Corporation;,Spotlight,https://openreview.net/forum?id=ceATjGPTUD,https://openreview.net/pdf?id=ceATjGPTUD
52,MetaMath: Bootstrap Your Own Mathematical Questions for Large Language Models,"representation learning for computer vision, audio, language, and other modalities",Longhui Yu;Weisen Jiang;Han Shi;Jincheng YU;Zhengying Liu;Yu Zhang;James Kwok;Zhenguo Li;Adrian Weller;Weiyang Liu;,Hong Kong University of Science and Technology;Huawei;Southern University of Science and Technology;University of Cambridge;,Spotlight,https://openreview.net/forum?id=N8N0hgNDRt,https://openreview.net/pdf?id=N8N0hgNDRt
53,Multi-resolution HuBERT: Multi-resolution Speech Self-Supervised Learning with Masked Unit Prediction,"representation learning for computer vision, audio, language, and other modalities",Jiatong Shi;Hirofumi Inaguma;Xutai Ma;Ilia Kulikov;Anna Sun;,Carnegie Mellon University;Meta;,Spotlight,https://openreview.net/forum?id=kUuKFW7DIF,https://openreview.net/pdf?id=kUuKFW7DIF
54,Inherently Interpretable Time Series Classification via Multiple Instance Learning,"unsupervised, self-supervised, semi-supervised, and supervised representation learning",Joseph Early;Gavin Cheung;Kurt Cutajar;Hanting Xie;Jas Kandola;Niall Twomey;,Helsing;Amazon;,Spotlight,https://openreview.net/forum?id=xriGRsoAza,https://openreview.net/pdf?id=xriGRsoAza
55,Learning Hierarchical Image Segmentation For Recognition and By Recognition,"unsupervised, self-supervised, semi-supervised, and supervised representation learning",Tsung-Wei Ke;Sangwoo Mo;Stella X. Yu;,"Carnegie Mellon University;University of Michigan;University of California, Berkeley;",Spotlight,https://openreview.net/forum?id=IRcv4yFX6z,https://openreview.net/pdf?id=IRcv4yFX6z
56,Never Train from Scratch: Fair Comparison of Long-Sequence Models Requires Data-Driven Priors,"unsupervised, self-supervised, semi-supervised, and supervised representation learning",Ido Amos;Jonathan Berant;Ankit Gupta;,Tel Aviv University;International Business Machines Corporation;,Oral,https://openreview.net/forum?id=PdaPky8MUn,https://openreview.net/pdf?id=PdaPky8MUn
57,Vision Transformers Need Registers,"unsupervised, self-supervised, semi-supervised, and supervised representation learning",Timothée Darcet;Maxime Oquab;Julien Mairal;Piotr Bojanowski;,Meta;INRIA;,Oral,https://openreview.net/forum?id=2dnO3LLiJ1,https://openreview.net/pdf?id=2dnO3LLiJ1
58,Predictive auxiliary objectives in deep RL mimic learning in the brain,applications to neuroscience & cognitive science,Ching Fang;Kim Stachenfeld;,Columbia University;Google;,Oral,https://openreview.net/forum?id=agPpmEgf8C,https://openreview.net/pdf?id=agPpmEgf8C
59,Protein Discovery with Discrete Walk-Jump Sampling,"applications to physical sciences (physics, chemistry, biology, etc.)",Nathan C. Frey;Dan Berenberg;Karina Zadorozhny;Joseph Kleinhenz;Julien Lafrance-Vanasse;Isidro Hotzel;Yan Wu;Stephen Ra;Richard Bonneau;Kyunghyun Cho;Andreas Loukas;Vladimir Gligorijevic;Saeed Saremi;,Genentech;Roche;,Oral,https://openreview.net/forum?id=zMPHKOmQNb,https://openreview.net/pdf?id=zMPHKOmQNb
60,CAS: A Probability-Based Approach for Universal Condition Alignment Score,generative models,Chunsan Hong;ByungHee Cha;Tae-Hyun Oh;,Korea Advanced Institute of Science and Technology;Seoul National University;Pohang University of Science and Technology;,Spotlight,https://openreview.net/forum?id=E78OaH2s3f,https://openreview.net/pdf?id=E78OaH2s3f
61,Intriguing Properties of Generative Classifiers,generative models,Priyank Jaini;Kevin Clark;Robert Geirhos;,Google;,Spotlight,https://openreview.net/forum?id=rmg0qMKYRQ,https://openreview.net/pdf?id=rmg0qMKYRQ
62,Language Model Beats Diffusion - Tokenizer is key to visual generation,generative models,Lijun Yu;Jose Lezama;Nitesh Bharadwaj Gundavarapu;Luca Versari;Kihyuk Sohn;David Minnen;Yong Cheng;Agrim Gupta;Xiuye Gu;Alexander G Hauptmann;Boqing Gong;Ming-Hsuan Yang;Irfan Essa;David A Ross;Lu Jiang;,"Carnegie Mellon University;Google;Stanford University;University of California, Merced;Georgia Institute of Technology;",Poster,https://openreview.net/forum?id=gzqrANCF4g,https://openreview.net/pdf?id=gzqrANCF4g
63,Flow Matching on General Geometries,learning on graphs and other geometries & topologies,Ricky T. Q. Chen;Yaron Lipman;,,Oral,https://openreview.net/forum?id=g7ohDlTITL,https://openreview.net/pdf?id=g7ohDlTITL
64,ModernTCN: A Modern Pure Convolution Structure for General Time Series Analysis,"representation learning for computer vision, audio, language, and other modalities",Luo donghao;wang xue;,Tsinghua University;,Spotlight,https://openreview.net/forum?id=vpJMJerXHU,https://openreview.net/pdf?id=vpJMJerXHU
65,Visual Data-Type Understanding does not emerge from scaling Vision-Language Models,"representation learning for computer vision, audio, language, and other modalities",Vishaal Udandarao;Max F Burg;Samuel Albanie;Matthias Bethge;,University of Cambridge;University of Tuebingen;,Poster,https://openreview.net/forum?id=WyEdX2R4er,https://openreview.net/pdf?id=WyEdX2R4er
66,GNNCert: Deterministic Certification of Graph Neural Networks against Adversarial Perturbations,"societal considerations including fairness, safety, privacy",zaishuo xia;Han Yang;Binghui Wang;Jinyuan Jia;,Renmin University of China;Sichuan University;Illinois Institute of Technology;Pennsylvania State University;,Oral,https://openreview.net/forum?id=IGzaH538fz,https://openreview.net/pdf?id=IGzaH538fz
67,Robust Classification via a Single Diffusion Model,"societal considerations including fairness, safety, privacy",Huanran Chen;Yinpeng Dong;Zhengyi Wang;Xiao Yang;Chengqi Duan;Hang Su;Jun Zhu;,Tsinghua University;University of Hong Kong;,Reject,,
68,ClimODE: Climate and Weather Forecasting with Physics-informed Neural ODEs,"applications to physical sciences (physics, chemistry, biology, etc.)",Yogesh Verma;Markus Heinonen;Vikas Garg;,Aalto University;,Oral,https://openreview.net/forum?id=xuY33XhEGR,https://openreview.net/pdf?id=xuY33XhEGR
69,MOFDiff: Coarse-grained Diffusion for Metal-Organic Framework Design,"applications to physical sciences (physics, chemistry, biology, etc.)",Xiang Fu;Tian Xie;Andrew Scott Rosen;Tommi S. Jaakkola;Jake Allen Smith;,"Massachusetts Institute of Technology;Microsoft;University of California, Berkeley;",Poster,https://openreview.net/forum?id=0VBsoluxR2,https://openreview.net/pdf?id=0VBsoluxR2
70,Unified Generative Modeling of 3D Molecules with Bayesian Flow Networks,"applications to physical sciences (physics, chemistry, biology, etc.)",Yuxuan Song;Jingjing Gong;Hao Zhou;Mingyue Zheng;Jingjing Liu;Wei-Ying Ma;,Tsinghua University;Shanghai Institute of Materia Medica;,Oral,https://openreview.net/forum?id=NSVtmmzeRB,https://openreview.net/pdf?id=NSVtmmzeRB
71,GenSim: Generating Robotic Simulation Tasks via Large Language Models,"applications to robotics, autonomy, planning",Lirui Wang;Yiyang Ling;Zhecheng Yuan;Mohit Shridhar;Chen Bao;Yuzhe Qin;Bailin Wang;Huazhe Xu;Xiaolong Wang;,"Massachusetts Institute of Technology;Shanghai Jiao Tong University;Dyson;Carnegie Mellon University;University of California, San Diego;Tsinghua University;",Spotlight,https://openreview.net/forum?id=OI3RoHoWAN,https://openreview.net/pdf?id=OI3RoHoWAN
72,Robust agents learn causal world models,causal reasoning,Jonathan Richens;Tom Everitt;,Google;,Oral,https://openreview.net/forum?id=pOoKI3ouv1,https://openreview.net/pdf?id=pOoKI3ouv1
73,Diffusion Model for Dense Matching,generative models,Jisu Nam;Gyuseong Lee;Sunwoo Kim;Hyeonsu Kim;Hyoungwon Cho;Seyeon Kim;Seungryong Kim;,Korea University;,Oral,https://openreview.net/forum?id=Zsfiqpft6K,https://openreview.net/pdf?id=Zsfiqpft6K
74,Algorithms for Caching and MTS with reduced number of predictions,learning theory,Karim Ahmed Abdel Sadek;Marek Elias;,University of Cambridge;Bocconi University;,Poster,https://openreview.net/forum?id=QuIiLSktO4,https://openreview.net/pdf?id=QuIiLSktO4
75,Learning to Reject Meets Long-tail Learning,learning theory,Harikrishna Narasimhan;Aditya Krishna Menon;Wittawat Jitkrittum;Neha Gupta;Sanjiv Kumar;,Google;,Spotlight,https://openreview.net/forum?id=ta26LtNq2r,https://openreview.net/pdf?id=ta26LtNq2r
76,Distributionally Robust Optimization with Bias and Variance Reduction,optimization,Ronak Mehta;Vincent Roulet;Krishna Pillutla;Zaid Harchaoui;,Google;,Spotlight,https://openreview.net/forum?id=TTrzgEZt9s,https://openreview.net/pdf?id=TTrzgEZt9s
77,Large Language Models to Enhance Bayesian Optimization,optimization,Tennison Liu;Nicolás Astorga;Nabeel Seedat;Mihaela van der Schaar;,"University of Cambridge;AstraZeneca;University of California, Los Angeles;",Poster,https://openreview.net/forum?id=OOxotBmGol,https://openreview.net/pdf?id=OOxotBmGol
78,Quick-Tune: Quickly Learning Which Pretrained Model to Finetune and How,"transfer learning, meta learning, and lifelong learning",Sebastian Pineda Arango;Fabio Ferreira;Arlind Kadra;Frank Hutter;Josif Grabocka;,University of Freiburg;Albert-Ludwigs-Universität Freiburg;Nuremberg University of Technology;,Oral,https://openreview.net/forum?id=tqh1zdXIra,https://openreview.net/pdf?id=tqh1zdXIra
79,Interpreting CLIP's Image Representation via Text-Based Decomposition,visualization or interpretation of learned representations,Yossi Gandelsman;Alexei A Efros;Jacob Steinhardt;,"University of California, Berkeley;",Oral,https://openreview.net/forum?id=5Ca9sSzuDp,https://openreview.net/pdf?id=5Ca9sSzuDp
