Index,Title,Session/Area,Authors,Affiliation,Status,OpenReview URL,PDF URL
16,Generate rather than Retrieve: Large Language Models are Strong Context Generators,,Wenhao Yu;Dan Iter;Shuohang Wang;Yichong Xu;Mingxuan Ju;Soumya Sanyal;Chenguang Zhu;Michael Zeng;Meng Jiang;,University of Notre Dame;Microsoft;University of Southern California;Zoom Video Communications Inc.;,Poster,https://openreview.net/forum?id=fB0hRu9GZUS,https://openreview.net/pdf?id=fB0hRu9GZUS
17,Learning rigid dynamics with face interaction graph networks,,Kelsey R Allen;Yulia Rubanova;Tatiana Lopez-Guevara;William F Whitney;Alvaro Sanchez-Gonzalez;Peter Battaglia;Tobias Pfaff;,Google;DeepMind;,Top-25%,https://openreview.net/forum?id=J7Uh781A05p,https://openreview.net/pdf?id=J7Uh781A05p
18,Graph Neural Networks for Link Prediction with Subgraph Sketching,,Benjamin Paul Chamberlain;Sergey Shirobokov;Emanuele Rossi;Fabrizio Frasca;Thomas Markovich;Nils Yannick Hammerla;Michael M. Bronstein;Max Hansmire;,"Twitter, Inc.;Imperial College London;",Top-5%,https://openreview.net/forum?id=m1oqEOAozQU,https://openreview.net/pdf?id=m1oqEOAozQU
19,Image as Set of Points,,Xu Ma;Yuqian Zhou;Huan Wang;Can Qin;Bin Sun;Chang Liu;Yun Fu;,Adobe;Northeastern University;Topazlabs LLC;,Top-5%,https://openreview.net/forum?id=awnvqZja69,https://openreview.net/pdf?id=awnvqZja69
20,Revisiting the Entropy Semiring for Neural Speech Recognition,,Oscar Chang;Dongseong Hwang;Olivier Siohan;,Google;,Poster,https://openreview.net/forum?id=SNgLnzFQeiD,https://openreview.net/pdf?id=SNgLnzFQeiD
21,DEP-RL: Embodied Exploration for Reinforcement Learning in Overactuated and Musculoskeletal Systems,,Pierre Schumacher;Daniel Haeufle;Dieter Büchler;Syn Schmitt;Georg Martius;,Max Planck Institute for Intelligent Systems;University of Stuttgart;,Top-25%,https://openreview.net/forum?id=C-xa_D3oTj6,https://openreview.net/pdf?id=C-xa_D3oTj6
22,The Asymmetric Maximum Margin Bias of Quasi-Homogeneous Neural Networks,,Daniel Kunin;Atsushi Yamamura;Chao Ma;Surya Ganguli;,Stanford University;,Top-25%,https://openreview.net/forum?id=IM4xp7kGI5V,https://openreview.net/pdf?id=IM4xp7kGI5V
23,Can We Find Nash Equilibria at a Linear Rate in Markov Games?,,Zhuoqing Song;Jason D. Lee;Zhuoran Yang;,Princeton University;Yale University;,Top-25%,https://openreview.net/forum?id=eQzLwwGyQrb,https://openreview.net/pdf?id=eQzLwwGyQrb
24,Open-Vocabulary Object Detection upon Frozen Vision and Language Models,,Weicheng Kuo;Yin Cui;Xiuye Gu;AJ Piergiovanni;Anelia Angelova;,DeepMind;Google;California Institute of Technology;,Poster,https://openreview.net/forum?id=MIMwy4kh9lf,https://openreview.net/pdf?id=MIMwy4kh9lf
25,AudioGen: Textually Guided Audio Generation,,Felix Kreuk;Gabriel Synnaeve;Adam Polyak;Uriel Singer;Alexandre Défossez;Jade Copet;Devi Parikh;Yaniv Taigman;Yossi Adi;,Meta;,Poster,https://openreview.net/forum?id=CYK7RfcOzQ4,https://openreview.net/pdf?id=CYK7RfcOzQ4
26,AutoGT: Automated Graph Transformer Architecture Search,,Zizhao Zhang;Xin Wang;Chaoyu Guan;Ziwei Zhang;Haoyang Li;Wenwu Zhu;,Tsinghua University;,Top-5%,https://openreview.net/forum?id=GcM7qfl5zY,https://openreview.net/pdf?id=GcM7qfl5zY
27,ImageNet-X: Understanding Model Mistakes with Factor of Variation Annotations,,Badr Youbi Idrissi;Diane Bouchacourt;Randall Balestriero;Ivan Evtimov;Caner Hazirbas;Nicolas Ballas;Pascal Vincent;Michal Drozdzal;David Lopez-Paz;Mark Ibrahim;,Meta;,Top-25%,https://openreview.net/forum?id=HXz7Vcm3VgM,https://openreview.net/pdf?id=HXz7Vcm3VgM
28,Pink Noise Is All You Need: Colored Noise Exploration in Deep Reinforcement Learning,,Onno Eberhard;Jakob Hollenstein;Cristina Pinneri;Georg Martius;,Max Planck Institute for Intelligent Systems;Qualcomm Incorporated;,Top-25%,https://openreview.net/forum?id=hQ9V5QN27eS,https://openreview.net/pdf?id=hQ9V5QN27eS
29,ReAct: Synergizing Reasoning and Acting in Language Models,,Shunyu Yao;Jeffrey Zhao;Dian Yu;Nan Du;Izhak Shafran;Karthik R Narasimhan;Yuan Cao;,Princeton University;Google;,Top-5%,https://openreview.net/forum?id=WE_vluYUL-X,https://openreview.net/pdf?id=WE_vluYUL-X
30,Sample-Efficient Reinforcement Learning by Breaking the Replay Ratio Barrier,,Pierluca D'Oro;Max Schwarzer;Evgenii Nikishin;Pierre-Luc Bacon;Marc G Bellemare;Aaron Courville;,Université de Montréal;University of Montreal;Google;,Top-5%,https://openreview.net/forum?id=OpC-9aBBVJe,https://openreview.net/pdf?id=OpC-9aBBVJe
31,Scaling Up Probabilistic Circuits by Latent Variable Distillation,,Anji Liu;Honghua Zhang;Guy Van den Broeck;,"University of California, Los Angeles;",Top-5%,https://openreview.net/forum?id=067CGykiZTS,https://openreview.net/pdf?id=067CGykiZTS
32,The Lie Derivative for Measuring Learned Equivariance,,Nate Gruver;Marc Anton Finzi;Micah Goldblum;Andrew Gordon Wilson;,New York University;,Top-5%,https://openreview.net/forum?id=JL7Va5Vy15J,https://openreview.net/pdf?id=JL7Va5Vy15J
33,ExpressivE: A Spatio-Functional Embedding For Knowledge Graph Completion,,Aleksandar Pavlović;Emanuel Sallinger;,Technische Universität Wien;University of Oxford;,Top-25%,https://openreview.net/forum?id=xkev3_np08z,https://openreview.net/pdf?id=xkev3_np08z
34,Fast and Precise: Adjusting Planning Horizon with Adaptive Subgoal Search,,Michał Zawalski;Michał Tyrolski;Konrad Czechowski;Tomasz Odrzygóźdź;Damian Stachura;Piotr Piękos;Yuhuai Wu;Łukasz Kuciński;Piotr Miłoś;,"University of Warsaw;Institute for Development, Economic Analysis, and Simulation (IDEAS);Jagiellonian University;King Abdullah University of Science and Technology;Stanford University;Polish Academy of Sciences;",Top-5%,https://openreview.net/forum?id=7JsGYvjE88d,https://openreview.net/pdf?id=7JsGYvjE88d
35,GLM-130B: An Open Bilingual Pre-trained Model,,Aohan Zeng;Xiao Liu;Zhengxiao Du;Zihan Wang;Hanyu Lai;Ming Ding;Zhuoyi Yang;Yifan Xu;Wendi Zheng;Xiao Xia;Weng Lam Tam;Zixuan Ma;Yufei Xue;Jidong Zhai;Wenguang Chen;Zhiyuan Liu;Peng Zhang;Yuxiao Dong;Jie Tang;,Tsinghua University;Beijing University of Posts and Telecommunications;,Poster,https://openreview.net/forum?id=-Aw0rrrPUF,https://openreview.net/pdf?id=-Aw0rrrPUF
36,Aligning Model and Macaque Inferior Temporal Cortex Representations Improves Model-to-Human Behavioral Alignment and Adversarial Robustness,,Joel Dapello;Kohitij Kar;Martin Schrimpf;Robert Baldwin Geary;Michael Ferguson;David Daniel Cox;James J. DiCarlo;,Altos Labs;Massachusetts Institute of Technology;Harvard University;International Business Machines Corporation;,Top-5%,https://openreview.net/forum?id=SMYdcXjJh1q,https://openreview.net/pdf?id=SMYdcXjJh1q
37,Combinatorial-Probabilistic Trade-Off: P-Values of Community Properties Test in the Stochastic Block Models,,Shuting Shen;Junwei Lu;,Harvard University;,Top-25%,https://openreview.net/forum?id=8qjSA5QACb40,https://openreview.net/pdf?id=8qjSA5QACb40
38,Concept-level Debugging of Part-Prototype Networks,,Andrea Bontempelli;Stefano Teso;Katya Tentori;Fausto Giunchiglia;Andrea Passerini;,University of Trento;,Top-25%,https://openreview.net/forum?id=oiwXWPDTyNk,https://openreview.net/pdf?id=oiwXWPDTyNk
39,Efficient recurrent architectures through activity sparsity and sparse back-propagation through time,,Anand Subramoney;Khaleelulla Khan Nazeer;Mark Schöne;Christian Mayr;David Kappel;,Technische Universität Dresden;Ruhr-Universität Bochum;Ruhr University Bochum;,Top-25%,https://openreview.net/forum?id=lJdOlWg8td,https://openreview.net/pdf?id=lJdOlWg8td
40,Evaluating Long-Term Memory in 3D Mazes,,Jurgis Pašukonis;Timothy P Lillicrap;Danijar Hafner;,Google;University of Toronto;,Poster,https://openreview.net/forum?id=yHLvIlE9RGN,https://openreview.net/pdf?id=yHLvIlE9RGN
41,Implicit Bias in Leaky ReLU Networks Trained on High-Dimensional Data,,Spencer Frei;Gal Vardi;Peter Bartlett;Nathan Srebro;Wei Hu;,"University of California, Berkeley;Toyota Technological Institute at Chicago;University of Chicago;Google;",Top-25%,https://openreview.net/forum?id=JpbLyEI5EwW,https://openreview.net/pdf?id=JpbLyEI5EwW
42,Incremental Learning of Structured Memory via Closed-Loop Transcription,,Shengbang Tong;Xili Dai;Ziyang Wu;Mingyang Li;Brent Yi;Yi Ma;,"University of California, Berkeley;Hong Kong University of Science and Technology;Tsinghua University;",Poster,https://openreview.net/forum?id=XrgjF5-M3xi,https://openreview.net/pdf?id=XrgjF5-M3xi
43,"Inequality phenomenon in $l_{\infty}$-adversarial training, and its unrealized threats",,Ranjie Duan;YueFeng Chen;Yao Zhu;Xiaojun Jia;Rong Zhang;Hui Xue';,Tsinghua University;Alibaba Group;Zhejiang University;Chinese Academy of Sciences;,Top-25%,https://openreview.net/forum?id=4t9q35BxGr,https://openreview.net/pdf?id=4t9q35BxGr
44,Learning a Data-Driven Policy Network for Pre-Training Automated Feature Engineering,,Liyao Li;Haobo Wang;Liangyu Zha;Qingyi Huang;Sai Wu;Gang Chen;Junbo Zhao;,Zhejiang University;,Top-25%,https://openreview.net/forum?id=688hNNMigVX,https://openreview.net/pdf?id=688hNNMigVX
45,MARS: Meta-learning as Score Matching in the Function Space,,Krunoslav Lehman Pavasovic;Jonas Rothfuss;Andreas Krause;,Swiss Federal Institute of Technology;ETH Zurich;,Top-25%,https://openreview.net/forum?id=WAgXmT8BeRj,https://openreview.net/pdf?id=WAgXmT8BeRj
46,"Multi-Rate VAE: Train Once, Get the Full Rate-Distortion Curve",,Juhan Bae;Michael R. Zhang;Michael Ruan;Eric Wang;So Hasegawa;Jimmy Ba;Roger Baker Grosse;,University of Toronto;Vector Institute;,Top-5%,https://openreview.net/forum?id=OJ8aSjCaMNK,https://openreview.net/pdf?id=OJ8aSjCaMNK
47,Offline Q-learning on Diverse Multi-Task Data Both Scales And Generalizes,,Aviral Kumar;Rishabh Agarwal;Xinyang Geng;George Tucker;Sergey Levine;,"University of California, Berkeley;Google;",Top-5%,https://openreview.net/forum?id=4-k7kUavAj,https://openreview.net/pdf?id=4-k7kUavAj
48,Powderworld: A Platform for Understanding Generalization via Rich Task Distributions,,Kevin Frans;Phillip Isola;,Massachusetts Institute of Technology;,Top-25%,https://openreview.net/forum?id=AWZgXGmsbA,https://openreview.net/pdf?id=AWZgXGmsbA
49,Progress measures for grokking via mechanistic interpretability,,Neel Nanda;Lawrence Chan;Tom Lieberum;Jess Smith;Jacob Steinhardt;,"Google;University of California, Berkeley;",Top-25%,https://openreview.net/forum?id=9XFSbDPmdW,https://openreview.net/pdf?id=9XFSbDPmdW
50,Stochastic Multi-Person 3D Motion Forecasting,,Sirui Xu;Yu-Xiong Wang;Liangyan Gui;,University of Illinois Urbana-Champaign;,Top-25%,https://openreview.net/forum?id=_s1N-DnxdyT,https://openreview.net/pdf?id=_s1N-DnxdyT
51,Targeted Hyperparameter Optimization with Lexicographic Preferences Over Multiple Objectives,,Shaokun Zhang;Feiran Jia;Chi Wang;Qingyun Wu;,Pennsylvania State University;Microsoft;,Top-5%,https://openreview.net/forum?id=0Ij9_q567Ma,https://openreview.net/pdf?id=0Ij9_q567Ma
52,Time Will Tell: New Outlooks and A Baseline for Temporal Multi-View 3D Object Detection,,Jinhyung Park;Chenfeng Xu;Shijia Yang;Kurt Keutzer;Kris M. Kitani;Masayoshi Tomizuka;Wei Zhan;,"Meta;University of California, Berkeley;Carnegie Mellon University;",Top-5%,https://openreview.net/forum?id=H3HcEJA2Um,https://openreview.net/pdf?id=H3HcEJA2Um
53,Token Merging: Your ViT But Faster,,Daniel Bolya;Cheng-Yang Fu;Xiaoliang Dai;Peizhao Zhang;Christoph Feichtenhofer;Judy Hoffman;,Georgia Institute of Technology;Meta;,Top-5%,https://openreview.net/forum?id=JroZRaRw7Eu,https://openreview.net/pdf?id=JroZRaRw7Eu
54,Transformers are Sample-Efficient World Models,,Vincent Micheli;Eloi Alonso;François Fleuret;,University of Geneva;,Top-5%,https://openreview.net/forum?id=vhFu1Acb0xb,https://openreview.net/pdf?id=vhFu1Acb0xb
55,What learning algorithm is in-context learning? Investigations with linear models,,Ekin Akyürek;Dale Schuurmans;Jacob Andreas;Tengyu Ma;Denny Zhou;,Microsoft;Meta;,Top-5%,https://openreview.net/forum?id=0g0X4H8yN4I,https://openreview.net/pdf?id=0g0X4H8yN4I
56,Asymptotic Instance-Optimal Algorithms for Interactive Decision Making,,Kefan Dong;Tengyu Ma;,Stanford University;Meta;,Poster,https://openreview.net/forum?id=oGVu9spZaJJ,https://openreview.net/pdf?id=oGVu9spZaJJ
57,Agree to Disagree: Diversity through Disagreement for Better Transferability,,Matteo Pagliardini;Martin Jaggi;François Fleuret;Sai Praneeth Karimireddy;,"Swiss Federal Institute of Technology Lausanne;EPFL;University of California, Berkeley;University of Geneva;",Top-5%,https://openreview.net/forum?id=K7CbYQbyYhY,https://openreview.net/pdf?id=K7CbYQbyYhY
58,Disentanglement with Biological Constraints: A Theory of Functional Cell Types,,James C. R. Whittington;Will Dorrell;Surya Ganguli;Timothy Behrens;,University of Oxford;University College London;Stanford University;,Top-25%,https://openreview.net/forum?id=9Z_GfhZnGH,https://openreview.net/pdf?id=9Z_GfhZnGH
59,DreamFusion: Text-to-3D using 2D Diffusion,,Ben Poole;Ajay Jain;Jonathan T. Barron;Ben Mildenhall;,"Google;University of California, Berkeley;",Top-5%,https://openreview.net/forum?id=FjNys5c7VyY,https://openreview.net/pdf?id=FjNys5c7VyY
60,Few-shot Cross-domain Image Generation via Inference-time Latent-code Learning,,Arnab Kumar Mondal;Piyush Tiwary;Parag Singla;Prathosh AP;,Fujitsu Research and Development Center;Indian Institute of Science;Indian Institute of Technology Delhi;,Top-25%,https://openreview.net/forum?id=sCYXJr3QJM8,https://openreview.net/pdf?id=sCYXJr3QJM8
61,Generating Diverse Cooperative Agents by Learning Incompatible Policies,,Rujikorn Charakorn;Poramate Manoonpong;Nat Dilokthanakul;,NAVER LABS;Vidyasirimedhi Institute of Science and Technology;King Mongkut's Institute of Technology Ladkrabang;,Top-25%,https://openreview.net/forum?id=UkU05GOH7_6,https://openreview.net/pdf?id=UkU05GOH7_6
62,Omnigrok: Grokking Beyond Algorithmic Data,,Ziming Liu;Eric J Michaud;Max Tegmark;,Massachusetts Institute of Technology;,Top-25%,https://openreview.net/forum?id=zDiHoIWa0q1,https://openreview.net/pdf?id=zDiHoIWa0q1
63,PV3D: A 3D Generative Model for Portrait Video Generation,,Zhongcong Xu;Jianfeng Zhang;Jun Hao Liew;Wenqing Zhang;Song Bai;Jiashi Feng;Mike Zheng Shou;,National University of Singapore;ByteDance;,Poster,https://openreview.net/forum?id=o3yygm3lnzS,https://openreview.net/pdf?id=o3yygm3lnzS
64,A framework for benchmarking Class-out-of-distribution detection and its application to ImageNet,,Ido Galil;Mohammed Dabbah;Ran El-Yaniv;,Technion-Israel Institute of Technology;Deci;,Top-25%,https://openreview.net/forum?id=Iuubb9W6Jtk,https://openreview.net/pdf?id=Iuubb9W6Jtk
65,FedExP: Speeding Up Federated Averaging via Extrapolation,,Divyansh Jhunjhunwala;Shiqiang Wang;Gauri Joshi;,Carnegie Mellon University;International Business Machines;,Top-25%,https://openreview.net/forum?id=IPrzNbddXV,https://openreview.net/pdf?id=IPrzNbddXV
66,Minimum Variance Unbiased N:M Sparsity for the Neural Gradients,,Brian Chmiel;Itay Hubara;Ron Banner;Daniel Soudry;,Technion - Israel Institute of Technology;Intel;,Top-25%,https://openreview.net/forum?id=vuD2xEtxZcj,https://openreview.net/pdf?id=vuD2xEtxZcj
67,Mitigating Gradient Bias in Multi-objective Learning: A Provably Convergent Approach,,Heshan Devaka Fernando;Han Shen;Miao Liu;Subhajit Chaudhury;Keerthiram Murugesan;Tianyi Chen;,Rensselaer Polytechnic Institute;International Business Machines Corporation;,Top-5%,https://openreview.net/forum?id=dLAYGdKTi2,https://openreview.net/pdf?id=dLAYGdKTi2
68,Offline RL with No OOD Actions: In-Sample Learning via Implicit Value Regularization,,Haoran Xu;Li Jiang;Jianxiong Li;Zhuoran Yang;Zhaoran Wang;Victor Wai Kin Chan;Xianyuan Zhan;,JD.com;Tsinghua University;Yale University;,Top-5%,https://openreview.net/forum?id=ueYYgo2pSSU,https://openreview.net/pdf?id=ueYYgo2pSSU
69,Post-hoc Concept Bottleneck Models,,Mert Yuksekgonul;Maggie Wang;James Zou;,Microsoft;Stanford University;,Top-25%,https://openreview.net/forum?id=nA5AZ8CEyow,https://openreview.net/pdf?id=nA5AZ8CEyow
70,Scaling Forward Gradient With Local Losses,,Mengye Ren;Simon Kornblith;Renjie Liao;Geoffrey Hinton;,New York University;Google;University of British Columbia;University of Toronto;,Poster,https://openreview.net/forum?id=JxpBP1JM15-,https://openreview.net/pdf?id=JxpBP1JM15-
71,Strong inductive biases provably prevent harmless interpolation,,Michael Aerni;Marco Milanta;Konstantin Donhauser;Fanny Yang;,ETH Zurich;Swiss Federal Institute of Technology;,Poster,https://openreview.net/forum?id=7i6OZa7oij,https://openreview.net/pdf?id=7i6OZa7oij
72,Win: Weight-Decay-Integrated Nesterov Acceleration for Adaptive Gradient Algorithms,,Pan Zhou;Xingyu Xie;Shuicheng YAN;,Peking University;Sea Group;,Top-5%,https://openreview.net/forum?id=CPdc77SQfQ5,https://openreview.net/pdf?id=CPdc77SQfQ5
73,A Closer Look at Model Adaptation using Feature Distortion and Simplicity Bias,,Puja Trivedi;Danai Koutra;Jayaraman J. Thiagarajan;,University of Michigan;Amazon;Lawrence Livermore National Laboratory;,Top-25%,https://openreview.net/forum?id=wkg_b4-IwTZ,https://openreview.net/pdf?id=wkg_b4-IwTZ
74,Conditional Antibody Design as 3D Equivariant Graph Translation,,Xiangzhe Kong;Wenbing Huang;Yang Liu;,Tsinghua University;Renmin University of China;,Top-5%,https://openreview.net/forum?id=LFHFQbjxIiP,https://openreview.net/pdf?id=LFHFQbjxIiP
75,Near-optimal Coresets for Robust Clustering,,Lingxiao Huang;Shaofeng H.-C. Jiang;Jianing Lou;Xuan Wu;,Nanjing University;Peking University;Huawei;,Top-5%,https://openreview.net/forum?id=Nc1ZkRW8Vde,https://openreview.net/pdf?id=Nc1ZkRW8Vde
76,Simplicial Embeddings in Self-Supervised Learning and Downstream Classification,,Samuel Lavoie;Christos Tsirigotis;Max Schwarzer;Ankit Vani;Michael Noukhovitch;Kenji Kawaguchi;Aaron Courville;,Quebec Artificial Intelligence Institute;University of Montreal;Mila;National University of Singapore;Université de Montréal;,Top-25%,https://openreview.net/forum?id=RWtGreRpovS,https://openreview.net/pdf?id=RWtGreRpovS
77,Sparse MoE as the New Dropout: Scaling Dense and Self-Slimmable Transformers,,Tianlong Chen;Zhenyu Zhang;AJAY KUMAR JAISWAL;Shiwei Liu;Zhangyang Wang;,University of Texas at Austin;Amazon;,Top-25%,https://openreview.net/forum?id=w1hwFUb_81,https://openreview.net/pdf?id=w1hwFUb_81
78,Symbolic Physics Learner: Discovering governing equations via Monte Carlo tree search,,Fangzheng Sun;Yang Liu;Jian-Xun Wang;Hao Sun;,Amazon;University of Chinese Academy of Sciences;University of Notre Dame;,Top-5%,https://openreview.net/forum?id=ZTK3SefE8_Z,https://openreview.net/pdf?id=ZTK3SefE8_Z
79,Canary in a Coalmine: Better Membership Inference with Ensembled Adversarial Queries,,Yuxin Wen;Arpit Bansal;Hamid Kazemi;Eitan Borgnia;Micah Goldblum;Jonas Geiping;Tom Goldstein;,University of Maryland;University of Chicago;New York University;,Top-25%,https://openreview.net/forum?id=b7SBTEBFnC,https://openreview.net/pdf?id=b7SBTEBFnC
80,Compressing multidimensional weather and climate data into neural networks,,Langwen Huang;Torsten Hoefler;,ETH Zurich;Swiss Federal Institute of Technology;,Top-5%,https://openreview.net/forum?id=Y5SEe3dfniJ,https://openreview.net/pdf?id=Y5SEe3dfniJ
81,DaxBench: Benchmarking Deformable Object Manipulation with Differentiable Physics,,Siwei Chen;Yiqing Xu;Cunjun Yu;Linfeng Li;Xiao Ma;Zhongwen Xu;David Hsu;,National University of Singapore;Sea AI Lab;,Top-5%,https://openreview.net/forum?id=1NAzMofMnWl,https://openreview.net/pdf?id=1NAzMofMnWl
82,Discrete Predictor-Corrector Diffusion Models for Image Synthesis,,Jose Lezama;Tim Salimans;Lu Jiang;Huiwen Chang;Jonathan Ho;Irfan Essa;,Google;Georgia Institute of Technology;,Poster,https://openreview.net/forum?id=VM8batVBWvg,https://openreview.net/pdf?id=VM8batVBWvg
83,Dual Algorithmic Reasoning,,Danilo Numeroso;Davide Bacciu;Petar Veličković;,University of Pisa;Google;,Top-25%,https://openreview.net/forum?id=hhvkdRdWt1F,https://openreview.net/pdf?id=hhvkdRdWt1F
84,Improved Training of Physics-Informed Neural Networks Using Energy-Based Priors: a Study on Electrical Impedance Tomography,,Akarsh Pokkunuru;Pedram Rooshenas;Thilo Strauss;Anuj Abhishek;Taufiquar Khan;,University of Illinois at Chicago;,Poster,https://openreview.net/forum?id=zqkfJA6R1-r,https://openreview.net/pdf?id=zqkfJA6R1-r
85,Mastering the Game of No-Press Diplomacy via Human-Regularized Reinforcement Learning and Planning,,Anton Bakhtin;David J Wu;Adam Lerer;Jonathan Gray;Athul Paul Jacob;Gabriele Farina;Alexander H Miller;Noam Brown;,Meta;Massachusetts Institute of Technology;New York University;,Top-5%,https://openreview.net/forum?id=F61FwJTZhb,https://openreview.net/pdf?id=F61FwJTZhb
86,Mitigating Dataset Bias by Using Per-Sample Gradient,,Sumyeong Ahn;Seongyoon Kim;Se-Young Yun;,Korea Advanced Institute of Science and Technology;,Poster,https://openreview.net/forum?id=7mgUec-7GMv,https://openreview.net/pdf?id=7mgUec-7GMv
87,Near-optimal Policy Identification in Active Reinforcement Learning,,Xiang Li;Viraj Mehta;Johannes Kirschner;Ian Char;Willie Neiswanger;Jeff Schneider;Andreas Krause;Ilija Bogunovic;,ETH Zurich;Carnegie Mellon University;University of Alberta;Stanford University;Swiss Federal Institute of Technology;,Top-5%,https://openreview.net/forum?id=3OR2tbtnYC-,https://openreview.net/pdf?id=3OR2tbtnYC-
88,On Compositional Uncertainty Quantification for Seq2seq Graph Parsing,,Zi Lin;Du Phan;Panupong Pasupat;Jeremiah Zhe Liu;Jingbo Shang;,"University of California, San Diego;Google;",Poster,https://openreview.net/forum?id=rJcLocAJpA6,https://openreview.net/pdf?id=rJcLocAJpA6
89,Simplicial Hopfield networks,,Thomas F Burns;Tomoki Fukai;,Okinawa Institute of Science and Technology;,Poster,https://openreview.net/forum?id=_QLsH8gatwx,https://openreview.net/pdf?id=_QLsH8gatwx
