Index,Title,Session/Area,Authors,Affiliation,Status,OpenReview URL,PDF URL
17,Deep learning for neuroimaging: a validation study,,Sergey M. Plis;Devon R. Hjelm;Ruslan Salakhutdinov;Vince D. Calhoun,,Poster,https://openreview.net/forum?id=UVH3Ucewd-IXZ,https://openreview.net/pdf?id=UVH3Ucewd-IXZ
18,Distinction between features extracted using deep belief networks,,mohammad pezeshki;Sajjad Gholami;Ahmad Nickabadi,,Poster,https://openreview.net/forum?id=PiMICQ7tbB-Aa,https://openreview.net/pdf?id=PiMICQ7tbB-Aa
19,Efficient Visual Coding: From Retina To V2,,Honghao Shan;Garrison Cottrell,,Poster,https://openreview.net/forum?id=CRge-EDLedRUr,https://openreview.net/pdf?id=CRge-EDLedRUr
20,Exact solutions to the nonlinear dynamics of learning in deep linear neural networks,,Andrew Saxe;James L. McClelland;Surya Ganguli,,Poster,https://openreview.net/forum?id=_wzZwKpTDF_9C,https://openreview.net/pdf?id=_wzZwKpTDF_9C
21,EXMOVES: Classifier-based Features for Scalable Action Recognition,,Du Tran;Lorenzo Torresani,,Poster,https://openreview.net/forum?id=kkgljR8O6hjHA,https://openreview.net/pdf?id=kkgljR8O6hjHA
22,Factorial Hidden Markov Models for Learning Representations of Natural Language,,Anjan Nepal;Alexander Yates,,Poster,https://openreview.net/forum?id=YHGzHsybzQU0l,https://openreview.net/pdf?id=YHGzHsybzQU0l
23,Fast Training of Convolutional Networks through FFTs,,Michael Mathieu;Mikael Henaff;Yann LeCun,,Poster,https://openreview.net/forum?id=3RMnfrH_Fi8eU,https://openreview.net/pdf?id=3RMnfrH_Fi8eU
24,Feature Graph Architectures,,Richard Davis;Sanjay Chawla;Philip Leong,,Poster,https://openreview.net/forum?id=UYmwU4C1wZi16,https://openreview.net/pdf?id=UYmwU4C1wZi16
25,Generative NeuroEvolution for Deep Learning,,Phillip Verbancsics;Josh Harguess,,Poster,https://openreview.net/forum?id=l-BU-GGdtAlmX,https://openreview.net/pdf?id=l-BU-GGdtAlmX
26,Group-sparse Embeddings in Collective Matrix Factorization,,Arto Klami;Guillaume Bouchard;Abhishek Tripathi,,Poster,https://openreview.net/forum?id=wxobw18IYOxu4,https://openreview.net/pdf?id=wxobw18IYOxu4
27,How to Construct Deep Recurrent Neural Networks,,Razvan Pascanu;Caglar Gulcehre;KyungHyun Cho;Yoshua Bengio,,Poster,https://openreview.net/forum?id=L80PLIixPIXTH,https://openreview.net/pdf?id=L80PLIixPIXTH
28,Image Representation Learning Using Graph Regularized Auto-Encoders,,Yiyi Liao;Yue Wang;Yong Liu,,Poster,https://openreview.net/forum?id=M7uvMK0-IZCh9,https://openreview.net/pdf?id=M7uvMK0-IZCh9
29,Improving Deep Neural Networks with Probabilistic Maxout Units,,Jost Tobias Springenberg;Martin Riedmiller,,Poster,https://openreview.net/forum?id=NR4KjDE0w9RXD,https://openreview.net/pdf?id=NR4KjDE0w9RXD
30,Intriguing properties of neural networks,,Joan Bruna;Christian Szegedy;Ilya Sutskever;Ian Goodfellow;Wojciech Zaremba;Rob Fergus;Dumitru Erhan,,Poster,https://openreview.net/forum?id=kklr_MTHMRQjG,https://openreview.net/pdf?id=kklr_MTHMRQjG
31,k-Sparse Autoencoders,,Alireza Makhzani;Brendan Frey,,Poster,https://openreview.net/forum?id=QDm4QXNOsuQVE,https://openreview.net/pdf?id=QDm4QXNOsuQVE
32,Large-scale Multi-label Text Classification - Revisiting Neural Networks,,Jinseok Nam;Jungi Kim;Iryna Gurevych;Johannes Fürnkranz,,Poster,https://openreview.net/forum?id=YDXrDdbom9YCi,https://openreview.net/pdf?id=YDXrDdbom9YCi
33,Learned versus Hand-Designed Feature Representations for 3d Agglomeration,,John A. Bogovic;Gary B. Huang;Viren Jain,,Poster,https://openreview.net/forum?id=mQPhQwYHsGQ31,https://openreview.net/pdf?id=mQPhQwYHsGQ31
34,Learning generative models with visual attention,,Charlie Tang;Nitish Srivastava;Ruslan Salakhutdinov,,Poster,https://openreview.net/forum?id=8KokDTctkA8e4,https://openreview.net/pdf?id=8KokDTctkA8e4
35,Learning High-level Image Representation for Image Retrieval via Multi-Task DNN using Clickthrough Data,,Wei-Ying Ma;Tiejun Zhao;Kuiyuan Yang;Wei Yu;Yalong Bai,,Poster,https://openreview.net/forum?id=DnsBnbl6TQD6t,https://openreview.net/pdf?id=DnsBnbl6TQD6t
36,Learning Human Pose Estimation Features with Convolutional Networks,,Ajrun Jain;Jonathan Tompson;Mykhaylo Andriluka;Graham Taylor;Christoph Bregler,,Poster,https://openreview.net/forum?id=kziQtP-nGqzDb,https://openreview.net/pdf?id=kziQtP-nGqzDb
37,"Learning Non-Linear Feature Maps, With An Application To Representation Learning",,Dimitrios Athanasakis;John Shawe-Taylor;Delmiro Fernandez-Reyes,,Poster,https://openreview.net/forum?id=mugzy2nI-Ayi1,https://openreview.net/pdf?id=mugzy2nI-Ayi1
38,Learning Paired-associate Images with An Unsupervised Deep Learning Architecture,,Ti Wang;Daniel L. Silver,,Poster,https://openreview.net/forum?id=kkUZ1FHlLaPAf,https://openreview.net/pdf?id=kkUZ1FHlLaPAf
39,Learning to encode motion using spatio-temporal synchrony,,Kishore Reddy Konda;Roland Memisevic;Vincent Michalski,,Poster,https://openreview.net/forum?id=__Jk_HAdtfK5W,https://openreview.net/pdf?id=__Jk_HAdtfK5W
40,Learning Transformations for Classification Forests,,Qiang Qiu;Guillermo Sapiro,,Poster,https://openreview.net/forum?id=8G-o3Hm_Z43Cf,https://openreview.net/pdf?id=8G-o3Hm_Z43Cf
41,Learning Type-Driven Tensor-Based Meaning Representations,,Tamara Polajnar;Luana Fagarasan;Stephen Clark,,Poster,https://openreview.net/forum?id=26CF62DAFs2-K,https://openreview.net/pdf?id=26CF62DAFs2-K
42,Low-Rank Approximations for Conditional Feedforward Computation in Deep Neural Networks,,Andrew Davis;Itamar Arel,,Poster,https://openreview.net/forum?id=6rEnMF1okeiBO,https://openreview.net/pdf?id=6rEnMF1okeiBO
43,Modeling correlations in spontaneous activity of visual cortex with centered Gaussian-binary deep Boltzmann machines,,nan wang;Laurenz Wiskott;Dirk Jancke,,Poster,https://openreview.net/forum?id=z6PozRtCowzLe,https://openreview.net/pdf?id=z6PozRtCowzLe
44,Multi-digit Number Recognition from Street View Imagery using Deep Convolutional Neural Networks,,Julian Ibarz;Ian Goodfellow;Sacha Arnoud;Vinay Shet;Yaroslav Bulatov,,Poster,https://openreview.net/forum?id=BBxkB2w0I_OjZ,https://openreview.net/pdf?id=BBxkB2w0I_OjZ
45,Multi-View Priors for Learning Detectors from Sparse Viewpoint Data,,Bojan Pepik;Michael Stark;Peter Gehler;Bernt Schiele,,Poster,https://openreview.net/forum?id=BId1QQRE1gQLZ,https://openreview.net/pdf?id=BId1QQRE1gQLZ
46,Multimodal Transitions for Generative Stochastic Networks,,Sherjil Ozair;Li Yao;Yoshua Bengio,,Poster,https://openreview.net/forum?id=YvgSX22hONWpI,https://openreview.net/pdf?id=YvgSX22hONWpI
47,Network In Network,,Min Lin;Qiang Chen;Shuicheng Yan,,Poster,https://openreview.net/forum?id=ylE6yojDR5yqX,https://openreview.net/pdf?id=ylE6yojDR5yqX
48,Neuronal Synchrony in Complex-Valued Deep Networks,,David Reichert;Thomas Serre,,Poster,https://openreview.net/forum?id=O_cyOSWv8TrlS,https://openreview.net/pdf?id=O_cyOSWv8TrlS
49,Nonparametric Weight Initialization of Neural Networks via Integral Representation,,Sho Sonoda;Noboru Murata,,Poster,https://openreview.net/forum?id=pAi8PkmKuJPvU,https://openreview.net/pdf?id=pAi8PkmKuJPvU
50,On Fast Dropout and its Applicability to Recurrent Networks,,Justin Bayer;Christian Osendorfer;Sebastian Urban;Nutan Chen;Daniela Korhammer;Patrick van der Smagt,,Poster,https://openreview.net/forum?id=OP4ePyQXNu-da,https://openreview.net/pdf?id=OP4ePyQXNu-da
51,On the number of inference regions of deep feed forward networks with piece-wise linear activations,,Razvan Pascanu;Guido F. Montufar;Yoshua Bengio,,Poster,https://openreview.net/forum?id=bSaT4mmQt84Lx,https://openreview.net/pdf?id=bSaT4mmQt84Lx
52,One-Shot Adaptation of Supervised Deep Convolutional Models,,Trevor Darrell;Eric Tzeng;Yangqing Jia;Judy Hoffman;Kate Saenko;Jeff Donahue,,Poster,https://openreview.net/forum?id=tPCrkaLa9Y5ld,https://openreview.net/pdf?id=tPCrkaLa9Y5ld
53,"OverFeat: Integrated Recognition, Localization and Detection using Convolutional Networks",,Michael Mathieu;Yann LeCun;Rob Fergus;David Eigen;Pierre Sermanet;Xiang Zhang,,Poster,https://openreview.net/forum?id=Hq5MgBFOP62-X,https://openreview.net/pdf?id=Hq5MgBFOP62-X
54,Rate-Distortion Auto-Encoders,,Luis G. Sanchez Giraldo;Jose C. Principe,,Poster,https://openreview.net/forum?id=MMSzYHL_g1V83,https://openreview.net/pdf?id=MMSzYHL_g1V83
55,Reference Distance Estimator,,Yanpeng Li,,Poster,https://openreview.net/forum?id=IrVvIL2BaXrg4,https://openreview.net/pdf?id=IrVvIL2BaXrg4
56,Revisiting Natural Gradient for Deep Networks,,Razvan Pascanu;Yoshua Bengio,,Poster,https://openreview.net/forum?id=vz8AumxkAfz5U,https://openreview.net/pdf?id=vz8AumxkAfz5U
57,Semistochastic Quadratic Bound Methods,,Aleksandr Y. Aravkin;Anna Choromanska;Tony Jebara;Dimitri Kanevsky,,Poster,https://openreview.net/forum?id=DETu4zMyQH4kV,https://openreview.net/pdf?id=DETu4zMyQH4kV
58,Sequentially Generated Instance-Dependent Image Representations for Classification,,Matthieu Cord;patrick gallinari;Nicolas Thome;Ludovic Denoyer;Gabriel Dulac-Arnold,,Poster,https://openreview.net/forum?id=nF5CFb0ZQBFDr,https://openreview.net/pdf?id=nF5CFb0ZQBFDr
59,Some Improvements on Deep Convolutional Neural Network Based Image Classification,,Andrew Howard,,Poster,https://openreview.net/forum?id=uuFh8Ny0WPw0B,https://openreview.net/pdf?id=uuFh8Ny0WPw0B
60,Sparse similarity-preserving hashing,,Alex M. Bronstein;Guillermo Sapiro;Pablo Sprechmann;Jonathan Masci;Michael M. Bronstein,,Poster,https://openreview.net/forum?id=u-IAYCzRsK-vN,https://openreview.net/pdf?id=u-IAYCzRsK-vN
61,"Sparse, complex-valued representations of natural sounds learned with phase and amplitude continuity priors",,Wiktor Mlynarski,,Poster,https://openreview.net/forum?id=PtRd6ZOVAm7Lv,https://openreview.net/pdf?id=PtRd6ZOVAm7Lv
62,Spectral Networks and Locally Connected Networks on Graphs,,Joan Bruna;Wojciech Zaremba;Arthur Szlam;Yann LeCun,,Poster,https://openreview.net/forum?id=DQNsQf-UsoDBa,https://openreview.net/pdf?id=DQNsQf-UsoDBa
63,Stopping Criteria in Contrastive Divergence: Alternatives to the Reconstruction Error,,David Buchaca;Enrique Romero;Ferran Mazzanti;Jordi Delgado,,Poster,https://openreview.net/forum?id=II-mIcAshLID0,https://openreview.net/pdf?id=II-mIcAshLID0
64,The return of AdaBoost.MH: multi-class Hamming trees,,Balázs Kégl,,Poster,https://openreview.net/forum?id=-_FVMKvxVCQo1,https://openreview.net/pdf?id=-_FVMKvxVCQo1
65,Understanding Deep Architectures using a Recursive Convolutional Network,,David Eigen;Jason Rolfe;Rob Fergus;Yann LeCun,,Poster,https://openreview.net/forum?id=Wi9tWlxh4Jwu6,https://openreview.net/pdf?id=Wi9tWlxh4Jwu6
66,Unit Tests for Stochastic Optimization,,Tom Schaul;Ioannis Antonoglou;David Silver,,Poster,https://openreview.net/forum?id=LwyBkw8Nh6Y1J,https://openreview.net/pdf?id=LwyBkw8Nh6Y1J
67,Why does the unsupervised pretraining encourage moderate-sparseness?,,Jun Li;Wei Luo;Jian Yang;Xiaotong Yuan,,Poster,https://openreview.net/forum?id=R5x4IjeY4351N,https://openreview.net/pdf?id=R5x4IjeY4351N
68,Zero-Shot Learning and Clustering for Semantic Utterance Classification,,Yann N. Dauphin;Gokhan Tur;Dilek Hakkani-Tur;Larry Heck,,Poster,https://openreview.net/forum?id=nny0nGJmvYs2b,https://openreview.net/pdf?id=nny0nGJmvYs2b
69,Zero-Shot Learning by Convex Combination of Semantic Embeddings,,Tomas Mikolov;Andrea Frome;Samy Bengio;Jonathon Shlens;Yoram Singer;Greg S. Corrado;Jeffrey Dean;Mohammad Norouzi,,Poster,https://openreview.net/forum?id=7Y52YHDS2X7ae,https://openreview.net/pdf?id=7Y52YHDS2X7ae
