Index,Title,Session/Area,Authors,Affiliation,Status,OpenReview URL,PDF URL
60,End to End Trainable Active Contours via Differentiable Rendering,,Shir Gur;Tal Shaharabany;Lior Wolf;,,Poster,,
61,Energy-based models for atomic-resolution protein conformations,,Yilun Du;Joshua Meier;Jerry Ma;Rob Fergus;Alexander Rives;,,Spotlight,,
62,Explain Your Move: Understanding Agent Actions Using Specific and Relevant Feature Attribution,,Nikaash Puri;Sukriti Verma;Piyush Gupta;Dhruv Kayastha;Shripad Deshmukh;Balaji Krishnamurthy;Sameer Singh;,,Poster,,
63,Fast Task Inference with Variational Intrinsic Successor Features,,Steven Hansen;Will Dabney;Andre Barreto;David Warde-Farley;Tom Van de Wiele;Volodymyr Mnih;,,Talk,,
64,FasterSeg: Searching for Faster Real-time Semantic Segmentation,,Wuyang Chen;Xinyu Gong;Xianming Liu;Qian Zhang;Yuan Li;Zhangyang Wang;,,Poster,,
65,Federated Learning with Matched Averaging,,Hongyi Wang;Mikhail Yurochkin;Yuekai Sun;Dimitris Papailiopoulos;Yasaman Khazaeni;,,Talk,,
66,Finite Depth and Width Corrections to the Neural Tangent Kernel,,Boris Hanin;Mihai Nica;,,Spotlight,,
67,FSPool: Learning Set Representations with Featurewise Sort Pooling,,Yan Zhang;Jonathon Hare;Adam Prügel-Bennett;,,Poster,,
68,Generalization of Two-layer Neural Networks: An Asymptotic Viewpoint,,Jimmy Ba;Murat Erdogdu;Taiji Suzuki;Denny Wu;Tianzong Zhang;,,Spotlight,,
69,GLAD: Learning Sparse Graph Recovery,,Harsh Shrivastava;Xinshi Chen;Binghong Chen;Guanghui Lan;Srinivas Aluru;Han Liu;Le Song;,,Poster,,
70,Gradient Descent Maximizes the Margin of Homogeneous Neural Networks,,Kaifeng Lyu;Jian Li;,,Talk,,
71,Graph Neural Networks Exponentially Lose Expressive Power for Node Classification,,Kenta Oono;Taiji Suzuki;,,Spotlight,,
72,GraphZoom: A Multi-level Spectral Approach for Accurate and Scalable Graph Embedding,,Chenhui Deng;Zhiqiang Zhao;Yongyu Wang;Zhiru Zhang;Zhuo Feng;,,Talk,,
73,Harnessing Structures for Value-Based Planning and Reinforcement Learning,,Yuzhe Yang;Guo Zhang;Zhi Xu;Dina Katabi;,,Talk,,
74,Harnessing the Power of Infinitely Wide Deep Nets on Small-data Tasks,,Sanjeev Arora;Simon S. Du;Zhiyuan Li;Ruslan Salakhutdinov;Ruosong Wang;Dingli Yu;,,Spotlight,,
75,High Fidelity Speech Synthesis with Adversarial Networks,,Mikołaj Bińkowski;Jeff Donahue;Sander Dieleman;Aidan Clark;Erich Elsen;Norman Casagrande;Luis C. Cobo;Karen Simonyan;,,Talk,,
76,Intensity-Free Learning of Temporal Point Processes,,Oleksandr Shchur;Marin Biloš;Stephan Günnemann;,,Spotlight,,
77,Is a Good Representation Sufficient for Sample Efficient Reinforcement Learning?,,Simon S. Du;Sham M. Kakade;Ruosong Wang;Lin F. Yang;,,Spotlight,,
78,"Kaleidoscope: An Efficient, Learnable Representation For All Structured Linear Maps",,Tri Dao;Nimit Sohoni;Albert Gu;Matthew Eichhorn;Amit Blonder;Megan Leszczynski;Atri Rudra;Christopher Ré;,,Spotlight,,
79,LambdaNet: Probabilistic Type Inference using Graph Neural Networks,,Jiayi Wei;Maruth Goyal;Greg Durrett;Isil Dillig;,,Poster,,
80,Latent Normalizing Flows for Many-to-Many Cross-Domain Mappings,,Shweta Mahajan;Iryna Gurevych;Stefan Roth;,,Poster,,
81,Learning Hierarchical Discrete Linguistic Units from Visually-Grounded Speech,,David Harwath*;Wei-Ning Hsu*;James Glass;,,Talk,,
82,Learning Robust Representations via Multi-View Information Bottleneck,,Marco Federici;Anjan Dutta;Patrick Forré;Nate Kushman;Zeynep Akata;,,Poster,,
83,Learning to Plan in High Dimensions via Neural Exploration-Exploitation Trees,,Binghong Chen;Bo Dai;Qinjie Lin;Guo Ye;Han Liu;Le Song;,,Spotlight,,
84,Low-Resource Knowledge-Grounded Dialogue Generation,,Xueliang Zhao;Wei Wu;Chongyang Tao;Can Xu;Dongyan Zhao;Rui Yan;,,Poster,,
85,Massively Multilingual Sparse Word Representations,,Gábor Berend;,,Poster,,
86,Measuring the Reliability of Reinforcement Learning Algorithms,,Stephanie C.Y. Chan;Samuel Fishman;Anoop Korattikara;John Canny;Sergio Guadarrama;,,Spotlight,,
87,Meta-Learning Acquisition Functions for Transfer Learning in Bayesian Optimization,,Michael Volpp;Lukas P. Fröhlich;Kirsten Fischer;Andreas Doerr;Stefan Falkner;Frank Hutter;Christian Daniel;,,Spotlight,,
88,Meta-Learning without Memorization,,Mingzhang Yin;George Tucker;Mingyuan Zhou;Sergey Levine;Chelsea Finn;,,Spotlight,,
89,Meta-Q-Learning,,Rasool Fakoor;Pratik Chaudhari;Stefano Soatto;Alexander J. Smola;,,Talk,,
90,Mixed-curvature Variational Autoencoders,,Ondrej Skopek;Octavian-Eugen Ganea;Gary Bécigneul;,,Poster,,
91,Mogrifier LSTM,,Gábor Melis;Tomáš Kočiský;Phil Blunsom;,,Talk,,
92,Network Deconvolution,,Chengxi Ye;Matthew Evanusa;Hua He;Anton Mitrokhin;Tom Goldstein;James A. Yorke;Cornelia Fermuller;Yiannis Aloimonos;,,Spotlight,,
93,Neural Network Branching for Neural Network Verification,,Jingyue Lu;M. Pawan Kumar;,,Talk,,
94,Observational Overfitting in Reinforcement Learning,,Xingyou Song;Yiding Jiang;Stephen Tu;Yilun Du;Behnam Neyshabur;,,Poster,,
95,On Mutual Information Maximization for Representation Learning,,Michael Tschannen;Josip Djolonga;Paul K. Rubenstein;Sylvain Gelly;Mario Lucic;,,Poster,,
96,On the Convergence of FedAvg on Non-IID Data,,Xiang Li;Kaixuan Huang;Wenhao Yang;Shusen Wang;Zhihua Zhang;,,Talk,,
97,On the Equivalence between Positional Node Embeddings and Structural Graph Representations,,Balasubramaniam Srinivasan;Bruno Ribeiro;,,Poster,,
98,Online and stochastic optimization beyond Lipschitz continuity: A Riemannian approach,,Kimon Antonakopoulos;E. Veronica Belmega;Panayotis Mertikopoulos;,,Spotlight,,
99,Physics-aware Difference Graph Networks for Sparsely-Observed Dynamics,,Sungyong Seo*;Chuizheng Meng*;Yan Liu;,,Poster,,
100,Poly-encoders: Architectures and Pre-training Strategies for Fast and Accurate Multi-sentence Scoring,,Samuel Humeau;Kurt Shuster;Marie-Anne Lachaux;Jason Weston;,,Poster,,
101,Polylogarithmic width suffices for gradient descent to achieve arbitrarily small test error with shallow ReLU networks,,Ziwei Ji;Matus Telgarsky;,,Poster,,
102,Program Guided Agent,,Shao-Hua Sun;Te-Lin Wu;Joseph J. Lim;,,Spotlight,,
103,PROGRESSIVE LEARNING AND DISENTANGLEMENT OF HIERARCHICAL REPRESENTATIONS,,Zhiyuan Li;Jaideep Vitthal Murkute;Prashnna Kumar Gyawali;Linwei Wang;,,Spotlight,,
104,Reconstructing continuous distributions of 3D protein structure from cryo-EM images,,Ellen D. Zhong;Tristan Bepler;Joseph H. Davis;Bonnie Berger;,,Spotlight,,
105,Reformer: The Efficient Transformer,,Nikita Kitaev;Lukasz Kaiser;Anselm Levskaya;,,Talk,,
106,Robust Subspace Recovery Layer for Unsupervised Anomaly Detection,,Chieh-Hsin Lai;Dongmian Zou;Gilad Lerman;,,Poster,,
107,Scaling Autoregressive Video Models,,Dirk Weissenborn;Oscar Täckström;Jakob Uszkoreit;,,Spotlight,,
108,SEED RL: Scalable and Efficient Deep-RL with Accelerated Central Inference,,Lasse Espeholt;Raphaël Marinier;Piotr Stanczyk;Ke Wang;Marcin Michalski‎;,,Talk,,
109,Sequential Latent Knowledge Selection for Knowledge-Grounded Dialogue,,Byeongchang Kim;Jaewoo Ahn;Gunhee Kim;,,Spotlight,,
110,Stable Rank Normalization for Improved Generalization in Neural Networks and GANs,,Amartya Sanyal;Philip H. Torr;Puneet K. Dokania;,,Spotlight,,
111,SUMO: Unbiased Estimation of Log Marginal Probability for Latent Variable Models,,Yucen Luo;Alex Beatson;Mohammad Norouzi;Jun Zhu;David Duvenaud;Ryan P. Adams;Ricky T. Q. Chen;,,Spotlight,,
112,Symplectic ODE-Net: Learning Hamiltonian Dynamics with Control,,Yaofeng Desmond Zhong;Biswadip Dey;Amit Chakraborty;,,Poster,,
113,Symplectic Recurrent Neural Networks,,Zhengdao Chen;Jianyu Zhang;Martin Arjovsky;Léon Bottou;,,Spotlight,,
114,TED: A Pretrained Unsupervised Summarization Model with Theme Modeling and Denoising,,Ziyi Yang;Chenguang Zhu;Michael Zeng;Xuedong Huang;Eric Darve;,,Reject,,
115,The Ingredients of Real World Robotic Reinforcement Learning,,Henry Zhu;Justin Yu;Abhishek Gupta;Dhruv Shah;Kristian Hartikainen;Avi Singh;Vikash Kumar;Sergey Levine;,,Spotlight,,
116,Thieves on Sesame Street! Model Extraction of BERT-based APIs,,Kalpesh Krishna;Gaurav Singh Tomar;Ankur P. Parikh;Nicolas Papernot;Mohit Iyyer;,,Poster,,
117,Truth or backpropaganda? An empirical investigation of deep learning theory,,Micah Goldblum;Jonas Geiping;Avi Schwarzschild;Michael Moeller;Tom Goldstein;,,Spotlight,,
118,Unbiased Contrastive Divergence Algorithm for Training Energy-Based Latent Variable Models,,Yixuan Qiu;Lingsong Zhang;Xiao Wang;,,Spotlight,,
119,Watch the Unobserved: A Simple Approach to Parallelizing Monte Carlo Tree Search,,Anji Liu;Jianshu Chen;Mingze Yu;Yu Zhai;Xuewen Zhou;Ji Liu;,,Talk,,
120,What Can Neural Networks Reason About?,,Keyulu Xu;Jingling Li;Mozhi Zhang;Simon S. Du;Ken-ichi Kawarabayashi;Stefanie Jegelka;,,Spotlight,,
121,What graph neural networks cannot learn: depth vs width,,Andreas Loukas;,,Poster,,
122,When Do Variational Autoencoders Know What They Don't Know?,,Bin Dai;David Wipf;,,Withdraw,,
123,Your classifier is secretly an energy based model and you should treat it like one,,Will Grathwohl;Kuan-Chieh Wang;Joern-Henrik Jacobsen;David Duvenaud;Mohammad Norouzi;Kevin Swersky;,,Talk,,
124,An Exponential Learning Rate Schedule for Deep Learning,,Zhiyuan Li;Sanjeev Arora;,,Spotlight,,
125,And the Bit Goes Down: Revisiting the Quantization of Neural Networks,,Pierre Stock;Armand Joulin;Rémi Gribonval;Benjamin Graham;Hervé Jégou;,,Spotlight,,
126,Biologically inspired sleep algorithm for increased generalization and adversarial robustness in deep neural networks,,Timothy Tadros;Giri Krishnan;Ramyaa Ramyaa;Maxim Bazhenov;,,Poster,,
127,Building Deep Equivariant Capsule Networks,,Sai Raam Venkataraman;S. Balasubramanian;R. Raghunatha Sarma;,,Talk,,
128,Double Neural Counterfactual Regret Minimization,,Hui Li;Kailiang Hu;Shaohua Zhang;Yuan Qi;Le Song;,,Poster,,
129,Dream to Control: Learning Behaviors by Latent Imagination,,Danijar Hafner;Timothy Lillicrap;Jimmy Ba;Mohammad Norouzi;,,Spotlight,,
130,Effect of Activation Functions on the Training of Overparametrized Neural Nets,,Abhishek Panigrahi;Abhishek Shetty;Navin Goyal;,,Poster,,
131,Encoding word order in complex embeddings,,Benyou Wang;Donghao Zhao;Christina Lioma;Qiuchi Li;Peng Zhang;Jakob Grue Simonsen;,,Spotlight,,
132,Explanation by Progressive Exaggeration,,Sumedha Singla;Brian Pollack;Junxiang Chen;Kayhan Batmanghelich;,,Spotlight,,
133,Language GANs Falling Short,,Massimo Caccia;Lucas Caccia;William Fedus;Hugo Larochelle;Joelle Pineau;Laurent Charlin;,,Poster,,
134,MEMO: A Deep Network for Flexible Combination of Episodic Memories,,Andrea Banino;Adrià Puigdomènech Badia;Raphael Köster;Martin J. Chadwick;Vinicius Zambaldi;Demis Hassabis;Caswell Barry;Matthew Botvinick;Dharshan Kumaran;Charles Blundell;,,Poster,,
135,"Neural tangent kernels, transportation mappings, and universal approximation",,Ziwei Ji;Matus Telgarsky;Ruicheng Xian;,,Poster,,
136,Quantum Algorithms for Deep Convolutional Neural Networks,,Iordanis Kerenidis;Jonas Landman;Anupam Prakash;,,Poster,,
137,"Ridge Regression: Structure, Cross-Validation, and Sketching",,Sifan Liu;Edgar Dobriban;,,Spotlight,,
138,Sliced Cramer Synaptic Consolidation for Preserving Deeply Learned Representations,,Soheil Kolouri;Nicholas A. Ketz;Andrea Soltoggio;Praveen K. Pilly;,,Spotlight,,
139,Spectral Embedding of Regularized Block Models,,Nathan De Lara;Thomas Bonald;,,Spotlight,,
140,Target-Embedding Autoencoders for Supervised Representation Learning,,Daniel Jarrett;Mihaela van der Schaar;,,Talk,,
141,"Understanding l4-based Dictionary Learning: Interpretation, Stability, and Robustness",,Yuexiang Zhai;Hermish Mehta;Zhengyuan Zhou;Yi Ma;,,Poster,,
142,An Inductive Bias for Distances: Neural Nets that Respect the Triangle Inequality,,Silviu Pitis;Harris Chan;Kiarash Jamali;Jimmy Ba;,,Poster,,
143,A Fair Comparison of Graph Neural Networks for Graph Classification,,Federico Errica;Marco Podda;Davide Bacciu;Alessio Micheli;,,Poster,,
144,A Function Space View of Bounded Norm Infinite Width ReLU Nets: The Multivariate Case,,Greg Ongie;Rebecca Willett;Daniel Soudry;Nathan Srebro;,,Poster,,
145,A Latent Morphology Model for Open-Vocabulary Neural Machine Translation,,Duygu Ataman;Wilker Aziz;Alexandra Birch;,,Spotlight,,
146,A Neural Dirichlet Process Mixture Model for Task-Free Continual Learning,,Soochan Lee;Junsoo Ha;Dongsu Zhang;Gunhee Kim;,,Poster,,
147,A Probabilistic Formulation of Unsupervised Text Style Transfer,,Junxian He;Xinyi Wang;Graham Neubig;Taylor Berg-Kirkpatrick;,,Spotlight,,
148,A Theoretical Analysis of the Number of Shots in Few-Shot Learning,,Tianshi Cao;Marc T Law;Sanja Fidler;,,Poster,,
149,Abductive Commonsense Reasoning,,Chandra Bhagavatula;Ronan Le Bras;Chaitanya Malaviya;Keisuke Sakaguchi;Ari Holtzman;Hannah Rashkin;Doug Downey;Wen-tau Yih;Yejin Choi;,,Poster,,
150,Actor-Critic Provably Finds Nash Equilibria of Linear-Quadratic Mean-Field Games,,Zuyue Fu;Zhuoran Yang;Yongxin Chen;Zhaoran Wang;,,Poster,,
151,Adaptive Correlated Monte Carlo for Contextual Categorical Sequence Generation,,Xinjie Fan;Yizhe Zhang;Zhendong Wang;Mingyuan Zhou;,,Poster,,
152,AMRL: Aggregated Memory For Reinforcement Learning,,Jacob Beck;Kamil Ciosek;Sam Devlin;Sebastian Tschiatschek;Cheng Zhang;Katja Hofmann;,,Poster,,
153,Are Pre-trained Language Models Aware of Phrases? Simple but Strong Baselines for Grammar Induction,,Taeuk Kim;Jihun Choi;Daniel Edmiston;Sang-goo Lee;,,Poster,,
154,Asymptotics of Wide Networks from Feynman Diagrams,,Ethan Dyer;Guy Gur-Ari;,,Spotlight,,
155,Batch-shaping for learning conditional channel gated networks,,Babak Ehteshami Bejnordi;Tijmen Blankevoort;Max Welling;,,Poster,,
156,Black-Box Adversarial Attack with Transferable Model-based Embedding,,Zhichao Huang;Tong Zhang;,,Poster,,
157,BREAKING CERTIFIED DEFENSES: SEMANTIC ADVERSARIAL EXAMPLES WITH SPOOFED ROBUSTNESS CERTIFICATES,,Amin Ghiasi;Ali Shafahi;Tom Goldstein;,,Poster,,
158,Can gradient clipping mitigate label noise?,,Aditya Krishna Menon;Ankit Singh Rawat;Sashank J. Reddi;Sanjiv Kumar;,,Poster,,
159,CLEVRER: Collision Events for Video Representation and Reasoning,,Kexin Yi*;Chuang Gan*;Yunzhu Li;Pushmeet Kohli;Jiajun Wu;Antonio Torralba;Joshua B. Tenenbaum;,,Spotlight,,
160,Co-Attentive Equivariant Neural Networks: Focusing Equivariance On Transformations Co-Occurring in Data,,David W. Romero;Mark Hoogendoorn;,,Poster,,
161,Compression based bound for non-compressed network: unified generalization error analysis of large compressible deep neural network,,Taiji Suzuki;Hiroshi Abe;Tomoaki Nishimura;,,Spotlight,,
162,Consistency Regularization for Generative Adversarial Networks,,Han Zhang;Zizhao Zhang;Augustus Odena;Honglak Lee;,,Poster,,
163,Continual learning with hypernetworks,,Johannes von Oswald;Christian Henning;Benjamin F. Grewe;João Sacramento;,,Spotlight,,
164,Controlling generative models with continuous factors of variations,,Antoine Plumerault;Hervé Le Borgne;Céline Hudelot;,,Poster,,
165,DBA: Distributed Backdoor Attacks against Federated Learning,,Chulin Xie;Keli Huang;Pin-Yu Chen;Bo Li;,,Poster,,
166,Decoding As Dynamic Programming For Recurrent Autoregressive Models,,Najam Zaidi;Trevor Cohn;Gholamreza Haffari;,,Poster,,
167,Decoupling Representation and Classifier for Long-Tailed Recognition,,Bingyi Kang;Saining Xie;Marcus Rohrbach;Zhicheng Yan;Albert Gordo;Jiashi Feng;Yannis Kalantidis;,,Poster,,
168,Deep Double Descent: Where Bigger Models and More Data Hurt,,Preetum Nakkiran;Gal Kaplun;Yamini Bansal;Tristan Yang;Boaz Barak;Ilya Sutskever;,,Poster,,
169,Deep neuroethology of a virtual rodent,,Josh Merel;Diego Aldarondo;Jesse Marshall;Yuval Tassa;Greg Wayne;Bence Olveczky;,,Spotlight,,
170,DeepSphere: a graph-based spherical CNN,,Michaël Defferrard;Martino Milani;Frédérick Gusset;Nathanaël Perraudin;,,Spotlight,,
171,Denoising and Regularization via Exploiting the Structural Bias of Convolutional Generators,,Reinhard Heckel and Mahdi Soltanolkotabi;Reinhard Heckel and Mahdi Soltanolkotabi;,,Poster,,
172,Detecting and Diagnosing Adversarial Images with Class-Conditional Capsule Reconstructions,,Yao Qin;Nicholas Frosst;Sara Sabour;Colin Raffel;Garrison Cottrell;Geoffrey Hinton;,,Poster,,
173,Discrepancy Ratio: Evaluating Model Performance When Even Experts Disagree on the Truth,,Igor Lovchinsky;Alon Daks;Israel Malkin;Pouya Samangouei;Ardavan Saeedi;Yang Liu;Swami Sankaranarayanan;Tomer Gafner;Ben Sternlieb;Patrick Maher;Nathan Silberman;,,Poster,,
174,Disentanglement by Nonlinear ICA with General Incompressible-flow Networks (GIN),,Peter Sorrenson;Carsten Rother;Ullrich Köthe;,,Spotlight,,
175,Distributed Bandit Learning: Near-Optimal Regret with Efficient Communication,,Yuanhao Wang;Jiachen Hu;Xiaoyu Chen;Liwei Wang;,,Poster,,
