Index,Title,Session/Area,Authors,Affiliation,Status,OpenReview URL,PDF URL
12,Deep symbolic regression: Recovering mathematical expressions from data via risk-seeking policy gradients,,Brenden K Petersen;Mikel Landajuela Larma;Terrell N. Mundhenk;Claudio Prata Santiago;Soo Kyung Kim;Joanne Taery Kim;,Lawrence Livermore National Laboratory;,Oral,https://openreview.net/forum?id=m5Qsh0kBQG,https://openreview.net/pdf?id=m5Qsh0kBQG
13,Score-Based Generative Modeling through Stochastic Differential Equations,,Yang Song;Jascha Sohl-Dickstein;Diederik P Kingma;Abhishek Kumar;Stefano Ermon;Ben Poole;,Stanford University;Google;,Oral,https://openreview.net/forum?id=PxTIG12RRHS,https://openreview.net/pdf?id=PxTIG12RRHS
14,What Matters for On-Policy Deep Actor-Critic Methods? A Large-Scale Study,,Marcin Andrychowicz;Anton Raichuk;Piotr Stańczyk;Manu Orsini;Sertan Girgin;Raphaël Marinier;Leonard Hussenot;Matthieu Geist;Olivier Pietquin;Marcin Michalski;Sylvain Gelly;Olivier Bachem;,Google;,Oral,https://openreview.net/forum?id=nIAxjsniDzg,https://openreview.net/pdf?id=nIAxjsniDzg
15,Augmenting Physical Models with Deep Networks for Complex Dynamics Forecasting,,Yuan Yin;Vincent LE GUEN;Jérémie DONA;Emmanuel de Bezenac;Ibrahim Ayed;Nicolas THOME;patrick gallinari;,Sorbonne Université;Conservatoire National des Arts et Métiers;Laboratoire d'Informatique de Paris 6;Sorbonne University;,Oral,https://openreview.net/forum?id=kmG8vRXTFv,https://openreview.net/pdf?id=kmG8vRXTFv
16,Rethinking Architecture Selection in Differentiable NAS,,Ruochen Wang;Minhao Cheng;Xiangning Chen;Xiaocheng Tang;Cho-Jui Hsieh;,"University of California, Los Angeles;",Oral,https://openreview.net/forum?id=PKubaeJkw3,https://openreview.net/pdf?id=PKubaeJkw3
17,Autoregressive Entity Retrieval,,Nicola De Cao;Gautier Izacard;Sebastian Riedel;Fabio Petroni;,Meta;,Spotlight,https://openreview.net/forum?id=5k8F6UU39V,https://openreview.net/pdf?id=5k8F6UU39V
18,Learning Mesh-Based Simulation with Graph Networks,,Tobias Pfaff;Meire Fortunato;Alvaro Sanchez-Gonzalez;Peter Battaglia;,DeepMind;Google;,Spotlight,https://openreview.net/forum?id=roNqYL0_XP,https://openreview.net/pdf?id=roNqYL0_XP
19,Share or Not? Learning to Schedule Language-Specific Capacity for Multilingual Translation,,Biao Zhang;Ankur Bapna;Rico Sennrich;Orhan Firat;,University of Edinburgh;Google;,Oral,https://openreview.net/forum?id=Wj4ODo0uyCF,https://openreview.net/pdf?id=Wj4ODo0uyCF
20,Expressive Power of Invariant and Equivariant Graph Neural Networks,,Waiss Azizian;marc lelarge;,INRIA;,Spotlight,https://openreview.net/forum?id=lxHgXYN4bwl,https://openreview.net/pdf?id=lxHgXYN4bwl
21,Learning Cross-Domain Correspondence for Control with Dynamics Cycle-Consistency,,Qiang Zhang;Tete Xiao;Alexei A Efros;Lerrel Pinto;Xiaolong Wang;,"Shanghai Jiao Tong University;Meta;New York University;University of California, San Diego;University of California, Berkeley;",Oral,https://openreview.net/forum?id=QIRlze3I6hX,https://openreview.net/pdf?id=QIRlze3I6hX
22,Distributional Sliced-Wasserstein and Applications to Generative Modeling,,Khai Nguyen;Nhat Ho;Tung Pham;Hung Bui;,VinAI Research;University of Texas at Austin;,Spotlight,https://openreview.net/forum?id=QYjO70ACDK,https://openreview.net/pdf?id=QYjO70ACDK
23,Geometry-aware Instance-reweighted Adversarial Training,,Jingfeng Zhang;Jianing Zhu;Gang Niu;Bo Han;Masashi Sugiyama;Mohan Kankanhalli;,RIKEN;Sichuan University;University of Tokyo;National University of Singapore;,Oral,https://openreview.net/forum?id=iAX0l6Cz8ub,https://openreview.net/pdf?id=iAX0l6Cz8ub
24,Neural Synthesis of Binaural Speech From Mono Audio,,Alexander Richard;Dejan Markovic;Israel D. Gebru;Steven Krenn;Gladstone Alexander Butler;Fernando Torre;Yaser Sheikh;,Meta;Carnegie Mellon University;,Oral,https://openreview.net/forum?id=uAX8q61EVRu,https://openreview.net/pdf?id=uAX8q61EVRu
25,Do 2D GANs Know 3D Shape? Unsupervised 3D Shape Reconstruction from 2D Image GANs,,Xingang Pan;Bo Dai;Ziwei Liu;Chen Change Loy;Ping Luo;,Chinese University of Hong Kong;Nanyang Technological University;University of Hong Kong;,Oral,https://openreview.net/forum?id=FGqiDsBUKL0,https://openreview.net/pdf?id=FGqiDsBUKL0
26,Extreme Memorization via Scale of Initialization,,Harsh Mehta;Ashok Cutkosky;Behnam Neyshabur;,Google;Boston University;,Poster,https://openreview.net/forum?id=Z4R1vxLbRLO,https://openreview.net/pdf?id=Z4R1vxLbRLO
27,Learning Invariant Representations for Reinforcement Learning without Reconstruction,,Amy Zhang;Rowan Thomas McAllister;Roberto Calandra;Yarin Gal;Sergey Levine;,Toyota Research Institute;Meta;University of Oxford;Google;University of Montreal;,Oral,https://openreview.net/forum?id=-2FCwDKRREu,https://openreview.net/pdf?id=-2FCwDKRREu
28,When Do Curricula Work?,,Xiaoxia Wu;Ethan Dyer;Behnam Neyshabur;,University of Chicago;Google;,Oral,https://openreview.net/forum?id=tW4QEInpni,https://openreview.net/pdf?id=tW4QEInpni
29,EigenGame: PCA as a Nash Equilibrium,,Ian Gemp;Brian McWilliams;Claire Vernade;Thore Graepel;,Google;DeepMind;,Oral,https://openreview.net/forum?id=NzTU59SYbNq,https://openreview.net/pdf?id=NzTU59SYbNq
30,Predicting Infectiousness for Proactive Contact Tracing,,Yoshua Bengio;Prateek Gupta;Tegan Maharaj;Nasim Rahaman;Martin Weiss;Tristan Deleu;Eilif Benjamin Muller;Meng Qu;victor schmidt;Pierre-Luc St-Charles;hannah alsdurf;Olexa Bilaniuk;david buckeridge;gaetan caron;pierre luc carrier;Joumana Ghosn;satya ortiz gagne;Christopher Pal;Irina Rish;Bernhard Schölkopf;abhinav sharma;Jian Tang;andrew williams;,University of Montreal;University of Oxford;Ecole Polytechnique de Montreal;Max Planck Institute for Intelligent Systems;Université de Montréal;Mila;Polytechnique Montreal;HEC Montreal;,Spotlight,https://openreview.net/forum?id=lVgB2FUbzuQ,https://openreview.net/pdf?id=lVgB2FUbzuQ
31,DiffWave: A Versatile Diffusion Model for Audio Synthesis,,Zhifeng Kong;Wei Ping;Jiaji Huang;Kexin Zhao;Bryan Catanzaro;,NVIDIA;Baidu;,Oral,https://openreview.net/forum?id=a-xFK8Ymz5J,https://openreview.net/pdf?id=a-xFK8Ymz5J
32,Optimal Rates for Averaged Stochastic Gradient Descent under Neural Tangent Kernel Regime,,Atsushi Nitanda;Taiji Suzuki;,University of Tokyo;,Oral,https://openreview.net/forum?id=PULSD5qI2N1,https://openreview.net/pdf?id=PULSD5qI2N1
33,Gradient Projection Memory for Continual Learning,,Gobinda Saha;Isha Garg;Kaushik Roy;,Purdue University;,Oral,https://openreview.net/forum?id=3AOj0RCNC2,https://openreview.net/pdf?id=3AOj0RCNC2
34,Human-Level Performance in No-Press Diplomacy via Equilibrium Search,,Jonathan Gray;Adam Lerer;Anton Bakhtin;Noam Brown;,Meta;,Oral,https://openreview.net/forum?id=0-uUGPbIjD,https://openreview.net/pdf?id=0-uUGPbIjD
35,Very Deep VAEs Generalize Autoregressive Models and Can Outperform Them on Images,,Rewon Child;,,Spotlight,https://openreview.net/forum?id=RLRXCV6DbEJ,https://openreview.net/pdf?id=RLRXCV6DbEJ
36,Randomized Automatic Differentiation,,Deniz Oktay;Nick McGreivy;Joshua Aduol;Alex Beatson;Ryan P Adams;,Princeton University;,Oral,https://openreview.net/forum?id=xpx9zj7CUlY,https://openreview.net/pdf?id=xpx9zj7CUlY
37,Rethinking Attention with Performers,,Krzysztof Marcin Choromanski;Valerii Likhosherstov;David Dohan;Xingyou Song;Andreea Gane;Tamas Sarlos;Peter Hawkins;Jared Quincy Davis;Afroz Mohiuddin;Lukasz Kaiser;David Benjamin Belanger;Lucy J Colwell;Adrian Weller;,Google;University of Cambridge;,Oral,https://openreview.net/forum?id=Ua6zuk0WRH,https://openreview.net/pdf?id=Ua6zuk0WRH
38,Rethinking the Role of Gradient-based Attribution Methods for Model Interpretability,,Suraj Srinivas;Francois Fleuret;,Idiap Research Institute;,Oral,https://openreview.net/forum?id=dYeAHXnpWJ4,https://openreview.net/pdf?id=dYeAHXnpWJ4
39,End-to-end Adversarial Text-to-Speech,,Jeff Donahue;Sander Dieleman;Mikolaj Binkowski;Erich Elsen;Karen Simonyan;,Google;Baidu;,Oral,https://openreview.net/forum?id=rsf1z-JSj87,https://openreview.net/pdf?id=rsf1z-JSj87
40,Gauge Equivariant Mesh CNNs: Anisotropic convolutions on geometric graphs,,Pim De Haan;Maurice Weiler;Taco Cohen;Max Welling;,Qualcomm Incorporated;University of Amsterdam;,Spotlight,https://openreview.net/forum?id=Jnspzp-oIZE,https://openreview.net/pdf?id=Jnspzp-oIZE
41,Implicit Normalizing Flows,,Cheng Lu;Jianfei Chen;Chongxuan Li;Qiuhao Wang;Jun Zhu;,Tsinghua University;Peking University;,Spotlight,https://openreview.net/forum?id=8PS8m9oYtNy,https://openreview.net/pdf?id=8PS8m9oYtNy
42,Learning to Reach Goals via Iterated Supervised Learning,,Dibya Ghosh;Abhishek Gupta;Ashwin Reddy;Justin Fu;Coline Manon Devin;Benjamin Eysenbach;Sergey Levine;,"University of California, Berkeley;Carnegie Mellon University;Google;",Oral,https://openreview.net/forum?id=rALA0Xo6yNJ,https://openreview.net/pdf?id=rALA0Xo6yNJ
43,Learning-based Support Estimation in Sublinear Time,,Talya Eden;Piotr Indyk;Shyam Narayanan;Ronitt Rubinfeld;Sandeep Silwal;Tal Wagner;,Massachusetts Institute of Technology;Microsoft;,Spotlight,https://openreview.net/forum?id=tilovEHA3YS,https://openreview.net/pdf?id=tilovEHA3YS
44,The Traveling Observer Model: Multi-task Learning Through Spatial Variable Embeddings,,Elliot Meyerson;Risto Miikkulainen;,Cognizant;University of Texas at Austin;,Spotlight,https://openreview.net/forum?id=qYda4oLEc1,https://openreview.net/pdf?id=qYda4oLEc1
45,Conditional Generative Modeling via Learning the Latent Space,,Sameera Ramasinghe;Kanchana Nisal Ranasinghe;Salman Khan;Nick Barnes;Stephen Gould;,Australian National University;Mohamed bin Zayed University of Artificial Intelligence;MBZ University of Artificial Intelligence;,Poster,https://openreview.net/forum?id=VJnrYcnRc6,https://openreview.net/pdf?id=VJnrYcnRc6
46,Grounded Language Learning Fast and Slow,,Felix Hill;Olivier Tieleman;Tamara von Glehn;Nathaniel Wong;Hamza Merzic;Stephen Clark;,Google;,Spotlight,https://openreview.net/forum?id=wpSWuz_hyqA,https://openreview.net/pdf?id=wpSWuz_hyqA
47,Learning with Feature-Dependent Label Noise: A Progressive Approach,,Yikai Zhang;Songzhu Zheng;Pengxiang Wu;Mayank Goswami;Chao Chen;,State University of New York at Stony Brook;Rutgers University;State University of New York;,Spotlight,https://openreview.net/forum?id=ZPa2SyGcbwh,https://openreview.net/pdf?id=ZPa2SyGcbwh
48,Parrot: Data-Driven Behavioral Priors for Reinforcement Learning,,Avi Singh;Huihan Liu;Gaoyue Zhou;Albert Yu;Nicholas Rhinehart;Sergey Levine;,"University of California, Berkeley;Google;",Oral,https://openreview.net/forum?id=Ysuv-WOFeKR,https://openreview.net/pdf?id=Ysuv-WOFeKR
49,Recurrent Independent Mechanisms,,Anirudh Goyal;Alex Lamb;Jordan Hoffmann;Shagun Sodhani;Sergey Levine;Yoshua Bengio;Bernhard Schölkopf;,University of Montreal;Google;Meta;,Spotlight,https://openreview.net/forum?id=mLcmdlEUxy-,https://openreview.net/pdf?id=mLcmdlEUxy-
50,What are the Statistical Limits of Offline RL with Linear Function Approximation?,,Ruosong Wang;Dean Foster;Sham M. Kakade;,Carnegie Mellon University;Amazon;,Spotlight,https://openreview.net/forum?id=30EvkP2aQLD,https://openreview.net/pdf?id=30EvkP2aQLD
51,Winning the L2RPN Challenge: Power Grid Management via Semi-Markov Afterstate Actor-Critic,,Deunsol Yoon;Sunghoon Hong;Byung-Jun Lee;Kee-Eung Kim;,Korea Advanced Institute of Science and Technology;,Spotlight,https://openreview.net/forum?id=LmUJqB1Cz8,https://openreview.net/pdf?id=LmUJqB1Cz8
52,Correcting experience replay for multi-agent communication,,Sanjeevan Ahilan;Peter Dayan;,Max-Planck-Gesellschaft zur Förderung der Wissenschaften e.V.;,Spotlight,https://openreview.net/forum?id=xvxPuCkCNPO,https://openreview.net/pdf?id=xvxPuCkCNPO
53,Global Convergence of Three-layer Neural Networks in the Mean Field Regime,,Huy Tuan Pham;Phan-Minh Nguyen;,Voleon Group;,Oral,https://openreview.net/forum?id=KvyxFqZS_D,https://openreview.net/pdf?id=KvyxFqZS_D
54,Intrinsic-Extrinsic Convolution and Pooling for Learning on 3D Protein Structures,,Pedro Hermosilla;Marco Schäfer;Matej Lang;Gloria Fackelmann;Pere-Pau Vázquez;Barbora Kozlikova;Michael Krone;Tobias Ritschel;Timo Ropinski;,Ulm University;University College London;,Poster,https://openreview.net/forum?id=l0mSUROpwY,https://openreview.net/pdf?id=l0mSUROpwY
55,Sequential Density Ratio Estimation for Simultaneous Optimization of Speed and Accuracy,,Akinori F Ebihara;Taiki Miyagawa;Kazuyuki Sakurai;Hitoshi Imaoka;,NEC Corporation;,Spotlight,https://openreview.net/forum?id=Rhsu5qD36cL,https://openreview.net/pdf?id=Rhsu5qD36cL
56,Stabilized Medical Image Attacks,,Gege Qi;Lijun GONG;Yibing Song;Kai Ma;Yefeng Zheng;,Peking University;Tencent;,Spotlight,https://openreview.net/forum?id=QfTXQiGYudJ,https://openreview.net/pdf?id=QfTXQiGYudJ
57,Tent: Fully Test-Time Adaptation by Entropy Minimization,,Dequan Wang;Evan Shelhamer;Shaoteng Liu;Bruno Olshausen;Trevor Darrell;,"Xi'an Jiao Tong University;University of California, Berkeley;",Spotlight,https://openreview.net/forum?id=uXl3bZLkr3c,https://openreview.net/pdf?id=uXl3bZLkr3c
58,UPDeT: Universal Multi-agent RL via Policy Decoupling with Transformers,,Siyi Hu;Fengda Zhu;Xiaojun Chang;Xiaodan Liang;,Monash University;Sun Yat-sen University;,Spotlight,https://openreview.net/forum?id=v9c7hr9ADKx,https://openreview.net/pdf?id=v9c7hr9ADKx
59,Contrastive Explanations for Reinforcement Learning via Embedded Self Predictions,,Zhengxian Lin;Kin-Ho Lam;Alan Fern;,Oregon State University;,Oral,https://openreview.net/forum?id=Ud3DSz72nYR,https://openreview.net/pdf?id=Ud3DSz72nYR
60,Evolving Reinforcement Learning Algorithms,,John D Co-Reyes;Yingjie Miao;Daiyi Peng;Esteban Real;Quoc V Le;Sergey Levine;Honglak Lee;Aleksandra Faust;,"University of California, Berkeley;Google;",Oral,https://openreview.net/forum?id=0XXpJ4OtjW,https://openreview.net/pdf?id=0XXpJ4OtjW
61,Image GANs meet Differentiable Rendering for Inverse Graphics and Interpretable 3D Neural Rendering,,Yuxuan Zhang;Wenzheng Chen;Huan Ling;Jun Gao;Yinan Zhang;Antonio Torralba;Sanja Fidler;,University of Waterloo;University of Toronto;NVIDIA;Stanford University;Massachusetts Institute of Technology;,Oral,https://openreview.net/forum?id=yWkP7JuHX1,https://openreview.net/pdf?id=yWkP7JuHX1
62,Rao-Blackwellizing the Straight-Through Gumbel-Softmax Gradient Estimator,,Max B Paulus;Chris J. Maddison;Andreas Krause;,Swiss Federal Institute of Technology;ETH Zurich;Google;,Oral,https://openreview.net/forum?id=Mk6PZtgAgfq,https://openreview.net/pdf?id=Mk6PZtgAgfq
63,A Distributional Approach to Controlled Text Generation,,Muhammad Khalifa;Hady Elsahar;Marc Dymetman;,University of Michigan;NAVER LABS;,Oral,https://openreview.net/forum?id=jWkw45-9AbL,https://openreview.net/pdf?id=jWkw45-9AbL
64,RMSprop converges with proper hyper-parameter,,Naichen Shi;Dawei Li;Mingyi Hong;Ruoyu Sun;,University of Illinois Urbana-Champaign;University of Minnesota;University of Illinois;,Spotlight,https://openreview.net/forum?id=3UDSdyIcBDA,https://openreview.net/pdf?id=3UDSdyIcBDA
65,Unsupervised Object Keypoint Learning using Local Spatial Predictability,,Anand Gopalakrishnan;Sjoerd van Steenkiste;Jürgen Schmidhuber;,Dalle Molle Institute for Artificial Intelligence Research;Institute of Digital Technologies;,Spotlight,https://openreview.net/forum?id=GJwMHetHc73,https://openreview.net/pdf?id=GJwMHetHc73
66,Self-supervised Visual Reinforcement Learning with Object-centric Representations,,Andrii Zadaianchuk;Maximilian Seitzer;Georg Martius;,Max-Planck-Institute for Intelligent Systems;Max Planck Institute for Intelligent Systems;,Spotlight,https://openreview.net/forum?id=xppLmXCbOw1,https://openreview.net/pdf?id=xppLmXCbOw1
67,Self-training For Few-shot Transfer Across Extreme Task Differences,,Cheng Perng Phoo;Bharath Hariharan;,International Business Machines Corporation;Cornell University;,Oral,https://openreview.net/forum?id=O3Y56aqpChA,https://openreview.net/pdf?id=O3Y56aqpChA
68,Fidelity-based Deep Adiabatic Scheduling,,Eli Ovits;Lior Wolf;,Tel Aviv University;,Spotlight,https://openreview.net/forum?id=NECTfffOvn1,https://openreview.net/pdf?id=NECTfffOvn1
69,Improving Adversarial Robustness via Channel-wise Activation Suppressing,,Yang Bai;Yuyuan Zeng;Yong Jiang;Shu-Tao Xia;Xingjun Ma;Yisen Wang;,Tsinghua University;Deakin University;Peking University;,Spotlight,https://openreview.net/forum?id=zQTezqCCtNx,https://openreview.net/pdf?id=zQTezqCCtNx
70,Locally Free Weight Sharing for Network Width Search,,Xiu Su;Shan You;Tao Huang;Fei Wang;Chen Qian;Changshui Zhang;Chang Xu;,University of Sydney;Tsinghua University;SenseTime;University of Science and Technology of China;,Spotlight,https://openreview.net/forum?id=S0UdquAnr9k,https://openreview.net/pdf?id=S0UdquAnr9k
71,Long-tailed Recognition by Routing Diverse Distribution-Aware Experts,,Xudong Wang;Long Lian;Zhongqi Miao;Ziwei Liu;Stella Yu;,"University of California, Berkeley;Nanyang Technological University;",Spotlight,https://openreview.net/forum?id=D9I3drBz4UC,https://openreview.net/pdf?id=D9I3drBz4UC
72,Multivariate Probabilistic Time Series Forecasting via Conditioned Normalizing Flows,,Kashif Rasul;Abdul-Saboor Sheikh;Ingmar Schuster;Urs M Bergmann;Roland Vollgraf;,Google;Zalando SE;,Spotlight,https://openreview.net/forum?id=WiGQBFuVRv,https://openreview.net/pdf?id=WiGQBFuVRv
73,Generalization in data-driven models of primary visual cortex,,Konstantin-Klemens Lurz;Mohammad Bashiri;Konstantin Willeke;Akshay Jagadish;Eric Wang;Edgar Y. Walker;Santiago A Cadena;Taliah Muhammad;Erick Cobos;Andreas S. Tolias;Alexander S Ecker;Fabian H. Sinz;,University of Tuebingen;Proxima Fusion;Max Planck Institute for Intelligent Systems;Baylor College of Medicine;Max Planck Institute for Dynamics and Self-Organization;,Spotlight,https://openreview.net/forum?id=Tp7kI90Htd,https://openreview.net/pdf?id=Tp7kI90Htd
74,Meta-GMVAE: Mixture of Gaussian VAE for Unsupervised Meta-Learning,,Dong Bok Lee;Dongchan Min;Seanie Lee;Sung Ju Hwang;,Korea Advanced Institute of Science and Technology;,Spotlight,https://openreview.net/forum?id=wS0UFjsNYjn,https://openreview.net/pdf?id=wS0UFjsNYjn
75,Mutual Information State Intrinsic Control,,Rui Zhao;Yang Gao;Pieter Abbeel;Volker Tresp;Wei Xu;,Tencent;Tsinghua University;Covariant;Siemens AG;Horizon Robotics;,Spotlight,https://openreview.net/forum?id=OthEq8I5v1,https://openreview.net/pdf?id=OthEq8I5v1
76,PMI-Masking: Principled masking of correlated spans,,Yoav Levine;Barak Lenz;Opher Lieber;Omri Abend;Kevin Leyton-Brown;Moshe Tennenholtz;Yoav Shoham;,Hebrew University of Jerusalem;University of British Columbia;Technion - Israel Institute of Technology;Stanford University;,Spotlight,https://openreview.net/forum?id=3Aoft6NWFej,https://openreview.net/pdf?id=3Aoft6NWFej
77,SALD: Sign Agnostic Learning with Derivatives,,Matan Atzmon;Yaron Lipman;,Weizmann Institute of Science;,Poster,https://openreview.net/forum?id=7EDgLu9reQD,https://openreview.net/pdf?id=7EDgLu9reQD
78,SMiRL: Surprise Minimizing Reinforcement Learning in Unstable Environments,,Glen Berseth;Daniel Geng;Coline Manon Devin;Nicholas Rhinehart;Chelsea Finn;Dinesh Jayaraman;Sergey Levine;,"University of California, Berkeley;Google;University of Pennsylvania;",Oral,https://openreview.net/forum?id=cPZOyoDloxl,https://openreview.net/pdf?id=cPZOyoDloxl
79,Support-set bottlenecks for video-text representation learning,,Mandela Patrick;Po-Yao Huang;Yuki Asano;Florian Metze;Alexander G Hauptmann;Joao F. Henriques;Andrea Vedaldi;,University of Oxford;Carnegie Mellon University;Meta;,Spotlight,https://openreview.net/forum?id=EqoXe2zmhrh,https://openreview.net/pdf?id=EqoXe2zmhrh
80,Unbiased Teacher for Semi-Supervised Object Detection,,Yen-Cheng Liu;Chih-Yao Ma;Zijian He;Chia-Wen Kuo;Kan Chen;Peizhao Zhang;Bichen Wu;Zsolt Kira;Peter Vajda;,Georgia Institute of Technology;Meta;Amazon;Georgia Tech Research Institute;,Poster,https://openreview.net/forum?id=MJIve1zgR_,https://openreview.net/pdf?id=MJIve1zgR_
81,Federated Learning Based on Dynamic Regularization,,Durmus Alp Emre Acar;Yue Zhao;Ramon Matas;Matthew Mattina;Paul Whatmough;Venkatesh Saligrama;,Boston University;Arm Limited;,Oral,https://openreview.net/forum?id=B7v4QMR6Z9w,https://openreview.net/pdf?id=B7v4QMR6Z9w
82,Go with the flow: Adaptive control for Neural ODEs,,Mathieu Chalvidal;Matthew Ricci;Rufin VanRullen;Thomas Serre;,Brown University;Hebrew University of Jerusalem;Université de Toulouse;,Poster,https://openreview.net/forum?id=giit4HdDNa,https://openreview.net/pdf?id=giit4HdDNa
83,Growing Efficient Deep Networks by Structured Continuous Sparsification,,Xin Yuan;Pedro Henrique Pamplona Savarese;Michael Maire;,University of Chicago;Toyota Technological Institute at Chicago;,Oral,https://openreview.net/forum?id=wb3wxCObbRT,https://openreview.net/pdf?id=wb3wxCObbRT
84,Is Attention Better Than Matrix Decomposition?,,Zhengyang Geng;Meng-Hao Guo;Hongxu Chen;Xia Li;Ke Wei;Zhouchen Lin;,Peking University;Tsinghua University;Fudan University;,Poster,https://openreview.net/forum?id=1FvkSpWosOl,https://openreview.net/pdf?id=1FvkSpWosOl
85,Learning from Protein Structure with Geometric Vector Perceptrons,,Bowen Jing;Stephan Eismann;Patricia Suriana;Raphael John Lamarre Townshend;Ron Dror;,Atomic AI;,Spotlight,https://openreview.net/forum?id=1YLJDvSx6J4,https://openreview.net/pdf?id=1YLJDvSx6J4
86,Long-tail learning via logit adjustment,,Aditya Krishna Menon;Sadeep Jayasumana;Ankit Singh Rawat;Himanshu Jain;Andreas Veit;Sanjiv Kumar;,Google;,Spotlight,https://openreview.net/forum?id=37nvvqkCo5,https://openreview.net/pdf?id=37nvvqkCo5
87,Minimum Width for Universal Approximation,,Sejun Park;Chulhee Yun;Jaeho Lee;Jinwoo Shin;,Korea University;Massachusetts Institute of Technology;Korea Advanced Institute of Science and Technology;,Spotlight,https://openreview.net/forum?id=O-XJwyoIF-k,https://openreview.net/pdf?id=O-XJwyoIF-k
88,MONGOOSE: A Learnable LSH Framework for Efficient Neural Network Training,,Beidi Chen;Zichang Liu;Binghui Peng;Zhaozhuo Xu;Jonathan Lingjie Li;Tri Dao;Zhao Song;Anshumali Shrivastava;Christopher Re;,Stanford University;Rice University;Columbia University;Princeton University;,Oral,https://openreview.net/forum?id=wWK7yXkULyh,https://openreview.net/pdf?id=wWK7yXkULyh
89,Orthogonalizing Convolutional Layers with the Cayley Transform,,Asher Trockman;J Zico Kolter;,,Spotlight,https://openreview.net/forum?id=Pbj8H_jEHYv,https://openreview.net/pdf?id=Pbj8H_jEHYv
90,Unlearnable Examples: Making Personal Data Unexploitable,,Hanxun Huang;Xingjun Ma;Sarah Monazam Erfani;James Bailey;Yisen Wang;,University of Melbourne;Deakin University;Peking University;,Spotlight,https://openreview.net/forum?id=iAmZUo0DxC0,https://openreview.net/pdf?id=iAmZUo0DxC0
