Index,Title,Session/Area,Authors,Affiliation,Status,OpenReview URL,PDF URL
67,HyperNetworks,,David Ha;Andrew M. Dai;Quoc V. Le,,Poster,https://openreview.net/forum?id=rkpACe1lx,https://openreview.net/pdf?id=rkpACe1lx
68,Learning Curve Prediction with Bayesian Neural Networks,,Aaron Klein;Stefan Falkner;Jost Tobias Springenberg;Frank Hutter,,Poster,https://openreview.net/forum?id=S11KBYclx,https://openreview.net/pdf?id=S11KBYclx
69,Learning to superoptimize programs,,Rudy Bunel;Alban Desmaison;M. Pawan Kumar;Philip H.S. Torr;Pushmeet Kohli,,Poster,https://openreview.net/forum?id=r1rz6U5lg,https://openreview.net/pdf?id=r1rz6U5lg
70,Maximum Entropy Flow Networks,,Gabriel Loaiza-Ganem *;Yuanjun Gao *;John P. Cunningham,,Poster,https://openreview.net/forum?id=H1acq85gx,https://openreview.net/pdf?id=H1acq85gx
71,Normalizing the Normalizers: Comparing and Extending Network Normalization Schemes,,Mengye Ren;Renjie Liao;Raquel Urtasun;Fabian H. Sinz;Richard S. Zemel,,Poster,https://openreview.net/forum?id=rk5upnsxe,https://openreview.net/pdf?id=rk5upnsxe
72,"Offline bilingual word vectors, orthogonal transformations and the inverted softmax",,Samuel L. Smith;David H. P. Turban;Steven Hamblin;Nils Y. Hammerla,,Poster,https://openreview.net/forum?id=r1Aab85gg,https://openreview.net/pdf?id=r1Aab85gg
73,Visualizing Deep Neural Network Decisions: Prediction Difference Analysis,,Luisa M Zintgraf;Taco S Cohen;Tameem Adel;Max Welling,,Poster,https://openreview.net/forum?id=BJ5UeU9xx,https://openreview.net/pdf?id=BJ5UeU9xx
74,Frustratingly Short Attention Spans in Neural Language Modeling,,Michał Daniluk;Tim Rocktäschel;Johannes Welbl;Sebastian Riedel,,Poster,https://openreview.net/forum?id=ByIAPUcee,https://openreview.net/pdf?id=ByIAPUcee
75,Generalizing Skills with Semi-Supervised Reinforcement Learning,,Chelsea Finn;Tianhe Yu;Justin Fu;Pieter Abbeel;Sergey Levine,,Poster,https://openreview.net/forum?id=ryHlUtqge,https://openreview.net/pdf?id=ryHlUtqge
76,Learning to Compose Words into Sentences with Reinforcement Learning,,Dani Yogatama;Phil Blunsom;Chris Dyer;Edward Grefenstette;Wang Ling,,Poster,https://openreview.net/forum?id=Skvgqgqxe,https://openreview.net/pdf?id=Skvgqgqxe
77,Learning to Remember Rare Events,,Lukasz Kaiser;Ofir Nachum;Aurko Roy;Samy Bengio,,Poster,https://openreview.net/forum?id=SJTQLdqlg,https://openreview.net/pdf?id=SJTQLdqlg
78,Predicting Medications from Diagnostic Codes with Recurrent Neural Networks,,Jacek M. Bajor;Thomas A. Lasko,,Poster,https://openreview.net/forum?id=rJEgeXFex,https://openreview.net/pdf?id=rJEgeXFex
79,SGDR: Stochastic Gradient Descent with Warm Restarts,,Ilya Loshchilov;Frank Hutter,,Poster,https://openreview.net/forum?id=Skq89Scxx,https://openreview.net/pdf?id=Skq89Scxx
80,Tracking the World State with Recurrent Entity Networks,,Mikael Henaff;Jason Weston;Arthur Szlam;Antoine Bordes;Yann LeCun,,Poster,https://openreview.net/forum?id=rJTKKKqeg,https://openreview.net/pdf?id=rJTKKKqeg
81,Tying Word Vectors and Word Classifiers: A Loss Framework for Language Modeling,,Hakan Inan;Khashayar Khosravi;Richard Socher,,Poster,https://openreview.net/forum?id=r1aPbsFle,https://openreview.net/pdf?id=r1aPbsFle
82,"Attend, Adapt and Transfer: Attentive Deep Architecture for Adaptive Transfer from multiple sources in the same domain",,Janarthanan Rajendran;Aravind Lakshminarayanan;Mitesh M. Khapra;Prasanna P;Balaraman Ravindran,,Poster,https://openreview.net/forum?id=Sy6iJDqlx,https://openreview.net/pdf?id=Sy6iJDqlx
83,DeepDSL: A Compilation-based Domain-Specific Language for Deep Learning,,Tian Zhao;Xiao Bing Huang;Yu Cao,,Poster,https://openreview.net/forum?id=Bks8cPcxe,https://openreview.net/pdf?id=Bks8cPcxe
84,Geometry of Polysemy,,Jiaqi Mu;Suma Bhat;Pramod Viswanath,,Poster,https://openreview.net/forum?id=HJpfMIFll,https://openreview.net/pdf?id=HJpfMIFll
85,Learning in Implicit Generative Models,,Shakir Mohamed;Balaji Lakshminarayanan,,Workshop,https://openreview.net/forum?id=B16Jem9xe,https://openreview.net/pdf?id=B16Jem9xe
86,Query-Reduction Networks for Question Answering,,Minjoon Seo;Sewon Min;Ali Farhadi;Hannaneh Hajishirzi,,Poster,https://openreview.net/forum?id=B1MRcPclx,https://openreview.net/pdf?id=B1MRcPclx
87,Recurrent Hidden Semi-Markov Model,,Hanjun Dai;Bo Dai;Yan-Ming Zhang;Shuang Li;Le Song,,Poster,https://openreview.net/forum?id=HJGODLqgx,https://openreview.net/pdf?id=HJGODLqgx
88,Regularizing CNNs with Locally Constrained Decorrelations,,Pau Rodríguez;Jordi Gonzàlez;Guillem Cucurull;Josep M. Gonfaus;Xavier Roca,,Poster,https://openreview.net/forum?id=ByOvsIqeg,https://openreview.net/pdf?id=ByOvsIqeg
89,Semi-Supervised Classification with Graph Convolutional Networks,,Thomas N. Kipf;Max Welling,,Poster,https://openreview.net/forum?id=SJU4ayYgl,https://openreview.net/pdf?id=SJU4ayYgl
90,TopicRNN: A Recurrent Neural Network with Long-Range Semantic Dependency,,Adji B. Dieng;Chong Wang;Jianfeng Gao;John Paisley,,Poster,https://openreview.net/forum?id=rJbbOLcex,https://openreview.net/pdf?id=rJbbOLcex
91,Why Deep Neural Networks for Function Approximation?,,Shiyu Liang;R. Srikant,,Poster,https://openreview.net/forum?id=SkpSlKIel,https://openreview.net/pdf?id=SkpSlKIel
92,Do Deep Convolutional Nets Really Need to be Deep and Convolutional?,,Gregor Urban;Krzysztof J. Geras;Samira Ebrahimi Kahou;Ozlem Aslan;Shengjie Wang;Abdelrahman Mohamed;Matthai Philipose;Matt Richardson;Rich Caruana,,Poster,https://openreview.net/forum?id=r10FA8Kxg,https://openreview.net/pdf?id=r10FA8Kxg
93,Adversarial Feature Learning,,Jeff Donahue;Philipp Krähenbühl;Trevor Darrell,,Poster,https://openreview.net/forum?id=BJtNZAFgg,https://openreview.net/pdf?id=BJtNZAFgg
94,Automatic Rule Extraction from Long Short Term Memory Networks,,W. James Murdoch;Arthur Szlam,,Poster,https://openreview.net/forum?id=SJvYgH9xe,https://openreview.net/pdf?id=SJvYgH9xe
95,Diet Networks: Thin Parameters for Fat Genomics,,Adriana Romero;Pierre Luc Carrier;Akram Erraqabi;Tristan Sylvain;Alex Auvolat;Etienne Dejoie;Marc-André Legault;Marie-Pierre Dubé;Julie G. Hussin;Yoshua Bengio,,Poster,https://openreview.net/forum?id=Sk-oDY9ge,https://openreview.net/pdf?id=Sk-oDY9ge
96,DSD: Dense-Sparse-Dense Training for Deep Neural Networks,,Song Han;Jeff Pool;Sharan Narang;Huizi Mao;Enhao Gong;Shijian Tang;Erich Elsen;Peter Vajda;Manohar Paluri;John Tran;Bryan Catanzaro;William J. Dally,,Poster,https://openreview.net/forum?id=HyoST_9xl,https://openreview.net/pdf?id=HyoST_9xl
97,Generative Models and Model Criticism via Optimized Maximum Mean Discrepancy,,Danica J. Sutherland;Hsiao-Yu Tung;Heiko Strathmann;Soumyajit De;Aaditya Ramdas;Alex Smola;Arthur Gretton,,Poster,https://openreview.net/forum?id=HJWHIKqgl,https://openreview.net/pdf?id=HJWHIKqgl
98,Loss-aware Binarization of Deep Networks,,Lu Hou;Quanming Yao;James T. Kwok,,Poster,https://openreview.net/forum?id=S1oWlN9ll,https://openreview.net/pdf?id=S1oWlN9ll
99,Soft Weight-Sharing for Neural Network Compression,,Karen Ullrich;Edward Meeds;Max Welling,,Poster,https://openreview.net/forum?id=HJGwcKclx,https://openreview.net/pdf?id=HJGwcKclx
100,Steerable CNNs,,Taco S. Cohen;Max Welling,,Poster,https://openreview.net/forum?id=rJQKYt5ll,https://openreview.net/pdf?id=rJQKYt5ll
101,Towards the Limit of Network Quantization,,Yoojin Choi;Mostafa El-Khamy;Jungwon Lee,,Poster,https://openreview.net/forum?id=rJ8uNptgl,https://openreview.net/pdf?id=rJ8uNptgl
102,Training Compressed Fully-Connected Networks with a Density-Diversity Penalty,,Shengjie Wang;Haoran Cai;Jeff Bilmes;William Noble,,Poster,https://openreview.net/forum?id=Hku9NK5lx,https://openreview.net/pdf?id=Hku9NK5lx
103,Batch Policy Gradient Methods for Improving Neural Conversation Models,,Kirthevasan Kandasamy;Yoram Bachrach;Ryota Tomioka;Daniel Tarlow;David Carter,,Poster,https://openreview.net/forum?id=rJfMusFll,https://openreview.net/pdf?id=rJfMusFll
104,HolStep: A Machine Learning Dataset for Higher-order Logic Theorem Proving,,Cezary Kaliszyk;François Chollet;Christian Szegedy,,Poster,https://openreview.net/forum?id=ryuxYmvel,https://openreview.net/pdf?id=ryuxYmvel
105,Multi-Agent Cooperation and the Emergence of (Natural) Language,,Angeliki Lazaridou;Alexander Peysakhovich;Marco Baroni,,Oral,https://openreview.net/forum?id=Hk8N3Sclg,https://openreview.net/pdf?id=Hk8N3Sclg
106,Program Synthesis for Character Level Language Modeling,,Pavol Bielik;Veselin Raychev;Martin Vechev,,Poster,https://openreview.net/forum?id=ry_sjFqgx,https://openreview.net/pdf?id=ry_sjFqgx
107,Pruning Filters for Efficient ConvNets,,Hao Li;Asim Kadav;Igor Durdanovic;Hanan Samet;Hans Peter Graf,,Poster,https://openreview.net/forum?id=rJqFGTslg,https://openreview.net/pdf?id=rJqFGTslg
108,Lie-Access Neural Turing Machines,,Greg Yang;Alexander Rush,,Poster,https://openreview.net/forum?id=Byiy-Pqlx,https://openreview.net/pdf?id=Byiy-Pqlx
109,Learning to Perform Physics Experiments via Deep Reinforcement Learning,,Misha Denil;Pulkit Agrawal;Tejas D Kulkarni;Tom Erez;Peter Battaglia;Nando de Freitas,,Poster,https://openreview.net/forum?id=r1nTpv9eg,https://openreview.net/pdf?id=r1nTpv9eg
110,An Actor-Critic Algorithm for Sequence Prediction,,Dzmitry Bahdanau;Philemon Brakel;Kelvin Xu;Anirudh Goyal;Ryan Lowe;Joelle Pineau;Aaron Courville;Yoshua Bengio,,Poster,https://openreview.net/forum?id=SJDaqqveg,https://openreview.net/pdf?id=SJDaqqveg
111,Decomposing Motion and Content for Natural Video Sequence Prediction,,Ruben Villegas;Jimei Yang;Seunghoon Hong;Xunyu Lin;Honglak Lee,,Poster,https://openreview.net/forum?id=rkEFLFqee,https://openreview.net/pdf?id=rkEFLFqee
112,On the Quantitative Analysis of Decoder-Based Generative Models,,Yuhuai Wu;Yuri Burda;Ruslan Salakhutdinov;Roger Grosse,,Poster,https://openreview.net/forum?id=B1M8JF9xx,https://openreview.net/pdf?id=B1M8JF9xx
113,Recurrent Environment Simulators,,Silvia Chiappa;Sébastien Racaniere;Daan Wierstra;Shakir Mohamed,,Poster,https://openreview.net/forum?id=B1s6xvqlx,https://openreview.net/pdf?id=B1s6xvqlx
114,Reinforcement Learning through Asynchronous Advantage Actor-Critic on a GPU,,Mohammad Babaeizadeh;Iuri Frosio;Stephen Tyree;Jason Clemons;Jan Kautz,,Poster,https://openreview.net/forum?id=r1VGvBcxl,https://openreview.net/pdf?id=r1VGvBcxl
115,Stick-Breaking Variational Autoencoders,,Eric Nalisnick;Padhraic Smyth,,Poster,https://openreview.net/forum?id=S1jmAotxg,https://openreview.net/pdf?id=S1jmAotxg
116,Adversarial Training Methods for Semi-Supervised Text Classification,,Takeru Miyato;Andrew M. Dai;Ian Goodfellow,,Poster,https://openreview.net/forum?id=r1X3g2_xl,https://openreview.net/pdf?id=r1X3g2_xl
117,Deep Probabilistic Programming,,Dustin Tran;Matthew D. Hoffman;Rif A. Saurous;Eugene Brevdo;Kevin Murphy;David M. Blei,,Poster,https://openreview.net/forum?id=Hy6b4Pqee,https://openreview.net/pdf?id=Hy6b4Pqee
118,Efficient Softmax Approximation for GPUs,,Édouard Grave;Armand Joulin;Moustapha Cissé;David Grangier;Hervé Jégou,,Workshop,https://openreview.net/forum?id=rkmDI85ge,https://openreview.net/pdf?id=rkmDI85ge
119,Learning Features of Music From Scratch,,John Thickstun;Zaid Harchaoui;Sham Kakade,,Poster,https://openreview.net/forum?id=rkFBJv9gg,https://openreview.net/pdf?id=rkFBJv9gg
120,Learning to Optimize,,Ke Li;Jitendra Malik,,Poster,https://openreview.net/forum?id=ry4Vrt5gl,https://openreview.net/pdf?id=ry4Vrt5gl
121,Lossy Image Compression with Compressive Autoencoders,,Lucas Theis;Wenzhe Shi;Andrew Cunningham;Ferenc Huszár,,Poster,https://openreview.net/forum?id=rJiNwv9gg,https://openreview.net/pdf?id=rJiNwv9gg
